fact_unit,2009-07-30,2009-11-20,2010-01-28,2010-04-29,2010-07-30,2010-11-23,2011-01-26,2011-04-29,2011-07-29,2011-11-21,2012-01-27,2012-05-02,2012-08-02,2012-11-20,2013-01-24,2013-05-01,2013-08-01,2013-11-22,2014-01-24,2014-05-02,2014-08-01,2014-11-24,2015-02-02,2015-05-01,2015-07-31,2015-11-24,2016-02-03,2016-05-05,2016-08-09,2016-11-22,2017-02-08,2017-05-09,2017-08-08,2017-11-21,2018-02-07,2018-05-08,2018-08-06,2018-11-21,2019-02-06,2019-05-07,2019-08-05,2019-11-25,2020-02-04,2020-05-06,2020-08-03,2020-11-24,2021-02-09,2021-05-10,2021-08-03,2021-11-23,2022-02-08,2022-05-03,2022-08-01,2022-11-21,2023-02-07,2023-05-09,2023-08-08,2023-11-21,2024-02-06,2024-05-07,2024-08-06,2024-11-25,2025-02-04,2025-05-06,2025-08-05,2025-11-20
AccountsPayableCurrent / USD,,467888000.0,340651000.0,340651000.0,340651000.0,340651000.0,303877000.0,303877000.0,303877000.0,303877000.0,351299000.0,351299000.0,351299000.0,351299000.0,376694000.0,376694000.0,376694000.0,376694000.0,457893000.0,457893000.0,457893000.0,457893000.0,622875000.0,622875000.0,622875000.0,622875000.0,566866000.0,566866000.0,566866000.0,566866000.0,522427000.0,522427000.0,522427000.0,522427000.0,683605000.0,683605000.0,683605000.0,683605000.0,776189000.0,776189000.0,776189000.0,776189000.0,1072645000.0,1072645000.0,1072645000.0,1072645000.0,1061754000.0,1061754000.0,1061754000.0,1061754000.0,908441000.0,908441000.0,908441000.0,908441000.0,966792000.0,966792000.0,966792000.0,966792000.0,1143802000.0,1143802000.0,1143802000.0,922355000.0,1029140000.0,1029140000.0,1029140000.0,1029140000.0
AccruedLiabilitiesCurrent / USD,,825587000.0,679109000.0,679109000.0,679109000.0,679109000.0,661278000.0,661278000.0,661278000.0,661278000.0,837217000.0,837217000.0,837217000.0,937291000.0,1061969000.0,1061969000.0,1061969000.0,1061969000.0,1029816000.0,1029816000.0,1029816000.0,1029816000.0,1279556000.0,1279556000.0,1279556000.0,1279556000.0,1090985000.0,1090985000.0,1090985000.0,1090985000.0,938378000.0,938378000.0,938378000.0,938378000.0,939687000.0,939687000.0,939687000.0,939687000.0,1167002000.0,1167002000.0,1167002000.0,1167002000.0,1384379000.0,1384379000.0,1384379000.0,1386952000.0,1249883000.0,1249883000.0,1249883000.0,1249883000.0,1533559000.0,1533559000.0,1533559000.0,1533559000.0,1441762000.0,1441762000.0,1441762000.0,1441762000.0,1301644000.0,1301644000.0,1301644000.0,975192000.0,1087764000.0,1087764000.0,1087764000.0,1087764000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,417733000.0,417733000.0,467079000.0,467079000.0,467079000.0,467079000.0,476647000.0,476647000.0,476647000.0,476647000.0,524927000.0,524927000.0,524927000.0,524927000.0,539874000.0,539874000.0,539874000.0,539874000.0,635572000.0,635572000.0,635572000.0,635572000.0,609380000.0,609380000.0,609380000.0,609380000.0,577941000.0,577941000.0,577941000.0,577941000.0,629803000.0,629803000.0,629803000.0,629803000.0,,,,455102000.0,,,,496788000.0,,,,467887000.0,,,,509687000.0,,,,557918000.0,,,,520252000.0,,,,605092000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-129270000.0,-129270000.0,-211515000.0,-211515000.0,-211515000.0,-211515000.0,-285741000.0,-285741000.0,-285741000.0,-285741000.0,-237538000.0,-237538000.0,-237538000.0,-237538000.0,-281887000.0,-281887000.0,-281887000.0,-281887000.0,-304127000.0,-304127000.0,-304127000.0,-304127000.0,-363549000.0,-363549000.0,-363549000.0,-363549000.0,-464764000.0,-464764000.0,-464764000.0,-464764000.0,-610594000.0,-610594000.0,-610594000.0,-610594000.0,-653514000.0,-653514000.0,-653514000.0,-653514000.0,-806703000.0,-806703000.0,-806703000.0,-806703000.0,-916812000.0,-916812000.0,-916812000.0,-916812000.0,-933057000.0,-933057000.0,-933057000.0,-933057000.0,-794442000.0,-794442000.0,-794442000.0,-794442000.0,-975130000.0,-975130000.0,-975130000.0,-975130000.0,-857954000.0,-857954000.0,-857954000.0,-857954000.0,-699450000.0,-699450000.0,-699450000.0,-699450000.0
AdditionalPaidInCapitalCommonStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137144000.0,1137144000.0,1168272000.0,1168272000.0,1168272000.0,1168272000.0,1239782000.0,1239782000.0,1239782000.0,1239782000.0,2708839000.0,2708839000.0,2708839000.0,2708839000.0,2559450000.0,2559450000.0,2559450000.0,2559450000.0,2598446000.0,2598446000.0,2598446000.0,2598446000.0,2590012000.0,2590012000.0,2590012000.0,2590012000.0,2682009000.0,2682009000.0,2682009000.0,2682009000.0,2735325000.0,2735325000.0,2735325000.0,2735325000.0,2758064000.0,2758064000.0,2758064000.0,2758064000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79242000.0,24619000.0,47189000.0,61821000.0,79242000.0,15594000.0,28916000.0,47341000.0,79242000.0,14279000.0,23835000.0,36208000.0,69137000.0,11841000.0,26977000.0,41519000.0,48150000.0,7014000.0,25161000.0,41705000.0,56221000.0,20231000.0,35285000.0,55908000.0,53383000.0,19310000.0,35176000.0,54170000.0,74337000.0
AmortizationOfIntangibleAssets / USD,7141000.0,5958000.0,2237000.0,4234000.0,6562000.0,9401000.0,5467000.0,11576000.0,17512000.0,17672000.0,6034000.0,15559000.0,26493000.0,24048000.0,11375000.0,22020000.0,32158000.0,37750000.0,8982000.0,15681000.0,22327000.0,41934000.0,8637000.0,21688000.0,35329000.0,28985000.0,12981000.0,25535000.0,38090000.0,46820000.0,11726000.0,23451000.0,35499000.0,49368000.0,11914000.0,23213000.0,34891000.0,47608000.0,14695000.0,36048000.0,58495000.0,46095000.0,,43939000.0,67074000.0,90563000.0,23155000.0,53753000.0,103308000.0,149776000.0,46907000.0,95338000.0,146889000.0,198602000.0,49773000.0,100247000.0,152232000.0,203906000.0,51119000.0,103763000.0,156292000.0,152667000.0,38661000.0,75407000.0,113718000.0,147230000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,2959300.0,694000.0,2926800.0,2887700.0,3120000.0,2288000.0,3821000.0,3036100.0,3681000.0,3814000.0,4642000.0,3894000.0,5149000.0,4507000.0,4737000.0,2630000.0,3943000.0,5093000.0,1632000.0,1589000.0,2088000.0,2603000.0,3169000.0,4376000.0,3847000.0,2074000.0,4011000.0,3651000.0,2871000.0,,,,,,,,,1176.0,,,,1176.0,,1032.0,,,,,,,,,,,,,,,576.0,472000.0,,
AssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,11000000.0,76100000.0,,,,
Assets / USD,4278238000.0,4278238000.0,4428614000.0,4428614000.0,4428614000.0,4428614000.0,4683917000.0,4683917000.0,4683917000.0,4683917000.0,6049428000.0,6049428000.0,6049428000.0,6199226000.0,6839433000.0,6839433000.0,6839433000.0,6839433000.0,7274144000.0,7274144000.0,7274144000.0,7274144000.0,8453659000.0,8453659000.0,8453659000.0,8453659000.0,7785926000.0,7785926000.0,7785926000.0,7785926000.0,7360022000.0,7360022000.0,7360022000.0,7360022000.0,7380859000.0,7380859000.0,7380859000.0,7380859000.0,12645795000.0,12645795000.0,12645795000.0,12645795000.0,11462711000.0,11462711000.0,11462711000.0,11462711000.0,12354353000.0,12354353000.0,12354353000.0,12354353000.0,14632609000.0,14632609000.0,14632609000.0,14632609000.0,14660419000.0,14660419000.0,14660419000.0,14660419000.0,14617109000.0,14617109000.0,14617109000.0,14617109000.0,11759005000.0,11759005000.0,11759005000.0,11759005000.0
AssetsCurrent / USD,2750234000.0,2750234000.0,2818449000.0,2818449000.0,2818449000.0,2818449000.0,2767042000.0,2767042000.0,2767042000.0,2767042000.0,3157353000.0,3157353000.0,3157353000.0,3180091000.0,3612077000.0,3612077000.0,3612077000.0,3612077000.0,4039558000.0,4039558000.0,4039558000.0,4039558000.0,3892071000.0,3892071000.0,3892071000.0,3892071000.0,3282976000.0,3122678000.0,3122678000.0,3122678000.0,2864470000.0,2864470000.0,2864470000.0,2864470000.0,2996180000.0,2996180000.0,2996180000.0,2996180000.0,4556584000.0,4556584000.0,4556584000.0,4556584000.0,4111768000.0,4111768000.0,4111768000.0,4111768000.0,4539599000.0,4539599000.0,4539599000.0,4539599000.0,4291895000.0,4291895000.0,4291895000.0,4291895000.0,4721994000.0,4721994000.0,4721994000.0,4721994000.0,4690353000.0,4690353000.0,4690353000.0,4690353000.0,4895580000.0,4895580000.0,4895580000.0,4895580000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099334000.0,1236684000.0,1236684000.0,1236684000.0,952000.0,952000.0,952000.0,,347510000.0,347510000.0,347510000.0,,,,,,,,,,,,,1347833000.0,749468000.0,749468000.0,749468000.0,749468000.0
BilledContractReceivables / USD,,,,,846716000.0,846716000.0,829518000.0,829518000.0,818761000.0,818761000.0,1016792000.0,1016792000.0,1016792000.0,1016792000.0,1193500000.0,1193500000.0,1193500000.0,1193500000.0,1389278000.0,1389278000.0,1389278000.0,1389278000.0,1425341000.0,1425341000.0,1425341000.0,1425341000.0,1213892000.0,1213892000.0,1213892000.0,1213892000.0,1110042000.0,1110042000.0,1110042000.0,1110042000.0,949060000.0,949060000.0,949060000.0,949060000.0,1107250000.0,1107250000.0,1107250000.0,1107250000.0,1222339000.0,1222339000.0,1222339000.0,1222339000.0,1294204000.0,1294204000.0,1294204000.0,1294204000.0,1278087000.0,1278087000.0,1278087000.0,1278087000.0,1400088000.0,1400088000.0,1400088000.0,1400088000.0,1457334000.0,1457333000.0,1457333000.0,1128955000.0,1278980000.0,1278980000.0,1278980000.0,1278980000.0
CashAndCashEquivalentsAtCarryingValue / USD,613352000.0,434067000.0,604420000.0,604420000.0,604420000.0,613352000.0,1033619000.0,1033619000.0,1033619000.0,604420000.0,938842000.0,938842000.0,938842000.0,1033619000.0,905633000.0,905633000.0,905633000.0,938842000.0,1032457000.0,1032457000.0,1032457000.0,905633000.0,1256405000.0,1256405000.0,1256405000.0,1032457000.0,732647000.0,732647000.0,732647000.0,1256405000.0,460859000.0,460859000.0,460859000.0,732647000.0,655716000.0,655716000.0,655716000.0,460859000.0,1029224000.0,670803000.0,662704000.0,607821000.0,886707000.0,674548000.0,631068000.0,634870000.0,862424000.0,862424000.0,862424000.0,862424000.0,1014249000.0,1014249000.0,1014249000.0,1014249000.0,1140479000.0,1140479000.0,1140479000.0,1140479000.0,926582000.0,926582000.0,926582000.0,770853000.0,1144795000.0,1144795000.0,1144795000.0,1144795000.0
