fact_unit,2009-07-31,2009-10-30,2010-02-22,2010-04-30,2010-07-30,2010-08-02,2010-10-29,2011-02-22,2011-04-29,2011-07-29,2011-10-28,2012-02-24,2012-04-30,2012-07-27,2012-10-26,2013-02-21,2013-04-26,2013-07-26,2013-10-30,2014-02-19,2014-04-28,2014-07-28,2014-10-29,2015-02-19,2015-04-30,2015-07-30,2015-10-30,2016-02-19,2016-04-29,2016-07-28,2016-10-28,2017-02-21,2017-05-01,2017-07-28,2017-10-27,2018-02-20,2018-04-27,2018-07-25,2018-11-06,2019-02-19,2019-05-02,2019-08-02,2019-10-24,2019-10-25,2020-02-19,2020-05-01,2020-07-31,2020-10-28,2021-02-17,2021-04-30,2021-08-03,2021-10-27,2022-02-23,2022-04-29,2022-08-04,2022-11-01,2023-02-22,2023-04-27,2023-08-08,2023-11-02,2024-02-21,2024-04-30,2024-08-08,2024-10-30,2025-02-19,2025-05-01,2025-08-07,2025-10-30
AccountsPayableCurrent / USD,885800000.0,885800000.0,885800000.0,968100000.0,968100000.0,968100000.0,968100000.0,968100000.0,1072200000.0,1072200000.0,1072200000.0,1072200000.0,1125200000.0,1125200000.0,1125200000.0,1125200000.0,1188300000.0,1188300000.0,1188300000.0,1188300000.0,1119300000.0,1119300000.0,1119300000.0,1119300000.0,1128100000.0,1128100000.0,1128100000.0,1128100000.0,1338200000.0,1338200000.0,1338200000.0,1338200000.0,1349300000.0,1349300000.0,1349300000.0,1349300000.0,1410700000.0,1410700000.0,1410700000.0,1410700000.0,1207100000.0,1207100000.0,1206900000.0,1207100000.0,1207100000.0,1405300000.0,1405300000.0,1405300000.0,1405300000.0,1606700000.0,1606700000.0,1606700000.0,1606700000.0,1670600000.0,1670600000.0,1670600000.0,1670600000.0,1930600000.0,1930600000.0,1930600000.0,1930600000.0,2598800000.0,2598800000.0,2598800000.0,2598800000.0,3228600000.0,3228600000.0,3228600000.0
AccountsReceivableNetCurrent / USD,2778800000.0,2778800000.0,2778800000.0,3343300000.0,3343300000.0,3343300000.0,3343300000.0,3343300000.0,3493800000.0,3493800000.0,3493800000.0,3493800000.0,3597700000.0,3597700000.0,3597700000.0,3597700000.0,3336300000.0,3336300000.0,3336300000.0,3336300000.0,3434400000.0,3434400000.0,3434400000.0,3434400000.0,3234600000.0,3234600000.0,3234600000.0,3234600000.0,3513000000.0,3513000000.0,3513000000.0,3513000000.0,4029400000.0,4029400000.0,4029400000.0,4029400000.0,4546300000.0,4546300000.0,4546300000.0,4546300000.0,4593900000.0,4593900000.0,3977000000.0,4593900000.0,4593900000.0,4547300000.0,4547300000.0,4547300000.0,4547300000.0,5875300000.0,5875300000.0,5875300000.0,5875300000.0,6672800000.0,6672800000.0,6672800000.0,6672800000.0,6896000000.0,6896000000.0,6896000000.0,6896000000.0,9090500000.0,9090500000.0,9090500000.0,9090500000.0,11005700000.0,11005700000.0,11005700000.0
AccruedIncomeTaxesNoncurrent / USD,906200000.0,906200000.0,906200000.0,1088400000.0,1088400000.0,1088400000.0,1088400000.0,1088400000.0,1234800000.0,1234800000.0,1234800000.0,1234800000.0,1086300000.0,1086300000.0,1086300000.0,1086300000.0,1334300000.0,1334300000.0,1334300000.0,1334300000.0,1078700000.0,1078700000.0,1078700000.0,1078700000.0,998500000.0,998500000.0,998500000.0,998500000.0,868900000.0,868900000.0,868900000.0,868900000.0,688900000.0,688900000.0,688900000.0,688900000.0,3776500000.0,3776500000.0,3776500000.0,3776500000.0,3700000000.0,3700000000.0,3747000000.0,3700000000.0,3700000000.0,3607200000.0,3607200000.0,3607200000.0,3607200000.0,3837800000.0,3837800000.0,3837800000.0,3837800000.0,3920000000.0,3920000000.0,3920000000.0,3920000000.0,3709600000.0,3709600000.0,3709600000.0,3709600000.0,3849200000.0,3849200000.0,3849200000.0,3849200000.0,4060900000.0,4060900000.0,4060900000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,6689600000.0,6689600000.0,,6902600000.0,6902600000.0,6902600000.0,6902600000.0,6902600000.0,6545900000.0,6545900000.0,6545900000.0,6545900000.0,6833700000.0,6833700000.0,6833700000.0,6833800000.0,7157800000.0,7157800000.0,7157800000.0,7157800000.0,7671200000.0,7671200000.0,7671200000.0,7671200000.0,8065400000.0,8065400000.0,8065400000.0,8065400000.0,8607400000.0,8607400000.0,8607400000.0,8607400000.0,8525000000.0,8525000000.0,8525000000.0,8525000000.0,9264600000.0,9264600000.0,9264600000.0,9264600000.0,8666900000.0,8666900000.0,8394200000.0,8666900000.0,8666900000.0,9161600000.0,9161600000.0,9161600000.0,9161600000.0,9570700000.0,9570700000.0,9570700000.0,9570700000.0,9976700000.0,9976700000.0,9976700000.0,9976700000.0,10233400000.0,10233400000.0,10233400000.0,10233400000.0,11099300000.0,11099300000.0,11099300000.0,11099300000.0,11789000000.0,11789000000.0,11789000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-2786800000.0,-2786800000.0,-2786800000.0,-2471900000.0,-2471900000.0,-2471900000.0,-2471900000.0,-2471900000.0,-2670100000.0,-2670100000.0,-2670100000.0,-2670100000.0,-3858600000.0,-3858600000.0,-3858600000.0,-3858600000.0,-3797100000.0,-3797100000.0,-3797100000.0,-3797100000.0,-3797100000.0,-3797100000.0,-3797100000.0,-2002700000.0,-2002700000.0,-2002700000.0,-2002700000.0,-3991800000.0,-3991800000.0,-3991800000.0,-3991800000.0,-4580700000.0,-5274000000.0,-5274000000.0,-5274000000.0,-5274000000.0,-5718600000.0,-5718600000.0,-5718600000.0,-5718600000.0,-5729200000.0,-5729200000.0,-5718600000.0,-5729200000.0,-5729200000.0,-6523600000.0,-6523600000.0,-6523600000.0,-6523600000.0,-6496400000.0,-6496400000.0,-6496400000.0,-6496400000.0,-4343100000.0,-4343100000.0,-4343100000.0,-4343100000.0,-3844600000.0,-3844600000.0,-3844600000.0,-3844600000.0,-4327000000.0,-4327000000.0,-4327000000.0,-4327000000.0,-4321900000.0,-4321900000.0,-4321900000.0
AdditionalPaidInCapitalCommonStock / USD,3976600000.0,3976600000.0,3976600000.0,4635600000.0,4635600000.0,4635600000.0,4635600000.0,4635600000.0,4798500000.0,4798500000.0,4798500000.0,4798500000.0,4886800000.0,4886800000.0,4886800000.0,4886800000.0,4963100000.0,4963100000.0,4963100000.0,4963100000.0,5050000000.0,5050000000.0,5050000000.0,5050000000.0,5292300000.0,5292300000.0,5292300000.0,5292300000.0,5552100000.0,5552100000.0,5552100000.0,5552100000.0,5640600000.0,5640600000.0,5640600000.0,5640600000.0,5817800000.0,5817800000.0,5817800000.0,5817800000.0,6583600000.0,6583600000.0,5817800000.0,6583600000.0,6583600000.0,6685300000.0,6685300000.0,6685300000.0,6685300000.0,6778500000.0,6778500000.0,6778500000.0,6778500000.0,6833400000.0,6833400000.0,6833400000.0,6833400000.0,6921400000.0,6921400000.0,6921400000.0,6921400000.0,7250400000.0,7250400000.0,7250400000.0,7250400000.0,7439300000.0,7439300000.0,7439300000.0
AdvertisingExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700000000.0,,,,900000000.0,,,,1100000000.0,,,,1100000000.0,,,,1240000000.0,,,,966800000.0,,,
AllocatedShareBasedCompensationExpense / USD,,,,,,160400000.0,264400000.0,255300000.0,73700000.0,128200000.0,175200000.0,368500000.0,37900000.0,74200000.0,110700000.0,231000000.0,30900000.0,65800000.0,100300000.0,147400000.0,35200000.0,68800000.0,105100000.0,141500000.0,38300000.0,,,144900000.0,,,,156000000.0,,,,217800000.0,,,,255300000.0,,,234900000.0,,256300000.0,,,,253500000.0,,,,306800000.0,,,,308100000.0,,,,342800000.0,,,,371100000.0,,,
AllowanceForDoubtfulAccountsReceivableCurrent / USD,97400000.0,97400000.0,97400000.0,109900000.0,109900000.0,109900000.0,109900000.0,109900000.0,100400000.0,100400000.0,100400000.0,79900000.0,110100000.0,110100000.0,110100000.0,110100000.0,108500000.0,108500000.0,108500000.0,108500000.0,62200000.0,62200000.0,62200000.0,62200000.0,55000000.0,55000000.0,55000000.0,55000000.0,44300000.0,44300000.0,44300000.0,44300000.0,40300000.0,40300000.0,40300000.0,40300000.0,38700000.0,38700000.0,38700000.0,38700000.0,24100000.0,24100000.0,28900000.0,24100000.0,24100000.0,22400000.0,22400000.0,22400000.0,22400000.0,25900000.0,25900000.0,25900000.0,25900000.0,22500000.0,22500000.0,22500000.0,22500000.0,16000000.0,16000000.0,16000000.0,16000000.0,14800000.0,14800000.0,14800000.0,14800000.0,14900000.0,14900000.0,14900000.0
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,,385700000.0,147700000.0,280800000.0,421700000.0,469000000.0,146100000.0,291300000.0,423500000.0,563000000.0,131900000.0,265900000.0,399900000.0,555000000.0,,,,535900000.0,,,,631800000.0,,,,687900000.0,,,517200000.0,,462200000.0,,,,361300000.0,,,,225800000.0,,,,428200000.0,,,,628800000.0,,,,579700000.0,,,
