fact_unit,2009-07-24,2009-10-23,2010-01-29,2010-04-23,2010-07-23,2010-10-22,2011-01-28,2011-04-27,2011-07-27,2011-10-26,2012-02-01,2012-04-27,2012-07-27,2012-10-26,2013-01-30,2013-04-26,2013-07-26,2013-10-25,2014-01-31,2014-04-25,2014-07-25,2014-10-24,2015-01-30,2015-04-24,2015-07-24,2015-10-23,2016-01-29,2016-04-29,2016-07-29,2016-10-28,2017-02-10,2017-04-28,2017-07-28,2017-10-27,2018-02-02,2018-04-27,2018-07-27,2018-10-26,2019-02-01,2019-04-26,2019-07-26,2019-10-25,2020-01-31,2020-05-01,2020-07-31,2020-10-30,2021-02-03,2021-04-30,2021-07-30,2021-10-29,2022-02-04,2022-04-29,2022-07-29,2022-10-28,2023-02-03,2023-04-28,2023-08-04,2023-10-27,2024-02-02,2024-05-01,2024-08-02,2024-11-01,2025-02-07,2025-05-02,2025-08-01,2025-10-31
AccountsPayableCurrent / USD,,3594000000.0,3594000000.0,5605000000.0,5605000000.0,5605000000.0,5605000000.0,8051000000.0,8051000000.0,8051000000.0,8051000000.0,11145000000.0,11145000000.0,11145000000.0,11145000000.0,13318000000.0,13318000000.0,13318000000.0,13318000000.0,15133000000.0,15133000000.0,15133000000.0,15133000000.0,16459000000.0,16459000000.0,16459000000.0,16459000000.0,20397000000.0,20397000000.0,20397000000.0,20397000000.0,25309000000.0,25309000000.0,25309000000.0,25309000000.0,34616000000.0,34616000000.0,34616000000.0,34616000000.0,38192000000.0,38192000000.0,38192000000.0,38192000000.0,47183000000.0,47183000000.0,47183000000.0,47183000000.0,72539000000.0,72539000000.0,72539000000.0,72539000000.0,78664000000.0,78664000000.0,78664000000.0,78664000000.0,79600000000.0,79600000000.0,79600000000.0,79600000000.0,84981000000.0,84981000000.0,84981000000.0,84981000000.0,94363000000.0,94363000000.0,94363000000.0
AccountsReceivableNetCurrent / USD,827000000.0,827000000.0,827000000.0,988000000.0,988000000.0,988000000.0,988000000.0,1587000000.0,1587000000.0,1587000000.0,1587000000.0,2571000000.0,2571000000.0,2571000000.0,2571000000.0,3364000000.0,3364000000.0,3364000000.0,3817000000.0,4767000000.0,4767000000.0,4767000000.0,4767000000.0,5612000000.0,5612000000.0,5612000000.0,5612000000.0,5654000000.0,5654000000.0,5654000000.0,5654000000.0,8339000000.0,8339000000.0,8339000000.0,8339000000.0,13164000000.0,13164000000.0,13164000000.0,13164000000.0,16677000000.0,16677000000.0,16677000000.0,16677000000.0,20816000000.0,20816000000.0,20816000000.0,20816000000.0,24542000000.0,24542000000.0,24542000000.0,24542000000.0,32891000000.0,32891000000.0,32891000000.0,32891000000.0,42360000000.0,42360000000.0,42360000000.0,42360000000.0,52253000000.0,52253000000.0,52253000000.0,52253000000.0,55451000000.0,55451000000.0,55451000000.0
AccruedLiabilitiesCurrent / USD,,1152000000.0,1152000000.0,1759000000.0,1759000000.0,1759000000.0,1759000000.0,2321000000.0,2321000000.0,2321000000.0,2321000000.0,3751000000.0,3751000000.0,3751000000.0,3751000000.0,5684000000.0,5684000000.0,5684000000.0,4892000000.0,6688000000.0,6688000000.0,6688000000.0,6688000000.0,9807000000.0,9807000000.0,9807000000.0,9807000000.0,10372000000.0,10372000000.0,10372000000.0,10372000000.0,13739000000.0,,,,,,,,23663000000.0,23663000000.0,23663000000.0,23663000000.0,32439000000.0,32439000000.0,32439000000.0,32439000000.0,44138000000.0,44138000000.0,44138000000.0,44138000000.0,51775000000.0,51775000000.0,51775000000.0,51775000000.0,62566000000.0,62566000000.0,62566000000.0,62566000000.0,64709000000.0,64709000000.0,64709000000.0,64709000000.0,66965000000.0,66965000000.0,66965000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-123000000.0,-123000000.0,-123000000.0,-56000000.0,-56000000.0,-56000000.0,-56000000.0,-190000000.0,-190000000.0,-190000000.0,-190000000.0,-316000000.0,-316000000.0,-316000000.0,-56000000.0,-239000000.0,-239000000.0,-239000000.0,-190000000.0,-185000000.0,-185000000.0,-185000000.0,-316000000.0,-511000000.0,-511000000.0,-511000000.0,-239000000.0,-723000000.0,-723000000.0,-723000000.0,-185000000.0,-985000000.0,-985000000.0,-985000000.0,-985000000.0,-484000000.0,-484000000.0,-484000000.0,-484000000.0,-1035000000.0,-1035000000.0,-1035000000.0,-1035000000.0,-986000000.0,-986000000.0,-986000000.0,-986000000.0,-180000000.0,-180000000.0,-180000000.0,-180000000.0,-1376000000.0,-1376000000.0,-1376000000.0,-1376000000.0,-4487000000.0,-4487000000.0,-4487000000.0,-4487000000.0,-3040000000.0,-3040000000.0,-3040000000.0,-3040000000.0,-34000000.0,-34000000.0,-34000000.0
AdditionalPaidInCapital / USD,4121000000.0,4121000000.0,4121000000.0,5736000000.0,5736000000.0,5736000000.0,5736000000.0,6325000000.0,6325000000.0,6325000000.0,6325000000.0,6990000000.0,6990000000.0,6990000000.0,6990000000.0,8347000000.0,8347000000.0,8347000000.0,8347000000.0,9573000000.0,9573000000.0,9573000000.0,9573000000.0,11135000000.0,11135000000.0,11135000000.0,11135000000.0,13394000000.0,13394000000.0,13394000000.0,13394000000.0,17186000000.0,17186000000.0,17186000000.0,17186000000.0,21389000000.0,21389000000.0,21389000000.0,21389000000.0,26791000000.0,26791000000.0,26791000000.0,26791000000.0,33658000000.0,33658000000.0,33658000000.0,33658000000.0,42865000000.0,42865000000.0,42865000000.0,42865000000.0,55538000000.0,55437000000.0,55437000000.0,55437000000.0,75066000000.0,75066000000.0,75066000000.0,75066000000.0,99025000000.0,99025000000.0,99025000000.0,99025000000.0,120864000000.0,120864000000.0,120864000000.0
AdvertisingExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000000.0,,,,6300000000.0,,,,8200000000.0,,,,11000000000.0,,,,10900000000.0,,,,16900000000.0,,,,20600000000.0,,,
AllocatedShareBasedCompensationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969000000.0,1513000000.0,1497000000.0,544000000.0,1312000000.0,2088000000.0,2119000000.0,792000000.0,1952000000.0,3036000000.0,2975000000.0,1183000000.0,2652000000.0,4001000000.0,4215000000.0,1274000000.0,3245000000.0,5024000000.0,5418000000.0,1757000000.0,4358000000.0,6646000000.0,6864000000.0,2306000000.0,5897000000.0,9077000000.0,9208000000.0,3250000000.0,8459000000.0,14015000000.0,12757000000.0,4748000000.0,11875000000.0,17704000000.0,19621000000.0,4961000000.0,11683000000.0,17016000000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189000000.0,348000000.0,348000000.0,348000000.0,237000000.0,,,,348000000.0,718000000.0,718000000.0,718000000.0,495000000.0,1100000000.0,1100000000.0,1100000000.0,718000000.0,1100000000.0,1100000000.0,1100000000.0,1100000000.0,1400000000.0,1400000000.0,1400000000.0,1100000000.0,1700000000.0,1700000000.0,1700000000.0,1400000000.0,2000000000.0,2000000000.0,2000000000.0
AllowanceForDoubtfulAccountsReceivableWriteOffs / USD,,,,,,,,,,,,,,,,,,,82000000.0,,,,102000000.0,,,,135000000.0,,,,188000000.0,,,,290000000.0,,,,403000000.0,,,,515000000.0,,,,731000000.0,,,,793000000.0,,,,1000000000.0,,,,1100000000.0,,,,1300000000.0,,,
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,149000000.0,,,,163000000.0,,,,168000000.0,,,,215000000.0,,,,270000000.0,,,,287000000.0,,,,366000000.0,,,,475000000.0,,,,565000000.0,,,,509000000.0,,,,512000000.0,,,,604000000.0,,,
AssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000000.0,190000000.0,260000000.0,350000000.0,1100000000.0,,,,1100000000.0,,,
Assets / USD,8314000000.0,8314000000.0,8314000000.0,13813000000.0,13813000000.0,13813000000.0,13813000000.0,18797000000.0,18797000000.0,18797000000.0,18797000000.0,25278000000.0,25278000000.0,25278000000.0,25278000000.0,32555000000.0,32555000000.0,32555000000.0,32555000000.0,40159000000.0,40159000000.0,40159000000.0,40159000000.0,54505000000.0,54505000000.0,54505000000.0,40159000000.0,64747000000.0,64747000000.0,64747000000.0,54505000000.0,83402000000.0,83402000000.0,83402000000.0,64747000000.0,131310000000.0,131310000000.0,131310000000.0,83402000000.0,162648000000.0,162648000000.0,162648000000.0,131310000000.0,225248000000.0,225248000000.0,225248000000.0,162648000000.0,321195000000.0,321195000000.0,321195000000.0,225248000000.0,420549000000.0,420549000000.0,420549000000.0,321195000000.0,462675000000.0,462675000000.0,462675000000.0,420549000000.0,527854000000.0,527854000000.0,527854000000.0,462675000000.0,624894000000.0,624894000000.0,624894000000.0
