fact_unit,2010-08-06,2010-11-08,2011-02-28,2011-05-09,2011-08-08,2011-11-08,2012-02-27,2012-05-09,2012-08-07,2012-11-07,2013-02-28,2013-05-06,2013-08-06,2013-11-07,2014-02-28,2014-05-02,2014-08-04,2014-10-31,2015-02-20,2015-04-29,2015-07-29,2015-10-29,2016-02-19,2016-04-29,2016-07-29,2016-10-28,2017-02-17,2017-04-28,2017-07-28,2017-10-27,2018-02-16,2018-04-27,2018-07-27,2018-10-26,2019-02-15,2019-04-26,2019-07-26,2019-10-25,2020-02-14,2020-04-28,2020-07-27,2020-10-26,2021-02-12,2021-04-28,2021-07-30,2021-10-29,2022-02-14,2022-04-28,2022-07-29,2022-10-28,2023-02-13,2023-04-28,2023-07-28,2023-10-27,2024-02-12,2024-04-29,2024-07-31,2024-11-06,2025-02-28,2025-05-06,2025-08-06,2025-11-05
AccountsPayableCurrent / USD,,,51100000.0,,,,47600000.0,,,,85000000.0,,,,74700000.0,,,48400000.0,48400000.0,58200000.0,58200000.0,58200000.0,58200000.0,63900000.0,63900000.0,63900000.0,63900000.0,97100000.0,97100000.0,97100000.0,97100000.0,116600000.0,116600000.0,116600000.0,116600000.0,134000000.0,134000000.0,134000000.0,134000000.0,180400000.0,180400000.0,180400000.0,180400000.0,196500000.0,196500000.0,196500000.0,196500000.0,204500000.0,204500000.0,204500000.0,204500000.0,201900000.0,201900000.0,201900000.0,201900000.0,201400000.0,186600000.0,186600000.0,186600000.0,197400000.0,197400000.0,197400000.0
AccountsReceivableNetCurrent / USD,,,249400000.0,,,,277300000.0,,,,283800000.0,,,,321100000.0,,,,302500000.0,,,,288000000.0,,,,315400000.0,,,,365500000.0,421600000.0,438700000.0,438700000.0,438700000.0,,,,456900000.0,,,543600000.0,543600000.0,514600000.0,514600000.0,514600000.0,514600000.0,582200000.0,582200000.0,582200000.0,582200000.0,643000000.0,643000000.0,643000000.0,643000000.0,775100000.0,771500000.0,771500000.0,771500000.0,609100000.0,609100000.0,609100000.0
AccruedIncomeTaxesCurrent / USD,,,35900000.0,,,,22300000.0,,,,15400000.0,,,,9500000.0,,,7100000.0,7100000.0,9100000.0,9100000.0,9100000.0,9100000.0,14500000.0,14500000.0,14500000.0,14500000.0,5900000.0,5900000.0,5900000.0,5900000.0,97800000.0,97800000.0,97800000.0,97800000.0,31300000.0,31300000.0,31300000.0,31300000.0,52900000.0,52900000.0,52900000.0,52900000.0,18600000.0,18600000.0,18600000.0,18600000.0,30600000.0,30600000.0,30600000.0,30600000.0,50600000.0,50600000.0,50600000.0,50600000.0,59300000.0,52700000.0,52700000.0,52700000.0,286600000.0,286600000.0,286600000.0
AccruedMarketingCostsCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,9600000.0,9600000.0,9600000.0,12600000.0,12600000.0,12600000.0,12600000.0,14900000.0,14900000.0,14900000.0,14900000.0,22300000.0,22300000.0,22300000.0,22300000.0,17500000.0,17500000.0,17500000.0,17500000.0,14300000.0,14300000.0,14300000.0,14300000.0,20100000.0,20100000.0,20100000.0,20100000.0,17000000.0,17000000.0,17000000.0,17000000.0,15000000.0,13700000.0,13700000.0,13700000.0,13800000.0,13800000.0,13800000.0
AccruedProfessionalFeesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0,4000000.0,8500000.0,8500000.0,8500000.0,8500000.0,11000000.0,11000000.0,11000000.0,11000000.0,10100000.0,10100000.0,10100000.0,10100000.0,7600000.0,7600000.0,7600000.0,7600000.0,11900000.0,11900000.0,11900000.0,11900000.0,6600000.0,6600000.0,6600000.0,6600000.0,8800000.0,8500000.0,8500000.0,8500000.0,20100000.0,20100000.0,20100000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,253400000.0,,,,272600000.0,,,,299800000.0,,,,321200000.0,,,,343100000.0,,,,365400000.0,,,,371800000.0,,,,381400000.0,,,,412200000.0,,,,455300000.0,,,,512300000.0,,,,598500000.0,,,,654600000.0,,,,750400000.0,,,,698600000.0,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax / USD,,,-1500000.0,,,,-11900000.0,,,,-2900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-7900000.0,-7900000.0,7500000.0,-42100000.0,-42100000.0,-42100000.0,-35400000.0,-37500000.0,-37500000.0,-37500000.0,-7900000.0,-37900000.0,-37900000.0,-37900000.0,-42100000.0,-27600000.0,-27600000.0,-27600000.0,-37500000.0,-100900000.0,-100900000.0,-100900000.0,-37900000.0,-182600000.0,-182600000.0,-182600000.0,-182600000.0,-198400000.0,-198400000.0,-198400000.0,-198400000.0,-132700000.0,-132700000.0,-132700000.0,-132700000.0,-138500000.0,-138500000.0,-138500000.0,-138500000.0,-156000000.0,-156000000.0,-156000000.0,-156000000.0,-161100000.0,-161100000.0,-161100000.0,-161100000.0,-157700000.0,-157700000.0,-157700000.0,-157700000.0,-254900000.0,-254900000.0,-254900000.0,-254900000.0,-242800000.0,-242800000.0,-242800000.0,-242800000.0,-244500000.0,-244500000.0,-244500000.0
AdditionalPaidInCapitalCommonStock / USD,,,,,211300000.0,211300000.0,211300000.0,300500000.0,300500000.0,300500000.0,300500000.0,489000000.0,489000000.0,489000000.0,489000000.0,671200000.0,671200000.0,671200000.0,671200000.0,878400000.0,878400000.0,878400000.0,878400000.0,946800000.0,946800000.0,946800000.0,946800000.0,1167800000.0,1167800000.0,1167800000.0,1167800000.0,1166900000.0,1166900000.0,1166900000.0,1166900000.0,1384400000.0,1384400000.0,1384400000.0,1384400000.0,1623300000.0,1623300000.0,1623300000.0,1623300000.0,1438100000.0,1438100000.0,1438100000.0,1438100000.0,1700400000.0,1700400000.0,1700400000.0,1700400000.0,1969300000.0,1969300000.0,1969300000.0,1969300000.0,2274400000.0,2274400000.0,2274400000.0,2274400000.0,2613400000.0,2613400000.0,2613400000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,28700000.0,,,,28300000.0,,,,29300000.0,,,,35000000.0,,,,42100000.0,,,,47400000.0,,,,48300000.0,,,,49900000.0,,,,56900000.0,18400000.0,18400000.0,18400000.0,61600000.0,20800000.0,20800000.0,20800000.0,71000000.0,23900000.0,23900000.0,23900000.0,81300000.0,28200000.0,28200000.0,28200000.0,92600000.0,32400000.0,32400000.0,32400000.0,109300000.0,38900000.0,38900000.0,38900000.0,126800000.0,44600000.0,44600000.0,44600000.0
