fact_unit,2010-05-03,2010-08-03,2010-10-28,2011-02-17,2011-05-06,2011-08-09,2011-11-03,2012-02-22,2012-05-10,2012-08-08,2012-11-06,2013-03-01,2013-05-08,2013-08-02,2013-11-07,2014-02-11,2014-05-05,2014-07-31,2014-11-06,2015-02-13,2015-05-04,2015-08-04,2015-10-30,2016-02-16,2016-05-03,2016-08-01,2016-10-31,2017-02-23,2017-04-28,2017-07-28,2017-10-30,2018-02-15,2018-04-27,2018-07-26,2018-10-25,2019-02-13,2019-05-01,2019-08-01,2019-10-31,2020-02-13,2020-05-01,2020-07-31,2020-10-30,2021-02-11,2021-04-30,2021-07-30,2021-11-03,2022-02-09,2022-05-06,2022-08-05,2022-10-28,2023-02-10,2023-05-02,2023-08-02,2023-11-07,2024-02-15,2024-05-07,2024-08-02,2024-11-05,2025-02-13,2025-05-06,2025-08-05,2025-11-04
AccountsPayableCurrent / USD,36989000.0,36989000.0,36989000.0,36989000.0,35851000.0,35851000.0,35851000.0,35851000.0,74642000.0,74642000.0,74642000.0,74642000.0,101292000.0,101292000.0,101292000.0,101292000.0,49327000.0,49327000.0,49327000.0,49327000.0,71194000.0,71194000.0,71194000.0,71194000.0,74942000.0,74942000.0,74942000.0,74942000.0,61451000.0,61451000.0,61451000.0,61451000.0,73994000.0,73994000.0,73994000.0,73994000.0,110987000.0,110987000.0,110987000.0,110987000.0,87610000.0,87610000.0,87610000.0,87610000.0,155139000.0,155139000.0,155139000.0,155100000.0,195000000.0,195000000.0,195000000.0,195000000.0,303900000.0,303900000.0,303900000.0,303900000.0,364900000.0,364900000.0,364900000.0,364900000.0,413000000.0,413000000.0,413000000.0
AccountsReceivableNetCurrent / USD,9601000.0,9601000.0,9601000.0,9601000.0,12529000.0,12529000.0,12529000.0,12529000.0,183135000.0,183135000.0,183135000.0,183135000.0,143250000.0,143250000.0,143250000.0,143250000.0,85517000.0,85517000.0,85517000.0,85517000.0,75964000.0,75964000.0,75964000.0,75964000.0,177639000.0,177639000.0,173838000.0,173838000.0,201083000.0,201083000.0,201083000.0,200364000.0,281343000.0,281343000.0,281343000.0,281343000.0,409688000.0,409688000.0,409688000.0,409688000.0,633518000.0,633518000.0,633518000.0,633518000.0,885352000.0,885352000.0,885352000.0,885400000.0,1136800000.0,1136800000.0,1136800000.0,1136800000.0,1442200000.0,1442200000.0,1442200000.0,1442200000.0,1563400000.0,1563400000.0,1563400000.0,1563400000.0,1609400000.0,1609400000.0,1609400000.0
AccruedLiabilitiesCurrent / USD,118753000.0,118753000.0,118753000.0,118753000.0,134414000.0,134414000.0,134414000.0,134414000.0,252299000.0,252299000.0,255662000.0,243187000.0,264884000.0,264884000.0,264884000.0,264884000.0,271077000.0,271077000.0,271077000.0,271077000.0,209676000.0,209676000.0,209676000.0,209676000.0,305820000.0,305820000.0,305820000.0,305820000.0,315249000.0,315249000.0,315249000.0,315249000.0,443961000.0,443961000.0,443961000.0,443961000.0,604495000.0,958899000.0,958899000.0,958899000.0,1116912000.0,1116912000.0,1116912000.0,1116912000.0,1404971000.0,1404971000.0,1404971000.0,1405000000.0,1678600000.0,1678600000.0,1678600000.0,1678600000.0,2126700000.0,2126700000.0,2126700000.0,2126700000.0,2655300000.0,2655300000.0,2655300000.0,2655300000.0,2788600000.0,2788600000.0,2788600000.0
AccruedRoyaltiesCurrent / USD,,,,,,,,2869000.0,,,,28603000.0,,,,29007000.0,,,,18334000.0,,,,12218000.0,,,,60191000.0,,,,52845000.0,,,,73044000.0,,,,101108000.0,,,,98578000.0,,,,165400000.0,,,,200400000.0,,,,215000000.0,,,,237600000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-640000.0,-640000.0,-640000.0,-640000.0,-1067000.0,-1067000.0,-1067000.0,-1067000.0,-1053000.0,-1053000.0,-1053000.0,-1053000.0,-550000.0,-550000.0,-550000.0,-550000.0,-550000.0,-550000.0,-550000.0,-306000.0,-306000.0,-306000.0,-306000.0,-550000.0,917000.0,917000.0,917000.0,1824000.0,21173000.0,21173000.0,21173000.0,21173000.0,-11572000.0,-11572000.0,-11572000.0,-11572000.0,659000.0,659000.0,659000.0,659000.0,-1973000.0,-1973000.0,-1973000.0,-1973000.0,-68480000.0,-68480000.0,-68480000.0,-68500000.0,15900000.0,15900000.0,15900000.0,15900000.0,800000.0,800000.0,800000.0,800000.0,-14300000.0,-14300000.0,-14300000.0,-14300000.0,127800000.0,127800000.0,127800000.0
AdditionalPaidInCapitalCommonStock / USD,3784787000.0,3784787000.0,3784787000.0,3784787000.0,3947433000.0,3947433000.0,3947433000.0,3947433000.0,4200659000.0,4200659000.0,4200659000.0,4200659000.0,4519448000.0,4519448000.0,4519448000.0,4519448000.0,5321286000.0,5321286000.0,5321286000.0,5321286000.0,5777154000.0,5777154000.0,5777154000.0,5777154000.0,6197500000.0,6197500000.0,6197500000.0,6197500000.0,6506795000.0,6506795000.0,6506795000.0,6506795000.0,7157362000.0,7157362000.0,7157362000.0,7157362000.0,7421476000.0,7421476000.0,7421476000.0,7421476000.0,7937606000.0,7937606000.0,7937606000.0,7937606000.0,7894027000.0,7894027000.0,7894027000.0,7894000000.0,6880800000.0,6880800000.0,6880800000.0,6880800000.0,7386500000.0,7386500000.0,7386500000.0,7386500000.0,7449700000.0,7449700000.0,7449700000.0,7449700000.0,6672400000.0,6672400000.0,6672400000.0
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5832000.0,5832000.0,5936000.0,5995000.0,136167000.0,139247000.0,179775000.0,6000000.0,102100000.0,105700000.0,134200000.0,200300000.0,117500000.0,121900000.0,169900000.0,135900000.0,166600000.0,169700000.0,222900000.0,172000000.0,233500000.0,314000000.0,397700000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,57985000.0,,,67550000.0,86722000.0,28033000.0,60294000.0,90002000.0,91124000.0,27938000.0,59616000.0,87537000.0,119268000.0,31574000.0,73306000.0,104818000.0,115539000.0,46787000.0,89473000.0,136065000.0,128351000.0,58268000.0,122682000.0,189697000.0,178965000.0,56246000.0,119114000.0,181278000.0,235112000.0,69790000.0,143857000.0,218991000.0,241239000.0,78601000.0,161117000.0,246558000.0,295642000.0,94243000.0,184178000.0,270134000.0,325656000.0,116900000.0,235021000.0,335510000.0,362200000.0,117000000.0,223000000.0,326600000.0,433100000.0,130500000.0,244100000.0,379400000.0,445500000.0,122800000.0,242700000.0,374400000.0,490400000.0,193000000.0,350000000.0,538200000.0
AllocatedShareBasedCompensationExpense / USD,,48862000.0,68996000.0,57987000.0,19333000.0,43782000.0,67550000.0,86722000.0,27879000.0,59758000.0,89172000.0,91124000.0,,,,118226000.0,,,,113804000.0,46580000.0,89024000.0,135160000.0,126835000.0,57384000.0,120645000.0,186379000.0,177542000.0,55472000.0,117414000.0,178623000.0,231025000.0,69439000.0,142534000.0,216990000.0,240623000.0,78136000.0,160572000.0,246104000.0,293236000.0,93791000.0,183478000.0,268898000.0,325047000.0,115706000.0,232895000.0,332434000.0,360500000.0,115200000.0,219800000.0,322800000.0,429500000.0,130300000.0,244200000.0,379800000.0,441400000.0,122400000.0,241700000.0,372600000.0,491300000.0,191900000.0,346100000.0,530700000.0
AllocatedShareBasedCompensationExpenseNetOfTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56277000.0,143743000.0,232389000.0,293236000.0,54267000.0,117836000.0,181260000.0,325047000.0,51460000.0,137498000.0,201742000.0,236300000.0,83900000.0,167700000.0,249100000.0,282500000.0,94300000.0,181700000.0,278500000.0,358500000.0,81800000.0,169800000.0,263600000.0,347200000.0,112900000.0,186400000.0,306400000.0
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700000.0,,,,1700000.0,,,
Assets / USD,1955488000.0,1955488000.0,1955488000.0,1955488000.0,1725446000.0,1725446000.0,1725446000.0,1725446000.0,2204280000.0,2204280000.0,2204280000.0,2204280000.0,2759288000.0,2759288000.0,2759288000.0,2759288000.0,2319041000.0,2319041000.0,2319041000.0,2319041000.0,2334679000.0,2334679000.0,2334679000.0,2334679000.0,2498587000.0,2498587000.0,2498587000.0,2498587000.0,2896787000.0,2896787000.0,2896787000.0,2896787000.0,3546014000.0,3546014000.0,3546014000.0,3546014000.0,6245898000.0,6245898000.0,6245898000.0,6245898000.0,8318465000.0,8318465000.0,8318465000.0,8318465000.0,11751808000.0,11751808000.0,11751808000.0,11751800000.0,13432500000.0,13432500000.0,13432500000.0,13432500000.0,18150900000.0,18150900000.0,18150900000.0,18150900000.0,22730200000.0,22730200000.0,22730200000.0,22730200000.0,22533200000.0,22533200000.0,22533200000.0
