fact_unit,2010-04-29,2010-07-23,2010-10-27,2011-02-24,2011-04-28,2011-08-01,2011-10-31,2012-02-29,2012-04-24,2012-07-27,2012-10-25,2013-02-25,2013-04-25,2013-07-26,2013-10-24,2014-02-20,2014-04-24,2014-07-24,2014-10-23,2015-02-23,2015-04-23,2015-07-31,2015-10-23,2016-02-22,2016-04-29,2016-08-02,2016-10-28,2017-02-23,2017-04-28,2017-08-01,2017-11-07,2018-02-21,2018-04-30,2018-08-02,2018-10-26,2019-02-22,2019-05-02,2019-07-26,2019-10-30,2020-02-25,2020-05-13,2020-05-21,2020-08-10,2020-11-04,2021-02-26,2021-04-29,2021-08-05,2021-10-29,2022-03-01,2022-05-05,2022-07-29,2022-11-03,2023-02-23,2023-05-04,2023-07-27,2023-10-26,2024-02-21,2024-04-25,2024-07-25,2024-10-29,2025-02-14,2025-04-29,2025-07-29,2025-10-28
Assets / USD,18233494000.0,18233494000.0,18233494000.0,18233494000.0,19694904000.0,18224425000.0,18224425000.0,19653829000.0,19804405000.0,19804405000.0,19804405000.0,19804405000.0,19827930000.0,19827930000.0,19827930000.0,19827930000.0,20072947000.0,20072947000.0,20072947000.0,20072947000.0,20713190000.0,20713190000.0,20713190000.0,20713190000.0,20782043000.0,20782043000.0,20782043000.0,20782043000.0,22310324000.0,22310324000.0,22310324000.0,22310324000.0,22360926000.0,22360926000.0,22360926000.0,22360926000.0,27698270000.0,27698270000.0,27698270000.0,27698270000.0,27698270000.0,30320284000.0,30320284000.0,30320284000.0,30320284000.0,32465187000.0,32465187000.0,32465187000.0,32465187000.0,32258355000.0,32258355000.0,32258355000.0,32258355000.0,33776361000.0,33776361000.0,33776361000.0,33776000000.0,35131000000.0,35131000000.0,35131000000.0,35131000000.0,37070000000.0,37070000000.0,37070000000.0
AssetsCurrent / USD,1026391000.0,1026391000.0,1026391000.0,1026391000.0,1015071000.0,1015071000.0,1015071000.0,1015071000.0,969288000.0,969288000.0,969288000.0,969288000.0,888060000.0,888060000.0,888060000.0,888060000.0,956374000.0,956374000.0,956374000.0,956374000.0,801083000.0,801083000.0,801083000.0,801083000.0,837022000.0,837022000.0,837022000.0,837022000.0,748305000.0,748305000.0,748305000.0,748305000.0,907637000.0,907637000.0,907637000.0,907637000.0,1242044000.0,1242044000.0,1242044000.0,1242044000.0,1242044000.0,1162628000.0,1162628000.0,1162628000.0,1162628000.0,4311747000.0,4311747000.0,4311747000.0,4311747000.0,3600271000.0,3600271000.0,3600271000.0,3600271000.0,3205006000.0,3205006000.0,3205006000.0,3205000000.0,1792000000.0,1792000000.0,1792000000.0,1792000000.0,1705000000.0,1705000000.0,1705000000.0
CapitalExpendituresIncurredButNotYetPaid / USD,,,,63857000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,139644000.0,139644000.0,0.0,0.0,0.0,0.0,29022000.0,64326000.0,13603000.0,86155000.0,26882000.0,33207000.0,22925000.0,16189000.0,31899000.0,33189000.0,26026000.0,14000000.0,19000000.0,18000000.0,24000000.0,34000000.0,44000000.0,34000000.0,52000000.0
CashAndCashEquivalentsAtCarryingValue / USD,402878000.0,402878000.0,402878000.0,230784000.0,284619000.0,284619000.0,284619000.0,402878000.0,419929000.0,419929000.0,419929000.0,284619000.0,262186000.0,262186000.0,262186000.0,419929000.0,194855000.0,194855000.0,194855000.0,262186000.0,204687000.0,204687000.0,204687000.0,194855000.0,189241000.0,189241000.0,189241000.0,204687000.0,121565000.0,121565000.0,121565000.0,189241000.0,132603000.0,132603000.0,132603000.0,121565000.0,287852000.0,287852000.0,287852000.0,287852000.0,287852000.0,243738000.0,243738000.0,243738000.0,243738000.0,3684474000.0,3684474000.0,3684474000.0,3684474000.0,2701770000.0,2701770000.0,2701770000.0,2701770000.0,1935005000.0,1935005000.0,1935005000.0,1935000000.0,497000000.0,497000000.0,497000000.0,497000000.0,388000000.0,388000000.0,388000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120112000.0,120112000.0,120112000.0,132603000.0,132603000.0,287852000.0,287852000.0,287852000.0,120112000.0,243738000.0,243738000.0,243738000.0,287852000.0,3684474000.0,3684474000.0,3684474000.0,243738000.0,2701770000.0,2701770000.0,2701770000.0,3684000000.0,1935000000.0,1935000000.0,1935000000.0,2702000000.0,497000000.0,497000000.0,497000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8867000.0,-11114000.0,134709000.0,-12491000.0,-12491000.0,-39655000.0,-52851000.0,-11122000.0,167740000.0,3647073000.0,3902953000.0,2773050000.0,-44114000.0,1406989000.0,565895000.0,-395148000.0,3440736000.0,-733266000.0,-599565000.0,-1135557000.0,-982000000.0,-708000000.0,-1209000000.0,-1335000000.0,-767000000.0,-60000000.0,-106000000.0,-79000000.0
CommonStockDividendsPerShareCashPaid / USD/shares,,,,,,,0.1,0.1,0.1,,,0.12,0.12,0.1,0.1,,0.12,0.12,0.12,,0.25,0.25,0.25,,0.3,0.3,0.3,0.375,0.375,0.375,0.375,0.375,0.48,0.48,0.48,0.48,0.6,0.6,0.6,0.48,0.48,0.7,0.7,0.7,0.7,0.78,0.78,0.78,0.78,,,,,,,,,,,,,0.55,0.55,0.55
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,,,,0.1,0.1,0.1,,,,0.1,0.12,0.12,0.12,0.12,0.25,0.25,0.25,0.25,0.3,0.3,0.3,0.3,0.375,0.375,0.375,0.375,0.48,0.48,0.48,1.71,0.6,0.6,0.6,0.48,0.48,0.7,0.7,0.7,2.6,0.78,0.78,0.78,2.96,0.0,0.0,0.0,0.78,,,,,,,0.0,0.0,0.75,0.75,0.4
CommonStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0
CommonStockSharesIssued / shares,224258247.0,224258247.0,224258247.0,224258247.0,226211731.0,226211731.0,226211731.0,226211731.0,227366165.0,227366165.0,227366165.0,227366165.0,229080109.0,229080109.0,229080109.0,229080109.0,230782315.0,230782315.0,230782315.0,230782315.0,233106019.0,233106019.0,233106019.0,233106019.0,233905166.0,233905166.0,233905166.0,233905166.0,234613486.0,234613486.0,234613486.0,234613486.0,235198901.0,235198901.0,235198901.0,235198901.0,235847683.0,235847683.0,235847683.0,235847683.0,235847683.0,236547842.0,236547842.0,236547842.0,236547842.0,265198371.0,265198371.0,265198371.0,265198371.0,282703246.0,282703246.0,282703246.0,282703246.0,283257102.0,283257102.0,283257102.0,283257102.0,284672386.0,284672386.0,284672386.0,284672386.0,297368235.0,297368235.0,297368235.0
CommonStockValue / USD,2243000.0,2243000.0,2243000.0,2243000.0,2262000.0,2262000.0,2262000.0,2262000.0,2276000.0,2276000.0,2276000.0,2276000.0,2291000.0,2291000.0,2291000.0,2291000.0,2308000.0,2308000.0,2308000.0,2308000.0,2331000.0,2331000.0,2331000.0,2331000.0,2339000.0,2339000.0,2339000.0,2339000.0,2346000.0,2346000.0,2346000.0,2346000.0,2352000.0,2352000.0,2352000.0,2352000.0,2358000.0,2358000.0,2358000.0,2358000.0,2358000.0,2365000.0,2365000.0,2365000.0,2365000.0,2652000.0,2652000.0,2652000.0,2652000.0,2827000.0,2827000.0,2827000.0,2827000.0,2832000.0,2832000.0,2832000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0
ComprehensiveIncomeNetOfTax / USD,,,,132831000.0,,-294991000.0,296200000.0,655154000.0,300565000.0,419849000.0,520006000.0,357986000.0,197774000.0,-106492000.0,343940000.0,506417000.0,49382000.0,95413000.0,534274000.0,-40291000.0,-26019000.0,87129000.0,307818000.0,613879000.0,-248756000.0,154167000.0,159589000.0,-138519000.0,105013000.0,485416000.0,1273201000.0,234344000.0,238888000.0,739698000.0,1726684000.0,1695337000.0,370103000.0,754013000.0,1599024000.0,2207352000.0,2207352000.0,298435000.0,697072000.0,1287122000.0,1517573000.0,-1742383000.0,-3237285000.0,-4501921000.0,1708908000.0,-1101235000.0,-2403591000.0,-3840014000.0,-5739090000.0,-950866000.0,,-1737348000.0,-5231000000.0,-83000000.0,374000000.0,1419000000.0,-2089000000.0,417000000.0,1234000000.0,2246000000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7125000.0,14250000.0,21375000.0,4750000.0,7444000.0,14888000.0,22332000.0,28713000.0,,,,22332000.0,,,0.0,0.0,0.0,4000000.0,5000000.0,0.0,4000000.0,8000000.0,12000000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695337000.0,370103000.0,754013000.0,1599024000.0,2207352000.0,2207352000.0,305560000.0,711322000.0,1308497000.0,1522323000.0,-1734939000.0,-3222397000.0,-4479589000.0,1737621000.0,,,,-5716758000.0,,-1529091000.0,-1737348000.0,-5231000000.0,-83000000.0,378000000.0,1424000000.0,-2089000000.0,421000000.0,1242000000.0,2258000000.0
ContractWithCustomerAssetNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60100000.0,60100000.0,60100000.0,60100000.0,57800000.0,57800000.0,57800000.0,60100000.0,60100000.0,55500000.0,55500000.0,55500000.0,55500000.0,53700000.0,53700000.0,53700000.0,53700000.0,52900000.0,52900000.0,52900000.0,52900000.0,167900000.0,167900000.0,167900000.0,168000000.0,167000000.0,167000000.0,167000000.0,167000000.0,161000000.0,161000000.0,161000000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000000.0,1400000000.0,1400000000.0,1400000000.0,1900000000.0,1900000000.0,1900000000.0,1400000000.0,1400000000.0,1700000000.0,1700000000.0,1700000000.0,1700000000.0,124800000.0,124800000.0,124800000.0,124800000.0,800000000.0,800000000.0,800000000.0,800000000.0,1800000000.0,1800000000.0,1800000000.0,1800000000.0,2600000000.0,2600000000.0,2600000000.0,2600000000.0,2800000000.0,2800000000.0,2800000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308291000.0,2308291000.0,2308291000.0,3148837000.0,3148837000.0,3148837000.0,3148837000.0,3148837000.0,3428138000.0,3428138000.0,3428138000.0,3428138000.0,1784832000.0,1784832000.0,1784832000.0,1784832000.0,3160867000.0,3160867000.0,3160867000.0,3160867000.0,4167997000.0,4167997000.0,4167997000.0,4168000000.0,5311000000.0,5311000000.0,5311000000.0,5311000000.0,5496000000.0,5496000000.0,5496000000.0
CostOfGoodsAndServicesSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432609000.0,3750878000.0,5015539000.0,1176019000.0,2490430000.0,3901794000.0,4896579000.0,4896579000.0,1413704000.0,2958208000.0,4581246000.0,5262207000.0,1510819000.0,2191239000.0,2499848000.0,6062765000.0,283487000.0,708317000.0,1522008000.0,2765108000.0,1184942000.0,2864861000.0,4831310000.0,2739000000.0,1793000000.0,3747000000.0,5885000000.0,6616000000.0,2056000000.0,4209000000.0,6600000000.0
DebtCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188514000.0,,,,2422329000.0,2422329000.0,2620766000.0,2620766000.0,2620766000.0,2620766000.0,1371087000.0,1371087000.0,1371087000.0,1371087000.0,2243131000.0,2243131000.0,2243131000.0,2243131000.0,2087711000.0,2087711000.0,2087711000.0,2088000000.0,1720000000.0,1720000000.0,1720000000.0,1720000000.0,1603000000.0,1603000000.0,1603000000.0
DebtLongtermAndShorttermCombinedAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,8527243000.0,,,,9387436000.0,,,,7539451000.0,,,,10777699000.0,10777699000.0,11034876000.0,11034876000.0,11034876000.0,11034876000.0,19329043000.0,19329043000.0,19329043000.0,19329043000.0,21090340000.0,21090340000.0,21090340000.0,21090340000.0,23391191000.0,23391191000.0,23391191000.0,23391000000.0,21452000000.0,21452000000.0,21452000000.0,21452000000.0,20076000000.0,20076000000.0,20076000000.0
DebtWeightedAverageInterestRate / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0392,,,,0.0414,0.0414,0.0399,0.0399,0.0399,0.0399,0.0602,0.0602,0.0602,0.0602,0.0547,0.0547,0.0547,0.0547,0.0623,0.0623,0.0623,0.0623,0.0606,0.0606,0.0606,0.0606,0.0503,0.0503,0.0503
DeferredOtherTaxExpenseBenefit / USD,,,,,,,,,,,,28488000.0,,,,28488000.0,,,,28939000.0,2633000.0,2934000.0,1177000.0,1481000.0,-520000.0,2534000.0,-13466000.0,-41003000.0,827000.0,348000.0,1601000.0,-10001000.0,610000.0,1084000.0,516000.0,2608000.0,-1504000.0,-893000.0,-2926000.0,1730000.0,1730000.0,2983000.0,3794000.0,4664000.0,-2679000.0,253000.0,-2666000.0,-4586000.0,7745000.0,-3556000.0,-8450000.0,-31395000.0,-8791000.0,-3067000.0,-9205000.0,-14345000.0,-43000000.0,-11000000.0,-6000000.0,-3000000.0,-22000000.0,0.0,5000000.0,15000000.0
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000000.0,,,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,
DeferredTaxAssetsTaxCreditCarryforwards / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000000.0,,,
DefinedContributionPlanCostRecognized / USD,,,,,,,,13600000.0,,,,13300000.0,,,,15300000.0,,,,15200000.0,,,,13000000.0,,,,15400000.0,,,,16800000.0,,,,16700000.0,,,,17400000.0,17400000.0,,,,18900000.0,,,,21200000.0,,,,18400000.0,,,,18000000.0,,,,20000000.0,,,
DepreciationAndAmortization / USD,139856000.0,277781000.0,421802000.0,520353000.0,157575000.0,317606000.0,479838000.0,568214000.0,173252000.0,345302000.0,522493000.0,643716000.0,179392000.0,359906000.0,541957000.0,702426000.0,189364000.0,375548000.0,564089000.0,730493000.0,193735000.0,386615000.0,579063000.0,754711000.0,200468000.0,406936000.0,617678000.0,772445000.0,210764000.0,432384000.0,661712000.0,827008000.0,235749000.0,470686000.0,710836000.0,894915000.0,240230000.0,493606000.0,753529000.0,951194000.0,951194000.0,292285000.0,603885000.0,924180000.0,1033697000.0,324330000.0,644087000.0,961226000.0,1245942000.0,310166000.0,633605000.0,959512000.0,1279254000.0,339467000.0,691009000.0,1046094000.0,1293000000.0,360000000.0,721000000.0,1087000000.0,1407000000.0,387000000.0,780000000.0,1190000000.0
DerivativeAssetFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000000.0,19000000.0
DerivativeAssetFairValueGrossLiability / USD,,,,,,,,,,,,,,,,,,91627000.0,91627000.0,91627000.0,63981000.0,63981000.0,63981000.0,63981000.0,129815000.0,129815000.0,129815000.0,129815000.0,19397000.0,19397000.0,19397000.0,19397000.0,104751000.0,104751000.0,104751000.0,104751000.0,60303000.0,60303000.0,,60303000.0,60303000.0,39994000.0,39994000.0,39994000.0,39994000.0,80743000.0,80743000.0,80743000.0,80743000.0,67995000.0,67995000.0,67995000.0,67995000.0,105228000.0,105228000.0,105228000.0,105000000.0,28000000.0,28000000.0,28000000.0,28000000.0,52000000.0,52000000.0,52000000.0
DerivativeAssetFairValueOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4994000.0,4994000.0,0.0,0.0,0.0,0.0,27796000.0,27796000.0,27796000.0,27796000.0,1813000.0,1813000.0,1813000.0,1813000.0,98574000.0,98574000.0,98574000.0,99000000.0,116000000.0,116000000.0,116000000.0,116000000.0,19000000.0,,
DerivativeAssets / USD,,,,,,,,,,,,,,,,,,96949000.0,96949000.0,96949000.0,0.0,0.0,0.0,0.0,4759000.0,4759000.0,4759000.0,4759000.0,0.0,0.0,0.0,0.0,215634000.0,215634000.0,215634000.0,215634000.0,4994000.0,4994000.0,,,,,,,,,,,,,,,69808000.0,,,,,,,,,,71000000.0,
DerivativeAssetsCurrent / USD,114094000.0,114094000.0,114094000.0,114094000.0,56491000.0,56491000.0,56491000.0,56491000.0,84642000.0,84642000.0,84642000.0,84642000.0,57827000.0,57827000.0,57827000.0,57827000.0,87845000.0,87845000.0,87845000.0,,,0.0,0.0,,134574000.0,134574000.0,134574000.0,,,,0.0,,99320000.0,99320000.0,99320000.0,99320000.0,19565000.0,19565000.0,19565000.0,19565000.0,19565000.0,21751000.0,21751000.0,21751000.0,21751000.0,70082000.0,70082000.0,70082000.0,70082000.0,54184000.0,54184000.0,54184000.0,54184000.0,59083000.0,59083000.0,59083000.0,59000000.0,25000000.0,25000000.0,25000000.0,25000000.0,11000000.0,11000000.0,11000000.0
DerivativeCollateralObligationToReturnCash / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DerivativeCollateralRightToReclaimCash / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,57273000.0,57273000.0,57273000.0,57273000.0,44411000.0,44411000.0,44411000.0,44411000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DerivativeFairValueOfDerivativeAsset / USD,,,,,,195944000.0,195944000.0,195944000.0,201130000.0,201130000.0,201130000.0,201130000.0,96489000.0,96489000.0,96489000.0,96489000.0,188576000.0,188576000.0,188576000.0,188576000.0,63981000.0,63981000.0,63981000.0,63981000.0,134574000.0,134574000.0,134574000.0,134574000.0,19397000.0,19397000.0,19397000.0,19397000.0,320385000.0,320385000.0,320385000.0,320385000.0,65297000.0,65297000.0,65297000.0,65297000.0,65297000.0,39994000.0,39994000.0,39994000.0,39994000.0,108539000.0,108539000.0,108539000.0,108539000.0,69808000.0,69808000.0,69808000.0,69808000.0,203802000.0,203802000.0,203802000.0,204000000.0,144000000.0,144000000.0,144000000.0,144000000.0,71000000.0,71000000.0,71000000.0
DerivativeFairValueOfDerivativeLiability / USD,,,,,,88491000.0,88491000.0,88491000.0,84344000.0,84344000.0,84344000.0,84344000.0,85119000.0,85119000.0,85119000.0,85119000.0,100260000.0,100260000.0,100260000.0,100260000.0,767635000.0,767635000.0,767635000.0,767635000.0,1044292000.0,1044292000.0,1044292000.0,1044292000.0,373497000.0,373497000.0,373497000.0,373497000.0,115961000.0,115961000.0,115961000.0,115961000.0,201812000.0,201812000.0,201812000.0,201812000.0,201812000.0,257728000.0,257728000.0,257728000.0,257728000.0,259705000.0,259705000.0,259705000.0,259705000.0,200541000.0,200541000.0,200541000.0,200541000.0,135608000.0,135608000.0,135608000.0,136000000.0,66000000.0,66000000.0,66000000.0,66000000.0,139000000.0,139000000.0,139000000.0
