fact_unit,2019-03-18,2019-05-10,2019-08-09,2019-11-06,2020-02-05,2020-05-07,2020-08-10,2020-11-03,2021-02-09,2021-05-06,2021-08-10,2021-11-04,2022-02-09,2022-05-10,2022-08-12,2022-11-01,2023-02-08,2023-05-09,2023-08-11,2023-11-02,2024-02-07,2024-05-08,2024-08-08,2024-11-04,2025-02-04,2025-05-12,2025-08-06,2025-10-30
LongTermDebt / USD,,0.0,0.0,6751000000.0,6751000000.0,6751000000.0,6751000000.0,7946000000.0,7946000000.0,7946000000.0,7946000000.0,7951000000.0,7951000000.0,7951000000.0,7951000000.0,7206000000.0,7206000000.0,7206000000.0,7206000000.0,7210000000.0,7210000000.0,7210000000.0,7210000000.0,7197000000.0,7197000000.0,7197000000.0,7197000000.0,6602000000.0
LongTermDebtCurrent / USD,,,,,,,,,,0.0,0.0,749000000.0,749000000.0,749000000.0,749000000.0,,,0.0,0.0,1249000000.0,1249000000.0,1249000000.0,1249000000.0,599000000.0,599000000.0,599000000.0,599000000.0,
LongTermDebtFairValue / USD,,0.0,0.0,7643000000.0,7643000000.0,7643000000.0,7643000000.0,9746000000.0,9746000000.0,9746000000.0,9746000000.0,9474000000.0,9474000000.0,9474000000.0,9474000000.0,7084000000.0,7084000000.0,7084000000.0,7084000000.0,6895000000.0,6895000000.0,6895000000.0,6895000000.0,7017000000.0,7017000000.0,7017000000.0,7017000000.0,6625000000.0
LongTermDebtMaturingInYearsFourAndFive / USD,,,1250000000.0,,,,1850000000.0,,,,600000000.0,,,,0.0,,,,0.0,,,,2000000000.0,,,,2600000000.0,
LongTermDebtMaturingInYearsTwoAndThree / USD,,,750000000.0,,,,750000000.0,,,,1250000000.0,,,,1850000000.0,,,,600000000.0,,,,0.0,,,,0.0,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive / USD,,,4800000000.0,,,,5400000000.0,,,,5400000000.0,,,,5400000000.0,,,,5400000000.0,,,,4650000000.0,,,,4050000000.0,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths / USD,,,0.0,,,,0.0,,,,750000000.0,,,,0.0,,,,1250000000.0,,,,600000000.0,,,,0.0,
LongTermDebtNoncurrent / USD,,0.0,0.0,6751000000.0,6751000000.0,6751000000.0,6751000000.0,7946000000.0,7946000000.0,7946000000.0,7946000000.0,7202000000.0,7202000000.0,7202000000.0,7202000000.0,7206000000.0,7206000000.0,7206000000.0,7206000000.0,5961000000.0,5961000000.0,5961000000.0,5961000000.0,6598000000.0,6598000000.0,6598000000.0,6598000000.0,6602000000.0
LongTermInvestments / USD,275000000.0,275000000.0,275000000.0,865000000.0,865000000.0,865000000.0,865000000.0,618000000.0,618000000.0,618000000.0,618000000.0,899000000.0,899000000.0,899000000.0,899000000.0,578000000.0,578000000.0,578000000.0,578000000.0,1034000000.0,1034000000.0,1034000000.0,1034000000.0,1129000000.0,1129000000.0,1129000000.0,1129000000.0,1621000000.0
LossContingencyAccrualProvision / USD,-3000000.0,19000000.0,54000000.0,,30000000.0,45000000.0,29000000.0,,44000000.0,62000000.0,58000000.0,,28000000.0,43000000.0,90000000.0,17000000.0,49000000.0,71000000.0,64000000.0,61000000.0,82000000.0,106000000.0,81000000.0,5000000.0,12000000.0,15000000.0,117000000.0,6000000.0
MinorityInterest / USD,0.0,0.0,0.0,11000000.0,11000000.0,11000000.0,11000000.0,17000000.0,17000000.0,17000000.0,17000000.0,2000000.0,2000000.0,2000000.0,2000000.0,36000000.0,36000000.0,36000000.0,36000000.0,67000000.0,67000000.0,67000000.0,67000000.0,100000000.0,100000000.0,100000000.0,100000000.0,105000000.0
NetCashProvidedByUsedInFinancingActivities / USD,-167000000.0,780000000.0,-1431000000.0,216000000.0,-334000000.0,-995000000.0,1036000000.0,-56000000.0,-638000000.0,-986000000.0,-1153000000.0,298000000.0,-51000000.0,-417000000.0,146000000.0,-429000000.0,-679000000.0,-1817000000.0,-870000000.0,-402000000.0,-660000000.0,-2043000000.0,-2057000000.0,-386000000.0,528000000.0,-1098000000.0,-2290000000.0,-347000000.0
NetCashProvidedByUsedInInvestingActivities / USD,239000000.0,197000000.0,-242000000.0,-207000000.0,-251000000.0,-311000000.0,128000000.0,-40000000.0,-349000000.0,-397000000.0,-637000000.0,-149000000.0,-329000000.0,-329000000.0,-1100000000.0,-75000000.0,-296000000.0,-386000000.0,-528000000.0,-118000000.0,-221000000.0,-318000000.0,-513000000.0,-58000000.0,-143000000.0,-324000000.0,-438000000.0,-78000000.0
NetCashProvidedByUsedInOperatingActivities / USD,-35000000.0,785000000.0,1655000000.0,247000000.0,36000000.0,1624000000.0,1317000000.0,202000000.0,-256000000.0,1345000000.0,2524000000.0,267000000.0,237000000.0,1866000000.0,2365000000.0,29000000.0,-656000000.0,951000000.0,2639000000.0,270000000.0,-261000000.0,1307000000.0,1884000000.0,1000000.0,-535000000.0,941000000.0,1800000000.0,158000000.0
NetIncomeLossAttributableToNoncontrollingInterest / USD,23000000.0,32000000.0,37000000.0,11000000.0,27000000.0,37000000.0,41000000.0,14000000.0,28000000.0,40000000.0,48000000.0,11000000.0,17000000.0,32000000.0,63000000.0,7000000.0,19000000.0,26000000.0,51000000.0,8000000.0,16000000.0,20000000.0,28000000.0,8000000.0,14000000.0,52000000.0,14000000.0,5000000.0
NetIncomeLossAttributableToRedeemableNoncontrollingInterest / USD,23000000.0,32000000.0,37000000.0,11000000.0,21000000.0,27000000.0,41000000.0,9000000.0,12000000.0,16000000.0,33000000.0,4000000.0,8000000.0,13000000.0,33000000.0,-1000000.0,-4000000.0,-9000000.0,25000000.0,-5000000.0,10000000.0,14000000.0,12000000.0,0.0,4000000.0,5000000.0,16000000.0,2000000.0
NetIncomeLossAvailableToCommonStockholdersBasic / USD,1259000000.0,1716000000.0,1372000000.0,604000000.0,612000000.0,1141000000.0,2187000000.0,499000000.0,799000000.0,877000000.0,1595000000.0,1106000000.0,1330000000.0,1897000000.0,999000000.0,701000000.0,616000000.0,899000000.0,2150000000.0,605000000.0,918000000.0,864000000.0,1205000000.0,407000000.0,516000000.0,1182000000.0,1239000000.0,827000000.0
NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest / USD,1259000000.0,1716000000.0,1372000000.0,604000000.0,618000000.0,1151000000.0,2187000000.0,504000000.0,815000000.0,901000000.0,1610000000.0,1113000000.0,1339000000.0,1916000000.0,1029000000.0,709000000.0,639000000.0,934000000.0,2176000000.0,618000000.0,944000000.0,898000000.0,1245000000.0,415000000.0,534000000.0,1239000000.0,1269000000.0,834000000.0
NumberOfBusinessesAcquired / business,,,,,,,,,,,,,3.0,3.0,3.0,,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NumberOfOperatingSegments / segment,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0
NumberOfReportableSegments / segment,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0
OperatingCostsAndExpenses / USD,3610000000.0,5054000000.0,6100000000.0,1491000000.0,4309000000.0,5969000000.0,6505000000.0,1468000000.0,4559000000.0,6620000000.0,7327000000.0,1168000000.0,4514000000.0,6399000000.0,7807000000.0,1571000000.0,5238000000.0,7402000000.0,8037000000.0,1656000000.0,5184000000.0,7911000000.0,9117000000.0,1862000000.0,5255000000.0,7305000000.0,9689000000.0,2018000000.0
OperatingLeaseLiability / USD,,,,605000000.0,571000000.0,565000000.0,574000000.0,,,,574000000.0,,,,501000000.0,,,,512000000.0,,,,997000000.0,,,,955000000.0,
OperatingLeaseLiabilityCurrent / USD,,,,0.0,0.0,0.0,122000000.0,122000000.0,122000000.0,122000000.0,122000000.0,92000000.0,92000000.0,92000000.0,92000000.0,107000000.0,107000000.0,107000000.0,107000000.0,72000000.0,72000000.0,72000000.0,72000000.0,76000000.0,76000000.0,76000000.0,76000000.0,41000000.0
OperatingLeaseLiabilityNoncurrent / USD,,,,0.0,0.0,0.0,452000000.0,452000000.0,452000000.0,452000000.0,452000000.0,409000000.0,409000000.0,409000000.0,409000000.0,405000000.0,405000000.0,405000000.0,405000000.0,925000000.0,925000000.0,925000000.0,925000000.0,879000000.0,879000000.0,879000000.0,879000000.0,822000000.0
OperatingLeasePayments / USD,,,,38000000.0,81000000.0,124000000.0,166000000.0,,,,166000000.0,,,,166000000.0,,,,134000000.0,,,,116000000.0,,,,119000000.0,
OperatingLeaseRightOfUseAsset / USD,,,,0.0,0.0,0.0,539000000.0,539000000.0,539000000.0,539000000.0,539000000.0,469000000.0,469000000.0,469000000.0,469000000.0,477000000.0,477000000.0,477000000.0,477000000.0,947000000.0,947000000.0,947000000.0,947000000.0,904000000.0,904000000.0,904000000.0,904000000.0,814000000.0
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,0.03,0.03,0.03,0.03,,,,0.03,,,,0.03,,,,0.03,,,,0.05,,,,0.05,
OtherAssetsCurrent / USD,67000000.0,67000000.0,67000000.0,148000000.0,148000000.0,148000000.0,148000000.0,97000000.0,97000000.0,97000000.0,97000000.0,105000000.0,105000000.0,105000000.0,105000000.0,162000000.0,162000000.0,162000000.0,162000000.0,265000000.0,265000000.0,265000000.0,265000000.0,192000000.0,192000000.0,192000000.0,192000000.0,174000000.0
OtherAssetsMiscellaneousNoncurrent / USD,363000000.0,363000000.0,363000000.0,455000000.0,455000000.0,455000000.0,206000000.0,195000000.0,195000000.0,195000000.0,195000000.0,187000000.0,187000000.0,187000000.0,187000000.0,225000000.0,225000000.0,225000000.0,225000000.0,269000000.0,269000000.0,269000000.0,269000000.0,323000000.0,323000000.0,323000000.0,323000000.0,309000000.0
OtherAssetsNoncurrent / USD,759000000.0,759000000.0,759000000.0,1525000000.0,1525000000.0,1525000000.0,1525000000.0,1801000000.0,1801000000.0,1801000000.0,1801000000.0,2058000000.0,2058000000.0,2058000000.0,2058000000.0,2071000000.0,2071000000.0,2071000000.0,2071000000.0,3168000000.0,3168000000.0,3168000000.0,3168000000.0,3315000000.0,3315000000.0,3315000000.0,3315000000.0,3732000000.0
OtherCommitment / USD,,,710000000.0,,,,812000000.0,,,,587000000.0,,,,709000000.0,,,,1032000000.0,,,,1368000000.0,,,,1595000000.0,
OtherCommitmentDueAfterFifthYear / USD,,,113000000.0,,,,142000000.0,,,,0.0,,,,16000000.0,,,,240000000.0,,,,205000000.0,,,,165000000.0,
OtherCommitmentDueInFourthAndFifthYear / USD,,,106000000.0,,,,99000000.0,,,,58000000.0,,,,119000000.0,,,,138000000.0,,,,251000000.0,,,,262000000.0,
OtherCommitmentDueInNextTwelveMonths / USD,,,204000000.0,,,,224000000.0,,,,280000000.0,,,,305000000.0,,,,318000000.0,,,,410000000.0,,,,464000000.0,
OtherCommitmentDueInSecondAndThirdYear / USD,,,287000000.0,,,,347000000.0,,,,249000000.0,,,,269000000.0,,,,336000000.0,,,,502000000.0,,,,704000000.0,
OtherComprehensiveIncomeLossNetOfTax / USD,180000000.0,85000000.0,10000000.0,1000000.0,3000000.0,5000000.0,140000000.0,4000000.0,12000000.0,17000000.0,-89000000.0,9000000.0,16000000.0,25000000.0,-109000000.0,6000000.0,14000000.0,17000000.0,99000000.0,-2000000.0,7000000.0,13000000.0,92000000.0,-2000000.0,3000000.0,4000000.0,77000000.0,4000000.0
OtherLiabilitiesCurrent / USD,149000000.0,149000000.0,149000000.0,194000000.0,194000000.0,194000000.0,194000000.0,240000000.0,240000000.0,240000000.0,240000000.0,229000000.0,229000000.0,229000000.0,229000000.0,302000000.0,302000000.0,302000000.0,302000000.0,469000000.0,469000000.0,469000000.0,469000000.0,408000000.0,408000000.0,408000000.0,408000000.0,406000000.0
OtherLiabilitiesNoncurrent / USD,422000000.0,422000000.0,422000000.0,899000000.0,899000000.0,899000000.0,899000000.0,1482000000.0,1482000000.0,1482000000.0,1482000000.0,1336000000.0,1336000000.0,1336000000.0,1336000000.0,1120000000.0,1120000000.0,1120000000.0,1120000000.0,1484000000.0,1484000000.0,1484000000.0,1484000000.0,1366000000.0,1366000000.0,1366000000.0,1366000000.0,1341000000.0
OtherNonoperatingIncomeExpense / USD,-95000000.0,-75000000.0,-131000000.0,139000000.0,-200000000.0,-116000000.0,-39000000.0,-15000000.0,287000000.0,-345000000.0,-19000000.0,519000000.0,691000000.0,752000000.0,-248000000.0,69000000.0,-142000000.0,-375000000.0,579000000.0,-76000000.0,-3000000.0,293000000.0,-356000000.0,-176000000.0,-205000000.0,39000000.0,368000000.0,233000000.0
OtherOperatingActivitiesCashFlowStatement / USD,,,,,,,,,,,,,,,,,,,-579000000.0,,,,,,,24000000.0,,26000000.0
OtherOperatingIncomeExpenseNet / USD,,,,,,,,,,,,,,,,,,,,,,-1015000000.0,-157000000.0,9000000.0,-9000000.0,-24000000.0,-1182000000.0,-26000000.0
OtherSundryLiabilitiesNoncurrent / USD,178000000.0,178000000.0,178000000.0,356000000.0,356000000.0,356000000.0,356000000.0,321000000.0,321000000.0,321000000.0,321000000.0,341000000.0,341000000.0,341000000.0,341000000.0,268000000.0,268000000.0,268000000.0,268000000.0,198000000.0,198000000.0,198000000.0,198000000.0,211000000.0,211000000.0,211000000.0,211000000.0,243000000.0
PaymentsForProceedsFromOtherInvestingActivities / USD,3000000.0,9000000.0,38000000.0,65000000.0,63000000.0,64000000.0,11000000.0,1000000.0,-21000000.0,-12000000.0,64000000.0,,1000000.0,3000000.0,-14000000.0,0.0,0.0,6000000.0,0.0,13000000.0,18000000.0,26000000.0,18000000.0,-13000000.0,-13000000.0,-8000000.0,27000000.0,14000000.0
PaymentsForRepurchaseOfCommonStock / USD,,,,,0.0,0.0,0.0,0.0,421000000.0,600000000.0,0.0,267000000.0,416000000.0,713000000.0,600000000.0,250000000.0,497000000.0,748000000.0,1001000000.0,250000000.0,500000000.0,1750000000.0,1000000000.0,250000000.0,500000000.0,750000000.0,2000000000.0,250000000.0
PaymentsForRestructuring / USD,,,,,,,66000000.0,,,,23000000.0,,,,423000000.0,,,,65000000.0,,,,11000000.0,,,,54000000.0,
PaymentsOfDividends / USD,37000000.0,65000000.0,35000000.0,,22000000.0,33000000.0,41000000.0,14000000.0,169000000.0,321000000.0,188000000.0,15000000.0,176000000.0,182000000.0,335000000.0,150000000.0,150000000.0,295000000.0,330000000.0,147000000.0,155000000.0,291000000.0,307000000.0,135000000.0,142000000.0,272000000.0,299000000.0,131000000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,,,,,0.0,0.0,0.0,,260000000.0,611000000.0,0.0,1000000.0,0.0,0.0,1061000000.0,75000000.0,229000000.0,243000000.0,51000000.0,,,,243000000.0,,,0.0,0.0,
PaymentsToAcquireInvestments / USD,0.0,0.0,13000000.0,100000000.0,100000000.0,100000000.0,0.0,0.0,0.0,0.0,338000000.0,31000000.0,86000000.0,86000000.0,103000000.0,29000000.0,28000000.0,28000000.0,86000000.0,31000000.0,50000000.0,55000000.0,28000000.0,,6000000.0,99000000.0,54000000.0,0.0
PaymentsToAcquirePropertyPlantAndEquipment / USD,112000000.0,148000000.0,191000000.0,42000000.0,88000000.0,147000000.0,215000000.0,39000000.0,110000000.0,192000000.0,235000000.0,117000000.0,242000000.0,333000000.0,359000000.0,53000000.0,121000000.0,191000000.0,484000000.0,74000000.0,153000000.0,237000000.0,307000000.0,71000000.0,150000000.0,233000000.0,357000000.0,64000000.0
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent / USD,244000000.0,244000000.0,244000000.0,543000000.0,543000000.0,543000000.0,543000000.0,709000000.0,709000000.0,709000000.0,709000000.0,586000000.0,586000000.0,586000000.0,586000000.0,447000000.0,447000000.0,447000000.0,447000000.0,361000000.0,361000000.0,361000000.0,361000000.0,276000000.0,276000000.0,276000000.0,276000000.0,276000000.0
ProceedsFromIssuanceOfLongTermDebt / USD,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,1232000000.0,1232000000.0,0.0,
ProceedsFromPaymentsForOtherFinancingActivities / USD,,,-1000000.0,-13000000.0,0.0,21000000.0,-36000000.0,-1000000.0,-3000000.0,5000000.0,18000000.0,-34000000.0,-37000000.0,-30000000.0,-15000000.0,-29000000.0,-32000000.0,-24000000.0,-46000000.0,-30000000.0,-30000000.0,-27000000.0,-25000000.0,-1000000.0,-62000000.0,-58000000.0,-26000000.0,34000000.0
ProceedsFromSaleOfInterestInPartnershipUnit / USD,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,25000000.0,25000000.0,25000000.0,25000000.0,,,,35000000.0,
ProceedsFromStockOptionsExercised / USD,,,,,,,,,,,12000000.0,,,,12000000.0,,,,12000000.0,,,,17000000.0,,,,7000000.0,
ProfitLoss / USD,1282000000.0,1748000000.0,1409000000.0,615000000.0,639000000.0,1178000000.0,2228000000.0,513000000.0,827000000.0,917000000.0,1643000000.0,1117000000.0,1347000000.0,1929000000.0,1062000000.0,708000000.0,635000000.0,925000000.0,2201000000.0,613000000.0,934000000.0,884000000.0,1233000000.0,415000000.0,530000000.0,1234000000.0,1253000000.0,832000000.0
ProgramRightsObligationsCurrent / USD,380000000.0,380000000.0,380000000.0,514000000.0,514000000.0,514000000.0,514000000.0,485000000.0,485000000.0,485000000.0,485000000.0,659000000.0,659000000.0,659000000.0,659000000.0,686000000.0,686000000.0,686000000.0,686000000.0,785000000.0,785000000.0,785000000.0,785000000.0,683000000.0,683000000.0,683000000.0,683000000.0,1070000000.0
PropertyPlantAndEquipmentNet / USD,1169000000.0,1169000000.0,1169000000.0,1313000000.0,1313000000.0,1313000000.0,1313000000.0,1498000000.0,1498000000.0,1498000000.0,1498000000.0,1708000000.0,1708000000.0,1708000000.0,1708000000.0,1682000000.0,1682000000.0,1682000000.0,1682000000.0,1708000000.0,1708000000.0,1708000000.0,1708000000.0,1696000000.0,1696000000.0,1696000000.0,1696000000.0,1705000000.0
RedeemableNoncontrollingInterestEquityCarryingAmount / USD,275000000.0,275000000.0,275000000.0,189000000.0,189000000.0,189000000.0,189000000.0,305000000.0,305000000.0,305000000.0,305000000.0,261000000.0,261000000.0,261000000.0,261000000.0,188000000.0,188000000.0,188000000.0,188000000.0,213000000.0,213000000.0,213000000.0,213000000.0,242000000.0,242000000.0,242000000.0,242000000.0,288000000.0
RepaymentsOfLongTermDebt / USD,,,,,,,,,,,,,,0.0,0.0,,,750000000.0,0.0,,,0.0,750000000.0,,,1250000000.0,0.0,
RestructuringCharges / USD,,,,,,,11000000.0,,,,,,,,,,,,,,,12000000.0,0.0,0.0,0.0,0.0,111000000.0,8000000.0
RestructuringCostsAndAssetImpairmentCharges / USD,,,,,,,16000000.0,,,,26000000.0,,,,133000000.0,,,,35000000.0,,,1015000000.0,157000000.0,,,,367000000.0,
RestructuringReserve / USD,,,,,,,93000000.0,,,,37000000.0,,,,40000000.0,,,,68000000.0,,,,38000000.0,,,,27000000.0,
RestructuringReserveCurrent / USD,,,20000000.0,,,,30000000.0,,,,40000000.0,,,,20000000.0,,,,16000000.0,,,,16000000.0,,,,74000000.0,
RestructuringReserveNoncurrent / USD,,,,,,,,,,,,,,,,,,,11000000.0,,,,11000000.0,,,,10000000.0,
RetainedEarningsAccumulatedDeficit / USD,,0.0,0.0,357000000.0,357000000.0,357000000.0,357000000.0,674000000.0,674000000.0,674000000.0,674000000.0,1982000000.0,1982000000.0,1982000000.0,1982000000.0,2461000000.0,2461000000.0,2461000000.0,2461000000.0,2269000000.0,2269000000.0,2269000000.0,2269000000.0,3139000000.0,3139000000.0,3139000000.0,3139000000.0,4479000000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,,,,,,,,,,,,2717000000.0,6804000000.0,10019000000.0,12303000000.0,3045000000.0,7486000000.0,10941000000.0,12909000000.0,3192000000.0,7797000000.0,11881000000.0,13974000000.0,3207000000.0,7441000000.0,10888000000.0,14913000000.0,3564000000.0
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,,,45000000.0,87000000.0,,,,87000000.0,,,,87000000.0,,540000000.0,540000000.0,49000000.0,,,,137000000.0,,,,568000000.0,
SegmentExpenditureAdditionToLongLivedAssets / USD,,,,,,,,,,,,,,,,,,,,,,,307000000.0,,,,357000000.0,64000000.0
SellingGeneralAndAdministrativeExpense / USD,572000000.0,896000000.0,1092000000.0,299000000.0,628000000.0,964000000.0,1209000000.0,352000000.0,783000000.0,1247000000.0,1419000000.0,388000000.0,830000000.0,1267000000.0,1741000000.0,415000000.0,883000000.0,1368000000.0,1807000000.0,448000000.0,998000000.0,1526000000.0,1920000000.0,480000000.0,975000000.0,1485000000.0,2049000000.0,502000000.0
ShareBasedCompensation / USD,,0.0,0.0,0.0,0.0,5000000.0,0.0,27000000.0,65000000.0,101000000.0,36000000.0,31000000.0,75000000.0,112000000.0,137000000.0,15000000.0,47000000.0,75000000.0,147000000.0,7000000.0,32000000.0,55000000.0,102000000.0,24000000.0,48000000.0,69000000.0,74000000.0,34000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate / pure,,0.0112,0.0112,,,,0.0112,,,,0.0112,,,,0.0146,,,,0.0167,,,,0.0131,,,,0.014,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate / pure,,0.265,0.265,,,,0.265,,,,0.265,,,,0.2666,,,,0.35,,,,0.35,,,,0.35,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate / pure,,0.0241,0.0241,,,,0.0241,,,,0.0241,,,,0.0143,,,,0.0066,,,,0.012,,,,0.0283,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized / shares,,65000000.0,65000000.0,,,,65000000.0,,,,65000000.0,,,,65000000.0,,,,65000000.0,,,,65000000.0,,,,65000000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant / shares,,59500000.0,59000000.0,,,,54000000.0,,,,48000000.0,,,,43000000.0,,,,39000000.0,,,,35000000.0,,,,30000000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber / shares,,,,,,,0.0,,,,0.0,,,,1626000.0,,,,3981000.0,,,,4586000.0,,,,5282000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice / USD/shares,,,,,,,0.0,,,,0.0,,,,39.3,,,,38.12,,,,37.13,,,,36.35,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod / shares,,,5000.0,,,,5000.0,,,,5000.0,,,,142000.0,,,,276000.0,,,,348000.0,,,,1282000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross / shares,,,3118000.0,,,,3118000.0,,,,3118000.0,,,,3838000.0,,,,5003000.0,,,,3990000.0,,,,4314000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue / USD/shares,,,8.67,,,,8.67,,,,8.67,,,,6.87,,,,7.37,,,,7.48,,,,10.32,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue / USD,,,0.0,,,,0.0,,,,0.0,,,,2800000.0,,,,65600000.0,,,,26900000.0,,,,37100000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber / shares,,,0.0,,,,0.0,,,,0.0,,,,3113000.0,,,,6809000.0,,,,11150000.0,,,,14250000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice / USD/shares,,,0.0,,,,0.0,,,,0.0,,,,40.25,,,,35.11,,,,32.09,,,,32.9,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice / USD/shares,,,,,,,,,,,0.0,,,,0.0,,,,27.21,,,,31.94,,,,28.76,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice / USD/shares,,,40.26,,,,40.26,,,,40.26,,,,33.37,,,,30.44,,,,30.38,,,,32.77,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice / USD/shares,,,40.25,,,,40.25,,,,40.25,,,,30.87,,,,27.52,,,,34.83,,,,33.4,
SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueVested / USD,31000000.0,31000000.0,38000000.0,102000000.0,110000000.0,240000000.0,31000000.0,3000000.0,6000000.0,8000000.0,247000000.0,81000000.0,91000000.0,95000000.0,47000000.0,76000000.0,94000000.0,96000000.0,139000000.0,76000000.0,76000000.0,77000000.0,97000000.0,65000000.0,72000000.0,74000000.0,77000000.0,78000000.0
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1 / USD,,,,,,,0.0,,,,0.0,,,,700000.0,,,,5500000.0,,,,3100000.0,,,,6800000.0,
StockIssuedDuringPeriodSharesStockOptionsExercised / shares,,,,,,,,,,,0.0,,,,0.0,,,,386000.0,,,,542000.0,,,,234000.0,
StockRepurchasedAndRetiredDuringPeriodValue / USD,,,,,427000000.0,600000000.0,600000000.0,270000000.0,427000000.0,600000000.0,600000000.0,270000000.0,419000000.0,725000000.0,600000000.0,250000000.0,497000000.0,748000000.0,1001000000.0,250000000.0,500000000.0,1763000000.0,1000000000.0,252000000.0,505000000.0,758000000.0,2014000000.0,253000000.0
StockholdersEquity / USD,9594000000.0,9594000000.0,9594000000.0,9947000000.0,9947000000.0,9947000000.0,9947000000.0,10094000000.0,10094000000.0,10094000000.0,10094000000.0,11123000000.0,11123000000.0,11123000000.0,11123000000.0,11339000000.0,11339000000.0,11339000000.0,11339000000.0,10378000000.0,10378000000.0,10378000000.0,10378000000.0,10714000000.0,10714000000.0,10714000000.0,10714000000.0,11962000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,6093000000.0,6093000000.0,6403000000.0,9594000000.0,9594000000.0,9594000000.0,6093000000.0,9958000000.0,9958000000.0,9958000000.0,9594000000.0,10111000000.0,10111000000.0,10111000000.0,9958000000.0,11125000000.0,11125000000.0,11125000000.0,10111000000.0,11375000000.0,11375000000.0,11375000000.0,11125000000.0,10445000000.0,10445000000.0,10445000000.0,11375000000.0,10814000000.0
StockholdersEquityOther / USD,37000000.0,69000000.0,107000000.0,190000000.0,-168000000.0,-137000000.0,121000000.0,-7000000.0,-138000000.0,-139000000.0,-107000000.0,19000000.0,-12000000.0,-29000000.0,-115000000.0,22000000.0,-147000000.0,-163000000.0,-12000000.0,19000000.0,13000000.0,3000000.0,-186000000.0,28000000.0,25000000.0,15000000.0,-3000000.0,-101000000.0
SubleaseIncome / USD,,,,10000000.0,25000000.0,40000000.0,50000000.0,,,,50000000.0,,,,50000000.0,,,,30000000.0,,,,15000000.0,,,,15000000.0,
UnrecognizedTaxBenefits / USD,,,102000000.0,,,,110000000.0,,,,91000000.0,,,,94000000.0,,,,73000000.0,,,,30000000.0,,,,28000000.0,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,10000000.0,,,,20000000.0,,,,13000000.0,,,,24000000.0,,,,45000000.0,,,,5000000.0,,,,6000000.0,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,,11000000.0,,,,0.0,,,,9000000.0,,,,2000000.0,,,,2000000.0,,,,2000000.0,,,,2000000.0,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,,7000000.0,,,,1000000.0,,,,7000000.0,,,,1000000.0,,,,0.0,,,,1000000.0,,,,2000000.0,
