fact_unit,2011-01-10,2011-04-06,2011-07-11,2011-10-31,2012-01-09,2012-04-09,2012-07-10,2012-10-30,2013-01-09,2013-04-09,2013-07-10,2013-10-30,2014-01-09,2014-04-09,2014-07-10,2014-10-30,2015-01-09,2015-04-09,2015-07-10,2015-11-02,2016-01-11,2016-04-11,2016-07-11,2016-10-31,2017-01-09,2017-04-10,2017-07-10,2017-10-30,2018-01-09,2018-04-09,2018-07-10,2018-10-30,2019-01-09,2019-04-09,2019-07-10,2019-10-30,2020-01-09,2020-04-09,2020-07-09,2020-10-29,2021-01-06,2021-04-05,2021-07-02,2021-10-22,2022-01-03,2022-04-04,2022-07-01,2022-10-21,2023-01-05,2023-04-03,2023-07-03,2023-10-27,2024-01-05,2024-04-03,2024-07-03,2024-10-29,2025-01-08,2025-04-04,2025-07-03,2025-10-22
AmortizationOfIntangibleAssets / USD,,,,,,,6400000.0,8500000.0,1900000.0,3700000.0,5500000.0,8400000.0,1900000.0,3800000.0,5500000.0,7500000.0,1700000.0,3900000.0,6200000.0,7100000.0,2100000.0,4100000.0,6400000.0,8500000.0,2900000.0,7000000.0,11100000.0,8200000.0,3800000.0,8000000.0,13800000.0,14800000.0,6200000.0,12400000.0,18600000.0,19900000.0,,,,24700000.0,,,,25100000.0,,,23400000.0,25400000.0,10100000.0,19200000.0,40600000.0,31500000.0,21654000.0,43436000.0,65390000.0,62382000.0,22165000.0,48853000.0,76247000.0,87304000.0
AssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16500000.0,3695000.0,13987000.0,62985000.0,0.0,282000.0,729000.0,1167000.0,64272000.0,,,,
Assets / USD,644608000.0,644608000.0,644608000.0,633952000.0,659407000.0,683070000.0,684631000.0,644608000.0,663506000.0,663824000.0,694519000.0,657440000.0,711856000.0,669978000.0,735330000.0,694143000.0,671158000.0,653965000.0,659636000.0,690197000.0,646479000.0,709572000.0,728076000.0,663212000.0,1017687000.0,1021705000.0,1038975000.0,736671000.0,1046165000.0,1061829000.0,1358014000.0,1019161000.0,1430602000.0,1472492000.0,1407172000.0,1413315000.0,1365927000.0,1560130000.0,1560130000.0,1560130000.0,2083388000.0,2083388000.0,2083388000.0,2083388000.0,2224940000.0,2224940000.0,2224940000.0,2224940000.0,4014305000.0,4014305000.0,4014305000.0,4014305000.0,3962922000.0,3962922000.0,3962922000.0,3962922000.0,4055040000.0,4055040000.0,4055040000.0,3962922000.0
AssetsCurrent / USD,265145000.0,265145000.0,265145000.0,265145000.0,273170000.0,273170000.0,273170000.0,273170000.0,299125000.0,299125000.0,299125000.0,299125000.0,318034000.0,318034000.0,318034000.0,318034000.0,249775000.0,249775000.0,249775000.0,249775000.0,304174000.0,304174000.0,304174000.0,304174000.0,369276000.0,369276000.0,369276000.0,369276000.0,409376000.0,409376000.0,409376000.0,409376000.0,430916000.0,430916000.0,430916000.0,430916000.0,583812000.0,583812000.0,583812000.0,583812000.0,841930000.0,841930000.0,841930000.0,841930000.0,933578000.0,933578000.0,933578000.0,933578000.0,870347000.0,870347000.0,870347000.0,870347000.0,770135000.0,770135000.0,770135000.0,770135000.0,835848000.0,835848000.0,835848000.0,835848000.0
AssetsFairValueDisclosure / USD,,,,173097000.0,162065000.0,162065000.0,162065000.0,162065000.0,174088000.0,174088000.0,174088000.0,174088000.0,169418000.0,169418000.0,169418000.0,169418000.0,96777000.0,96777000.0,96777000.0,96777000.0,113975000.0,113975000.0,,,,,,,,,,,,,,,,,,,,,,,,,,269887000.0,224961000.0,224961000.0,224961000.0,224961000.0,173718000.0,173718000.0,173718000.0,173718000.0,201873000.0,201873000.0,201873000.0,201873000.0
BusinessCombinationContingentConsiderationLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8008000.0,8008000.0,8008000.0,8008000.0,8008000.0,4193000.0,4193000.0,4193000.0,4193000.0
CashAndCashEquivalentsAtCarryingValue / USD,216320000.0,216320000.0,216320000.0,117986000.0,195741000.0,195741000.0,195741000.0,216320000.0,181685000.0,181685000.0,181685000.0,195741000.0,189044000.0,189044000.0,189044000.0,181685000.0,196627000.0,196627000.0,196627000.0,189044000.0,116378000.0,116378000.0,116378000.0,196627000.0,158914000.0,158914000.0,158914000.0,116378000.0,228407000.0,228407000.0,228407000.0,158914000.0,194731000.0,194731000.0,194731000.0,228407000.0,359799000.0,359799000.0,359799000.0,359799000.0,585605000.0,585605000.0,585605000.0,585605000.0,681865000.0,681865000.0,681865000.0,681865000.0,503273000.0,503273000.0,503273000.0,503273000.0,425444000.0,425444000.0,425444000.0,425444000.0,422979000.0,381708000.0,453144000.0,425444000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208623000.0,208623000.0,208623000.0,194731000.0,359799000.0,359799000.0,359799000.0,208623000.0,585605000.0,585605000.0,585605000.0,359799000.0,681865000.0,681865000.0,681865000.0,585605000.0,503273000.0,503273000.0,503273000.0,681865000.0,425444000.0,425444000.0,425444000.0,503273000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38245000.0,9712000.0,115337000.0,13892000.0,-23582000.0,-16311000.0,97908000.0,151176000.0,-25468000.0,17079000.0,72735000.0,225806000.0,-7965000.0,91147000.0,-154899000.0,96260000.0,-66131000.0,-57947000.0,-16646000.0,-178592000.0,-13589000.0,-43736000.0,27700000.0,-77829000.0
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300000.0,12100000.0,9900000.0,7100000.0,3800000.0,1500000.0,-100000.0,-500000.0,2400000.0,-1900000.0,-2500000.0,5300000.0,
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.98,0.98,0.98,0.89
CommonStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0
CommonStockSharesIssued / shares,60142905.0,60142905.0,60142905.0,60142905.0,61427391.0,61427391.0,61427391.0,61427391.0,45599754.0,45599754.0,45599754.0,45599754.0,48110740.0,48110740.0,48110740.0,48110740.0,49110218.0,49110218.0,49110218.0,49110218.0,50328423.0,50328423.0,50328423.0,50328423.0,51150978.0,51150978.0,51150978.0,51150978.0,51845132.0,51845132.0,51845132.0,51845132.0,39264849.0,39264849.0,39264849.0,39264849.0,40104192.0,40104192.0,40104192.0,40104192.0,40767708.0,40767708.0,40767708.0,40767708.0,41163192.0,41163192.0,41163192.0,41163192.0,41653218.0,41653218.0,41653218.0,41653218.0,42096628.0,42096628.0,42096628.0,42096628.0,42598915.0,42598915.0,42598915.0,42598915.0
CommonStockSharesOutstanding / shares,46024137.0,46024137.0,46024137.0,47969000.0,46024000.0,46024000.0,46024000.0,46740000.0,45055000.0,45055000.0,45055000.0,46024000.0,44279000.0,44279000.0,44279000.0,45055000.0,43324000.0,43324000.0,43324000.0,44279000.0,41793000.0,41793000.0,41793000.0,43324000.0,41317000.0,41317000.0,41317000.0,41793000.0,40038000.0,40038000.0,40038000.0,41317000.0,39023000.0,39023000.0,39023000.0,40038000.0,38192000.0,38192000.0,38192000.0,39023000.0,38118000.0,38118000.0,38118000.0,38193000.0,38030000.0,38030000.0,38030000.0,38118000.0,38044756.0,38044756.0,38044756.0,38044756.0,38025372.0,38025372.0,38025372.0,38025372.0,37952270.0,37952270.0,37952270.0,37952270.0
CommonStockValue / USD,601000.0,601000.0,601000.0,601000.0,614000.0,614000.0,614000.0,614000.0,456000.0,456000.0,456000.0,456000.0,481000.0,481000.0,481000.0,481000.0,491000.0,491000.0,491000.0,491000.0,503000.0,503000.0,503000.0,503000.0,512000.0,512000.0,512000.0,512000.0,518000.0,518000.0,518000.0,518000.0,393000.0,393000.0,393000.0,393000.0,401000.0,401000.0,401000.0,401000.0,408000.0,408000.0,408000.0,408000.0,412000.0,412000.0,412000.0,412000.0,417000.0,417000.0,417000.0,417000.0,421000.0,421000.0,421000.0,421000.0,426000.0,426000.0,426000.0,426000.0
ComprehensiveIncomeNetOfTax / USD,,,,132545000.0,45334000.0,100495000.0,147712000.0,139049000.0,31780000.0,82371000.0,115794000.0,186771000.0,54130000.0,94021000.0,144361000.0,171743000.0,62973000.0,119542000.0,173960000.0,190190000.0,42193000.0,96623000.0,152825000.0,224795000.0,53163000.0,108741000.0,186870000.0,214920000.0,55533000.0,124505000.0,213620000.0,314314000.0,78369000.0,139638000.0,191897000.0,292092000.0,75830000.0,166085000.0,246864000.0,250366000.0,103795000.0,190708000.0,283343000.0,328969000.0,101423000.0,208646000.0,318563000.0,408189000.0,88939000.0,200699000.0,254323000.0,399921000.0,152122000.0,284531000.0,422093000.0,327496000.0,148809000.0,285607000.0,442125000.0,489415000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49700000.0,49700000.0,49700000.0,49700000.0,47656000.0,47656000.0,47656000.0,47656000.0,53987000.0,53987000.0,53987000.0,53987000.0,63104000.0,63104000.0,63104000.0,63104000.0,152039000.0,152039000.0,152039000.0,152039000.0,152430000.0,152430000.0,152430000.0,152430000.0,159761000.0,159761000.0,159761000.0,159761000.0
ContractWithCustomerLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7833000.0,7833000.0,7833000.0,7833000.0,10088000.0,10088000.0,10088000.0,10088000.0,9319000.0,9319000.0,9319000.0,9319000.0,8394000.0,8394000.0,8394000.0,8394000.0,7212000.0,7212000.0,7212000.0,7212000.0,3734000.0,3734000.0,3734000.0,3734000.0,1344000.0,1344000.0,1344000.0,1344000.0
CostOfGoodsAndServicesSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161524000.0,324756000.0,489829000.0,566580000.0,,,,659296000.0,,,,663446000.0,,,588868000.0,695446000.0,207131000.0,406544000.0,629162000.0,786400000.0,227042000.0,467848000.0,709537000.0,871106000.0,251621000.0,506763000.0,753749000.0,973225000.0
CostsAndExpenses / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869044000.0,,,,983941000.0,,,,997316000.0,,,,1054451000.0,302064000.0,609835000.0,1001332000.0,1117404000.0,332920000.0,678755000.0,1036607000.0,1368410000.0,353176000.0,717179000.0,1067428000.0,1456301000.0
CurrentFederalTaxExpenseBenefit / USD,,,,60547000.0,14210000.0,24112000.0,38876000.0,63712000.0,17586000.0,35702000.0,54720000.0,53925000.0,16358000.0,28205000.0,37498000.0,73272000.0,18117000.0,38630000.0,58300000.0,52625000.0,22704000.0,,,77368000.0,,,,82885000.0,,,,97703000.0,,,,58057000.0,,,,58835000.0,,,,35688000.0,,,,9332000.0,,,,26734000.0,,,,12766000.0,,,,38625000.0
CurrentForeignTaxExpenseBenefit / USD,,,,4570000.0,2426000.0,4923000.0,7314000.0,10151000.0,2272000.0,4497000.0,7167000.0,10728000.0,2684000.0,5612000.0,8370000.0,10224000.0,3187000.0,6008000.0,7452000.0,11188000.0,1208000.0,,,10350000.0,,,,6368000.0,,,,15030000.0,,,,17458000.0,,,,22669000.0,,,,17376000.0,,,,26204000.0,,,,32001000.0,,,,31690000.0,,,,69675000.0
CurrentIncomeTaxExpenseBenefit / USD,,,,71500000.0,18675000.0,32476000.0,49860000.0,78702000.0,21328000.0,42313000.0,64751000.0,69486000.0,20331000.0,36225000.0,48308000.0,87801000.0,22501000.0,47211000.0,68613000.0,67122000.0,25237000.0,,,91690000.0,,,,93672000.0,,,,117650000.0,,,,81174000.0,,,,86663000.0,,,,71453000.0,,,,43570000.0,,,,72629000.0,,,,55392000.0,,,,146900000.0
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,6383000.0,2039000.0,3441000.0,3670000.0,4839000.0,1470000.0,2114000.0,2864000.0,4833000.0,1289000.0,2408000.0,2440000.0,4305000.0,1197000.0,2573000.0,2861000.0,3309000.0,1325000.0,,,3972000.0,,,,4419000.0,,,,4917000.0,,,,5659000.0,,,,5159000.0,,,,18389000.0,,,,8034000.0,,,,13894000.0,,,,10936000.0,,,,38600000.0
DebtInstrumentCarryingAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125000000.0,2000000000.0,1875000000.0,1750000000.0,1687500000.0,1625000000.0,1562500000.0,1500000000.0,1437500000.0,1375000000.0,1367500000.0,1480000000.0,1437500000.0,1375000000.0
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465000.0,465000.0,17576000.0,17576000.0,17576000.0,17576000.0,12300000.0,12300000.0,12300000.0,12300000.0,9027000.0,9027000.0,9027000.0,9027000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,3050000.0,-555000.0,-1077000.0,359000.0,-5718000.0,-280000.0,-278000.0,893000.0,606000.0,-1576000.0,2179000.0,-3896000.0,1405000.0,311000.0,-1205000.0,-631000.0,5036000.0,1602000.0,,,547000.0,,,,720000.0,,,,3915000.0,,,,4320000.0,,,,2079000.0,,,,1813000.0,,,,13332000.0,,,,1031000.0,,,,-4722000.0,,,,-17235000.0
DeferredFinanceCostsCurrentNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,158000.0,158000.0,158000.0,158000.0
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,1048000.0,-151000.0,-425000.0,-651000.0,-735000.0,149000.0,214000.0,395000.0,941000.0,280000.0,214000.0,128000.0,348000.0,63000.0,-61000.0,-296000.0,-243000.0,-2038000.0,,,-427000.0,,,,-1812000.0,,,,477000.0,,,,636000.0,,,,-3694000.0,,,,-3874000.0,,,,-5371000.0,,,,-4569000.0,,,,-3119000.0,,,,-8232000.0
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7571000.0,7571000.0,7571000.0,,,,0.0,2250000.0,2250000.0,2250000.0,2250000.0,3153000.0,3153000.0,3153000.0,3153000.0,27229000.0,27229000.0,27229000.0,27229000.0,61337000.0,61337000.0,61337000.0,61337000.0
DeferredIncomeTaxExpenseBenefit / USD,,,,4328000.0,-722000.0,-1552000.0,-252000.0,-6732000.0,-158000.0,-40000.0,1402000.0,1574000.0,-1413000.0,2499000.0,-4049000.0,1905000.0,402000.0,-1335000.0,-898000.0,5151000.0,-407000.0,,,231000.0,,,,-969000.0,,,,4528000.0,,,,4879000.0,,,,-1910000.0,,,,-2278000.0,,,-2271000.0,10626000.0,1507000.0,-3264000.0,-5488000.0,-4602000.0,-745000.0,-6470000.0,-12716000.0,-8715000.0,6703000.0,5632000.0,-6979000.0,-31119000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,2921000.0,2921000.0,2921000.0,2259000.0,2259000.0,2259000.0,2259000.0,1999000.0,1999000.0,1999000.0,1999000.0,27274000.0,27274000.0,27274000.0,27274000.0,21190000.0,21190000.0,21190000.0,21190000.0,,,,45288000.0,,,,105346000.0,,,,106099000.0,,,,106030000.0,,,,148137000.0,,,,175979000.0
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16391000.0,16391000.0,16391000.0,16391000.0,19713000.0,19713000.0,19713000.0,19713000.0,14752000.0,14752000.0,14752000.0,14752000.0,8800000.0,8800000.0,8800000.0,8800000.0,6737000.0,6737000.0,6737000.0,6737000.0,8452000.0,8452000.0,8452000.0,8452000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,230000.0,-16000.0,-50000.0,40000.0,-279000.0,-27000.0,24000.0,114000.0,27000.0,-117000.0,106000.0,-281000.0,152000.0,28000.0,-69000.0,29000.0,358000.0,29000.0,,,111000.0,,,,123000.0,,,,136000.0,,,,-77000.0,,,,-295000.0,,,,-217000.0,,,,2665000.0,,,,-1064000.0,,,,-874000.0,,,,-5652000.0
DeferredTaxAssetsGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10080000.0,10080000.0,10080000.0,10080000.0,9716000.0,9716000.0,9716000.0,9716000.0,,,,36468000.0,,,,85633000.0,,,,93597000.0,,,,100383000.0,,,,168629000.0,,,,228864000.0
DeferredTaxAssetsInProcessResearchAndDevelopment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,58709000.0,,,,109664000.0
DeferredTaxAssetsLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20492000.0,,,,20492000.0,,,,52885000.0
DeferredTaxAssetsOther / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8059000.0,8059000.0,8059000.0,8059000.0,9606000.0,9606000.0,9606000.0,9606000.0,,,,9903000.0,,,,8840000.0,,,,11199000.0,,,,19943000.0,,,,21701000.0,,,,28154000.0
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost / USD,,,,13087000.0,18096000.0,18096000.0,18096000.0,343000.0,23395000.0,23395000.0,23395000.0,23395000.0,19828000.0,19828000.0,19828000.0,19828000.0,18160000.0,18160000.0,18160000.0,18160000.0,17562000.0,17562000.0,17562000.0,17562000.0,19927000.0,19927000.0,19927000.0,19927000.0,,,,,,,,,,,,,,,,16341000.0,,,,22847000.0,,,,30382000.0,,,,32611000.0,,,,35615000.0
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,14058000.0
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets / USD,,,,3731000.0,3712000.0,3712000.0,3712000.0,3712000.0,2936000.0,2936000.0,2936000.0,2936000.0,2761000.0,2761000.0,2761000.0,2761000.0,3478000.0,3478000.0,3478000.0,3478000.0,1886000.0,1886000.0,1886000.0,1886000.0,1666000.0,1666000.0,1666000.0,1666000.0,26231000.0,26231000.0,26231000.0,26231000.0,22429000.0,22429000.0,22429000.0,22429000.0,,,,44304000.0,,,,43088000.0,,,,44773000.0,,,,57098000.0,,,,84102000.0,,,,106131000.0
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43904000.0,,,,27540000.0,,,,33900000.0,,,,24429000.0
