fact_unit,2009-08-06,2009-11-05,2010-02-25,2010-05-06,2010-08-06,2010-11-05,2011-02-25,2011-05-09,2011-08-08,2011-11-08,2012-02-28,2012-05-08,2012-08-08,2012-11-08,2013-02-28,2013-05-10,2013-08-09,2013-11-08,2013-11-12,2014-02-28,2014-05-09,2014-06-03,2014-08-08,2014-11-07,2015-03-02,2015-05-11,2015-08-07,2015-11-06,2016-02-29,2016-05-06,2016-08-04,2016-11-07,2017-02-28,2017-05-08,2017-08-08,2017-11-07,2018-02-28,2018-05-08,2018-08-07,2018-11-07,2019-02-28,2019-05-08,2019-08-07,2019-11-08,2020-03-02,2020-05-11,2020-08-07,2020-11-06,2021-02-26,2021-05-07,2021-08-06,2021-11-05,2022-02-25,2022-05-02,2022-08-05,2022-11-04,2023-02-27,2023-05-03,2023-08-07,2023-11-07,2024-02-27,2024-05-10,2024-08-05,2024-11-05,2025-02-27,2025-05-06,2025-08-06,2025-11-07
CommonStockValue / USD,1212000.0,1212000.0,1212000.0,1389000.0,1389000.0,1389000.0,1389000.0,1402000.0,1402000.0,1402000.0,1402000.0,1481000.0,1481000.0,1481000.0,1481000.0,1516000.0,1516000.0,1516000.0,1516000.0,1516000.0,1530000.0,1516000.0,1530000.0,1530000.0,1530000.0,1531000.0,1531000.0,1531000.0,1531000.0,1536000.0,1536000.0,1536000.0,1536000.0,1538000.0,1538000.0,1538000.0,1538000.0,1543000.0,1543000.0,1543000.0,1543000.0,1545000.0,1545000.0,1545000.0,1545000.0,1548000.0,1548000.0,1548000.0,1548000.0,1557000.0,1557000.0,1557000.0,1557000.0,1565000.0,1565000.0,1565000.0,1565000.0,1568000.0,1568000.0,1568000.0,1568000.0,1569000.0,1569000.0,1569000.0,1569000.0,1582000.0,1582000.0,1582000.0
ComprehensiveIncomeNetOfTax / USD,149125000.0,195958000.0,1288036000.0,45209000.0,113063000.0,179484000.0,104650000.0,53346000.0,115754000.0,174033000.0,233528000.0,41382000.0,102091000.0,173078000.0,162414000.0,49034000.0,168131000.0,168131000.0,226003000.0,274977000.0,48564000.0,274977000.0,503985000.0,659967000.0,291971000.0,57190000.0,136928000.0,268016000.0,752072000.0,171168000.0,267053000.0,431235000.0,445863000.0,141773000.0,217896000.0,303081000.0,578296000.0,100976000.0,235104000.0,356416000.0,474648000.0,180013000.0,312666000.0,437002000.0,464261000.0,99737000.0,264082000.0,373820000.0,585535000.0,492756000.0,762896000.0,858129000.0,520940000.0,105347000.0,219068000.0,329739000.0,871172000.0,151224000.0,375629000.0,747817000.0,518423000.0,73395000.0,192528000.0,86875000.0,871894000.0,97410000.0,180490000.0,237845000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,39132000.0,239477000.0,9535000.0,22492000.0,34447000.0,25348000.0,9793000.0,20862000.0,31297000.0,43485000.0,7381000.0,16983000.0,27024000.0,31255000.0,7381000.0,23038000.0,23038000.0,31287000.0,41147000.0,9931000.0,41147000.0,61835000.0,76856000.0,42489000.0,11133000.0,27856000.0,48306000.0,91629000.0,35399000.0,54008000.0,190624000.0,82446000.0,31857000.0,50049000.0,42173000.0,216812000.0,15856000.0,46560000.0,74317000.0,57192000.0,37666000.0,66945000.0,95612000.0,100042000.0,30429000.0,66939000.0,97915000.0,129716000.0,77025000.0,106244000.0,131370000.0,130465000.0,27551000.0,57053000.0,87995000.0,145964000.0,33910000.0,78156000.0,137717000.0,126737000.0,27738000.0,59597000.0,67979000.0,171637000.0,26721000.0,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,235090000.0,1527513000.0,54744000.0,135555000.0,213931000.0,129998000.0,63233000.0,136856000.0,205661000.0,277403000.0,48843000.0,119229000.0,200329000.0,194156000.0,56484000.0,191306000.0,191306000.0,257498000.0,316421000.0,58559000.0,316421000.0,565947000.0,737012000.0,334733000.0,68385000.0,164910000.0,316513000.0,843953000.0,206264000.0,323270000.0,617012000.0,528565000.0,158203000.0,243837000.0,322243000.0,792126000.0,117050000.0,279144000.0,428513000.0,526584000.0,217978000.0,380209000.0,533645000.0,562381000.0,130197000.0,330898000.0,471681000.0,716131000.0,569092000.0,868690000.0,989454000.0,651912000.0,133563000.0,277143000.0,419157000.0,1017540000.0,186198000.0,455153000.0,888291000.0,647180000.0,100765000.0,253588000.0,157181000.0,1046687000.0,126315000.0,237281000.0,316547000.0
ConstructionInProgressGross / USD,835983000.0,835983000.0,,563645000.0,563645000.0,563645000.0,563645000.0,1073402000.0,1073402000.0,1073402000.0,1073402000.0,818685000.0,818685000.0,818685000.0,818685000.0,1036780000.0,1036780000.0,1036780000.0,1036780000.0,1036780000.0,1523179000.0,1036780000.0,1523179000.0,1523179000.0,1523179000.0,736311000.0,736311000.0,736311000.0,736311000.0,763935000.0,763935000.0,763935000.0,763935000.0,1037959000.0,1037959000.0,1037959000.0,1037959000.0,1269338000.0,1269338000.0,1269338000.0,1269338000.0,578796000.0,578796000.0,578796000.0,578796000.0,789736000.0,789736000.0,789736000.0,789736000.0,868773000.0,868773000.0,868773000.0,868773000.0,894172000.0,894172000.0,894172000.0,894172000.0,406574000.0,406574000.0,406574000.0,406574000.0,547280000.0,547280000.0,547280000.0,547280000.0,764640000.0,764640000.0,764640000.0
ContributionOfProperty / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17519000.0,0.0,0.0,0.0,17519000.0,0.0,52786000.0,,
ConversionOfStockSharesIssued1 / shares,,,,,,,,,1649708.0,2442407.0,591900.0,199526.0,225835.0,365688.0,2919323.0,8762.0,333997.0,333997.0,336935.0,1110660.0,18528.0,1110660.0,66612.0,70422.0,929441.0,258599.0,321700.0,418870.0,80246.0,13259.0,78629.0,173694.0,424236.0,23182.0,481261.0,492617.0,190857.0,24265.0,34741.0,61021.0,495637.0,14129.0,34967.0,41577.0,83136.0,461856.0,764640.0,773858.0,144481.0,118290.0,177434.0,227233.0,856811.0,141148.0,152451.0,178929.0,523969.0,5188.0,21346.0,100422.0,182929.0,36305.0,76906.0,951881.0,102699.0,112308.0,116204.0,143823.0
CostsAndExpenses / USD,581659000.0,891691000.0,1145914000.0,331406000.0,644965000.0,953362000.0,892052000.0,232950000.0,461371000.0,696699000.0,950659000.0,279321000.0,558193000.0,844066000.0,934238000.0,300126000.0,598156000.0,598156000.0,902129000.0,1117626000.0,349824000.0,1117626000.0,691484000.0,1076212000.0,1206865000.0,397797000.0,786318000.0,1190318000.0,1457419000.0,412267000.0,825562000.0,1227696000.0,1595176000.0,415632000.0,821054000.0,1288677000.0,1641456000.0,426003000.0,844220000.0,1268203000.0,1723253000.0,452999000.0,886859000.0,1334779000.0,1693966000.0,475591000.0,957944000.0,1432266000.0,1791579000.0,481187000.0,941694000.0,1400640000.0,1914925000.0,484800000.0,961148000.0,1442241000.0,1860364000.0,499978000.0,1001816000.0,1520810000.0,1920581000.0,568661000.0,1119527000.0,1672241000.0,2050056000.0,593712000.0,1192965000.0,1790774000.0
DebtConversionConvertedInstrumentAmount1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,100000000.0
DeferredCompensationLiabilityCurrentAndNoncurrent / USD,,,,,,,9800000.0,,,,8700000.0,,,,9500000.0,,,,,12200000.0,,12200000.0,,,16600000.0,,,,19500000.0,,,,20400000.0,,,,23800000.0,,,,29200000.0,,,,28200000.0,,,,36000000.0,,,,38600000.0,,,,42700000.0,,,,31700000.0,,,,35300000.0,,,
DeferredCosts / USD,325369000.0,325369000.0,325369000.0,294395000.0,294395000.0,294395000.0,294395000.0,436019000.0,436019000.0,436019000.0,436019000.0,445403000.0,445403000.0,445403000.0,445403000.0,588235000.0,588235000.0,588235000.0,588235000.0,588235000.0,884450000.0,588235000.0,884450000.0,884450000.0,884450000.0,831744000.0,831744000.0,831744000.0,831744000.0,704867000.0,704867000.0,704867000.0,704867000.0,686163000.0,686163000.0,686163000.0,686163000.0,679038000.0,679038000.0,679038000.0,679038000.0,678724000.0,678724000.0,678724000.0,678724000.0,689213000.0,689213000.0,689213000.0,689213000.0,640085000.0,640085000.0,640085000.0,640085000.0,618798000.0,618798000.0,618798000.0,618798000.0,733282000.0,733282000.0,733282000.0,733282000.0,760421000.0,760421000.0,760421000.0,760421000.0,813345000.0,813345000.0,813345000.0
DeferredCostsCurrentAndNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689213000.0,,,,640085000.0,,,,618798000.0,,,,733282000.0,,,,760421000.0,,,
DeferredCostsLeasingGross / USD,,,,,,,399302000.0,,,,558620000.0,,,,598352000.0,,,,,790740000.0,,790740000.0,,,1183204000.0,,,,1234192000.0,,,,1123105000.0,,,,1132092000.0,,,,1147181000.0,,,,1191297000.0,,,,1155958000.0,,,,1023058000.0,,,,1011229000.0,,,,1095231000.0,,,,1168940000.0,,,
DeferredFinanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358000.0,,,,34680000.0,,,,30756000.0,,,,26746000.0,,,,-22905000.0,,,,-32086000.0,,,,,,,,-33600000.0,,,,-25700000.0,,,
DeferredOfferingCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12728000.0,,,,12728000.0,,,,19231000.0,,,,19311000.0,,,,20600000.0,,,
DeferredRentReceivablesNet / USD,316711000.0,316711000.0,316711000.0,363121000.0,363121000.0,363121000.0,363121000.0,442683000.0,442683000.0,442683000.0,442683000.0,522675000.0,522675000.0,522675000.0,522675000.0,598199000.0,598199000.0,598199000.0,598199000.0,598199000.0,651603000.0,598199000.0,651603000.0,651603000.0,651603000.0,691999000.0,691999000.0,691999000.0,691999000.0,754883000.0,754883000.0,754883000.0,754883000.0,799138000.0,799138000.0,799138000.0,799138000.0,861575000.0,861575000.0,861575000.0,861575000.0,934896000.0,934896000.0,934896000.0,934896000.0,1038788000.0,1038788000.0,1038788000.0,1038788000.0,1122502000.0,1122502000.0,1122502000.0,1122502000.0,1226745000.0,1226745000.0,1226745000.0,1226745000.0,1276580000.0,1276580000.0,1276580000.0,1276580000.0,1355212000.0,1355212000.0,1355212000.0,1355212000.0,1466220000.0,1466220000.0,1466220000.0
DefinedContributionPlanEmployerDiscretionaryContributionAmount / USD,,,,,,,,,,,,,,,,,,,,3100000.0,,3100000.0,,,3200000.0,,,,3400000.0,,,,3500000.0,,,,3700000.0,,,,4000000.0,,,,4100000.0,,,,4100000.0,,,,4200000.0,,,,4000000.0,,,,4700000.0,,,,4800000.0,,,
DefinedContributionPlanEmployerMatchingContributionPercent / pure,,,,,,,,,,,,,,,,,,,,0.02,,0.02,,,0.03,,,,0.03,,,,0.03,,,,0.03,,,,0.03,,,,0.03,,,,0.03,,,,0.03,,,,0.03,,,,0.03,,,,0.03,,,
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch / pure,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,
DepreciationAndAmortization / USD,149060000.0,224381000.0,286030000.0,77370000.0,164375000.0,242556000.0,304147000.0,83075000.0,164475000.0,245608000.0,321681000.0,109237000.0,218852000.0,327526000.0,335859000.0,108462000.0,219630000.0,219630000.0,329819000.0,429742000.0,119453000.0,429742000.0,252909000.0,406162000.0,445875000.0,154270000.0,308898000.0,466143000.0,560637000.0,154223000.0,322067000.0,475082000.0,628573000.0,159448000.0,312623000.0,516371000.0,639542000.0,159205000.0,311124000.0,463288000.0,694403000.0,165797000.0,322214000.0,480210000.0,617547000.0,164594000.0,342005000.0,507867000.0,645649000.0,171094000.0,349282000.0,515738000.0,677764000.0,176565000.0,360403000.0,539815000.0,683751000.0,177624000.0,360770000.0,551445000.0,717336000.0,208734000.0,411311000.0,618746000.0,749775000.0,218716000.0,438258000.0,661148000.0
DepreciationDepletionAndAmortization / USD,,,288978000.0,77370000.0,164375000.0,242556000.0,304147000.0,83075000.0,164475000.0,245608000.0,321681000.0,109428000.0,220508000.0,330003000.0,338371000.0,109865000.0,221940000.0,221940000.0,333494000.0,439184000.0,121191000.0,439184000.0,255795000.0,409988000.0,454044000.0,154270000.0,308898000.0,466143000.0,565397000.0,154223000.0,322067000.0,475082000.0,628573000.0,159448000.0,312623000.0,516371000.0,639542000.0,159205000.0,311124000.0,463288000.0,694403000.0,165797000.0,322214000.0,480210000.0,617547000.0,164594000.0,342005000.0,507867000.0,645649000.0,171094000.0,349282000.0,515738000.0,677764000.0,176565000.0,360403000.0,539815000.0,683751000.0,177624000.0,360770000.0,551445000.0,717336000.0,208734000.0,411311000.0,618746000.0,749775000.0,218716000.0,438258000.0,661148000.0
