fact_unit,2009-12-04,2010-03-01,2010-05-28,2010-09-16,2010-12-06,2011-03-01,2011-06-01,2011-09-14,2011-12-01,2012-02-29,2012-05-25,2012-09-13,2012-11-29,2013-03-01,2013-05-30,2013-09-13,2013-11-22,2014-02-21,2014-05-21,2014-09-12,2014-11-21,2015-02-19,2015-05-22,2015-09-01,2015-11-20,2016-02-25,2016-05-24,2016-09-01,2016-11-18,2017-02-23,2017-05-23,2017-09-01,2017-11-20,2018-02-22,2018-05-22,2018-08-31,2018-11-20,2019-02-22,2019-05-23,2019-08-30,2019-11-21,2020-02-24,2020-05-21,2020-08-31,2020-11-19,2021-02-23,2021-05-25,2021-09-08,2021-11-18,2022-03-02,2022-05-24,2022-09-02,2022-11-29,2023-02-23,2023-05-23,2023-09-01,2023-11-28,2024-02-22,2024-05-23,2024-09-04,2024-11-21,2025-02-25,2025-05-22,2025-09-03,2025-11-20
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,22000000.0,57000000.0,94000000.0,113000000.0,27000000.0,65000000.0,99000000.0,133000000.0,35000000.0,73000000.0,112000000.0,135000000.0,40000000.0,83000000.0,120000000.0,153000000.0,49000000.0,96000000.0,142000000.0,169000000.0,47000000.0,99000000.0,148000000.0,195000000.0,61000000.0,122000000.0,184000000.0,204000000.0,71000000.0,140000000.0,205000000.0,257000000.0,91000000.0,174000000.0,247000000.0,287000000.0,98000000.0,193000000.0,285000000.0,333000000.0,106000000.0,207000000.0,306000000.0,385000000.0,112000000.0,220000000.0,324000000.0,405000000.0,112000000.0,292000000.0,510000000.0,438000000.0,281000000.0,617000000.0,963000000.0,755000000.0,422000000.0,845000000.0,1264000000.0,1309000000.0,495000000.0,970000000.0,1421000000.0,1712000000.0,1712000000.0
AdvertisingExpense / USD,,,,121000000.0,,,,142000000.0,,,,153000000.0,,,,176000000.0,,,,150000000.0,,,,182000000.0,,,,171000000.0,,,,372000000.0,,,,394000000.0,,,,480000000.0,,,,615000000.0,,,,800000000.0,,,,778000000.0,,,,1100000000.0,,,,1600000000.0,,,,1500000000.0,1500000000.0
AllocatedShareBasedCompensationExpenseNetOfTax / USD,,,,,,,,85000000.0,23000000.0,48000000.0,73000000.0,87000000.0,27000000.0,56000000.0,81000000.0,95000000.0,31000000.0,60000000.0,89000000.0,108000000.0,32000000.0,67000000.0,100000000.0,111000000.0,39000000.0,77000000.0,118000000.0,126000000.0,,,,167000000.0,,,,192000000.0,,,,147000000.0,,,,183000000.0,,,,201000000.0,,,,262000000.0,,,,484000000.0,,,,912000000.0,,,,1339000000.0,1339000000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,16000000.0,,,,20000000.0,,,,20000000.0,,,,46000000.0,,,,38000000.0,,,,40000000.0,,,,45000000.0,,,,51000000.0,,,,46000000.0,,,,5000000.0,,,,3000000.0,,,,12000000.0,,,,96000000.0,,,,31000000.0,,,,7000000.0,,,,5000000.0,5000000.0
AmortizationOfIntangibleAssets / USD,15000000.0,29000000.0,44000000.0,55000000.0,22000000.0,38000000.0,43000000.0,59000000.0,4000000.0,9000000.0,13000000.0,43000000.0,3000000.0,6000000.0,9000000.0,9000000.0,4000000.0,14000000.0,21000000.0,23000000.0,4000000.0,9000000.0,14000000.0,17000000.0,3000000.0,6000000.0,9000000.0,7000000.0,2000000.0,3000000.0,6000000.0,12000000.0,1000000.0,1000000.0,2000000.0,12000000.0,1000000.0,2000000.0,4000000.0,2000000.0,2000000.0,3000000.0,4000000.0,6000000.0,2000000.0,3000000.0,5000000.0,6000000.0,2000000.0,38000000.0,92000000.0,6000000.0,53000000.0,174000000.0,295000000.0,146000000.0,121000000.0,242000000.0,362000000.0,416000000.0,120000000.0,240000000.0,360000000.0,483000000.0,483000000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,18000000.0,26000000.0,25000000.0,13000000.0,24000000.0,5000000.0,1000000.0,0.0,8000000.0,,3000000.0,3000000.0,0.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,2000000.0,2000000.0,2000000.0,0.0,4000000.0,2000000.0,2000000.0,2000000.0,4000000.0,15000000.0,4000000.0,2000000.0,14000000.0,2000000.0,2000000.0,3000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,3000000.0,3000000.0,2000000.0,1000000.0,1000000.0,1000000.0,0.0,1000000.0,1000000.0
Assets / USD,4826000000.0,4826000000.0,4826000000.0,4826000000.0,5198000000.0,5198000000.0,5198000000.0,5198000000.0,5110000000.0,5110000000.0,5110000000.0,5110000000.0,4684000000.0,4684000000.0,4684000000.0,4684000000.0,5486000000.0,5486000000.0,5486000000.0,5486000000.0,5201000000.0,5201000000.0,5201000000.0,5201000000.0,4968000000.0,4968000000.0,4968000000.0,4968000000.0,4250000000.0,4250000000.0,4250000000.0,4250000000.0,4068000000.0,4068000000.0,4068000000.0,4068000000.0,5134000000.0,5134000000.0,5134000000.0,5134000000.0,6283000000.0,6283000000.0,6283000000.0,6283000000.0,10931000000.0,10931000000.0,10931000000.0,10931000000.0,15516000000.0,15516000000.0,15516000000.0,15516000000.0,27734000000.0,27734000000.0,27734000000.0,27734000000.0,27780000000.0,27780000000.0,27780000000.0,27780000000.0,32132000000.0,32132000000.0,32132000000.0,32132000000.0,32132000000.0
AssetsCurrent / USD,1968000000.0,1968000000.0,1968000000.0,1968000000.0,2295000000.0,2295000000.0,2295000000.0,2295000000.0,2254000000.0,2254000000.0,2254000000.0,2254000000.0,1523000000.0,1523000000.0,1523000000.0,1523000000.0,2396000000.0,2396000000.0,2396000000.0,2396000000.0,2621000000.0,2621000000.0,2621000000.0,2621000000.0,2560000000.0,2560000000.0,2560000000.0,2560000000.0,1614000000.0,1614000000.0,1614000000.0,1614000000.0,1415000000.0,1415000000.0,1415000000.0,1415000000.0,2422000000.0,2422000000.0,2422000000.0,2422000000.0,3594000000.0,3594000000.0,3594000000.0,3594000000.0,7980000000.0,7980000000.0,7980000000.0,7980000000.0,5157000000.0,5157000000.0,5157000000.0,5157000000.0,5047000000.0,5047000000.0,5047000000.0,5047000000.0,5557000000.0,5557000000.0,5557000000.0,5557000000.0,9678000000.0,9678000000.0,9678000000.0,9678000000.0,9678000000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost / USD,,,,185000000.0,432000000.0,432000000.0,432000000.0,,267000000.0,267000000.0,267000000.0,,218000000.0,218000000.0,218000000.0,,234000000.0,234000000.0,234000000.0,,363000000.0,363000000.0,363000000.0,,434000000.0,434000000.0,434000000.0,434000000.0,285000000.0,285000000.0,285000000.0,285000000.0,209000000.0,209000000.0,209000000.0,209000000.0,250000000.0,250000000.0,250000000.0,250000000.0,415000000.0,415000000.0,415000000.0,415000000.0,389000000.0,389000000.0,389000000.0,389000000.0,551000000.0,551000000.0,551000000.0,551000000.0,316000000.0,316000000.0,316000000.0,316000000.0,735000000.0,735000000.0,735000000.0,735000000.0,517000000.0,517000000.0,517000000.0,517000000.0,517000000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,,186000000.0,433000000.0,433000000.0,433000000.0,,267000000.0,267000000.0,267000000.0,,218000000.0,218000000.0,218000000.0,,235000000.0,235000000.0,235000000.0,235000000.0,363000000.0,363000000.0,363000000.0,363000000.0,435000000.0,435000000.0,435000000.0,435000000.0,285000000.0,285000000.0,285000000.0,285000000.0,209000000.0,209000000.0,209000000.0,209000000.0,250000000.0,250000000.0,250000000.0,250000000.0,416000000.0,416000000.0,416000000.0,416000000.0,390000000.0,390000000.0,390000000.0,390000000.0,553000000.0,553000000.0,553000000.0,553000000.0,313000000.0,313000000.0,313000000.0,313000000.0,730000000.0,730000000.0,730000000.0,730000000.0,516000000.0,516000000.0,516000000.0,516000000.0,516000000.0
BuildingsAndImprovementsGross / USD,,,,202000000.0,,,,,,,,,,,,,,,,,,,,192000000.0,,,,192000000.0,,,,403000000.0,,,,547000000.0,,,,363000000.0,,,,368000000.0,,,,372000000.0,,,,375000000.0,,,,378000000.0,,,,382000000.0,,,,636000000.0,636000000.0
CapitalizedComputerSoftwareAdditions / USD,,,,44000000.0,,,,52000000.0,,,,56000000.0,,,,99000000.0,,,,51000000.0,,,,66000000.0,,,,80000000.0,,,,116000000.0,,,,103000000.0,,,,128000000.0,,,,86000000.0,,,,79000000.0,,,,78000000.0,,,,72000000.0,,,,72000000.0,,,,50000000.0,50000000.0
CapitalizedComputerSoftwareGross / USD,,,,351000000.0,,,,,,,,,,,,,,,,,,,,507000000.0,,,,552000000.0,,,,619000000.0,,,,749000000.0,,,,812000000.0,,,,860000000.0,,,,870000000.0,,,,899000000.0,,,,911000000.0,,,,898000000.0,,,,810000000.0,810000000.0
CapitalizedContractCostNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94000000.0,94000000.0
CashAndCashEquivalentsAtCarryingValue / USD,413000000.0,413000000.0,413000000.0,255000000.0,679000000.0,679000000.0,679000000.0,413000000.0,214000000.0,214000000.0,214000000.0,679000000.0,722000000.0,722000000.0,722000000.0,214000000.0,393000000.0,393000000.0,393000000.0,722000000.0,1009000000.0,1009000000.0,1009000000.0,393000000.0,849000000.0,849000000.0,849000000.0,1009000000.0,808000000.0,808000000.0,808000000.0,849000000.0,638000000.0,638000000.0,638000000.0,808000000.0,529000000.0,478000000.0,1614000000.0,529000000.0,1084000000.0,1075000000.0,2946000000.0,1464000000.0,1630000000.0,1641000000.0,3371000000.0,2116000000.0,5174000000.0,1952000000.0,3164000000.0,6442000000.0,2864000000.0,1257000000.0,3531000000.0,2562000000.0,2125000000.0,1547000000.0,3745000000.0,2796000000.0,1734000000.0,1474000000.0,4215000000.0,2848000000.0,2848000000.0
CashAndCashEquivalentsFairValueDisclosure / USD,,,,,,,330000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464000000.0,1464000000.0,1464000000.0,,2116000000.0,2116000000.0,2116000000.0,,6442000000.0,6442000000.0,6442000000.0,,2562000000.0,2562000000.0,2562000000.0,2562000000.0,2796000000.0,2796000000.0,2796000000.0,2796000000.0,2848000000.0,2848000000.0,2848000000.0,2848000000.0,3609000000.0,3609000000.0,3609000000.0,3609000000.0,3609000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701000000.0,701000000.0,701000000.0,742000000.0,1631000000.0,1631000000.0,1631000000.0,701000000.0,2352000000.0,2352000000.0,2352000000.0,1631000000.0,6697000000.0,6697000000.0,6697000000.0,2352000000.0,2819000000.0,2819000000.0,2819000000.0,6697000000.0,2997000000.0,2997000000.0,2997000000.0,2819000000.0,2852000000.0,2852000000.0,2852000000.0,2997000000.0,2997000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53000000.0,-1000000.0,1132000000.0,-41000000.0,-309000000.0,-322000000.0,1498000000.0,930000000.0,-509000000.0,-450000000.0,1208000000.0,721000000.0,-1239000000.0,-4519000000.0,-3385000000.0,4345000000.0,153000000.0,-1386000000.0,1051000000.0,-3878000000.0,-857000000.0,-1448000000.0,753000000.0,178000000.0,945000000.0,1589000000.0,3629000000.0,-145000000.0,-145000000.0
CommonStockDividendsPerShareCashPaid / USD/shares,,,,,,,,,0.15,0.15,0.15,0.6,0.17,0.34,0.51,0.68,0.19,0.38,0.57,0.76,0.25,0.5,0.75,1.0,0.3,0.6,0.9,1.2,0.34,0.68,1.02,1.36,0.39,0.78,1.17,1.56,0.47,0.94,1.41,1.88,0.53,1.06,1.59,2.12,0.59,1.18,1.77,2.36,0.68,1.36,2.04,2.72,0.78,1.56,2.34,3.12,0.9,1.8,2.7,3.6,1.04,2.08,3.12,4.16,4.16
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,,,0.0,0.0,0.0,0.0,0.15,0.3,0.45,0.0,0.17,0.34,0.51,0.6,0.19,0.38,0.57,0.68,0.25,0.5,0.75,0.76,0.3,0.6,0.9,1.0,0.34,0.68,1.02,1.2,0.39,0.78,1.17,1.36,0.47,0.94,1.41,1.56,0.53,1.06,1.59,1.88,0.59,1.18,1.77,2.12,0.68,1.36,2.04,2.36,0.78,1.56,2.34,2.72,0.9,1.8,2.7,3.12,3.12
CommonStockParOrStatedValuePerShare / USD/shares,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,0.01
CommonStockSharesAuthorized / shares,,,,750000000.0,,,,750000000.0,,,,750000000.0,,,,750000000.0,,,,750000000.0,,,,750000000.0,,,,750000000.0,,,,750000000.0,,,,750000000.0,,,,750000000.0,,,,750000000.0,,,,750000000.0,,,,750000000.0,,,,750000000.0,,,,750000000.0,,,,750000000.0,750000000.0
CommonStockSharesOutstanding / shares,,,,322766000.0,,,,313861000.0,,,,300597000.0,,,,295289000.0,,,,299503000.0,,,,284950000.0,,,,277706000.0,,,,257853000.0,,,,255668000.0,,,,258616000.0,,,,260180000.0,,,,261740000.0,,,,273235000.0,,,,281932000.0,,,,280421000.0,,,,280268000.0,280268000.0
CommonStockValue / USD,,,,3000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,3000000.0
CommonStocksIncludingAdditionalPaidInCapital / USD,,,,,,,,,,,,,,,,,3201000000.0,3201000000.0,3201000000.0,,3561000000.0,3561000000.0,3561000000.0,,4010000000.0,4010000000.0,4010000000.0,,4445000000.0,4445000000.0,4445000000.0,,4857000000.0,4857000000.0,4857000000.0,,5338000000.0,5338000000.0,5338000000.0,,5775000000.0,5775000000.0,5775000000.0,,6182000000.0,6182000000.0,6182000000.0,,10548000000.0,10548000000.0,10548000000.0,,17725000000.0,17725000000.0,17725000000.0,,19029000000.0,19029000000.0,19029000000.0,,20251000000.0,20251000000.0,20251000000.0,,21635000000.0
ComprehensiveIncomeNetOfTax / USD,-59000000.0,17000000.0,513000000.0,478000000.0,-68000000.0,47000000.0,626000000.0,447000000.0,-69000000.0,3000000.0,695000000.0,578000000.0,-70000000.0,48000000.0,802000000.0,638000000.0,-15000000.0,56000000.0,878000000.0,802000000.0,-12000000.0,-58000000.0,928000000.0,853000000.0,-89000000.0,-170000000.0,333000000.0,885000000.0,-33000000.0,-19000000.0,1023000000.0,337000000.0,-35000000.0,-19000000.0,943000000.0,977000000.0,-9000000.0,183000000.0,1357000000.0,995000000.0,30000000.0,223000000.0,1599000000.0,1315000000.0,58000000.0,298000000.0,1373000000.0,1557000000.0,195000000.0,227000000.0,1690000000.0,1830000000.0,223000000.0,318000000.0,2093000000.0,2070000000.0,13000000.0,205000000.0,2294000000.0,2030000000.0,218000000.0,589000000.0,2980000000.0,2389000000.0,2389000000.0
ConstructionInProgressGross / USD,,,,40000000.0,,,,59000000.0,,,,36000000.0,,,,79000000.0,,,,92000000.0,,,,127000000.0,,,,188000000.0,,,,256000000.0,,,,71000000.0,,,,48000000.0,,,,65000000.0,,,,90000000.0,,,,122000000.0,,,,283000000.0,,,,360000000.0,,,,17000000.0,17000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581000000.0,581000000.0,581000000.0,581000000.0,619000000.0,619000000.0,619000000.0,619000000.0,652000000.0,652000000.0,652000000.0,652000000.0,684000000.0,684000000.0,684000000.0,684000000.0,808000000.0,808000000.0,808000000.0,808000000.0,921000000.0,921000000.0,921000000.0,921000000.0,872000000.0,872000000.0,872000000.0,872000000.0,872000000.0
ContractWithCustomerLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,3000000.0,3000000.0,3000000.0,4000000.0,4000000.0,4000000.0,4000000.0,13000000.0,13000000.0,13000000.0,13000000.0,8000000.0,8000000.0,8000000.0,8000000.0,6000000.0,6000000.0,6000000.0,6000000.0,5000000.0,5000000.0,5000000.0,5000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339000000.0,479000000.0,554000000.0,574000000.0,327000000.0,476000000.0,559000000.0,581000000.0,355000000.0,509000000.0,598000000.0,619000000.0,399000000.0,543000000.0,626000000.0,652000000.0,421000000.0,578000000.0,657000000.0,684000000.0,535000000.0,693000000.0,778000000.0,808000000.0,638000000.0,805000000.0,890000000.0,920000000.0,920000000.0
CostOfGoodsAndServicesSoldAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000000.0,2000000.0,5000000.0,10000000.0,12000000.0,5000000.0,10000000.0,15000000.0,15000000.0,6000000.0,12000000.0,17000000.0,20000000.0,7000000.0,21000000.0,35000000.0,22000000.0,15000000.0,57000000.0,99000000.0,50000000.0,41000000.0,82000000.0,122000000.0,140000000.0,38000000.0,74000000.0,110000000.0,163000000.0,163000000.0
CostsAndExpenses / USD,557000000.0,1199000000.0,1851000000.0,2349000000.0,574000000.0,1272000000.0,1991000000.0,2426000000.0,636000000.0,1403000000.0,2190000000.0,2499000000.0,659000000.0,1463000000.0,2278000000.0,2367000000.0,635000000.0,1435000000.0,2244000000.0,2640000000.0,699000000.0,1527000000.0,2421000000.0,2738000000.0,721000000.0,1559000000.0,2628000000.0,2943000000.0,742000000.0,1623000000.0,2642000000.0,3454000000.0,839000000.0,1833000000.0,2930000000.0,3452000000.0,945000000.0,2090000000.0,3401000000.0,3778000000.0,1026000000.0,2295000000.0,3783000000.0,4465000000.0,1155000000.0,2581000000.0,4170000000.0,4930000000.0,1114000000.0,2715000000.0,4974000000.0,5503000000.0,1812000000.0,4429000000.0,7666000000.0,7133000000.0,2521000000.0,5292000000.0,8532000000.0,10155000000.0,2671000000.0,5688000000.0,9320000000.0,11227000000.0,11227000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,178000000.0,,,,160000000.0,,,,245000000.0,,,,273000000.0,,,,363000000.0,,,,328000000.0,,,,358000000.0,,,,253000000.0,,,,401000000.0,,,,345000000.0,,,,197000000.0,,,,271000000.0,,,,372000000.0,,,,399000000.0,,,,253000000.0,,,,970000000.0,970000000.0
CurrentForeignTaxExpenseBenefit / USD,,,,8000000.0,,,,12000000.0,,,,33000000.0,,,,5000000.0,,,,2000000.0,,,,5000000.0,,,,10000000.0,,,,7000000.0,,,,13000000.0,,,,8000000.0,,,,14000000.0,,,,14000000.0,,,,21000000.0,,,,17000000.0,,,,31000000.0,,,,86000000.0,86000000.0
CurrentIncomeTaxExpenseBenefit / USD,,,,221000000.0,,,,179000000.0,,,,324000000.0,,,,324000000.0,,,,393000000.0,,,,363000000.0,,,,389000000.0,,,,280000000.0,,,,447000000.0,,,,389000000.0,,,,249000000.0,,,,352000000.0,,,,472000000.0,,,,537000000.0,,,,377000000.0,,,,1264000000.0,1264000000.0
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,35000000.0,,,,7000000.0,,,,46000000.0,,,,46000000.0,,,,28000000.0,,,,30000000.0,,,,21000000.0,,,,20000000.0,,,,33000000.0,,,,36000000.0,,,,38000000.0,,,,67000000.0,,,,79000000.0,,,,121000000.0,,,,93000000.0,,,,208000000.0,208000000.0
DebtInstrumentCarryingAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6750000000.0,6870000000.0,2048000000.0,6930000000.0,6930000000.0,6930000000.0,6930000000.0,6130000000.0,6130000000.0,6130000000.0,6130000000.0,6085000000.0,6085000000.0,6085000000.0,6085000000.0,6085000000.0
