fact_unit,2010-09-13,2010-12-06,2011-03-04,2011-06-23,2011-09-01,2011-12-05,2012-03-05,2012-06-19,2012-08-30,2012-11-30,2013-02-28,2013-06-17,2013-08-29,2013-11-26,2014-02-26,2014-06-17,2014-08-28,2014-11-25,2015-02-25,2015-06-12,2015-09-08,2015-12-02,2016-03-07,2016-06-22,2016-09-02,2016-12-02,2017-02-28,2017-06-20,2017-08-29,2017-11-29,2018-02-22,2018-06-19,2018-08-21,2018-11-19,2019-02-19,2019-06-18,2019-08-19,2019-11-18,2020-02-18,2020-06-15,2020-08-28,2020-12-03,2021-03-01,2021-06-21,2021-09-02,2021-12-02,2022-03-02,2022-06-16,2022-08-30,2022-12-01,2023-03-01,2023-06-14,2023-08-29,2023-11-30,2024-02-29,2024-06-10,2024-08-28,2024-11-25,2025-02-27,2025-06-09,2025-08-27,2025-11-25
AccountsPayableCurrent / USD,184600000.0,184600000.0,184600000.0,184600000.0,232800000.0,232800000.0,232800000.0,232800000.0,233100000.0,233100000.0,233100000.0,233100000.0,259700000.0,259700000.0,259700000.0,259700000.0,247000000.0,247000000.0,247000000.0,247000000.0,284000000.0,284000000.0,284000000.0,284000000.0,254000000.0,254000000.0,254000000.0,254000000.0,347000000.0,347000000.0,347000000.0,347000000.0,609000000.0,609000000.0,609000000.0,609000000.0,542000000.0,542000000.0,542000000.0,542000000.0,426000000.0,426000000.0,426000000.0,426000000.0,420000000.0,420000000.0,420000000.0,420000000.0,607000000.0,607000000.0,607000000.0,607000000.0,392000000.0,392000000.0,392000000.0,392000000.0,517000000.0,517000000.0,517000000.0,517000000.0,511000000.0,511000000.0
AccountsReceivableNetCurrent / USD,471500000.0,471500000.0,471500000.0,471500000.0,742600000.0,742600000.0,742600000.0,742600000.0,830900000.0,830900000.0,830900000.0,830900000.0,800900000.0,800900000.0,800900000.0,800900000.0,855900000.0,855900000.0,855900000.0,855900000.0,779000000.0,779000000.0,779000000.0,779000000.0,813000000.0,813000000.0,813000000.0,813000000.0,731000000.0,731000000.0,731000000.0,731000000.0,1047000000.0,1047000000.0,1047000000.0,1047000000.0,1216000000.0,1216000000.0,1216000000.0,1216000000.0,973000000.0,973000000.0,973000000.0,973000000.0,945000000.0,945000000.0,945000000.0,945000000.0,1230000000.0,1230000000.0,1230000000.0,1230000000.0,987000000.0,987000000.0,987000000.0,987000000.0,1007000000.0,1007000000.0,1007000000.0,1007000000.0,1246000000.0,1246000000.0
AccruedIncomeTaxesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,549000000.0,549000000.0,549000000.0,549000000.0,447000000.0,447000000.0,447000000.0,447000000.0,399000000.0,399000000.0,399000000.0,399000000.0,351000000.0,351000000.0,351000000.0,351000000.0,303000000.0,303000000.0,303000000.0,303000000.0,215000000.0,215000000.0,215000000.0,215000000.0,100000000.0,100000000.0,100000000.0,100000000.0,,
AccruedLiabilitiesCurrent / USD,,,,,,,,,,,,,,,,,,,,793800000.0,701000000.0,701000000.0,701000000.0,701000000.0,765000000.0,765000000.0,765000000.0,765000000.0,782000000.0,782000000.0,782000000.0,782000000.0,825000000.0,825000000.0,825000000.0,825000000.0,851000000.0,851000000.0,851000000.0,851000000.0,774000000.0,774000000.0,774000000.0,774000000.0,970000000.0,970000000.0,970000000.0,970000000.0,925000000.0,925000000.0,925000000.0,925000000.0,857000000.0,857000000.0,857000000.0,857000000.0,1013000000.0,1013000000.0,1013000000.0,1013000000.0,1122000000.0,1122000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,597600000.0,597600000.0,597600000.0,597600000.0,677900000.0,677900000.0,677900000.0,677900000.0,823300000.0,823300000.0,823300000.0,823300000.0,968400000.0,968400000.0,968400000.0,968400000.0,1083700000.0,1083700000.0,1083700000.0,1083700000.0,1193000000.0,1193000000.0,1193000000.0,1193000000.0,1254000000.0,1254000000.0,1254000000.0,1254000000.0,1248000000.0,1248000000.0,1248000000.0,1248000000.0,1248000000.0,1248000000.0,1248000000.0,1248000000.0,1327000000.0,1327000000.0,1327000000.0,1327000000.0,1361000000.0,1361000000.0,1361000000.0,1361000000.0,1273000000.0,1273000000.0,1273000000.0,1273000000.0,1250000000.0,1250000000.0,1250000000.0,1250000000.0,1363000000.0,1363000000.0,1363000000.0,1363000000.0,1478000000.0,1478000000.0,1478000000.0,1478000000.0,1572000000.0,1572000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,2800000.0,2800000.0,2800000.0,-5200000.0,12800000.0,12800000.0,12800000.0,12800000.0,4900000.0,4900000.0,4900000.0,4900000.0,8700000.0,8700000.0,8700000.0,4900000.0,9100000.0,9100000.0,9100000.0,8700000.0,-24000000.0,-24000000.0,-24000000.0,9000000.0,-31000000.0,-31000000.0,-31000000.0,-31000000.0,-29000000.0,-29000000.0,-29000000.0,-29000000.0,-70000000.0,-70000000.0,-70000000.0,-70000000.0,-43000000.0,-43000000.0,-43000000.0,-43000000.0,-42000000.0,-42000000.0,-42000000.0,-42000000.0,-30000000.0,-30000000.0,-30000000.0,-30000000.0,-44000000.0,-44000000.0,-44000000.0,-44000000.0,-51000000.0,-51000000.0,-51000000.0,-51000000.0,-59000000.0,-59000000.0,-59000000.0,-59000000.0,-66000000.0,-66000000.0
AdjustmentsToAdditionalPaidInCapitalOther / USD,,,,,,,,,,,,,,,,,,,,,,,,26000000.0,,,,26000000.0,,,,26000000.0,,,,,,,,,,,,,,,,,,,,,,4000000.0,4000000.0,4000000.0,,4000000.0,4000000.0,4000000.0,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,140800000.0,,,,159600000.0,,,,175200000.0,,,,257600000.0,,,,276600000.0,,,,273000000.0,,,,259000000.0,,,,260000000.0,,,,195000000.0,40000000.0,78000000.0,121000000.0,161000000.0,42000000.0,82000000.0,118000000.0,158000000.0,54000000.0,103000000.0,149000000.0,153000000.0,53000000.0,115000000.0,179000000.0,197000000.0,67000000.0,145000000.0,238000000.0,245000000.0,83000000.0,176000000.0,265000000.0,312000000.0,85000000.0,188000000.0
AllocatedShareBasedCompensationExpense / USD,,,,,,,,,,,,,,,,,,,205800000.0,276600000.0,62000000.0,130000000.0,196000000.0,273000000.0,77000000.0,136000000.0,199000000.0,259000000.0,52000000.0,103000000.0,149000000.0,260000000.0,48000000.0,87000000.0,125000000.0,195000000.0,40000000.0,78000000.0,121000000.0,161000000.0,42000000.0,82000000.0,118000000.0,158000000.0,54000000.0,103000000.0,149000000.0,153000000.0,53000000.0,115000000.0,179000000.0,197000000.0,67000000.0,145000000.0,238000000.0,245000000.0,87000000.0,180000000.0,269000000.0,312000000.0,85000000.0,188000000.0
AmortizationOfIntangibleAssets / USD,5500000.0,,,,,,,,,,,,,42900000.0,64300000.0,89000000.0,14900000.0,29800000.0,44500000.0,85800000.0,15000000.0,29000000.0,48000000.0,59000000.0,14000000.0,28000000.0,42000000.0,64000000.0,11000000.0,22000000.0,35000000.0,67000000.0,13000000.0,27000000.0,41000000.0,48000000.0,13000000.0,25000000.0,38000000.0,53000000.0,,22000000.0,30000000.0,46000000.0,10000000.0,25000000.0,40000000.0,39000000.0,9000000.0,19000000.0,32000000.0,49000000.0,17000000.0,34000000.0,51000000.0,46000000.0,15000000.0,29000000.0,43000000.0,68000000.0,14000000.0,28000000.0
