fact_unit,2009-07-29,2009-10-29,2010-02-18,2010-04-28,2010-07-29,2010-10-28,2011-02-24,2011-04-28,2011-07-28,2011-10-27,2012-02-16,2012-04-26,2012-07-26,2012-10-25,2013-02-21,2013-04-25,2013-07-25,2013-10-24,2014-02-20,2014-04-24,2014-07-24,2014-10-23,2015-02-12,2015-04-23,2015-07-23,2015-10-22,2016-02-11,2016-04-28,2016-07-28,2016-10-27,2017-02-09,2017-04-27,2017-07-27,2017-10-26,2018-02-15,2018-04-26,2018-07-26,2018-10-25,2019-02-14,2019-04-25,2019-07-25,2019-10-31,2020-02-27,2020-05-07,2020-07-27,2020-10-22,2021-02-17,2021-05-06,2021-07-29,2021-10-28,2022-02-10,2022-04-28,2022-07-28,2022-10-27,2023-02-16,2023-04-27,2023-07-26,2023-10-26,2024-02-14,2024-04-24,2024-07-24,2024-10-30,2025-02-19,2025-04-23,2025-07-23,2025-10-22
AccountsPayableCurrent / USD,356732000.0,356732000.0,356732000.0,248987000.0,248987000.0,248987000.0,248987000.0,212134000.0,212134000.0,212134000.0,212134000.0,256757000.0,256757000.0,256757000.0,256757000.0,289032000.0,289032000.0,289032000.0,276802000.0,330329000.0,330329000.0,330329000.0,330329000.0,444077000.0,444077000.0,444077000.0,444077000.0,291550000.0,291550000.0,291550000.0,291550000.0,309978000.0,309978000.0,309978000.0,309978000.0,654624000.0,654624000.0,654624000.0,726433000.0,1059873000.0,1059873000.0,1059873000.0,1059873000.0,796438000.0,796438000.0,796438000.0,796438000.0,705461000.0,705461000.0,705461000.0,705461000.0,705461000.0,1339251000.0,1339251000.0,1339251000.0,1574610000.0,1574610000.0,1574610000.0,1574610000.0,1272522000.0,1272522000.0,1272522000.0,1272522000.0,1177656000.0,1177656000.0,1177656000.0
AccountsReceivableNetCurrent / USD,209008000.0,209008000.0,209008000.0,155574000.0,155574000.0,155574000.0,155574000.0,156709000.0,156709000.0,156709000.0,156709000.0,153321000.0,153321000.0,153321000.0,153321000.0,205479000.0,205479000.0,205479000.0,190258000.0,235781000.0,235781000.0,235781000.0,235781000.0,306085000.0,306085000.0,306085000.0,306085000.0,176957000.0,176957000.0,176957000.0,176957000.0,341628000.0,341628000.0,341628000.0,341628000.0,725236000.0,725236000.0,725236000.0,664685000.0,1241843000.0,1241843000.0,1241843000.0,1241843000.0,610088000.0,610088000.0,610088000.0,610088000.0,566552000.0,566552000.0,566552000.0,566552000.0,566552000.0,1438031000.0,1438031000.0,1438031000.0,1608089000.0,1608089000.0,1608089000.0,1608089000.0,823695000.0,823695000.0,823695000.0,823695000.0,1132608000.0,1132608000.0,1132608000.0
AccrualForEnvironmentalLossContingencies / USD,,,,,,,1300000.0,,,,1700000.0,,,,2200000.0,,,,600000.0,,,,1300000.0,,,,,,,,,,,,11200000.0,,,,11800000.0,,,,12100000.0,,,,18900000.0,,,,8300000.0,8300000.0,,,5100000.0,,,,5000000.0,,,,10300000.0,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent / USD,,,,,,,,,,,,,,,22075000.0,,,,37048000.0,,,,39073000.0,,,,52035000.0,,,,44925000.0,,,,56874000.0,,,,62091000.0,,,,75978000.0,,,,57850000.0,,,,44619000.0,44619000.0,,,86755000.0,,,,84755000.0,,,,62391000.0,,,
AccruedPayrollTaxesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8870000.0,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,1406402000.0,1406402000.0,1406402000.0,1563755000.0,1563755000.0,1563755000.0,1563755000.0,1778934000.0,1778934000.0,1778934000.0,1778934000.0,1962404000.0,1962404000.0,1962404000.0,1962404000.0,2424605000.0,2424605000.0,2424605000.0,2093795000.0,2728374000.0,2728374000.0,2728374000.0,2728374000.0,3531337000.0,3531337000.0,3531337000.0,3350615000.0,4163528000.0,4163528000.0,4163528000.0,4163528000.0,5054559000.0,5054559000.0,5054559000.0,5054559000.0,6105294000.0,6105294000.0,6105294000.0,5666018000.0,4755505000.0,4755505000.0,4755505000.0,4755505000.0,5499861000.0,5499861000.0,5499861000.0,5499861000.0,5940984000.0,5940984000.0,5940984000.0,5940984000.0,5940984000.0,7597172000.0,7597172000.0,7597172000.0,9226586000.0,9226586000.0,9226586000.0,9226586000.0,10866999000.0,10866999000.0,10866999000.0,10866999000.0,12757686000.0,12757686000.0,12757686000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-68737000.0,-68737000.0,-68737000.0,-14440000.0,-14440000.0,-14440000.0,-14440000.0,38104000.0,38104000.0,38104000.0,38104000.0,188141000.0,188141000.0,188141000.0,188141000.0,99547000.0,99547000.0,99547000.0,99547000.0,99547000.0,99547000.0,99547000.0,99547000.0,44703000.0,44703000.0,44703000.0,99547000.0,46378000.0,46378000.0,46378000.0,46378000.0,2042000.0,2042000.0,2042000.0,2042000.0,-2458000.0,-2458000.0,-2458000.0,-2458000.0,-5406000.0,-5406000.0,-5406000.0,-5406000.0,-5199000.0,-5199000.0,-5199000.0,-5199000.0,-5355000.0,-5355000.0,-5355000.0,-5355000.0,-5355000.0,-4611000.0,-4611000.0,-4611000.0,-2994000.0,-2994000.0,-2994000.0,-2994000.0,-2684000.0,-2684000.0,-2684000.0,-2684000.0,-2321000.0,-2321000.0,-2321000.0
AllocatedShareBasedCompensationExpense / USD,,,,,,,-33114000.0,,,,61844000.0,,,,22379000.0,,,,40329000.0,,,,45821000.0,,,,58544000.0,,,,50627000.0,,,,54700000.0,,,,47338000.0,,,,112766000.0,,,,24904000.0,,,,38143000.0,38143000.0,,,27549000.0,,,,47507000.0,,,,67411000.0,,,
AllowanceForDoubtfulAccountsReceivableCurrent / USD,26636000.0,26636000.0,26636000.0,16792000.0,16792000.0,16792000.0,16792000.0,18335000.0,18335000.0,18335000.0,18335000.0,16371000.0,16371000.0,16371000.0,16371000.0,12586000.0,12586000.0,12586000.0,5883000.0,5171000.0,5171000.0,5171000.0,5171000.0,5311000.0,5311000.0,5311000.0,5311000.0,3018000.0,3018000.0,3018000.0,3018000.0,6923000.0,6923000.0,6923000.0,6923000.0,8226000.0,8226000.0,8226000.0,7780000.0,8646000.0,8646000.0,8648000.0,8648000.0,6861000.0,6861000.0,6861000.0,6861000.0,6239000.0,6239000.0,6239000.0,6239000.0,6239000.0,321000.0,321000.0,321000.0,605000.0,605000.0,605000.0,605000.0,663000.0,663000.0,663000.0,663000.0,12529000.0,12529000.0,12529000.0
AssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,275000.0,6519000.0,8729000.0,14198000.0,18995000.0,28428000.0,35004000.0,,1832000.0,4063000.0,5498000.0,4200000.0,1837000.0,4101000.0,5053000.0,260500000.0,2332924000.0,2470567000.0,2742022000.0,259300000.0,29534000.0,78118000.0,157065000.0,2989684000.0,102620000.0,193106000.0,248217000.0,1710122000.0,1710122000.0,24368000.0,65086000.0,442111000.0,213727000.0,259794000.0,280026000.0,290711000.0,27074000.0,,,390801000.0,9209000.0,46868000.0,58963000.0
AssetRetirementObligation / USD,,,,,,,60961000.0,,,,60961000.0,,,,66315000.0,,,,102439000.0,,,,109034000.0,,,,116045000.0,,,,140086000.0,,,,168142000.0,,,,243600000.0,,,,443349000.0,,,,287805000.0,,,,461821000.0,461821000.0,,,523557000.0,,,,661334000.0,,,,732803000.0,,,
