fact_unit,2009-08-07,2009-11-05,2010-02-25,2010-05-03,2010-08-05,2010-11-05,2011-02-25,2011-05-06,2011-08-04,2011-11-04,2012-02-24,2012-05-02,2012-07-06,2012-08-03,2012-10-31,2013-03-01,2013-05-09,2013-08-07,2013-11-06,2014-02-21,2014-05-02,2014-08-01,2014-11-06,2015-02-26,2015-05-05,2015-05-08,2015-08-05,2015-11-05,2016-02-26,2016-05-04,2016-08-08,2016-11-02,2017-02-24,2017-05-02,2017-08-01,2017-11-07,2018-02-23,2018-05-03,2018-08-01,2018-11-07,2019-02-22,2019-05-07,2019-08-02,2019-11-07,2020-02-21,2020-05-05,2020-07-30,2020-10-29,2021-02-12,2021-04-29,2021-08-03,2021-10-28,2022-02-11,2022-05-05,2022-08-01,2022-10-31,2023-02-22,2023-05-08,2023-08-03,2023-11-07,2024-02-14,2024-05-02,2024-08-06,2024-10-29,2025-02-13,2025-05-12,2025-08-05,2025-10-29
BusinessAcquisitionsProFormaNetIncomeLoss / USD,,,,,,,,,,365962000.0,471635000.0,,471635000.0,,,818662000.0,,,,787403000.0,,,,651204000.0,,,,,738991000.0,-109034000.0,64897000.0,306096000.0,280124000.0,,160709000.0,728759000.0,1052700000.0,,,,922718000.0,,,,640112000.0,,,,718928000.0,,,,797844000.0,,,,984227000.0,,,,550245000.0,,,,732265000.0,,,
BusinessAcquisitionsProFormaRevenue / USD,,,,,,,,,,5117128000.0,6983641000.0,,6983641000.0,,,10420066000.0,,,,10875475000.0,,,,12160749000.0,,,,,13040206000.0,3398247000.0,6918308000.0,10678870000.0,14342138000.0,,7576206000.0,11467643000.0,11076750000.0,,,,11176736000.0,,,,11566736000.0,,,,11570086000.0,,,,11722511000.0,,,,11706823000.0,,,,11651311000.0,,,,12625223000.0,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28152000.0,,,,28152000.0,,,,28152000.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,35147000.0,35147000.0,35147000.0
CashAndCashEquivalentsAtCarryingValue / USD,447046000.0,447046000.0,310202000.0,410881000.0,410881000.0,410881000.0,447046000.0,539459000.0,539459000.0,539459000.0,410881000.0,860117000.0,410881000.0,860117000.0,860117000.0,539459000.0,393752000.0,393752000.0,393752000.0,860117000.0,533748000.0,533748000.0,533748000.0,393752000.0,946249000.0,946249000.0,946249000.0,946249000.0,533748000.0,965241000.0,965241000.0,965241000.0,946249000.0,1499116000.0,1499116000.0,1499116000.0,736897000.0,508234000.0,508234000.0,508234000.0,508234000.0,323038000.0,323038000.0,323038000.0,323038000.0,1102372000.0,1102372000.0,1102372000.0,1102372000.0,324958000.0,324958000.0,324958000.0,324958000.0,461900000.0,461900000.0,461900000.0,461900000.0,244086000.0,244086000.0,244086000.0,244086000.0,380063000.0,380063000.0,380063000.0,380063000.0,794933000.0,794933000.0,794933000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683463000.0,683463000.0,683463000.0,1244917000.0,518920000.0,518920000.0,518920000.0,683463000.0,415420000.0,415420000.0,415420000.0,518920000.0,1208718000.0,1208718000.0,1208718000.0,415420000.0,501790000.0,501790000.0,501790000.0,1208718000.0,554960000.0,554960000.0,554960000.0,501790000.0,338989000.0,338989000.0,338989000.0,554960000.0,464634000.0,464634000.0,464634000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559067000.0,-197536000.0,-61782000.0,-577247000.0,-53468000.0,191129000.0,291800000.0,-217569000.0,264976000.0,2843177000.0,517908000.0,137293000.0,279770000.0,1827001000.0,-391381000.0,369485000.0,559250000.0,704688000.0,636819000.0,-706928000.0,-134379000.0,-199223000.0,-92746000.0,53170000.0,72408000.0,83181000.0,206136000.0,-215971000.0,-33853000.0,38612000.0,694010000.0
CommonStockParOrStatedValuePerShare / USD/shares,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized / shares,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0
CommonStockSharesIssued / shares,134862283.0,134862283.0,134862283.0,134862283.0,134862283.0,134862283.0,134862283.0,134862283.0,134862283.0,134862283.0,134862283.0,134862283.0,134862283.0,134862283.0,134862283.0,134862283.0,134862283.0,134862283.0,269724566.0,269724566.0,213163248.0,213163248.0,213163248.0,213163248.0,215640968.0,215640968.0,215640968.0,215640968.0,215640968.0,217120346.0,217120346.0,217120346.0,217120346.0,194554491.0,194554491.0,194554491.0,194554491.0,182462278.0,182462278.0,182462278.0,182462278.0,166387307.0,166387307.0,166387307.0,166387307.0,125842853.0,125842853.0,125842853.0,125843000.0,109933000.0,109933000.0,109933000.0,109933000.0,97289000.0,97289000.0,97289000.0,97289000.0,90411000.0,90411000.0,90411000.0,90411000.0,88824000.0,88824000.0,88824000.0,88824000.0,90369000.0,90369000.0,90369000.0
CommonStockSharesOutstanding / shares,103753673.0,103753673.0,103753673.0,103062698.0,103062698.0,103062698.0,103062698.0,96001535.0,96001535.0,96001535.0,96001535.0,93641363.0,96001535.0,93641363.0,93641363.0,93641363.0,105498575.0,105498575.0,210997150.0,210997150.0,213163248.0,213163248.0,213163248.0,213163248.0,215640968.0,215640968.0,215640968.0,215640968.0,215640968.0,209754247.0,209754247.0,209754247.0,209754247.0,194554491.0,194554491.0,194554491.0,194554491.0,182462278.0,182462278.0,182462278.0,182462278.0,166387307.0,166387307.0,166387307.0,166387307.0,125842853.0,125842853.0,125842853.0,125843000.0,109933000.0,109933000.0,109933000.0,109933000.0,97289000.0,97289000.0,97289000.0,97289000.0,90411000.0,90411000.0,90411000.0,90411000.0,88824000.0,88824000.0,88824000.0,88824000.0,80536000.0,80536000.0,80536000.0
CommonStockValue / USD,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,270000.0,270000.0,213000.0,213000.0,213000.0,213000.0,216000.0,216000.0,216000.0,216000.0,216000.0,217000.0,217000.0,217000.0,217000.0,195000.0,195000.0,195000.0,195000.0,182000.0,182000.0,182000.0,182000.0,166000.0,166000.0,166000.0,166000.0,126000.0,126000.0,126000.0,126000.0,110000.0,110000.0,110000.0,110000.0,97000.0,97000.0,97000.0,97000.0,90000.0,90000.0,90000.0,90000.0,89000.0,89000.0,89000.0,89000.0,90000.0,90000.0,90000.0
ComprehensiveIncomeNetOfTax / USD,,,,,,,,,,,,92322000.0,431475000.0,182227000.0,308519000.0,411734000.0,140831000.0,235559000.0,381379000.0,458014000.0,28720000.0,296503000.0,432251000.0,540204000.0,184295000.0,184295000.0,334283000.0,506115000.0,646098000.0,-133225000.0,40498000.0,246413000.0,700742000.0,103747000.0,150606000.0,729748000.0,234923000.0,460454000.0,637033000.0,453341000.0,850057000.0,201154000.0,419170000.0,275190000.0,766496000.0,136662000.0,424153000.0,523430000.0,119603000.0,146566000.0,353586000.0,524837000.0,798407000.0,180774000.0,531478000.0,737381000.0,754986000.0,266499000.0,414382000.0,495993000.0,905357000.0,129827000.0,356372000.0,541158000.0,630461000.0,191618000.0,319319000.0,566763000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,,,,,,,,,20250000.0,57075000.0,40900000.0,67385000.0,78536000.0,24763000.0,49430000.0,77259000.0,95394000.0,29570000.0,58552000.0,91760000.0,105220000.0,28448000.0,28448000.0,62186000.0,97848000.0,123755000.0,34469000.0,71769000.0,117204000.0,140216000.0,40725000.0,81995000.0,122871000.0,157678000.0,52586000.0,87210000.0,129652000.0,153398000.0,46543000.0,85589000.0,125717000.0,166935000.0,40198000.0,93804000.0,152222000.0,173646000.0,48302000.0,101572000.0,160438000.0,210313000.0,54142000.0,111353000.0,171353000.0,221035000.0,43596000.0,103403000.0,162731000.0,233312000.0,55121000.0,122807000.0,185536000.0,221243000.0,66331000.0,143407000.0,224479000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,,,232212000.0,360677000.0,,127228000.0,252980000.0,397441000.0,,112572000.0,488550000.0,223127000.0,375904000.0,490270000.0,165594000.0,284989000.0,458638000.0,553408000.0,58290000.0,355055000.0,524011000.0,645424000.0,212743000.0,212743000.0,396469000.0,603963000.0,769853000.0,-98756000.0,112267000.0,363617000.0,840958000.0,144472000.0,232601000.0,852619000.0,392601000.0,513040000.0,724243000.0,582993000.0,1003455000.0,247697000.0,504759000.0,400907000.0,933431000.0,176860000.0,517957000.0,675652000.0,293249000.0,194868000.0,455158000.0,685275000.0,1008720000.0,234916000.0,642831000.0,908734000.0,976021000.0,310095000.0,517785000.0,658724000.0,1138669000.0,184948000.0,479179000.0,726694000.0,851704000.0,257949000.0,462726000.0,791242000.0
ConstructionInProgressGross / USD,,,,,,,32280000.0,,,,38721000.0,,38721000.0,,,144124000.0,,,,137387000.0,,,,172261000.0,,,,,235660000.0,,,,336513000.0,,,,429037000.0,,,,576651000.0,,,,661695000.0,,,,588345000.0,,,,616686000.0,,,,592063000.0,,,,376633000.0,,,,177149000.0,,,
ContractWithCustomerPerformanceObligationSatisfiedInPreviousPeriod / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67410000.0,,,,,,,,,,,,,,,,,,,,,,,11312000.0,12821000.0,23303000.0,75949000.0,34600000.0,19450000.0,31309000.0,58403000.0
CostsAndExpenses / USD,2327813000.0,3553176000.0,4355240000.0,1227036000.0,2510123000.0,3839037000.0,4791077000.0,1316752000.0,2661294000.0,4049824000.0,5161020000.0,1326979000.0,5004625000.0,2741588000.0,4180706000.0,5225802000.0,1528651000.0,3194396000.0,4799399000.0,5577093000.0,2662721000.0,5012374000.0,7634886000.0,6889196000.0,2601551000.0,2601551000.0,5289745000.0,8104033000.0,10213916000.0,3352121000.0,6306191000.0,9322488000.0,10979965000.0,3216247000.0,6604828000.0,9516248000.0,8845479000.0,1755323000.0,4063526000.0,6433303000.0,8677757000.0,2438758000.0,4887519000.0,7445811000.0,9063879000.0,2402605000.0,4783424000.0,7309166000.0,9879027000.0,2375861000.0,4845920000.0,7332317000.0,9745162000.0,2377399000.0,4803433000.0,7266875000.0,9855968000.0,2479247000.0,4973289000.0,7610196000.0,9821427000.0,2561054000.0,5156132000.0,7781525000.0,10270832000.0,2586710000.0,5267034000.0,7995746000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,118764000.0,,,,193181000.0,,193181000.0,,,153502000.0,,,,202733000.0,,,,239232000.0,,,,,334258000.0,,,,188302000.0,,,,124503000.0,,,,322940000.0,,,,330191000.0,,,,140064000.0,,,,208339000.0,,,,47171000.0,,,,216539000.0,,,,201932000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,660000.0,,,,660000.0,,,,,1764000.0,,,,1687000.0,,,,856000.0,,,,1928000.0,,,,3422000.0,,,,7557000.0,,,,15545000.0,,,,17481000.0,,,,14247000.0,,,,16253000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,244924000.0,,,,289070000.0,,,,,404737000.0,,,,220778000.0,,,,145801000.0,,,,369393000.0,,,,380841000.0,,,,180611000.0,,,,281910000.0,,,,86094000.0,,,,246387000.0,,,,273778000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,20595000.0,,,,34415000.0,,34415000.0,,,31338000.0,,,,42191000.0,,,,49178000.0,,,,,68715000.0,,,,30789000.0,,,,20442000.0,,,,44525000.0,,,,47228000.0,,,,32990000.0,,,,58026000.0,,,,21442000.0,,,,15601000.0,,,,55593000.0,,,
DebtInstrumentCarryingAmount / USD,,,,,1551771000.0,1551608000.0,1550000000.0,4317123000.0,4317123000.0,4317123000.0,4317123000.0,4512811000.0,4317123000.0,4512811000.0,4512811000.0,4512811000.0,8575870000.0,8575870000.0,8575870000.0,8581121000.0,8433603000.0,8433603000.0,8433603000.0,8433603000.0,8519642000.0,8519642000.0,8519642000.0,8519642000.0,8519642000.0,9226330000.0,9226330000.0,9226330000.0,9226330000.0,9192229000.0,9192229000.0,9192229000.0,9184799000.0,9400182000.0,9400182000.0,9400182000.0,9400182000.0,10154216000.0,10154216000.0,10154216000.0,10154216000.0,8181074000.0,8181074000.0,8181074000.0,8181074000.0,8163521000.0,8163521000.0,8163521000.0,8163521000.0,8964865000.0,8964865000.0,8964865000.0,8964865000.0,8968519000.0,8968519000.0,8968519000.0,8968519000.0,8445980000.0,8445980000.0,8445980000.0,8445980000.0,9511106000.0,9511106000.0,9511106000.0
DebtInstrumentInterestRateDuringPeriod / pure,,,,,0.0468,0.0445,0.0468,0.052,0.0533,0.053,0.0528,0.0527,0.0528,0.0527,0.0531,0.0516,0.0476,0.0486,0.0487,0.0484,0.0489,0.0485,0.0452,0.0468,0.0448,0.0448,0.0442,0.044,0.0442,0.044,0.0442,0.0442,0.0443,0.0455,0.0469,0.0477,0.047,0.0487,0.0491,0.0492,0.0496,0.0516,0.0516,0.0514,0.0501,0.0435,0.0398,0.0376,0.0359,0.0308,0.0322,0.0326,0.0328,0.0335,0.0341,0.0378,0.0396,0.0455,0.0461,0.0461,0.0452,0.0451,0.0439,0.0484,,0.056,,
DebtWeightedAverageInterestRate / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0507,,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,81306000.0,,,,44376000.0,,44376000.0,,,67901000.0,,,,63661000.0,,,,64195000.0,,,,,-6695000.0,,,,192267000.0,,,,71016000.0,,,,88412000.0,,,,-98760000.0,,,,52034000.0,,,,44263000.0,,,,198623000.0,,,,59528000.0,,,,-66400000.0,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,746000.0,,,,746000.0,,,,,746000.0,,,,938000.0,,,,430000.0,,,,2486000.0,,,,4431000.0,,,,4659000.0,,,,-20709000.0,,,,2009000.0,,,,-4525000.0,,,,2998000.0,,,
DeferredIncomeTaxExpenseBenefit / USD,17171000.0,56157000.0,18601000.0,16430000.0,30006000.0,45417000.0,94912000.0,-3311000.0,-10697000.0,61499000.0,50869000.0,18221000.0,50869000.0,24225000.0,38377000.0,75399000.0,-13335000.0,-25531000.0,-1374000.0,53438000.0,-111331000.0,-102039000.0,-52085000.0,43765000.0,8902000.0,,13826000.0,-2167000.0,-25380000.0,-203940000.0,4418000.0,-1994000.0,210955000.0,47519000.0,19952000.0,48778000.0,61744000.0,20091000.0,40938000.0,-132781000.0,52010000.0,43617000.0,56882000.0,200056000.0,-395217000.0,41372000.0,60706000.0,72590000.0,273660000.0,103301000.0,132101000.0,191783000.0,41723000.0,18688000.0,40685000.0,56724000.0,240848000.0,-41000.0,9069000.0,-35637000.0,60483000.0,-3621000.0,-16178000.0,-17767000.0,-75669000.0,-3318000.0,-28643000.0,-53713000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113274000.0,,,,1230406000.0,,,,927100000.0,,,,687430000.0,,,,772118000.0,,,,1344079000.0,,,,1583246000.0,,,,1580472000.0,,,,1534286000.0,,,,1452116000.0,,,
