fact_unit,2009-09-04,2009-11-05,2010-02-25,2010-05-10,2010-08-06,2010-11-05,2011-02-25,2011-05-06,2011-08-05,2011-11-03,2012-02-28,2012-05-08,2012-08-08,2012-11-07,2013-02-28,2013-05-08,2013-08-07,2013-11-06,2014-02-27,2014-05-07,2014-08-07,2014-11-05,2015-02-27,2015-05-07,2015-08-05,2015-11-04,2016-01-13,2016-02-26,2016-05-05,2016-08-04,2016-11-03,2017-02-24,2017-05-03,2017-08-04,2017-10-30,2018-02-23,2018-05-03,2018-08-02,2018-11-02,2019-02-22,2019-05-08,2019-08-07,2019-11-06,2020-02-21,2020-05-11,2020-08-10,2020-11-09,2021-02-25,2021-05-10,2021-08-04,2021-11-03,2022-02-24,2022-05-09,2022-08-04,2022-11-03,2023-02-23,2023-05-04,2023-08-03,2023-11-02,2024-02-22,2024-05-07,2024-08-07,2024-11-08,2025-02-21,2025-05-12,2025-08-07,2025-11-06
AccountsAndNotesReceivableNet / USD,414856000.0,414856000.0,414856000.0,402729000.0,402729000.0,402729000.0,402729000.0,426736000.0,426736000.0,426736000.0,426736000.0,486731000.0,486731000.0,486731000.0,486731000.0,521301000.0,521301000.0,521301000.0,521301000.0,581482000.0,520361000.0,520361000.0,520361000.0,580197000.0,580197000.0,580197000.0,580197000.0,580197000.0,624605000.0,624605000.0,624605000.0,624605000.0,664619000.0,664619000.0,664619000.0,664619000.0,742672000.0,742672000.0,742672000.0,742672000.0,763815000.0,763815000.0,763815000.0,763815000.0,832151000.0,832151000.0,832151000.0,832151000.0,1236734000.0,1236734000.0,1236734000.0,1236734000.0,919654000.0,919654000.0,919654000.0,919654000.0,823540000.0,823540000.0,823540000.0,823540000.0,826126000.0,826126000.0,826126000.0,826126000.0,796513000.0,796513000.0,796513000.0
AccumulatedAmortizationDeferredFinanceCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52385000.0,,,,68205000.0,,,,89912000.0,,,,108014000.0,,,,86234000.0,,,,89727000.0,,,,103615000.0,,,,102683000.0,,,,112736000.0,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax / USD,,,,,,,-10768000.0,,,,-31358000.0,,,,-39820000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-158900000.0,-160400000.0,-160400000.0,-160400000.0,-158900000.0,-136200000.0,-136200000.0,-136200000.0,-160400000.0,-175100000.0,-175100000.0,-175100000.0,-136200000.0,-199500000.0,-199500000.0,-199500000.0,-175100000.0,-221600000.0,-221600000.0,-221600000.0,-199500000.0,-250200000.0,-250200000.0,-250200000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-165066000.0,-165066000.0,-165066000.0,-3088000.0,-3088000.0,-3088000.0,-3088000.0,6530000.0,6530000.0,6530000.0,6530000.0,-94263000.0,-94263000.0,-94263000.0,-94263000.0,-90900000.0,-90900000.0,-90900000.0,-90900000.0,-75795000.0,-75795000.0,-75795000.0,-75795000.0,-61041000.0,-61041000.0,-61041000.0,-61041000.0,-61041000.0,-252686000.0,-252686000.0,-252686000.0,-252686000.0,-114126000.0,-114126000.0,-114126000.0,-114126000.0,-110453000.0,-110453000.0,-110453000.0,-110453000.0,-126017000.0,-126017000.0,-126017000.0,-126017000.0,-118604000.0,-118604000.0,-118604000.0,-118604000.0,-188675000.0,-188675000.0,-188675000.0,-188675000.0,-185186000.0,-185186000.0,-185186000.0,-185186000.0,-164873000.0,-164873000.0,-164873000.0,-164873000.0,-172787000.0,-172787000.0,-172787000.0,-172787000.0,-193026000.0,-193026000.0,-193026000.0
AdditionalPaidInCapital / USD,5410147000.0,5410147000.0,5410147000.0,7547959000.0,7547959000.0,7547959000.0,7547959000.0,8059852000.0,8059852000.0,8059852000.0,8059852000.0,8103133000.0,8103133000.0,8103133000.0,8103133000.0,9175724000.0,9175724000.0,9175724000.0,9175724000.0,9217363000.0,9217363000.0,9217363000.0,9217363000.0,9422237000.0,9422237000.0,9422237000.0,9422237000.0,9422237000.0,9384450000.0,9384450000.0,9384450000.0,9384450000.0,9523086000.0,9523086000.0,9523086000.0,9523086000.0,9614748000.0,9614748000.0,9614748000.0,9614748000.0,9700418000.0,9700418000.0,9700418000.0,9700418000.0,9756073000.0,9756073000.0,9756073000.0,9756073000.0,11179688000.0,11179688000.0,11179688000.0,11179688000.0,11212990000.0,11212990000.0,11212990000.0,11212990000.0,11232881000.0,11232881000.0,11232881000.0,11232881000.0,11406236000.0,11406236000.0,11406236000.0,11406236000.0,11583051000.0,11583051000.0,11583051000.0
AmortizationOfDebtDiscountPremium / USD,,,,,,,-14701000.0,,,,-10627000.0,,,,-9066000.0,,,,-8439000.0,,,,-32143000.0,,,,,-33026000.0,,,,-24092000.0,,,,-16107000.0,,,,-14583000.0,,,,1357000.0,,,,1618000.0,,,,1571000.0,,,,174000.0,,,,168000.0,,,,7000.0,,,
AmortizationOfFinancingCosts / USD,,,,,,,17044000.0,,,,20408000.0,,,,27806000.0,,,,28697000.0,,,,25932000.0,,,,,25159000.0,,,,21392000.0,,,,19349000.0,,,,21703000.0,,,,21707000.0,,,,21445000.0,,,,21499000.0,,,,23076000.0,,,,24794000.0,,,,26113000.0,,,
AociLossCashFlowHedgeCumulativeGainLossAfterTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9300000.0,,,,32900000.0,41200000.0,41200000.0,41200000.0,41200000.0,-53200000.0,-53200000.0,-53200000.0,-53200000.0,-10000000.0,-10000000.0,-10000000.0,-10000000.0,36500000.0,36500000.0,36500000.0,36500000.0,48700000.0,48700000.0,48700000.0,48700000.0,57900000.0,57900000.0,57900000.0
Assets / USD,23422749000.0,23422749000.0,23422749000.0,25948266000.0,25948266000.0,25948266000.0,25948266000.0,24857429000.0,24857429000.0,24857429000.0,24857429000.0,26216925000.0,26216925000.0,26216925000.0,26216925000.0,32586606000.0,32586606000.0,32586606000.0,32586606000.0,33324574000.0,33324574000.0,33324574000.0,33324574000.0,29532330000.0,29532330000.0,29532330000.0,29532330000.0,29532330000.0,30565182000.0,30565182000.0,30565182000.0,30565182000.0,31103578000.0,31103578000.0,31103578000.0,31103578000.0,32257638000.0,32257638000.0,32257638000.0,32257638000.0,30686223000.0,30686223000.0,30686223000.0,30686223000.0,31231630000.0,31231630000.0,31231630000.0,31231630000.0,34786846000.0,34786846000.0,34786846000.0,34786846000.0,33777379000.0,33777379000.0,33777379000.0,33777379000.0,33011274000.0,33011274000.0,33011274000.0,33011274000.0,34283495000.0,34283495000.0,34283495000.0,34283495000.0,32405691000.0,32405691000.0,32405691000.0
AvailableForSaleSecuritiesDebtSecurities / USD,,,,,,,75703000.0,,,,90963000.0,,,,100721000.0,,,,119424000.0,,,,94720000.0,,,,,111844000.0,,,,87257000.0,,,,58142000.0,55700000.0,55700000.0,55700000.0,55664000.0,40100000.0,40100000.0,40100000.0,40099000.0,52800000.0,52800000.0,52800000.0,52760000.0,40500000.0,40500000.0,40500000.0,40496000.0,60900000.0,60900000.0,60900000.0,60855000.0,52300000.0,52300000.0,52300000.0,52325000.0,79700000.0,79700000.0,79700000.0,79716000.0,133400000.0,133400000.0,133400000.0
