fact_unit,2010-08-12,2010-11-23,2011-02-09,2011-05-11,2011-08-10,2011-11-23,2012-02-08,2012-05-09,2012-07-30,2012-11-16,2013-02-06,2013-05-08,2013-08-07,2013-11-22,2014-02-04,2014-05-06,2014-08-05,2014-11-26,2015-02-10,2015-05-11,2015-08-11,2015-11-23,2016-02-10,2016-05-11,2016-08-11,2016-11-18,2017-02-09,2017-05-11,2017-08-08,2017-11-29,2018-02-06,2018-05-02,2018-08-01,2018-11-16,2019-02-07,2019-05-09,2019-08-08,2019-11-18,2020-01-27,2020-05-06,2020-08-05,2020-11-20,2021-02-04,2021-05-04,2021-08-03,2021-11-22,2022-02-07,2022-05-05,2022-08-05,2022-11-15,2023-02-09,2023-05-03,2023-08-04,2023-11-20,2024-02-02,2024-05-03,2024-08-02,2024-11-14,2025-02-06,2025-05-01,2025-07-31,2025-11-21
AccountsPayableCurrent / USD,13292000.0,13292000.0,11734000.0,11734000.0,11734000.0,11734000.0,16974000.0,16974000.0,16974000.0,16974000.0,,,,,,,,16205000.0,19802000.0,19802000.0,19802000.0,19802000.0,13361000.0,13361000.0,13361000.0,13361000.0,18022000.0,18022000.0,18022000.0,18022000.0,35160000.0,35160000.0,35160000.0,35160000.0,53473000.0,53473000.0,53473000.0,53473000.0,42442000.0,42442000.0,42442000.0,42442000.0,24910000.0,24910000.0,24910000.0,24910000.0,33381000.0,33381000.0,33381000.0,33381000.0,40153000.0,40153000.0,40153000.0,40153000.0,43480000.0,43480000.0,43480000.0,43480000.0,24198000.0,24198000.0,24198000.0,24198000.0
AccountsReceivableNetCurrent / USD,166591000.0,166591000.0,169281000.0,169281000.0,169281000.0,169281000.0,230220000.0,230220000.0,230220000.0,230220000.0,217370000.0,217370000.0,217370000.0,217370000.0,229106000.0,229106000.0,229106000.0,229106000.0,235688000.0,235688000.0,235688000.0,235688000.0,197275000.0,197275000.0,197275000.0,197275000.0,161357000.0,161357000.0,161357000.0,161357000.0,152299000.0,152299000.0,152299000.0,152299000.0,129297000.0,129297000.0,129297000.0,129297000.0,372743000.0,372743000.0,372743000.0,372743000.0,415221000.0,415221000.0,415221000.0,415221000.0,541072000.0,541072000.0,541072000.0,541072000.0,636556000.0,636556000.0,636556000.0,636556000.0,811398000.0,811398000.0,811398000.0,811398000.0,861953000.0,861953000.0,861953000.0,861953000.0
AccruedIncomeTaxes / USD,,,,,,500000.0,,,,11900000.0,,,,800000.0,,,,7100000.0,,,,9300000.0,,,,4000000.0,,,,6300000.0,,,,5700000.0,,,,18000000.0,,,,17400000.0,,,,7000000.0,,,,5000000.0,,,,5100000.0,,,,14900000.0,,,,40000000.0
AccruedIncomeTaxesCurrent / USD,9223000.0,9223000.0,516000.0,516000.0,516000.0,516000.0,11895000.0,11895000.0,11895000.0,11895000.0,804000.0,804000.0,804000.0,804000.0,7074000.0,7074000.0,7074000.0,7074000.0,9329000.0,9329000.0,9329000.0,9329000.0,4010000.0,4010000.0,4010000.0,4010000.0,6303000.0,6303000.0,6303000.0,6303000.0,5735000.0,5735000.0,5735000.0,5735000.0,18044000.0,18044000.0,18044000.0,18044000.0,17407000.0,17407000.0,17407000.0,17407000.0,7011000.0,7011000.0,7011000.0,7011000.0,5055000.0,5055000.0,5055000.0,5055000.0,5142000.0,5142000.0,5142000.0,5142000.0,14919000.0,14919000.0,14919000.0,14919000.0,39978000.0,39978000.0,39978000.0,39978000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,189174000.0,,,,213854000.0,,,,228363000.0,,,,207572000.0,,,,218729000.0,,,,237969000.0,,,,265326000.0,,,,291583000.0,,,,312161000.0,,,,334538000.0,,,,359027000.0,,,,377994000.0,,,,391788000.0,,,,313399000.0,,,,286877000.0
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax / USD,,,,,,-54300000.0,,,,-59400000.0,,,,-64900000.0,,,,-50800000.0,,49000000.0,,69900000.0,,,,20100000.0,,,,27400000.0,,,,17600000.0,,,,19200000.0,,,,24800000.0,,,,26400000.0,,,,21500000.0,,,,3900000.0,,,,6700000.0,,,,10500000.0
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax / USD,,,,,,1800000.0,,,,5400000.0,,,,-7600000.0,,,,-400000.0,,,,24500000.0,,,,71600000.0,,,,71200000.0,,,,54600000.0,,,,-66400000.0,,,,-91200000.0,,,,-69100000.0,,,,-67500000.0,,,,160200000.0,,,,114500000.0,,,,78100000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-33595000.0,-33595000.0,-52480000.0,-52480000.0,-52480000.0,-52480000.0,-64764000.0,-64764000.0,-64764000.0,-64764000.0,-72501000.0,-72501000.0,-72501000.0,-72501000.0,-51160000.0,-51160000.0,-51160000.0,-51160000.0,-94367000.0,-94367000.0,-94367000.0,-94367000.0,-91742000.0,-91742000.0,-91742000.0,-91742000.0,-99953000.0,-99953000.0,-99953000.0,-99953000.0,-73907000.0,-73907000.0,-73907000.0,-73907000.0,-85585000.0,-85585000.0,-85585000.0,-85585000.0,-110710000.0,-110710000.0,-110710000.0,-110710000.0,-103374000.0,-103374000.0,-103374000.0,-103374000.0,-95864000.0,-95864000.0,-95864000.0,-95864000.0,-153458000.0,-153458000.0,-153458000.0,-153458000.0,-118080000.0,-118080000.0,-118080000.0,-118080000.0,-101721000.0,-101721000.0,-101721000.0,-101721000.0
AdditionalPaidInCapital / USD,1822544000.0,1822544000.0,1802786000.0,1802786000.0,1802786000.0,1802786000.0,1805021000.0,1805021000.0,1805021000.0,1805021000.0,1822698000.0,1822698000.0,1822698000.0,1822698000.0,1786820000.0,1786820000.0,1786820000.0,1786820000.0,1597277000.0,1597277000.0,1597277000.0,1597277000.0,1553390000.0,1553390000.0,1553390000.0,1553390000.0,1598548000.0,1598548000.0,1598548000.0,1598548000.0,1609030000.0,1609030000.0,1609030000.0,1609030000.0,1558403000.0,1558403000.0,1558403000.0,1558403000.0,1502949000.0,1502949000.0,1502949000.0,1502949000.0,1602728000.0,1602728000.0,1602728000.0,1602728000.0,1718504000.0,1718504000.0,1718504000.0,1718504000.0,1720580000.0,1720580000.0,1720580000.0,1720580000.0,1820905000.0,1820905000.0,1820905000.0,1820905000.0,1965307000.0,1965307000.0,1965307000.0,1965307000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,44396000.0,,,,43328000.0,,,,48911000.0,,,,45402000.0,,,,51305000.0,,,,48787000.0,,,,50889000.0,,,,50182000.0,,,,65996000.0,18331000.0,35357000.0,52015000.0,76708000.0,29407000.0,56374000.0,71608000.0,82939000.0,27936000.0,48420000.0,73605000.0,86400000.0,46088000.0,90828000.0,133896000.0,115149000.0,45942000.0,83863000.0,133283000.0,177289000.0,34119000.0,74431000.0,117475000.0,174863000.0,94371000.0,139378000.0,176958000.0,161454000.0
