fact_unit,2010-08-06,2010-11-24,2011-02-08,2011-05-10,2011-05-11,2011-08-09,2011-11-23,2012-02-08,2012-05-09,2012-08-08,2012-11-21,2013-02-08,2013-05-09,2013-08-08,2013-11-26,2014-02-07,2014-05-09,2014-08-08,2014-11-25,2015-02-06,2015-05-08,2015-08-07,2015-11-25,2016-02-08,2016-05-06,2016-08-08,2016-11-22,2017-02-08,2017-05-10,2017-08-08,2017-11-22,2018-02-08,2018-05-09,2018-08-07,2018-11-21,2019-02-08,2019-05-09,2019-08-08,2019-11-26,2020-02-07,2020-05-08,2020-08-07,2020-11-24,2021-02-08,2021-05-07,2021-08-09,2021-11-23,2022-02-08,2022-05-09,2022-08-08,2022-11-22,2023-02-03,2023-05-08,2023-08-04,2023-11-21,2024-02-07,2024-05-07,2024-08-06,2024-11-26,2025-02-07,2025-05-07,2025-08-06,2025-11-25
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent / USD,177769000.0,177769000.0,290268000.0,290268000.0,290268000.0,290268000.0,290268000.0,309723000.0,309723000.0,309723000.0,309723000.0,628734000.0,628734000.0,628734000.0,628734000.0,630344000.0,630344000.0,630344000.0,630344000.0,763235000.0,763235000.0,763235000.0,763235000.0,729245000.0,729245000.0,729245000.0,729245000.0,583340000.0,583340000.0,583340000.0,556532000.0,567045000.0,567045000.0,567045000.0,567045000.0,459000000.0,459000000.0,459000000.0,459000000.0,518000000.0,518000000.0,518000000.0,747000000.0,1513000000.0,1513000000.0,1513000000.0,1513000000.0,1701000000.0,1701000000.0,1701000000.0,1701000000.0,1768000000.0,1768000000.0,1768000000.0,1768000000.0,1931000000.0,1931000000.0,1931000000.0,1931000000.0,1938000000.0,1938000000.0,1938000000.0,1938000000.0
AccruedIncomeTaxesCurrent / USD,,,,,,,,,,,17500000.0,,,,17500000.0,,,,47000000.0,,,,30100000.0,,,,47000000.0,,,,29000000.0,,,,23000000.0,,,,50000000.0,,,,49000000.0,,,,82000000.0,,,,7000000.0,,,,28000000.0,,,,17000000.0,,,,0.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,236689000.0,,,,265844000.0,,,,299706000.0,,,,342804000.0,,,,340256000.0,,,,380838000.0,,,,440015000.0,,,,498365000.0,,,,574000000.0,,,,661000000.0,,,,759000000.0,,,,854000000.0,,,,955000000.0,,,,1070000000.0,,,,1186000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-41803000.0,-41803000.0,-6197000.0,-6197000.0,-6197000.0,-6197000.0,-6197000.0,-9605000.0,-9605000.0,-9605000.0,-9605000.0,9447000.0,9447000.0,9447000.0,9447000.0,10726000.0,10726000.0,10726000.0,10726000.0,10726000.0,10726000.0,10726000.0,10726000.0,-1888000.0,-40503000.0,-40503000.0,-40503000.0,-55733000.0,-55733000.0,-55733000.0,-55733000.0,-15199000.0,-15199000.0,-15199000.0,-15199000.0,-27000000.0,-27000000.0,-27000000.0,-27000000.0,-23000000.0,-23000000.0,-23000000.0,-23000000.0,11000000.0,11000000.0,11000000.0,11000000.0,-41000000.0,-41000000.0,-41000000.0,-41000000.0,-982000000.0,-982000000.0,-982000000.0,-982000000.0,-971000000.0,-971000000.0,-971000000.0,-971000000.0,-502000000.0,-502000000.0,-502000000.0,-502000000.0
AdditionalPaidInCapitalCommonStock / USD,416662000.0,416662000.0,476359000.0,476359000.0,476359000.0,476359000.0,476359000.0,565135000.0,565135000.0,565135000.0,565135000.0,1030288000.0,1030288000.0,1030288000.0,1030288000.0,1136298000.0,1136298000.0,1136298000.0,1136298000.0,1239046000.0,1239046000.0,1239046000.0,1239046000.0,1344779000.0,1344779000.0,1344779000.0,1344779000.0,1498921000.0,1498921000.0,1498921000.0,1498921000.0,1645397000.0,1645397000.0,1645397000.0,1645397000.0,1808000000.0,1808000000.0,1808000000.0,1808000000.0,1938000000.0,1938000000.0,1938000000.0,1938000000.0,2007000000.0,2007000000.0,2007000000.0,2007000000.0,2088000000.0,2088000000.0,2088000000.0,2088000000.0,2987000000.0,2987000000.0,2987000000.0,2987000000.0,3143000000.0,3143000000.0,3143000000.0,3143000000.0,3251000000.0,3251000000.0,3251000000.0,3251000000.0
AdvancesFromFederalHomeLoanBanks / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850000000.0,,1190000000.0,1190000000.0,1190000000.0,1190000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,950000000.0,950000000.0,950000000.0,950000000.0
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,1770000.0,81000.0,163000.0,4292000.0,1373000.0,2373000.0,-5076000.0,7273000.0,4908000.0,1905000.0,3807000.0,5709000.0,9571000.0,,3821000.0,5911000.0,7611000.0,,4771000.0,7212000.0,9715000.0,3583000.0,7139000.0,10064000.0,12850000.0,,,,14000000.0,,,,15000000.0,,,,13000000.0,,,,21000000.0,,,,33000000.0,,,,45000000.0,,,,44000000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,,3485000.0,4176000.0,3652000.0,2569000.0,1035000.0,3549000.0,3645000.0,199000.0,2001000.0,2136000.0,503000.0,387000.0,258000.0,1928000.0,560000.0,527000.0,392000.0,1153000.0,1845000.0,2294000.0,2945000.0,1503000.0,3170000.0,3270000.0,3309000.0,2849000.0,2127000.0,1652000.0,1686000.0,3255000.0,1400000.0,1200000.0,1100000.0,1700000.0,1800000.0,1600000.0,500000.0,500000.0,1500000.0,600000.0,1600000.0,600000.0,2100000.0,300000.0,200000.0,2300000.0,0.0,500000.0,400000.0,100000.0,1200000.0,1300000.0,1400000.0,100000.0,1200000.0,100000.0,100000.0,500000.0
Assets / USD,18226728000.0,18226728000.0,17883081000.0,17883081000.0,17883081000.0,17883081000.0,17883081000.0,18006995000.0,18006995000.0,18006995000.0,18006995000.0,21160265000.0,21160265000.0,21160265000.0,21160265000.0,23186122000.0,23186122000.0,23186122000.0,23186122000.0,23325652000.0,23325652000.0,23325652000.0,23325652000.0,26479684000.0,26479684000.0,26479684000.0,26468032000.0,31486976000.0,31486976000.0,31486976000.0,31486976000.0,34883456000.0,34883456000.0,34883456000.0,34883456000.0,37413000000.0,37413000000.0,37413000000.0,37413000000.0,38830000000.0,38830000000.0,38830000000.0,38830000000.0,47482000000.0,47482000000.0,47482000000.0,47482000000.0,61891000000.0,61891000000.0,61891000000.0,61891000000.0,80951000000.0,80951000000.0,80951000000.0,80951000000.0,78360000000.0,78360000000.0,78360000000.0,78360000000.0,82992000000.0,82992000000.0,82992000000.0,82992000000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000000.0,7000000.0,7000000.0,
