fact_unit,2009-09-01,2009-12-11,2009-12-18,2010-03-09,2010-06-09,2010-09-03,2010-12-10,2011-02-28,2011-05-31,2011-08-26,2011-12-06,2012-02-27,2012-05-24,2012-08-23,2012-12-05,2013-02-21,2013-05-23,2013-08-22,2013-12-04,2014-02-20,2014-05-22,2014-08-21,2014-12-17,2015-02-19,2015-05-21,2015-08-20,2015-12-09,2016-02-25,2016-05-26,2016-08-25,2016-12-15,2017-02-23,2017-05-25,2017-08-24,2017-12-15,2018-02-22,2018-05-24,2018-08-23,2018-12-13,2019-02-21,2019-05-23,2019-08-22,2019-12-13,2020-02-20,2020-05-21,2020-08-20,2020-12-11,2021-02-25,2021-05-27,2021-08-26,2021-12-17,2022-02-24,2022-05-26,2022-08-25,2022-12-16,2023-02-23,2023-05-26,2023-08-24,2023-12-15,2024-02-27,2024-05-23,2024-08-22,2024-12-13,2025-02-20,2025-05-22,2025-08-21
AccountsPayableAndAccruedLiabilitiesCurrent / USD,1545355000.0,1545355000.0,1545355000.0,1061502000.0,1061502000.0,1061502000.0,1061502000.0,1766000000.0,1766000000.0,1766000000.0,1766000000.0,1520000000.0,1520000000.0,1520000000.0,1520000000.0,1510000000.0,1510000000.0,,,,,,,1883000000.0,1883000000.0,,,,1833000000.0,1833000000.0,1833000000.0,2256000000.0,2256000000.0,2256000000.0,2256000000.0,2450000000.0,2450000000.0,2450000000.0,2450000000.0,2721000000.0,2721000000.0,2721000000.0,2721000000.0,2511000000.0,2511000000.0,2511000000.0,2511000000.0,3138000000.0,3138000000.0,3138000000.0,3138000000.0,4268000000.0,4268000000.0,4268000000.0,4268000000.0,4237000000.0,4237000000.0,4237000000.0,4237000000.0,4297000000.0,4297000000.0,4297000000.0,4297000000.0,4820000000.0,4820000000.0,4820000000.0
AccountsPayableCurrent / USD,,,,,,477148000.0,477148000.0,658000000.0,658000000.0,658000000.0,658000000.0,484000000.0,484000000.0,484000000.0,484000000.0,396000000.0,396000000.0,396000000.0,396000000.0,582000000.0,582000000.0,582000000.0,582000000.0,613000000.0,613000000.0,613000000.0,613000000.0,658000000.0,658000000.0,658000000.0,658000000.0,813000000.0,813000000.0,813000000.0,813000000.0,945000000.0,945000000.0,945000000.0,945000000.0,996000000.0,996000000.0,996000000.0,996000000.0,958000000.0,958000000.0,958000000.0,958000000.0,1124000000.0,1124000000.0,1124000000.0,1124000000.0,1472000000.0,1472000000.0,1472000000.0,1472000000.0,1755000000.0,1755000000.0,1755000000.0,1755000000.0,1478000000.0,1478000000.0,1478000000.0,1478000000.0,1570000000.0,1570000000.0,1570000000.0
AccountsReceivableNetCurrent / USD,1691027000.0,1691027000.0,1691027000.0,1041495000.0,1041495000.0,1041495000.0,1041495000.0,1831000000.0,1831000000.0,1831000000.0,1831000000.0,1532000000.0,1532000000.0,1532000000.0,1532000000.0,1220000000.0,1220000000.0,1220000000.0,1220000000.0,1633000000.0,1633000000.0,1633000000.0,1633000000.0,1670000000.0,1670000000.0,1670000000.0,1670000000.0,1739000000.0,1739000000.0,1739000000.0,1670000000.0,2279000000.0,2279000000.0,2279000000.0,1739000000.0,2338000000.0,2338000000.0,2338000000.0,2279000000.0,2323000000.0,2323000000.0,2323000000.0,2338000000.0,2533000000.0,2533000000.0,2533000000.0,2323000000.0,2963000000.0,2963000000.0,2963000000.0,2533000000.0,4953000000.0,4953000000.0,4953000000.0,2963000000.0,6068000000.0,6068000000.0,6068000000.0,4953000000.0,5165000000.0,5165000000.0,5165000000.0,6068000000.0,5234000000.0,5234000000.0,5234000000.0
AccrualForTaxesOtherThanIncomeTaxesCurrent / USD,,,,,,36954000.0,36954000.0,99000000.0,99000000.0,99000000.0,99000000.0,81000000.0,81000000.0,81000000.0,81000000.0,18000000.0,18000000.0,18000000.0,18000000.0,41000000.0,41000000.0,41000000.0,41000000.0,51000000.0,51000000.0,51000000.0,51000000.0,58000000.0,58000000.0,58000000.0,58000000.0,50000000.0,50000000.0,50000000.0,50000000.0,70000000.0,70000000.0,70000000.0,70000000.0,112000000.0,112000000.0,112000000.0,112000000.0,55000000.0,55000000.0,55000000.0,55000000.0,33000000.0,33000000.0,33000000.0,33000000.0,24000000.0,24000000.0,24000000.0,24000000.0,30000000.0,30000000.0,30000000.0,30000000.0,65000000.0,65000000.0,65000000.0,,,,
AccruedIncomeTaxesCurrent / USD,173394000.0,173394000.0,173394000.0,12435000.0,12435000.0,12435000.0,12435000.0,274000000.0,274000000.0,274000000.0,274000000.0,158000000.0,158000000.0,158000000.0,158000000.0,74000000.0,74000000.0,74000000.0,74000000.0,73000000.0,73000000.0,73000000.0,73000000.0,142000000.0,142000000.0,142000000.0,142000000.0,60000000.0,60000000.0,60000000.0,60000000.0,101000000.0,101000000.0,101000000.0,101000000.0,112000000.0,112000000.0,112000000.0,112000000.0,136000000.0,136000000.0,136000000.0,136000000.0,160000000.0,160000000.0,160000000.0,160000000.0,222000000.0,222000000.0,222000000.0,222000000.0,734000000.0,734000000.0,734000000.0,734000000.0,319000000.0,319000000.0,319000000.0,319000000.0,282000000.0,282000000.0,282000000.0,282000000.0,535000000.0,535000000.0,535000000.0
AccruedIncomeTaxesNoncurrent / USD,,,,,,,,,,,,,,,,140000000.0,140000000.0,140000000.0,140000000.0,174000000.0,174000000.0,174000000.0,174000000.0,225000000.0,225000000.0,225000000.0,225000000.0,227000000.0,227000000.0,227000000.0,227000000.0,337000000.0,337000000.0,337000000.0,337000000.0,392000000.0,392000000.0,392000000.0,,1254000000.0,1254000000.0,1254000000.0,1254000000.0,1275000000.0,1275000000.0,1275000000.0,1275000000.0,1206000000.0,1206000000.0,1206000000.0,1206000000.0,1090000000.0,1090000000.0,1090000000.0,1090000000.0,964000000.0,964000000.0,964000000.0,964000000.0,833000000.0,833000000.0,833000000.0,833000000.0,670000000.0,670000000.0,670000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,1737752000.0,1737752000.0,1737752000.0,1816524000.0,,1816524000.0,1816524000.0,1906000000.0,1906000000.0,1906000000.0,1906000000.0,1872000000.0,1872000000.0,1872000000.0,1872000000.0,2007000000.0,2007000000.0,2007000000.0,2007000000.0,1967000000.0,1967000000.0,1967000000.0,1967000000.0,1987000000.0,1987000000.0,1987000000.0,1987000000.0,2054000000.0,2054000000.0,2054000000.0,2054000000.0,2106000000.0,2106000000.0,2106000000.0,2106000000.0,2245000000.0,2245000000.0,2245000000.0,2245000000.0,2405000000.0,2405000000.0,2405000000.0,2405000000.0,2542000000.0,2542000000.0,2542000000.0,2542000000.0,2776000000.0,2776000000.0,2776000000.0,2776000000.0,3046000000.0,3046000000.0,3046000000.0,3046000000.0,3322000000.0,3322000000.0,3322000000.0,3322000000.0,3651000000.0,3651000000.0,3651000000.0,3651000000.0,3770000000.0,3770000000.0,3770000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-26570000.0,-26570000.0,-26570000.0,-1680000.0,-1680000.0,-1680000.0,-1680000.0,2000000.0,2000000.0,2000000.0,2000000.0,6000000.0,6000000.0,6000000.0,6000000.0,-61000000.0,-61000000.0,-61000000.0,-61000000.0,-38000000.0,-38000000.0,-38000000.0,-38000000.0,-76000000.0,-38000000.0,-38000000.0,-38000000.0,-76000000.0,-76000000.0,-76000000.0,-38000000.0,-115000000.0,-115000000.0,-115000000.0,-115000000.0,-64000000.0,-64000000.0,-64000000.0,-64000000.0,-125000000.0,-125000000.0,-125000000.0,-125000000.0,-180000000.0,-180000000.0,-180000000.0,-180000000.0,-299000000.0,-299000000.0,-299000000.0,-299000000.0,-260000000.0,-260000000.0,-260000000.0,-260000000.0,-202000000.0,-202000000.0,-202000000.0,-202000000.0,-217000000.0,-217000000.0,-217000000.0,-217000000.0,-168000000.0,-168000000.0,-168000000.0
AdditionalPaidInCapitalCommonStock / USD,5095894000.0,5095894000.0,5095894000.0,5195437000.0,5195437000.0,5195437000.0,5195437000.0,5406000000.0,5406000000.0,5406000000.0,5406000000.0,5616000000.0,5616000000.0,5616000000.0,5616000000.0,5863000000.0,5863000000.0,5863000000.0,5863000000.0,6151000000.0,6151000000.0,6151000000.0,6151000000.0,6384000000.0,6384000000.0,6384000000.0,6384000000.0,6575000000.0,6575000000.0,6575000000.0,6575000000.0,6809000000.0,6809000000.0,6809000000.0,6809000000.0,7056000000.0,7056000000.0,7056000000.0,7056000000.0,7274000000.0,7274000000.0,7274000000.0,7274000000.0,7595000000.0,7595000000.0,7595000000.0,7595000000.0,7904000000.0,7904000000.0,7904000000.0,7904000000.0,8247000000.0,8247000000.0,8247000000.0,8247000000.0,8593000000.0,8593000000.0,8593000000.0,8593000000.0,9131000000.0,9131000000.0,9131000000.0,9131000000.0,9660000000.0,9660000000.0,9660000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,161196000.0,161196000.0,,62330000.0,94772000.0,178943000.0,33000000.0,72000000.0,110000000.0,147000000.0,53000000.0,96000000.0,138000000.0,126000000.0,42000000.0,81000000.0,121000000.0,146000000.0,46000000.0,88000000.0,132000000.0,182000000.0,46000000.0,88000000.0,132000000.0,162000000.0,48000000.0,95000000.0,141000000.0,177000000.0,54000000.0,102000000.0,150000000.0,187000000.0,54000000.0,107000000.0,162000000.0,201000000.0,65000000.0,129000000.0,193000000.0,220000000.0,65000000.0,130000000.0,197000000.0,258000000.0,93000000.0,164000000.0,234000000.0,263000000.0,107000000.0,191000000.0,272000000.0,307000000.0,118000000.0,219000000.0,314000000.0,346000000.0,148000000.0,261000000.0,375000000.0,413000000.0,170000000.0,304000000.0,436000000.0
