fact_unit,2010-07-27,2010-10-26,2011-02-18,2011-04-26,2011-07-26,2011-10-25,2012-02-16,2012-04-24,2012-07-24,2012-10-22,2013-02-15,2013-04-22,2013-07-22,2013-10-21,2014-02-13,2014-04-21,2014-07-21,2014-10-20,2015-02-17,2015-04-20,2015-07-20,2015-10-19,2016-02-16,2016-04-18,2016-07-18,2016-10-17,2017-02-21,2017-04-24,2017-07-24,2017-10-24,2018-02-16,2018-04-23,2018-07-23,2018-10-22,2019-02-19,2019-04-22,2019-07-22,2019-10-21,2020-02-18,2020-04-20,2020-07-20,2020-10-19,2021-02-16,2021-04-26,2021-07-26,2021-10-25,2022-02-15,2022-04-25,2022-07-28,2022-10-27,2023-02-21,2023-04-27,2023-07-27,2023-10-26,2024-02-13,2024-04-24,2024-07-24,2024-10-23,2025-02-11,2025-04-23,2025-07-23,2025-10-22
AccountsPayableCurrent / USD,238200000.0,238200000.0,238200000.0,273800000.0,273800000.0,273800000.0,273800000.0,271000000.0,271000000.0,254900000.0,254900000.0,284700000.0,284700000.0,284700000.0,284700000.0,283100000.0,283100000.0,283100000.0,283100000.0,324300000.0,324300000.0,324300000.0,324300000.0,320100000.0,320100000.0,320100000.0,320100000.0,361200000.0,361200000.0,361200000.0,361200000.0,348600000.0,348600000.0,348600000.0,348600000.0,433300000.0,433300000.0,433300000.0,433300000.0,372400000.0,372400000.0,372400000.0,372400000.0,340300000.0,340300000.0,340300000.0,340300000.0,402100000.0,402100000.0,402100000.0,402100000.0,427300000.0,427300000.0,427300000.0,427300000.0,374700000.0,374700000.0,374700000.0,374700000.0,490000000.0,490000000.0,490000000.0
AccruedEmployeeBenefitsCurrent / USD,,,,,,,94100000.0,,,,46900000.0,,,,77800000.0,,,,85700000.0,,,,73300000.0,,,,69000000.0,,,,89800000.0,,,,80700000.0,,,,69000000.0,,,,70400000.0,,,,96600000.0,,,,114900000.0,,,,84900000.0,,,,111800000.0,,,
AccruedExchangeFeeRebateCurrent / USD,,,,,,,38200000.0,,,,35900000.0,,,,35800000.0,,,,37000000.0,,,,45400000.0,,,,53600000.0,,,,64600000.0,,,,70300000.0,,,,70800000.0,,,,70100000.0,,,,81900000.0,,,,102900000.0,,,,123300000.0,,,,121500000.0,,,
AccruedIncomeTaxesCurrent / USD,0.0,0.0,0.0,5300000.0,5300000.0,5300000.0,5300000.0,5700000.0,5700000.0,5700000.0,5700000.0,4500000.0,4500000.0,4500000.0,4500000.0,31600000.0,31600000.0,31600000.0,31600000.0,13400000.0,13400000.0,13400000.0,13400000.0,26000000.0,26000000.0,26000000.0,26000000.0,9000000.0,9000000.0,9000000.0,9000000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,17600000.0,17600000.0,17600000.0,17600000.0,4200000.0,4200000.0,4200000.0,4200000.0,,0.0,
AccruedLiabilitiesCurrent / USD,317900000.0,317900000.0,317900000.0,334500000.0,334500000.0,334500000.0,334500000.0,279500000.0,279500000.0,239400000.0,239400000.0,259600000.0,259600000.0,259600000.0,220000000.0,232100000.0,232100000.0,232100000.0,232100000.0,239000000.0,239000000.0,239000000.0,239000000.0,242600000.0,242600000.0,242600000.0,242600000.0,265900000.0,265900000.0,265900000.0,265900000.0,270300000.0,270300000.0,270300000.0,270300000.0,272300000.0,272300000.0,272300000.0,272300000.0,255700000.0,255700000.0,255700000.0,255700000.0,296100000.0,296100000.0,296100000.0,296100000.0,358900000.0,358900000.0,358900000.0,358900000.0,376900000.0,376900000.0,376900000.0,376900000.0,416100000.0,416100000.0,416100000.0,416100000.0,435400000.0,435400000.0,435400000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,584700000.0,584700000.0,584700000.0,584700000.0,571600000.0,571600000.0,554000000.0,554000000.0,584800000.0,584800000.0,584800000.0,584800000.0,617300000.0,617300000.0,617300000.0,617300000.0,654100000.0,654100000.0,654100000.0,654100000.0,682900000.0,706200000.0,706200000.0,682900000.0,717200000.0,717200000.0,717200000.0,717200000.0,774200000.0,774200000.0,774200000.0,774200000.0,778500000.0,778500000.0,778500000.0,778500000.0,824300000.0,824300000.0,824300000.0,824300000.0,880600000.0,880600000.0,880600000.0,880600000.0,888800000.0,888800000.0,888800000.0,888800000.0,920800000.0,920800000.0,920800000.0,920800000.0,910800000.0,910800000.0,910800000.0,910800000.0,956800000.0,956800000.0,956800000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-800000.0,-800000.0,-800000.0,30200000.0,30200000.0,30200000.0,-98800000.0,-37100000.0,-37100000.0,-37100000.0,-37100000.0,-22300000.0,-22300000.0,-22300000.0,-22300000.0,-61100000.0,-61100000.0,-61100000.0,-22300000.0,-153500000.0,-153500000.0,-153500000.0,-61100000.0,-204700000.0,-204700000.0,-204700000.0,-204700000.0,-195100000.0,-195100000.0,-195100000.0,-204700000.0,-157400000.0,-157400000.0,-157400000.0,-195100000.0,-188800000.0,-188800000.0,-188800000.0,-157400000.0,-103800000.0,-103800000.0,-103800000.0,-188800000.0,-97200000.0,-97200000.0,-97200000.0,-103800000.0,-88100000.0,-88100000.0,-88100000.0,-97200000.0,-90600000.0,-90600000.0,-90600000.0,-88100000.0,-56900000.0,-56900000.0,-56900000.0,-90600000.0,-93700000.0,-93700000.0,-93700000.0
AdditionalPaidInCapitalCommonStock / USD,839100000.0,839100000.0,839100000.0,863500000.0,863500000.0,863500000.0,863500000.0,881200000.0,881200000.0,881200000.0,881200000.0,898300000.0,898300000.0,898300000.0,898300000.0,912700000.0,912700000.0,912700000.0,912700000.0,824900000.0,824900000.0,824900000.0,824900000.0,1002400000.0,1002400000.0,1002400000.0,1002400000.0,1046200000.0,1046200000.0,1046200000.0,1046200000.0,1061500000.0,1061500000.0,1061500000.0,1061500000.0,1078800000.0,1078800000.0,1078800000.0,1078800000.0,1093500000.0,1093500000.0,1093500000.0,1093500000.0,1113200000.0,1113200000.0,1113200000.0,1113200000.0,1133700000.0,1133700000.0,1133700000.0,1133700000.0,1155200000.0,1155200000.0,1155200000.0,1155200000.0,1184600000.0,1184600000.0,1184600000.0,1184600000.0,1213300000.0,1213300000.0,1213300000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,12800000.0,12800000.0,11800000.0,,,,12800000.0,,,,15400000.0,,,,13700000.0,,,,16300000.0,,,,29500000.0,,,,23300000.0,,,,26600000.0,,,,31700000.0,4800000.0,13600000.0,21000000.0,24900000.0,5200000.0,11400000.0,15600000.0,26300000.0,3700000.0,10400000.0,18400000.0,21300000.0,8500000.0,17500000.0,16800000.0,24300000.0,4700000.0,10600000.0,16400000.0,24300000.0,6100000.0,13800000.0,23500000.0,21800000.0,6600000.0,13300000.0,20100000.0
AllocatedShareBasedCompensationExpense / USD,,,,,7700000.0,11800000.0,12800000.0,4900000.0,9100000.0,12600000.0,15400000.0,4300000.0,7800000.0,10500000.0,13700000.0,7700000.0,15200000.0,20500000.0,15200000.0,3800000.0,10700000.0,17300000.0,29300000.0,3500000.0,10800000.0,18500000.0,23300000.0,6300000.0,14800000.0,24800000.0,26600000.0,4900000.0,12500000.0,18800000.0,31700000.0,4800000.0,13600000.0,21000000.0,24900000.0,5200000.0,11400000.0,15600000.0,26300000.0,3700000.0,10400000.0,18400000.0,21300000.0,8500000.0,17500000.0,16800000.0,24300000.0,4700000.0,10600000.0,16400000.0,24300000.0,6100000.0,13800000.0,23500000.0,21800000.0,6600000.0,13300000.0,20100000.0
