fact_unit,2011-08-09,2011-10-27,2012-03-12,2012-05-08,2012-08-27,2012-11-05,2013-03-05,2013-05-02,2013-08-06,2013-10-28,2014-03-10,2014-05-01,2014-07-29,2014-10-31,2015-03-02,2015-05-06,2015-08-03,2015-10-28,2016-02-29,2016-05-06,2016-07-29,2016-11-03,2017-03-01,2017-05-05,2017-07-31,2017-11-06,2018-03-01,2018-05-08,2018-08-02,2018-11-02,2019-03-01,2019-05-10,2019-08-02,2019-11-01,2020-02-28,2020-05-11,2020-08-03,2020-11-06,2021-03-01,2021-05-10,2021-08-09,2021-11-08,2022-02-25,2022-05-10,2022-08-05,2022-11-09,2023-02-24,2023-05-05,2023-08-04,2023-11-08,2024-02-29,2024-05-03,2024-08-02,2024-11-06,2025-03-03,2025-05-05,2025-08-04,2025-11-05
Assets / USD,281603000.0,281603000.0,281603000.0,273867000.0,273867000.0,273867000.0,273867000.0,287162000.0,287162000.0,287162000.0,287162000.0,368908000.0,368908000.0,368908000.0,368908000.0,399366000.0,399366000.0,399366000.0,399366000.0,431285000.0,431285000.0,431285000.0,431285000.0,511126000.0,511126000.0,511126000.0,511126000.0,652569000.0,652569000.0,652569000.0,652569000.0,793432000.0,793432000.0,793432000.0,793432000.0,956375000.0,956375000.0,956375000.0,956375000.0,1208491000.0,1208491000.0,1208491000.0,1208491000.0,1585825000.0,1585825000.0,1585825000.0,1585825000.0,2058885000.0,2058885000.0,2058885000.0,2058885000.0,2434353000.0,2434353000.0,2434353000.0,2434353000.0,3617097000.0,3617097000.0,3617097000.0
AssetsCurrent / USD,224373000.0,224373000.0,224373000.0,211505000.0,211505000.0,211505000.0,211505000.0,214301000.0,214301000.0,214301000.0,214301000.0,292086000.0,292086000.0,292086000.0,292086000.0,308146000.0,308146000.0,308146000.0,307912000.0,331928000.0,331928000.0,331928000.0,331928000.0,382984000.0,382984000.0,382984000.0,382984000.0,449170000.0,449170000.0,449170000.0,449170000.0,580810000.0,580810000.0,580810000.0,580810000.0,655206000.0,655206000.0,655206000.0,655206000.0,841998000.0,841998000.0,841998000.0,841998000.0,1124852000.0,1124852000.0,1124852000.0,1124852000.0,1410619000.0,1410619000.0,1410619000.0,1410619000.0,1819499000.0,1819499000.0,1819499000.0,1819499000.0,1565053000.0,1565053000.0,1565053000.0
AssetsFairValueDisclosure / USD,,,,,,,,,,,,,,173574000.0,173574000.0,180155000.0,180155000.0,180155000.0,180155000.0,190386000.0,190386000.0,190386000.0,190386000.0,197939000.0,197939000.0,197939000.0,197939000.0,245846000.0,245846000.0,245846000.0,245846000.0,267820000.0,267820000.0,267820000.0,267820000.0,335650000.0,335650000.0,335650000.0,335650000.0,324289000.0,324289000.0,324289000.0,324289000.0,584332000.0,584332000.0,584332000.0,584332000.0,510372000.0,510372000.0,510372000.0,510372000.0,771550000.0,771550000.0,771550000.0,771550000.0,248482000.0,248482000.0,248482000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,390000.0,390000.0,390000.0,390000.0,2179000.0,2179000.0,2179000.0,2179000.0,570000.0,570000.0,570000.0,570000.0,18000.0,18000.0,18000.0,18000.0,331000.0,331000.0,331000.0,331000.0,0.0,3000.0,8000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856000.0,261000.0,261000.0,261000.0,261000.0,258000.0,258000.0,258000.0,258000.0,1926000.0,1926000.0,1926000.0,1926000.0,8222000.0,8222000.0,8222000.0,8222000.0,1641000.0,1641000.0,1641000.0,1641000.0,69000.0,69000.0,69000.0
AvailableForSaleDebtSecuritiesAmortizedCostBasis / USD,,,,,,,,,,,,,134986000.0,134986000.0,134986000.0,117841000.0,117841000.0,117841000.0,117841000.0,149464000.0,149464000.0,149464000.0,149464000.0,160875000.0,160875000.0,160875000.0,160875000.0,221587000.0,221587000.0,221587000.0,221587000.0,207818000.0,207818000.0,207818000.0,250800000.0,313546000.0,313546000.0,313546000.0,313546000.0,295444000.0,295444000.0,295444000.0,295444000.0,553902000.0,553902000.0,553902000.0,553902000.0,474643000.0,474643000.0,474643000.0,474643000.0,718024000.0,718024000.0,718024000.0,718024000.0,183214000.0,183214000.0,183214000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost / USD,,,,,13675000.0,13675000.0,13675000.0,11755000.0,11755000.0,11755000.0,11755000.0,9860000.0,9860000.0,9860000.0,9860000.0,5389000.0,5389000.0,5389000.0,5389000.0,5361000.0,5361000.0,5361000.0,5361000.0,5354000.0,5354000.0,5354000.0,5354000.0,5256000.0,5256000.0,5256000.0,5256000.0,3241000.0,3241000.0,3241000.0,3241000.0,3057000.0,3195000.0,3070000.0,3020000.0,2995000.0,2720000.0,2620000.0,2520000.0,2495000.0,2320000.0,2195000.0,1770000.0,1571000.0,650000.0,600000.0,574000.0,525000.0,350000.0,175000.0,150000.0,100000.0,75000.0,75000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3032000.0,2916000.0,2861000.0,2820000.0,2582000.0,2501000.0,2401000.0,2376000.0,2219000.0,2083000.0,1711000.0,1516000.0,649000.0,600000.0,567000.0,518000.0,345000.0,173000.0,148000.0,99000.0,74000.0,74000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost / USD,,,,,32694000.0,32694000.0,32694000.0,32641000.0,32641000.0,32641000.0,32641000.0,29617000.0,29617000.0,29617000.0,29617000.0,21117000.0,21117000.0,21117000.0,21117000.0,33205000.0,33205000.0,33205000.0,33205000.0,107953000.0,107953000.0,107953000.0,107953000.0,126932000.0,126932000.0,126932000.0,126932000.0,78732000.0,78732000.0,78732000.0,78732000.0,159105000.0,183611000.0,212464000.0,160316000.0,330053000.0,348856000.0,401166000.0,413850000.0,269548000.0,202543000.0,113002000.0,101919000.0,181774000.0,187435000.0,219510000.0,183266000.0,60667000.0,34969000.0,805000.0,0.0,96447000.0,97668000.0,98311000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186581000.0,215185000.0,162133000.0,331166000.0,349656000.0,401682000.0,412436000.0,262914000.0,195755000.0,106703000.0,97351000.0,178795000.0,185271000.0,217922000.0,182749000.0,60255000.0,34869000.0,774000.0,0.0,96447000.0,97668000.0,98311000.0
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358872000.0,374992000.0,263030000.0,423275000.0,452660000.0,518448000.0,538218000.0,515284000.0,471231000.0,421920000.0,450977000.0,430114000.0,434176000.0,621723000.0,581200000.0,798634000.0,757115000.0,766630000.0,171278000.0,389409000.0,358769000.0,187812000.0
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207818000.0,337443000.0,355135000.0,371653000.0,261109000.0,422133000.0,451687000.0,517773000.0,539574000.0,522605000.0,480124000.0,432101000.0,459181000.0,435794000.0,439000000.0,625230000.0,582510000.0,799857000.0,757920000.0,766420000.0,171347000.0,389430000.0,358791000.0,187805000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost / USD,,,,,45133000.0,45133000.0,45133000.0,52880000.0,52880000.0,52880000.0,52880000.0,95509000.0,95509000.0,95509000.0,95509000.0,91335000.0,91335000.0,91335000.0,91335000.0,110898000.0,110898000.0,110898000.0,110898000.0,47568000.0,47568000.0,47568000.0,47568000.0,89399000.0,89399000.0,89399000.0,89399000.0,125845000.0,125845000.0,125845000.0,125845000.0,175281000.0,168329000.0,156119000.0,97773000.0,89085000.0,100111000.0,113987000.0,123204000.0,250562000.0,275261000.0,316904000.0,355492000.0,252449000.0,250915000.0,405120000.0,398670000.0,738665000.0,722601000.0,765440000.0,171197000.0,292883000.0,261048000.0,89419000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169259000.0,156891000.0,98036000.0,89289000.0,100422000.0,114265000.0,123381000.0,249994000.0,273257000.0,313134000.0,351915000.0,249803000.0,248256000.0,403201000.0,397884000.0,737861000.0,721901000.0,765683000.0,171130000.0,292863000.0,261027000.0,89427000.0
AvailableForSaleSecuritiesDebtSecurities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248953000.0,313675000.0,313675000.0,313675000.0,313675000.0,297365000.0,297365000.0,297365000.0,297365000.0,552546000.0,552546000.0,552546000.0,552546000.0,466439000.0,466439000.0,466439000.0,466439000.0,716714000.0,716714000.0,716714000.0,716714000.0,183145000.0,183145000.0,183145000.0
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,527000.0,462000.0,4264000.0,3099000.0,4414000.0,1687000.0,1483000.0,4230000.0,3744000.0,2081000.0,1728000.0,445000.0,611000.0,783000.0,1941000.0,1522000.0,681000.0,1003000.0,1487000.0,840000.0,472000.0,197000.0,2184000.0,1208000.0,974000.0,284000.0,787000.0,2491000.0,2939000.0,1563000.0,3061000.0,958000.0,3028000.0,4969000.0,1737000.0,10909000.0,7258000.0,9355000.0,7803000.0,12963000.0,10719000.0,7144000.0,7839000.0,6122000.0,2968000.0,4710000.0,17877000.0,2482000.0,2586000.0,2893000.0,5743000.0,5995000.0,7488000.0,9577000.0
Cash / USD,,,,,43305000.0,43305000.0,43305000.0,59145000.0,59145000.0,59145000.0,59145000.0,62625000.0,62625000.0,62625000.0,62625000.0,66188000.0,66188000.0,66188000.0,66188000.0,58217000.0,58217000.0,58217000.0,58217000.0,87747000.0,87747000.0,87747000.0,87747000.0,75125000.0,75125000.0,75125000.0,75125000.0,131569000.0,131569000.0,131569000.0,131569000.0,144860000.0,144860000.0,144860000.0,144860000.0,300609000.0,300609000.0,300609000.0,300609000.0,174937000.0,174937000.0,174937000.0,174937000.0,273145000.0,273145000.0,273145000.0,273145000.0,392329000.0,392329000.0,392329000.0,392329000.0,679949000.0,679949000.0,679949000.0
CashAndCashEquivalentsAtCarryingValue / USD,46717000.0,46717000.0,83266000.0,48010000.0,48010000.0,48010000.0,46717000.0,96371000.0,96371000.0,96371000.0,48010000.0,75104000.0,75104000.0,75104000.0,96371000.0,101213000.0,101213000.0,101213000.0,75104000.0,126266000.0,126266000.0,126266000.0,101213000.0,90860000.0,90860000.0,90860000.0,126266000.0,82759000.0,82759000.0,82759000.0,82759000.0,172704000.0,172704000.0,172704000.0,172704000.0,172960000.0,172960000.0,172960000.0,172960000.0,334944000.0,334944000.0,334944000.0,334944000.0,189265000.0,189265000.0,189265000.0,189265000.0,288607000.0,288607000.0,288607000.0,288607000.0,527843000.0,527843000.0,527843000.0,527843000.0,691816000.0,691816000.0,691816000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,112813000.0,112813000.0,112813000.0,90973000.0,82874000.0,82874000.0,82874000.0,112813000.0,172818000.0,172818000.0,172818000.0,82874000.0,173076000.0,173076000.0,173076000.0,172818000.0,335071000.0,335071000.0,335071000.0,173076000.0,189389000.0,189389000.0,189389000.0,335071000.0,288729000.0,288729000.0,288729000.0,189389000.0,561181000.0,561181000.0,561181000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35877000.0,,,,,,,,,24309000.0,33685000.0,89944000.0,-18080000.0,-16475000.0,6512000.0,258000.0,-116584000.0,-114739000.0,-108860000.0,161995000.0,71337000.0,153596000.0,126936000.0,-145682000.0,200366000.0,218355000.0,132571000.0,99340000.0,-72783000.0,-10581000.0,139300000.0
CertificatesOfDepositAtCarryingValue / USD,,,,,,,,,,,,,,,22778000.0,22778000.0,22778000.0,22778000.0,22778000.0,21574000.0,21574000.0,21574000.0,21574000.0,7256000.0,7378000.0,,,,,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,,,,,0.0,0.0,0.0,0.0,141478000.0,141478000.0,141478000.0,141478000.0,130467000.0,130467000.0,130467000.0,130467000.0,127123000.0,127123000.0,127123000.0,127123000.0,164418000.0,164418000.0,164418000.0
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,1.0,,,,1.0,,0.15,0.3,1.0,0.2,0.15,0.3,0.15,0.2,0.4,0.6,0.45,0.2,0.4,0.6,0.8,0.2,0.4,0.6,0.8,0.3,0.6,0.9,0.8,0.4,0.8,1.2,1.2,0.5,1.0,1.5,1.6,0.6,1.2,1.8,2.0,0.75,1.5,2.25,2.4,1.0,2.0,3.0,3.0,1.25,2.5,3.75
CommonStockParOrStatedValuePerShare / USD/shares,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized / shares,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0
CommonStockSharesIssued / shares,35063033.0,35063033.0,35063033.0,33826032.0,33826032.0,33826032.0,33826032.0,35673282.0,35673000.0,35673000.0,35673.0,38291000.0,38291000.0,38291000.0,38291000.0,38832000.0,38832000.0,38832000.0,38832000.0,39689000.0,39689000.0,39689000.0,39689000.0,40793000.0,40793000.0,40793000.0,40793000.0,41614000.0,41614000.0,41614000.0,41614000.0,42505000.0,42505000.0,42505000.0,42505000.0,43616000.0,43616000.0,43616000.0,43616000.0,45267000.0,45267000.0,45267000.0,45267000.0,46256000.0,46256000.0,46256000.0,46256000.0,47107000.0,47107000.0,47107000.0,47107000.0,48028000.0,48028000.0,48028000.0,48028000.0,47823000.0,47823000.0,47823000.0
CommonStockSharesOutstanding / shares,35063033.0,35063033.0,35063033.0,33826032.0,33826032.0,33826032.0,33826032.0,35673282.0,35673000.0,35673000.0,35673.0,38291000.0,38291000.0,38291000.0,38291000.0,38832000.0,38832000.0,38832000.0,38832000.0,39689000.0,39689000.0,39689000.0,39689000.0,40793000.0,40793000.0,40793000.0,40793000.0,41614000.0,41614000.0,41614000.0,41614000.0,42505000.0,42505000.0,42505000.0,42505000.0,43616000.0,43616000.0,43616000.0,43616000.0,45267000.0,45267000.0,45267000.0,45267000.0,46256000.0,46256000.0,46256000.0,46256000.0,47107000.0,47107000.0,47107000.0,47107000.0,48028000.0,48028000.0,48028000.0,48028000.0,47823000.0,47823000.0,47823000.0
CommonStocksIncludingAdditionalPaidInCapital / USD,,,,,,,,,,,,,,,,,,,240500000.0,265763000.0,265763000.0,265763000.0,265763000.0,315969000.0,315969000.0,315969000.0,315969000.0,376586000.0,376586000.0,376586000.0,376586000.0,450908000.0,450908000.0,450908000.0,450908000.0,549517000.0,549517000.0,549517000.0,549517000.0,657701000.0,657701000.0,657701000.0,657701000.0,803226000.0,803226000.0,803226000.0,803226000.0,975276000.0,975276000.0,975276000.0,975276000.0,1129937000.0,1129937000.0,1129937000.0,1129937000.0,706817000.0,706817000.0,706817000.0
ComprehensiveIncomeNetOfTax / USD,,,,2180000.0,6375000.0,12262000.0,29563000.0,3467000.0,10076000.0,15940000.0,14915000.0,2780000.0,9099000.0,17123000.0,16338000.0,8410000.0,14995000.0,26036000.0,24983000.0,6248000.0,14237000.0,22336000.0,35046000.0,11283000.0,20435000.0,34743000.0,30827000.0,15985000.0,32325000.0,57689000.0,47039000.0,25085000.0,42544000.0,70077000.0,71231000.0,30684000.0,48279000.0,71906000.0,97912000.0,31221000.0,67314000.0,129448000.0,108906000.0,42285000.0,102743000.0,170874000.0,179991000.0,73988000.0,163679000.0,260778000.0,247763000.0,114934000.0,188986000.0,306443000.0,398715000.0,79054000.0,175475000.0,343203000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4742000.0,2520000.0,2520000.0,2520000.0,2520000.0,3412000.0,3412000.0,3412000.0,3412000.0,7238000.0,7238000.0,7238000.0,7238000.0,4300000.0,4300000.0,4300000.0,,,,,,,2792000.0,2792000.0,,,,
CostOfRevenue / USD,44210000.0,74067000.0,67330000.0,22163000.0,47233000.0,72381000.0,97383000.0,24074000.0,51509000.0,78004000.0,94925000.0,24085000.0,50871000.0,80924000.0,100665000.0,27964000.0,59301000.0,95173000.0,110190000.0,33855000.0,71142000.0,112896000.0,129917000.0,39002000.0,82155000.0,130686000.0,152898000.0,45520000.0,96293000.0,154377000.0,177792000.0,57655000.0,119852000.0,190810000.0,212646000.0,63357000.0,131139000.0,206794000.0,259714000.0,74331000.0,157947000.0,274329000.0,281596000.0,113396000.0,242498000.0,379709000.0,378498000.0,158834000.0,348877000.0,553393000.0,522339000.0,192285000.0,385738000.0,597064000.0,745596000.0,205444000.0,432297000.0,708973000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,1369000.0,,,,447000.0,,,,840000.0,,,,77000.0,,,,18000.0,,,,6042000.0,,,,2527000.0,,,,31025000.0,,,,11023000.0,,,,1682000.0,,,,2842000.0,,,,24955000.0,,,,95176000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,534000.0,,,,992000.0,,,,1302000.0,,,,1053000.0,,,,943000.0,,,,1213000.0,,,,2013000.0,,,,1967000.0,,,,2992000.0,,,,3105000.0,,,,3814000.0,,,,3801000.0,,,,5019000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,15000.0,,,,-593000.0,,,,3000.0,,,,67000.0,,,,-28000.0,,,,2000.0,,,,2000.0,,,,2000.0,,,,4000.0,,,,8000.0,,,,-1000.0,,,,35000.0,,,,12000.0,,,
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14274000.0,14274000.0,14274000.0,14274000.0,2861000.0,2861000.0,2861000.0,2861000.0,7161000.0,7161000.0,7161000.0,7161000.0,211083000.0,211083000.0,211083000.0,211083000.0,71373000.0,71373000.0,71373000.0,71373000.0,6860000.0,6860000.0,6860000.0
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000.0,197000.0,197000.0,197000.0,197000.0,159000.0,159000.0,159000.0,159000.0,122000.0,122000.0,122000.0,122000.0,7247000.0,7247000.0,7247000.0,7247000.0,1527000.0,1527000.0,1527000.0,1527000.0,69000.0,69000.0,69000.0
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83119000.0,83119000.0,83119000.0,83119000.0,65142000.0,65142000.0,65142000.0,65142000.0,293410000.0,293410000.0,293410000.0,293410000.0,73930000.0,73930000.0,73930000.0,73930000.0,118391000.0,118391000.0,118391000.0,118391000.0,0.0,128607000.0,
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64000.0,64000.0,64000.0,64000.0,99000.0,99000.0,99000.0,99000.0,1804000.0,1804000.0,1804000.0,1804000.0,975000.0,975000.0,975000.0,975000.0,114000.0,114000.0,114000.0,114000.0,0.0,24000.0,
DebtSecuritiesAvailableForSaleUnrealizedLossPosition / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197952000.0,97393000.0,97393000.0,97393000.0,97393000.0,68003000.0,68003000.0,68003000.0,68003000.0,300571000.0,300571000.0,300571000.0,300571000.0,285013000.0,285013000.0,285013000.0,285013000.0,189764000.0,189764000.0,189764000.0,189764000.0,6860000.0,6860000.0,
