fact_unit,2009-12-18,2010-03-17,2010-06-10,2010-10-18,2010-12-17,2011-03-17,2011-06-09,2011-10-14,2011-12-16,2012-03-15,2012-06-06,2012-10-19,2012-12-21,2013-03-20,2013-06-11,2013-10-16,2013-12-20,2014-03-14,2014-06-05,2014-10-15,2014-12-18,2015-03-11,2015-06-04,2015-10-14,2015-12-18,2016-03-09,2016-06-01,2016-10-12,2016-12-16,2017-03-09,2017-06-01,2017-10-18,2017-12-21,2018-03-15,2018-06-07,2018-10-26,2018-12-20,2019-03-13,2019-06-06,2019-10-11,2019-12-23,2020-03-12,2020-06-04,2020-10-07,2020-12-16,2021-03-10,2021-06-03,2021-10-06,2021-12-22,2022-03-10,2022-06-02,2022-10-05,2022-12-29,2023-03-09,2023-06-01,2023-10-11,2023-12-20,2024-03-13,2024-06-06,2024-10-09,2024-12-19,2025-03-13,2025-06-05,2025-10-08
AvailableForSaleDebtSecuritiesAmortizedCostBasis / USD,,,,,,,,,,,,,,,,,,,,1408000000.0,1505000000.0,1557000000.0,1566000000.0,1399000000.0,1095000000.0,932000000.0,911000000.0,1029000000.0,1047000000.0,1052000000.0,943000000.0,948000000.0,949000000.0,951000000.0,914000000.0,912000000.0,901000000.0,892000000.0,860000000.0,716000000.0,596000000.0,523000000.0,464000000.0,436000000.0,471000000.0,452000000.0,427000000.0,375000000.0,354000000.0,364000000.0,390000000.0,534000000.0,570000000.0,595000000.0,602000000.0,650000000.0,665000000.0,678000000.0,687000000.0,689000000.0,702000000.0,759000000.0,781000000.0,783000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000000.0,43000000.0,36000000.0,20000000.0,21000000.0,19000000.0,31000000.0,22000000.0,17000000.0,8000000.0,,,,,,,,,,,61000000.0,86000000.0,131000000.0,152000000.0,202000000.0,183000000.0,172000000.0,164000000.0,154000000.0,156000000.0,171000000.0,172000000.0,190000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000000.0,43000000.0,35000000.0,19000000.0,21000000.0,18000000.0,31000000.0,22000000.0,18000000.0,9000000.0,,,,,,,,,,,60000000.0,82000000.0,127000000.0,151000000.0,193000000.0,173000000.0,165000000.0,156000000.0,153000000.0,151000000.0,167000000.0,169000000.0,190000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost / USD,,,,677000000.0,868000000.0,744000000.0,499000000.0,426000000.0,312000000.0,318000000.0,288000000.0,282000000.0,274000000.0,255000000.0,410000000.0,632000000.0,765000000.0,1019000000.0,1061000000.0,1226000000.0,1135000000.0,1193000000.0,1215000000.0,1061000000.0,858000000.0,644000000.0,612000000.0,746000000.0,796000000.0,837000000.0,748000000.0,721000000.0,729000000.0,727000000.0,687000000.0,584000000.0,505000000.0,458000000.0,441000000.0,402000000.0,375000000.0,327000000.0,295000000.0,264000000.0,272000000.0,246000000.0,208000000.0,185000000.0,156000000.0,117000000.0,94000000.0,197000000.0,264000000.0,287000000.0,324000000.0,337000000.0,362000000.0,370000000.0,389000000.0,391000000.0,414000000.0,455000000.0,475000000.0,474000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue / USD,,,,684000000.0,875000000.0,747000000.0,506000000.0,433000000.0,317000000.0,324000000.0,294000000.0,288000000.0,279000000.0,260000000.0,413000000.0,632000000.0,768000000.0,1021000000.0,1062000000.0,1227000000.0,1138000000.0,1194000000.0,1219000000.0,1064000000.0,859000000.0,650000000.0,618000000.0,751000000.0,795000000.0,836000000.0,746000000.0,721000000.0,723000000.0,714000000.0,672000000.0,572000000.0,494000000.0,452000000.0,439000000.0,407000000.0,379000000.0,332000000.0,308000000.0,275000000.0,282000000.0,254000000.0,215000000.0,190000000.0,160000000.0,118000000.0,94000000.0,195000000.0,259000000.0,282000000.0,324000000.0,330000000.0,354000000.0,365000000.0,381000000.0,391000000.0,408000000.0,448000000.0,474000000.0,477000000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost / USD,,,,711000000.0,515000000.0,601000000.0,883000000.0,890000000.0,1044000000.0,956000000.0,785000000.0,590000000.0,464000000.0,425000000.0,364000000.0,628000000.0,549000000.0,296000000.0,294000000.0,148000000.0,286000000.0,292000000.0,303000000.0,300000000.0,177000000.0,230000000.0,253000000.0,231000000.0,181000000.0,160000000.0,145000000.0,185000000.0,177000000.0,188000000.0,207000000.0,307000000.0,377000000.0,403000000.0,397000000.0,297000000.0,213000000.0,196000000.0,169000000.0,172000000.0,199000000.0,206000000.0,219000000.0,190000000.0,198000000.0,247000000.0,296000000.0,276000000.0,220000000.0,177000000.0,126000000.0,111000000.0,120000000.0,136000000.0,134000000.0,144000000.0,132000000.0,133000000.0,134000000.0,119000000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,,712000000.0,516000000.0,601000000.0,885000000.0,892000000.0,1047000000.0,958000000.0,786000000.0,590000000.0,464000000.0,425000000.0,364000000.0,628000000.0,549000000.0,296000000.0,295000000.0,148000000.0,286000000.0,292000000.0,303000000.0,301000000.0,177000000.0,230000000.0,253000000.0,231000000.0,181000000.0,160000000.0,146000000.0,185000000.0,176000000.0,188000000.0,206000000.0,305000000.0,375000000.0,401000000.0,396000000.0,297000000.0,212000000.0,197000000.0,170000000.0,173000000.0,199000000.0,207000000.0,220000000.0,191000000.0,199000000.0,247000000.0,295000000.0,274000000.0,217000000.0,175000000.0,125000000.0,110000000.0,118000000.0,135000000.0,133000000.0,144000000.0,132000000.0,133000000.0,134000000.0,119000000.0
AvailableForSaleSecuritiesDebtSecurities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359000000.0,365000000.0,389000000.0,529000000.0,558000000.0,584000000.0,600000000.0,633000000.0,645000000.0,665000000.0,670000000.0,688000000.0,691000000.0,748000000.0,777000000.0,786000000.0
BuildingsAndImprovementsGross / USD,8453000000.0,8453000000.0,8453000000.0,8453000000.0,9096000000.0,9096000000.0,9096000000.0,9096000000.0,10278000000.0,10278000000.0,10278000000.0,10278000000.0,10879000000.0,10879000000.0,10879000000.0,10879000000.0,11556000000.0,11556000000.0,11556000000.0,11556000000.0,12522000000.0,12522000000.0,12522000000.0,12522000000.0,12618000000.0,12618000000.0,12618000000.0,12618000000.0,13994000000.0,13994000000.0,13994000000.0,13994000000.0,15127000000.0,15127000000.0,15127000000.0,15127000000.0,16107000000.0,16107000000.0,16107000000.0,16107000000.0,17136000000.0,17136000000.0,17136000000.0,17136000000.0,,,,17982000000.0,,,,19139000000.0,,,,20120000000.0,,,,22001000000.0,,,,23727000000.0
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,204000000.0,,,,184000000.0,,11000000.0,114000000.0,156000000.0,203000000.0,144000000.0,181000000.0,170000000.0
CashAndCashEquivalentsAtCarryingValue / USD,2619000000.0,2619000000.0,2619000000.0,2780000000.0,3157000000.0,3157000000.0,3157000000.0,2619000000.0,3214000000.0,3214000000.0,3214000000.0,3157000000.0,4009000000.0,4009000000.0,4009000000.0,3214000000.0,3528000000.0,3528000000.0,3528000000.0,4009000000.0,4644000000.0,4644000000.0,4644000000.0,3528000000.0,5738000000.0,5738000000.0,5738000000.0,4644000000.0,4801000000.0,4801000000.0,4801000000.0,5738000000.0,3379000000.0,3379000000.0,3379000000.0,4801000000.0,4546000000.0,4546000000.0,4546000000.0,3379000000.0,6055000000.0,6055000000.0,6055000000.0,4546000000.0,8384000000.0,8384000000.0,8384000000.0,6055000000.0,12277000000.0,12277000000.0,11258000000.0,11258000000.0,10203000000.0,10203000000.0,10203000000.0,10203000000.0,13700000000.0,13700000000.0,13700000000.0,13700000000.0,9906000000.0,9906000000.0,9906000000.0,9906000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12277000000.0,8384000000.0,11258000000.0,11258000000.0,11258000000.0,12277000000.0,10203000000.0,10203000000.0,10203000000.0,11258000000.0,13700000000.0,13700000000.0,13700000000.0,10203000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313000000.0,-3640000000.0,-2051000000.0,3893000000.0,1493000000.0,561000000.0,-65000000.0,-1019000000.0,653000000.0,2767000000.0,2290000000.0,-1055000000.0,3311000000.0,-4605000000.0,-3296000000.0,3497000000.0
CommonStockDividendsPerShareDeclared / USD/shares,,,,,0.205,0.205,,0.24,0.205,0.205,0.24,0.275,0.24,0.24,0.275,0.275,0.275,0.275,7.86,1.03,0.31,0.62,0.975,8.17,0.355,5.71,6.11,1.33,0.4,0.8,1.25,6.51,0.45,0.9,8.4,1.7,,,,0.5,0.57,0.57,0.65,,0.65,0.65,0.7,10.0,0.7,0.7,0.79,,,,,,,,,3.84,1.02,1.02,1.16,19.36
CommonStockParOrStatedValuePerShare / USD/shares,0.005,0.005,0.005,,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
CommonStockSharesAuthorized / shares,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0,900000000.0
CommonStockSharesIssued / shares,435974000.0,435974000.0,440575000.0,435974000.0,433510000.0,433510000.0,433510000.0,433510000.0,434266000.0,434266000.0,434266000.0,434266000.0,432350000.0,432350000.0,432350000.0,432350000.0,436839000.0,436839000.0,436839000.0,436839000.0,437683000.0,437683000.0,437683000.0,437683000.0,437952000.0,437952000.0,437952000.0,437952000.0,437524000.0,437524000.0,437524000.0,437524000.0,437204000.0,437204000.0,437204000.0,437204000.0,438189000.0,438189000.0,438189000.0,438189000.0,439625000.0,439625000.0,439625000.0,439625000.0,441255000.0,441255000.0,441255000.0,441255000.0,441825000.0,441825000.0,441825000.0,441825000.0,442664000.0,442664000.0,442664000.0,442664000.0,442793000.0,442793000.0,442793000.0,442793000.0,443126000.0,443126000.0,443126000.0,443126000.0
CommonStockSharesOutstanding / shares,435974000.0,435974000.0,435974000.0,435974000.0,433510000.0,433510000.0,433510000.0,433510000.0,434266000.0,434266000.0,434266000.0,434266000.0,432350000.0,432350000.0,432350000.0,432350000.0,436839000.0,436839000.0,436839000.0,436839000.0,437683000.0,437683000.0,437683000.0,437683000.0,437952000.0,437952000.0,437952000.0,437952000.0,437542000.0,437524000.0,437524000.0,437524000.0,437204000.0,437204000.0,437204000.0,437204000.0,,,,438189000.0,,439625000.0,439625000.0,439625000.0,441255000.0,441255000.0,441255000.0,441255000.0,441825000.0,441825000.0,441825000.0,441825000.0,442664000.0,442664000.0,442664000.0,442664000.0,442793000.0,442793000.0,442793000.0,442793000.0,443126000.0,443126000.0,443126000.0,443126000.0
CommonStockValue / USD,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
ComprehensiveIncomeNetOfTax / USD,,,,,,294000000.0,312000000.0,,,418000000.0,468000000.0,,152000000.0,647000000.0,1046000000.0,1713000000.0,433000000.0,918000000.0,1347000000.0,1647000000.0,506000000.0,853000000.0,1414000000.0,1761000000.0,184000000.0,373000000.0,960000000.0,2104000000.0,496000000.0,803000000.0,1566000000.0,1332000000.0,205000000.0,826000000.0,1538000000.0,2372000000.0,617000000.0,1458000000.0,2067000000.0,2764000000.0,635000000.0,1575000000.0,2440000000.0,2949000000.0,959000000.0,1931000000.0,2371000000.0,3422000000.0,1362000000.0,2453000000.0,3725000000.0,4141000000.0,1250000000.0,2514000000.0,3511000000.0,5167000000.0,1268000000.0,2987000000.0,4281000000.0,5158000000.0,1551000000.0,3295000000.0,4896000000.0,6316000000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,,,6000000.0,6000000.0,,,33000000.0,37000000.0,,-33000000.0,16000000.0,27000000.0,104000000.0,10000000.0,14000000.0,18000000.0,24000000.0,9000000.0,15000000.0,23000000.0,22000000.0,-1000000.0,7000000.0,15000000.0,33000000.0,6000000.0,10000000.0,20000000.0,14000000.0,5000000.0,19000000.0,34000000.0,30000000.0,11000000.0,33000000.0,37000000.0,48000000.0,8000000.0,21000000.0,30000000.0,38000000.0,22000000.0,44000000.0,60000000.0,37000000.0,28000000.0,56000000.0,71000000.0,80000000.0,23000000.0,44000000.0,31000000.0,93000000.0,,,,36000000.0,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,,1210000000.0,312000000.0,612000000.0,930000000.0,917000000.0,510000000.0,961000000.0,1466000000.0,1336000000.0,119000000.0,663000000.0,1073000000.0,1817000000.0,443000000.0,932000000.0,1365000000.0,1671000000.0,515000000.0,868000000.0,1437000000.0,1783000000.0,183000000.0,380000000.0,975000000.0,2137000000.0,502000000.0,813000000.0,1586000000.0,1346000000.0,210000000.0,845000000.0,1572000000.0,2402000000.0,628000000.0,1491000000.0,2104000000.0,2812000000.0,643000000.0,1596000000.0,2470000000.0,2987000000.0,981000000.0,1975000000.0,2431000000.0,3459000000.0,1390000000.0,2509000000.0,3796000000.0,4221000000.0,1273000000.0,2558000000.0,3542000000.0,5260000000.0,,,,5194000000.0,,,,
ConstructionInProgressGross / USD,264000000.0,264000000.0,264000000.0,264000000.0,267000000.0,267000000.0,267000000.0,267000000.0,269000000.0,269000000.0,269000000.0,269000000.0,374000000.0,374000000.0,374000000.0,374000000.0,585000000.0,585000000.0,585000000.0,585000000.0,592000000.0,592000000.0,592000000.0,592000000.0,811000000.0,811000000.0,811000000.0,811000000.0,701000000.0,701000000.0,701000000.0,701000000.0,843000000.0,843000000.0,843000000.0,843000000.0,1140000000.0,1140000000.0,1140000000.0,1140000000.0,1272000000.0,1272000000.0,1272000000.0,1272000000.0,,,,1276000000.0,,,,1507000000.0,,,,1582000000.0,,,,1266000000.0,,,,1389000000.0
CostOfGoodsAndServicesSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102901000000.0,27617000000.0,56350000000.0,84481000000.0,111882000000.0,30623000000.0,61343000000.0,91576000000.0,123152000000.0,32233000000.0,66289000000.0,98538000000.0,132886000000.0,37458000000.0,76536000000.0,115951000000.0,144939000000.0,43952000000.0,89469000000.0,135824000000.0,170684000000.0,47769000000.0,96192000000.0,143367000000.0,199382000000.0,50457000000.0,101597000000.0,152770000000.0,212586000000.0
CreditAndDebitCardReceivablesAtCarryingValue / USD,,,,758000000.0,,,,862000000.0,,,,982000000.0,,,,1161000000.0,,,,1254000000.0,,,,1383000000.0,,,,1243000000.0,,,,1071000000.0,,,,1255000000.0,,,,1348000000.0,,,,1434000000.0,,,,1636000000.0,,,,1816000000.0,,,,2010000000.0,,,,2282000000.0,,,,2519000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,470000000.0,,,,396000000.0,,,,445000000.0,,,,409000000.0,,,,591000000.0,,,,572000000.0,,,,696000000.0,,,,766000000.0,,,,468000000.0,,,,802000000.0,,,,636000000.0,,,,328000000.0,,,,616000000.0,,,,718000000.0,,,,798000000.0,,,,1056000000.0
CurrentForeignTaxExpenseBenefit / USD,,,,138000000.0,,,,94000000.0,,,,200000000.0,,,,270000000.0,,,,312000000.0,,,,302000000.0,,,,369000000.0,,,,399000000.0,,,,398000000.0,,,,389000000.0,,,,487000000.0,,,,405000000.0,,,,372000000.0,,,,557000000.0,,,,851000000.0,,,,732000000.0
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,84000000.0,,,,66000000.0,,,,79000000.0,,,,78000000.0,,,,100000000.0,,,,109000000.0,,,,107000000.0,,,,131000000.0,,,,108000000.0,,,,161000000.0,,,,190000000.0,,,,178000000.0,,,,230000000.0,,,,265000000.0,,,,333000000.0,,,,374000000.0
DebtInstrumentCarryingAmount / USD,,,,2210000000.0,2141000000.0,2141000000.0,,,,,,,,,,,,,,,,,,,,,,5171000000.0,,,,6704000000.0,,,,6614000000.0,,,,,,,,,,,,,,,,7531000000.0,6590000000.0,6590000000.0,6590000000.0,6590000000.0,6484000000.0,6484000000.0,6484000000.0,6484000000.0,5919000000.0,5919000000.0,5919000000.0,5919000000.0
DebtInstrumentRedemptionPricePercentage / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0
DebtSecuritiesAvailableForSaleAndHeldToMaturityAmortizedCostBeforeAllowanceForCreditLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239000000.0,1239000000.0,1239000000.0,
DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000000.0,17000000.0,17000000.0,,1000000.0,1000000.0,1000000.0,
DebtSecuritiesUnrealizedGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,,,,-5000000.0,,,,-17000000.0,,,,-1000000.0
