fact_unit,2010-07-20,2010-10-21,2011-02-22,2011-04-21,2011-07-26,2011-10-27,2012-02-22,2012-04-27,2012-07-26,2012-10-25,2013-02-25,2013-04-25,2013-07-25,2013-10-24,2014-02-20,2014-04-24,2014-07-24,2014-10-23,2015-02-20,2015-04-23,2015-07-23,2015-10-22,2016-02-18,2016-04-21,2016-07-19,2016-10-17,2017-02-23,2017-04-18,2017-07-19,2017-10-19,2018-02-22,2018-04-18,2018-07-18,2018-10-17,2019-02-28,2019-04-17,2019-07-17,2019-10-16,2020-02-25,2020-05-04,2020-07-22,2020-10-15,2021-03-01,2021-04-22,2021-07-22,2021-10-20,2022-02-18,2022-04-21,2022-07-21,2022-10-19,2023-02-16,2023-04-20,2023-07-20,2023-10-18,2024-02-29,2024-04-17,2024-07-18,2024-10-16,2025-02-27,2025-04-16,2025-07-17,2025-10-16
AccountsPayableCurrent / USD,803000000.0,803000000.0,803000000.0,1805000000.0,1805000000.0,1805000000.0,1805000000.0,1998000000.0,1998000000.0,1998000000.0,1998000000.0,1998000000.0,2312000000.0,2312000000.0,2312000000.0,2087000000.0,2087000000.0,2087000000.0,2087000000.0,1882000000.0,1882000000.0,1882000000.0,1882000000.0,1869000000.0,1869000000.0,1869000000.0,1869000000.0,2139000000.0,2139000000.0,2139000000.0,2139000000.0,2196000000.0,2196000000.0,2196000000.0,2196000000.0,2363000000.0,2363000000.0,2363000000.0,2363000000.0,2703000000.0,2703000000.0,2703000000.0,2703000000.0,1595000000.0,1595000000.0,1595000000.0,1595000000.0,2562000000.0,2562000000.0,2562000000.0,2562000000.0,3395000000.0,3395000000.0,3395000000.0,3395000000.0,3835000000.0,3835000000.0,3835000000.0,3835000000.0,4193000000.0,4193000000.0,4193000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13266000000.0,13266000000.0,13266000000.0,13266000000.0,,,,,,,,,,,,,,,,,,,,22710000000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,35000000.0,35000000.0,35000000.0,387000000.0,387000000.0,387000000.0,93000000.0,-417000000.0,-417000000.0,-417000000.0,35000000.0,35000000.0,-417000000.0,-417000000.0,387000000.0,-1046000000.0,-1046000000.0,-1046000000.0,-417000000.0,608000000.0,608000000.0,608000000.0,-1046000000.0,-1079000000.0,-831000000.0,-831000000.0,-831000000.0,-829000000.0,-829000000.0,-829000000.0,-829000000.0,-1147000000.0,-1147000000.0,-1147000000.0,-1147000000.0,-803000000.0,-803000000.0,-803000000.0,-803000000.0,-718000000.0,-718000000.0,-718000000.0,-718000000.0,-1139000000.0,-1139000000.0,-1139000000.0,-1139000000.0,-942000000.0,-942000000.0,-942000000.0,-942000000.0,175000000.0,175000000.0,175000000.0,175000000.0,-62000000.0,-62000000.0,-62000000.0,-62000000.0,188000000.0,188000000.0,188000000.0
AdditionalPaidInCapitalCommonStock / USD,3136000000.0,3136000000.0,3136000000.0,7071000000.0,7071000000.0,7071000000.0,7071000000.0,7114000000.0,7114000000.0,7114000000.0,7114000000.0,7114000000.0,7145000000.0,7145000000.0,7145000000.0,7425000000.0,7425000000.0,7425000000.0,7425000000.0,7721000000.0,7721000000.0,7721000000.0,7721000000.0,7946000000.0,7946000000.0,7946000000.0,7946000000.0,6569000000.0,6569000000.0,6569000000.0,6569000000.0,6098000000.0,6098000000.0,6098000000.0,6098000000.0,6120000000.0,6120000000.0,6120000000.0,6120000000.0,6129000000.0,6129000000.0,6129000000.0,6129000000.0,8366000000.0,8366000000.0,8366000000.0,8366000000.0,9156000000.0,9156000000.0,9156000000.0,9156000000.0,8986000000.0,8986000000.0,8986000000.0,8986000000.0,8992000000.0,8992000000.0,8992000000.0,8992000000.0,8980000000.0,8980000000.0,8980000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,,,,,,,,14000000.0,14000000.0,,,17000000.0,,,,14000000.0,,,,11000000.0,,,,10000000.0,,,,7000000.0,,,,32000000.0,15000000.0,29000000.0,45000000.0,56000000.0,14000000.0,31000000.0,49000000.0,60000000.0,22000000.0,42000000.0,80000000.0,66000000.0,32000000.0,100000000.0,169000000.0,97000000.0,38000000.0,55000000.0,70000000.0,232000000.0,11000000.0,32000000.0,55000000.0,86000000.0,25000000.0,56000000.0,97000000.0
AdvertisingExpense / USD,,,,,,,44000000.0,,,,90000000.0,90000000.0,,,142000000.0,,,,154000000.0,,,,178000000.0,,,,179000000.0,,,,201000000.0,,,,220000000.0,,,,217000000.0,,,,211000000.0,,,,212000000.0,,,,87000000.0,,,,99000000.0,,,,165000000.0,,,
AircraftMaintenanceMaterialsAndRepairs / USD,,,,,467000000.0,729000000.0,965000000.0,439000000.0,883000000.0,1330000000.0,1115000000.0,1115000000.0,839000000.0,1308000000.0,1744000000.0,438000000.0,918000000.0,1390000000.0,1760000000.0,458000000.0,929000000.0,1364000000.0,1821000000.0,397000000.0,828000000.0,1252000000.0,1779000000.0,402000000.0,850000000.0,1301000000.0,1651000000.0,454000000.0,926000000.0,1377000000.0,1749000000.0,440000000.0,878000000.0,1333000000.0,1856000000.0,408000000.0,829000000.0,1319000000.0,1767000000.0,434000000.0,544000000.0,659000000.0,1794000000.0,269000000.0,571000000.0,917000000.0,858000000.0,407000000.0,934000000.0,1553000000.0,1316000000.0,702000000.0,1388000000.0,2072000000.0,2153000000.0,773000000.0,1489000000.0,2254000000.0
AircraftRental / USD,,,,,162000000.0,244000000.0,346000000.0,253000000.0,505000000.0,760000000.0,500000000.0,500000000.0,502000000.0,747000000.0,1009000000.0,240000000.0,475000000.0,706000000.0,993000000.0,224000000.0,446000000.0,668000000.0,936000000.0,201000000.0,395000000.0,580000000.0,883000000.0,178000000.0,353000000.0,521000000.0,754000000.0,179000000.0,331000000.0,476000000.0,680000000.0,127000000.0,246000000.0,355000000.0,621000000.0,81000000.0,154000000.0,221000000.0,433000000.0,50000000.0,97000000.0,147000000.0,288000000.0,55000000.0,107000000.0,165000000.0,198000000.0,61000000.0,128000000.0,193000000.0,228000000.0,56000000.0,105000000.0,151000000.0,252000000.0,43000000.0,83000000.0,148000000.0
AirlineCapacityPurchaseArrangements / USD,,,,,793000000.0,1210000000.0,1523000000.0,573000000.0,1188000000.0,1807000000.0,1812000000.0,1812000000.0,1259000000.0,1887000000.0,2403000000.0,588000000.0,1216000000.0,1837000000.0,2470000000.0,559000000.0,1150000000.0,1747000000.0,2419000000.0,570000000.0,1153000000.0,1725000000.0,2344000000.0,522000000.0,1073000000.0,1645000000.0,2290000000.0,536000000.0,1085000000.0,1652000000.0,2197000000.0,630000000.0,1323000000.0,1999000000.0,2268000000.0,688000000.0,1403000000.0,2124000000.0,2649000000.0,737000000.0,1125000000.0,1550000000.0,2849000000.0,479000000.0,1026000000.0,1546000000.0,2039000000.0,565000000.0,1132000000.0,1728000000.0,2147000000.0,615000000.0,1214000000.0,1806000000.0,2299000000.0,585000000.0,1197000000.0,1848000000.0
AirlineRelatedInventoryNet / USD,,,,,466000000.0,466000000.0,466000000.0,615000000.0,615000000.0,615000000.0,615000000.0,615000000.0,695000000.0,695000000.0,695000000.0,667000000.0,667000000.0,667000000.0,667000000.0,666000000.0,666000000.0,666000000.0,666000000.0,738000000.0,738000000.0,738000000.0,738000000.0,873000000.0,873000000.0,873000000.0,873000000.0,924000000.0,924000000.0,924000000.0,924000000.0,985000000.0,985000000.0,985000000.0,985000000.0,1072000000.0,1072000000.0,1072000000.0,1072000000.0,932000000.0,932000000.0,932000000.0,932000000.0,983000000.0,983000000.0,983000000.0,983000000.0,1109000000.0,1109000000.0,1109000000.0,1109000000.0,1561000000.0,1561000000.0,1561000000.0,1561000000.0,1572000000.0,1572000000.0,1572000000.0
