fact_unit,2009-08-05,2009-11-05,2010-02-26,2010-05-06,2010-08-04,2010-11-03,2011-02-25,2011-02-28,2011-05-05,2011-08-04,2011-11-03,2012-02-24,2012-05-03,2012-08-02,2012-11-06,2013-02-27,2013-05-02,2013-08-06,2013-11-05,2014-02-26,2014-05-07,2014-08-06,2014-11-05,2015-02-25,2015-05-06,2015-08-05,2015-11-04,2016-02-24,2016-05-04,2016-08-03,2016-11-03,2017-02-22,2017-05-03,2017-08-02,2017-11-01,2018-02-28,2018-05-03,2018-08-02,2018-11-07,2019-02-27,2019-05-02,2019-08-07,2019-11-06,2020-02-26,2020-05-06,2020-08-05,2020-11-04,2021-02-24,2021-05-05,2021-08-04,2021-11-03,2022-02-23,2022-05-04,2022-08-03,2022-11-02,2023-02-22,2023-05-02,2023-08-01,2023-10-31,2024-02-28,2024-04-29,2024-08-05,2024-11-04,2025-02-19,2025-05-05,2025-08-04,2025-11-03
AllowanceForNotesAndLoansReceivableCurrent / USD,,,,,,,31000000.0,31000000.0,,,,34000000.0,,,,39000000.0,,,,36000000.0,,,,28000000.0,,,,48000000.0,,,,4000000.0,,,,627000000.0,,,,539000000.0,,,,339000000.0,,,,371000000.0,,,,378000000.0,,,,381000000.0,,,,402000000.0,,,,101000000.0,,,
AssetRetirementObligation / USD,,,,,,,5352000000.0,5352000000.0,,,,8473000000.0,,,,9614000000.0,,,,10578000000.0,,,,11973000000.0,,,,12988000000.0,,,,13424000000.0,,,,13704000000.0,,,,13243000000.0,,,,12705000000.0,,,,12705000000.0,,,,12103000000.0,,,,11280000000.0,,,,11247000000.0,,,,10630000000.0,,,
AssetRetirementObligationAccretionExpense / USD,,,,,,,372000000.0,372000000.0,,,,563000000.0,,,,581000000.0,,,,709000000.0,,,,785000000.0,,,,871000000.0,,,,775000000.0,,,,740000000.0,,,,780000000.0,,,,681000000.0,,,,681000000.0,,,,649000000.0,,,,584000000.0,,,,548000000.0,,,,744000000.0,,,
AssetRetirementObligationForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-931000000.0,,,,-513000000.0,,,,611000000.0,,,,-481000000.0,,,,-481000000.0,,,,84000000.0,,,,239000000.0,,,,-147000000.0,,,,-330000000.0,,,
AssetRetirementObligationLiabilitiesIncurred / USD,,,,,,,156000000.0,156000000.0,,,,1094000000.0,,,,117000000.0,,,,163000000.0,,,,603000000.0,,,,122000000.0,,,,283000000.0,,,,204000000.0,,,,128000000.0,,,,46000000.0,,,,46000000.0,,,,89000000.0,,,,26000000.0,,,,42000000.0,,,,119000000.0,,,
AssetRetirementObligationLiabilitiesSettled / USD,,,,,,,-448000000.0,-448000000.0,,,,-638000000.0,,,,662000000.0,,,,816000000.0,,,,664000000.0,,,,724000000.0,,,,928000000.0,,,,549000000.0,,,,730000000.0,,,,600000000.0,,,,600000000.0,,,,827000000.0,,,,669000000.0,,,,444000000.0,,,,518000000.0,,,
AssetRetirementObligationRevisionOfEstimate / USD,,,,,,,2524000000.0,2524000000.0,,,,350000000.0,,,,1844000000.0,,,,1225000000.0,,,,732000000.0,,,,1226000000.0,,,,1289000000.0,,,,-209000000.0,,,,-421000000.0,,,,85000000.0,,,,85000000.0,,,,267000000.0,,,,-136000000.0,,,,386000000.0,,,,174000000.0,,,
AssetRetirementObligationsNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12352000000.0,,,,11928000000.0,,,,11185000000.0,,,,10279000000.0,,,,10558000000.0,,,,9985000000.0,,,,9650000000.0,,,,11942000000.0,,,
Assets / USD,228052000000.0,228052000000.0,228052000000.0,233323000000.0,233323000000.0,233323000000.0,233323000000.0,233323000000.0,302510000000.0,302510000000.0,302510000000.0,233323000000.0,331052000000.0,331052000000.0,331052000000.0,302510000000.0,333795000000.0,333795000000.0,333795000000.0,331052000000.0,346808000000.0,346808000000.0,346808000000.0,333795000000.0,349493000000.0,349493000000.0,349493000000.0,346808000000.0,336758000000.0,336758000000.0,336758000000.0,349493000000.0,330314000000.0,330314000000.0,330314000000.0,336758000000.0,348691000000.0,348691000000.0,348691000000.0,330314000000.0,346196000000.0,346196000000.0,346196000000.0,348691000000.0,362597000000.0,362597000000.0,362597000000.0,346196000000.0,332750000000.0,332750000000.0,332750000000.0,362597000000.0,338923000000.0,338923000000.0,338923000000.0,332750000000.0,369067000000.0,369067000000.0,369067000000.0,338923000000.0,376317000000.0,376317000000.0,376317000000.0,369067000000.0,453475000000.0,453475000000.0,453475000000.0
AssetsCurrent / USD,72266000000.0,72266000000.0,72266000000.0,55235000000.0,55235000000.0,55235000000.0,55235000000.0,55235000000.0,58984000000.0,58984000000.0,58984000000.0,58984000000.0,72963000000.0,72963000000.0,72963000000.0,72963000000.0,64460000000.0,64460000000.0,64460000000.0,64460000000.0,59308000000.0,59308000000.0,59308000000.0,59308000000.0,52910000000.0,52910000000.0,52910000000.0,52910000000.0,42623000000.0,42623000000.0,42623000000.0,42623000000.0,41416000000.0,41416000000.0,41416000000.0,41416000000.0,47134000000.0,47134000000.0,47134000000.0,47134000000.0,47973000000.0,47973000000.0,47973000000.0,47973000000.0,50052000000.0,50052000000.0,50052000000.0,50052000000.0,44893000000.0,44893000000.0,44893000000.0,44893000000.0,59154000000.0,59154000000.0,59154000000.0,59154000000.0,97631000000.0,97631000000.0,97631000000.0,97631000000.0,96609000000.0,96609000000.0,96609000000.0,96609000000.0,91990000000.0,91990000000.0,91990000000.0
CapitalizedExploratoryWellCostAdditionsPendingDeterminationOfProvedReserves / USD,,,,,,,448000000.0,448000000.0,,,,624000000.0,,,,1103000000.0,,,,310000000.0,,,,868000000.0,,,,293000000.0,,,,1095000000.0,,,,847000000.0,,,,180000000.0,,,,906000000.0,,,,564000000.0,,,,532000000.0,,,,208000000.0,,,,420000000.0,,,,378000000.0,,,
CapitalizedExploratoryWellCostChargedToExpense1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111000000.0,28000000.0,,240000000.0,240000000.0,5000000.0,,,,111000000.0,,,18000000.0,1205000000.0,,,,7000000.0,,,20000000.0,46000000.0,,,74000000.0,318000000.0,,,,325000000.0,,,,259000000.0,,40000000.0,40000000.0
CapitalizedExploratoryWellCosts / USD,,,,,,2005000000.0,1291000000.0,1291000000.0,,,,1585000000.0,,,,2005000000.0,,,,2893000000.0,,,,2881000000.0,,,,2679000000.0,,,,2707000000.0,,,,3587000000.0,,,,4372000000.0,,,,4477000000.0,,,,3700000000.0,,,,4160000000.0,,,,4613000000.0,,,,4382000000.0,,,,4120000000.0,,,
CapitalizedExploratoryWellCostsThatHaveBeenCapitalizedForPeriodGreaterThanOneYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414000000.0,,,,2492000000.0,,,,3525000000.0,,,,4297000000.0,,,,2794000000.0,,,,3596000000.0,,,,4081000000.0,,,,4174000000.0,,,,3700000000.0,,,,3134000000.0,,,
CapitalizedExploratoryWellCostsThatHaveBeenCapitalizedForPeriodOfOneYearOrLess / USD,,,,,,,448000000.0,448000000.0,,,,624000000.0,,,,1103000000.0,,,,310000000.0,,,,866000000.0,,,,293000000.0,,,,1095000000.0,,,,847000000.0,,,,180000000.0,,,,906000000.0,,,,564000000.0,,,,532000000.0,,,,208000000.0,,,,420000000.0,,,,378000000.0,,,
CashAcquiredFromAcquisition / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,754000000.0,754000000.0
CashAndCashEquivalentsAtCarryingValue / USD,33981000000.0,33981000000.0,28244000000.0,31437000000.0,31437000000.0,31437000000.0,33981000000.0,33981000000.0,10693000000.0,10693000000.0,10693000000.0,31437000000.0,7825000000.0,7825000000.0,7825000000.0,10693000000.0,12664000000.0,12664000000.0,12664000000.0,7825000000.0,9582000000.0,9582000000.0,9582000000.0,12664000000.0,4644000000.0,4644000000.0,4644000000.0,9582000000.0,4616000000.0,4616000000.0,4616000000.0,4644000000.0,3705000000.0,3705000000.0,3705000000.0,4616000000.0,3657000000.0,3657000000.0,3657000000.0,3705000000.0,3177000000.0,3177000000.0,3042000000.0,3042000000.0,3089000000.0,3089000000.0,3089000000.0,3089000000.0,4364000000.0,4364000000.0,4364000000.0,4364000000.0,6802000000.0,6802000000.0,6802000000.0,6802000000.0,29640000000.0,29640000000.0,29640000000.0,29640000000.0,31539000000.0,31539000000.0,31539000000.0,31539000000.0,23029000000.0,23029000000.0,23029000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3177000000.0,3657000000.0,3042000000.0,3042000000.0,3042000000.0,3177000000.0,3089000000.0,3089000000.0,3089000000.0,3042000000.0,4364000000.0,4364000000.0,4364000000.0,3089000000.0,6802000000.0,6802000000.0,6802000000.0,4364000000.0,29665000000.0,29665000000.0,29665000000.0,6802000000.0,31568000000.0,31568000000.0,31568000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253000000.0,2492000000.0,-480000000.0,1544000000.0,1171000000.0,2309000000.0,-135000000.0,8323000000.0,9487000000.0,5743000000.0,47000000.0,-849000000.0,-899000000.0,404000000.0,1275000000.0,4272000000.0,12059000000.0,23662000000.0,2438000000.0,3011000000.0,-108000000.0,3308000000.0,22863000000.0,1781000000.0,-5080000000.0,-4596000000.0
CommercialPaper / USD,,,,,,,201000000.0,201000000.0,,,,1346000000.0,,,,2281000000.0,,,,1963000000.0,,,,14051000000.0,,,,16225000000.0,,,,17973000000.0,,,,10727000000.0,,,,13049000000.0,,,,12863000000.0,,,,18561000000.0,,,,17306000000.0,,,,1608000000.0,,,,74000000.0,,,,75000000.0,,,
CommonStockDividendsPerShareCashPaid / USD/shares,0.75,1.15,,0.4,0.82,1.24,1.55,1.55,0.42,0.86,1.3,1.66,0.44,0.91,1.38,1.74,0.47,1.04,1.61,1.85,0.57,1.2,1.83,2.18,0.63,1.32,2.01,2.46,0.69,1.42,2.15,2.7,0.73,1.48,2.23,2.88,0.75,1.52,2.29,2.98,0.77,1.59,2.41,3.06,0.82,1.69,2.56,3.23,0.87,1.74,2.61,3.43,0.87,1.74,2.61,3.48,0.88,1.76,2.64,3.49,0.91,1.82,2.73,3.55,0.95,1.9,2.85
CommonStockSharesAuthorized / shares,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0,9000000000.0
CommonStockSharesIssued / shares,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0,8019000000.0
CommonStockSharesOutstanding / shares,,,,4726922580.0,4726922580.0,4726922580.0,,,4978538898.0,4978538898.0,4978538898.0,,4733948268.0,4733948268.0,4733948268.0,,,,,,,,,,,4335000000.0,4335000000.0,4502000000.0,4201000000.0,4201000000.0,4201000000.0,4335000000.0,4156000000.0,4156000000.0,4156000000.0,4201000000.0,4148000000.0,4148000000.0,4148000000.0,4156000000.0,4239000000.0,4239000000.0,4239000000.0,4148000000.0,4237000000.0,4237000000.0,4237000000.0,4239000000.0,4234000000.0,4234000000.0,4234000000.0,4237000000.0,4233000000.0,4233000000.0,4233000000.0,4234000000.0,4239000000.0,4239000000.0,4239000000.0,4233000000.0,4082000000.0,4082000000.0,4082000000.0,4239000000.0,3971000000.0,3971000000.0,3971000000.0
CommonStockValue / USD,5314000000.0,5314000000.0,5314000000.0,5503000000.0,5503000000.0,5503000000.0,5503000000.0,5503000000.0,9371000000.0,9371000000.0,9371000000.0,9371000000.0,9512000000.0,9512000000.0,9512000000.0,9512000000.0,9653000000.0,9653000000.0,9653000000.0,9653000000.0,10077000000.0,10077000000.0,10077000000.0,10077000000.0,10792000000.0,10792000000.0,10792000000.0,10792000000.0,11612000000.0,11612000000.0,11612000000.0,11612000000.0,12157000000.0,12157000000.0,12157000000.0,12157000000.0,14656000000.0,14656000000.0,14656000000.0,14656000000.0,15258000000.0,15258000000.0,15258000000.0,15258000000.0,15637000000.0,15637000000.0,15637000000.0,15637000000.0,15688000000.0,15688000000.0,15688000000.0,15688000000.0,15746000000.0,15746000000.0,15746000000.0,15746000000.0,15752000000.0,15752000000.0,15752000000.0,15752000000.0,17781000000.0,17781000000.0,17781000000.0,17781000000.0,46238000000.0,46238000000.0,46238000000.0
ComprehensiveIncomeNetOfTax / USD,,,45361000000.0,,10182000000.0,16781000000.0,33300000000.0,33300000000.0,6224000000.0,12566000000.0,22332000000.0,23750000000.0,11817000000.0,23354000000.0,31155000000.0,31098000000.0,10575000000.0,23824000000.0,34940000000.0,36760000000.0,8917000000.0,14163000000.0,23363000000.0,41819000000.0,8785000000.0,19294000000.0,24479000000.0,34039000000.0,1302000000.0,6594000000.0,7991000000.0,24288000000.0,4937000000.0,6277000000.0,9205000000.0,11596000000.0,5570000000.0,10697000000.0,16918000000.0,9112000000.0,3959000000.0,6292000000.0,12771000000.0,25687000000.0,3132000000.0,6839000000.0,8937000000.0,17577000000.0,-5456000000.0,-3814000000.0,-3066000000.0,14411000000.0,3345000000.0,8539000000.0,14179000000.0,-19652000000.0,6330000000.0,22077000000.0,38951000000.0,25981000000.0,11605000000.0,19923000000.0,28562000000.0,56234000000.0,7040000000.0,16262000000.0,26100000000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,1426000000.0,,260000000.0,646000000.0,1106000000.0,1106000000.0,374000000.0,501000000.0,981000000.0,658000000.0,319000000.0,612000000.0,713000000.0,1293000000.0,325000000.0,521000000.0,1062000000.0,834000000.0,144000000.0,89000000.0,420000000.0,1251000000.0,59000000.0,615000000.0,588000000.0,760000000.0,-406000000.0,-247000000.0,-422000000.0,421000000.0,354000000.0,370000000.0,536000000.0,-496000000.0,159000000.0,328000000.0,700000000.0,668000000.0,-9000000.0,-106000000.0,205000000.0,693000000.0,182000000.0,573000000.0,587000000.0,174000000.0,-672000000.0,-541000000.0,-449000000.0,588000000.0,146000000.0,324000000.0,381000000.0,-743000000.0,359000000.0,906000000.0,1105000000.0,786000000.0,436000000.0,809000000.0,1149000000.0,1659000000.0,226000000.0,506000000.0,953000000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,46787000000.0,,10442000000.0,17427000000.0,34406000000.0,34406000000.0,6598000000.0,13067000000.0,23313000000.0,24408000000.0,12136000000.0,23966000000.0,31868000000.0,32391000000.0,10900000000.0,24345000000.0,36002000000.0,37594000000.0,9061000000.0,14252000000.0,23783000000.0,43070000000.0,8844000000.0,19909000000.0,25067000000.0,34799000000.0,896000000.0,6347000000.0,7569000000.0,24709000000.0,5291000000.0,6647000000.0,9741000000.0,11100000000.0,5729000000.0,11025000000.0,17618000000.0,9780000000.0,3950000000.0,6186000000.0,12976000000.0,26380000000.0,3314000000.0,7412000000.0,9524000000.0,17751000000.0,-6128000000.0,-4355000000.0,-3515000000.0,14999000000.0,3491000000.0,8863000000.0,14560000000.0,-20395000000.0,6689000000.0,22983000000.0,40056000000.0,26767000000.0,12041000000.0,20732000000.0,29711000000.0,57893000000.0,7266000000.0,16768000000.0,27053000000.0
CostsAndExpenses / USD,212021000000.0,323065000000.0,333073000000.0,56178000000.0,123118000000.0,196174000000.0,393962000000.0,393962000000.0,78183000000.0,157963000000.0,240403000000.0,275809000000.0,95087000000.0,201954000000.0,308604000000.0,330262000000.0,106538000000.0,207710000000.0,304956000000.0,413172000000.0,92319000000.0,186217000000.0,284400000000.0,401955000000.0,91098000000.0,188155000000.0,281875000000.0,380544000000.0,60983000000.0,128142000000.0,189737000000.0,360309000000.0,46977000000.0,102275000000.0,157726000000.0,227282000000.0,52753000000.0,106674000000.0,162191000000.0,200145000000.0,60971000000.0,127960000000.0,195485000000.0,225689000000.0,59336000000.0,123795000000.0,184123000000.0,259259000000.0,56416000000.0,90661000000.0,137232000000.0,244882000000.0,55555000000.0,116990000000.0,181170000000.0,210385000000.0,81944000000.0,172692000000.0,259340000000.0,254406000000.0,69761000000.0,141019000000.0,218080000000.0,335927000000.0,70714000000.0,150109000000.0,227099000000.0
DebtCurrent / USD,2400000000.0,2400000000.0,2400000000.0,2476000000.0,2476000000.0,2476000000.0,2476000000.0,2476000000.0,2787000000.0,2787000000.0,2787000000.0,2787000000.0,7711000000.0,7711000000.0,7711000000.0,7711000000.0,3653000000.0,3653000000.0,3653000000.0,3653000000.0,15808000000.0,15808000000.0,15808000000.0,15808000000.0,17468000000.0,17468000000.0,17468000000.0,17468000000.0,18762000000.0,18762000000.0,18762000000.0,18762000000.0,13830000000.0,13830000000.0,13830000000.0,13830000000.0,17930000000.0,17930000000.0,17930000000.0,17930000000.0,17258000000.0,17258000000.0,17258000000.0,17258000000.0,20578000000.0,20578000000.0,20578000000.0,20578000000.0,20458000000.0,20458000000.0,20458000000.0,20458000000.0,4276000000.0,4276000000.0,4276000000.0,4276000000.0,634000000.0,634000000.0,634000000.0,634000000.0,4090000000.0,4090000000.0,4090000000.0,4090000000.0,4955000000.0,4955000000.0,4955000000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,-1142000000.0,,,,160000000.0,,,,2913000000.0,,,,641000000.0,,,,2298000000.0,,,,-1737000000.0,,,,-4223000000.0,,,,-8321000000.0,,,,-96000000.0,,,,-675000000.0,,,,-8052000000.0,,,,-44000000.0,,,,3583000000.0,,,
DeferredFinanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69000000.0,,,,69000000.0,,,,55000000.0,,,,42000000.0,,,,60000000.0,,,,131000000.0,,,,114000000.0,,,,100000000.0,,,,88000000.0,,,
DeferredIncomeTaxExpenseBenefit / USD,,,124000000.0,,,,1399000000.0,1399000000.0,,,,-1135000000.0,,,,-1135000000.0,,,,142000000.0,,,,3142000000.0,,,,754000000.0,,,,1540000000.0,,,,-1832000000.0,,,,-4386000000.0,,,,-8577000000.0,,,,-60000000.0,,,,-944000000.0,,,,-8856000000.0,,,,303000000.0,,,,3758000000.0,,,
DeferredIncomeTaxLiabilities / USD,,,,,11512000000.0,11512000000.0,,,,,,,,,,,,,,,,,,,,,,56002000000.0,,,,54022000000.0,,,,51006000000.0,,,,42184000000.0,,,,42261000000.0,,,,43682000000.0,,,,35205000000.0,,,,34241000000.0,,,,33008000000.0,,,,34161000000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,33725000000.0,,,32614000000.0,32614000000.0,,,,29921000000.0,,,,23575000000.0,,,,27244000000.0,25620000000.0,25620000000.0,25620000000.0,25620000000.0,18165000000.0,18165000000.0,18165000000.0,18165000000.0,20165000000.0,20165000000.0,20165000000.0,20165000000.0,22874000000.0,22874000000.0,22874000000.0,22874000000.0,24452000000.0,24452000000.0,24452000000.0,24452000000.0,39042000000.0,39042000000.0,39042000000.0
DeferredTaxAndOtherLiabilitiesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24035000000.0,,,,22352000000.0,,,,14006000000.0,,,,15715000000.0,,,,19049000000.0,,,,20815000000.0,,,
DeferredTaxAssetsGross / USD,,,,,,,17813000000.0,17813000000.0,,,,19408000000.0,,,,23477000000.0,,,,22991000000.0,,,,22295000000.0,,,,24847000000.0,,,,23138000000.0,,,,22594000000.0,,,,21174000000.0,,,,20052000000.0,,,,23254000000.0,,,,23930000000.0,,,,21160000000.0,,,,16609000000.0,,,,15987000000.0,,,
