fact_unit,2010-05-10,2010-08-05,2010-11-08,2011-03-01,2011-05-05,2011-08-08,2011-09-19,2011-11-08,2012-02-28,2012-05-10,2012-08-01,2012-11-02,2013-03-01,2013-05-02,2013-08-01,2013-10-31,2014-02-28,2014-05-01,2014-05-05,2014-07-31,2014-10-31,2015-02-27,2015-04-30,2015-05-07,2015-07-30,2015-10-30,2016-02-26,2016-04-28,2016-08-04,2016-11-01,2017-02-23,2017-04-27,2017-07-28,2017-10-26,2018-02-16,2018-04-26,2018-07-27,2018-10-25,2019-02-14,2019-04-25,2019-08-01,2019-10-31,2020-02-13,2020-05-07,2020-08-06,2020-11-05,2021-02-24,2021-05-06,2021-08-05,2021-11-04,2022-02-24,2022-04-28,2022-08-04,2022-11-03,2023-02-23,2023-05-04,2023-08-03,2023-11-02,2024-02-22,2024-05-02,2024-08-01,2024-11-06,2025-02-14,2025-05-01,2025-08-06,2025-11-05
AccountsPayableCurrent / USD,175231000.0,175231000.0,175231000.0,175231000.0,161200000.0,145089000.0,163912000.0,145089000.0,143765000.0,156381000.0,156381000.0,156381000.0,156381000.0,168120000.0,168120000.0,168120000.0,168120000.0,216456000.0,168120000.0,216456000.0,216456000.0,216456000.0,203014000.0,216456000.0,203014000.0,203014000.0,203014000.0,219590000.0,219590000.0,219590000.0,219590000.0,222197000.0,222197000.0,222197000.0,222197000.0,289137000.0,289137000.0,289137000.0,289137000.0,318765000.0,318765000.0,318765000.0,318765000.0,324708000.0,324708000.0,324708000.0,324708000.0,359863000.0,359863000.0,359863000.0,359863000.0,369145000.0,359863000.0,369145000.0,369145000.0,469198000.0,469198000.0,469198000.0,469198000.0,539594000.0,539594000.0,539594000.0,539594000.0,678716000.0,678716000.0,678716000.0
AccountsReceivableNetCurrent / USD,585376000.0,585376000.0,585376000.0,585376000.0,575827000.0,533070000.0,540264000.0,533070000.0,524326000.0,543467000.0,543467000.0,543467000.0,543467000.0,572200000.0,572200000.0,572200000.0,572200000.0,616797000.0,572200000.0,616797000.0,616797000.0,616797000.0,604265000.0,616797000.0,604265000.0,604265000.0,604265000.0,564401000.0,564401000.0,564401000.0,564401000.0,691249000.0,691249000.0,691249000.0,691249000.0,835742000.0,835742000.0,835742000.0,835742000.0,846889000.0,846889000.0,846889000.0,846889000.0,850701000.0,850701000.0,850701000.0,850701000.0,859344000.0,859344000.0,859344000.0,859344000.0,961419000.0,859344000.0,961419000.0,961419000.0,1174915000.0,1174915000.0,1174915000.0,1174915000.0,1259826000.0,1259826000.0,1259826000.0,1259826000.0,1291379000.0,1291379000.0,1291379000.0
AccruedLiabilitiesCurrent / USD,390860000.0,390860000.0,390860000.0,390860000.0,395317000.0,385056000.0,383682000.0,385056000.0,382670000.0,418831000.0,418831000.0,418831000.0,418831000.0,426813000.0,426813000.0,426813000.0,426813000.0,461338000.0,426813000.0,461338000.0,461338000.0,461338000.0,404485000.0,461338000.0,404485000.0,404485000.0,404485000.0,351061000.0,351061000.0,351061000.0,351061000.0,450257000.0,450257000.0,450257000.0,450257000.0,653146000.0,653146000.0,653146000.0,653146000.0,752684000.0,780781000.0,780781000.0,780781000.0,961752000.0,961752000.0,961752000.0,,1146288000.0,1146288000.0,1146288000.0,,1032537000.0,,,1032537000.0,1031910000.0,1031910000.0,1031910000.0,1031910000.0,1250259000.0,1250259000.0,1250259000.0,1250259000.0,1366568000.0,1366568000.0,1366568000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,1616431000.0,1616431000.0,1616431000.0,1616431000.0,1844117000.0,1702825000.0,1485963000.0,1702825000.0,1693166000.0,1825511000.0,1825511000.0,1825511000.0,1825511000.0,1965596000.0,1965596000.0,1965596000.0,1965596000.0,2052807000.0,1965596000.0,2052807000.0,2052807000.0,2052807000.0,2117978000.0,2052807000.0,2117978000.0,2117978000.0,2117978000.0,2247078000.0,2247078000.0,2247078000.0,2247078000.0,2452457000.0,2452457000.0,2452457000.0,2452457000.0,2833421000.0,2833421000.0,2833421000.0,2833421000.0,3111392000.0,3111392000.0,3111392000.0,3111392000.0,3425869000.0,,,3743894000.0,,,,3979159000.0,,3979159000.0,,3910321000.0,,,,4059120000.0,,,,4354398000.0,,,
AccumulatedDistributionsInExcessOfNetIncome / USD,,,,,,,,,,,,,,,,,,,,,-67820000.0,-67820000.0,659553000.0,-67820000.0,659553000.0,659553000.0,659553000.0,942218000.0,942218000.0,942218000.0,942218000.0,1343311000.0,1343311000.0,1343311000.0,1343311000.0,1765966000.0,1765966000.0,1765966000.0,1765966000.0,2116367000.0,2139493000.0,2139493000.0,2139493000.0,2574896000.0,2574896000.0,2574896000.0,2574896000.0,2950339000.0,2950339000.0,2950339000.0,2950339000.0,3221152000.0,2950339000.0,3221152000.0,3221152000.0,3392272000.0,3392272000.0,3392272000.0,3392272000.0,3953808000.0,3953808000.0,3953808000.0,3953808000.0,4583436000.0,4583436000.0,4583436000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,27661000.0,27661000.0,27661000.0,27661000.0,29482000.0,29482000.0,27661000.0,29482000.0,29482000.0,-2203000.0,-2203000.0,-2203000.0,-2203000.0,20314000.0,20314000.0,20314000.0,20314000.0,-8660000.0,20314000.0,-8660000.0,20314000.0,20314000.0,-8660000.0,20314000.0,-8660000.0,-8660000.0,20314000.0,-75031000.0,-75031000.0,-75031000.0,-8660000.0,-174917000.0,-174917000.0,-174917000.0,-75031000.0,-212573000.0,-212573000.0,-212573000.0,-103989000.0,-103989000.0,-265664000.0,-265664000.0,-265664000.0,-262581000.0,-262581000.0,-262581000.0,-262581000.0,-255893000.0,-255893000.0,-255893000.0,-255893000.0,-338347000.0,-255893000.0,-338347000.0,-338347000.0,-442003000.0,-442003000.0,-442003000.0,-442003000.0,-371156000.0,-371156000.0,-371156000.0,-371156000.0,-569952000.0,-569952000.0,-569952000.0
AdditionalPaidInCapitalCommonStock / USD,1298657000.0,1298657000.0,1298657000.0,1298657000.0,1228655000.0,1228655000.0,1298657000.0,1228655000.0,1228655000.0,343603000.0,343603000.0,343603000.0,343603000.0,942199000.0,942199000.0,942199000.0,942199000.0,980164000.0,942199000.0,980164000.0,980164000.0,980164000.0,1588841000.0,980164000.0,1588841000.0,1588841000.0,1588841000.0,1623863000.0,1623863000.0,1623863000.0,1623863000.0,3489795000.0,3489795000.0,3489795000.0,3489795000.0,4164562000.0,4164562000.0,4164562000.0,4164562000.0,4263348000.0,4263348000.0,4263348000.0,4263348000.0,4298566000.0,4298566000.0,4298566000.0,4298566000.0,4340078000.0,4340078000.0,4340078000.0,4340078000.0,4412553000.0,4340078000.0,4412553000.0,4412553000.0,4468035000.0,4468035000.0,4468035000.0,4468035000.0,4533691000.0,4533691000.0,4533691000.0,4533691000.0,4647330000.0,4647330000.0,4647330000.0
AdjustmentForAmortization / USD,9968000.0,19871000.0,30177000.0,41101000.0,10675000.0,15251000.0,30471000.0,22895000.0,29242000.0,8251000.0,16730000.0,25482000.0,30802000.0,9601000.0,19207000.0,31335000.0,35179000.0,12016000.0,35179000.0,22989000.0,33393000.0,42694000.0,13626000.0,42694000.0,27958000.0,42227000.0,46439000.0,13252000.0,26845000.0,39938000.0,,14563000.0,38958000.0,68857000.0,,29022000.0,58774000.0,90743000.0,,50699000.0,99445000.0,148209000.0,131055000.0,51980000.0,106689000.0,160176000.0,202449000.0,53397000.0,108807000.0,162057000.0,218618000.0,55320000.0,218618000.0,172346000.0,221883000.0,67611000.0,134437000.0,199856000.0,231898000.0,66360000.0,131161000.0,202471000.0,266655000.0,72022000.0,143737000.0,218300000.0
AllocatedShareBasedCompensationExpense / USD,,9136000.0,13987000.0,,,10809000.0,,15559000.0,18703000.0,5033000.0,8299000.0,,20378000.0,9800000.0,16117000.0,20799000.0,17510000.0,5710000.0,17510000.0,13593000.0,23016000.0,30360000.0,7141000.0,30360000.0,14458000.0,23129000.0,30354000.0,6856000.0,14777000.0,5957000.0,29624000.0,6885000.0,15913000.0,21870000.0,27585000.0,6549000.0,15092000.0,22853000.0,28976000.0,7384000.0,16073000.0,23352000.0,30019000.0,8519000.0,21020000.0,28140000.0,31167000.0,6527000.0,26672000.0,35618000.0,35654000.0,10953000.0,35654000.0,46852000.0,37674000.0,11341000.0,31597000.0,45923000.0,61001000.0,12509000.0,34882000.0,53195000.0,56861000.0,14039000.0,43928000.0,73491000.0
AllocatedShareBasedCompensationExpenseNetOfTax / USD,,,,,,,,12240000.0,14716000.0,3164000.0,2734000.0,,15672000.0,6847000.0,11908000.0,15744000.0,8834000.0,4887000.0,8834000.0,10986000.0,17576000.0,23437000.0,5134000.0,23437000.0,10551000.0,16683000.0,22085000.0,4946000.0,10413000.0,4245000.0,21886000.0,4914000.0,11925000.0,16170000.0,19679000.0,5777000.0,10530000.0,20174000.0,22364000.0,6833000.0,14865000.0,21599000.0,26512000.0,7935000.0,19585000.0,,28998000.0,,,,33103000.0,,33103000.0,,36584000.0,,,,59243000.0,,,,52600000.0,,,
