fact_unit,2009-08-04,2009-11-05,2010-02-26,2010-05-04,2010-07-29,2010-11-03,2011-02-18,2011-05-05,2011-08-04,2011-11-03,2012-02-17,2012-05-02,2012-08-07,2012-11-06,2013-02-15,2013-05-01,2013-08-06,2013-11-05,2014-02-11,2014-05-02,2014-08-05,2014-11-04,2015-02-10,2015-05-01,2015-08-04,2015-10-30,2016-02-09,2016-05-03,2016-08-02,2016-11-08,2017-02-09,2017-05-02,2017-08-08,2017-11-06,2018-02-14,2018-05-02,2018-08-08,2018-11-06,2019-02-28,2019-05-01,2019-08-07,2019-08-08,2019-11-06,2020-02-18,2020-05-06,2020-08-05,2020-11-06,2021-02-16,2021-05-04,2021-08-04,2021-11-03,2022-02-09,2022-05-04,2022-08-03,2022-11-02,2023-02-08,2023-05-03,2023-05-25,2023-08-02,2023-11-01,2024-02-07,2024-05-01,2024-08-07,2024-11-06,2025-02-12,2025-05-01,2025-07-31,2025-10-29
Assets / USD,60959900000.0,60959900000.0,60960000000.0,61641000000.0,61641000000.0,61641000000.0,60960000000.0,62169000000.0,62169000000.0,62169000000.0,61641000000.0,64543000000.0,64543000000.0,64543000000.0,62169000000.0,65912000000.0,65912000000.0,65912000000.0,64852000000.0,71526000000.0,71526000000.0,71526000000.0,66221000000.0,74252000000.0,74187000000.0,74187000000.0,74187000000.0,92437000000.0,92437000000.0,92437000000.0,92437000000.0,94462000000.0,94462000000.0,94462000000.0,94462000000.0,95131000000.0,95131000000.0,95131000000.0,95131000000.0,196456000000.0,196456000000.0,95131000000.0,196456000000.0,196456000000.0,222449000000.0,222449000000.0,222449000000.0,222449000000.0,230715000000.0,230715000000.0,230715000000.0,230715000000.0,232999000000.0,232999000000.0,232999000000.0,232999000000.0,228275000000.0,233052000000.0,228275000000.0,228275000000.0,228275000000.0,249728000000.0,249728000000.0,249728000000.0,249728000000.0,253215000000.0,253215000000.0,253215000000.0
AssetsCurrent / USD,16526200000.0,16526200000.0,16526000000.0,17537000000.0,17537000000.0,17537000000.0,17537000000.0,17706000000.0,17706000000.0,17706000000.0,17706000000.0,18594000000.0,18594000000.0,18594000000.0,18594000000.0,19852000000.0,19852000000.0,19852000000.0,20161000000.0,25325000000.0,25325000000.0,25325000000.0,25325000000.0,25983000000.0,25983000000.0,25983000000.0,25983000000.0,29158000000.0,29158000000.0,29158000000.0,29158000000.0,31042000000.0,31042000000.0,31042000000.0,31042000000.0,31229000000.0,31229000000.0,31229000000.0,31229000000.0,45243000000.0,45243000000.0,31229000000.0,45243000000.0,45243000000.0,50302000000.0,50302000000.0,50302000000.0,50302000000.0,56369000000.0,56369000000.0,56369000000.0,56369000000.0,60008000000.0,60008000000.0,60008000000.0,60008000000.0,65633000000.0,60035000000.0,65633000000.0,65633000000.0,65633000000.0,67858000000.0,67858000000.0,67858000000.0,67858000000.0,68645000000.0,68645000000.0,68645000000.0
AssetsHeldByInsuranceRegulators / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630000000.0,,,630000000.0,,672000000.0,,,,712000000.0,,,,794000000.0,,,,652000000.0,,652000000.0,,,684000000.0,,,,713000000.0,,,
AssumedPremiumsEarned / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38000000.0,,,38000000.0,,38000000.0,,,,38000000.0,,,,2108000000.0,,,,478000000.0,,478000000.0,,,492000000.0,,,,432000000.0,,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172000000.0,,36000000.0,172000000.0,172000000.0,172000000.0,1035000000.0,1035000000.0,1035000000.0,1035000000.0,1803000000.0,1803000000.0,1803000000.0,1803000000.0,1172000000.0,1172000000.0,1172000000.0,1172000000.0,57000000.0,1172000000.0,57000000.0,57000000.0,57000000.0,267000000.0,267000000.0,267000000.0,267000000.0,178000000.0,178000000.0,178000000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000000.0,,172000000.0,36000000.0,36000000.0,36000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,106000000.0,106000000.0,106000000.0,106000000.0,1840000000.0,106000000.0,1840000000.0,1840000000.0,1840000000.0,836000000.0,836000000.0,836000000.0,836000000.0,707000000.0,707000000.0,707000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2973000000.0,2991000000.0,3154000000.0,2973000000.0,3098000000.0,3081000000.0,,,,,,,,,5128000000.0,5031000000.0,4980000000.0,4899000000.0,4627000000.0,4899000000.0,4408000000.0,4279000000.0,4302000000.0,4588000000.0,4420000000.0,4827000000.0,4683000000.0,4422000000.0,4534000000.0,4698000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2999000000.0,,3353000000.0,2999000000.0,3316000000.0,3296000000.0,3233000000.0,3448000000.0,3774000000.0,4121000000.0,4367000000.0,4682000000.0,4718000000.0,4910000000.0,4965000000.0,4559000000.0,4347000000.0,4401000000.0,4299000000.0,4401000000.0,4078000000.0,3891000000.0,4204000000.0,4463000000.0,4288000000.0,4890000000.0,4578000000.0,4385000000.0,4564000000.0,4783000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5489000000.0,5511000000.0,5264000000.0,5489000000.0,5378000000.0,5507000000.0,,,,,,,,,7165000000.0,6807000000.0,6704000000.0,6596000000.0,6823000000.0,6596000000.0,7318000000.0,7413000000.0,7563000000.0,8032000000.0,8974000000.0,10469000000.0,10599000000.0,10666000000.0,10984000000.0,11365000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5521000000.0,,5441000000.0,5521000000.0,5568000000.0,5702000000.0,5399000000.0,5925000000.0,6329000000.0,6698000000.0,7289000000.0,7397000000.0,7390000000.0,7142000000.0,7038000000.0,6503000000.0,6260000000.0,6206000000.0,6510000000.0,6206000000.0,6942000000.0,6995000000.0,7390000000.0,7836000000.0,8784000000.0,10529000000.0,10510000000.0,10670000000.0,11070000000.0,11512000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3498000000.0,3510000000.0,3713000000.0,3498000000.0,3693000000.0,3723000000.0,,,,,,,,,4375000000.0,4391000000.0,4403000000.0,4296000000.0,4297000000.0,4296000000.0,4268000000.0,4106000000.0,3951000000.0,3915000000.0,3560000000.0,3127000000.0,3160000000.0,2920000000.0,2754000000.0,2826000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3566000000.0,,4136000000.0,3566000000.0,4239000000.0,4252000000.0,4110000000.0,4620000000.0,4704000000.0,4924000000.0,4565000000.0,4777000000.0,4855000000.0,4993000000.0,4515000000.0,4022000000.0,3733000000.0,3783000000.0,3960000000.0,3783000000.0,3904000000.0,3518000000.0,3802000000.0,3703000000.0,3310000000.0,3064000000.0,2909000000.0,2710000000.0,2561000000.0,2712000000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901000000.0,990000000.0,1056000000.0,901000000.0,1017000000.0,1028000000.0,,,,,,,,,1228000000.0,1221000000.0,1299000000.0,1315000000.0,1412000000.0,1315000000.0,1304000000.0,1273000000.0,1244000000.0,1262000000.0,1365000000.0,819000000.0,763000000.0,1192000000.0,961000000.0,835000000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902000000.0,,1060000000.0,902000000.0,1022000000.0,1034000000.0,1225000000.0,1214000000.0,1604000000.0,1291000000.0,1213000000.0,1183000000.0,1071000000.0,1218000000.0,1235000000.0,1221000000.0,1288000000.0,1305000000.0,1395000000.0,1305000000.0,1288000000.0,1254000000.0,1230000000.0,1245000000.0,1349000000.0,816000000.0,761000000.0,1189000000.0,963000000.0,838000000.0
AvailableForSaleSecuritiesDebtSecurities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15255000000.0,,15255000000.0,15255000000.0,15255000000.0,15255000000.0,16922000000.0,16922000000.0,16922000000.0,16922000000.0,21188000000.0,21188000000.0,21188000000.0,21188000000.0,23240000000.0,23240000000.0,23240000000.0,23240000000.0,20280000000.0,23240000000.0,20280000000.0,20280000000.0,20280000000.0,21713000000.0,21713000000.0,21713000000.0,21713000000.0,26033000000.0,26033000000.0,26033000000.0
BusinessCombinationIntegrationRelatedCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43000000.0,82000000.0,291000000.0,152000000.0,65000000.0,148000000.0,254000000.0,365000000.0,492000000.0,69000000.0,139000000.0,196000000.0,480000000.0,41000000.0,81000000.0,101000000.0,332000000.0,0.0,332000000.0,0.0,0.0,132000000.0,43000000.0,200000000.0,294000000.0,487000000.0,60000000.0,162000000.0,203000000.0
CashAndCashEquivalentsAtCarryingValue / USD,1056600000.0,1056600000.0,530000000.0,1352000000.0,1352000000.0,1352000000.0,1056000000.0,1086000000.0,1086000000.0,1086000000.0,1352000000.0,1427000000.0,1427000000.0,1427000000.0,1086000000.0,1413000000.0,1413000000.0,1413000000.0,1427000000.0,1375000000.0,1375000000.0,1375000000.0,1413000000.0,4089000000.0,4089000000.0,4089000000.0,1375000000.0,2481000000.0,2481000000.0,2481000000.0,4089000000.0,2459000000.0,2459000000.0,2459000000.0,2481000000.0,1696000000.0,1696000000.0,1696000000.0,3371000000.0,4059000000.0,4059000000.0,3371000000.0,4059000000.0,1696000000.0,5683000000.0,5683000000.0,5683000000.0,4059000000.0,7854000000.0,7854000000.0,7854000000.0,5683000000.0,5598000000.0,7119000000.0,9826000000.0,7854000000.0,12945000000.0,7854000000.0,12945000000.0,12945000000.0,9408000000.0,8196000000.0,8196000000.0,8196000000.0,12945000000.0,8586000000.0,8586000000.0,8586000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520000000.0,3520000000.0,3520000000.0,2608000000.0,1900000000.0,1900000000.0,2608000000.0,1900000000.0,3520000000.0,4295000000.0,4295000000.0,4295000000.0,1900000000.0,5954000000.0,5954000000.0,5954000000.0,6553000000.0,11043000000.0,11043000000.0,11043000000.0,8408000000.0,12691000000.0,8408000000.0,12691000000.0,12691000000.0,11043000000.0,13305000000.0,13305000000.0,13305000000.0,12691000000.0,8525000000.0,8525000000.0,8525000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1137000000.0,-1237000000.0,-845000000.0,912000000.0,40364000000.0,42157000000.0,912000000.0,39927000000.0,-1620000000.0,1873000000.0,2043000000.0,1174000000.0,2395000000.0,4383000000.0,9191000000.0,3578000000.0,1855000000.0,-2160000000.0,-747000000.0,1997000000.0,2635000000.0,-1080000000.0,2635000000.0,-228000000.0,4872000000.0,1648000000.0,1650000000.0,822000000.0,70000000.0,614000000.0,1582000000.0,4295000000.0,-1385000000.0
CashDivestedFromDeconsolidation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2807000000.0,0.0,9000000.0,,9000000.0,2807000000.0,2808000000.0,2854000000.0,,,,2854000000.0,,,
CashSurrenderValueDuePolicyholdersAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342000000.0,346000000.0,339000000.0,337000000.0,339000000.0,332000000.0,323000000.0,324000000.0,,,,
CededPremiumsEarned / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219000000.0,,,219000000.0,,219000000.0,,,,219000000.0,,,,1954000000.0,,,,825000000.0,,825000000.0,,,680000000.0,,,,772000000.0,,,
CommercialPaper / USD,,,,,,,315000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,200000000.0,200000000.0,200000000.0,,,2119000000.0
CommonStockDividendsPerShareDeclared / USD/shares,0.12,0.189,0.2288,0.0763,0.1525,0.2288,0.258,0.0875,0.175,0.2625,0.305,0.125,0.25,0.375,0.125,0.1625,0.325,0.4875,0.5,0.225,0.45,0.675,0.65,0.275,0.55,0.825,0.9,0.35,0.7,1.05,1.1,0.425,0.85,1.275,1.4,0.5,1.0,1.5,1.7,0.5,1.0,1.7,1.5,2.0,0.5,1.0,1.5,2.0,0.5,1.0,1.5,2.0,0.5,1.0,1.5,2.0,0.55,2.0,1.1,1.65,2.0,0.605,1.21,1.815,0.55,0.665,0.665,0.665
CommonStockParOrStatedValuePerShare / USD/shares,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0,3200000000.0
CommonStockSharesIssued / shares,1603267000.0,1603267000.0,1603000000.0,1612000000.0,1612000000.0,1612000000.0,1612000000.0,1624000000.0,1624000000.0,1624000000.0,1624000000.0,1640000000.0,1640000000.0,1640000000.0,1640000000.0,1667000000.0,1667000000.0,1667000000.0,1667000000.0,1680000000.0,1680000000.0,1680000000.0,1680000000.0,1691000000.0,1691000000.0,1691000000.0,1691000000.0,1699000000.0,1699000000.0,1699000000.0,1699000000.0,1705000000.0,1705000000.0,1705000000.0,1705000000.0,1712000000.0,1712000000.0,1712000000.0,1712000000.0,1720000000.0,1720000000.0,1712000000.0,1720000000.0,1720000000.0,1727000000.0,1727000000.0,1727000000.0,1727000000.0,1733000000.0,1733000000.0,1733000000.0,1733000000.0,1744000000.0,1744000000.0,1744000000.0,1744000000.0,1758000000.0,1744000000.0,1758000000.0,1758000000.0,1758000000.0,1768000000.0,1768000000.0,1768000000.0,1768000000.0,1778000000.0,1778000000.0,1778000000.0
CommonStockSharesOutstanding / shares,,1437065000.0,1436000000.0,1391000000.0,1391000000.0,1391000000.0,1391000000.0,1363000000.0,1363000000.0,1363000000.0,1363000000.0,1298000000.0,1298000000.0,1298000000.0,1298000000.0,1231000000.0,1231000000.0,1231000000.0,1231000000.0,1180000000.0,1180000000.0,1180000000.0,1180000000.0,1140000000.0,1140000000.0,1140000000.0,1140000000.0,1101000000.0,1101000000.0,1101000000.0,1101000000.0,1061000000.0,1061000000.0,1061000000.0,1061000000.0,1014000000.0,1014000000.0,1014000000.0,1014000000.0,1295000000.0,1295000000.0,1014000000.0,1295000000.0,1295000000.0,1302000000.0,1302000000.0,1302000000.0,1302000000.0,1310000000.0,1310000000.0,1310000000.0,1310000000.0,1322000000.0,1322000000.0,1322000000.0,1322000000.0,1300000000.0,1322000000.0,1300000000.0,1300000000.0,1300000000.0,1288000000.0,1288000000.0,1288000000.0,1288000000.0,1260000000.0,1260000000.0,1260000000.0
CommonStockValue / USD,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0
CommonStocksIncludingAdditionalPaidInCapital / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32096000000.0,45440000000.0,45440000000.0,32096000000.0,45440000000.0,45440000000.0,45972000000.0,45972000000.0,45972000000.0,45972000000.0,46513000000.0,46513000000.0,46513000000.0,46513000000.0,47377000000.0,47377000000.0,47377000000.0,47377000000.0,48193000000.0,47377000000.0,48193000000.0,48193000000.0,48193000000.0,48992000000.0,48992000000.0,48992000000.0,48992000000.0,49661000000.0,49661000000.0,49661000000.0
ComprehensiveIncomeNetOfTax / USD,,,,,1627000000.0,2645000000.0,,776000000.0,1594000000.0,2403000000.0,,712000000.0,1517000000.0,2385000000.0,3416000000.0,776000000.0,1741000000.0,2748000000.0,3429000000.0,,,,3855000000.0,,,3312000000.0,4624000000.0,1174000000.0,2455000000.0,3640000000.0,4576000000.0,1165000000.0,2111000000.0,3649000000.0,5096000000.0,961000000.0,2049000000.0,3493000000.0,5370000000.0,1342000000.0,-1252000000.0,5370000000.0,126000000.0,6762000000.0,1752000000.0,3939000000.0,5735000000.0,-320000000.0,1675000000.0,5176000000.0,6442000000.0,7551000000.0,1831000000.0,4762000000.0,6267000000.0,7574000000.0,1591000000.0,7574000000.0,4080000000.0,289000000.0,7687000000.0,2525000000.0,4443000000.0,6558000000.0,2713000000.0,1069000000.0,2861000000.0,3476000000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,,-1000000.0,-2000000.0,,-1000000.0,-1000000.0,-2000000.0,,-1000000.0,-2000000.0,-3000000.0,-3000000.0,-1000000.0,-2000000.0,-2000000.0,-4000000.0,,,,-2000000.0,,,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1000000.0,1000000.0,2000000.0,,,2000000.0,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,9000000.0,-7000000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,,,1627000000.0,2645000000.0,,775000000.0,1593000000.0,2401000000.0,,713000000.0,1519000000.0,2388000000.0,3419000000.0,777000000.0,1743000000.0,2750000000.0,3433000000.0,953000000.0,2061000000.0,3314000000.0,3853000000.0,1139000000.0,2392000000.0,3312000000.0,4624000000.0,1174000000.0,2455000000.0,3641000000.0,4576000000.0,1166000000.0,2112000000.0,3651000000.0,5098000000.0,962000000.0,2050000000.0,3494000000.0,5372000000.0,1342000000.0,-1252000000.0,5372000000.0,126000000.0,6763000000.0,1758000000.0,3940000000.0,5735000000.0,-322000000.0,1680000000.0,5192000000.0,6453000000.0,7548000000.0,1832000000.0,4771000000.0,6265000000.0,7587000000.0,1592000000.0,7587000000.0,4091000000.0,307000000.0,7675000000.0,2531000000.0,4462000000.0,6581000000.0,2729000000.0,1080000000.0,2870000000.0,3469000000.0
