fact_unit,2009-07-28,2009-10-27,2010-02-17,2010-04-26,2010-07-27,2010-10-26,2011-02-16,2011-05-10,2011-07-27,2011-11-03,2012-02-16,2012-04-27,2012-07-26,2012-10-24,2013-02-27,2013-04-24,2013-07-25,2013-10-24,2014-02-18,2014-05-01,2014-07-31,2014-10-30,2015-02-24,2015-04-30,2015-07-30,2015-10-29,2016-02-26,2016-04-27,2016-07-25,2016-10-21,2017-02-22,2017-04-21,2017-07-25,2017-10-19,2018-02-23,2018-04-20,2018-07-25,2018-10-24,2019-02-21,2019-04-24,2019-07-24,2019-10-23,2020-02-20,2020-05-04,2020-07-24,2020-10-23,2021-02-22,2021-04-23,2021-07-23,2021-10-22,2022-02-28,2022-04-22,2022-07-22,2022-10-21,2023-02-21,2023-04-28,2023-07-27,2023-10-25,2024-02-22,2024-04-24,2024-07-24,2024-10-23,2025-02-20,2025-04-23,2025-07-23,2025-10-21
AccountsPayableAndAccruedLiabilitiesCurrent / USD,1219619000.0,1219619000.0,1219619000.0,888705000.0,888705000.0,888705000.0,888705000.0,865272000.0,865272000.0,865272000.0,865272000.0,906764000.0,906764000.0,906764000.0,906764000.0,1016191000.0,1016191000.0,1016191000.0,1016000000.0,920000000.0,920000000.0,920000000.0,920000000.0,1191000000.0,1191000000.0,1191000000.0,1191000000.0,1014000000.0,1014000000.0,1014000000.0,1014000000.0,975000000.0,975000000.0,975000000.0,975000000.0,1021000000.0,1021000000.0,1021000000.0,1021000000.0,1021000000.0,1021000000.0,1021000000.0,1021000000.0,1041000000.0,1041000000.0,1041000000.0,1041000000.0,1633000000.0,1633000000.0,1633000000.0,1633000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1396000000.0,1396000000.0,1396000000.0,1396000000.0,1359000000.0,1359000000.0,1359000000.0,1359000000.0,1394000000.0,1394000000.0,1394000000.0
AccountsPayableTradeCurrent / USD,,,,,,,207327000.0,,,,212494000.0,,,,215340000.0,,,,204000000.0,,,,258000000.0,,,,257000000.0,,,,279000000.0,,,,231000000.0,,,,224000000.0,,,,222000000.0,,,,263000000.0,,,,446000000.0,,,,357000000.0,,,,324000000.0,,,,378000000.0,,,
AccountsReceivableNetCurrent / USD,832873000.0,832873000.0,832873000.0,827343000.0,827343000.0,827343000.0,827343000.0,845299000.0,845299000.0,845299000.0,845299000.0,906455000.0,906455000.0,906455000.0,906455000.0,867010000.0,867010000.0,867010000.0,867000000.0,852000000.0,852000000.0,852000000.0,852000000.0,932000000.0,932000000.0,932000000.0,932000000.0,901000000.0,901000000.0,901000000.0,901000000.0,926000000.0,926000000.0,926000000.0,926000000.0,924000000.0,924000000.0,924000000.0,924000000.0,1012000000.0,1012000000.0,1012000000.0,1012000000.0,1063000000.0,1063000000.0,1063000000.0,1063000000.0,1520000000.0,1520000000.0,1520000000.0,1520000000.0,1438000000.0,1438000000.0,1438000000.0,1438000000.0,1195000000.0,1195000000.0,1195000000.0,1195000000.0,1210000000.0,1210000000.0,1210000000.0,1210000000.0,1304000000.0,1304000000.0,1304000000.0
AccruedIncomeTaxes / USD,,,,,,,100000000.0,,,,128000000.0,,,,164000000.0,,,,251000000.0,,,,157000000.0,,,,110000000.0,,,,50000000.0,,,,62000000.0,,,,82000000.0,,,,85000000.0,,,,113000000.0,,,,135000000.0,,,,106000000.0,,,,81000000.0,,,,83000000.0,,,
AccruedInsuranceCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,30000000.0,,,,59000000.0,,,,60000000.0,,,,31000000.0,,,,32000000.0,,,,29000000.0,,,,30000000.0,,,,31000000.0,,,,34000000.0,,,,35000000.0,,,,36000000.0,,,
AccruedLiabilitiesCurrent / USD,,,,,,,322676000.0,,,,337069000.0,,,,,,,,,,,,,,,,277000000.0,,,,257000000.0,,,,254000000.0,,,,246000000.0,,,,274000000.0,,,,223000000.0,,,,356000000.0,,,,460000000.0,,,,392000000.0,,,,287000000.0,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,-1513436000.0,,,,1652815000.0,,,,1743518000.0,,,,1868000000.0,,,,2001000000.0,,,,2193000000.0,,,,2307000000.0,,,,2400000000.0,,,,2526000000.0,,,,2682000000.0,,,,2776000000.0,,,,2992000000.0,,,,3088000000.0,,,,3337000000.0,,,,3416000000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-68068000.0,-68068000.0,-68068000.0,-20961000.0,-20961000.0,-20961000.0,-20961000.0,10626000.0,10626000.0,10626000.0,10626000.0,-8067000.0,-8067000.0,-8067000.0,-8067000.0,-8067000.0,-8067000.0,-8067000.0,14000000.0,-8000000.0,-8000000.0,-8000000.0,-8000000.0,-27000000.0,-27000000.0,-27000000.0,-27000000.0,-38000000.0,-38000000.0,-38000000.0,-38000000.0,-72000000.0,-72000000.0,-72000000.0,-72000000.0,-48000000.0,-48000000.0,-48000000.0,-48000000.0,-59000000.0,-59000000.0,-59000000.0,-59000000.0,-39000000.0,-39000000.0,-39000000.0,-39000000.0,-21000000.0,-21000000.0,-21000000.0,-21000000.0,-14000000.0,-14000000.0,-14000000.0,-14000000.0,-21000000.0,-21000000.0,-21000000.0,-21000000.0,-14000000.0,-14000000.0,-14000000.0,-14000000.0,-88000000.0,-88000000.0,-88000000.0
AdditionalPaidInCapitalCommonStock / USD,2262065000.0,2262065000.0,2262065000.0,2302368000.0,2302368000.0,2302368000.0,2302368000.0,2311421000.0,2311421000.0,2311421000.0,2311421000.0,2347518000.0,2347518000.0,2347518000.0,2347518000.0,2370677000.0,2370677000.0,2370677000.0,2371000000.0,2379000000.0,2379000000.0,2379000000.0,2379000000.0,2418000000.0,2418000000.0,2418000000.0,2418000000.0,2481000000.0,2481000000.0,2481000000.0,2481000000.0,2545000000.0,2545000000.0,2545000000.0,2545000000.0,2612000000.0,2612000000.0,2612000000.0,2612000000.0,2667000000.0,2667000000.0,2667000000.0,2667000000.0,2722000000.0,2722000000.0,2722000000.0,2722000000.0,2841000000.0,2841000000.0,2841000000.0,2841000000.0,2260000000.0,2260000000.0,2260000000.0,2260000000.0,2295000000.0,2295000000.0,2295000000.0,2295000000.0,2320000000.0,2320000000.0,2320000000.0,2320000000.0,2361000000.0,2361000000.0,2361000000.0
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0,23000000.0,15000000.0,16000000.0,16000000.0,21000000.0,13000000.0,13000000.0,13000000.0,16000000.0,21000000.0,22000000.0,22000000.0,15000000.0,27000000.0,27000000.0,28000000.0,22000000.0,28000000.0,28000000.0,28000000.0,28000000.0,23000000.0,23000000.0,24000000.0
