fact_unit,2009-08-10,2009-11-09,2010-03-01,2010-05-05,2010-08-06,2010-11-04,2011-02-23,2011-05-06,2011-08-01,2011-11-07,2012-02-27,2012-05-04,2012-08-03,2012-11-02,2013-02-22,2013-05-10,2013-08-02,2013-11-05,2014-03-03,2014-05-02,2014-08-08,2014-11-04,2015-02-19,2015-05-04,2015-08-06,2015-11-03,2016-02-26,2016-05-03,2016-08-05,2016-11-04,2017-02-24,2017-05-02,2017-08-04,2017-11-03,2018-02-23,2018-05-04,2018-08-03,2018-11-02,2019-02-22,2019-05-03,2019-08-06,2019-11-05,2020-02-21,2020-05-08,2020-08-05,2020-11-04,2021-02-25,2021-05-05,2021-08-04,2021-11-04,2022-02-25,2022-05-04,2022-08-03,2022-11-08,2023-02-24,2023-05-05,2023-08-04,2023-11-03,2024-02-23,2024-05-03,2024-08-06,2024-11-12,2025-02-27,2025-05-08,2025-08-07,2025-11-06
AccruedLiabilitiesCurrentAndNoncurrent / USD,,,,,,,,246591000.0,246591000.0,131758000.0,130931000.0,247599000.0,246214000.0,246214000.0,245520000.0,224194000.0,223651000.0,217259000.0,216756000.0,243045000.0,242418000.0,240606000.0,240337000.0,244017000.0,244549000.0,244549000.0,244117000.0,260005000.0,260005000.0,260005000.0,260005000.0,274676000.0,274676000.0,274676000.0,274676000.0,308189000.0,308189000.0,308189000.0,308189000.0,297700000.0,297700000.0,297700000.0,297700000.0,274013000.0,274013000.0,274013000.0,274013000.0,274699000.0,274699000.0,274699000.0,274699000.0,296006000.0,296006000.0,296006000.0,296006000.0,306186000.0,306186000.0,306186000.0,306186000.0,310868000.0,310868000.0,310868000.0,310868000.0,356987000.0,356987000.0,356987000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-2932000.0,-2932000.0,-2932000.0,-1067000.0,-1067000.0,-1067000.0,-1067000.0,-1175000.0,-1175000.0,-1175000.0,-1175000.0,-87020000.0,-87020000.0,-87020000.0,-87020000.0,-108007000.0,-108007000.0,-108007000.0,-108007000.0,-48631000.0,-48631000.0,-48631000.0,-48631000.0,-42515000.0,-42515000.0,-42515000.0,-42515000.0,-31387000.0,-31387000.0,-31387000.0,-31387000.0,-30510000.0,-30510000.0,-30510000.0,-30510000.0,-37419000.0,-37419000.0,-37419000.0,-37419000.0,-26144000.0,-26144000.0,-26144000.0,-26144000.0,-31503000.0,-31503000.0,-31503000.0,-31503000.0,-40250000.0,-40250000.0,-40250000.0,-40250000.0,-26106000.0,-26106000.0,-26106000.0,-26106000.0,1424000.0,1424000.0,1424000.0,1424000.0,16116000.0,16116000.0,16116000.0,16116000.0,34304000.0,34304000.0,34304000.0
AdditionalPaidInCapital / USD,2940499000.0,2940499000.0,2940499000.0,3200367000.0,3200367000.0,3200367000.0,3200367000.0,3593677000.0,3593677000.0,3593677000.0,3593677000.0,4652457000.0,4652457000.0,4652457000.0,4652457000.0,7086407000.0,7086407000.0,7086407000.0,7086407000.0,8988723000.0,8988723000.0,8988723000.0,8988723000.0,9354685000.0,9354685000.0,9354685000.0,9354685000.0,10068532000.0,10068532000.0,10068532000.0,10068532000.0,10105654000.0,10105654000.0,10105654000.0,10105654000.0,10235475000.0,10235475000.0,10235475000.0,10235475000.0,10306588000.0,10306588000.0,10306588000.0,10306588000.0,10736733000.0,10736733000.0,10736733000.0,10736733000.0,10664416000.0,10664416000.0,10664416000.0,10664416000.0,10716414000.0,10716414000.0,10716414000.0,10716414000.0,10765431000.0,10765431000.0,10765431000.0,10765431000.0,11287626000.0,11287626000.0,11287626000.0,11287626000.0,11314116000.0,11314116000.0,11314116000.0
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,,,,,,4490000.0,14825000.0,14825000.0,4203000.0,5119000.0,15458000.0,15491000.0,14891000.0,3590000.0,5638000.0,5706000.0,15543000.0,3567000.0,4689000.0,4701000.0,6127000.0,5338000.0,5793000.0,5921000.0,4746000.0,8164000.0,8280000.0,8316000.0,5979000.0,10149000.0,10496000.0,10514000.0,8356000.0,10483000.0,10524000.0,10543000.0,10542000.0,14206000.0,14206000.0,15961000.0,10556000.0,14346000.0,14750000.0,14752000.0,16101000.0,13228000.0,13228000.0,13409000.0,14919000.0,16365000.0,16389000.0,16872000.0,13463000.0,10242000.0,10509000.0,10559000.0,16989000.0,16291000.0,16460000.0,16643000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,,,,22464000.0,7991000.0,18483000.0,20612000.0,14192000.0,8848000.0,12425000.0,15025000.0,12386000.0,9073000.0,14027000.0,17689000.0,22464000.0,9504000.0,15175000.0,21268000.0,17098000.0,8053000.0,15098000.0,20765000.0,27009000.0,6944000.0,14700000.0,20059000.0,26776000.0,6567000.0,15168000.0,22369000.0,26258000.0,6549000.0,16631000.0,25053000.0,25140000.0,6549000.0,6549000.0,6549000.0,28200000.0,7861000.0,7861000.0,7861000.0,31705000.0,7781000.0,7781000.0,7781000.0,34870000.0,7286000.0,7286000.0,7286000.0,30966000.0,9176000.0,9176000.0,9176000.0,33951000.0,11123000.0,11123000.0,11123000.0,44440000.0,8440000.0,8440000.0,8440000.0
AllocatedShareBasedCompensationExpense / USD,,,18334000.0,,,,17268000.0,3485000.0,5166000.0,7709000.0,11446000.0,2834000.0,5575000.0,7614000.0,9906000.0,2974000.0,6106000.0,8394000.0,9721000.0,5617000.0,11793000.0,16768000.0,9961000.0,3154000.0,5890000.0,9897000.0,17775000.0,3883000.0,7777000.0,11255000.0,13314000.0,3742000.0,8045000.0,11555000.0,14703000.0,3986000.0,8950000.0,13245000.0,14666000.0,3846000.0,9843000.0,15189000.0,17085000.0,5471000.0,13129000.0,20291000.0,19707000.0,5039000.0,11624000.0,17385000.0,24885000.0,5247000.0,12897000.0,19965000.0,21110000.0,6887000.0,17751000.0,26958000.0,25100000.0,8018000.0,15192000.0,22112000.0,34131000.0,5910000.0,13546000.0,20338000.0
AmortizationOfFinancingCostsAndDiscounts / USD,2650000.0,5191000.0,4934000.0,2223000.0,3598000.0,5422000.0,5892000.0,2246000.0,3908000.0,5944000.0,8139000.0,1818000.0,3485000.0,4888000.0,7723000.0,1475000.0,3040000.0,4122000.0,5834000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2691000.0,5337000.0,8102000.0,10143000.0,3231000.0,6352000.0,9450000.0,11218000.0,3283000.0,6608000.0,9995000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,,,,1641986.0,1176293.0,1039724.0,326366.0,469647.0,320698.0,320698.0,457419.0,427288.0,424357.0,418177.0,396346.0,608148.0,606318.0,605899.0,396346.0,605899.0,243326.0,1499.0,605899.0,,,,,,,,,6995.0,,,,6995.0,,,,,,,,294115.0,292544.0,,,294115.0,292544.0,9793.0,291881.0,9793.0,8222.0,9793.0,291881.0,307625.0,303784.0,,291881.0,,,
Assets / USD,7174353000.0,7174353000.0,7174353000.0,7457605000.0,7457605000.0,7457605000.0,7457605000.0,7821488000.0,7821488000.0,7821488000.0,7821488000.0,8482390000.0,8482390000.0,8482390000.0,8482390000.0,11160078000.0,11160078000.0,11160078000.0,11160078000.0,15328143000.0,15328143000.0,15328143000.0,15328143000.0,16176723000.0,16176723000.0,16176723000.0,16140578000.0,16931305000.0,16931305000.0,16931305000.0,16931305000.0,17867271000.0,17867271000.0,17867271000.0,17867271000.0,18414821000.0,18414821000.0,18414821000.0,18414821000.0,18380200000.0,18380200000.0,18380200000.0,18380200000.0,19121051000.0,19121051000.0,19121051000.0,19121051000.0,19199144000.0,19199144000.0,19199144000.0,19199144000.0,19902016000.0,19902016000.0,19902016000.0,19902016000.0,20457764000.0,20457764000.0,20457764000.0,20457764000.0,20678214000.0,20678214000.0,20678214000.0,20678214000.0,21000737000.0,21000737000.0,21000737000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent / USD,,,,,,,,,,,,,,,,,,,,,133918000.0,215590000.0,258391000.0,102422000.0,118838000.0,118838000.0,178931000.0,38224000.0,17489000.0,17489000.0,17489000.0,20846000.0,20846000.0,20846000.0,20846000.0,0.0,0.0,0.0,0.0,55208000.0,55208000.0,,,,,,,,,16678000.0,16678000.0,17065000.0,17065000.0,17065000.0,17065000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6950000.0,6950000.0,6950000.0
