fact_unit,2009-12-18,2010-03-26,2010-06-25,2010-10-26,2010-12-20,2011-03-25,2011-06-24,2011-10-21,2011-12-20,2012-03-23,2012-06-29,2012-10-30,2012-12-20,2013-03-28,2013-06-28,2013-10-29,2013-12-19,2014-03-27,2014-06-26,2014-10-24,2014-12-18,2015-03-26,2015-06-25,2015-10-30,2015-12-17,2016-03-24,2016-06-23,2016-10-28,2016-12-21,2017-03-23,2017-06-22,2017-10-26,2017-12-21,2018-03-22,2018-06-28,2018-10-24,2018-12-20,2019-03-28,2019-06-27,2019-10-29,2019-12-19,2020-03-19,2020-06-25,2020-10-22,2020-12-17,2021-03-18,2021-06-24,2021-10-15,2021-12-16,2022-03-17,2022-06-23,2022-10-12,2022-12-16,2023-03-23,2023-06-22,2023-10-12,2023-12-19,2024-03-21,2024-06-20,2024-09-30,2024-10-10,2024-12-19,2025-03-20,2025-06-20,2025-10-10
AdvertisingExpense / USD,,,,91034000.0,,,,77315000.0,,,,81218000.0,,,,81420000.0,,,,81640000.0,,,,90310000.0,,,,87559000.0,,,,79899000.0,,,,80601000.0,,,,79883000.0,,,,78464000.0,,,,85521000.0,,,,57658000.0,,,,171883000.0,,,,171883000.0,119202000.0,,,,100652000.0
AllocatedShareBasedCompensationExpense / USD,,,,377365000.0,,,,452823000.0,,,,425822000.0,,,,450137000.0,,,,538086000.0,,,,615878000.0,,,,671301000.0,,,,680329000.0,,,,758176000.0,,,,795235000.0,,,,976908000.0,,,,1093253000.0,,,,1197806000.0,,,,1342951000.0,,,,1342951000.0,1679789000.0,,,,1913051000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49913000.0,49913000.0,49913000.0,49913000.0,45538000.0,45538000.0,45538000.0,45538000.0,40277000.0,40277000.0,40277000.0,40277000.0,32206000.0,32206000.0,32206000.0,32206000.0,25786000.0,25786000.0,25786000.0,25786000.0,26343000.0,26343000.0,26343000.0,25786000.0,26343000.0,27561000.0,27561000.0,27561000.0,27561000.0
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10117000.0,,,,-1060000.0,,,,974000.0,,,,147000.0,,,,6199000.0,,,,6199000.0,-2284000.0,,,,3856000.0
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,52876000.0,,,,75232000.0,,47578000.0,70742000.0,75232000.0,27724000.0,57364000.0,87699000.0,99633000.0,33128000.0,66452000.0,108150000.0,117882000.0,44628000.0,86559000.0,127438000.0,149417000.0,40093000.0,80847000.0,125533000.0,170187000.0,53372000.0,109171000.0,172054000.0,177150000.0,67207000.0,140953000.0,234933000.0,239664000.0,102542000.0,218373000.0,328228000.0,312706000.0,109069000.0,229281000.0,331095000.0,312706000.0,438897000.0,111631000.0,231256000.0,364353000.0,440957000.0
AociLossCashFlowHedgeCumulativeGainLossAfterTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84010000.0,63714000.0,63714000.0,63714000.0,38993000.0,115525000.0,115525000.0,115525000.0,63714000.0,10749000.0,10749000.0,10749000.0,63714000.0,115525000.0,-5966000.0,-5966000.0,-5966000.0,10749000.0
Assets / USD,12255734000.0,12255734000.0,12255734000.0,12255734000.0,12835253000.0,12835253000.0,12835253000.0,12835253000.0,15731510000.0,15731510000.0,15731510000.0,15731510000.0,16665415000.0,16665415000.0,16665415000.0,16665415000.0,16867049000.0,16867049000.0,16867049000.0,16867049000.0,17930452000.0,17930452000.0,17930452000.0,17930452000.0,18266058000.0,18266058000.0,18266058000.0,18202647000.0,20609004000.0,20609004000.0,20609004000.0,20609004000.0,22689890000.0,22689890000.0,22689890000.0,22689890000.0,24449083000.0,24449083000.0,24449083000.0,24449083000.0,29789880000.0,29789880000.0,29789880000.0,29789880000.0,37078593000.0,37078593000.0,37078593000.0,37078593000.0,43175843000.0,43175843000.0,43175843000.0,43175843000.0,47263390000.0,47263390000.0,47263390000.0,47263390000.0,51245305000.0,51245305000.0,51245305000.0,47263390000.0,51245305000.0,55932363000.0,55932363000.0,55932363000.0,55932363000.0
AssetsCurrent / USD,8990514000.0,8990514000.0,8990514000.0,8990514000.0,9563625000.0,9563625000.0,9563625000.0,9563625000.0,11471183000.0,11471183000.0,11471183000.0,11471183000.0,12587931000.0,12587931000.0,12587931000.0,12587931000.0,11844178000.0,11844178000.0,11844178000.0,11844178000.0,11904442000.0,11904442000.0,11904442000.0,11904442000.0,11579394000.0,11579394000.0,11579394000.0,10700074000.0,11976222000.0,11976222000.0,11976222000.0,11976222000.0,12097289000.0,12097289000.0,12097289000.0,12097289000.0,13585559000.0,13585559000.0,13585559000.0,13585559000.0,15450601000.0,15450601000.0,15450601000.0,15450601000.0,17749756000.0,17749756000.0,17749756000.0,17749756000.0,19666511000.0,19666511000.0,19666511000.0,19666511000.0,21610871000.0,21610871000.0,21610871000.0,21610871000.0,23381931000.0,23381931000.0,23381931000.0,21610871000.0,23381931000.0,20857781000.0,20857781000.0,20857781000.0,20857781000.0
AssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3620335000.0,,,,3904223000.0,,,,4349298000.0,,,5011938000.0,4768722000.0,,,,5093505000.0,,,5568733000.0,4285646000.0,,,,5568733000.0,,,,5568733000.0,7440796000.0,,,,
AssetsNoncurrent / USD,3265220000.0,3265220000.0,3265220000.0,3265220000.0,3271628000.0,3271628000.0,3271628000.0,3271628000.0,4260327000.0,4260327000.0,4260327000.0,4260327000.0,4077484000.0,4077484000.0,4077484000.0,4077484000.0,5022871000.0,5022871000.0,5022871000.0,5022871000.0,6026010000.0,6026010000.0,6026010000.0,6026010000.0,6686664000.0,6686664000.0,6686664000.0,7502573000.0,8632782000.0,8632782000.0,8632782000.0,8632782000.0,10592601000.0,10592601000.0,10592601000.0,10592601000.0,10863524000.0,10863524000.0,10863524000.0,10863524000.0,14339279000.0,14339279000.0,14339279000.0,14339279000.0,19328837000.0,19328837000.0,19328837000.0,19328837000.0,23509332000.0,23509332000.0,23509332000.0,23509332000.0,25652519000.0,25652519000.0,25652519000.0,25652519000.0,27863374000.0,27863374000.0,27863374000.0,25652519000.0,27863374000.0,35074582000.0,35074582000.0,35074582000.0,35074582000.0
CapitalizedContractCostAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274814000.0,81356000.0,162973000.0,228390000.0,300680000.0,67206000.0,135537000.0,203957000.0,297216000.0,70440000.0,155600000.0,247080000.0,297216000.0,280093000.0,98491000.0,191356000.0,265552000.0,339139000.0
CapitalizedContractCostNetNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723168000.0,731445000.0,731445000.0,731445000.0,731445000.0,807940000.0,807940000.0,807940000.0,807940000.0,851972000.0,851972000.0,851972000.0,807940000.0,851972000.0,862140000.0,862140000.0,862140000.0,862140000.0
CashAndCashEquivalentsAtCarryingValue / USD,3602760000.0,3602760000.0,3602760000.0,3314396000.0,4541662000.0,4541662000.0,4541662000.0,3602760000.0,4838292000.0,4838292000.0,4838292000.0,4541662000.0,5701078000.0,5701078000.0,5701078000.0,4838292000.0,6640526000.0,6640526000.0,6640526000.0,5701078000.0,5631885000.0,5631885000.0,5631885000.0,6640526000.0,4921305000.0,4921305000.0,4921305000.0,5631885000.0,4360766000.0,4360766000.0,4360766000.0,4921305000.0,4905609000.0,4905609000.0,4905609000.0,4360766000.0,4126860000.0,4126860000.0,4126860000.0,4905609000.0,5061360000.0,5061360000.0,5061360000.0,4126860000.0,8415330000.0,8415330000.0,8415330000.0,8415330000.0,8168174000.0,8168174000.0,8168174000.0,8168174000.0,7889833000.0,7889833000.0,7889833000.0,7889833000.0,9045032000.0,9045032000.0,9045032000.0,7889833000.0,9045032000.0,5004469000.0,5004469000.0,5004469000.0,5004469000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126853000.0,6126853000.0,6126853000.0,5061360000.0,8415330000.0,8415330000.0,8415330000.0,6126853000.0,8168174000.0,8168174000.0,8168174000.0,8415330000.0,7889833000.0,7889833000.0,7889833000.0,8415330000.0,8168174000.0,9045032000.0,9045032000.0,9045032000.0,7889833000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-316316000.0,-690397000.0,315408000.0,1065493000.0,178673000.0,751248000.0,1594050000.0,2288477000.0,-2531057000.0,-2702058000.0,-1464606000.0,-247156000.0,-1990130000.0,-1651046000.0,645613000.0,-247156000.0,-278341000.0,-1904191000.0,-3923925000.0,-3507815000.0,1155199000.0
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths / USD,,,,,5497000.0,9796000.0,10710000.0,,,,-43614000.0,,-11117000.0,-16624000.0,-49242000.0,,-121295000.0,-100507000.0,-22270000.0,,,,,20401000.0,,,,61135000.0,,,,112303000.0,,,,21490000.0,,,,34207000.0,49723000.0,61160000.0,4372000.0,62257000.0,66522000.0,51087000.0,99577000.0,103549000.0,68742000.0,68084000.0,42073000.0,28711000.0,-15913000.0,-19684000.0,1761000.0,2975000.0,13741000.0,54434000.0,25093000.0,2975000.0,21905000.0,25149000.0,-37989000.0,-2615000.0,-115077000.0
CommercialPaper / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931507000.0,931507000.0,931507000.0,931507000.0
CommonStockDividendsPerShareCashPaid / USD/shares,0.5,0.5,0.5,0.42,0.75,0.75,1.125,0.5,0.45,0.45,0.9,1.125,0.675,0.675,1.35,0.9,0.81,0.81,1.62,1.35,0.93,0.93,1.86,1.62,1.02,1.02,2.04,1.86,1.1,1.1,2.2,2.04,1.21,1.21,2.42,2.2,1.33,1.33,2.66,2.42,1.46,1.46,2.92,2.66,0.8,1.6,2.4,2.92,0.88,1.76,2.64,3.2,0.97,1.94,2.91,3.52,1.12,2.24,3.36,3.52,3.88,1.29,2.58,3.87,4.48
ComprehensiveIncomeNetOfTax / USD,,,,,560389000.0,873052000.0,1283094000.0,,591756000.0,1184542000.0,1899224000.0,,323983000.0,1138265000.0,1513054000.0,2529589000.0,766567000.0,1790174000.0,2436874000.0,2009742000.0,918878000.0,1609391000.0,2586816000.0,2907280000.0,662769000.0,1261314000.0,1935633000.0,3122296000.0,741398000.0,2035758000.0,3062032000.0,2513557000.0,810978000.0,1765597000.0,2838893000.0,3862144000.0,1085291000.0,2015881000.0,2781466000.0,4012085000.0,1374345000.0,2510327000.0,3758347000.0,3578520000.0,1417577000.0,2630028000.0,3666668000.0,4514706000.0,1582911000.0,3092534000.0,4791641000.0,5386579000.0,1503285000.0,3169978000.0,4677392000.0,6049149000.0,2099620000.0,3734670000.0,5788013000.0,6049149000.0,6106324000.0,2089330000.0,3734264000.0,5568343000.0,7318798000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,,-100948000.0,-147028000.0,-206098000.0,,-79808000.0,-153596000.0,-234887000.0,,38891000.0,124265000.0,172584000.0,-307341000.0,-73900000.0,-152699000.0,-204915000.0,-222820000.0,-71486000.0,-121824000.0,-197001000.0,-247879000.0,-65861000.0,-122557000.0,-180088000.0,-243643000.0,-51092000.0,-122353000.0,-178235000.0,-230368000.0,-42964000.0,-93148000.0,151436000.0,-229830000.0,62048000.0,126985000.0,136180000.0,-221507000.0,14308000.0,32204000.0,47149000.0,152454000.0,19380000.0,35565000.0,57717000.0,60380000.0,23242000.0,44387000.0,68526000.0,85717000.0,23034000.0,45717000.0,74502000.0,84853000.0,34219000.0,63723000.0,102889000.0,84853000.0,91605000.0,38422000.0,70508000.0,117400000.0,140462000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,,2119155000.0,661337000.0,1020080000.0,1489192000.0,1705126000.0,671564000.0,1338138000.0,2134111000.0,1880249000.0,362874000.0,1262530000.0,1685638000.0,2836930000.0,840467000.0,1942873000.0,2641789000.0,2232562000.0,990364000.0,1731215000.0,2783817000.0,3155159000.0,728630000.0,1383871000.0,2115721000.0,3365939000.0,792490000.0,2158111000.0,3240267000.0,2743925000.0,853942000.0,1858745000.0,2990329000.0,4091974000.0,1147339000.0,2142866000.0,2917646000.0,4233592000.0,1388653000.0,2542531000.0,3805496000.0,3730974000.0,1436957000.0,2665593000.0,3724385000.0,4575086000.0,1606153000.0,3136921000.0,4860167000.0,5472296000.0,1526319000.0,3215695000.0,4751894000.0,6134002000.0,2133839000.0,3798393000.0,5890902000.0,6134002000.0,6197929000.0,2127752000.0,3804772000.0,5685743000.0,7459260000.0
ContractWithCustomerAssetNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,627733000.0,627733000.0,627733000.0,627733000.0,654782000.0,654782000.0,654782000.0,654782000.0,931220000.0,931220000.0,931220000.0,931220000.0,1292564000.0,1292564000.0,1292564000.0,1292564000.0,1536473000.0,1536473000.0,1536473000.0,1292564000.0,1536473000.0,1791405000.0,1791405000.0,1791405000.0,1791405000.0
ContractWithCustomerAssetNetNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23036000.0,23036000.0,23036000.0,23036000.0,71002000.0,71002000.0,71002000.0,71002000.0,43257000.0,43257000.0,43257000.0,43257000.0,38334000.0,38334000.0,38334000.0,38334000.0,46844000.0,46844000.0,46844000.0,46844000.0,106994000.0,106994000.0,106994000.0,46844000.0,106994000.0,120260000.0,120260000.0,120260000.0,120260000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800000000.0,2400000000.0,2700000000.0,2900000000.0,1800000000.0,2400000000.0,2700000000.0,2900000000.0,1800000000.0,2400000000.0,2600000000.0,2800000000.0,2000000000.0,2800000000.0,3100000000.0,3300000000.0,2500000000.0,3200000000.0,3500000000.0,3700000000.0,2500000000.0,,,3700000000.0,3900000000.0,,,,4200000000.0
CostOfGoodsAndServicesSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6820160000.0,13869858000.0,21232839000.0,,7308121000.0,14707901000.0,22279291000.0,,7711199000.0,15493533000.0,22956150000.0,29900325000.0,7863889000.0,16356782000.0,25216193000.0,30350881000.0,10048364000.0,20571098000.0,31415167000.0,34169261000.0,10561660000.0,21541052000.0,32576567000.0,34169261000.0,41892766000.0,10776362000.0,21697407000.0,32665784000.0,43380138000.0
CostsAndExpenses / USD,5655836000.0,10635932000.0,15441240000.0,22302244000.0,5001279000.0,9888129000.0,15059794000.0,20527103000.0,5651258000.0,11375974000.0,17630913000.0,20179233000.0,6607970000.0,12978499000.0,19558528000.0,23882457000.0,6619362000.0,12948150000.0,19514114000.0,25906437000.0,6708597000.0,13324798000.0,20386212000.0,26055605000.0,7155548000.0,14066105000.0,21207652000.0,27574166000.0,7244724000.0,14553733000.0,22216834000.0,28478555000.0,7673644000.0,15297173000.0,23788525000.0,29987216000.0,8386137000.0,16999331000.0,26059452000.0,30985439000.0,8976534000.0,18044037000.0,27425782000.0,35093755000.0,9591695000.0,19244255000.0,28522827000.0,36909939000.0,9871516000.0,20306126000.0,31451265000.0,37813395000.0,12530859000.0,25515972000.0,39071657000.0,42911860000.0,13154702000.0,27024279000.0,41229576000.0,42911860000.0,52227124000.0,13659416000.0,27412503000.0,41248466000.0,55301856000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,118498000.0,,,,155090000.0,,,,397722000.0,,,,617488000.0,,,,314121000.0,,,,152002000.0,,,,70050000.0,,,,159578000.0,,,,99280000.0,,,,218064000.0,,,,218064000.0,298685000.0,,,,422435000.0
CurrentIncomeTaxExpenseBenefit / USD,,,,964350000.0,,,,798456000.0,,,,782212000.0,,,,1129040000.0,,,,1022260000.0,,,,994449000.0,,,,1195835000.0,,,,1595850000.0,,,,1188029000.0,,,,1345233000.0,,,,1499499000.0,,,,1501916000.0,,,,1418067000.0,,,,1709641000.0,,,,1709641000.0,2420501000.0,,,,2404755000.0
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,16754000.0,,,,3425000.0,,,,46854000.0,,,,72133000.0,,,,38255000.0,,,,17269000.0,,,,3574000.0,,,,86113000.0,,,,26425000.0,,,,95662000.0,,,,95662000.0,152862000.0,,,,220043000.0
DebtCurrent / USD,594000.0,594000.0,594000.0,594000.0,143000.0,143000.0,143000.0,143000.0,4419000.0,4419000.0,4419000.0,4419000.0,11000.0,11000.0,11000.0,11000.0,0.0,0.0,0.0,0.0,330000.0,330000.0,330000.0,330000.0,1848000.0,1848000.0,1848000.0,1848000.0,2773000.0,2773000.0,2773000.0,2773000.0,2907000.0,2907000.0,2907000.0,2907000.0,5337000.0,5337000.0,5337000.0,5337000.0,6411000.0,6411000.0,6411000.0,6411000.0,7820000.0,7820000.0,7820000.0,7820000.0,12080000.0,12080000.0,12080000.0,12080000.0,9175000.0,9175000.0,9175000.0,9175000.0,104810000.0,104810000.0,104810000.0,9175000.0,104810000.0,946229000.0,946229000.0,946229000.0,946229000.0
DebtLongtermAndShorttermCombinedAmount / USD,,,,,,,,,,,,,,,,,,,,25600000.0,,,,26733000.0,,,,27435000.0,,,,27230000.0,,,,25070000.0,,,,25013000.0,,,,22658000.0,,,,61872000.0,,,,65553000.0,,,,55068000.0,,,147903000.0,55068000.0,147903000.0,,,,
