fact_unit,2009-08-07,2009-11-06,2010-02-26,2010-05-07,2010-08-09,2010-11-05,2011-02-28,2011-05-05,2011-08-05,2011-11-04,2012-02-27,2012-05-07,2012-08-03,2012-11-02,2013-02-28,2013-05-03,2013-08-02,2013-11-05,2014-02-28,2014-05-08,2014-08-06,2014-11-06,2015-02-27,2015-05-07,2015-08-07,2015-11-05,2016-02-25,2016-05-10,2016-08-05,2016-11-03,2017-02-21,2017-05-04,2017-08-03,2017-11-02,2018-02-21,2018-05-03,2018-08-02,2018-10-30,2019-02-21,2019-04-30,2019-07-30,2019-10-29,2020-02-20,2020-05-08,2020-08-04,2020-11-02,2021-02-22,2021-05-05,2021-08-06,2021-11-04,2022-02-22,2022-05-04,2022-08-03,2022-11-02,2023-02-21,2023-05-03,2023-08-08,2023-11-01,2024-02-20,2024-05-03,2024-08-07,2024-11-06,2025-02-18,2025-05-07,2025-08-06,2025-11-05
AccountsPayableCurrent / USD,,1855000000.0,1855000000.0,1766000000.0,1766000000.0,1766000000.0,1766000000.0,1974000000.0,1974000000.0,1974000000.0,1974000000.0,2300000000.0,2300000000.0,2300000000.0,2300000000.0,2278000000.0,2278000000.0,2278000000.0,2278000000.0,2478000000.0,2478000000.0,2478000000.0,2478000000.0,2754000000.0,2754000000.0,2754000000.0,2754000000.0,2587000000.0,2587000000.0,2587000000.0,2587000000.0,3042000000.0,3042000000.0,3042000000.0,3042000000.0,3934000000.0,3934000000.0,3934000000.0,3934000000.0,5188000000.0,5188000000.0,5188000000.0,5188000000.0,5555000000.0,5555000000.0,5555000000.0,5555000000.0,6455000000.0,6455000000.0,6455000000.0,6455000000.0,7523000000.0,7523000000.0,7523000000.0,7523000000.0,7515000000.0,7515000000.0,7515000000.0,7515000000.0,6340000000.0,6340000000.0,6340000000.0,6340000000.0,6302000000.0,6302000000.0,6302000000.0
AccountsReceivableGrossCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9645000000.0,9645000000.0,9645000000.0,9645000000.0,10888000000.0,10888000000.0,10888000000.0,10888000000.0,12669000000.0,12669000000.0,12669000000.0,12669000000.0,12729000000.0,12729000000.0,12729000000.0,12729000000.0,11342000000.0,11342000000.0,11342000000.0,11342000000.0,11007000000.0,,
AccountsReceivableNetCurrent / USD,5547000000.0,5547000000.0,5547000000.0,5369000000.0,5369000000.0,5369000000.0,5369000000.0,5627000000.0,5627000000.0,5627000000.0,5627000000.0,6246000000.0,6246000000.0,6246000000.0,6246000000.0,6111000000.0,6111000000.0,6111000000.0,6111000000.0,6502000000.0,6502000000.0,6502000000.0,6502000000.0,6661000000.0,6661000000.0,6661000000.0,6661000000.0,7134000000.0,7134000000.0,7134000000.0,7134000000.0,7695000000.0,7695000000.0,7695000000.0,7695000000.0,8773000000.0,8773000000.0,8773000000.0,8773000000.0,8958000000.0,8958000000.0,8958000000.0,8958000000.0,9552000000.0,9552000000.0,9552000000.0,9552000000.0,10750000000.0,10750000000.0,10750000000.0,10750000000.0,12541000000.0,12541000000.0,12541000000.0,12541000000.0,12583000000.0,12583000000.0,12583000000.0,12583000000.0,11216000000.0,11216000000.0,11216000000.0,11216000000.0,10871000000.0,10871000000.0,10871000000.0
AccruedIncomeTaxesCurrent / USD,,,37000000.0,258000000.0,258000000.0,258000000.0,,307000000.0,,,,146000000.0,146000000.0,146000000.0,,399000000.0,399000000.0,399000000.0,,256000000.0,,,,77000000.0,,,,147000000.0,147000000.0,147000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702000000.0,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76000000.0,,,,76000000.0,,,,76000000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-5642000000.0,-5642000000.0,-5642000000.0,-5127000000.0,-5127000000.0,-5127000000.0,-5642000000.0,-5155000000.0,-5217000000.0,-5153000000.0,-1717000000.0,-2522000000.0,-2476000000.0,-2569000000.0,-2635000000.0,-3020000000.0,-3192000000.0,-2929000000.0,-3103000000.0,-3595000000.0,-3577000000.0,-3469000000.0,-3354000000.0,-489000000.0,-596000000.0,-611000000.0,-460000000.0,-3688000000.0,-3727000000.0,-3851000000.0,-3594000000.0,-3647000000.0,-3606000000.0,-3651000000.0,-3540000000.0,-4462000000.0,-4202000000.0,-4224000000.0,-4483000000.0,-5638000000.0,-5346000000.0,-5288000000.0,-4867000000.0,-4818000000.0,-4815000000.0,-4617000000.0,-4994000000.0,-5876000000.0,-5933000000.0,-6022000000.0,-5997000000.0,-4659000000.0,-3064000000.0,-3029000000.0,-7113000000.0,-3257000000.0,-3251000000.0,-1549000000.0,-1549000000.0,-3758000000.0,-3758000000.0,-3758000000.0,-3758000000.0,-4309000000.0,-4309000000.0,-4309000000.0
AdditionalPaidInCapitalCommonStock / USD,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000000.0,150000000.0,150000000.0,150000000.0,865000000.0,865000000.0,865000000.0,865000000.0,1343000000.0,1343000000.0,1343000000.0,1343000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136000000.0,136000000.0,136000000.0
AllocatedShareBasedCompensationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505000000.0,,,,505000000.0,,,,505000000.0,,,
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,,,,138000000.0,,,,127000000.0,,,,117000000.0,,,,127000000.0,,,,122000000.0,,,,121000000.0,,,,118000000.0,,,,102000000.0,,,,104000000.0,,,,,119000000.0,153000000.0,93000000.0,93000000.0,138000000.0,138000000.0,138000000.0,138000000.0,128000000.0,128000000.0,128000000.0,128000000.0,146000000.0,146000000.0,146000000.0,146000000.0,126000000.0,126000000.0,126000000.0,126000000.0,136000000.0,136000000.0,136000000.0
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23000000.0,50000000.0,44000000.0,45000000.0,7000000.0,-15000000.0,-10000000.0,10000000.0,,,,18000000.0,,,,-20000000.0,,,,10000000.0,,,
