fact_unit,2009-07-31,2009-11-09,2010-02-26,2010-05-04,2010-08-03,2010-11-09,2011-02-24,2011-05-09,2011-08-09,2011-11-03,2012-03-14,2012-05-04,2012-05-11,2012-08-02,2012-11-06,2013-02-26,2013-05-02,2013-08-06,2013-11-05,2014-02-27,2014-05-02,2014-08-07,2014-11-04,2015-02-26,2015-05-05,2015-08-04,2015-11-03,2016-02-26,2016-05-04,2016-08-04,2016-11-02,2017-02-28,2017-05-09,2017-08-04,2017-10-30,2018-02-27,2018-05-07,2018-08-06,2018-11-07,2019-02-26,2019-05-07,2019-08-02,2019-11-01,2020-02-27,2020-05-04,2020-08-05,2020-11-05,2021-02-25,2021-05-05,2021-08-05,2021-11-05,2022-02-25,2022-05-05,2022-08-04,2022-11-03,2023-02-28,2023-05-04,2023-08-03,2023-11-03,2024-02-27,2024-05-07,2024-08-06,2024-11-06,2025-02-25,2025-05-08,2025-08-07,2025-11-05
AssetRetirementObligationRevisionOfEstimate / USD,,,,,,,49000000.0,,,,85000000.0,,85000000.0,,,364000000.0,,-6000000.0,0.0,25000000.0,,0.0,181000000.0,179000000.0,,,,-28000000.0,,,,52000000.0,,,,225000000.0,,-6000000.0,-8000000.0,244000000.0,,,,71000000.0,,,,34000000.0,,,,34000000.0,,,,140000000.0,,,,159000000.0,,,,69000000.0,,,-9000000.0
AssetRetirementObligationsNoncurrent / USD,,,,,,,1277000000.0,1449000000.0,1449000000.0,1449000000.0,1449000000.0,1905000000.0,1449000000.0,1905000000.0,1905000000.0,1905000000.0,2033000000.0,2033000000.0,2033000000.0,2033000000.0,2084000000.0,2084000000.0,2084000000.0,2084000000.0,2048000000.0,2048000000.0,2048000000.0,2048000000.0,2126000000.0,2126000000.0,2126000000.0,2126000000.0,2431000000.0,2431000000.0,2431000000.0,2431000000.0,2732000000.0,2732000000.0,2732000000.0,2732000000.0,2786000000.0,2786000000.0,2786000000.0,2786000000.0,2923000000.0,2923000000.0,2923000000.0,2923000000.0,3113000000.0,3113000000.0,3113000000.0,2923000000.0,3375000000.0,3375000000.0,3375000000.0,3375000000.0,3546000000.0,3546000000.0,3546000000.0,3546000000.0,3642000000.0,3642000000.0,3642000000.0,3642000000.0,3737000000.0,3737000000.0,3737000000.0
Assets / USD,,,,,,,28512000000.0,30283000000.0,30283000000.0,30283000000.0,30283000000.0,33249000000.0,30231000000.0,33249000000.0,33249000000.0,30231000000.0,36499000000.0,36499000000.0,36499000000.0,33249000000.0,37244000000.0,37244000000.0,37244000000.0,36499000000.0,39732000000.0,39732000000.0,39732000000.0,37165000000.0,41150000000.0,41150000000.0,41150000000.0,39651000000.0,47786000000.0,47786000000.0,47786000000.0,41150000000.0,50454000000.0,50454000000.0,50454000000.0,47786000000.0,60638000000.0,60638000000.0,60638000000.0,50454000000.0,65665000000.0,65665000000.0,65665000000.0,60638000000.0,66623000000.0,66623000000.0,66623000000.0,65665000000.0,72045000000.0,72045000000.0,72045000000.0,72045000000.0,78574000000.0,78574000000.0,78574000000.0,78574000000.0,87181000000.0,87181000000.0,87181000000.0,87181000000.0,96155000000.0,96155000000.0,96155000000.0
AssetsCurrent / USD,,,,,,,2295000000.0,3353000000.0,3353000000.0,3353000000.0,3353000000.0,2332000000.0,3363000000.0,2332000000.0,2332000000.0,2332000000.0,3695000000.0,3695000000.0,3695000000.0,3695000000.0,3997000000.0,3997000000.0,3997000000.0,3997000000.0,4184000000.0,4184000000.0,4184000000.0,4184000000.0,2891000000.0,2891000000.0,2891000000.0,2891000000.0,3110000000.0,3110000000.0,3110000000.0,3110000000.0,3341000000.0,3341000000.0,3341000000.0,3341000000.0,3645000000.0,3645000000.0,3645000000.0,3645000000.0,3339000000.0,3339000000.0,3339000000.0,3339000000.0,4511000000.0,4511000000.0,4511000000.0,3339000000.0,4375000000.0,4375000000.0,4375000000.0,4375000000.0,5912000000.0,5912000000.0,5912000000.0,5912000000.0,5470000000.0,5470000000.0,5470000000.0,5470000000.0,5285000000.0,5285000000.0,5285000000.0
AssetsHeldInTrustNoncurrent / USD,,,,,,,,,,,,,,,,,510000000.0,510000000.0,510000000.0,,506000000.0,506000000.0,506000000.0,506000000.0,512000000.0,512000000.0,512000000.0,512000000.0,464000000.0,464000000.0,464000000.0,464000000.0,430000000.0,430000000.0,430000000.0,430000000.0,455000000.0,455000000.0,455000000.0,455000000.0,416000000.0,416000000.0,416000000.0,416000000.0,488000000.0,488000000.0,488000000.0,488000000.0,512000000.0,512000000.0,512000000.0,488000000.0,567000000.0,567000000.0,567000000.0,567000000.0,505000000.0,505000000.0,505000000.0,505000000.0,549000000.0,549000000.0,549000000.0,549000000.0,585000000.0,585000000.0,585000000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,293000000.0,293000000.0,293000000.0,293000000.0,0.0,0.0,0.0,0.0,201000000.0,201000000.0,201000000.0,201000000.0,127000000.0,127000000.0,127000000.0,127000000.0,,,,,445000000.0,445000000.0,445000000.0,445000000.0,,,,445000000.0,,,,,,,,,,,,,,0.0,0.0
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,247000000.0,191000000.0,290000000.0,294000000.0,247000000.0,233000000.0,247000000.0,273000000.0,306000000.0,341000000.0,336000000.0,354000000.0,315000000.0,368000000.0,275000000.0,214000000.0,285000000.0,357000000.0,249000000.0,287000000.0,385000000.0,437000000.0,272000000.0,302000000.0,459000000.0,433000000.0,423000000.0,541000000.0,483000000.0,566000000.0,378000000.0,428000000.0,476000000.0,626000000.0,316000000.0,373000000.0,396000000.0,520000000.0,388000000.0,417000000.0,390000000.0,425000000.0,437000000.0,434000000.0,460000000.0,515000000.0,499000000.0,526000000.0,572000000.0,535000000.0,468000000.0,476000000.0,738000000.0,591000000.0,1171000000.0,863000000.0,1200000000.0,590000000.0,915000000.0,885000000.0,1059000000.0
CashAndCashEquivalentsAtCarryingValue / USD,,,,,,,668000000.0,110000000.0,110000000.0,110000000.0,331000000.0,912000000.0,331000000.0,912000000.0,912000000.0,110000000.0,252000000.0,252000000.0,252000000.0,912000000.0,475000000.0,475000000.0,475000000.0,252000000.0,904000000.0,904000000.0,904000000.0,475000000.0,570000000.0,570000000.0,570000000.0,904000000.0,403000000.0,403000000.0,403000000.0,349000000.0,288000000.0,288000000.0,288000000.0,288000000.0,102000000.0,102000000.0,102000000.0,102000000.0,108000000.0,108000000.0,108000000.0,108000000.0,960000000.0,960000000.0,960000000.0,108000000.0,559000000.0,559000000.0,559000000.0,559000000.0,370000000.0,370000000.0,370000000.0,370000000.0,236000000.0,236000000.0,236000000.0,236000000.0,1565000000.0,1565000000.0,1565000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610000000.0,425000000.0,425000000.0,425000000.0,450000000.0,246000000.0,246000000.0,246000000.0,,217000000.0,,,,,,,,985000000.0,985000000.0,985000000.0,,581000000.0,581000000.0,581000000.0,985000000.0,462000000.0,462000000.0,462000000.0,581000000.0,389000000.0,389000000.0,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364000000.0,364000000.0,364000000.0,425000000.0,246000000.0,246000000.0,246000000.0,364000000.0,217000000.0,217000000.0,217000000.0,246000000.0,,,,217000000.0,,,,462000000.0,,,,389000000.0,,,389000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-160000000.0,-58000000.0,-115000000.0,-164000000.0,-25000000.0,,-37000000.0,-76000000.0,-61000000.0,-39000000.0,48000000.0,251000000.0,-118000000.0,2237000000.0,4713000000.0,3329000000.0,-29000000.0,-207000000.0,-614000000.0,-78000000.0,768000000.0,1955000000.0,1512000000.0,205000000.0,-404000000.0,241000000.0,780000000.0,1029000000.0,-119000000.0,445000000.0,-38000000.0,301000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffectDisposalGroupIncludingDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths / USD,,,,,,,10000000.0,-10000000.0,-9000000.0,-8000000.0,8000000.0,-14000000.0,8000000.0,-12000000.0,-18000000.0,14000000.0,-21000000.0,-22000000.0,-22000000.0,-23000000.0,24000000.0,26000000.0,25000000.0,-19000000.0,23000000.0,22000000.0,20000000.0,-16000000.0,21000000.0,23000000.0,-21000000.0,-25000000.0,12000000.0,11000000.0,5000000.0,-33000000.0,13000000.0,9000000.0,15000000.0,22000000.0,5000000.0,-2000000.0,-12000000.0,-26000000.0,-69000000.0,-73000000.0,-72000000.0,-87000000.0,-79000000.0,-82000000.0,-104000000.0,-47000000.0,-22000000.0,6000000.0,24000000.0,31000000.0,33000000.0,23000000.0,48000000.0,37000000.0,25000000.0,43000000.0,31000000.0,29000000.0,19000000.0,4000000.0,4000000.0
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,1.37,0.39,0.78,1.17,1.56,0.48,1.56,0.96,1.44,1.56,0.6,1.2,1.8,1.92,0.63,1.26,1.89,2.4,0.66,1.32,1.98,2.52,0.7,1.4,2.1,2.64,0.76,1.51,2.27,2.8,0.82,1.65,2.47,3.02,0.9,1.79,2.69,3.29,0.97,1.94,2.9,3.58,1.05,2.09,3.14,3.87,1.1,2.2,3.3,4.18,1.15,2.29,1.72,2.2,0.6,1.19,1.79,2.29,0.62,1.24,1.86
CommonStockSharesAuthorized / shares,,,,,,,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,1125000000.0,1125000000.0,1125000000.0,1125000000.0,1125000000.0,1125000000.0,1125000000.0,1125000000.0,1125000000.0,1125000000.0
CommonStockSharesOutstanding / shares,,,,,,,261214009.0,240000000.0,240000000.0,240000000.0,243324281.0,240000000.0,243324281.0,240000000.0,240000000.0,246507865.0,242000000.0,242000000.0,242000000.0,240447416.0,244000000.0,244000000.0,244000000.0,239934681.0,246000000.0,246000000.0,246000000.0,242368836.0,248000000.0,248000000.0,248000000.0,244461327.0,250000000.0,250000000.0,250000000.0,246330884.0,251000000.0,251000000.0,251000000.0,248298080.0,274000000.0,274000000.0,274000000.0,250152514.0,292000000.0,292000000.0,292000000.0,251358977.0,288000000.0,288000000.0,288000000.0,273769513.0,317000000.0,317000000.0,317000000.0,291712925.0,314000000.0,314000000.0,628669356.0,576940488.0,631431732.0,631431732.0,631431732.0,633839564.0,650629876.0,650629876.0,650629876.0
CommonStockValue / USD,,,,,,,2418000000.0,2036000000.0,2036000000.0,2036000000.0,2036000000.0,2104000000.0,2036000000.0,2104000000.0,2104000000.0,2104000000.0,2217000000.0,2217000000.0,2217000000.0,2217000000.0,2409000000.0,2409000000.0,2409000000.0,2409000000.0,2484000000.0,2484000000.0,2484000000.0,2484000000.0,2621000000.0,2621000000.0,2621000000.0,2621000000.0,2982000000.0,2982000000.0,2982000000.0,2982000000.0,3149000000.0,3149000000.0,3149000000.0,3149000000.0,5540000000.0,5540000000.0,5540000000.0,5540000000.0,7480000000.0,7480000000.0,7480000000.0,7480000000.0,7053000000.0,7053000000.0,7053000000.0,7480000000.0,11862000000.0,11862000000.0,11862000000.0,11862000000.0,12160000000.0,12160000000.0,12160000000.0,12160000000.0,12204000000.0,12204000000.0,12204000000.0,12204000000.0,13520000000.0,13520000000.0,13520000000.0
ComprehensiveIncomeNetOfTax / USD,,,,,,,,,,,,257000000.0,,718000000.0,859000000.0,,324000000.0,349000000.0,708000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4078000000.0,,,1485000000.0,871000000.0,,,1493000000.0,2121000000.0,1477000000.0,933000000.0,1608000000.0,2447000000.0,2312000000.0,858000000.0,1565000000.0,2150000000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156000000.0,146000000.0,323000000.0,647000000.0,200000000.0,184000000.0,378000000.0,312000000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,,,,,842000000.0,99000000.0,279000000.0,462000000.0,1263000000.0,,1263000000.0,,,749000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043000000.0,,,,,,,1633000000.0,1079000000.0,1931000000.0,3094000000.0,2512000000.0,1042000000.0,1943000000.0,2462000000.0
ContractWithCustomerAssetNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212000000.0,1212000000.0,1212000000.0,1212000000.0,1127000000.0,1127000000.0,1127000000.0,1127000000.0,1184000000.0,1184000000.0,1184000000.0,1184000000.0,1462000000.0,1462000000.0,1462000000.0,1184000000.0,1977000000.0,1977000000.0,1977000000.0,1977000000.0,2334000000.0,2334000000.0,2334000000.0,2334000000.0,1970000000.0,1970000000.0,1970000000.0,1970000000.0,1821000000.0,1821000000.0,1821000000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000000.0,70000000.0,70000000.0,0.0,163000000.0,163000000.0,163000000.0,70000000.0,207000000.0,207000000.0,207000000.0,163000000.0,278000000.0,278000000.0,278000000.0,207000000.0,252000000.0,252000000.0,252000000.0,278000000.0,198000000.0,198000000.0,198000000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000.0,17000000.0,23000000.0,31000000.0,5000000.0,6000000.0,6000000.0,7000000.0,1000000.0,1000000.0,1000000.0,7000000.0,1000000.0,2000000.0,3000000.0,2000000.0,25000000.0,49000000.0,36000000.0,4000000.0,39000000.0,86000000.0,129000000.0,52000000.0,2000000.0,5000000.0,9000000.0,131000000.0,2000000.0,3000000.0,5000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,-10000000.0,,,,39000000.0,,39000000.0,,,69000000.0,,,,76000000.0,,,,-36000000.0,,,,-70000000.0,,,,-10000000.0,,,,3000000.0,,,,0.0,,,,4000000.0,,,,-1000000.0,,,,,,,,,,,,0.0,,,,0.0,,,
