fact_unit,2009-09-04,2009-11-09,2010-03-01,2010-08-09,2010-11-09,2011-03-01,2011-05-10,2011-08-09,2011-11-09,2012-02-29,2012-05-10,2012-08-09,2012-11-09,2013-03-01,2013-05-10,2013-08-09,2013-11-12,2014-03-03,2014-05-12,2014-08-11,2014-11-10,2015-03-02,2015-05-11,2015-08-10,2015-11-09,2016-02-29,2016-05-09,2016-08-08,2016-11-08,2017-02-28,2017-05-09,2017-08-08,2017-11-08,2018-03-01,2018-05-09,2018-08-08,2018-11-08,2019-02-28,2019-05-09,2019-08-08,2019-11-08,2020-02-28,2020-05-08,2020-08-07,2020-11-06,2021-02-26,2021-05-07,2021-08-06,2021-11-08,2022-02-28,2022-05-09,2022-08-09,2022-11-08,2023-02-28,2023-05-09,2023-08-08,2023-11-08,2024-02-28,2024-05-09,2024-08-08,2024-11-08,2025-02-24,2025-05-09,2025-08-08,2025-11-07
AdjustmentsToAdditionalPaidInCapitalWarrantIssued / USD,,,,,,,,,,,,,,,,,,,,,,77970000.0,,,,77970000.0,,,,77970000.0,,,,,,,,119945000.0,,119945000.0,119945000.0,119945000.0,,,185150000.0,119945000.0,,,,185150000.0,,,,,,,90195000.0,90195000.0,,,90195000.0,90195000.0,,330855000.0,330855000.0
AllocatedShareBasedCompensationExpense / USD,,,,,,,,,,,,,,,20924000.0,46545000.0,69180000.0,61305000.0,22931000.0,47732000.0,72211000.0,90585000.0,25114000.0,56792000.0,84800000.0,95884000.0,29669000.0,61920000.0,92966000.0,111996000.0,31741000.0,66652000.0,105304000.0,126677000.0,38986000.0,80255000.0,122103000.0,144506000.0,44686000.0,92183000.0,138815000.0,164308000.0,45305000.0,93447000.0,140262000.0,183813000.0,47493000.0,96684000.0,146901000.0,187140000.0,54305000.0,104786000.0,153804000.0,197411000.0,56227000.0,108109000.0,158811000.0,202759000.0,61883000.0,149327000.0,236344000.0,217185000.0,93260000.0,191726000.0,294333000.0
AllocatedShareBasedCompensationExpenseNetOfTax / USD,,,,,,,,24385000.0,36624000.0,,10650000.0,17951000.0,27346000.0,,12427000.0,28673000.0,42066000.0,,15967000.0,31423000.0,47630000.0,,16890000.0,38412000.0,57948000.0,,17967000.0,39813000.0,59641000.0,,19608000.0,42131000.0,69119000.0,,21001000.0,50049000.0,80686000.0,,33598000.0,62293000.0,101123000.0,,32312000.0,66656000.0,98604000.0,,34857000.0,67225000.0,101838000.0,,41261000.0,76224000.0,113559000.0,,42184000.0,81205000.0,121831000.0,,50470000.0,119106000.0,196095000.0,,52920000.0,129645000.0,217930000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,11270000.0,11270000.0,11270000.0,10579000.0,10579000.0,4137000.0,1329000.0,1329000.0,1329000.0,1329000.0,1627000.0,1627000.0,1627000.0,1627000.0,1154000.0,1154000.0,1154000.0,1154000.0,708000.0,708000.0,708000.0,708000.0,1033000.0,1033000.0,1033000.0,1033000.0,906000.0,906000.0,906000.0,906000.0,829000.0,829000.0,829000.0,829000.0,1281000.0,1281000.0,1281000.0,1281000.0,1534000.0,1534000.0,1534000.0,925000.0,1880000.0,1880000.0,1880000.0,1281000.0,1822000.0,1822000.0,1822000.0,1534000.0,1397000.0,1397000.0,1397000.0,1880000.0,5917000.0,5917000.0,1397000.0,1822000.0,5917000.0,5917000.0,5917000.0,1397000.0,3469000.0,3469000.0,3469000.0
AllowanceForDoubtfulAccountsReceivableRecoveries / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3051000.0,451000.0,3178000.0,8538000.0,3571000.0,451000.0,3178000.0,8538000.0,4770000.0,1091000.0,2274000.0,3064000.0,12405000.0,69000.0,2353000.0,3413000.0,5001000.0,1757000.0,4031000.0,10039000.0,4772000.0,2394000.0,3408000.0,4481000.0
AmortizationOfFinancingCosts / USD,420000.0,630000.0,840000.0,420000.0,630000.0,840000.0,210000.0,394000.0,457000.0,840000.0,,,,507000.0,,,,,1990000.0,6661000.0,11373000.0,1531000.0,1990000.0,6661000.0,11373000.0,1531000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119000.0,2210000.0,3296000.0,,1098000.0,2196000.0,3600000.0,4395000.0,1682000.0,3342000.0,4933000.0
AmortizationOfIntangibleAssets / USD,7081000.0,10254000.0,11414000.0,8477000.0,12580000.0,13905000.0,4108000.0,8260000.0,12400000.0,16722000.0,4277000.0,8569000.0,12754000.0,16657000.0,4767000.0,10230000.0,15611000.0,17070000.0,6060000.0,11794000.0,16653000.0,20962000.0,6848000.0,15251000.0,23654000.0,21547000.0,6780000.0,13532000.0,20284000.0,32057000.0,6716000.0,13427000.0,20025000.0,27067000.0,7569000.0,15322000.0,23075000.0,26642000.0,8431000.0,16725000.0,25019000.0,30904000.0,9599000.0,19247000.0,28871000.0,33311000.0,10434000.0,20815000.0,31155000.0,38581000.0,11427000.0,23487000.0,35446000.0,42049000.0,13644000.0,30616000.0,47990000.0,48019000.0,15912000.0,31810000.0,49918000.0,64983000.0,21023000.0,42099000.0,66467000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,,2600000.0,2200000.0,,,,,,7025000.0,5208000.0,5834000.0,6600000.0,5672000.0,6878000.0,,,,5439000.0,,,,2822000.0,,,,17166000.0,21522000.0,19487000.0,19038000.0,17097000.0,19345000.0,20010000.0,20660000.0,18418000.0,19752000.0,42625000.0,42182000.0,19729000.0,28235000.0,27040000.0,46425000.0,42002000.0,47491000.0,40440000.0,38089000.0,46094000.0,35297000.0,34309000.0,33948000.0,36913000.0,25279000.0,25260000.0,25336000.0,33864000.0,31438000.0,28429000.0,30538000.0,25232000.0,37495000.0,37042000.0,36126000.0
Assets / USD,1880951000.0,1880951000.0,1880951000.0,2087510000.0,2087510000.0,2087510000.0,2352676000.0,2352676000.0,2352676000.0,2352676000.0,2345501000.0,2345501000.0,2345501000.0,2345501000.0,2600627000.0,2600627000.0,2600627000.0,2600627000.0,2957685000.0,2957685000.0,2957685000.0,2957685000.0,4001546000.0,4001546000.0,4001546000.0,4001546000.0,4181684000.0,4181684000.0,4181684000.0,4181684000.0,4373146000.0,4373146000.0,4373146000.0,4373146000.0,4648916000.0,4648916000.0,4648916000.0,4648916000.0,5461770000.0,5461770000.0,5461770000.0,5461770000.0,7006886000.0,7006886000.0,7006886000.0,7006886000.0,7764130000.0,7764130000.0,7764130000.0,7764130000.0,8138673000.0,8138673000.0,8138673000.0,8138673000.0,8303400000.0,8303400000.0,8303400000.0,8303400000.0,9900037000.0,9900037000.0,9900037000.0,9900037000.0,10368785000.0,10368785000.0,10368785000.0
AssetsCurrent / USD,501909000.0,501909000.0,501909000.0,761173000.0,761173000.0,761173000.0,858467000.0,858467000.0,858467000.0,858467000.0,1122020000.0,1122020000.0,1122020000.0,1122020000.0,728384000.0,728384000.0,728384000.0,728384000.0,1029714000.0,1029714000.0,1029714000.0,1029714000.0,1262555000.0,1262555000.0,1262555000.0,1262555000.0,1253188000.0,1253188000.0,1253188000.0,1253188000.0,1309917000.0,1309917000.0,1309917000.0,1309917000.0,1346246000.0,1346246000.0,1346246000.0,1346246000.0,2535354000.0,2535354000.0,2535354000.0,2535354000.0,2231613000.0,2231613000.0,2231613000.0,2231613000.0,1929531000.0,1929531000.0,1929531000.0,1929531000.0,1920434000.0,1920434000.0,1920434000.0,1920434000.0,1969562000.0,1969562000.0,1969562000.0,1969562000.0,1804855000.0,1804855000.0,1804855000.0,1804855000.0,2578097000.0,2578097000.0,2578097000.0
AssetsFairValueDisclosure / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445032000.0,2029412000.0,2029412000.0,2029412000.0,2029412000.0,2247224000.0,2247224000.0,2247224000.0,2247224000.0,1752830000.0,1752830000.0,1752830000.0,1752830000.0,1150809000.0,1150809000.0,1150809000.0,1150809000.0,2006944000.0,2006944000.0,2006944000.0,2006944000.0,1563828000.0,1563828000.0,1563828000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,1000.0,1000.0,1943000.0,1943000.0,1943000.0,1943000.0,9824000.0,9824000.0,9824000.0,9824000.0,1194000.0,1194000.0,1194000.0,1194000.0,0.0,,,0.0,8891000.0,8891000.0,8891000.0,8891000.0,1936000.0,1936000.0,1936000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4770000.0,4770000.0,4770000.0,459000.0,459000.0,459000.0,459000.0,339000.0,339000.0,339000.0,339000.0,5580000.0,5580000.0,5580000.0,5580000.0,31420000.0,31420000.0,31420000.0,31420000.0,5185000.0,5185000.0,5185000.0,5185000.0,343000.0,343000.0,343000.0
AvailableForSaleDebtSecuritiesAmortizedCostBasis / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059525000.0,1059525000.0,1059525000.0,1961972000.0,1961972000.0,1961972000.0,1961972000.0,2114541000.0,2114541000.0,2114541000.0,2114541000.0,1610775000.0,1610775000.0,1610775000.0,1610775000.0,896185000.0,896185000.0,896185000.0,896185000.0,1777812000.0,1777812000.0,1777812000.0,1777812000.0,1319061000.0,1319061000.0,1319061000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue / USD,,,,,,,499275000.0,,,499275000.0,,,380729000.0,380729000.0,657659000.0,657659000.0,657659000.0,657659000.0,573026000.0,573026000.0,573026000.0,573026000.0,869992000.0,869992000.0,869992000.0,869992000.0,773260000.0,773260000.0,773260000.0,773260000.0,775566000.0,775566000.0,775566000.0,775566000.0,,,,559713000.0,,,,199257000.0,,,,820450000.0,,,,1379736000.0,,,,1065815000.0,302457000.0,302457000.0,302457000.0,302457000.0,1409504000.0,1409504000.0,1409504000.0,1409504000.0,251206000.0,251206000.0,251206000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,,,,,375005000.0,,,375005000.0,,,290029000.0,290029000.0,235592000.0,235592000.0,235592000.0,235592000.0,340005000.0,340005000.0,340005000.0,340005000.0,519642000.0,519642000.0,519642000.0,519642000.0,460088000.0,460088000.0,460088000.0,460088000.0,512572000.0,512572000.0,512572000.0,512572000.0,398554000.0,398554000.0,398554000.0,398554000.0,855499000.0,855499000.0,855499000.0,855499000.0,1143006000.0,1143006000.0,1143006000.0,1143006000.0,744290000.0,744290000.0,744290000.0,744290000.0,540574000.0,540574000.0,540574000.0,540574000.0,562308000.0,562308000.0,562308000.0,562308000.0,372014000.0,372014000.0,372014000.0,372014000.0,1069448000.0,1069448000.0,1069448000.0
AvailableForSaleSecuritiesDebtSecurities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054756000.0,1054756000.0,1054756000.0,1963456000.0,1963456000.0,1963456000.0,1963456000.0,2124026000.0,2124026000.0,2124026000.0,2124026000.0,,,,1606389000.0,864765000.0,864765000.0,864765000.0,864765000.0,1781518000.0,1781518000.0,1781518000.0,1781518000.0,1320654000.0,1320654000.0,1320654000.0
AvailableForSaleSecuritiesDebtSecuritiesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855650000.0,855650000.0,855499000.0,1143249000.0,1143249000.0,1143249000.0,1143006000.0,744290000.0,744290000.0,744290000.0,744290000.0,,,,540574000.0,562308000.0,562308000.0,562308000.0,562308000.0,372014000.0,372014000.0,372014000.0,372014000.0,1069448000.0,1069448000.0,1069448000.0
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209066000.0,209066000.0,199257000.0,835384000.0,835384000.0,835384000.0,820450000.0,1379736000.0,1379736000.0,1379736000.0,1379736000.0,,,,1065815000.0,302457000.0,302457000.0,302457000.0,302457000.0,1409504000.0,1409504000.0,1409504000.0,1409504000.0,251206000.0,251206000.0,251206000.0
BusinessCombinationAcquisitionRelatedCosts / USD,,,,,,,,,,,,,,,,5800000.0,,600000.0,,,,5800000.0,,,,3100000.0,,,,4200000.0,,,,1800000.0,,,,1700000.0,,,,5500000.0,,,,1000000.0,,,,1900000.0,10300000.0,10400000.0,10600000.0,5600000.0,2200000.0,2500000.0,3200000.0,13300000.0,,2400000.0,7400000.0,10700000.0,,,
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,,,13103000.0,12939000.0,12412000.0,18136000.0,14344000.0,12630000.0,12939000.0,20093000.0,36146000.0,40131000.0,19927000.0,31565000.0,41874000.0,27026000.0,45868000.0,19518000.0,11424000.0,17086000.0,19327000.0,6411000.0,14026000.0,29546000.0,36742000.0,18555000.0,34016000.0,54414000.0,27209000.0,49627000.0,71066000.0,64982000.0,54867000.0,22874000.0,98235000.0,48357000.0,88238000.0,60193000.0,43520000.0,56401000.0,75666000.0,48326000.0,39075000.0,46016000.0,63309000.0,101196000.0,104215000.0,56345000.0,80170000.0,43065000.0,46837000.0,35660000.0
CapitalizedComputerSoftwareImpairments1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36200000.0,,,,36200000.0,,,,4900000.0,,,,3800000.0,,,,800000.0,,,,3400000.0,,,,9100000.0,,,,13800000.0,,,
CapitalizedContractCostAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44266000.0,13727000.0,28403000.0,43304000.0,61682000.0,15022000.0,28172000.0,40670000.0,58433000.0,12175000.0,24385000.0,37225000.0,52691000.0,14363000.0,29737000.0,46916000.0
CapitalizedContractCostNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35044000.0,,,,41955000.0,,,,45009000.0,,,,54516000.0,,,,43562000.0,,,,37316000.0,,,,44383000.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,145078000.0,145078000.0,80595000.0,156074000.0,156074000.0,145078000.0,181305000.0,181305000.0,181305000.0,156074000.0,231866000.0,231866000.0,231866000.0,181305000.0,559197000.0,559197000.0,559197000.0,231866000.0,201989000.0,201989000.0,201989000.0,559197000.0,333891000.0,333891000.0,333891000.0,201989000.0,238650000.0,238650000.0,238650000.0,333891000.0,289473000.0,289473000.0,289473000.0,238650000.0,522319000.0,352501000.0,368152000.0,324169000.0,363703000.0,977488000.0,705407000.0,313382000.0,688698000.0,515896000.0,738462000.0,1036455000.0,384103000.0,572288000.0,742521000.0,393745000.0,456799000.0,581068000.0,1264590000.0,352917000.0,377811000.0,426710000.0,457816000.0,536725000.0,298800000.0,298612000.0,459907000.0,542337000.0,467717000.0,448042000.0,569749000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324626000.0,324626000.0,324626000.0,289910000.0,314429000.0,314429000.0,314429000.0,324626000.0,1036987000.0,1036987000.0,1036987000.0,314429000.0,394146000.0,394146000.0,394146000.0,1036987000.0,353466000.0,353466000.0,353466000.0,394146000.0,537751000.0,537751000.0,537751000.0,353466000.0,543022000.0,543022000.0,543022000.0,537751000.0,490470000.0,490470000.0,490470000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199085000.0,28501000.0,44782000.0,34716000.0,51029000.0,663910000.0,392142000.0,-10197000.0,-346603000.0,-520718000.0,-297360000.0,722558000.0,-8317000.0,178726000.0,349837000.0,-642841000.0,105557000.0,228229000.0,912712000.0,-40680000.0,-156744000.0,-110245000.0,-77929000.0,184285000.0,-241381000.0,-243631000.0,-80732000.0,5271000.0,-19699000.0,-41156000.0,82283000.0
CommonStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0
CommonStockSharesIssued / shares,169371675.0,169371675.0,169371675.0,174575502.0,174575502.0,174575502.0,192383121.0,192383121.0,192383121.0,192383121.0,179042608.0,195561243.0,195561243.0,195561243.0,200199536.0,200199536.0,200199536.0,200199536.0,178580696.0,178580696.0,178580696.0,178580696.0,178300603.0,178300603.0,178300603.0,178300603.0,177212181.0,177212181.0,177212181.0,177212181.0,173254797.0,173254797.0,173254797.0,173254797.0,169893324.0,169893324.0,169893324.0,169893324.0,162904550.0,162904550.0,162904550.0,162904550.0,162000843.0,162000843.0,162000843.0,162000843.0,162709720.0,162709720.0,162709720.0,162709720.0,160512111.0,160512111.0,160512111.0,160512111.0,156494816.0,156494816.0,156494816.0,156494816.0,151232908.0,151232908.0,151232908.0,151232908.0,155647988.0,155647988.0,155647988.0
CommonStockSharesOutstanding / shares,169371675.0,169371675.0,169371675.0,171248356.0,171248356.0,171248356.0,186603380.0,186603380.0,186603380.0,186603380.0,177504624.0,177504624.0,177504624.0,177504624.0,177782814.0,177782814.0,177782814.0,177782814.0,178580696.0,178580696.0,178580696.0,178580696.0,178300603.0,178300603.0,178300603.0,178300603.0,177212181.0,177212181.0,177212181.0,177212181.0,173254797.0,173254797.0,173254797.0,173254797.0,169893324.0,169893324.0,169893324.0,169893324.0,162904550.0,162904550.0,162904550.0,162904550.0,162000843.0,162000843.0,162000843.0,162000843.0,162709720.0,162709720.0,162709720.0,162709720.0,160512111.0,160512111.0,160512111.0,160512111.0,156494816.0,156494816.0,156494816.0,156494816.0,151232908.0,151232908.0,151232908.0,151232908.0,150025096.0,150025096.0,150025096.0
CommonStockValue / USD,1694000.0,1694000.0,1694000.0,1746000.0,1746000.0,1746000.0,1924000.0,1924000.0,1924000.0,1924000.0,1959000.0,1959000.0,1959000.0,1959000.0,2015000.0,2015000.0,2015000.0,2015000.0,1808000.0,1808000.0,1808000.0,1808000.0,1783000.0,1783000.0,1783000.0,1783000.0,1772000.0,1772000.0,1772000.0,1772000.0,1733000.0,1733000.0,1733000.0,1733000.0,1699000.0,1699000.0,1699000.0,1699000.0,1629000.0,1629000.0,1629000.0,1629000.0,1620000.0,1620000.0,1620000.0,1620000.0,1627000.0,1627000.0,1627000.0,1627000.0,1605000.0,1605000.0,1605000.0,1605000.0,1565000.0,1565000.0,1565000.0,1565000.0,1512000.0,1512000.0,1512000.0,1512000.0,1556000.0,1556000.0,1556000.0
