fact_unit,2009-07-31,2009-10-30,2010-02-26,2010-04-30,2010-07-30,2010-10-29,2011-02-28,2011-04-29,2011-07-29,2011-10-28,2012-02-24,2012-04-27,2012-08-03,2012-10-26,2013-02-22,2013-05-03,2013-08-02,2013-10-25,2014-02-21,2014-05-02,2014-08-01,2014-10-31,2015-02-20,2015-05-01,2015-07-31,2015-10-30,2016-02-19,2016-05-10,2016-08-04,2016-10-28,2017-02-24,2017-04-28,2017-07-28,2017-10-27,2018-02-23,2018-04-27,2018-07-27,2018-10-26,2019-02-22,2019-04-26,2019-08-01,2019-10-25,2020-02-21,2020-05-07,2020-07-31,2020-10-29,2021-02-17,2021-04-29,2021-07-29,2021-10-28,2022-02-23,2022-04-28,2022-07-28,2022-10-27,2023-02-23,2023-04-27,2023-07-27,2023-10-27,2024-02-21,2024-04-25,2024-08-01,2024-10-31,2025-02-27,2025-04-24,2025-07-31,2025-10-30
AccountsPayableCurrent / USD,,1120324000.0,1120324000.0,1083127000.0,1083127000.0,1083127000.0,1083572000.0,979750000.0,979750000.0,979750000.0,979750000.0,902078000.0,902078000.0,902078000.0,902078000.0,959093000.0,959093000.0,959093000.0,959093000.0,1261238000.0,1261238000.0,1261238000.0,1261238000.0,1173006000.0,1173006000.0,1173006000.0,1173006000.0,960982000.0,960982000.0,960982000.0,960982000.0,1044959000.0,1044959000.0,1044959000.0,1045000000.0,1243000000.0,1243000000.0,1243000000.0,1243000000.0,1237000000.0,1237000000.0,1237000000.0,1237000000.0,1294000000.0,1294000000.0,1294000000.0,1294000000.0,1237000000.0,1237000000.0,1237000000.0,1237000000.0,1409000000.0,1409000000.0,1409000000.0,1409000000.0,1804000000.0,1804000000.0,1804000000.0,1804000000.0,1668000000.0,1668000000.0,1668000000.0,1668000000.0,1781000000.0,1781000000.0,1781000000.0
AccountsReceivableGrossCurrent / USD,,,,,,,,,773037000.0,773037000.0,773037000.0,811685000.0,811685000.0,811685000.0,811685000.0,769440000.0,769440000.0,769440000.0,769440000.0,797267000.0,797267000.0,797267000.0,797267000.0,884225000.0,884225000.0,884225000.0,884225000.0,776494000.0,776494000.0,776494000.0,776494000.0,827112000.0,827112000.0,827112000.0,827000000.0,849000000.0,849000000.0,849000000.0,,915000000.0,915000000.0,915000000.0,,892000000.0,892000000.0,892000000.0,,995000000.0,995000000.0,995000000.0,,1124000000.0,1124000000.0,1124000000.0,,1495000000.0,1495000000.0,1495000000.0,,1443000000.0,1443000000.0,1443000000.0,,1360000000.0,1360000000.0,1360000000.0
AccountsReceivableNetCurrent / USD,,,,,,,,,718474000.0,718474000.0,718474000.0,753120000.0,753120000.0,753120000.0,753120000.0,718046000.0,718046000.0,718046000.0,718046000.0,744160000.0,744160000.0,744160000.0,744160000.0,826506000.0,826506000.0,826506000.0,826506000.0,724606000.0,724606000.0,724606000.0,724606000.0,776289000.0,776289000.0,776289000.0,776000000.0,797000000.0,797000000.0,797000000.0,797000000.0,860000000.0,860000000.0,860000000.0,860000000.0,837000000.0,837000000.0,837000000.0,837000000.0,916000000.0,916000000.0,916000000.0,916000000.0,1018000000.0,1018000000.0,1018000000.0,1018000000.0,1373000000.0,1373000000.0,1373000000.0,1373000000.0,1315000000.0,1315000000.0,1315000000.0,1315000000.0,1249000000.0,1249000000.0,1249000000.0
AccumulatedDeferredInvestmentTaxCredit / USD,105716000.0,105716000.0,105716000.0,99290000.0,99290000.0,99290000.0,99290000.0,92937000.0,92937000.0,92937000.0,92937000.0,86743000.0,86743000.0,86743000.0,86743000.0,82761000.0,82761000.0,82761000.0,82761000.0,79239000.0,79239000.0,79239000.0,79239000.0,73696000.0,73696000.0,73696000.0,73696000.0,68419000.0,68419000.0,68419000.0,68419000.0,63216000.0,63216000.0,63216000.0,63000000.0,58000000.0,58000000.0,58000000.0,58000000.0,54000000.0,54000000.0,54000000.0,54000000.0,49000000.0,49000000.0,49000000.0,49000000.0,,,,45000000.0,53000000.0,53000000.0,53000000.0,53000000.0,48000000.0,48000000.0,48000000.0,48000000.0,60000000.0,60000000.0,60000000.0,60000000.0,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,10914509000.0,10914509000.0,10776667000.0,11068820000.0,11068820000.0,11068820000.0,11068820000.0,11658351000.0,11658351000.0,11658351000.0,11658351000.0,12048697000.0,12048697000.0,12048697000.0,12048697000.0,12608305000.0,12608305000.0,12608305000.0,12608305000.0,13168418000.0,13168418000.0,13168418000.0,13168418000.0,13591259000.0,13591259000.0,13591259000.0,13591259000.0,14381603000.0,14381603000.0,14381603000.0,14381000000.0,15000000000.0,15000000000.0,15000000000.0,15000000000.0,15659000000.0,15659000000.0,15659000000.0,15659000000.0,16735000000.0,16735000000.0,16735000000.0,16735000000.0,16657000000.0,16657000000.0,16657000000.0,16657000000.0,17060000000.0,17060000000.0,17060000000.0,17060000000.0,17502000000.0,17502000000.0,17502000000.0,17502000000.0,18399000000.0,18399000000.0,,18399000000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,,,-53669000.0,,,,-49709000.0,-53093000.0,-53093000.0,-53093000.0,-53093000.0,-94035000.0,-94035000.0,-94035000.0,-94035000.0,-112653000.0,-112653000.0,-112653000.0,-112653000.0,-112653000.0,-112653000.0,-112653000.0,-112653000.0,-106275000.0,-106275000.0,-106275000.0,-106275000.0,-108139000.0,-109753000.0,-109753000.0,-109753000.0,-110354000.0,-110354000.0,-110354000.0,-110000000.0,-125000000.0,-125000000.0,-125000000.0,-125000000.0,-124000000.0,-124000000.0,-124000000.0,-124000000.0,-141000000.0,-141000000.0,-141000000.0,-141000000.0,-141000000.0,-141000000.0,-141000000.0,-141000000.0,-123000000.0,-123000000.0,-123000000.0,-123000000.0,-93000000.0,-93000000.0,-93000000.0,-93000000.0,-94000000.0,-94000000.0,-94000000.0,-94000000.0,-68000000.0,-68000000.0,-68000000.0
AdditionalPaidInCapitalCommonStock / USD,,,,,,,,,5229075000.0,5229075000.0,5229075000.0,5327443000.0,5327443000.0,5327443000.0,5327443000.0,5353015000.0,5353015000.0,5353015000.0,5353015000.0,5619313000.0,5619313000.0,5619313000.0,5619313000.0,5837330000.0,5837330000.0,5837330000.0,5837330000.0,5889106000.0,5889106000.0,5889106000.0,5889106000.0,5881494000.0,5881494000.0,5881494000.0,5881000000.0,5898000000.0,5898000000.0,5898000000.0,5898000000.0,6168000000.0,6168000000.0,6168000000.0,6168000000.0,6656000000.0,6656000000.0,6656000000.0,6656000000.0,7404000000.0,7404000000.0,7404000000.0,7404000000.0,7803000000.0,7803000000.0,7803000000.0,7803000000.0,8155000000.0,8155000000.0,8155000000.0,8155000000.0,8465000000.0,8465000000.0,8465000000.0,8465000000.0,9601000000.0,9601000000.0,9601000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,17252000.0,23458000.0,6929000.0,14296000.0,20520000.0,36041000.0,5793000.0,15228000.0,24247000.0,26282000.0,10806000.0,22888000.0,32926000.0,32378000.0,8927000.0,18531000.0,27909000.0,43854000.0,10653000.0,23106000.0,33950000.0,37439000.0,6065000.0,13830000.0,20441000.0,28627000.0,6772000.0,15670000.0,17236000.0,32872000.0,5377000.0,12019000.0,-6047000.0,24000000.0,-10000000.0,-2000000.0,4000000.0,7000000.0,-8000000.0,-1000000.0,7000000.0,13000000.0,-7000000.0,-1000000.0,6000000.0,16000000.0,-8000000.0,0.0,7000000.0,14000000.0,-9000000.0,0.0,-2000000.0,14000000.0,-14000000.0,-9000000.0,-4000000.0,8000000.0,-3000000.0,-1000000.0,3000000.0,4000000.0,6000000.0,17000000.0,27000000.0
AllocatedShareBasedCompensationExpense / USD,,,,,,,23912000.0,,,,29672000.0,,,,35807000.0,,,,45006000.0,,,,26970000.0,,,,24613000.0,,,,32189000.0,,,,45000000.0,,,,41000000.0,,,,57000000.0,,,,45000000.0,,,,58000000.0,,,,73000000.0,,,,31000000.0,,,,36000000.0,,,
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,,56103000.0,56103000.0,56103000.0,54563000.0,54563000.0,54563000.0,54563000.0,58565000.0,58565000.0,58565000.0,58565000.0,51394000.0,51394000.0,51394000.0,51394000.0,53107000.0,53107000.0,53107000.0,53107000.0,57719000.0,57719000.0,57719000.0,57719000.0,51888000.0,51888000.0,51888000.0,51888000.0,50823000.0,50823000.0,50823000.0,51000000.0,52000000.0,52000000.0,52000000.0,52000000.0,55000000.0,55000000.0,55000000.0,55000000.0,55000000.0,55000000.0,55000000.0,55000000.0,79000000.0,79000000.0,79000000.0,79000000.0,106000000.0,106000000.0,106000000.0,106000000.0,122000000.0,122000000.0,122000000.0,122000000.0,128000000.0,128000000.0,128000000.0,128000000.0,111000000.0,111000000.0,111000000.0
