fact_unit,2010-10-08,2011-01-31,2011-04-11,2011-07-11,2011-10-11,2012-01-30,2012-04-09,2012-07-10,2012-10-10,2013-01-29,2013-04-09,2013-07-10,2013-08-01,2013-10-10,2014-01-28,2014-04-09,2014-07-03,2014-10-03,2015-01-23,2015-04-03,2015-07-02,2015-10-09,2015-10-29,2016-01-22,2016-04-06,2016-07-01,2016-10-04,2017-01-20,2017-04-10,2017-06-30,2017-10-10,2018-01-25,2018-04-09,2018-07-06,2018-10-09,2019-01-28,2019-04-08,2019-07-03,2019-10-08,2020-01-27,2020-04-07,2020-07-06,2020-10-01,2021-01-22,2021-04-01,2021-07-02,2021-10-01,2022-01-28,2022-04-01,2022-07-01,2022-10-04,2023-01-26,2023-04-04,2023-06-30,2023-09-29,2024-01-26,2024-03-29,2024-04-25,2024-06-28,2024-10-02,2025-01-23,2025-04-04,2025-07-01,2025-10-03
ComprehensiveIncomeNetOfTax / USD,,-1107024000.0,,,,-417147000.0,,,,95261000.0,14968000.0,467671000.0,95261000.0,554780000.0,92199000.0,57492000.0,194928000.0,315590000.0,679124000.0,78117000.0,215836000.0,393657000.0,679124000.0,479674000.0,115163000.0,298062000.0,520974000.0,639046000.0,143643000.0,363025000.0,599475000.0,802803000.0,39052000.0,253120000.0,502450000.0,911496000.0,135557000.0,445099000.0,898034000.0,811823000.0,240118000.0,661975000.0,1175521000.0,1694431000.0,398406000.0,915022000.0,1581615000.0,1849916000.0,1000427000.0,1832106000.0,3239125000.0,2463733000.0,506608000.0,1827426000.0,3295112000.0,4429575000.0,597385000.0,,1469652000.0,2578856000.0,4617874000.0,719696000.0,1675362000.0,2838480000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,-4097000.0,,,,-28912000.0,,,,25198000.0,-6991000.0,-5270000.0,25198000.0,-20968000.0,20345000.0,-534000.0,4828000.0,6320000.0,-21792000.0,1848000.0,-13254000.0,-17571000.0,-21792000.0,25252000.0,1954000.0,3522000.0,5247000.0,-10223000.0,1372000.0,6941000.0,4230000.0,16306000.0,-8406000.0,-21343000.0,-26918000.0,1247000.0,602000.0,5194000.0,19603000.0,-38726000.0,-486000.0,-3089000.0,-3812000.0,21682000.0,-7229000.0,-8537000.0,-5632000.0,-6933000.0,15540000.0,20949000.0,23279000.0,2517000.0,5734000.0,7536000.0,12886000.0,26438000.0,2774000.0,,8822000.0,16778000.0,34376000.0,587000.0,6862000.0,31462000.0
CostsAndExpenses / USD,2436100000.0,5015002000.0,580274000.0,1339594000.0,2115419000.0,3579599000.0,555994000.0,1296503000.0,2074136000.0,2949655000.0,704922000.0,1566745000.0,2949655000.0,2577300000.0,2991912000.0,925321000.0,2191491000.0,3604199000.0,3788836000.0,1236457000.0,2865293000.0,4636045000.0,3788836000.0,5249259000.0,1500871000.0,3622158000.0,5821641000.0,6857774000.0,1814825000.0,4238187000.0,6747887000.0,8387992000.0,2149201000.0,5077868000.0,7964251000.0,9687636000.0,2870069000.0,7947801000.0,13049625000.0,11307370000.0,3545317000.0,8508598000.0,13717299000.0,18734360000.0,4075919000.0,8705457000.0,13694113000.0,19798380000.0,4474294000.0,9761109000.0,,,,11629679000.0,18621391000.0,,5674155000.0,,12526467000.0,19785358000.0,,6411834000.0,13958718000.0,22088702000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,-327131000.0,,,,-13286000.0,,,-13286000.0,,5897000.0,,,,3790000.0,,,,3790000.0,2495000.0,,,,261306000.0,,,,343635000.0,,,,300116000.0,,,,309235000.0,,,,246604000.0,,,,298701000.0,,,,428907000.0,,,,924474000.0,,,,,1282037000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,,,,-25734000.0,,,-25734000.0,,-14570000.0,,,,9650000.0,,,,9650000.0,8235000.0,,,,257966000.0,,,,396055000.0,,,,319893000.0,,,,326807000.0,,,,277134000.0,,,,352101000.0,,,,564153000.0,,,,1170415000.0,,,,,1612718000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,12786000.0,,,,-12448000.0,,,-12448000.0,,-20467000.0,,,,5860000.0,,,,5860000.0,5740000.0,,,,-3340000.0,,,,52420000.0,,,,19777000.0,,,,17572000.0,,,,30530000.0,,,,53400000.0,,,,135246000.0,,,,245941000.0,,,,,330681000.0,,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,,,,0.0,,,0.0,,0.0,,,,-350165000.0,,,,-350165000.0,207588000.0,,,,42847000.0,,,,-12872000.0,,,,43775000.0,,,,40641000.0,,,,189096000.0,,,,165080000.0,,,,59065000.0,,,,149349000.0,,,,,-193667000.0,,,
DeferredIncomeTaxExpenseBenefit / USD,,772508000.0,,,,,,0.0,0.0,0.0,0.0,-403012000.0,0.0,-422418000.0,0.0,-7730000.0,6174000.0,67938000.0,-444868000.0,42079000.0,99683000.0,76351000.0,-444868000.0,168780000.0,,,,83125000.0,,,,-5639000.0,,,,97485000.0,,,,91050000.0,,,,268037000.0,,,,240072000.0,,,,92082000.0,,,,192094000.0,,,,,-246653000.0,,,
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,175149000.0,,,175149000.0,,170973000.0,,,,137925000.0,,,,137925000.0,136573000.0,,,,180790000.0,,,,282502000.0,,,,335992000.0,,,,342039000.0,,,,386143000.0,,,,470110000.0,,,,669503000.0,,,,477655000.0,,,,,375962000.0,,,
DeferredIncomeTaxesAndTaxCredits / USD,,,,,,,,,,,,,,,,,,,,,,,,,,2409000.0,-3890000.0,75324000.0,43402000.0,45538000.0,53833000.0,-5637000.0,-36229000.0,13197000.0,-4027000.0,97485000.0,33788000.0,46895000.0,188132000.0,91050000.0,65879000.0,101477000.0,144969000.0,268037000.0,57006000.0,79738000.0,124906000.0,235493000.0,114917000.0,136636000.0,288259000.0,92082000.0,-54032000.0,-82461000.0,-15991000.0,191627000.0,-81940000.0,,-131520000.0,-102322000.0,-246653000.0,11979000.0,36848000.0,99368000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,,,,0.0,,,0.0,,0.0,,,,-94703000.0,,,,-94703000.0,-38808000.0,,,,40278000.0,,,,7233000.0,,,,53710000.0,,,,50409000.0,,,,78941000.0,,,,74992000.0,,,,33017000.0,,,,42745000.0,,,,,-52986000.0,,,
DeferredTaxAssetsEquityMethodInvestments / USD,,,,,,5819000.0,,,,,,,,,0.0,,,,1012000.0,,,,1012000.0,24843000.0,,,,,,,,,,,,,,,,63339000.0,,,,55306000.0,,,,67405000.0,,,,48913000.0,,,,16311000.0,,,,,65254000.0,,,
DeferredTaxAssetsGross / USD,,,,,,723120000.0,,,,752039000.0,,,752039000.0,,727328000.0,,,,527429000.0,,,,527429000.0,458431000.0,,,,527460000.0,,,,565673000.0,,,,640110000.0,,,,864746000.0,,,,669949000.0,,,,661903000.0,,,,667951000.0,,,,722966000.0,,,,,704773000.0,,,
DeferredTaxAssetsInventory / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,58902000.0,,,,56733000.0,,,,54511000.0,,,,315006000.0,,,,201408000.0,,,,136868000.0,,,,94624000.0,,,,83330000.0,,,,,39641000.0,,,
DeferredTaxAssetsLiabilitiesNet / USD,,,,,,,,,,0.0,,,0.0,,467561000.0,,,,376799000.0,,,,376799000.0,313829000.0,,340700000.0,340700000.0,340725000.0,277400000.0,277400000.0,277400000.0,277398000.0,297700000.0,297700000.0,297700000.0,297695000.0,515500000.0,515500000.0,515500000.0,515488000.0,,,,279465000.0,,,,187382000.0,,,,242408000.0,,,,242408000.0,,,,,326478000.0,,,
DeferredTaxAssetsNet / USD,,,,,,113657000.0,,403600000.0,422400000.0,175149000.0,475300000.0,500024000.0,175149000.0,439200000.0,638534000.0,376800000.0,376800000.0,376800000.0,514724000.0,313800000.0,313800000.0,313800000.0,514724000.0,450402000.0,340725000.0,,,521515000.0,,,,559900000.0,,,,633687000.0,,,,857527000.0,,,,665608000.0,,,,657492000.0,,,,665258000.0,,,,720063000.0,,,,,702440000.0,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,401529000.0,,,,461700000.0,278800000.0,278800000.0,461700000.0,278800000.0,452427000.0,88100000.0,88100000.0,88100000.0,231735000.0,2007000.0,2007000.0,2000000.0,231735000.0,115850000.0,,,,122573000.0,,,,92362000.0,,,,100338000.0,,,,138094000.0,,,,108250000.0,,,,88021000.0,,,,74902000.0,,,,61741000.0,,,,,52591000.0,,,
DeferredTaxAssetsOther / USD,,,,,,32519000.0,,,,40726000.0,,,40726000.0,,27570000.0,,,,29017000.0,,,,29017000.0,32904000.0,,,,45725000.0,,,,57890000.0,,,,68857000.0,,,,115266000.0,,,,84454000.0,,,,51655000.0,,,,49828000.0,,,,52770000.0,,,,,51785000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25060000.0,,,,37813000.0,,,,37573000.0,,,,,40270000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals / USD,,,,,,109357000.0,,,,96071000.0,,,96071000.0,,98076000.0,,,,125756000.0,,,,125756000.0,158858000.0,,,,197980000.0,,,,198270000.0,,,,164868000.0,,,,175626000.0,,,,148477000.0,,,,161984000.0,,,,187466000.0,,,,199451000.0,,,,,193156000.0,,,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29903000.0,,,,,53684000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,609500000.0,609463000.0,576900000.0,576900000.0,576900000.0,576890000.0,88800000.0,88800000.0,576890000.0,88800000.0,88794000.0,12706000.0,12706000.0,12706000.0,12705000.0,8029000.0,8029000.0,8029000.0,12705000.0,8029000.0,,,,5945000.0,,,,5773000.0,,,,6423000.0,,,,7219000.0,,,,4341000.0,,,,4411000.0,,,,2693000.0,,,,2903000.0,,,,,2333000.0,,,
DeferredTaxLiabilitiesDeferredExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,32954000.0,,,,30632000.0,,,,79440000.0,,,,153392000.0,,,,152208000.0,,,,181729000.0,,,,187332000.0,,,,177726000.0,,,,,151912000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,22872000.0,,,,34479000.0,,,34479000.0,,38822000.0,,,,29585000.0,,,,29585000.0,36323000.0,,,,32282000.0,,,,25675000.0,,,,11583000.0,,,,32271000.0,,,,35432000.0,,,,47478000.0,,,,44810000.0,,,,46270000.0,,,,,55734000.0,,,
DeferredTaxLiabilitiesTaxDeferredIncome / USD,,,,,,,,,,,,,,,,,,,4467000.0,,,,4467000.0,7707000.0,,,,104270000.0,,,,226195000.0,,,,244969000.0,,,,156376000.0,,,,198503000.0,,,,240903000.0,,,,272827000.0,,,,253659000.0,,,,,168316000.0,,,
DefinedContributionPlanCostRecognized / USD,,,,,,5200000.0,,,,4500000.0,,,4500000.0,,5000000.0,,,,6154000.0,,,,6154000.0,7996000.0,,,,10200000.0,,,,13500000.0,,,,15700000.0,,,,17200000.0,,,,25300000.0,,,,24500000.0,,,,27300000.0,,,,29400000.0,,,,,37500000.0,,,
DepreciationAmortizationAndAccretionNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,18906000.0,30450000.0,38542000.0,10077000.0,22752000.0,35785000.0,43666000.0,11743000.0,29418000.0,46907000.0,50219000.0,19570000.0,41430000.0,66714000.0,66324000.0,18362000.0,40986000.0,63822000.0,91181000.0,20414000.0,44464000.0,68771000.0,92200000.0,22325000.0,44743000.0,65845000.0,94553000.0,20089000.0,39519000.0,57921000.0,85954000.0,20305000.0,,44039000.0,81146000.0,87075000.0,27139000.0,55746000.0,85119000.0
DividendsCommonStockCash / USD,,,,,22179000.0,,7469000.0,14946000.0,22425000.0,,7562000.0,15132000.0,7562000.0,22755000.0,,7693000.0,15390000.0,23142000.0,,8169000.0,16355000.0,24565000.0,,,8208000.0,16418000.0,24765000.0,,8552000.0,17191000.0,26222000.0,,9400000.0,18778000.0,28181000.0,,9617000.0,22780000.0,35985000.0,,12860000.0,25877000.0,38776000.0,,39240000.0,78145000.0,117112000.0,,77843000.0,156326000.0,233988000.0,,110122000.0,220968000.0,329717000.0,,107891000.0,,218277000.0,325359000.0,,139387000.0,278318000.0,414168000.0
EarningsPerShareBasic / USD/shares,,-7.01,-0.04,0.18,0.34,-2.45,0.15,0.22,0.33,0.51,0.08,2.47,0.51,2.93,0.49,0.3,1.01,1.64,3.58,0.38,1.06,1.92,3.58,2.48,0.56,1.45,2.53,3.12,0.68,1.69,2.74,3.78,0.16,1.05,2.09,4.05,0.53,1.53,2.95,3.38,0.74,2.05,3.64,5.46,1.27,2.92,5.05,5.76,3.2,5.86,10.37,7.88,1.7,6.17,11.19,14.28,2.06,,5.07,8.94,15.74,2.57,6.01,10.26
EarningsPerShareDiluted / USD/shares,,-7.01,-0.04,0.18,0.34,-2.45,0.14,0.22,0.33,0.51,0.08,2.16,0.51,2.56,0.48,0.26,0.88,1.42,3.11,0.35,0.95,1.73,3.11,2.15,0.5,1.3,2.25,2.8,0.63,1.58,2.59,3.39,0.16,1.05,2.09,3.86,0.53,1.52,2.94,3.38,0.74,2.03,3.63,5.44,1.27,2.91,5.03,5.74,3.2,5.85,10.36,7.85,1.69,6.16,11.18,14.27,2.06,,5.07,8.94,15.72,2.57,6.01,10.26
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,0.0143,0.4297,,6.3273,-3.0155,-0.3701,-0.0675,0.0752,-0.3701,0.2084,-0.1877,-0.0675,0.0752,0.2084,-1.7843,0.3702,0.3703,0.3541,-1.7843,0.2696,0.3419,0.3421,0.3246,0.348,0.2808,0.3062,0.3081,0.3272,0.344,0.3386,0.336,0.314,0.493,0.318,0.254,0.3402,0.249,0.25,0.242,0.2433,0.075,0.174,0.195,0.2426,0.236,0.237,0.231,0.2102,0.25,0.247,0.224,0.2352,0.237,,0.241,0.242,0.2284,0.227,0.234,0.232
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,,0.35,,,,0.35,,,0.35,,0.35,,,,0.35,,,,0.35,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.2222,,,,0.21,,,,0.21,,,,0.21,,,,,0.21,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance / pure,,,,,,0.1125,,,,-0.285,,,-0.285,,-0.4922,,,,-2.1255,,,,-2.1255,-0.1022,,,,-0.0028,,,,-0.0009,,,,-0.0001,,,,0.0017,,,,-0.0003,,,,-0.0002,,,,0.0,,,,-0.0001,,,,,0.0,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,,,-0.0033,,,,0.0018,,,0.0018,,-0.0116,,,,-0.0165,,,,-0.0165,-0.0109,,,,-0.0046,,,,-0.0012,,,,0.0033,,,,0.0009,,,,0.0044,,,,0.0018,,,,-0.0009,,,,-0.0029,,,,,0.0031,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,,,0.0232,,,,0.0243,,,0.0243,,0.0311,,,,0.0379,,,,0.0379,0.0316,,,,0.0317,,,,0.0322,,,,0.0321,,,,0.0329,,,,0.0381,,,,0.0417,,,,0.04,,,,0.0403,,,,,0.0452,,,
EffectiveIncomeTaxRateReconciliationTaxCredits / pure,,,,,,-0.0944,,,,0.0,,,0.0,,0.0944,,,,-0.001,,,,-0.001,-0.0045,,,,0.0041,,,,0.0192,,,,0.0346,,,,0.0203,,,,0.016,,,,0.0149,,,,0.0446,,,,0.0173,,,,,0.0216,,,
EntityPublicFloat / USD,,2708519815.0,,,,2984597504.0,,,,4280079309.0,,,4280079309.0,,6440148630.0,,,,7219372214.0,,,,,8278307330.0,,,,8710459935.0,,,,10595353196.0,,,,15431622455.0,,,,14491510465.0,,,,16947808831.0,,,,27924845491.0,,,,21008348667.0,,,,27813041884.0,,27813041884.0,,,39677379445.0,,,
EquityMethodInvestmentDividendsOrDistributions / USD,,,,,,,,,,,,,,,,,,,,,,,,4029000.0,29914000.0,34734000.0,43343000.0,22251000.0,27207000.0,43740000.0,52787000.0,60753000.0,31949000.0,44412000.0,59927000.0,101965000.0,3542000.0,18685000.0,90431000.0,137669000.0,3489000.0,4037000.0,9175000.0,113096000.0,36922000.0,38000000.0,39036000.0,12753000.0,4234000.0,15594000.0,40552000.0,62073000.0,4822000.0,11050000.0,46376000.0,45984000.0,4623000.0,,16657000.0,33714000.0,71301000.0,8422000.0,20894000.0,34108000.0
EquityMethodInvestmentOtherThanTemporaryImpairment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7600000.0,10700000.0,10700000.0
EquityMethodInvestmentRealizedGainLossOnDisposal / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,164880000.0,164880000.0,164880000.0,,10865000.0,10865000.0,,,,,,,,1167000.0,,,,,,,,,,,,,0.0,0.0
EquityMethodInvestmentUnderlyingEquityInNetAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313892000.0,,,,1269701000.0,,,,1301719000.0,,,,1504315000.0,,,,,1436239000.0,,,
EquitySecuritiesWithoutReadilyDeterminableFairValueAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61600000.0,61600000.0,61600000.0,68800000.0,100100000.0,100100000.0,100100000.0,100100000.0,178000000.0,178000000.0,178000000.0,178000000.0,121000000.0,,121000000.0,121000000.0,121000000.0,143000000.0,143000000.0,143000000.0
EscrowDeposit / USD,,,,,19200000.0,19200000.0,26100000.0,26100000.0,26100000.0,26100000.0,193000000.0,193000000.0,26100000.0,193000000.0,193000000.0,172317000.0,172317000.0,172317000.0,172317000.0,263200000.0,263200000.0,263200000.0,172317000.0,263174000.0,414900000.0,414900000.0,414900000.0,414900000.0,460500000.0,460500000.0,460500000.0,460500000.0,569800000.0,569800000.0,569800000.0,569800000.0,926100000.0,926100000.0,926100000.0,926100000.0,565800000.0,565800000.0,565800000.0,565800000.0,314300000.0,314300000.0,314300000.0,314300000.0,940400000.0,940400000.0,940400000.0,940400000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,594800000.0,,594800000.0,594800000.0,594800000.0,265600000.0,265600000.0,265600000.0
GainLossOnRepurchaseOfDebtInstrument / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,724000.0,6878000.0,,,825000.0,825000.0
GainLossOnSaleOfPropertyPlantEquipment / USD,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,14432000.0,6472000.0,5945000.0,5945000.0,0.0,,,12559000.0,5945000.0,0.0,0.0,0.0,14457000.0,207000.0,5107000.0,5107000.0,12789000.0,938000.0,1471000.0,10907000.0,-23356000.0,2910000.0,13126000.0,15846000.0,23124000.0,1167000.0,18596000.0,18596000.0,8626000.0,,7572000.0,7572000.0,27678000.0,0.0,,3726000.0,3064000.0,7617000.0,2671000.0,13585000.0,15428000.0
GainsLossesOnExtinguishmentOfDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,608000.0,83000.0,-3206000.0,4555000.0,,-415000.0,-1569000.0,-3632000.0,,,,-1569000.0,,,,,,,,0.0,,,,0.0,,,,-7997000.0,,,,2204000.0,,,,,0.0,,,
GeneralAndAdministrativeExpense / USD,84806000.0,129752000.0,22640000.0,44874000.0,68868000.0,117565000.0,23352000.0,43950000.0,66726000.0,93926000.0,26842000.0,56010000.0,93926000.0,88296000.0,95256000.0,31270000.0,65123000.0,102742000.0,127338000.0,38112000.0,76429000.0,119501000.0,127338000.0,146060000.0,43654000.0,93861000.0,150355000.0,177161000.0,47668000.0,103470000.0,164634000.0,216244000.0,60699000.0,127473000.0,200333000.0,232562000.0,67810000.0,152725000.0,249071000.0,285889000.0,79343000.0,155456000.0,248071000.0,343934000.0,82634000.0,160817000.0,246815000.0,321188000.0,110531000.0,201248000.0,,,,218868000.0,334425000.0,,126106000.0,,250858000.0,365002000.0,,157321000.0,314303000.0,478975000.0
ImpairmentOfLongLivedAssetsHeldForUse / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36800000.0,,,,,36800000.0,,,
