fact_unit,2019-03-13,2019-05-09,2019-08-08,2019-11-06,2020-02-27,2020-05-07,2020-08-06,2020-10-30,2021-02-26,2021-05-06,2021-08-05,2021-11-04,2022-02-25,2022-05-04,2022-08-03,2022-11-03,2023-02-24,2023-05-04,2023-08-03,2023-11-03,2024-02-23,2024-05-02,2024-08-01,2024-11-07,2025-02-21,2025-05-01,2025-08-01,2025-11-06
FinanceLeaseLiability / USD,,,,,38689000.0,38930000.0,68136000.0,108609000.0,134202000.0,183000000.0,487000000.0,456000000.0,764000000.0,806000000.0,762000000.0,1146000000.0,1073000000.0,984000000.0,1030000000.0,725000000.0,575000000.0,575000000.0,576000000.0,655000000.0,62000000.0,63000000.0,59000000.0,57000000.0
FinanceLeaseLiabilityCurrent / USD,,,,,,,,,0.0,24000000.0,24000000.0,24000000.0,24000000.0,165000000.0,165000000.0,165000000.0,165000000.0,161000000.0,161000000.0,161000000.0,161000000.0,,,0.0,0.0,23000000.0,23000000.0,23000000.0
FinanceLeaseLiabilityNoncurrent / USD,,,,,37718000.0,38689000.0,38689000.0,38689000.0,38689000.0,110000000.0,110000000.0,110000000.0,110000000.0,599000000.0,599000000.0,599000000.0,599000000.0,912000000.0,912000000.0,912000000.0,912000000.0,575000000.0,575000000.0,575000000.0,575000000.0,39000000.0,39000000.0,39000000.0
FinanceLeaseLiabilityPaymentsDue / USD,,,,,294448000.0,293023000.0,376339000.0,490225000.0,513312000.0,559000000.0,931000000.0,896000000.0,1323000000.0,1384000000.0,1335000000.0,1742000000.0,1665000000.0,1637000000.0,1683000000.0,1340000000.0,1184000000.0,1178000000.0,1173000000.0,1252000000.0,67000000.0,67000000.0,63000000.0,60000000.0
FinanceLeaseLiabilityPaymentsDueInNextRollingTwelveMonths / USD,,,,,,,,,,,,,184000000.0,,,,195000000.0,,,,20000000.0,,,,26000000.0,,,
FinanceLeaseLiabilityPaymentsDueInRollingAfterYearFive / USD,,,,,,,,,,,,,1058000000.0,,,,1088000000.0,,,,1074000000.0,,,,0.0,,,
FinanceLeaseLiabilityPaymentsDueInRollingYearFive / USD,,,,,,,,,,,,,21000000.0,,,,23000000.0,,,,23000000.0,,,,0.0,,,
FinanceLeaseLiabilityPaymentsDueInRollingYearFour / USD,,,,,,,,,,,,,20000000.0,,,,106000000.0,,,,23000000.0,,,,0.0,,,
FinanceLeaseLiabilityPaymentsDueInRollingYearThree / USD,,,,,,,,,,,,,20000000.0,,,,127000000.0,,,,22000000.0,,,,18000000.0,,,
FinanceLeaseLiabilityPaymentsDueInRollingYearTwo / USD,,,,,,,,,,,,,20000000.0,,,,126000000.0,,,,22000000.0,,,,23000000.0,,,
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,5738000.0,,8314000.0,11634000.0,36579000.0,48000000.0,174000000.0,173000000.0,,39000000.0,38000000.0,136000000.0,,128000000.0,198000000.0,21000000.0,,22000000.0,22000000.0,47000000.0,,24000000.0,27000000.0,26000000.0
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,,,6219000.0,6219000.0,8871000.0,12279000.0,12279000.0,13000000.0,19000000.0,19000000.0,,22000000.0,22000000.0,101000000.0,,23000000.0,23000000.0,23000000.0,,23000000.0,23000000.0,23000000.0,,0.0,0.0,0.0
FinanceLeaseLiabilityPaymentsDueYearThree / USD,,,,,6054000.0,6054000.0,8679000.0,12054000.0,12054000.0,12000000.0,19000000.0,19000000.0,,22000000.0,22000000.0,121000000.0,,107000000.0,109000000.0,23000000.0,,23000000.0,23000000.0,42000000.0,,0.0,0.0,0.0
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,,,5894000.0,5894000.0,8497000.0,11848000.0,11848000.0,12000000.0,19000000.0,19000000.0,,21000000.0,21000000.0,120000000.0,,128000000.0,130000000.0,22000000.0,,22000000.0,22000000.0,47000000.0,,18000000.0,20000000.0,20000000.0
FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear / USD,,,,,,4313000.0,3453000.0,1858000.0,,46000000.0,100000000.0,66000000.0,,169000000.0,121000000.0,153000000.0,,154000000.0,126000000.0,154000000.0,,14000000.0,9000000.0,19000000.0,,25000000.0,16000000.0,14000000.0
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,,,255759000.0,254093000.0,308203000.0,381616000.0,379110000.0,376000000.0,444000000.0,440000000.0,559000000.0,578000000.0,573000000.0,596000000.0,592000000.0,653000000.0,653000000.0,615000000.0,609000000.0,603000000.0,597000000.0,597000000.0,5000000.0,4000000.0,4000000.0,3000000.0
FinanceLeasePrincipalPayments / USD,,,,,971000.0,236000.0,0.0,0.0,0.0,,,,8000000.0,2000000.0,62000000.0,96000000.0,8000000.0,,,,140000000.0,,,,184000000.0,,,
FinanceLeaseRightOfUseAsset / USD,,,,,9853000.0,9544000.0,9544000.0,9544000.0,9544000.0,55000000.0,55000000.0,55000000.0,55000000.0,665000000.0,665000000.0,665000000.0,665000000.0,1150000000.0,1150000000.0,1150000000.0,1150000000.0,436000000.0,436000000.0,436000000.0,436000000.0,65000000.0,65000000.0,65000000.0
FinanceLeaseRightOfUseAssetAmortization / USD,,,,,309000.0,73000.0,146000.0,219000.0,309000.0,,,,1000000.0,,,,1000000.0,,,,189000000.0,,,,280000000.0,,,
FinanceLeaseWeightedAverageDiscountRatePercent / pure,,,,,0.172,,,,0.131,,,,0.031,,,,0.031,,,,0.036,,,,0.042,,,
FiniteLivedIntangibleAssetsNet / USD,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,44000000.0,44000000.0,44000000.0,44000000.0,40000000.0,40000000.0,40000000.0
GeneralAndAdministrativeExpense / USD,57450000.0,16317000.0,37704000.0,56229000.0,64722000.0,27253000.0,55740000.0,83913000.0,94252000.0,24000000.0,61000000.0,109000000.0,110000000.0,77000000.0,198000000.0,366000000.0,188000000.0,268000000.0,479000000.0,757000000.0,567000000.0,305000000.0,637000000.0,1079000000.0,1132000000.0,274000000.0,542000000.0,823000000.0
Goodwill / USD,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,52000000.0,52000000.0,52000000.0,52000000.0,52000000.0,52000000.0,52000000.0
GrantsReceivableCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20000000.0,20000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,-211786000.0,,,,-247784000.0,,,,-380473000.0,,,,-509000000.0,,,,-745000000.0,,,,13108000000.0,,,,9433000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,,,,,,-473000000.0,-515000000.0,1260000000.0,4323000000.0,7875000000.0,-744000000.0,4229000000.0,6703000000.0,7920000000.0,13285000000.0,-305000000.0,-2054000000.0,-4012000000.0,9575000000.0,-1165000000.0,-2444000000.0,-2423000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,-3382000.0,,,,-8212000.0,,,,-3935000.0,,,,-6000000.0,,,,1000000.0,,,,177000000.0,,,,142000000.0,,,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions / USD,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-18000000.0,17000000.0,-16000000.0,0.0,-13000000.0,-35000000.0,-43000000.0
IncomeTaxExpenseBenefit / USD,1043000.0,0.0,158000.0,158000.0,-80000.0,-24000.0,-348000.0,-526000.0,326000.0,0.0,0.0,1000000.0,-1000000.0,39000000.0,322000000.0,541000000.0,3000000.0,572000000.0,849000000.0,1023000000.0,1083000000.0,-384000000.0,-753000000.0,919000000.0,1213000000.0,10000000.0,10000000.0,18000000.0
IncomeTaxesPaidNet / USD,905000.0,,,,398000.0,,,,294000.0,,,,0.0,,,,1000000.0,,,,480000000.0,,,,2729000000.0,,,
IncomeTaxesReceivable / USD,,,,,,,,,,,,,,,,,,10000000.0,10000000.0,10000000.0,10000000.0,19000000.0,19000000.0,19000000.0,19000000.0,72000000.0,72000000.0,72000000.0
IncomeTaxesReceivableNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,0.0,97000000.0,97000000.0,97000000.0
IncreaseDecreaseInAccountsPayable / USD,5993000.0,1467000.0,-1340000.0,718000.0,-12766000.0,1731000.0,-1471000.0,-19185000.0,15017000.0,2000000.0,12000000.0,14000000.0,-24000000.0,-15000000.0,44000000.0,26000000.0,12000000.0,-35000000.0,-56000000.0,89000000.0,204000000.0,-117000000.0,-187000000.0,-8000000.0,240000000.0,-303000000.0,-199000000.0,-103000000.0
IncreaseDecreaseInAccountsReceivable / USD,8642000.0,-3876000.0,-489000.0,-2036000.0,-1476000.0,-6040000.0,-8067000.0,-4369000.0,-832000.0,2000000.0,28000000.0,185000000.0,-7000000.0,1819000000.0,629000000.0,1751000000.0,1385000000.0,-1000000.0,-484000000.0,-480000000.0,1784000000.0,-272000000.0,-1153000000.0,481000000.0,-1790000000.0,-755000000.0,-729000000.0,672000000.0
IncreaseDecreaseInAccruedIncomeTaxesPayable / USD,,,,,,,,,,,,0.0,0.0,90000000.0,377000000.0,565000000.0,0.0,716000000.0,-527000000.0,-810000000.0,876000000.0,18000000.0,-1000000.0,8000000.0,,,,
IncreaseDecreaseInAccruedLiabilities / USD,5328000.0,-37031000.0,-24959000.0,-17190000.0,34369000.0,-32557000.0,-27796000.0,-8253000.0,8787000.0,-12000000.0,20000000.0,132000000.0,-3000000.0,285000000.0,367000000.0,600000000.0,388000000.0,114000000.0,305000000.0,354000000.0,989000000.0,-495000000.0,-633000000.0,63000000.0,612000000.0,-398000000.0,-464000000.0,-415000000.0
IncreaseDecreaseInContractWithCustomerLiability / USD,,6193000.0,-2283000.0,-37103000.0,,-15604000.0,-23100000.0,-32795000.0,-65260000.0,-1000000.0,51000000.0,1240000000.0,-44000000.0,3666000000.0,3433000000.0,4431000000.0,3842000000.0,-805000000.0,-2370000000.0,-2691000000.0,2824000000.0,-819000000.0,-979000000.0,-1173000000.0,-4157000000.0,-33000000.0,146000000.0,-177000000.0
IncreaseDecreaseInInventories / USD,,,,,,,,,0.0,0.0,0.0,0.0,0.0,448000000.0,596000000.0,918000000.0,47000000.0,501000000.0,480000000.0,636000000.0,1394000000.0,-216000000.0,-234000000.0,-462000000.0,-492000000.0,93000000.0,197000000.0,208000000.0
IncreaseDecreaseInOperatingLeaseLiability / USD,,,,,,,,,,,,,13000000.0,-2000000.0,8000000.0,8000000.0,12000000.0,-10000000.0,-19000000.0,-27000000.0,17000000.0,4000000.0,12000000.0,605000000.0,-14000000.0,-6000000.0,25000000.0,33000000.0
IncreaseDecreaseInOtherOperatingLiabilities / USD,1977000.0,183000.0,792000.0,854000.0,-145000.0,811000.0,674000.0,-153000.0,910000.0,6000000.0,4000000.0,7000000.0,-6000000.0,3000000.0,63000000.0,23000000.0,8000000.0,35000000.0,263000000.0,273000000.0,123000000.0,-15000000.0,-18000000.0,21000000.0,-740000000.0,119000000.0,-67000000.0,-63000000.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets / USD,7887000.0,2241000.0,8872000.0,5246000.0,-579000.0,-3354000.0,-6035000.0,-1813000.0,5289000.0,4000000.0,12000000.0,68000000.0,-10000000.0,12000000.0,110000000.0,186000000.0,241000000.0,414000000.0,324000000.0,669000000.0,489000000.0,212000000.0,142000000.0,-772000000.0,2258000000.0,-3000000.0,-3000000.0,147000000.0
InterestPaidNet / USD,0.0,,,,0.0,,,,2998000.0,,,,6000000.0,,,,9000000.0,,,,14000000.0,,,,25000000.0,,,
InterestReceivableCurrent / USD,3239000.0,7909000.0,7909000.0,7909000.0,7909000.0,6835000.0,6835000.0,6835000.0,6835000.0,9000000.0,,,,27000000.0,27000000.0,27000000.0,27000000.0,61000000.0,61000000.0,61000000.0,61000000.0,59000000.0,59000000.0,59000000.0,59000000.0,59000000.0,59000000.0,59000000.0
InventoryFinishedGoodsNetOfReserves / USD,,,,,,,,,1290000.0,1000000.0,1000000.0,1000000.0,1000000.0,233000000.0,233000000.0,233000000.0,233000000.0,169000000.0,169000000.0,169000000.0,169000000.0,24000000.0,24000000.0,24000000.0,24000000.0,28000000.0,28000000.0,28000000.0
InventoryFirmPurchaseCommitmentLoss / USD,,,,,,,,,,,,,,,0.0,0.0,0.0,159000000.0,342000000.0,349000000.0,0.0,66000000.0,141000000.0,141000000.0,617000000.0,0.0,0.0,21000000.0
InventoryGross / USD,,,,,,,,,,,,,,,,,,1600000000.0,1900000000.0,1900000000.0,1900000000.0,372000000.0,372000000.0,372000000.0,372000000.0,267000000.0,267000000.0,267000000.0
InventoryNet / USD,,,,,,,,,0.0,47000000.0,47000000.0,47000000.0,47000000.0,1441000000.0,1441000000.0,1441000000.0,1441000000.0,949000000.0,949000000.0,949000000.0,949000000.0,202000000.0,202000000.0,202000000.0,202000000.0,117000000.0,117000000.0,117000000.0
InventoryNoncurrent / USD,,,,,,,,,,,,,,,,,0.0,910000000.0,910000000.0,910000000.0,910000000.0,170000000.0,170000000.0,170000000.0,170000000.0,150000000.0,150000000.0,150000000.0
InventoryRawMaterialsNetOfReserves / USD,,,,,,,,,36222000.0,37000000.0,37000000.0,37000000.0,37000000.0,870000000.0,870000000.0,870000000.0,870000000.0,575000000.0,575000000.0,575000000.0,575000000.0,163000000.0,163000000.0,163000000.0,163000000.0,63000000.0,63000000.0,63000000.0
InventoryWorkInProcessNetOfReserves / USD,,,,,,,,,9015000.0,9000000.0,9000000.0,9000000.0,9000000.0,338000000.0,338000000.0,338000000.0,338000000.0,205000000.0,205000000.0,205000000.0,205000000.0,15000000.0,15000000.0,15000000.0,15000000.0,26000000.0,26000000.0,26000000.0
InventoryWriteDown / USD,,,,,,,,,,,,,,189000000.0,0.0,0.0,0.0,189000000.0,689000000.0,1000000000.0,0.0,148000000.0,612000000.0,1900000000.0,1300000000.0,30000000.0,44000000.0,302000000.0
InvestmentIncomeInterest / USD,11312000.0,5209000.0,11610000.0,18129000.0,15235000.0,10972000.0,21294000.0,30546000.0,27023000.0,8000000.0,15000000.0,21000000.0,39000000.0,4000000.0,7000000.0,11000000.0,25000000.0,15000000.0,55000000.0,113000000.0,18000000.0,109000000.0,213000000.0,318000000.0,200000000.0,120000000.0,231000000.0,334000000.0
InvestmentIncomeNetAmortizationOfDiscountAndPremium / USD,-2478000.0,83000.0,531000.0,1103000.0,-1086000.0,1005000.0,2360000.0,3428000.0,1866000.0,-1000000.0,-2000000.0,-5000000.0,4000000.0,-5000000.0,-13000000.0,-33000000.0,-10000000.0,-18000000.0,-29000000.0,-35000000.0,-54000000.0,17000000.0,29000000.0,41000000.0,-31000000.0,27000000.0,55000000.0,76000000.0
LesseeOperatingLeaseLiabilityPaymentsDue / USD,,,,,173009000.0,195935000.0,179058000.0,176518000.0,173747000.0,171000000.0,182000000.0,190000000.0,191000000.0,178000000.0,160000000.0,148000000.0,162000000.0,159000000.0,172000000.0,1223000000.0,1133000000.0,1115000000.0,1161000000.0,1161000000.0,1129000000.0,1115000000.0,1105000000.0,1086000000.0
LesseeOperatingLeaseLiabilityPaymentsDueAfterRollingYearFive / USD,,,,,,,,,,,,,51000000.0,,,,42000000.0,,,,785000000.0,,,,754000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFive / USD,,,,,,,,,,,,,16000000.0,,,,18000000.0,,,,72000000.0,,,,82000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFour / USD,,,,,,,,,,,,,16000000.0,,,,18000000.0,,,,70000000.0,,,,80000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearThree / USD,,,,,,,,,,,,,15000000.0,,,,19000000.0,,,,67000000.0,,,,77000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearTwo / USD,,,,,,,,,,,,,39000000.0,,,,22000000.0,,,,67000000.0,,,,72000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths / USD,,,,,,,,,,,,,54000000.0,,,,43000000.0,,,,72000000.0,,,,64000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,12563000.0,,15117000.0,15492000.0,15492000.0,16000000.0,23000000.0,31000000.0,,39000000.0,39000000.0,39000000.0,,23000000.0,47000000.0,102000000.0,,67000000.0,69000000.0,71000000.0,,72000000.0,73000000.0,73000000.0
LesseeOperatingLeaseLiabilityPaymentsDueYearFour / USD,,,,,14365000.0,16962000.0,16168000.0,16168000.0,16168000.0,17000000.0,17000000.0,17000000.0,,16000000.0,16000000.0,16000000.0,,19000000.0,19000000.0,84000000.0,,72000000.0,76000000.0,81000000.0,,82000000.0,82000000.0,82000000.0
LesseeOperatingLeaseLiabilityPaymentsDueYearThree / USD,,,,,14120000.0,16644000.0,15779000.0,16008000.0,16008000.0,16000000.0,16000000.0,16000000.0,,16000000.0,16000000.0,16000000.0,,18000000.0,18000000.0,82000000.0,,70000000.0,75000000.0,78000000.0,,80000000.0,81000000.0,81000000.0
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo / USD,,,,,13814000.0,16266000.0,15466000.0,15913000.0,15913000.0,16000000.0,23000000.0,25000000.0,,15000000.0,15000000.0,15000000.0,,20000000.0,20000000.0,80000000.0,,67000000.0,70000000.0,73000000.0,,77000000.0,78000000.0,78000000.0
LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear / USD,,,,,,10668000.0,6361000.0,2770000.0,,12000000.0,9000000.0,7000000.0,,41000000.0,23000000.0,11000000.0,,31000000.0,20000000.0,6000000.0,,55000000.0,38000000.0,17000000.0,,47000000.0,29000000.0,12000000.0
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount / USD,,,,,75750000.0,83018000.0,75228000.0,72833000.0,70354000.0,68000000.0,66000000.0,63000000.0,39000000.0,37000000.0,35000000.0,33000000.0,35000000.0,35000000.0,34000000.0,493000000.0,465000000.0,453000000.0,468000000.0,461000000.0,444000000.0,433000000.0,423000000.0,409000000.0
Liabilities / USD,459193000.0,431908000.0,431908000.0,431908000.0,431908000.0,414612000.0,414612000.0,414612000.0,414612000.0,4776000000.0,4776000000.0,4776000000.0,4776000000.0,10524000000.0,10524000000.0,10524000000.0,10524000000.0,6735000000.0,6735000000.0,6735000000.0,6735000000.0,4572000000.0,4572000000.0,4572000000.0,4572000000.0,3241000000.0,3241000000.0,3241000000.0
LiabilitiesAndStockholdersEquity / USD,1084489000.0,1962149000.0,1962149000.0,1962149000.0,1962149000.0,1589422000.0,1589422000.0,1589422000.0,1589422000.0,7337000000.0,7337000000.0,7337000000.0,7337000000.0,24669000000.0,24669000000.0,24669000000.0,24669000000.0,25858000000.0,25858000000.0,25858000000.0,25858000000.0,18426000000.0,18426000000.0,18426000000.0,18426000000.0,14142000000.0,14142000000.0,14142000000.0
LiabilitiesCurrent / USD,191461000.0,222803000.0,222803000.0,222803000.0,222803000.0,143115000.0,143115000.0,143115000.0,143115000.0,4389000000.0,4389000000.0,4389000000.0,4389000000.0,9128000000.0,9128000000.0,9128000000.0,9128000000.0,4923000000.0,4923000000.0,4923000000.0,4923000000.0,3015000000.0,3015000000.0,3015000000.0,3015000000.0,2206000000.0,2206000000.0,2206000000.0
NetCashProvidedByUsedInFinancingActivities / USD,472910000.0,549995000.0,660357000.0,650927000.0,168000.0,293000.0,4470000.0,20282000.0,1226842000.0,578000000.0,1959000000.0,1989000000.0,52000000.0,26000000.0,2000000.0,0.0,2033000000.0,-642000000.0,-1969000000.0,-3010000000.0,-873000000.0,-542000000.0,-1210000000.0,-1268000000.0,-3448000000.0,14000000.0,48000000.0,59000000.0
NetCashProvidedByUsedInInvestingActivities / USD,-648607000.0,-483704000.0,-495349000.0,-379267000.0,417364000.0,-11759000.0,-258660000.0,-145293000.0,-373094000.0,-316000000.0,-303000000.0,-1482000000.0,-15000000.0,-180000000.0,-4058000000.0,-7385000000.0,-1672000000.0,-3921000000.0,-5073000000.0,-4128000000.0,-8523000000.0,2011000000.0,3955000000.0,4744000000.0,-5176000000.0,118000000.0,1767000000.0,2488000000.0
NetCashProvidedByUsedInOperatingActivities / USD,66734000.0,-111385000.0,-159634000.0,-239845000.0,-331484000.0,-144268000.0,-252853000.0,-359946000.0,-330865000.0,-106000000.0,-130000000.0,763000000.0,-459000000.0,2971000000.0,7034000000.0,10310000000.0,2027000000.0,2763000000.0,3067000000.0,3319000000.0,13620000000.0,-1225000000.0,-2140000000.0,-3740000000.0,4981000000.0,-989000000.0,-2263000000.0,-3829000000.0
NetIncomeLoss / USD,-216211000.0,-72376000.0,-162977000.0,-243308000.0,-255916000.0,-132576000.0,-267516000.0,-390731000.0,-384734000.0,-124000000.0,-241000000.0,-474000000.0,-514000000.0,1221000000.0,4001000000.0,7334000000.0,-747000000.0,3657000000.0,5854000000.0,6897000000.0,12202000000.0,79000000.0,-1301000000.0,-4931000000.0,8362000000.0,-1175000000.0,-2454000000.0,-2441000000.0
NumberOfOperatingSegments / segment,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,
OperatingIncomeLoss / USD,-223771000.0,-77402000.0,-174417000.0,-260235000.0,-269356000.0,-141641000.0,-285350000.0,-416114000.0,-413266000.0,-131000000.0,-253000000.0,-488000000.0,-546000000.0,1266000000.0,4328000000.0,7886000000.0,-763000000.0,4227000000.0,6674000000.0,7840000000.0,13296000000.0,-366000000.0,-2233000000.0,-4245000000.0,9420000000.0,-1266000000.0,-2629000000.0,-2699000000.0
OperatingLeaseCost / USD,,,,,17015000.0,3870000.0,7742000.0,11614000.0,17015000.0,,,,17000000.0,,,,17000000.0,,,,24000000.0,,,,48000000.0,,,
OperatingLeaseLiability / USD,,,,,97259000.0,112917000.0,103830000.0,103685000.0,103393000.0,103000000.0,116000000.0,127000000.0,152000000.0,141000000.0,125000000.0,115000000.0,127000000.0,124000000.0,138000000.0,730000000.0,668000000.0,662000000.0,693000000.0,700000000.0,685000000.0,682000000.0,682000000.0,677000000.0
OperatingLeaseLiabilityCurrent / USD,,,,,6455000.0,3584000.0,3584000.0,3584000.0,3583000.0,6000000.0,6000000.0,6000000.0,6000000.0,46000000.0,46000000.0,46000000.0,46000000.0,35000000.0,35000000.0,35000000.0,35000000.0,25000000.0,25000000.0,25000000.0,25000000.0,14000000.0,14000000.0,14000000.0
OperatingLeaseLiabilityNoncurrent / USD,,,,,64250000.0,93675000.0,93675000.0,93675000.0,93675000.0,97000000.0,97000000.0,97000000.0,97000000.0,106000000.0,106000000.0,106000000.0,106000000.0,92000000.0,92000000.0,92000000.0,92000000.0,643000000.0,643000000.0,643000000.0,643000000.0,671000000.0,671000000.0,671000000.0
OperatingLeasePayments / USD,,,,,16121000.0,3725000.0,7529000.0,11396000.0,16121000.0,,,,15000000.0,,,,15000000.0,,,,19000000.0,,,,57000000.0,,,
OperatingLeaseRightOfUseAsset / USD,,,,,63334000.0,86414000.0,86414000.0,86414000.0,86414000.0,90000000.0,90000000.0,90000000.0,90000000.0,142000000.0,142000000.0,142000000.0,142000000.0,121000000.0,121000000.0,121000000.0,121000000.0,713000000.0,713000000.0,713000000.0,713000000.0,759000000.0,759000000.0,759000000.0
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,,0.097,,,,0.103,,,,0.068,,,,0.068,,,,0.075,,,,0.075,,,
OtherAssetsCurrent / USD,,,,,,,,,,,21000000.0,21000000.0,11000000.0,28000000.0,28000000.0,5000000.0,26000000.0,55000000.0,44000000.0,44000000.0,44000000.0,88000000.0,88000000.0,88000000.0,88000000.0,58000000.0,38000000.0,38000000.0
OtherAssetsMiscellaneousNoncurrent / USD,,,,,,,,,,,,,,,,,46000000.0,24000000.0,24000000.0,24000000.0,24000000.0,11000000.0,11000000.0,11000000.0,11000000.0,21000000.0,21000000.0,21000000.0
OtherAssetsNoncurrent / USD,4586000.0,2644000.0,2644000.0,2644000.0,2644000.0,1931000.0,1931000.0,1931000.0,1931000.0,2000000.0,2000000.0,2000000.0,2000000.0,34000000.0,34000000.0,34000000.0,46000000.0,988000000.0,988000000.0,988000000.0,988000000.0,685000000.0,685000000.0,685000000.0,766000000.0,594000000.0,594000000.0,594000000.0
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent / USD,,,,,,,,,,,6000000.0,3000000.0,3000000.0,-2000000.0,-8000000.0,-12000000.0,1000000.0,-171000000.0,-243000000.0,-366000000.0,-43000000.0,95000000.0,99000000.0,151000000.0,-322000000.0,22000000.0,52000000.0,126000000.0
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent / USD,,,,,,,,,,,,0.0,0.0,0.0,21000000.0,40000000.0,0.0,11000000.0,27000000.0,39000000.0,16000000.0,8000000.0,8000000.0,8000000.0,-24000000.0,,,
OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax / USD,,,,,,,,,,,,0.0,0.0,0.0,21000000.0,51000000.0,0.0,25000000.0,71000000.0,133000000.0,74000000.0,0.0,,,130000000.0,,,
OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax / USD,,,,,,,,,,,,0.0,0.0,0.0,0.0,11000000.0,0.0,14000000.0,44000000.0,94000000.0,58000000.0,-8000000.0,-8000000.0,-8000000.0,154000000.0,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax / USD,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,8000000.0
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent / USD,163000.0,-1993000.0,-852000.0,235000.0,-754000.0,1911000.0,4061000.0,4150000.0,-163000.0,-8000000.0,6000000.0,3000000.0,3000000.0,-2000000.0,13000000.0,28000000.0,1000000.0,-160000000.0,-216000000.0,-327000000.0,-27000000.0,103000000.0,107000000.0,159000000.0,-346000000.0,22000000.0,52000000.0,134000000.0
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax / USD,60000.0,-6000.0,591000.0,-38000.0,412000.0,-3000.0,14000.0,93000.0,31000.0,,-1000000.0,-1000000.0,0.0,0.0,1000000.0,2000000.0,1000000.0,-7000000.0,-15000000.0,-18000000.0,1000000.0,-16000000.0,-30000000.0,-36000000.0,-26000000.0,-2000000.0,-3000000.0,-4000000.0
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax / USD,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax / USD,223000.0,-1999000.0,-261000.0,197000.0,-342000.0,1908000.0,4075000.0,4243000.0,-132000.0,-8000000.0,5000000.0,2000000.0,3000000.0,-2000000.0,-7000000.0,-10000000.0,2000000.0,-178000000.0,-258000000.0,-384000000.0,-42000000.0,79000000.0,69000000.0,115000000.0,-348000000.0,20000000.0,49000000.0,122000000.0
OtherDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,155000000.0,268000000.0,232000000.0,78000000.0,170000000.0,419000000.0,348000000.0,36000000.0,77000000.0,129000000.0
OtherLiabilitiesCurrent / USD,1282000.0,3464000.0,3464000.0,3464000.0,3464000.0,5063000.0,5063000.0,5063000.0,5063000.0,34000000.0,34000000.0,34000000.0,34000000.0,225000000.0,225000000.0,225000000.0,225000000.0,249000000.0,249000000.0,249000000.0,249000000.0,66000000.0,66000000.0,66000000.0,129000000.0,221000000.0,221000000.0,221000000.0
