fact_unit,2010-08-06,2010-11-05,2011-02-25,2011-05-06,2011-08-08,2011-11-07,2012-02-29,2012-05-08,2012-08-08,2012-11-05,2013-02-28,2013-05-08,2013-08-08,2013-11-04,2014-03-03,2014-05-08,2014-08-07,2014-11-06,2015-03-02,2015-05-08,2015-08-10,2015-11-06,2016-02-29,2016-05-06,2016-08-05,2016-11-04,2017-02-27,2017-05-05,2017-08-04,2017-11-03,2018-03-01,2018-05-09,2018-08-09,2018-11-06,2019-02-26,2019-05-07,2019-08-06,2019-11-05,2020-02-25,2020-05-08,2020-08-06,2020-11-06,2021-02-26,2021-05-03,2021-08-05,2021-11-03,2022-02-28,2022-05-06,2022-08-05,2022-11-04,2023-02-28,2023-05-04,2023-08-09,2023-11-09,2024-02-29,2024-05-03,2024-05-31,2024-08-02,2024-11-04,2025-02-28,2025-05-02,2025-08-01,2025-10-31
BusinessAcquisitionsProFormaRevenue / USD,,,,,,,,,,,392932000.0,,,,457786000.0,,,,550687000.0,,,,746601000.0,,,,831730000.0,,,,,,,,,,,,,,,,,,,,,,1592021000.0,1592021000.0,1592021000.0,1592021000.0,1592021000.0,1592021000.0,1592021000.0,,,,,1930816000.0,,,
BusinessCombinationAcquisitionRelatedCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,1465000.0,1465000.0,0.0,,,,,1548000.0,,,
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5212000.0,780000.0,1368000.0,1292000.0,1332000.0,960000.0,912000.0,676000.0,3804000.0,1723000.0,1016000.0,756000.0,656000.0,2236000.0,987000.0,368000.0,1323000.0,,,4503000.0,6835000.0,368000.0,2397000.0,4754000.0,9094000.0
CashAndCashEquivalentsAtCarryingValue / USD,63972000.0,63972000.0,17377000.0,131950000.0,131950000.0,131950000.0,63972000.0,46750000.0,46750000.0,46750000.0,131950000.0,26484000.0,26484000.0,26484000.0,46750000.0,30785000.0,30785000.0,30785000.0,26484000.0,126723000.0,126723000.0,126723000.0,30785000.0,47663000.0,47663000.0,47663000.0,126723000.0,75799000.0,75799000.0,75799000.0,47663000.0,55683000.0,55683000.0,55683000.0,55683000.0,57496000.0,57496000.0,57496000.0,57496000.0,65746000.0,65746000.0,65746000.0,65746000.0,109124000.0,109124000.0,109124000.0,109124000.0,71126000.0,71126000.0,71126000.0,65746000.0,71126000.0,71126000.0,71126000.0,109124000.0,92868000.0,,92868000.0,92868000.0,71126000.0,99062000.0,99062000.0,99062000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57742000.0,57742000.0,57742000.0,106537000.0,86044000.0,86044000.0,86044000.0,57742000.0,72690000.0,72690000.0,72690000.0,86044000.0,70733000.0,70733000.0,70733000.0,72690000.0,128009000.0,128009000.0,128009000.0,70733000.0,76194000.0,76194000.0,76194000.0,128009000.0,97735000.0,,97735000.0,97735000.0,76194000.0,105083000.0,105083000.0,105083000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31980000.0,-16938000.0,-19461000.0,28302000.0,-25862000.0,-17046000.0,-5975000.0,-13354000.0,27197000.0,-8982000.0,9841000.0,-1957000.0,-65214000.0,-68260000.0,-46728000.0,57276000.0,-3528000.0,-6028000.0,18160000.0,-51815000.0,-47293000.0,,-44822000.0,125386000.0,21541000.0,-49697000.0,-23539000.0,-10758000.0
CommercialPaper / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000000.0,,,
CommonStockDividendsPerShareCashPaid / USD/shares,0.25,0.25,1.0,0.1,0.2,0.3,0.38,0.14,0.28,0.42,0.4,0.2,0.4,0.6,0.56,0.25,0.65,1.05,0.85,0.4,0.87,1.34,1.45,0.47,1.06,1.65,1.81,0.59,1.37,2.15,2.24,0.78,1.56,2.34,2.93,0.78,0.78,0.78,3.12,0.86,1.76,2.66,3.36,0.9,1.8,2.7,3.56,1.0,2.0,3.25,3.6,1.5,3.0,4.5,4.5,1.62,,1.62,4.86,6.0,1.62,3.24,4.86
CommonStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0
CommonStockSharesIssued / shares,86721841.0,86721841.0,86721841.0,87587322.0,87587322.0,87587322.0,87587322.0,94783590.0,94783590.0,94783590.0,94783590.0,110737205.0,110737205.0,110737205.0,110737205.0,115755527.0,115755527.0,115755527.0,115755527.0,116360239.0,116360239.0,116360239.0,116360239.0,124119531.0,124119531.0,124119531.0,124119531.0,125881460.0,125881460.0,125881460.0,125881460.0,126007091.0,126007091.0,126007091.0,126007091.0,127103750.0,127103750.0,127103750.0,127103750.0,129534407.0,129534407.0,129534407.0,129534407.0,131357961.0,131357961.0,131357961.0,131357961.0,133922305.0,133922305.0,133922305.0,133922305.0,133921020.0,133921020.0,133921020.0,133921020.0,211278803.0,,211278803.0,211278803.0,211278803.0,211995510.0,211995510.0,211995510.0
CommonStockSharesOutstanding / shares,86721841.0,86721841.0,86721841.0,87587322.0,87587322.0,87587322.0,87587322.0,94783590.0,94783590.0,94783590.0,94783590.0,110737205.0,110737205.0,110737205.0,110737205.0,115755527.0,115755527.0,115755527.0,115755527.0,116360239.0,116360239.0,116360239.0,116360239.0,124119531.0,124119531.0,124119531.0,124119531.0,125881460.0,125881460.0,125881460.0,125881460.0,126007091.0,126007091.0,126007091.0,126007091.0,127103750.0,127103750.0,127103750.0,127103750.0,129534407.0,129534407.0,129534407.0,129534407.0,131357961.0,131357961.0,131357961.0,131357961.0,133922305.0,133922305.0,133922305.0,133922305.0,133921020.0,133921020.0,133921020.0,133921020.0,211278803.0,,211278803.0,211278803.0,211278803.0,211995510.0,211995510.0,211995510.0
CommonStockValue / USD,867000.0,867000.0,867000.0,876000.0,876000.0,876000.0,876000.0,948000.0,948000.0,948000.0,948000.0,1107000.0,1107000.0,1107000.0,1107000.0,1157000.0,1157000.0,1157000.0,1157000.0,1163000.0,1163000.0,1163000.0,1163000.0,1241000.0,1241000.0,1241000.0,1241000.0,1259000.0,1259000.0,1259000.0,1259000.0,1260000.0,1260000.0,1260000.0,1260000.0,1271000.0,1271000.0,1271000.0,1271000.0,1295000.0,1295000.0,1295000.0,1295000.0,1314000.0,1314000.0,1314000.0,1314000.0,1339000.0,1339000.0,1339000.0,1339000.0,1339000.0,1339000.0,1339000.0,1339000.0,2113000.0,,2113000.0,2113000.0,2113000.0,2120000.0,2120000.0,2120000.0
ComprehensiveIncomeNetOfTax / USD,,,,,,,,9410000.0,18261000.0,32139000.0,21600000.0,20008000.0,39038000.0,74213000.0,48300000.0,32939000.0,85272000.0,112555000.0,110972000.0,34712000.0,70922000.0,126812000.0,196505000.0,47426000.0,108746000.0,161471000.0,166715000.0,53005000.0,118143000.0,248982000.0,184606000.0,88328000.0,169521000.0,264013000.0,389249000.0,110237000.0,213049000.0,348899000.0,495533000.0,71927000.0,137472000.0,229596000.0,416649000.0,23305000.0,120800000.0,245981000.0,356351000.0,224911000.0,398209000.0,594160000.0,411652000.0,252582000.0,503810000.0,747495000.0,884196000.0,182587000.0,,396981000.0,583178000.0,952032000.0,223868000.0,408790000.0,578099000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,,,,,1893000.0,3722000.0,5755000.0,6811000.0,2295000.0,4493000.0,7307000.0,7886000.0,2563000.0,5800000.0,8796000.0,10130000.0,3750000.0,7847000.0,12984000.0,14386000.0,4617000.0,10558000.0,16014000.0,17120000.0,5254000.0,11359000.0,21120000.0,20001000.0,7740000.0,14544000.0,21886000.0,32438000.0,8256000.0,16190000.0,25743000.0,35997000.0,6240000.0,12082000.0,19191000.0,31861000.0,3613000.0,11647000.0,21501000.0,27929000.0,13603000.0,24501000.0,36425000.0,32244000.0,16784000.0,33503000.0,50166000.0,52887000.0,11781000.0,,25298000.0,35693000.0,65373000.0,11408000.0,20892000.0,29641000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,9278000.0,14724000.0,44764000.0,11303000.0,21983000.0,37894000.0,37982000.0,11303000.0,21983000.0,37894000.0,28411000.0,22303000.0,43531000.0,81520000.0,56186000.0,35502000.0,91072000.0,121351000.0,121102000.0,38462000.0,78769000.0,139796000.0,210891000.0,52043000.0,119304000.0,177485000.0,183835000.0,58259000.0,129502000.0,270102000.0,204607000.0,96068000.0,184065000.0,285899000.0,421687000.0,118493000.0,229239000.0,374642000.0,531530000.0,78167000.0,149554000.0,248787000.0,448510000.0,26918000.0,132447000.0,267482000.0,384280000.0,238514000.0,422710000.0,630585000.0,443896000.0,269366000.0,537313000.0,797661000.0,937083000.0,194368000.0,,422279000.0,618871000.0,1017405000.0,235276000.0,429682000.0,607740000.0
CostOfRevenue / USD,44434000.0,67456000.0,84522000.0,21956000.0,42897000.0,64231000.0,88935000.0,23344000.0,46056000.0,70326000.0,86165000.0,26596000.0,52608000.0,82723000.0,95481000.0,34437000.0,67899000.0,102275000.0,114028000.0,43482000.0,85776000.0,129070000.0,140012000.0,47244000.0,95453000.0,144331000.0,172416000.0,61112000.0,123542000.0,185883000.0,203965000.0,66645000.0,133940000.0,204370000.0,250005000.0,72753000.0,145836000.0,219488000.0,271974000.0,78765000.0,159635000.0,248288000.0,291695000.0,90297000.0,179337000.0,271659000.0,336050000.0,92367000.0,181522000.0,274316000.0,360615000.0,103542000.0,207794000.0,322371000.0,368608000.0,117166000.0,,231803000.0,416997000.0,435342000.0,204518000.0,401420000.0,610455000.0
CostsAndExpenses / USD,114015000.0,161911000.0,180269000.0,46724000.0,92695000.0,141113000.0,208259000.0,50451000.0,102639000.0,155521000.0,190682000.0,58217000.0,115293000.0,181600000.0,214354000.0,72593000.0,145464000.0,222511000.0,252155000.0,92189000.0,182252000.0,273419000.0,307130000.0,97718000.0,201971000.0,302164000.0,368687000.0,135775000.0,269746000.0,404205000.0,487614000.0,138805000.0,278401000.0,422676000.0,542037000.0,151573000.0,303670000.0,457032000.0,563404000.0,163069000.0,328678000.0,503545000.0,607708000.0,175261000.0,352514000.0,532331000.0,674701000.0,181667000.0,363468000.0,549682000.0,708147000.0,208252000.0,421824000.0,650869000.0,742169000.0,239508000.0,,477555000.0,925797000.0,888017000.0,463711000.0,914954000.0,1376295000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,4177000.0,,,,3588000.0,,,,1350000.0,,,,8240000.0,,,,9572000.0,,,,6020000.0,,,,3736000.0,,,,14627000.0,,,,5677000.0,,,,9136000.0,,,,10164000.0,,,,15553000.0,,,,21017000.0,,,,,20592000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,5348000.0,,,,3712000.0,,,,1956000.0,,,,8852000.0,,,,10187000.0,,,,7394000.0,,,,5376000.0,,,,16995000.0,,,,7339000.0,,,,11562000.0,,,,13100000.0,,,,18900000.0,,,,24537000.0,,,,,25138000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,1171000.0,,,,124000.0,,,,606000.0,,,,612000.0,,,,615000.0,,,,1374000.0,,,,1640000.0,,,,2368000.0,,,,1662000.0,,,,2426000.0,,,,2936000.0,,,,3347000.0,,,,3520000.0,,,,,4546000.0,,,
DebtWeightedAverageInterestRate / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.041,0.043,0.045,0.044,0.046,0.045,,0.046,0.045,0.044,0.044,0.044,0.044
DeferredCostsCurrentAndNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7408000.0,7408000.0,7408000.0,4846000.0,4846000.0,4846000.0,4846000.0,9787000.0,,9787000.0,9787000.0,9787000.0,7548000.0,7548000.0,7548000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,-1048000.0,,,,1282000.0,,,,6048000.0,,,,2089000.0,,,,4353000.0,,,,803000.0,,,,7016000.0,,,,-369000.0,,,,1700000.0,,,,3730000.0,,,,1787000.0,,,,594000.0,,,,818000.0,,,,,1909000.0,,,
DeferredIncomeTaxExpenseBenefit / USD,,,,,,,-1048000.0,,,,1282000.0,,,,6048000.0,,,,2089000.0,,,,4353000.0,,,,2352000.0,,,,5498000.0,,,,-836000.0,,,,2242000.0,,,,3698000.0,,,,1871000.0,,,,655000.0,,,,904000.0,,,,,1827000.0,,,
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,10291000.0,,,,15220000.0,,,,18431000.0,,,,19104000.0,,,,17931000.0,,,,18201000.0,,,,24079000.0,,,,29769000.0,,,,32879000.0,,,,40418000.0,,,,42816000.0,,,,,58764000.0,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,0.0,,,,1549000.0,,,,1549000.0,,,,-1518000.0,,,,-467000.0,,,,542000.0,,,,-32000.0,,,,84000.0,,,,61000.0,,,,86000.0,,,,,-82000.0,,,
DeferredTaxAssetsGross / USD,,,,,,,6937000.0,,,,6814000.0,,,,17931000.0,,,,16309000.0,,,,19297000.0,,,,13985000.0,,,,12858000.0,,,,10533000.0,,,,11168000.0,,,,14433000.0,,,,16068000.0,,,,21255000.0,,,,20041000.0,,,,,19581000.0,,,
DeferredTaxAssetsOther / USD,,,,,,,,,,,,,,,572000.0,,,,422000.0,,,,840000.0,,,,309000.0,,,,1548000.0,,,,57000.0,,,,53000.0,,,,50000.0,,,,1554000.0,,,,916000.0,,,,48000.0,,,,,502000.0,,,
DeferredTaxAssetsStateTaxes / USD,,,,,,,,,,,,,,,4135000.0,,,,4570000.0,,,,6260000.0,,,,6016000.0,,,,6078000.0,,,,7802000.0,,,,7196000.0,,,,7250000.0,,,,6725000.0,,,,6548000.0,,,,5232000.0,,,,,2581000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost / USD,,,,,,,2140000.0,,,,1955000.0,,,,1333000.0,,,,1394000.0,,,,1176000.0,,,,1346000.0,,,,1713000.0,,,,1287000.0,,,,1604000.0,,,,2118000.0,,,,2635000.0,,,,3076000.0,,,,3467000.0,,,,,3961000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities / USD,,,,,,,1229000.0,,,,1542000.0,,,,1193000.0,,,,1043000.0,,,,1232000.0,,,,2633000.0,,,,2741000.0,,,,873000.0,,,,1772000.0,,,,2006000.0,,,,2325000.0,,,,2383000.0,,,,2541000.0,,,,,3015000.0,,,
DeferredTaxLiabilities / USD,,,,,,,,,,,,,,,3481000.0,,,,3481000.0,,,,5367000.0,,,,10728000.0,,,,9838000.0,,,,12592000.0,,,,16783000.0,,,,19001000.0,,,,20113000.0,,,,21404000.0,,,,23923000.0,,,,,39183000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,,,,,,,,,,340000.0,,,,663000.0,,,,269000.0,,,,221000.0,,,,201000.0,,,,108000.0,,,,96000.0,,,,84000.0,,,,72000.0,,,,61000.0,,,,48000.0,,,,,10797000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,,9951000.0,,,,14557000.0,,,,16586000.0,,,,17360000.0,,,,16488000.0,,,,15271000.0,,,,20907000.0,,,,23805000.0,,,,27374000.0,,,,30499000.0,,,,32551000.0,,,,,36572000.0,,,
DefinedContributionPlanCostRecognized / USD,,,,,,,755000.0,,,,805000.0,,,,832000.0,,,,894000.0,,,,1013000.0,,,,1529000.0,,,,1680000.0,,,,1944000.0,,,,2212000.0,,,,2833000.0,,,,3355000.0,,,,3980000.0,,,,4239000.0,,,,,5169000.0,,,
DepreciationDepletionAndAmortization / USD,25363000.0,39160000.0,49566000.0,12419000.0,24621000.0,37140000.0,52403000.0,13585000.0,27677000.0,42041000.0,50349000.0,16524000.0,33150000.0,52918000.0,58014000.0,23025000.0,45810000.0,69238000.0,74453000.0,28375000.0,56646000.0,85895000.0,95232000.0,30428000.0,61980000.0,92691000.0,115076000.0,42897000.0,86847000.0,133402000.0,133457000.0,49432000.0,96064000.0,144139000.0,182560000.0,51749000.0,103641000.0,155924000.0,193296000.0,54659000.0,109065000.0,165116000.0,,55275000.0,111293000.0,167705000.0,,58599000.0,118169000.0,179685000.0,,67906000.0,136973000.0,208396000.0,241879000.0,78490000.0,,157576000.0,309914000.0,288316000.0,196966000.0,391775000.0,586821000.0
DerivativeAssets / USD,,,,,,,,,,,,,,,13630000.0,,,,13630000.0,,,,3583000.0,,,,,,,,,,,,,,,,,,,,,,,,,,270000.0,270000.0,270000.0,54839000.0,54839000.0,54839000.0,54839000.0,26183000.0,,26183000.0,26183000.0,26183000.0,15733000.0,15733000.0,15733000.0
DerivativeNotionalAmount / USD,,,,,,,,,,,,,,,,,,,717353000.0,825987000.0,945602000.0,1110145000.0,1743790000.0,1850111000.0,2058385000.0,2119860000.0,2109486000.0,2052010000.0,2341756000.0,2255018000.0,2154799000.0,2145132000.0,2165973000.0,2156475000.0,2231162000.0,2287824000.0,2489338000.0,2402883000.0,2354609000.0,2396948000.0,2391806000.0,2157733000.0,2091270000.0,2087311000.0,1989896000.0,1986266000.0,1982632000.0,1934369000.0,1874699000.0,1439256000.0,1837714000.0,1782610000.0,1666265000.0,1664918000.0,1448566000.0,1384038000.0,,1383303000.0,1382568000.0,1381834000.0,1079466000.0,952000000.0,952000000.0
DerivativeNumberOfInstrumentsHeld / derivative,,,,,,,,,,,,,,,,,,,,,,,,,30.0,31.0,31.0,28.0,32.0,30.0,29.0,29.0,29.0,29.0,28.0,28.0,29.0,25.0,24.0,25.0,25.0,23.0,22.0,22.0,20.0,20.0,20.0,19.0,18.0,15.0,19.0,18.0,17.0,17.0,,14.0,,14.0,14.0,13.0,12.0,10.0,10.0
