fact_unit,2009-08-07,2009-11-06,2010-02-24,2010-05-07,2010-05-14,2010-08-09,2010-11-08,2011-02-23,2011-05-09,2011-08-05,2011-11-04,2011-11-07,2012-02-29,2012-05-04,2012-08-03,2012-11-05,2013-02-22,2013-05-02,2013-08-02,2013-11-01,2014-02-14,2014-04-21,2014-07-22,2014-10-21,2015-02-18,2015-04-21,2015-07-23,2015-10-21,2016-02-11,2016-04-22,2016-07-25,2016-10-24,2017-02-08,2017-04-24,2017-07-25,2017-10-23,2018-02-08,2018-04-23,2018-07-24,2018-10-22,2019-02-07,2019-04-22,2019-07-23,2019-10-22,2020-02-13,2020-04-22,2020-07-23,2020-10-22,2021-02-11,2021-04-23,2021-07-23,2021-10-25,2022-02-10,2022-04-22,2022-07-26,2022-10-25,2023-02-09,2023-04-25,2023-07-25,2023-10-24,2024-02-08,2024-04-23,2024-07-23,2024-10-22,2025-02-13,2025-04-22,2025-08-01,2025-10-30,2025-12-04
DeferredIncomeTaxExpenseBenefit / USD,50000000.0,16000000.0,-103000000.0,-46.0,-46000000.0,-63000000.0,-18000000.0,151000000.0,86000000.0,-9000000.0,20000000.0,20000000.0,141000000.0,45000000.0,136000000.0,200000000.0,-12000000.0,115000000.0,174000000.0,320000000.0,274000000.0,14000000.0,70000000.0,128000000.0,224000000.0,51000000.0,63000000.0,57000000.0,151000000.0,171000000.0,-346000000.0,-378000000.0,63000000.0,-34000000.0,3000000.0,-13000000.0,-255000000.0,-25000000.0,-34000000.0,-41000000.0,-15000000.0,-27000000.0,17000000.0,44000000.0,-69000000.0,11000000.0,26000000.0,8000000.0,2000000.0,-9000000.0,12000000.0,-30000000.0,29000000.0,-35000000.0,-74000000.0,-42000000.0,45000000.0,-52000000.0,-35000000.0,-131000000.0,-70000000.0,-50000000.0,-238000000.0,-297000000.0,-57000000.0,-11000000.0,-79000000.0,-86000000.0,-57000000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,2110000000.0,,,,2104000000.0,,,,1984000000.0,,,,1839000000.0,,,,1620000000.0,,,,1204000000.0,,,,1106000000.0,,,,1177000000.0,,,,1487000000.0,,,,1524000000.0,,,,1534000000.0,,,,1450000000.0,,,,1388000000.0
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511000000.0,511000000.0,511000000.0,511000000.0,723000000.0,723000000.0,723000000.0,723000000.0,694000000.0,694000000.0,694000000.0,694000000.0,647000000.0,647000000.0,647000000.0,647000000.0,374000000.0,374000000.0,374000000.0,374000000.0,326000000.0,300000000.0,300000000.0,340000000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,,17000000.0,,,,,-5000000.0,,,,-24000000.0,,,,29000000.0,,,,36000000.0,,,,14000000.0,,,,-16000000.0,,,,-74000000.0,,,,31000000.0,,,,-3000000.0,,,,22000000.0,,,,-16000000.0,,,,5000000.0,,,,-1000000.0,,,,-1000000.0,,,,-1000000.0
DeferredTaxAssetsGross / USD,,,,,,,,,,,,,,,,,2258000000.0,,,,2303000000.0,,,,1952000000.0,,,,2088000000.0,,,,1724000000.0,,,,1547000000.0,,,,1200000000.0,,,,1088000000.0,,,,1156000000.0,,,,1298000000.0,,,,1334000000.0,,,,1430000000.0,,,,1648000000.0,,,,1577000000.0
DeferredTaxAssetsNet / USD,,,,,,,,,,,,,,,,,2029000000.0,,,,2088000000.0,,,,1755000000.0,,,,1873000000.0,,,,1450000000.0,,,,1322000000.0,,,,1024000000.0,,,,868000000.0,,,,908000000.0,,,,1026000000.0,,,,1055000000.0,,,,1131000000.0,,,,1346000000.0,,,,1279000000.0
DeferredTaxAssetsOther / USD,,,,,,,,8000000.0,,,,,2000000.0,,,,562000000.0,,,,492000000.0,,,,516000000.0,,,,667000000.0,,,,517000000.0,,,,480000000.0,,,,355000000.0,,,,449000000.0,,,,388000000.0,,,,464000000.0,,,,317000000.0,,,,409000000.0,,,,437000000.0,,,,414000000.0
DeferredTaxAssetsOtherTaxCarryforwards / USD,,,,,,,,405000000.0,,,,,447000000.0,,,,812000000.0,,,,729000000.0,,,,604000000.0,,,,538000000.0,,,,443000000.0,,,,450000000.0,,,,470000000.0,,,,387000000.0,,,,411000000.0,,,,477000000.0,,,,531000000.0,,,,534000000.0,,,,668000000.0,,,,636000000.0
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000000.0,,,,312000000.0,,,,252000000.0,,,,253000000.0,,,,239000000.0,,,,215000000.0,,,,179000000.0,,,,182000000.0,,,,177000000.0
DeferredTaxAssetsValuationAllowance / USD,,,,,,,,15000000.0,,,,,,,,,229000000.0,,,,215000000.0,,,,197000000.0,,,,215000000.0,,,,274000000.0,,,,225000000.0,,,,176000000.0,,,,220000000.0,,,,248000000.0,,,,272000000.0,,,,279000000.0,,,,299000000.0,,,,302000000.0,,,,298000000.0
DeferredTaxLiabilities / USD,,,,,,,,,,,,,,,,,2053000000.0,,,,22000000.0,,,,349000000.0,,,,111000000.0,,,,389000000.0,,,,298000000.0,,,,180000000.0,,,,238000000.0,,,,269000000.0,,,,461000000.0,,,,469000000.0,,,,403000000.0,,,,104000000.0,,,,109000000.0
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64000000.0,,,,83000000.0,,,,83000000.0,,,,72000000.0,,,,66000000.0,,,,,,,,,,,,76000000.0,,,,80000000.0,,,,74000000.0
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,105000000.0,,,,117000000.0,,,,114000000.0,,,,111000000.0,,,,128000000.0,,,,116000000.0
DeferredTaxLiabilitiesOther / USD,,,,,,,,-70000000.0,,,,,,,,,,,,,385000000.0,,,,396000000.0,,,,339000000.0,,,,217000000.0,,,,268000000.0,,,,186000000.0,,,,143000000.0,,,,104000000.0,,,,200000000.0,,,,228000000.0,,,,153000000.0,,,,189000000.0,,,,174000000.0
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,,,,,,,,1228000000.0,,,,1244000000.0,,,,1162000000.0,,,,1118000000.0,,,,1079000000.0,,,,818000000.0,,,,789000000.0,,,,795000000.0,,,,900000000.0,,,,921000000.0,,,,940000000.0,,,,943000000.0,,,,914000000.0
DeferredTaxLiabilitiesUndistributedForeignEarnings / USD,,,,,,,,,,,,,,,,,58000000.0,,,,108000000.0,,,,205000000.0,,,,223000000.0,,,,186000000.0,,,,190000000.0,,,,117000000.0,,,,102000000.0,,,,103000000.0,,,,111000000.0,,,,105000000.0,,,,101000000.0,,,,110000000.0,,,,110000000.0
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeLossNetGainLossBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,-2016000000.0,,,,-1061000000.0,,,,-1162000000.0,,,,-1050000000.0,,,,-1022000000.0,,,,-1000000000.0,,,,-958000000.0,,,,835000000.0,,,,-735000000.0,,,,-750000000.0,,,,-727000000.0,,,,-727000000.0
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,-54000000.0,,,,-46000000.0,,,,-34000000.0,,,,-35000000.0,,,,-17000000.0,,,,-8000000.0,,,,-6000000.0,,,,2000000.0,,,,-2000000.0,,,,-2000000.0,,,,-1000000.0,,,,-1000000.0
DefinedBenefitPlanPensionPlanWithProjectedBenefitObligationInExcessOfPlanAssetsPlanAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727000000.0,,,,2039000000.0,,,,529000000.0,,,,1648000000.0,,,,1091000000.0,,,,2102000000.0,,,,2100000000.0
DefinedBenefitPlanPensionPlanWithProjectedBenefitObligationInExcessOfPlanAssetsProjectedBenefitObligation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038000000.0,,,,2303000000.0,,,,744000000.0,,,,1835000000.0,,,,1261000000.0,,,,2288000000.0,,,,2270000000.0
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation / USD,,,,,,,,5108000000.0,,,,,5076000000.0,,,,5664000000.0,,,,,,,,5994000000.0,,,,,,,,2096000000.0,,,,3736000000.0,,,,2134000000.0,,,,1826000000.0,,,,1956000000.0,,,,311000000.0,,,,1788000000.0,,,,1251000000.0,,,,2273000000.0,,,,2259000000.0
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets / USD,,,,,,,,3981000000.0,,,,,4135000000.0,,,,5016000000.0,,,,5335000000.0,,,,5163000000.0,,,,4111000000.0,,,,1696000000.0,,,,3243000000.0,,,,1699000000.0,,,,1547000000.0,,,,1714000000.0,,,,119000000.0,,,,1616000000.0,,,,1089000000.0,,,,2095000000.0,,,,2093000000.0
DefinedContributionPlanCostRecognized / USD,,,,,,,,94000000.0,,,,,92000000.0,,,,98000000.0,,,,113000000.0,,,,108000000.0,,,,117000000.0,,,,121000000.0,,,,107000000.0,,,,126000000.0,,,,128000000.0,,,,120000000.0,,,,131000000.0,,,,141000000.0,,,,116000000.0,,,,132000000.0,,,,114000000.0
Depreciation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739000000.0,,,,617000000.0
DepreciationAndAmortizationDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64000000.0,96000000.0,123000000.0
DepreciationDepletionAndAmortization / USD,,,,,,,,,,,,,,,,,,,432000000.0,642000000.0,,221000000.0,433000000.0,641000000.0,,218000000.0,435000000.0,655000000.0,,194000000.0,383000000.0,565000000.0,862000000.0,172000000.0,349000000.0,528000000.0,746000000.0,178000000.0,358000000.0,540000000.0,705000000.0,211000000.0,435000000.0,652000000.0,724000000.0,234000000.0,470000000.0,700000000.0,882000000.0,213000000.0,414000000.0,606000000.0,917000000.0,189000000.0,378000000.0,572000000.0,796000000.0,188000000.0,380000000.0,568000000.0,766000000.0,188000000.0,377000000.0,566000000.0,754000000.0,185000000.0,373000000.0,564000000.0,754000000.0
DerivativeAssetsCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000000.0,,,,42000000.0
DerivativeLiabilitiesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,44000000.0,,,,113000000.0,,,,36000000.0,,,,44000000.0,,,,45000000.0,,,,,,,,,,,,,,,,23000000.0,,,,200000000.0,,,,139000000.0,,,,139000000.0
DiscontinuedOperationEquityMethodInvestmentRetainedAfterDisposalOwnershipInterestAfterDisposal / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,0.49,0.49
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254000000.0,382000000.0,372000000.0
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.15,0.17,0.17,0.53,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.84,0.83
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.15,0.17,0.17,0.52,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.84,0.83
DiscontinuedOperationTaxEffectOfDiscontinuedOperation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63000000.0,99000000.0,90000000.0
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281000000.0,281000000.0,299000000.0
DisposalGroupIncludingDiscontinuedOperationAccountsPayable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451000000.0,451000000.0,464000000.0
DisposalGroupIncludingDiscontinuedOperationAccruedLiabilitiesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228000000.0,228000000.0,253000000.0
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508000000.0,1508000000.0,1630000000.0
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,11000000.0,18000000.0
DisposalGroupIncludingDiscontinuedOperationConsideration / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700000000.0,1700000000.0,1700000000.0
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180000000.0,1768000000.0,2528000000.0
DisposalGroupIncludingDiscontinuedOperationDeferredTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000000.0,26000000.0,34000000.0
DisposalGroupIncludingDiscontinuedOperationGoodwill1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168000000.0,168000000.0,191000000.0
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441000000.0,661000000.0,695000000.0
DisposalGroupIncludingDiscontinuedOperationIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000000.0,7000000.0,9000000.0
DisposalGroupIncludingDiscontinuedOperationInventory1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370000000.0,370000000.0,406000000.0
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254000000.0,382000000.0,372000000.0
DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34000000.0,34000000.0,25000000.0
DisposalGroupIncludingDiscontinuedOperationOtherExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1000000.0,0.0
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104000000.0,104000000.0,122000000.0
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77000000.0,77000000.0,93000000.0
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229000000.0,1229000000.0,1308000000.0
DisposalGroupIncludingDiscontinuedOperationRevenue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621000000.0,2429000000.0,3223000000.0
DividendsCommonStockCash / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719000000.0,1066000000.0,,378000000.0,733000000.0,1087000000.0,,382000000.0,747000000.0,1112000000.0,,403000000.0,787000000.0,1171000000.0,,473000000.0,864000000.0,1256000000.0,,414000000.0,813000000.0,1212000000.0,,430000000.0,842000000.0,1250000000.0,
DividendsPayableCurrent / USD,,,240000000.0,,,,,250000000.0,,,,,269000000.0,,,,277000000.0,289000000.0,289000000.0,289000000.0,289000000.0,309000000.0,309000000.0,309000000.0,309000000.0,310000000.0,310000000.0,310000000.0,310000000.0,318000000.0,318000000.0,318000000.0,318000000.0,329000000.0,329000000.0,329000000.0,329000000.0,341000000.0,341000000.0,341000000.0,341000000.0,345000000.0,345000000.0,345000000.0,345000000.0,352000000.0,352000000.0,352000000.0,352000000.0,359000000.0,359000000.0,359000000.0,359000000.0,380000000.0,380000000.0,380000000.0,380000000.0,388000000.0,388000000.0,388000000.0,388000000.0,394000000.0,394000000.0,394000000.0,394000000.0,402000000.0,402000000.0,402000000.0,394000000.0
EarningsPerShareBasic / USD/shares,,,4.11,0.98,0.98,1.95,3.35,4.04,0.92,2.12,3.27,3.27,4.53,0.87,1.9,3.0,4.47,1.19,2.45,3.77,4.02,1.37,2.74,4.16,4.45,1.42,2.77,4.28,5.58,1.28,0.45,1.87,4.07,1.51,3.08,4.61,2.78,1.58,3.08,4.69,6.03,0.27,1.57,2.86,6.44,1.32,2.73,4.68,4.05,1.93,3.93,5.32,6.28,1.73,2.92,4.32,6.9,1.55,2.85,4.23,5.38,1.68,1.98,3.71,5.73,1.92,3.53,6.23,5.73
EarningsPerShareDiluted / USD/shares,,,4.08,0.98,0.98,1.95,3.35,4.03,0.92,2.11,3.25,3.25,4.52,0.86,1.89,2.98,4.45,1.18,2.43,3.73,3.99,1.36,2.72,4.13,4.42,1.41,2.75,4.25,5.53,1.27,0.44,1.85,4.04,1.5,3.06,4.58,2.77,1.57,3.06,4.66,5.99,0.26,1.56,2.85,6.4,1.31,2.71,4.65,4.03,1.92,3.92,5.3,6.24,1.72,2.92,4.31,6.87,1.55,2.84,4.22,5.35,1.67,1.97,3.7,5.72,1.91,3.52,6.21,5.72
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,4000000.0,-8000000.0,,-28000000.0,-20000000.0,-17000000.0,,-7000000.0,-2000000.0,-8000000.0,4000000.0,2000000.0,-6000000.0,-24000000.0,-11000000.0,-4000000.0,-20000000.0,-54000000.0,-31000000.0,-12000000.0,-15000000.0,-13000000.0,-31000000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,,,,0.27,,,,,0.29,,,,0.309,,,,0.302,,,,0.313,,,,0.314,,,,0.38,,,,0.313,,,,0.306,,,,0.259,,,,0.26,,,,0.217,,,,0.231,,,,0.215,,,,0.212,,,0.191,0.206
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,,,,0.35,,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,0.35,0.35,0.35,0.35,,,,0.35,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,,0.21
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,-0.001,,,,0.016,,,,0.01,,,,0.007,,,,0.024,,,,0.013,,,,0.015
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.069,,,,-0.027,,,,-0.031,,,,,,,,0.015,,,,0.027,,,,0.024,,,,0.024,,,,0.024
EffectiveIncomeTaxRateReconciliationNondeductibleExpense / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,0.008,,,,0.015,,,,0.014,,,,0.013
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,,,,,-0.065,,,,,-0.033,,,,-0.029,,,,-0.043,,,,-0.021,,,,-0.002,,,,0.004,,,,-0.018,,,,0.002,,,,-0.011,,,,-0.029,,,,0.006,,,,-0.001,,,,-0.012,,,,-0.019,,,,-0.024
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,,,,,0.009,,,,,-0.003,,,,0.018,,,,0.018,,,,0.016,,,,0.027,,,,0.007,,,,-0.009,,,,0.018,,,,0.011,,,,0.037,,,,0.025,,,,0.023,,,,0.012,,,,0.005,,,,0.005
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0,,,,35000000.0,,,,19000000.0,,,,29000000.0,,,,28000000.0,,,,26000000.0,,,,13000000.0,,,,11000000.0,,,,32000000.0,,,,7000000.0,,,,33000000.0,,,,31000000.0
EntityCommonStockSharesOutstanding / shares,414492692.0,415379458.0,416305736.0,413971851.0,413971851.0,409312506.0,407793089.0,404377352.0,392878022.0,391802755.0,394097360.0,394097360.0,393683636.0,392121472.0,394891086.0,391285578.0,387621860.0,384604275.0,383041123.0,381638993.0,379402894.0,376791476.0,373922073.0,372455181.0,365468649.0,364099179.0,364275024.0,362994411.0,360899707.0,360127819.0,359636074.0,358155430.0,356274872.0,354928124.0,353302843.0,351757295.0,350706285.0,349329075.0,347664541.0,346300915.0,344431630.0,343795330.0,344136273.0,342805599.0,341795666.0,340547119.0,341047156.0,340136715.0,338363924.0,337431588.0,336762087.0,336716722.0,336993302.0,336925493.0,337622288.0,337492094.0,337507349.0,337381046.0,338185161.0,337941021.0,336883198.0,336709077.0,336804427.0,333485305.0,331684601.0,331816035.0,331779938.0,331858421.0,
EntityPublicFloat / USD,24900000000.0,24900000000.0,21700000000.0,217.0,21700000000.0,,,24800000000.0,,,,,26100000000.0,,,,33100000000.0,,,,37200000000.0,,,,41600000000.0,,,,38600000000.0,,,,49500000000.0,,,,45600000000.0,,,,36600000000.0,,,,45900000000.0,,,,48200000000.0,,,,45100000000.0,,,,45600000000.0,,,,46700000000.0,,,,46600000000.0,,,,
EquityMethodInvestments / USD,324000000.0,324000000.0,324000000.0,355.0,355000000.0,355000000.0,355000000.0,355000000.0,374000000.0,374000000.0,374000000.0,374000000.0,374000000.0,338000000.0,338000000.0,338000000.0,338000000.0,355000000.0,355000000.0,355000000.0,355000000.0,382000000.0,382000000.0,382000000.0,382000000.0,257000000.0,257000000.0,257000000.0,257000000.0,247000000.0,247000000.0,247000000.0,247000000.0,257000000.0,257000000.0,257000000.0,257000000.0,233000000.0,233000000.0,233000000.0,233000000.0,224000000.0,224000000.0,224000000.0,224000000.0,268000000.0,268000000.0,268000000.0,268000000.0,300000000.0,300000000.0,300000000.0,300000000.0,290000000.0,290000000.0,290000000.0,290000000.0,238000000.0,238000000.0,238000000.0,238000000.0,306000000.0,306000000.0,306000000.0,306000000.0,314000000.0,314000000.0,314000000.0,306000000.0
FinanceLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71000000.0,,,,60000000.0,,,,72000000.0,,,,69000000.0,,,,44000000.0
FinanceLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000000.0,,,,10000000.0
FinanceLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57000000.0,,,,26000000.0
FinanceLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82000000.0,,,,69000000.0,,,,82000000.0,,,,78000000.0,,,,53000000.0
FinanceLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000.0,,,,27000000.0,,,,25000000.0,,,,17000000.0,,,,7000000.0
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000.0,,,,13000000.0,,,,16000000.0,,,,18000000.0,,,,14000000.0
FinanceLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,,,,5000000.0,,,,7000000.0,,,,6000000.0,,,,4000000.0
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000000.0,,,,6000000.0,,,,9000000.0,,,,9000000.0,,,,7000000.0
FinanceLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,,,,8000000.0,,,,11000000.0,,,,13000000.0,,,,10000000.0
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000.0,,,,10000000.0,,,,14000000.0,,,,15000000.0,,,,11000000.0
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,,,,9000000.0,,,,10000000.0,,,,9000000.0,,,,9000000.0
FinanceLeasePrincipalPayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000000.0,,,,14000000.0,,,,13000000.0,,,,11000000.0,,,,11000000.0
FinanceLeaseRightOfUseAssetAccumulatedAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000000.0,,,,27000000.0,,,,32000000.0,,,,37000000.0,,,,28000000.0
FinanceLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,0.03,,,,0.04,,,,0.039,,,,0.061
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,,,,208000000.0,,,,,231000000.0,,,,251000000.0,,,,281000000.0,,,,310000000.0,,,,121000000.0,,,,122000000.0,,,,,,,,,,,,,,,,,,,,-104000000.0,,,,-99000000.0,,,,110000000.0,,,,95000000.0,,,,53000000.0
