fact_unit,2010-08-04,2010-11-09,2011-02-25,2011-05-06,2011-08-05,2011-11-07,2012-02-27,2012-05-09,2012-08-07,2012-11-01,2013-02-27,2013-05-09,2013-08-08,2013-11-07,2014-02-20,2014-05-08,2014-08-11,2014-11-04,2015-02-19,2015-05-07,2015-08-05,2015-11-09,2016-02-17,2016-05-04,2016-08-04,2016-11-07,2017-02-27,2017-05-09,2017-08-08,2017-11-07,2018-02-27,2018-05-09,2018-08-09,2018-11-05,2019-02-27,2019-05-09,2019-08-07,2019-11-07,2020-02-26,2020-05-07,2020-08-06,2020-11-05,2021-02-24,2021-05-05,2021-08-04,2021-11-03,2022-02-23,2022-05-04,2022-08-03,2022-11-02,2023-02-23,2023-05-04,2023-08-03,2023-11-02,2024-02-22,2024-05-02,2024-08-01,2024-10-30,2025-02-20,2025-04-29,2025-07-29,2025-10-28
AccountsAndOtherReceivablesNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523000000.0,667000000.0,1680000000.0,1680000000.0,1680000000.0,529000000.0,529000000.0,529000000.0,529000000.0,1358000000.0,1358000000.0,1358000000.0,1358000000.0,2229000000.0,2229000000.0,2229000000.0,2229000000.0,3253000000.0,3253000000.0,3253000000.0,3253000000.0,3199000000.0,3199000000.0,3199000000.0
AccountsPayableCurrent / USD,60568000.0,60568000.0,60568000.0,90311000.0,90311000.0,90311000.0,90311000.0,146867000.0,146867000.0,146867000.0,146867000.0,184648000.0,184648000.0,184648000.0,184648000.0,247345000.0,247345000.0,247345000.0,247345000.0,281480000.0,281480000.0,281480000.0,281480000.0,322842000.0,322842000.0,322842000.0,322842000.0,419108000.0,419108000.0,419108000.0,419108000.0,667523000.0,667523000.0,667523000.0,668000000.0,1134000000.0,1134000000.0,1134000000.0,1134000000.0,1239000000.0,1239000000.0,1239000000.0,1239000000.0,735000000.0,735000000.0,735000000.0,735000000.0,1586000000.0,1586000000.0,1586000000.0,1586000000.0,2507000000.0,2507000000.0,2507000000.0,2507000000.0,3480000000.0,3480000000.0,3480000000.0,3374000000.0,3824000000.0,3824000000.0,3824000000.0
AccountsReceivableGrossCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200000000.0,,1200000000.0,1200000000.0,1200000000.0,510000000.0,510000000.0,510000000.0,510000000.0,1100000000.0,1100000000.0,1100000000.0,1100000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1900000000.0,1900000000.0,1900000000.0,1900000000.0,2000000000.0,2000000000.0,2000000000.0
AccruedAdvertisingCurrent / USD,,,46400000.0,,,,64300000.0,,,,69200000.0,,,,99600000.0,,,,130300000.0,,,,164000000.0,,,,188200000.0,,,,267500000.0,,,,284000000.0,,,,313000000.0,,,,333000000.0,,,,156000000.0,,,,306000000.0,,,,526000000.0,,,,587000000.0,,,
AccruedLiabilitiesCurrent / USD,127561000.0,119521000.0,127561000.0,243767000.0,243767000.0,243767000.0,243767000.0,222134000.0,222134000.0,222134000.0,222134000.0,387911000.0,387911000.0,387911000.0,387911000.0,545342000.0,545342000.0,545342000.0,545342000.0,600758000.0,600758000.0,600758000.0,599515000.0,681587000.0,681587000.0,681587000.0,681587000.0,857467000.0,857467000.0,857467000.0,857467000.0,1138980000.0,1138980000.0,1138980000.0,1139000000.0,1399000000.0,1399000000.0,1399000000.0,1399000000.0,1578000000.0,1578000000.0,1578000000.0,1578000000.0,1382000000.0,1382000000.0,1382000000.0,1382000000.0,1765000000.0,1765000000.0,1765000000.0,1765000000.0,3244000000.0,3244000000.0,3244000000.0,3244000000.0,4635000000.0,4635000000.0,4635000000.0,4741000000.0,6047000000.0,6047000000.0,6047000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,77510000.0,,,,94407000.0,,,,112635000.0,,,,143214000.0,,,,177734000.0,,,,243994000.0,,,,260346000.0,,,,358970000.0,,,,543000000.0,,,,693000000.0,,,,927000000.0,,,,1153000000.0,,,,1305000000.0,,,,1324000000.0,,,,1219000000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-3000000.0,-3000000.0,-40397000.0,-32889000.0,-32889000.0,-32889000.0,-32889000.0,-87582000.0,-87582000.0,-87582000.0,-87582000.0,-23676000.0,-23676000.0,-23676000.0,-23676000.0,84729000.0,84729000.0,84729000.0,84729000.0,-259902000.0,-259902000.0,-259902000.0,-259902000.0,244852000.0,244852000.0,244852000.0,244852000.0,-134684000.0,-134684000.0,-134684000.0,-134684000.0,236982000.0,236982000.0,236982000.0,238000000.0,-316000000.0,-316000000.0,-316000000.0,-316000000.0,-191000000.0,-191000000.0,-191000000.0,-191000000.0,-118000000.0,-118000000.0,-118000000.0,-118000000.0,-144000000.0,-144000000.0,-144000000.0,-144000000.0,-267000000.0,-267000000.0,-267000000.0,-267000000.0,-323000000.0,-323000000.0,-323000000.0,-323000000.0,-375000000.0,-375000000.0,-375000000.0
AdditionalPaidInCapital / USD,2289867000.0,2289867000.0,2289867000.0,2417092000.0,2417092000.0,2417092000.0,2417092000.0,2431279000.0,2431279000.0,2431279000.0,2431279000.0,2612197000.0,2612197000.0,2612197000.0,2612197000.0,4592979000.0,4592979000.0,4592979000.0,4592979000.0,4923196000.0,4923196000.0,4923196000.0,4923196000.0,5184910000.0,5184910000.0,5184910000.0,5184910000.0,5482653000.0,5482653000.0,5482653000.0,5482653000.0,5783089000.0,5783089000.0,5783089000.0,5783000000.0,5445000000.0,5445000000.0,5445000000.0,5445000000.0,5756000000.0,5756000000.0,5756000000.0,5756000000.0,5851000000.0,5851000000.0,5851000000.0,5851000000.0,6159000000.0,6159000000.0,6159000000.0,6159000000.0,6491000000.0,6491000000.0,6491000000.0,6491000000.0,7175000000.0,7175000000.0,7175000000.0,7175000000.0,7707000000.0,7707000000.0,7707000000.0
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,19600000.0,17400000.0,157300000.0,158700000.0,162400000.0,23400000.0,88000000.0,89000000.0,89200000.0,163200000.0,76400000.0,77800000.0,78300000.0,90800000.0,96700000.0,97300000.0,98200000.0,78800000.0,65800000.0,70900000.0,77400000.0,103100000.0,117200000.0,155800000.0,159500000.0,81900000.0,77300000.0,88600000.0,95100000.0,167000000.0,120000000.0,146000000.0,155000000.0,100000000.0,121000000.0,137000000.0,146000000.0,162000000.0,129000000.0,133000000.0,137000000.0,151000000.0,146000000.0,155000000.0,158000000.0,142000000.0,152000000.0,155000000.0,162000000.0,162000000.0,173000000.0,176000000.0,185000000.0,167000000.0,315000000.0,321000000.0,330000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,27374000.0,,40448000.0,14110000.0,27341000.0,40756000.0,40671000.0,,,,68396000.0,,,,66194000.0,,,,72035000.0,,115269000.0,174068000.0,142098000.0,66034000.0,121016000.0,175131000.0,189292000.0,59059000.0,126047000.0,192548000.0,249133000.0,71500000.0,146682000.0,192548000.0,250000000.0,71000000.0,147000000.0,220000000.0,261000000.0,74000000.0,153000000.0,232000000.0,320000000.0,6000000.0,86000000.0,166000000.0,308000000.0,113000000.0,209000000.0,299000000.0,238000000.0,97000000.0,210000000.0,315000000.0,389000000.0,116000000.0,248000000.0,383000000.0,421000000.0,149000000.0,295000000.0,449000000.0
