fact_unit,2009-10-28,2010-01-28,2010-04-29,2010-08-30,2010-10-28,2011-01-27,2011-05-04,2011-08-29,2011-10-27,2012-02-01,2012-05-02,2012-08-27,2012-10-31,2013-01-30,2013-05-01,2013-08-26,2013-10-30,2014-01-29,2014-04-30,2014-08-25,2014-10-29,2015-02-10,2015-05-06,2015-08-31,2015-11-06,2016-02-03,2016-05-04,2016-08-29,2016-11-02,2017-02-03,2017-05-03,2017-08-29,2017-10-31,2018-01-31,2018-05-03,2018-08-27,2018-10-26,2018-12-13,2019-01-30,2019-05-02,2019-08-22,2019-10-31,2020-03-03,2020-05-07,2020-08-04,2020-11-02,2021-03-01,2021-05-03,2021-08-04,2021-10-29,2022-02-25,2022-04-29,2022-07-29,2022-10-31,2023-02-24,2023-04-28,2023-07-26,2023-10-27,2024-02-20,2024-04-26,2024-07-26,2024-10-25,2025-02-14,2025-04-24,2025-07-24,2025-10-30
AccountsPayableCurrent / USD,368000000.0,368000000.0,368000000.0,368000000.0,329400000.0,329400000.0,329400000.0,329400000.0,450800000.0,450800000.0,444800000.0,450800000.0,381000000.0,381000000.0,381000000.0,381000000.0,339500000.0,339500000.0,339500000.0,339500000.0,324300000.0,324300000.0,324300000.0,324000000.0,581000000.0,581000000.0,581000000.0,581000000.0,602000000.0,591000000.0,494000000.0,494000000.0,540000000.0,540000000.0,540000000.0,540000000.0,622000000.0,540000000.0,622000000.0,622000000.0,540000000.0,525000000.0,622000000.0,1261000000.0,1261000000.0,1261000000.0,1261000000.0,1406000000.0,1406000000.0,1406000000.0,1406000000.0,1767000000.0,1767000000.0,1767000000.0,1767000000.0,1945000000.0,1945000000.0,1945000000.0,1945000000.0,2106000000.0,2106000000.0,2106000000.0,2106000000.0,2005000000.0,2005000000.0,2005000000.0
AccountsReceivableNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466000000.0,1216000000.0,1216000000.0,1216000000.0,1216000000.0,1344000000.0,1344000000.0,1344000000.0,1344000000.0,1045000000.0,1045000000.0,1045000000.0,1045000000.0,1251000000.0,1251000000.0,1251000000.0,1251000000.0,1230000000.0,1230000000.0,1230000000.0,1230000000.0,1072000000.0,1072000000.0,1072000000.0
AccruedIncomeTaxesCurrent / USD,0.0,,0.0,,8900000.0,8900000.0,8900000.0,8900000.0,19700000.0,0.0,0.0,0.0,12000000.0,12000000.0,12000000.0,12000000.0,,,,,0.0,,0.0,0.0,57000000.0,57000000.0,57000000.0,57000000.0,11000000.0,6000000.0,4000000.0,4000000.0,31000000.0,31000000.0,31000000.0,31000000.0,15000000.0,30000000.0,15000000.0,15000000.0,30000000.0,8000000.0,15000000.0,24000000.0,24000000.0,24000000.0,24000000.0,49000000.0,49000000.0,49000000.0,49000000.0,28000000.0,28000000.0,28000000.0,28000000.0,376000000.0,376000000.0,376000000.0,376000000.0,88000000.0,88000000.0,88000000.0,88000000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-51400000.0,-51400000.0,-51400000.0,-51400000.0,-20400000.0,-20400000.0,-20400000.0,-20400000.0,18700000.0,18700000.0,18700000.0,18700000.0,-22600000.0,-22600000.0,-22600000.0,-22600000.0,-58600000.0,-58600000.0,-58600000.0,-58600000.0,-14900000.0,-14900000.0,-14900000.0,-15000000.0,-16000000.0,-16000000.0,-16000000.0,-16000000.0,-495000000.0,-495000000.0,-495000000.0,-495000000.0,-276000000.0,-276000000.0,-276000000.0,-276000000.0,-202000000.0,-276000000.0,-202000000.0,-202000000.0,-276000000.0,-707000000.0,-202000000.0,-508000000.0,-508000000.0,-508000000.0,-508000000.0,-839000000.0,-839000000.0,-839000000.0,-839000000.0,-146000000.0,-146000000.0,-146000000.0,-146000000.0,-288000000.0,-288000000.0,-288000000.0,-288000000.0,-198000000.0,-198000000.0,-198000000.0,-198000000.0,27000000.0,27000000.0,27000000.0
AdditionalPaidInCapitalCommonStock / USD,466300000.0,466300000.0,466300000.0,466300000.0,461100000.0,461100000.0,461100000.0,461100000.0,471200000.0,471200000.0,471200000.0,471200000.0,432800000.0,432800000.0,432800000.0,432800000.0,433100000.0,433100000.0,433100000.0,433100000.0,509100000.0,509100000.0,509100000.0,509000000.0,2031000000.0,2031000000.0,2031000000.0,2031000000.0,2096000000.0,2096000000.0,2096000000.0,2096000000.0,1741000000.0,1741000000.0,1741000000.0,1741000000.0,1714000000.0,1741000000.0,1714000000.0,1714000000.0,1741000000.0,1778000000.0,1714000000.0,20694000000.0,20694000000.0,20694000000.0,20694000000.0,19008000000.0,19008000000.0,19008000000.0,19008000000.0,16248000000.0,16248000000.0,16248000000.0,16248000000.0,15677000000.0,15677000000.0,15677000000.0,15677000000.0,15553000000.0,15553000000.0,15553000000.0,15553000000.0,15558000000.0,15558000000.0,15558000000.0
AllocatedShareBasedCompensationExpense / USD,,,,30400000.0,,,,39300000.0,,,,35300000.0,,,,46100000.0,,,,34700000.0,,,,32900000.0,,,,35000000.0,,,,33000000.0,,,,36000000.0,,42000000.0,,,42000000.0,,42000000.0,14000000.0,29000000.0,124000000.0,51000000.0,,,,58000000.0,,,,94000000.0,,,,129000000.0,,,,109000000.0,26000000.0,53000000.0,76000000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,13200000.0,10000000.0,10000000.0,10000000.0,10000000.0,11900000.0,11900000.0,11900000.0,11900000.0,7000000.0,7000000.0,7000000.0,7000000.0,8500000.0,8500000.0,8500000.0,8500000.0,7300000.0,7300000.0,7300000.0,7000000.0,12000000.0,12000000.0,12000000.0,12000000.0,10000000.0,1000000.0,4000000.0,4000000.0,3000000.0,3000000.0,3000000.0,3000000.0,2000000.0,3000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,12000000.0,12000000.0,12000000.0,12000000.0,25000000.0,25000000.0,25000000.0,25000000.0,43000000.0,43000000.0,43000000.0,43000000.0,40000000.0,40000000.0,40000000.0,40000000.0,15000000.0,15000000.0,15000000.0,15000000.0,21000000.0,21000000.0,
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,,61500000.0,,,,78600000.0,,,,75000000.0,,,,59000000.0,,,,29000000.0,,,,129000000.0,,126000000.0,,,126000000.0,,126000000.0,,,181000000.0,117000000.0,158000000.0,367000000.0,546000000.0,290000000.0,,,,729000000.0,152000000.0,303000000.0,454000000.0,627000000.0,165000000.0,338000000.0,546000000.0,605000000.0,217000000.0,432000000.0,642000000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,862840.0,4696082.0,4363696.0,3654385.0,3270318.0,2806312.0,3160928.0,3244200.0,3300641.0,4680839.0,5227907.0,5198043.0,3274962.0,2699871.0,3063679.0,3156774.0,5151746.0,1240179.0,1291044.0,868589.0,3164450.0,386531.0,678650.0,765438.0,651904.0,1003902.0,1482261.0,1618558.0,605419.0,485321.0,1200708.0,562010.0,1671045.0,162770.0,421507.0,81496.0,64554.0,421507.0,160167.0,421507.0,265652.0,264079.0,300000.0,48590.0,1000000.0,1200000.0,1300000.0,300000.0,1600000.0,1600000.0,1100000.0,1300000.0,200000.0,300000.0,300000.0,800000.0,1200000.0,2000000.0,2000000.0,300000.0,800000.0,1700000.0,2700000.0
AssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,367000000.0,0.0,0.0,,367000000.0,367000000.0,46000000.0,,,240000000.0,367000000.0,,240000000.0,,,240000000.0,,,0.0,0.0,0.0,0.0,324000000.0,394000000.0,394000000.0,0.0,62000000.0,207000000.0,207000000.0,767000000.0,,0.0,802000000.0,207000000.0,,,,802000000.0,,,
