fact_unit,2009-08-06,2009-11-02,2010-02-25,2010-05-06,2010-08-05,2010-11-04,2011-02-24,2011-05-05,2011-08-04,2011-11-03,2012-02-23,2012-05-03,2012-08-06,2012-11-02,2013-02-26,2013-05-01,2013-08-05,2013-10-30,2014-03-03,2014-05-05,2014-08-05,2014-10-31,2015-02-23,2015-05-06,2015-08-04,2015-10-30,2016-02-26,2016-05-05,2016-08-03,2016-11-01,2017-02-23,2017-05-04,2017-08-02,2017-11-01,2018-02-23,2018-05-08,2018-08-08,2018-11-05,2019-02-21,2019-05-06,2019-07-31,2019-11-04,2020-02-28,2020-05-06,2020-08-10,2020-11-09,2021-02-26,2021-05-10,2021-08-03,2021-11-04,2022-02-24,2022-05-10,2022-08-02,2022-11-08,2023-02-27,2023-05-09,2023-08-02,2023-11-07,2024-02-14,2024-05-07,2024-08-07,2024-11-12,2025-02-18,2025-05-07,2025-08-06,2025-11-10
AccountsPayableAndAccruedLiabilitiesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329000000.0,,,
AccountsPayableCurrent / USD,3306000000.0,3306000000.0,3306000000.0,3379000000.0,3379000000.0,3379000000.0,3282000000.0,4646000000.0,4646000000.0,4646000000.0,4646000000.0,5304000000.0,5304000000.0,5304000000.0,5304000000.0,4708000000.0,4708000000.0,4708000000.0,4708000000.0,5520000000.0,5520000000.0,5520000000.0,5520000000.0,5229000000.0,5229000000.0,5229000000.0,5229000000.0,3069000000.0,3069000000.0,3069000000.0,3069000000.0,3926000000.0,3926000000.0,3926000000.0,3926000000.0,4408000000.0,4408000000.0,4408000000.0,4408000000.0,4885000000.0,4885000000.0,4885000000.0,4885000000.0,7017000000.0,7050000000.0,7050000000.0,4910000000.0,2987000000.0,2987000000.0,2987000000.0,2987000000.0,3899000000.0,3899000000.0,3899000000.0,3899000000.0,3899000000.0,4029000000.0,4029000000.0,4029000000.0,3646000000.0,3646000000.0,3646000000.0,3646000000.0,3753000000.0,3753000000.0,3753000000.0
AccountsReceivableNetCurrent / USD,3117000000.0,3117000000.0,3117000000.0,4142000000.0,4142000000.0,4142000000.0,4092000000.0,5032000000.0,5032000000.0,5032000000.0,5032000000.0,5395000000.0,5395000000.0,5395000000.0,5395000000.0,4916000000.0,4916000000.0,4916000000.0,4916000000.0,5674000000.0,5674000000.0,5674000000.0,5674000000.0,4206000000.0,4206000000.0,4206000000.0,4206000000.0,2970000000.0,2970000000.0,2970000000.0,2970000000.0,3989000000.0,3989000000.0,3989000000.0,3989000000.0,4145000000.0,4145000000.0,4145000000.0,4145000000.0,4893000000.0,4893000000.0,4893000000.0,4893000000.0,6373000000.0,6373000000.0,6373000000.0,4233000000.0,2115000000.0,2115000000.0,2115000000.0,2115000000.0,4208000000.0,4208000000.0,4208000000.0,4208000000.0,4208000000.0,4281000000.0,4281000000.0,4281000000.0,3195000000.0,3195000000.0,3195000000.0,3195000000.0,3526000000.0,3526000000.0,3526000000.0
AccrualForEnvironmentalLossContingencies / USD,,,,,378000000.0,368000000.0,457000000.0,374000000.0,363000000.0,355000000.0,439000000.0,343000000.0,336000000.0,329000000.0,403000000.0,332000000.0,327000000.0,334000000.0,366000000.0,322000000.0,324000000.0,330000000.0,360000000.0,324000000.0,316000000.0,315000000.0,344000000.0,384000000.0,379000000.0,420000000.0,334000000.0,867000000.0,873000000.0,863000000.0,386000000.0,865000000.0,871000000.0,876000000.0,870000000.0,875000000.0,884000000.0,1054000000.0,882000000.0,,,,1197000000.0,,,,1151000000.0,,1073000000.0,1048000000.0,1099000000.0,1099000000.0,1008000000.0,1001000000.0,1046000000.0,1001000000.0,988000000.0,978000000.0,1021000000.0,1901000000.0,1894000000.0,1866000000.0
AccrualForTaxesOtherThanIncomeTaxesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445000000.0,445000000.0,,,544000000.0,,,,618000000.0,,,
AccruedEnvironmentalLossContingenciesCurrent / USD,,,,,84000000.0,82000000.0,68000000.0,78000000.0,-78000000.0,78000000.0,-84000000.0,79000000.0,79000000.0,79000000.0,79000000.0,80000000.0,80000000.0,80000000.0,79000000.0,78000000.0,78000000.0,78000000.0,80000000.0,79000000.0,79000000.0,79000000.0,78000000.0,70000000.0,70000000.0,78000000.0,79000000.0,131000000.0,131000000.0,131000000.0,70000000.0,136000000.0,140000000.0,136000000.0,131000000.0,120000000.0,120000000.0,149000000.0,120000000.0,1177000000.0,1160000000.0,1135000000.0,162000000.0,1152000000.0,1143000000.0,1123000000.0,123000000.0,1088000000.0,155000000.0,155000000.0,,141000000.0,141000000.0,141000000.0,,131000000.0,131000000.0,131000000.0,,150000000.0,150000000.0,150000000.0
AccruedEnvironmentalLossContingenciesNoncurrent / USD,,,,,294000000.0,286000000.0,371000000.0,296000000.0,-285000000.0,277000000.0,-319000000.0,264000000.0,257000000.0,250000000.0,287000000.0,252000000.0,247000000.0,254000000.0,281000000.0,244000000.0,246000000.0,252000000.0,264000000.0,245000000.0,237000000.0,236000000.0,252000000.0,314000000.0,309000000.0,342000000.0,255000000.0,736000000.0,742000000.0,732000000.0,316000000.0,728000000.0,728000000.0,728000000.0,739000000.0,762000000.0,762000000.0,762000000.0,762000000.0,1035000000.0,1035000000.0,1035000000.0,1035000000.0,1028000000.0,1028000000.0,1028000000.0,1028000000.0,944000000.0,944000000.0,944000000.0,944000000.0,944000000.0,905000000.0,905000000.0,905000000.0,889000000.0,889000000.0,889000000.0,889000000.0,1800000000.0,1700000000.0,1700000000.0
AccruedIncomeTaxesCurrent / USD,158000000.0,158000000.0,158000000.0,28000000.0,28000000.0,28000000.0,24000000.0,170000000.0,170000000.0,170000000.0,170000000.0,110000000.0,110000000.0,110000000.0,110000000.0,16000000.0,16000000.0,16000000.0,16000000.0,358000000.0,358000000.0,358000000.0,358000000.0,414000000.0,414000000.0,414000000.0,414000000.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,25000000.0,,,
AccruedIncomeTaxesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2072000000.0,,,
AccruedLiabilitiesCurrent / USD,1861000000.0,1861000000.0,1861000000.0,2341000000.0,2341000000.0,2341000000.0,2291000000.0,2397000000.0,2397000000.0,2397000000.0,2397000000.0,2533000000.0,2533000000.0,2533000000.0,2533000000.0,1966000000.0,1966000000.0,1966000000.0,1966000000.0,2556000000.0,2556000000.0,2556000000.0,2556000000.0,2601000000.0,2601000000.0,2601000000.0,2601000000.0,2213000000.0,2213000000.0,2213000000.0,2213000000.0,2436000000.0,2436000000.0,2436000000.0,2436000000.0,2492000000.0,2492000000.0,2492000000.0,2492000000.0,2411000000.0,2411000000.0,2411000000.0,2411000000.0,5302000000.0,5447000000.0,5447000000.0,5447000000.0,3570000000.0,3570000000.0,3570000000.0,3570000000.0,4046000000.0,4046000000.0,4046000000.0,4053000000.0,4053000000.0,3290000000.0,3290000000.0,3290000000.0,3854000000.0,3854000000.0,3854000000.0,3854000000.0,4256000000.0,4256000000.0,4256000000.0
