fact_unit,2010-08-05,2010-10-29,2011-02-28,2011-05-05,2011-08-05,2011-11-03,2012-02-27,2012-05-04,2012-08-03,2012-11-09,2013-02-26,2013-05-03,2013-08-02,2013-11-07,2014-02-25,2014-05-02,2014-08-07,2014-11-07,2015-02-25,2015-05-01,2015-08-06,2015-11-06,2016-02-24,2016-05-05,2016-08-02,2016-11-04,2017-02-24,2017-05-04,2017-08-04,2017-11-03,2018-02-23,2018-05-03,2018-08-03,2018-11-07,2019-02-22,2019-05-03,2019-08-02,2019-11-07,2020-02-21,2020-05-08,2020-08-10,2020-11-03,2021-02-19,2021-05-07,2021-08-06,2021-11-05,2022-02-18,2022-04-29,2022-08-05,2022-11-08,2023-02-24,2023-05-05,2023-08-04,2023-11-03,2024-02-16,2024-05-03,2024-08-02,2024-11-01,2025-02-21,2025-05-09,2025-08-08,2025-11-07
AccountsPayableCurrent / USD,331900000.0,331900000.0,331900000.0,336300000.0,336300000.0,336300000.0,336300000.0,267800000.0,267800000.0,267800000.0,267800000.0,339300000.0,339300000.0,339300000.0,339300000.0,365000000.0,365000000.0,365000000.0,365000000.0,427900000.0,427900000.0,427900000.0,427900000.0,402400000.0,402400000.0,402400000.0,402400000.0,445300000.0,445300000.0,445300000.0,445300000.0,477300000.0,477300000.0,477300000.0,477300000.0,543300000.0,543300000.0,543300000.0,543300000.0,422300000.0,422300000.0,422000000.0,422000000.0,377000000.0,377000000.0,377000000.0,377000000.0,436000000.0,436000000.0,436000000.0,436000000.0,756000000.0,756000000.0,756000000.0,756000000.0,611000000.0,611000000.0,611000000.0,611000000.0,532000000.0,532000000.0,532000000.0
AccountsReceivableGrossCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,88200000.0,,,,93800000.0,,,,111700000.0,,,,103300000.0,,,,91000000.0,91600000.0,91600000.0,92000000.0,92000000.0,,,,101000000.0,,,,93000000.0,,,,114000000.0,,,,121000000.0,,,
AccountsReceivableNetCurrent / USD,246900000.0,246900000.0,246900000.0,120500000.0,120500000.0,120500000.0,120500000.0,88100000.0,88100000.0,88100000.0,88100000.0,94900000.0,94900000.0,94900000.0,94900000.0,81800000.0,81800000.0,81800000.0,473300000.0,427300000.0,427300000.0,427300000.0,427300000.0,397600000.0,397600000.0,397600000.0,397600000.0,493300000.0,493300000.0,493300000.0,493300000.0,482800000.0,482800000.0,482800000.0,482800000.0,350400000.0,350400000.0,350400000.0,350400000.0,402100000.0,402100000.0,402000000.0,402000000.0,412000000.0,412000000.0,412000000.0,412000000.0,440000000.0,440000000.0,440000000.0,440000000.0,516000000.0,516000000.0,516000000.0,516000000.0,475000000.0,475000000.0,475000000.0,475000000.0,427000000.0,427000000.0,427000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-1400000.0,-1400000.0,-1400000.0,-1400000.0,-1400000.0,-1400000.0,-1400000.0,-800000.0,-800000.0,-800000.0,-800000.0,-800000.0,-800000.0,-800000.0,-800000.0,-200000.0,-200000.0,-200000.0,-200000.0,-600000.0,-600000.0,-600000.0,-600000.0,-400000.0,-400000.0,-400000.0,-400000.0,-400000.0,-400000.0,-400000.0,-400000.0,-500000.0,-500000.0,-500000.0,-500000.0,1700000.0,1700000.0,1700000.0,1700000.0,1300000.0,1300000.0,1000000.0,1000000.0,-1000000.0,-1000000.0,-1000000.0,-1000000.0,,,,,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
AdditionalPaidInCapitalCommonStock / USD,1499100000.0,1499100000.0,1499100000.0,1506800000.0,1506800000.0,1506800000.0,1506800000.0,1510800000.0,1510800000.0,1510800000.0,1510800000.0,1511200000.0,1511200000.0,1511200000.0,1511200000.0,1507800000.0,1507800000.0,1507800000.0,1507800000.0,1509100000.0,1509100000.0,1509100000.0,1509100000.0,1663000000.0,1663000000.0,1661800000.0,1661800000.0,1693100000.0,1693100000.0,1693100000.0,1693100000.0,1845500000.0,1845500000.0,1845500000.0,1845500000.0,2045500000.0,2045500000.0,2045500000.0,2045500000.0,2445900000.0,2445900000.0,2446000000.0,2446000000.0,2704000000.0,2704000000.0,2704000000.0,2704000000.0,2749000000.0,2749000000.0,2749000000.0,2749000000.0,2777000000.0,2777000000.0,2777000000.0,2777000000.0,3030000000.0,3030000000.0,3030000000.0,3030000000.0,3060000000.0,3060000000.0,3060000000.0
AllocatedShareBasedCompensationExpense / USD,,,,,3600000.0,6200000.0,2800000.0,2200000.0,,,7500000.0,1600000.0,3700000.0,3800000.0,10100000.0,2700000.0,4600000.0,8600000.0,6900000.0,3100000.0,6200000.0,7400000.0,12000000.0,3200000.0,5500000.0,5800000.0,15300000.0,5300000.0,12400000.0,16800000.0,10700000.0,3200000.0,4800000.0,9900000.0,18000000.0,3300000.0,8400000.0,12600000.0,15100000.0,4700000.0,8100000.0,16000000.0,17000000.0,3000000.0,5000000.0,10000000.0,26000000.0,3000000.0,5000000.0,9000000.0,16000000.0,4000000.0,7000000.0,9000000.0,14000000.0,3000000.0,6000000.0,10000000.0,13000000.0,4000000.0,7000000.0,10000000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,,,,,,,,,,,,4000000.0,,,,4800000.0,,,,5100000.0,,,,4800000.0,,,,8700000.0,,,,12000000.0,,,,10500000.0,7300000.0,7300000.0,7000000.0,7000000.0,,,,18000000.0,,,,11000000.0,,,,7000000.0,,,,8000000.0,,,
AssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,60000000.0,60000000.0
AssetRetirementObligation / USD,,,,,63300000.0,63300000.0,63300000.0,75900000.0,75900000.0,75900000.0,75900000.0,91100000.0,91100000.0,91100000.0,91100000.0,101500000.0,101500000.0,101500000.0,101500000.0,109700000.0,109700000.0,109700000.0,109700000.0,114000000.0,114000000.0,114000000.0,114000000.0,,,,214000000.0,,,,195700000.0,177500000.0,177500000.0,177500000.0,184500000.0,196300000.0,196300000.0,196000000.0,177000000.0,,251000000.0,251000000.0,196000000.0,,,,251000000.0,,,,294000000.0,,246000000.0,246000000.0,279000000.0,,,
AssetRetirementObligationAccretionExpense / USD,,,,,2100000.0,3100000.0,4100000.0,1100000.0,2200000.0,3400000.0,4300000.0,900000.0,1800000.0,2600000.0,3400000.0,1000000.0,1800000.0,2800000.0,3700000.0,1000000.0,2100000.0,3300000.0,4000000.0,1000000.0,2200000.0,3400000.0,4900000.0,,,,6400000.0,,,,6000000.0,1600000.0,3400000.0,5300000.0,6200000.0,1700000.0,3500000.0,5000000.0,7000000.0,,4000000.0,6000000.0,7000000.0,,,,7000000.0,,,,8000000.0,,5000000.0,12000000.0,8000000.0,,,
