fact_unit,2010-08-17,2010-11-05,2011-02-24,2011-05-05,2011-08-05,2011-11-08,2012-02-23,2012-05-02,2012-08-01,2012-11-07,2013-02-21,2013-05-02,2013-08-06,2013-11-05,2014-02-20,2014-05-06,2014-08-05,2014-11-05,2015-03-17,2015-05-14,2015-08-13,2015-11-12,2016-02-29,2016-05-10,2016-08-09,2016-11-14,2016-11-15,2017-02-27,2017-05-09,2017-08-08,2017-11-07,2018-02-22,2018-05-08,2018-08-07,2018-11-06,2019-02-14,2019-04-30,2019-07-30,2019-10-30,2020-02-13,2020-04-28,2020-07-28,2020-11-03,2021-02-11,2021-05-04,2021-08-03,2021-11-02,2022-02-10,2022-05-03,2022-08-02,2022-11-01,2023-02-16,2023-05-02,2023-08-01,2023-10-31,2024-02-15,2024-04-30,2024-07-30,2024-10-29,2025-02-13,2025-04-29,2025-08-05,2025-10-28
AdvertisingExpense / USD,,,,,,,5843000.0,,,,6836000.0,,,,8070000.0,,,,9000000.0,,,,7000000.0,,,7000000.0,,13000000.0,,,,22000000.0,,,,18000000.0,,,,18000000.0,,,,18000000.0,,,,19000000.0,,,,25000000.0,,,,35000000.0,,,,33000000.0,,,
AllocatedShareBasedCompensationExpense / USD,,,,,4339000.0,6838000.0,9989000.0,3013000.0,6950000.0,10048000.0,10112000.0,3800000.0,8045000.0,11485000.0,13107000.0,2146000.0,6504000.0,9372000.0,14727000.0,3000000.0,7100000.0,10300000.0,13000000.0,9000000.0,18000000.0,13000000.0,26000000.0,20000000.0,,12000000.0,,33000000.0,,16000000.0,,28000000.0,,28000000.0,,38000000.0,,31000000.0,,53000000.0,,23000000.0,,60000000.0,,48000000.0,,59000000.0,,44000000.0,,93000000.0,,26000000.0,,96000000.0,21000000.0,,
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,2186000.0,,1459000.0,1459000.0,1459000.0,1560000.0,1560000.0,1560000.0,1560000.0,669000.0,669000.0,669000.0,669000.0,453000.0,453000.0,453000.0,453000.0,1069000.0,1069000.0,1069000.0,1000000.0,6000000.0,6000000.0,1000000.0,6000000.0,6000000.0,4000000.0,3000000.0,4000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,2000000.0,2000000.0,2000000.0,2000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
AmortizationOfIntangibleAssets / USD,5208000.0,7857000.0,18575000.0,741000.0,1481000.0,2320000.0,2954000.0,835000.0,1671000.0,2514000.0,3211000.0,770000.0,1540000.0,3210000.0,3320000.0,1863000.0,3726000.0,5557000.0,4673000.0,2672000.0,5339000.0,7936000.0,7000000.0,68000000.0,131000000.0,7000000.0,190000000.0,54000000.0,59000000.0,119000000.0,178000000.0,251000000.0,50000000.0,102000000.0,151000000.0,229000000.0,23000000.0,46000000.0,71000000.0,184000000.0,28000000.0,58000000.0,84000000.0,97000000.0,16000000.0,32000000.0,52000000.0,103000000.0,26000000.0,52000000.0,81000000.0,78000000.0,33000000.0,68000000.0,107000000.0,115000000.0,26000000.0,52000000.0,78000000.0,136000000.0,26000000.0,51000000.0,80000000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,1908000.0,1893000.0,2350854.0,1136000.0,1437000.0,1446000.0,1844038.0,1386000.0,1799000.0,1809000.0,1425880.0,601000.0,905000.0,879000.0,1753311.0,0.0,166000.0,179760.0,168472.0,1042982.0,1018482.0,168472.0,1492882.0,175902.0,1478983.0,1356668.0,1366130.0,1421506.0,532353.0,701272.0,687831.0,1391567.0,584.0,87310.0,87458.0,259142.0,86067.0,32882.0,53356.0,72856.0,68554.0,89091.0,105219.0,47240.0,570.0,0.0,8391.0,46128.0,40771.0,335476.0,169810.0,8000.0,56291.0,151872.0,250025.0,173519.0,18095.0,91050.0,61240.0
Assets / USD,830479000.0,830479000.0,830479000.0,878864000.0,878864000.0,878864000.0,878864000.0,899006000.0,899006000.0,899006000.0,899006000.0,967748000.0,967748000.0,967748000.0,967748000.0,1119812000.0,1119812000.0,1119812000.0,1119812000.0,5568851000.0,5539066000.0,5539066000.0,5539000000.0,5024000000.0,5024000000.0,5539000000.0,5040000000.0,5040000000.0,4632000000.0,4632000000.0,4632000000.0,4632000000.0,4275000000.0,4275000000.0,4275000000.0,4275000000.0,4339000000.0,4339000000.0,4339000000.0,4339000000.0,4711000000.0,4711000000.0,4711000000.0,4711000000.0,5375000000.0,5375000000.0,5375000000.0,5375000000.0,6215000000.0,6215000000.0,6215000000.0,6215000000.0,7529000000.0,7529000000.0,7529000000.0,7529000000.0,7306000000.0,7306000000.0,7306000000.0,7306000000.0,7968000000.0,7968000000.0,7968000000.0
AssetsCurrent / USD,410937000.0,410937000.0,410937000.0,591577000.0,591577000.0,591577000.0,591577000.0,584873000.0,584873000.0,584873000.0,584873000.0,710863000.0,710863000.0,710863000.0,710863000.0,754103000.0,754103000.0,754103000.0,754103000.0,1672050000.0,1672050000.0,1672050000.0,1672000000.0,1332000000.0,1332000000.0,1672000000.0,1334000000.0,1334000000.0,1222000000.0,1222000000.0,1222000000.0,1222000000.0,1063000000.0,1063000000.0,1063000000.0,1063000000.0,1162000000.0,1162000000.0,1162000000.0,1162000000.0,1195000000.0,1195000000.0,1195000000.0,1195000000.0,1273000000.0,1273000000.0,1273000000.0,1273000000.0,1689000000.0,1689000000.0,1689000000.0,1689000000.0,1883000000.0,1883000000.0,1883000000.0,1883000000.0,1672000000.0,1672000000.0,1672000000.0,1672000000.0,2440000000.0,2440000000.0,2440000000.0
AssetsFairValueDisclosure / USD,,,,,217747000.0,217747000.0,217747000.0,302686000.0,302686000.0,302686.0,302686000.0,332888000.0,332888000.0,332888000.0,332888000.0,357795000.0,357795000.0,357795000.0,357795000.0,39711000.0,39711000.0,39711000.0,39000000.0,16000000.0,16000000.0,39000000.0,16000000.0,16000000.0,34000000.0,34000000.0,34000000.0,34000000.0,15000000.0,15000000.0,15000000.0,15000000.0,38000000.0,38000000.0,38000000.0,38000000.0,27000000.0,27000000.0,,27000000.0,,,,30000000.0,60000000.0,60000000.0,60000000.0,60000000.0,107000000.0,107000000.0,107000000.0,107000000.0,124000000.0,124000000.0,124000000.0,124000000.0,72000000.0,72000000.0,72000000.0
BusinessCombinationAcquisitionRelatedCosts / USD,,,,,,,,,0.0,188000.0,0.0,254000.0,1506000.0,2072000.0,304000.0,482000.0,1100000.0,1368000.0,3109000.0,4927000.0,25291000.0,60617000.0,5000000.0,26000000.0,57000000.0,5000000.0,94000000.0,127000000.0,36000000.0,70000000.0,98000000.0,145000000.0,27000000.0,46000000.0,50000000.0,125000000.0,2000000.0,2000000.0,8000000.0,50000000.0,4000000.0,8000000.0,20000000.0,8000000.0,1000000.0,2000000.0,21000000.0,22000000.0,1000000.0,5000000.0,11000000.0,23000000.0,4000000.0,18000000.0,19000000.0,25000000.0,0.0,2000000.0,4000000.0,21000000.0,1000000.0,2000000.0,3000000.0
CapitalizedContractCostImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,33267000.0,33267000.0,38211000.0,37250000.0,37250000.0,37250000.0,29827000.0,46175000.0,46175000.0,46175000.0,37249000.0,36418000.0,36418000.0,36418000.0,47553000.0,64740000.0,64740000.0,64740000.0,36418000.0,62827000.0,62827000.0,62827000.0,65000000.0,394000000.0,394000000.0,65000000.0,394000000.0,63000000.0,192000000.0,192000000.0,192000000.0,394000000.0,156000000.0,156000000.0,156000000.0,192000000.0,44000000.0,44000000.0,44000000.0,44000000.0,30000000.0,27000000.0,33000000.0,44000000.0,24000000.0,63000000.0,39000000.0,30000000.0,177000000.0,318000000.0,307000000.0,168000000.0,141000000.0,98000000.0,81000000.0,332000000.0,85000000.0,68000000.0,61000000.0,105000000.0,127000000.0,411000000.0,676000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62000000.0,62000000.0,62000000.0,156000000.0,44000000.0,44000000.0,44000000.0,62000000.0,30000000.0,30000000.0,30000000.0,44000000.0,192000000.0,192000000.0,192000000.0,30000000.0,344000000.0,344000000.0,344000000.0,192000000.0,117000000.0,117000000.0,117000000.0,344000000.0,138000000.0,138000000.0,138000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,-16000000.0,-17000000.0,-94000000.0,17000000.0,-17000000.0,-11000000.0,-18000000.0,-6000000.0,56000000.0,38000000.0,-14000000.0,18000000.0,147000000.0,116000000.0,162000000.0,-187000000.0,-246000000.0,-252000000.0,152000000.0,-24000000.0,-49000000.0,-56000000.0,-227000000.0,-11000000.0,273000000.0,538000000.0
CashFlowsBetweenTransfereeAndTransferorServicingFees / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,,,,5000000.0,,,
CommonStockParOrStatedValuePerShare / USD/shares,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,,,,,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,,,,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0
CommonStockSharesIssued / shares,,,,,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,,,,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,0.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0,72151857.0
CommonStockValue / USD,722000.0,722000.0,722000.0,722000.0,722000.0,722000.0,722000.0,722000.0,722000.0,722000.0,722000.0,722000.0,722000.0,722000.0,722000.0,722000.0,722000.0,722000.0,722000.0,,,,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
ComprehensiveIncomeNetOfTax / USD,,,-56205000.0,,46087000.0,71298000.0,51832000.0,58311000.0,91352000.0,141504000.0,100490000.0,26171000.0,59283000.0,82837000.0,179779000.0,25307000.0,54838000.0,93046000.0,116792000.0,42200000.0,70852000.0,90198000.0,135000000.0,-32000000.0,-119000000.0,135000000.0,-168000000.0,32000000.0,-44000000.0,-87000000.0,-167000000.0,-197000000.0,4000000.0,13000000.0,3000000.0,-134000000.0,115000000.0,201000000.0,329000000.0,10000000.0,119000000.0,234000000.0,379000000.0,438000000.0,82000000.0,175000000.0,287000000.0,535000000.0,257000000.0,478000000.0,687000000.0,479000000.0,205000000.0,108000000.0,272000000.0,877000000.0,150000000.0,300000000.0,301000000.0,426000000.0,119000000.0,230000000.0,360000000.0
ContractWithCustomerAssetNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000000.0,16000000.0,11000000.0,11000000.0,11000000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334000000.0,,382000000.0,382000000.0,382000000.0,459000000.0,459000000.0,459000000.0,459000000.0,581000000.0,581000000.0,581000000.0,581000000.0,695000000.0,695000000.0,695000000.0,695000000.0,758000000.0,758000000.0,758000000.0,758000000.0,770000000.0,770000000.0,770000000.0,770000000.0,757000000.0,757000000.0,757000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186000000.0,186000000.0,,210000000.0,210000000.0,210000000.0,210000000.0,238000000.0,238000000.0,238000000.0,238000000.0,308000000.0,308000000.0,308000000.0,308000000.0,380000000.0,380000000.0,380000000.0,380000000.0,425000000.0,425000000.0,425000000.0,425000000.0,458000000.0,458000000.0,458000000.0,458000000.0,453000000.0,453000000.0,453000000.0
ContractWithCustomerLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148000000.0,148000000.0,,172000000.0,172000000.0,172000000.0,172000000.0,221000000.0,221000000.0,221000000.0,221000000.0,273000000.0,273000000.0,273000000.0,273000000.0,315000000.0,315000000.0,315000000.0,315000000.0,333000000.0,333000000.0,333000000.0,333000000.0,312000000.0,312000000.0,312000000.0,312000000.0,304000000.0,304000000.0,304000000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000000.0,120000000.0,152000000.0,181000000.0,65000000.0,120000000.0,152000000.0,181000000.0,70000000.0,127000000.0,168000000.0,181000000.0,73000000.0,157000000.0,204000000.0,219000000.0,110000000.0,185000000.0,259000000.0,256000000.0,129000000.0,237000000.0,329000000.0,319000000.0,135000000.0,249000000.0,349000000.0,399000000.0,146000000.0,267000000.0,374000000.0
CostOfGoodsAndServicesSold / USD,212740000.0,321820000.0,497395000.0,114212000.0,233361000.0,353921000.0,420895000.0,117303000.0,241146000.0,370931000.0,473584000.0,123992000.0,250692000.0,375805000.0,496719000.0,123872000.0,256125000.0,391038000.0,504524000.0,140330000.0,286582000.0,438348000.0,535000000.0,484000000.0,981000000.0,535000000.0,1483000000.0,893000000.0,459000000.0,932000000.0,1422000000.0,2006000000.0,464000000.0,949000000.0,1455000000.0,1932000000.0,512000000.0,1052000000.0,1639000000.0,2012000000.0,565000000.0,1142000000.0,1737000000.0,2237000000.0,579000000.0,1116000000.0,1755000000.0,2385000000.0,692000000.0,1411000000.0,2201000000.0,2445000000.0,795000000.0,1589000000.0,2339000000.0,2999000000.0,738000000.0,1371000000.0,1900000000.0,3157000000.0,612000000.0,1240000000.0,1882000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,3404000.0,,,,25795000.0,,,,7250000.0,,,,17744000.0,,,,9000000.0,,,9000000.0,,6000000.0,,,,84000000.0,,,,14000000.0,,,,10000000.0,,,,20000000.0,,,,16000000.0,,,,6000000.0,,,,63000000.0,,,,141000000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,6066000.0,,,,17157000.0,,,,28175000.0,,,,14258000.0,,,,12000000.0,,,12000000.0,,19000000.0,,,,32000000.0,,,,31000000.0,,,,62000000.0,,,,77000000.0,,,,81000000.0,,,,89000000.0,,,,124000000.0,,,,126000000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,11039000.0,,,,46060000.0,,,,36616000.0,,,,33326000.0,,,,22000000.0,,,22000000.0,,29000000.0,,,,120000000.0,,,,51000000.0,,,,80000000.0,,,,100000000.0,,,,96000000.0,,,,96000000.0,,,,199000000.0,,,,289000000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,1569000.0,,,,3108000.0,,,,1191000.0,,,,1324000.0,,,,1000000.0,,,1000000.0,,4000000.0,,,,4000000.0,,,,6000000.0,,,,8000000.0,,,,3000000.0,,,,-1000000.0,,,,1000000.0,,,,12000000.0,,,,22000000.0,,,
DebtInstrumentCarryingAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2703000000.0,2623000000.0,2463000000.0,2703000000.0,2703000000.0,2249000000.0,2249000000.0,2249000000.0,2249000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1286000000.0,1286000000.0,1286000000.0,1286000000.0,1252000000.0,1252000000.0,1252000000.0,1252000000.0,996000000.0,996000000.0,996000000.0,996000000.0,2032000000.0,2032000000.0,2032000000.0,2032000000.0,2226000000.0,2226000000.0,2226000000.0,2226000000.0,2183000000.0,2183000000.0,2183000000.0
DebtInstrumentUnamortizedDiscount / USD,,,,,,,,,,,,,,,,,,,,,,59516000.0,,47000000.0,47000000.0,47000000.0,47000000.0,,33000000.0,33000000.0,33000000.0,33000000.0,15000000.0,15000000.0,15000000.0,15000000.0,4000000.0,4000000.0,4000000.0,4000000.0,3000000.0,3000000.0,3000000.0,3000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,5000000.0,5000000.0,5000000.0,5000000.0,4000000.0,4000000.0,4000000.0,4000000.0,3000000.0,3000000.0,3000000.0
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,2000000.0,,9000000.0,9000000.0,9000000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,10504000.0,,,,-3591000.0,,,,12477000.0,,,,8656000.0,,,,7000000.0,,,7000000.0,,-38000000.0,,,,-117000000.0,,,,-31000000.0,,,,20000000.0,,,,-11000000.0,,,,-32000000.0,,,,-25000000.0,,,,-48000000.0,,,,-168000000.0,,,
DeferredFinanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,29785000.0,,26000000.0,26000000.0,26000000.0,26000000.0,,22000000.0,22000000.0,22000000.0,22000000.0,7000000.0,7000000.0,7000000.0,7000000.0,5000000.0,5000000.0,5000000.0,5000000.0,6000000.0,6000000.0,6000000.0,6000000.0,5000000.0,5000000.0,5000000.0,5000000.0,3000000.0,3000000.0,3000000.0,3000000.0,4000000.0,4000000.0,4000000.0,4000000.0,2000000.0,,,2000000.0,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,1776000.0,,,,0.0,,,,-122000.0,,,,-80000.0,,,,0.0,,,0.0,,-1000000.0,,,,-1000000.0,,,,-6000000.0,,,,-19000000.0,,,,9000000.0,,,,-5000000.0,,,,-10000000.0,,,,-8000000.0,,,,-18000000.0,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113000000.0,114000000.0,119000000.0,119000000.0,119000000.0,114000000.0,114000000.0,114000000.0,114000000.0,127000000.0,127000000.0,127000000.0,127000000.0,139000000.0,139000000.0,139000000.0,139000000.0,192000000.0,192000000.0,192000000.0,192000000.0,407000000.0,407000000.0,407000000.0,407000000.0,438000000.0,438000000.0,438000000.0,438000000.0,512000000.0,512000000.0,512000000.0
