fact_unit,2011-05-11,2011-08-05,2011-11-09,2012-02-24,2012-05-09,2012-08-06,2012-11-06,2013-02-27,2013-05-07,2013-08-07,2013-11-06,2014-02-26,2014-05-06,2014-08-05,2014-11-04,2015-02-26,2015-05-05,2015-08-05,2015-10-29,2016-02-26,2016-05-06,2016-08-04,2016-11-03,2017-02-22,2017-05-09,2017-08-04,2017-11-07,2018-02-23,2018-05-08,2018-08-03,2018-11-06,2019-02-21,2019-05-03,2019-08-02,2019-11-01,2020-02-20,2020-05-06,2020-07-30,2020-10-29,2021-02-19,2021-04-30,2021-08-02,2021-11-01,2022-02-18,2022-05-03,2022-08-01,2022-11-01,2023-02-17,2023-04-27,2023-05-26,2023-08-02,2023-10-26,2024-02-16,2024-05-02,2024-07-29,2024-10-31,2025-02-14,2025-05-01,2025-08-04,2025-10-30
CostsAndExpenses / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19130000000.0,29048000000.0,36680000000.0,9884000000.0,20175000000.0,30557000000.0,39233000000.0,11057000000.0,22461000000.0,34176000000.0,41342000000.0,12051000000.0,21559000000.0,33882000000.0,46092000000.0,12004000000.0,24322000000.0,36441000000.0,46103000000.0,13131000000.0,46103000000.0,26191000000.0,39458000000.0,48919000000.0,13669000000.0,27721000000.0,42304000000.0,51653000000.0,15092000000.0,30347000000.0,45928000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,809000000.0,,,,401000000.0,,,,-119000000.0,,,,604000000.0,,,,827000000.0,,,,916000000.0,,,,1259000000.0,,,,1129000000.0,,,,1067000000.0,,,,759000000.0,,,,670000000.0,,,,1021000000.0,,1021000000.0,,,1769000000.0,,,,1222000000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,21000000.0,,,,33000000.0,,,,44000000.0,,,,43000000.0,,,,44000000.0,,,,52000000.0,,,,40000000.0,,,,37000000.0,,,,19000000.0,,,,23000000.0,,,,17000000.0,,,,5000000.0,,5000000.0,,,15000000.0,,,,18000000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,75000000.0,,,,26000000.0,,,,-12000000.0,,,,58000000.0,,,,86000000.0,,,,102000000.0,,,,119000000.0,,,,125000000.0,,,,120000000.0,,,,149000000.0,,,,134000000.0,,,,126000000.0,,126000000.0,,,311000000.0,,,,206000000.0,,,
DebtCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4698000000.0,4698000000.0
DebtInstrumentBasisSpreadOnVariableRate1 / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,
DebtInstrumentCarryingAmount / USD,,,,,,,,,,,,,,,,,29645000000.0,29645000000.0,29645000000.0,29645000000.0,30655000000.0,30655000000.0,30655000000.0,30655000000.0,31546000000.0,31546000000.0,31546000000.0,31546000000.0,33222000000.0,33222000000.0,33222000000.0,33222000000.0,32978000000.0,32978000000.0,32978000000.0,32978000000.0,33961000000.0,33961000000.0,33961000000.0,33961000000.0,31240000000.0,31240000000.0,31240000000.0,31240000000.0,34827000000.0,34827000000.0,34827000000.0,34827000000.0,38385000000.0,34827000000.0,38385000000.0,38385000000.0,38385000000.0,39926000000.0,39926000000.0,39926000000.0,39926000000.0,43400000000.0,43400000000.0,43400000000.0
DebtLongtermAndShorttermCombinedAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43031000000.0,43031000000.0
DebtSecuritiesAvailableForSaleAmortizedCostAfterAllowanceForCreditLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000000.0,411000000.0,413000000.0,410000000.0,415000000.0,415000000.0,415000000.0,413000000.0,404000000.0,404000000.0,402000000.0,397000000.0,396000000.0,388000000.0,372000000.0,349000000.0,343000000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,-274000000.0,,,,161000000.0,,,,714000000.0,,,,167000000.0,,,,-53000000.0,,,,3000000.0,,,,-163000000.0,,,,75000000.0,,,,423000000.0,,,,9000000.0,,,,254000000.0,,,,-73000000.0,,-73000000.0,,,24000000.0,,,,261000000.0,,,
DeferredFinanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,167000000.0,167000000.0,167000000.0,170000000.0,170000000.0,170000000.0,170000000.0,164000000.0,164000000.0,164000000.0,164000000.0,157000000.0,157000000.0,157000000.0,157000000.0,239000000.0,239000000.0,239000000.0,239000000.0,236000000.0,236000000.0,236000000.0,236000000.0,248000000.0,248000000.0,248000000.0,248000000.0,301000000.0,248000000.0,301000000.0,301000000.0,301000000.0,333000000.0,333000000.0,333000000.0,333000000.0,369000000.0,369000000.0,369000000.0
DeferredFinanceCostsNoncurrentNet / USD,374000000.0,374000000.0,374000000.0,374000000.0,290000000.0,290000000.0,290000000.0,290000000.0,290000000.0,290000000.0,290000000.0,290000000.0,237000000.0,237000000.0,237000000.0,237000000.0,,,,219000000.0,167000000.0,167000000.0,167000000.0,167000000.0,170000000.0,170000000.0,170000000.0,170000000.0,164000000.0,164000000.0,164000000.0,164000000.0,157000000.0,157000000.0,157000000.0,157000000.0,239000000.0,239000000.0,239000000.0,239000000.0,236000000.0,236000000.0,236000000.0,236000000.0,248000000.0,248000000.0,248000000.0,248000000.0,301000000.0,248000000.0,301000000.0,301000000.0,301000000.0,333000000.0,333000000.0,333000000.0,333000000.0,369000000.0,369000000.0,369000000.0
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,33000000.0,,,,20000000.0,,,,21000000.0,,,,24000000.0,,,,26000000.0,,,,40000000.0,,,,33000000.0,,,,17000000.0,,,,6000000.0,,,,-7000000.0,,,,-5000000.0,,,,3000000.0,,3000000.0,,,11000000.0,,,,12000000.0,,,
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,1042000000.0,,,,1153000000.0,,,,761000000.0,,,,831000000.0,,,,1505000000.0,,,,1693000000.0,,,,1808000000.0,,1808000000.0,,,2074000000.0,,,,2400000000.0,,,
DeferredIncomeTaxesAndTaxCredits / USD,238000000.0,-111000000.0,-70000000.0,-520000000.0,321000000.0,317000000.0,348000000.0,27000000.0,300000000.0,326000000.0,250000000.0,912000000.0,350000000.0,183000000.0,158000000.0,96000000.0,144000000.0,-94000000.0,-61000000.0,143000000.0,438000000.0,-101000000.0,-148000000.0,-83000000.0,360000000.0,67000000.0,8000000.0,-160000000.0,292000000.0,267000000.0,-9000000.0,123000000.0,246000000.0,118000000.0,51000000.0,433000000.0,269000000.0,27000000.0,51000000.0,74000000.0,121000000.0,472000000.0,-114000000.0,250000000.0,406000000.0,2000000.0,185000000.0,41000000.0,346000000.0,41000000.0,121000000.0,159000000.0,-70000000.0,372000000.0,3000000.0,61000000.0,571000000.0,444000000.0,-4000000.0,-67000000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,-37000000.0,,,,17000000.0,,,,71000000.0,,,,-8000000.0,,,,20000000.0,,,,-5000000.0,,,,-27000000.0,,,,-5000000.0,,,,3000000.0,,,,13000000.0,,,,29000000.0,,,,-39000000.0,,-39000000.0,,,-18000000.0,,,,27000000.0,,,
DeferredTaxAssetsNet / USD,,,,2318000000.0,,,,1957000000.0,,,,1741000000.0,,,,1666000000.0,,,,1772000000.0,,,,1985000000.0,,,,1999000000.0,,,,1271000000.0,,,,1309000000.0,,,,1805000000.0,,,,2078000000.0,,,,2203000000.0,,2203000000.0,,,2187000000.0,,,,2221000000.0,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal / USD,,,,34000000.0,,,,45000000.0,,,,17000000.0,,,,5000000.0,,,,144000000.0,,,,103000000.0,,,,121000000.0,,,,71000000.0,,,,60000000.0,,,,56000000.0,,,,31000000.0,,,,28000000.0,,28000000.0,,,28000000.0,,,,167000000.0,,,
DeferredTaxAssetsOther / USD,,,,776000000.0,,,,698000000.0,,,,744000000.0,,,,638000000.0,,,,756000000.0,,,,845000000.0,,,,794000000.0,,,,420000000.0,,,,424000000.0,,,,461000000.0,,,,485000000.0,,,,499000000.0,,499000000.0,,,536000000.0,,,,592000000.0,,,
DeferredTaxAssetsPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.0,,,0.0,,,,0.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits / USD,,,,202000000.0,,,,216000000.0,,,,237000000.0,,,,240000000.0,,,,272000000.0,,,,334000000.0,,,,359000000.0,,,,263000000.0,,,,256000000.0,,,,292000000.0,,,,487000000.0,,,,502000000.0,,502000000.0,,,402000000.0,,,,308000000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,400000000.0,,,,511000000.0,,,,595000000.0,,,,698000000.0,,,,745000000.0,,,,820000000.0,,,,918000000.0,,,,501000000.0,,,,491000000.0,,,,538000000.0,,,,606000000.0,,,,652000000.0,,652000000.0,,,698000000.0,,,,860000000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,211000000.0,,,,402000000.0,,,,292000000.0,,,,229000000.0,,,,226000000.0,,,,222000000.0,,,,235000000.0,,,,260000000.0,,,,340000000.0,,,,601000000.0,,,,678000000.0,,,,737000000.0,,737000000.0,,,938000000.0,,,,1048000000.0,,,
Depreciation / USD,,,,1419000000.0,,,,1416000000.0,,,,1461000000.0,,,,1673000000.0,,,,1733000000.0,,,,1798000000.0,,,,1880000000.0,,,,1946000000.0,,,,2111000000.0,,,,2262000000.0,,,,2579000000.0,,,,2693000000.0,,2693000000.0,,,2826000000.0,,,,2941000000.0,,,
DepreciationDepletionAndAmortization / USD,355000000.0,710000000.0,1062000000.0,1425000000.0,358000000.0,716000000.0,1078000000.0,1421000000.0,417000000.0,837000000.0,1254000000.0,1465000000.0,424000000.0,849000000.0,1292000000.0,1679000000.0,447000000.0,901000000.0,1361000000.0,1753000000.0,473000000.0,942000000.0,1424000000.0,1820000000.0,479000000.0,968000000.0,1463000000.0,1904000000.0,521000000.0,1042000000.0,1581000000.0,1966000000.0,553000000.0,1115000000.0,1697000000.0,2131000000.0,619000000.0,1255000000.0,1902000000.0,2278000000.0,674000000.0,1365000000.0,2059000000.0,2596000000.0,697000000.0,1409000000.0,2125000000.0,2721000000.0,732000000.0,2721000000.0,1470000000.0,2219000000.0,2853000000.0,756000000.0,1519000000.0,2288000000.0,2969000000.0,795000000.0,1614000000.0,2456000000.0
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,,-22000000.0,-25000000.0,-5000000.0,-15000000.0,14000000.0,12000000.0,-5000000.0,,213000000.0,209000000.0
DividendsCommonStockCash / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126000000.0,496000000.0,126000000.0,126000000.0,126000000.0,496000000.0,140000000.0,140000000.0,140000000.0,496000000.0,148000000.0,148000000.0,148000000.0,555000000.0,163000000.0,163000000.0,163000000.0,150000000.0,171000000.0,150000000.0,171000000.0,171000000.0,628000000.0,168000000.0,168000000.0,168000000.0,655000000.0,176000000.0,176000000.0,176000000.0
EarningsPerShareBasic / USD/shares,0.91,1.6,2.17,2.48,0.54,0.98,1.08,2.83,1.23,2.12,2.94,5.17,0.77,1.72,2.54,3.65,0.78,1.88,3.08,3.5,1.41,2.63,3.71,4.3,1.75,3.45,5.09,5.14,1.78,3.58,4.77,7.53,3.26,5.62,7.82,6.12,3.03,5.32,7.12,10.9,1.72,4.91,6.89,10.27,4.21,8.62,15.67,11.1,4.21,11.1,8.16,12.13,21.52,4.92,9.27,13.26,19.43,6.01,11.61,16.57
EarningsPerShareDiluted / USD/shares,0.89,1.56,2.11,2.44,0.52,0.94,1.04,2.76,1.18,2.03,2.81,4.97,0.74,1.66,2.44,3.49,0.76,1.82,2.98,3.37,1.36,2.54,3.6,4.16,1.69,3.34,4.93,4.99,1.74,3.48,4.64,7.3,3.18,5.5,7.65,5.95,2.97,5.22,6.98,10.66,1.69,4.84,6.79,10.07,4.14,8.5,15.43,10.93,4.14,10.93,8.05,11.97,21.16,4.85,9.14,13.07,19.15,5.93,11.47,16.37
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6000000.0,-11000000.0,-15000000.0,17000000.0,-6000000.0,-11000000.0,0.0,4000000.0,0.0,-4000000.0,-15000000.0,-11000000.0,-12000000.0,-4000000.0,8000000.0,2000000.0,3000000.0,-4000000.0,10000000.0,-5000000.0,10000000.0,-17000000.0,-33000000.0,-3000000.0,7000000.0,7000000.0,1000000.0,-20000000.0,-1000000.0,0.0,4000000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,0.313,,,,0.353,,,,0.226,,,,0.356,,,,0.379,,,,0.372,,,,0.372,0.304,0.332,0.341,0.323,0.184,0.212,0.205,0.425,,,,0.2,,,,0.239,,,,0.217,,0.217,,,0.233,,,,0.236,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,0.35,0.35,0.35,0.35,,,,0.35,0.212,0.232,0.239,0.35,0.162,0.216,0.222,0.21,0.217,0.227,0.229,0.21,0.215,0.21,0.231,0.234,0.21,0.218,0.233,0.237,0.21,0.218,0.246,0.247
EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense / pure,,,,-0.06,,,,-0.058,,,,-0.024,,,,-0.049,,,,-0.057,,,,-0.054,,,,-0.053,,,,-0.036,,,,-0.051,,,,-0.023,,,,-0.029,,,,-0.025,,-0.025,,,-0.018,,,,-0.033,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,0.001,,,,-0.023,,,,-0.014,,,,-0.014,,,,0.003,,,,-0.006,,,,0.004,,,,-0.002,,,,-0.005,,,,0.002,,,,0.011,,,,0.008,,0.008,,,0.008,,,,0.005,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,0.032,,,,0.027,,,,0.02,,,,0.022,,,,0.023,,,,0.023,,,,0.016,,,,0.021,,,,0.022,,,,0.029,,,,0.027,,,,0.019,,0.019,,,0.02,,,,0.023,,,
EffectiveIncomeTaxRateReconciliationTaxContingencies / pure,,,,-0.002,,,,0.003,,,,0.01,,,,0.005,,,,0.005,,,,0.005,,,,0.002,,,,-0.01,,,,-0.001,,,,-0.001,,,,0.004,,,,-0.002,,-0.002,,,0.007,,,,0.007,,,
EffectiveIncomeTaxRateReconciliationTaxSettlements / pure,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,0.036,,,,0.036,,,,-0.02,,,,-0.024,,,,-0.013,,,,-0.018,,-0.018,,,-0.012,,,,-0.009,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,74000000.0,118000000.0,129000000.0,162000000.0,67000000.0,76000000.0,80000000.0,162000000.0,92000000.0,96000000.0,119000000.0,82000000.0,49000000.0,53000000.0,56000000.0,124000000.0,53000000.0,54000000.0,59000000.0,65000000.0,74000000.0,85000000.0,96000000.0,92000000.0,64000000.0,92000000.0,67000000.0,70000000.0,119000000.0,74000000.0,85000000.0,89000000.0,77000000.0,69000000.0,79000000.0,93000000.0
EntityCommonStockSharesOutstanding / shares,515646400.0,517179600.0,436557300.0,437618000.0,438792200.0,440652700.0,441493600.0,443609800.0,446077900.0,447200900.0,447838000.0,440512800.0,444613700.0,432385100.0,433563800.0,420576500.0,414320500.0,415192000.0,407667700.0,396958400.0,391053900.0,378646200.0,374685700.0,370153000.0,366904600.0,361249700.0,354052500.0,349903700.0,349299200.0,346046000.0,344160500.0,342376700.0,342307400.0,340982800.0,339178300.0,338427300.0,337618900.0,338033300.0,338374700.0,339917500.0,330655500.0,320141900.0,311022800.0,303600000.0,295484400.0,287024800.0,282716700.0,276966400.0,275189800.0,,271988000.0,267660800.0,264498700.0,261914100.0,258073500.0,253297100.0,248341900.0,240573900.0,233993500.0,228193900.0
EntityPublicFloat / USD,,,,5186000000.0,,,,5130000000.0,,,,9867000000.0,,,,18502000000.0,,,,29839000000.0,,,,23234000000.0,,,,25351000000.0,,,,28045000000.0,,,,36403000000.0,,,,25836000000.0,,,,51895000000.0,,,,36171000000.0,,,,,61126000000.0,,,,60369000000.0,,,
EquityMethodInvestments / USD,869000000.0,869000000.0,869000000.0,869000000.0,101000000.0,101000000.0,101000000.0,101000000.0,104000000.0,104000000.0,104000000.0,104000000.0,121000000.0,121000000.0,121000000.0,121000000.0,165000000.0,165000000.0,165000000.0,165000000.0,178000000.0,178000000.0,178000000.0,178000000.0,206000000.0,206000000.0,206000000.0,206000000.0,199000000.0,199000000.0,199000000.0,199000000.0,232000000.0,232000000.0,232000000.0,232000000.0,249000000.0,249000000.0,249000000.0,249000000.0,422000000.0,422000000.0,422000000.0,422000000.0,448000000.0,448000000.0,448000000.0,448000000.0,823000000.0,448000000.0,823000000.0,823000000.0,823000000.0,756000000.0,756000000.0,756000000.0,756000000.0,662000000.0,662000000.0,662000000.0
FinanceLeaseInterestExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,15000000.0,24000000.0,32000000.0,,,,32000000.0,,,,32000000.0,,,,31000000.0,,31000000.0,,,29000000.0,,,,29000000.0,,,
FinanceLeaseInterestPaymentOnLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,15000000.0,24000000.0,32000000.0,,,,32000000.0,,,,32000000.0,,,,31000000.0,,31000000.0,,,29000000.0,,,,29000000.0,,,
FinanceLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362000000.0,2336000000.0,2324000000.0,2406000000.0,,,,557000000.0,,,,622000000.0,,,,720000000.0,,720000000.0,,,710000000.0,,,,707000000.0,,,
FinanceLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39000000.0,90000000.0,89000000.0,87000000.0,,,,87000000.0,,,,128000000.0,,,,143000000.0,,143000000.0,,,131000000.0,,,,166000000.0,,,
FinanceLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519000000.0,447000000.0,451000000.0,470000000.0,,,,470000000.0,,,,494000000.0,,,,577000000.0,,577000000.0,,,579000000.0,,,,541000000.0,,,
FinanceLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667000000.0,731000000.0,777000000.0,800000000.0,,,,800000000.0,,,,847000000.0,,,,941000000.0,,941000000.0,,,932000000.0,,,,924000000.0,,,
FinanceLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318000000.0,293000000.0,353000000.0,368000000.0,,,,368000000.0,,,,353000000.0,,,,350000000.0,,350000000.0,,,359000000.0,,,,356000000.0,,,
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000000.0,,,,155000000.0,,,,165000000.0,,165000000.0,,,156000000.0,,,,193000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52000000.0,60000000.0,61000000.0,60000000.0,,,,60000000.0,,,,51000000.0,,,,70000000.0,,70000000.0,,,39000000.0,,,,45000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62000000.0,62000000.0,57000000.0,58000000.0,,,,58000000.0,,,,82000000.0,,,,98000000.0,,98000000.0,,,89000000.0,,,,60000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71000000.0,99000000.0,97000000.0,99000000.0,,,,99000000.0,,,,81000000.0,,,,132000000.0,,132000000.0,,,125000000.0,,,,115000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92000000.0,102000000.0,102000000.0,105000000.0,,,,105000000.0,,,,125000000.0,,,,126000000.0,,126000000.0,,,164000000.0,,,,155000000.0,,,
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109000000.0,194000000.0,237000000.0,243000000.0,,,,243000000.0,,,,225000000.0,,,,221000000.0,,221000000.0,,,222000000.0,,,,217000000.0,,,
FinanceLeasePrincipalPayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000000.0,37000000.0,58000000.0,79000000.0,,,,79000000.0,,,,79000000.0,,,,86000000.0,,86000000.0,,,123000000.0,,,,124000000.0,,,
FinanceLeaseRightOfUseAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590000000.0,598000000.0,486000000.0,520000000.0,,,,520000000.0,,,,553000000.0,,,,637000000.0,,637000000.0,,,587000000.0,,,,556000000.0,,,
FinanceLeaseRightOfUseAssetAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000000.0,37000000.0,70000000.0,93000000.0,,,,93000000.0,,,,93000000.0,,,,106000000.0,,106000000.0,,,135000000.0,,,,163000000.0,,,
FinanceLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,0.062,0.061,0.06,,,,0.06,,,,0.054,,,,0.044,,0.044,,,0.045,,,,0.049,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,,,,,,,,,,,,16000000.0,,,,38000000.0,,,,60000000.0,,,,79000000.0,,,,94000000.0,,,,111000000.0,,,,123000000.0,,,,149000000.0,,,,175000000.0,,175000000.0,,,208000000.0,,,,228000000.0,,,
FinitelivedIntangibleAssetsAcquired1 / USD,,,,,,,,,,,,113000000.0,,,,162000000.0,,,,162000000.0,,,,184000000.0,,,,184000000.0,,,,184000000.0,,,,184000000.0,,,,184000000.0,,,,249000000.0,,,,274000000.0,,274000000.0,,,274000000.0,,,,274000000.0,,,
GainLossOnDispositionOfAssets / USD,-1000000.0,-1000000.0,-2000000.0,-15000000.0,-1000000.0,-1000000.0,-3000000.0,4000000.0,1000000.0,-3000000.0,4000000.0,142000000.0,-16000000.0,-12000000.0,-13000000.0,15000000.0,21000000.0,32000000.0,20000000.0,-10000000.0,9000000.0,4000000.0,2000000.0,29000000.0,-1000000.0,5000000.0,8000000.0,-5000000.0,1000000.0,3000000.0,10000000.0,23000000.0,405000000.0,414000000.0,420000000.0,8000000.0,-1000000.0,17000000.0,17000000.0,428000000.0,7000000.0,-20000000.0,-6000000.0,18000000.0,2000000.0,10000000.0,1057000000.0,-7000000.0,10000000.0,-7000000.0,-22000000.0,-25000000.0,1620000000.0,-15000000.0,-14000000.0,-12000000.0,1301000000.0,201000000.0,213000000.0,209000000.0
GainsLossesOnExtinguishmentOfDebt / USD,,-75000000.0,-481000000.0,-47000000.0,,-75000000.0,75000000.0,47000000.0,17000000.0,17000000.0,-17000000.0,-481000000.0,-17000000.0,-17000000.0,-17000000.0,-17000000.0,-226000000.0,-226000000.0,-226000000.0,-17000000.0,,-125000000.0,-125000000.0,-335000000.0,,,-4000000.0,-135000000.0,,,-39000000.0,-4000000.0,,,-9000000.0,-39000000.0,0.0,0.0,-211000000.0,-9000000.0,-295000000.0,-295000000.0,-295000000.0,-211000000.0,,-12000000.0,-12000000.0,-295000000.0,,-295000000.0,-78000000.0,-78000000.0,-12000000.0,,,,-78000000.0,,,
GeneralAndAdministrativeExpense / USD,,,,164000000.0,54000000.0,109000000.0,162000000.0,182000000.0,53000000.0,112000000.0,174000000.0,228000000.0,66000000.0,131000000.0,207000000.0,248000000.0,68000000.0,135000000.0,206000000.0,287000000.0,74000000.0,158000000.0,237000000.0,285000000.0,85000000.0,178000000.0,272000000.0,327000000.0,82000000.0,164000000.0,247000000.0,343000000.0,81000000.0,164000000.0,254000000.0,340000000.0,86000000.0,180000000.0,268000000.0,344000000.0,96000000.0,172000000.0,289000000.0,370000000.0,87000000.0,214000000.0,301000000.0,416000000.0,77000000.0,416000000.0,154000000.0,228000000.0,337000000.0,74000000.0,164000000.0,253000000.0,307000000.0,90000000.0,190000000.0,301000000.0
GoodwillAcquiredDuringPeriod / USD,,,,125000000.0,,,,2329000000.0,,,,288000000.0,,,,,,,,,,,,323000000.0,,,,41000000.0,,,,693000000.0,,,,636000000.0,,,,332000000.0,,,,279000000.0,,,,1002000000.0,,1002000000.0,,,262000000.0,,,,362000000.0,,,
GoodwillImpairmentLoss / USD,,,,102000000.0,,,,102000000.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.0,,,0.0,,,,0.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,2513000000.0,2946000000.0,1078000000.0,2062000000.0,2905000000.0,3481000000.0,1095000000.0,2227000000.0,3245000000.0,3957000000.0,1066000000.0,2226000000.0,3004000000.0,4810000000.0,1539000000.0,2777000000.0,3846000000.0,4381000000.0,1460000000.0,2658000000.0,3637000000.0,5335000000.0,810000000.0,2370000000.0,3358000000.0,5244000000.0,1973000000.0,4090000000.0,7247000000.0,5430000000.0,1814000000.0,5430000000.0,3574000000.0,5278000000.0,9833000000.0,1922000000.0,3731000000.0,5361000000.0,8580000000.0,2247000000.0,4484000000.0,6390000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,,,,,,,,,,,,173000000.0,,,,178000000.0,,,,187000000.0,,,,238000000.0,,,,178000000.0,,,,149000000.0,,,,91000000.0,,,,86000000.0,,,,50000000.0,,,,9000000.0,,9000000.0,,,64000000.0,,,,66000000.0,,,
IncomeLossFromEquityMethodInvestments / USD,68000000.0,143000000.0,210000000.0,246000000.0,76000000.0,149000000.0,217000000.0,282000000.0,11000000.0,20000000.0,26000000.0,258000000.0,8000000.0,20000000.0,29000000.0,36000000.0,9000000.0,18000000.0,32000000.0,29000000.0,19000000.0,29000000.0,38000000.0,43000000.0,12000000.0,22000000.0,44000000.0,46000000.0,10000000.0,23000000.0,36000000.0,54000000.0,9000000.0,16000000.0,25000000.0,45000000.0,11000000.0,19000000.0,23000000.0,29000000.0,7000000.0,8000000.0,48000000.0,43000000.0,21000000.0,43000000.0,78000000.0,54000000.0,11000000.0,54000000.0,19000000.0,29000000.0,113000000.0,-18000000.0,-25000000.0,-6000000.0,45000000.0,-2000000.0,-2000000.0,13000000.0
IncomeTaxExaminationIncreaseDecreaseInLiabilityFromPriorYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254000000.0,,,
IncomeTaxExaminationPenaltiesAndInterestExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23000000.0,,,
