fact_unit,2011-09-14,2011-11-14,2012-03-09,2012-05-15,2012-08-10,2012-11-09,2013-03-08,2013-05-09,2013-08-12,2013-11-07,2013-11-08,2014-03-05,2014-05-12,2014-08-13,2014-11-12,2015-02-26,2015-05-08,2015-08-07,2015-11-06,2016-02-25,2016-05-05,2016-08-04,2016-11-03,2017-03-01,2017-05-04,2017-08-04,2017-08-25,2017-11-02,2018-03-01,2018-05-03,2018-08-03,2018-10-31,2019-02-27,2019-05-01,2019-07-31,2019-10-31,2020-02-28,2020-05-06,2020-08-05,2020-11-02,2021-02-26,2021-05-05,2021-08-04,2021-11-03,2022-02-28,2022-05-04,2022-08-03,2022-11-02,2023-02-24,2023-05-03,2023-08-02,2023-11-01,2024-02-26,2024-05-01,2024-07-31,2024-10-30,2025-02-21,2025-05-07,2025-08-06,2025-11-04
AllocatedShareBasedCompensationExpenseNetOfTax / USD,,,,,,,,,,,,,,,,19800000.0,,,,30100000.0,,,,11300000.0,,,11300000.0,,20300000.0,,,,25900000.0,,,,28400000.0,,,,30800000.0,,,,38700000.0,,,,34800000.0,,,,60400000.0,,,,75600000.0,,,
AllowanceForDoubtfulAccountsReceivable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900000.0,,,,7900000.0,,,,29600000.0,,,,20400000.0,,,,25700000.0,,,
AllowanceForDoubtfulAccountsReceivableCurrent / USD,5000000.0,5000000.0,5000000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5700000.0,5700000.0,5700000.0,5700000.0,6000000.0,6000000.0,6000000.0,6000000.0,5900000.0,5900000.0,6000000.0,5900000.0,5900000.0,6200000.0,6200000.0,6200000.0,6200000.0,7000000.0,7000000.0,7000000.0,7000000.0,7900000.0,7900000.0,7900000.0,7900000.0,29600000.0,29600000.0,29600000.0,29600000.0,20400000.0,20400000.0,20400000.0,20400000.0,25700000.0,25700000.0,25700000.0,25700000.0,28800000.0,28800000.0,28800000.0,28800000.0,43300000.0,43300000.0,43300000.0
AllowanceForDoubtfulAccountsReceivableWriteOffs / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10800000.0,,,,10800000.0,,,,5000000.0,,,,6000000.0,,,,14500000.0,,,
AmortizationOfIntangibleAssets / USD,,,,,,,171100000.0,,,,171100000.0,173500000.0,,,,178200000.0,,,,181000000.0,,,,182000000.0,,,182000000.0,,199000000.0,,,,216000000.0,,,,221000000.0,,,,223000000.0,,,,219000000.0,,,,212000000.0,,,,149000000.0,,,,233000000.0,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,,,,,0.0,0.0,4700000.0,4300000.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,400000.0,700000.0,500000.0,1000000.0,400000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,200000.0,200000.0,200000.0,100000.0,200000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,200000.0,100000.0,100000.0,200000.0,300000.0,200000.0,200000.0,200000.0,300000.0,200000.0,200000.0,200000.0,200000.0,200000.0
Assets / USD,5943800000.0,5943800000.0,5943800000.0,5949600000.0,5949600000.0,5949600000.0,5949600000.0,5720000000.0,5720000000.0,5720000000.0,5967700000.0,5720000000.0,5924600000.0,5924600000.0,5924600000.0,5924600000.0,6099900000.0,6066900000.0,6075900000.0,6075900000.0,6755300000.0,6755300000.0,6755300000.0,6755300000.0,6948400000.0,6948400000.0,6755300000.0,6948400000.0,6948400000.0,6966700000.0,6966700000.0,6966700000.0,6958400000.0,7167700000.0,7167700000.0,7167700000.0,7167700000.0,7999400000.0,7999400000.0,7999400000.0,7999400000.0,9344700000.0,9344700000.0,9344700000.0,9344700000.0,13199400000.0,13199400000.0,13199400000.0,13199400000.0,13131500000.0,13131500000.0,13131500000.0,13131500000.0,13284600000.0,13284600000.0,13284600000.0,13284600000.0,14678400000.0,14678400000.0,14678400000.0
AssetsCurrent / USD,1702300000.0,1702300000.0,1702300000.0,1879400000.0,1879400000.0,1879400000.0,1879400000.0,1834700000.0,1834700000.0,1834700000.0,1897500000.0,1834700000.0,2213500000.0,2213500000.0,2213500000.0,2213500000.0,2453400000.0,2453400000.0,2453400000.0,2453400000.0,2790800000.0,2790800000.0,2790800000.0,2790800000.0,3238100000.0,3238100000.0,2790800000.0,3238100000.0,3238100000.0,3396300000.0,3396300000.0,3396300000.0,3248200000.0,3796800000.0,3796800000.0,3796800000.0,3796800000.0,4334100000.0,4334100000.0,4334100000.0,4334100000.0,5953500000.0,5953500000.0,5953500000.0,5953500000.0,6478100000.0,6478100000.0,6478100000.0,6478100000.0,6564000000.0,6564000000.0,6564000000.0,6564000000.0,6705000000.0,6705000000.0,6705000000.0,6705000000.0,7373100000.0,7373100000.0,7373100000.0
CashAndCashEquivalentsAtCarryingValue / USD,88000000.0,88000000.0,94400000.0,36600000.0,36600000.0,36600000.0,88000000.0,99900000.0,99900000.0,99900000.0,88000000.0,36600000.0,37900000.0,37900000.0,37900000.0,99900000.0,188100000.0,188100000.0,188100000.0,37900000.0,344500000.0,344500000.0,344500000.0,188100000.0,37600000.0,37600000.0,188100000.0,37600000.0,344500000.0,263700000.0,263700000.0,263700000.0,37600000.0,144200000.0,205800000.0,205800000.0,205800000.0,205800000.0,154000000.0,154000000.0,154000000.0,1410200000.0,1410200000.0,1410200000.0,1410200000.0,258100000.0,258100000.0,258100000.0,258100000.0,315200000.0,315200000.0,315200000.0,315200000.0,588700000.0,588700000.0,588700000.0,588700000.0,503500000.0,503500000.0,503500000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144200000.0,144200000.0,144200000.0,263700000.0,205800000.0,205800000.0,205800000.0,144200000.0,154000000.0,154000000.0,154000000.0,205800000.0,1410200000.0,1410200000.0,1410200000.0,154000000.0,258100000.0,258100000.0,258100000.0,1410200000.0,315200000.0,315200000.0,315200000.0,258100000.0,588700000.0,588700000.0,588700000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43500000.0,110900000.0,-119500000.0,84900000.0,-11300000.0,-38900000.0,61600000.0,60400000.0,804400000.0,1095500000.0,-51800000.0,-531600000.0,-909000000.0,-1165100000.0,1256200000.0,128800000.0,283500000.0,126500000.0,-1152100000.0,-35800000.0,-111300000.0,125500000.0,57100000.0,215100000.0,76600000.0,358000000.0
CertificatesOfDepositAtCarryingValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212000000.0,214000000.0,217000000.0,211000000.0,211000000.0
CommonStockDividendsPerShareCashPaid / USD/shares,,,,,,,,,,,,0.0425,0.0,0.0,0.0,0.0,0.0425,0.085,0.1275,0.0425,0.0675,0.135,0.2025,0.195,0.1075,0.215,0.195,0.3225,0.31,0.16,0.32,0.48,0.4825,0.21,0.42,0.64,0.69,0.295,0.59,0.885,0.925,0.38,0.76,1.14,1.265,0.4,0.8,1.2,1.54,0.5,1.0,1.5,1.7,0.59,1.18,1.77,2.09,0.62,1.24,1.86
CommonStockParOrStatedValuePerShare / USD/shares,,,,,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,,,,,,,,,286100000.0,286100000.0,286100000.0,286100000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0
CommonStockSharesOutstanding / shares,,,,,,,,,145100000.0,145100000.0,144800000.0,145100000.0,172000000.0,172000000.0,172000000.0,172000000.0,172200000.0,172200000.0,172200000.0,172200000.0,168200000.0,168200000.0,168200000.0,168200000.0,160300000.0,160300000.0,168200000.0,160300000.0,160300000.0,153000000.0,153000000.0,153000000.0,153000000.0,147700000.0,147700000.0,147700000.0,147700000.0,143000000.0,143000000.0,143000000.0,143000000.0,141900000.0,141900000.0,141900000.0,141900000.0,134800000.0,134800000.0,134800000.0,134800000.0,135500000.0,135500000.0,135500000.0,135500000.0,134100000.0,134100000.0,134100000.0,134100000.0,132600000.0,132600000.0,132600000.0
CommonStockValue / USD,,,,,,,,,1400000.0,1400000.0,1400000.0,1400000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1600000.0,1600000.0,1700000.0,1600000.0,1600000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,1300000.0,1300000.0,1300000.0,1300000.0,1400000.0,1400000.0,1400000.0,1400000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0
ComprehensiveIncomeNetOfTax / USD,,,,200000.0,-34100000.0,-4100000.0,-10100000.0,12800000.0,48000000.0,89100000.0,-10100000.0,17200000.0,25900000.0,69300000.0,69100000.0,121500000.0,47000000.0,137300000.0,187700000.0,126100000.0,43700000.0,156600000.0,285100000.0,234600000.0,70000000.0,152400000.0,234600000.0,266500000.0,358600000.0,64300000.0,222900000.0,366400000.0,346400000.0,144400000.0,290800000.0,471400000.0,567000000.0,156000000.0,340700000.0,527700000.0,608300000.0,126400000.0,323200000.0,537300000.0,749600000.0,239300000.0,519300000.0,771600000.0,810500000.0,241500000.0,484600000.0,734100000.0,990000000.0,239700000.0,520300000.0,811100000.0,1056500000.0,207300000.0,486800000.0,829900000.0
ContractWithCustomerAssetNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134700000.0,134700000.0,134700000.0,134700000.0,242100000.0,242100000.0,242100000.0,242100000.0,111800000.0,111800000.0,111800000.0,111800000.0,97100000.0,97100000.0,97100000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159000000.0,159000000.0,159000000.0,159000000.0,178000000.0,178000000.0,178000000.0,178000000.0,252000000.0,252000000.0,252000000.0,252000000.0,244000000.0,244000000.0,244000000.0,255300000.0,423300000.0,423300000.0,423300000.0,423300000.0,525300000.0,525300000.0,525300000.0,525300000.0,527400000.0,527400000.0,527400000.0,527400000.0,522300000.0,522300000.0,522300000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158800000.0,158800000.0,158800000.0,143500000.0,178300000.0,178300000.0,178300000.0,178300000.0,252200000.0,252200000.0,252200000.0,252200000.0,243700000.0,243700000.0,243700000.0,243700000.0,402900000.0,402900000.0,402900000.0,402900000.0,485500000.0,485500000.0,485500000.0,485500000.0,487400000.0,487400000.0,487400000.0,487400000.0,491000000.0,491000000.0,491000000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000000.0,-99000000.0,-126000000.0,113000000.0,58000000.0,116000000.0,153000000.0,113000000.0,74000000.0,113000000.0,117000000.0,123000000.0,123000000.0,210000000.0,157000000.0,203000000.0,97000000.0,147000000.0,156000000.0,171000000.0,156000000.0,200000000.0,223000000.0,238000000.0,190000000.0,265000000.0,293000000.0,329000000.0,175000000.0,237000000.0,293000000.0
CostOfGoodsAndServicesSold / USD,3491700000.0,5497700000.0,6029700000.0,1779200000.0,3790500000.0,5951900000.0,7410400000.0,1934600000.0,4092400000.0,6283000000.0,7410400000.0,8018900000.0,2009700000.0,4337400000.0,6743300000.0,8458600000.0,2227100000.0,4836200000.0,7595000000.0,9008300000.0,2298700000.0,5078200000.0,8012100000.0,10153200000.0,2592200000.0,5646300000.0,10153200000.0,8740200000.0,10872900000.0,2702500000.0,5953300000.0,9244300000.0,11344400000.0,3002500000.0,6493000000.0,10152600000.0,12382700000.0,3285800000.0,7141900000.0,11233100000.0,13533600000.0,3632700000.0,7251200000.0,11182100000.0,14992500000.0,4042300000.0,8305900000.0,12691000000.0,15257400000.0,4845000000.0,9822600000.0,14804900000.0,17252300000.0,4013700000.0,8458300000.0,12858900000.0,19062100000.0,3809400000.0,8049700000.0,12365600000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,-10600000.0,,,,-10600000.0,17900000.0,,,,110300000.0,,,,96700000.0,,,,206800000.0,,,206800000.0,,258500000.0,,,,295600000.0,,,,258900000.0,,,,192600000.0,,,,224700000.0,,,,166500000.0,,,,235600000.0,,,,281800000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,2800000.0,,,,2800000.0,4100000.0,,,,5100000.0,,,,4600000.0,,,,5800000.0,,,5800000.0,,10100000.0,,,,16800000.0,,,,21300000.0,,,,17700000.0,,,,20000000.0,,,,18300000.0,,,,27400000.0,,,,33900000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,-3500000.0,,,,-3500000.0,21400000.0,,,,123400000.0,,,,111400000.0,,,,231900000.0,,,231900000.0,,297200000.0,,,,347300000.0,,,,310000000.0,,,,253600000.0,,,,300800000.0,,,,234000000.0,,,,315900000.0,,,,391500000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,4300000.0,,,,4300000.0,-600000.0,,,,8000000.0,,,,10100000.0,,,,19300000.0,,,19300000.0,,28600000.0,,,,34900000.0,,,,29800000.0,,,,43300000.0,,,,56100000.0,,,,49200000.0,,,,52900000.0,,,,75800000.0,,,
DebtInstrumentCarryingAmount / USD,,,,,,,3766000000.0,,,,3766000000.0,3251400000.0,,,,3192400000.0,,,3177000000.0,3177000000.0,3259300000.0,3259300000.0,3259300000.0,3286500000.0,3267800000.0,3267800000.0,3286500000.0,3267800000.0,3267800000.0,3255900000.0,3255900000.0,3255900000.0,3255900000.0,3226500000.0,3226500000.0,3226500000.0,3226500000.0,3337900000.0,3337900000.0,3337900000.0,3337900000.0,3954400000.0,3954400000.0,3954400000.0,3954400000.0,6904500000.0,6904500000.0,6904500000.0,6904500000.0,5959000000.0,5959000000.0,5959000000.0,5959000000.0,5673300000.0,5673300000.0,5673300000.0,5673300000.0,5875600000.0,5875600000.0,5875600000.0
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28400000.0,,,,
DebtLongtermAndShorttermCombinedAmount / USD,,,,,4066000000.0,4066000000.0,4066000000.0,3771000000.0,3771000000.0,3771000000.0,4066000000.0,3771000000.0,3251200000.0,3251200000.0,3251200000.0,3251200000.0,3190000000.0,3157000000.0,3192400000.0,3192400000.0,3286500000.0,3286500000.0,3286500000.0,3286500000.0,,,3286500000.0,,3255900000.0,,,,3226500000.0,,,,3337900000.0,,,,3954400000.0,,,,6904500000.0,,,,5959000000.0,,,,5673300000.0,,,,5875600000.0,,,
DeferredFederalStateAndLocalTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,-48600000.0,,,,-89000000.0,,,-89000000.0,,-48500000.0,,,,-90500000.0,,,,-167600000.0,,,,-52700000.0,,,,-83000000.0,,,,-18800000.0,,,,-8700000.0,,,,-15000000.0,,,
DeferredFinanceCostsNet / USD,,,,,,,,,,,,,,,,,,,26400000.0,-26400000.0,26800000.0,26800000.0,26800000.0,26800000.0,33400000.0,33400000.0,26800000.0,33400000.0,33400000.0,20400000.0,20400000.0,20400000.0,20400000.0,17900000.0,17900000.0,17900000.0,17900000.0,20600000.0,20600000.0,20600000.0,20600000.0,27200000.0,27200000.0,27200000.0,27200000.0,46000000.0,46000000.0,46000000.0,46000000.0,36300000.0,36300000.0,36300000.0,36300000.0,28400000.0,28400000.0,,28400000.0,32800000.0,32800000.0,32800000.0
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,-800000.0,,,,-800000.0,-300000.0,,,,-100000.0,,,,-100000.0,,,,-100000.0,,,-100000.0,,-4800000.0,,,,-8700000.0,,,,-4800000.0,,,,-3400000.0,,,,-4900000.0,,,,-1400000.0,,,,2000000.0,,,,-3200000.0,,,
DeferredIncomeTaxExpenseBenefit / USD,-29300000.0,-44700000.0,-94400000.0,-8100000.0,-17500000.0,-8600000.0,-4300000.0,-16600000.0,-32000000.0,-48100000.0,-4300000.0,-10200000.0,-14100000.0,-23500000.0,-21300000.0,-56300000.0,-22100000.0,-44400000.0,-67200000.0,-48700000.0,,,,-89100000.0,,,-89100000.0,-1000000.0,-53300000.0,,,,-99200000.0,,,,-172400000.0,,,,-56100000.0,,,,-87900000.0,,,,-20200000.0,,,,-6700000.0,,,,-18200000.0,,,
DeferredIncomeTaxLiabilities / USD,,,,,,,797400000.0,,,,797400000.0,736100000.0,,,,668300000.0,,,,579300000.0,,,,576600000.0,,,576600000.0,,472600000.0,,,,264700000.0,,,,199500000.0,,,,209600000.0,,,,191400000.0,,,,431900000.0,,,,391400000.0,,,,346500000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196300000.0,196300000.0,196300000.0,196300000.0,141900000.0,141900000.0,141900000.0,141900000.0,62400000.0,62400000.0,62400000.0,62400000.0,55300000.0,55300000.0,55300000.0,55300000.0,222300000.0,222300000.0,222300000.0,222300000.0,203400000.0,203400000.0,203400000.0,203400000.0,171400000.0,171400000.0,171400000.0,171400000.0,167400000.0,167400000.0,167400000.0
DeferredTaxAssetsGross / USD,,,,,,,130000000.0,,,,130000000.0,125900000.0,,,,102800000.0,,,,103500000.0,,,,101900000.0,,,101900000.0,,104600000.0,,,,83900000.0,,,,74800000.0,,,,167800000.0,,,,167400000.0,,,,224600000.0,,,,205000000.0,,,,192700000.0,,,
