fact_unit,2010-09-03,2011-02-09,2011-05-25,2011-08-09,2011-11-08,2012-02-03,2012-05-23,2012-08-01,2012-10-31,2013-02-06,2013-05-14,2013-07-31,2013-10-30,2014-02-04,2014-05-14,2014-08-06,2014-10-30,2015-02-06,2015-05-22,2015-08-10,2015-11-06,2016-02-04,2016-05-19,2016-08-05,2016-11-03,2017-02-08,2017-05-24,2017-08-03,2017-11-08,2018-02-08,2018-05-17,2018-08-03,2018-11-08,2019-02-06,2019-05-14,2019-08-06,2019-11-08,2020-02-07,2020-05-22,2020-08-04,2020-11-06,2021-02-09,2021-05-19,2021-08-03,2021-11-04,2022-02-08,2022-05-17,2022-08-09,2022-11-08,2023-02-07,2023-05-26,2023-08-09,2023-11-09,2024-02-09,2024-05-22,2024-08-09,2024-11-07,2025-02-07,2025-05-20,2025-08-07,2025-11-07
CurrentForeignTaxExpenseBenefit / USD,,,,,,,6475000.0,,,,6189000.0,,,,2769000.0,,,,1730000.0,,,,12628000.0,,,,2944000.0,,,,-31508000.0,,,,-13012000.0,,,,4208000.0,,,,22274000.0,,,,10061000.0,,,,27400000.0,,,,24100000.0,,,,98000000.0,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,1826000.0,,,,10903000.0,,,,1985000.0,,,,5891000.0,,,12000000.0,33495000.0,,,,4311000.0,,,,-29778000.0,,,,8780000.0,,,,-4385000.0,,,,33371000.0,,,,40197000.0,,,,51800000.0,,,,35500000.0,,,,171500000.0,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,-779000.0,,,,1521000.0,,,,-55000.0,,,,456000.0,,,,4527000.0,,,,-1406000.0,,,,938000.0,,,,2521000.0,,,,-1266000.0,,,,2857000.0,,,,3575000.0,,,,6000000.0,,,,-600000.0,,,,3300000.0,,
CustomerRefundLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,57499000.0,0.0,0.0,65853000.0,65853000.0,65853000.0,65853000.0,77829000.0,77829000.0,77829000.0,77829000.0,53361000.0,53361000.0,53361000.0,53361000.0,51700000.0,51700000.0,51700000.0,51700000.0,52400000.0,52400000.0,52400000.0,52400000.0,34500000.0,34500000.0,34500000.0,34500000.0,32800000.0,32800000.0
DebtInstrumentCarryingAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2952900000.0,2751400000.0,1744100000.0,1744100000.0,1744100000.0,1744100000.0,1744100000.0,3075900000.0,3075900000.0,3075900000.0,3075900000.0,2528500000.0,2528500000.0
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17400000.0,15900000.0,11100000.0,11100000.0,11100000.0,11100000.0,11100000.0,17600000.0,17600000.0,17600000.0,17600000.0,15900000.0,15900000.0
DebtLongtermAndShorttermCombinedAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3101400000.0,3094100000.0,3095600000.0,3097300000.0,3097300000.0,3100500000.0,3675900000.0,3676000000.0,3677100000.0,3678500000.0,3081100000.0,3081300000.0
DeferredCostsCurrent / USD,,,,,,,,,,,,,,,,,,5002000.0,5002000.0,56779000.0,56779000.0,56779000.0,56779000.0,98474000.0,98474000.0,98474000.0,98474000.0,127901000.0,127901000.0,127901000.0,127901000.0,117851000.0,117851000.0,117851000.0,117851000.0,51867000.0,51867000.0,51867000.0,51867000.0,19598000.0,19598000.0,19598000.0,19598000.0,15524000.0,15524000.0,15524000.0,15524000.0,,,,104900000.0,79900000.0,79900000.0,79900000.0,79900000.0,85000000.0,85000000.0,85000000.0,85000000.0,80800000.0,80800000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,3633000.0,,,,-798000.0,,,,1712000.0,,,,-1821000.0,,,,-14216000.0,,,,1575000.0,,,,1211000.0,,,,969000.0,,,,-13530000.0,,,,-128317000.0,,,,45079000.0,,,,43600000.0,,,,34800000.0,,,,-175400000.0,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,-932000.0,,,,-241000.0,,,,40000.0,,,,846000.0,,,,-1358000.0,,,,632000.0,,,,-1250000.0,,,,-2482000.0,,,,-19188000.0,,,,3051000.0,,,,-32613000.0,,,,-7600000.0,,,,-25800000.0,,,,-178100000.0,,
DeferredIncomeTaxExpenseBenefit / USD,-488000.0,8503000.0,-391000.0,,,,2661000.0,,,,-1084000.0,,,,1878000.0,,,,-841000.0,,,,-19036000.0,,,,2279000.0,,,,-270000.0,,,,882000.0,,,,-32523000.0,,,,-134423000.0,,,,13783000.0,,,,37100000.0,,,,11900000.0,,,,-384900000.0,,
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,95748000.0,,,,126212000.0,,,,164002000.0,,,,147317000.0,,,,145444000.0,,,,137784000.0,,,,172520000.0,,,,240200000.0,,,,920700000.0,,,,593900000.0,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21800000.0,21800000.0,21800000.0,21800000.0,534000000.0,534000000.0,534000000.0,534000000.0,340900000.0,340900000.0,340900000.0,340900000.0,259600000.0,259600000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,-40000.0,,,,-45000.0,,,,126000.0,,,,134000.0,,,,-3462000.0,,,,72000.0,,,,-231000.0,,,,2395000.0,,,,195000.0,,,,-9157000.0,,,,1317000.0,,,,1100000.0,,,,2900000.0,,,,-31400000.0,,
DeferredTaxAssetInterestCarryforward / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
DeferredTaxAssetsDeferredIncome / USD,,,,,,,2741000.0,,,,2339000.0,,,,6790000.0,,,,15157000.0,,,,5011000.0,,,,33254000.0,,,,41977000.0,,,,42426000.0,,,,,,,,0.0,,,,3323000.0,,,,58500000.0,,,,79100000.0,,,,131100000.0,,
DeferredTaxAssetsGross / USD,,,,,,,,,,,,,,,,,,,,,,,224153000.0,,,,291975000.0,,,,312055000.0,,,,339009000.0,,,,302677000.0,,,,336267000.0,,,,355030000.0,,,,414100000.0,,,,769700000.0,,,,1054000000.0,,
DeferredTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,90685000.0,,,,121401000.0,,,,127970000.0,,,,143369000.0,,,,253264000.0,,,,249330000.0,,,,259269000.0,,,,292200000.0,,,,431500000.0,,,,254900000.0,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131000.0,,,,35378000.0,,,,27498000.0,,,,5555000.0,,,,5576000.0,,,,10300000.0,,,,50300000.0,,,,63200000.0,,
DeferredTaxAssetsTaxCreditCarryforwardsOther / USD,,,,,,,,,,,,,,,8724000.0,,,,17368000.0,,,,60278000.0,,,,76565000.0,,,,52639000.0,,,,64175000.0,,,,72408000.0,,,,45746000.0,,,,54576000.0,,,,71600000.0,,,,159500000.0,,,,174400000.0,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation / USD,,,,,,,,,,,,,,,,,,,,,,,52051000.0,,,,82230000.0,,,,131305000.0,,,,94919000.0,,,,113517000.0,,,,124276000.0,,,,132794000.0,,,,106000000.0,,,,96600000.0,,,,72600000.0,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost / USD,,,,,,,2535000.0,,,,2574000.0,,,,2598000.0,,,,2552000.0,,,,,,,,22446000.0,,,,25048000.0,,,,78293000.0,,,,82720000.0,,,,66253000.0,,,,60012000.0,,,,88400000.0,,,,109800000.0,,,,143000000.0,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent / USD,,,,,,,3405000.0,,,,1843000.0,,,,4017000.0,,,,3364000.0,,,,4692000.0,,,,5359000.0,,,,8865000.0,,,,5729000.0,,,,5965000.0,,,,,,,,,,,,13000000.0,,,,,,,,1000000.0,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,,,,,,,,,,,,,,,,,133468000.0,,,,170574000.0,,,,184085000.0,,,,195640000.0,,,,49413000.0,,,,86937000.0,,,,95761000.0,,,,121900000.0,,,,338200000.0,,,,799100000.0,,
DeferredTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,5063000.0,,,,4811000.0,,,,36032000.0,,,,3948000.0,,,,,,,,,,,,,,,,489200000.0,,,,489200000.0,,,,339000000.0,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,4356000.0,,,,8306000.0,,,,38068000.0,,,,24651000.0,,,,22486000.0,,,,18206000.0,,,,29683000.0,,,,0.0,,,,15000000.0,,,,513200000.0,,
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40391000.0,,,,50000000.0,,,,64700000.0,,,,75700000.0,,
DeferredTaxLiabilitiesTaxDeferredIncome / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,45100000.0,,,,841000000.0,,,,5000000.0,,
DefinedContributionPlanCostRecognized / USD,,,,,,,2665000.0,,,,5091000.0,,,,5570000.0,,,,6089000.0,,,,7476000.0,,,,8554000.0,,,,8348000.0,,,,8018000.0,,,,9592000.0,,,,10881000.0,,,,14071000.0,,,,17700000.0,,,,22400000.0,,,,36100000.0,,
Depreciation / USD,,,,,,,15713000.0,,,,14016000.0,,,,11467000.0,,,,10200000.0,,,,13203000.0,,,,21057000.0,,14869000.0,22329000.0,28800000.0,7743000.0,15369000.0,23233000.0,30707000.0,9130000.0,18753000.0,28769000.0,32202000.0,11134000.0,23037000.0,35246000.0,39726000.0,12298000.0,25826000.0,40790000.0,47628000.0,12500000.0,28400000.0,44700000.0,56300000.0,17500000.0,38900000.0,62900000.0,61200000.0,31500000.0,67900000.0,101600000.0,90300000.0,35900000.0,74000000.0
DepreciationDepletionAndAmortization / USD,13497000.0,2746000.0,21322000.0,3765000.0,7770000.0,11271000.0,17574000.0,3245000.0,6529000.0,9383000.0,14999000.0,2769000.0,5319000.0,7828000.0,12123000.0,3057000.0,6424000.0,9837000.0,10634000.0,4148000.0,9278000.0,15123000.0,13359000.0,6575000.0,13928000.0,21462000.0,21057000.0,7378000.0,14869000.0,22329000.0,28800000.0,7743000.0,26626000.0,34490000.0,30707000.0,9260000.0,19011000.0,29151000.0,43969000.0,11257000.0,23281000.0,35611000.0,40232000.0,12418000.0,26109000.0,40116000.0,48113000.0,12500000.0,28600000.0,44600000.0,55600000.0,22300000.0,51000000.0,86000000.0,61100000.0,40400000.0,85700000.0,128300000.0,122300000.0,44800000.0,92100000.0
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet / USD,,,,-852000.0,-5221000.0,-5722000.0,,,,,,,,,,,,,,,,,-18425000.0,,,,18548000.0,798000.0,573000.0,11731000.0,144000.0,-8603000.0,-14705000.0,-15325000.0,7197000.0,2404000.0,2157000.0,12968000.0,-19473000.0,-3298000.0,-1087000.0,-1643000.0,16831000.0,-2657000.0,-3685000.0,-9518000.0,-959000.0,-1800000.0,-1200000.0,2900000.0,-3600000.0,1600000.0,-2600000.0,-16700000.0,5900000.0,3800000.0,7400000.0,-600000.0,-15100000.0,3500000.0,200000.0
EarningsPerShareBasic / USD/shares,-1.53,-0.85,1.26,0.31,0.35,0.82,-1.83,-0.11,-0.68,-0.51,0.56,-1.3,-1.45,-0.61,-1.31,,-2.12,4.02,-0.34,,-0.96,-0.46,3.79,,-0.15,,-3.48,-0.46,-0.03,-0.37,-0.1,0.57,0.54,0.76,0.73,0.63,0.86,2.44,1.57,0.41,1.05,2.49,2.95,0.78,1.65,3.23,3.58,1.32,1.4,2.66,5.14,-0.76,-2.38,-3.27,3.62,-1.22,-4.42,-4.95,-7.03,-1.52,-3.61
EarningsPerShareDiluted / USD/shares,-1.53,-0.85,1.25,0.3,0.35,0.82,-1.83,-0.11,-0.68,-0.51,0.56,-1.3,-1.45,-0.61,-1.31,,-2.12,3.29,-0.34,,-0.96,-0.46,3.2,,-0.15,,-3.48,-0.46,-0.03,-0.37,-0.1,0.56,0.53,0.74,0.72,0.62,0.84,2.41,1.54,0.41,1.04,2.47,2.9,0.77,1.63,3.2,3.54,1.3,1.39,2.63,5.09,-0.76,-2.38,-3.27,3.58,-1.22,-4.42,-4.95,-7.03,-1.52,-3.61
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15124000.0,24924000.0,-3201000.0,-8063000.0,-1705000.0,-10639000.0,1925000.0,8966000.0,19006000.0,-10868000.0,1800000.0,-700000.0,-2700000.0,18600000.0,-14700000.0,-36200000.0,-18600000.0,-5200000.0,3800000.0,-7400000.0,7900000.0,-15900000.0,-900000.0,8000000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,,,0.036,,,,0.154,,,,0.037,,,,-0.193,,,,0.038,,,,-0.024,,-0.737,-0.823,0.784,0.074,0.181,-0.646,0.125,0.255,0.186,0.156,-0.27,0.021,0.096,0.128,-0.434,0.112,0.151,0.106,0.118,0.022,0.114,0.153,0.131,0.1,0.07,0.122,0.102,-0.235,-0.17,-0.092,0.159,0.138,-0.128
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,,,-0.35,,,,0.35,,,,-0.35,,,,0.35,,,,0.35,,,,0.35,,0.35,0.3155,0.35,,,,0.35,,,,0.316,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential / pure,,,,,,,0.221,,,,-0.08,,,,0.106,,,,-0.415,,,,-0.104,,,,-0.121,,,,0.258,,,,-0.014,,,,-0.069,,,,-0.09,,,,0.01,,,,-0.029,,,,-0.018,,,,-0.003,,
EffectiveIncomeTaxRateReconciliationGiltiPercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,-0.031,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,0.004,,,,-0.009,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,,,,-0.055,,,,0.004,,,,0.031,,,,-0.05,,,,0.02,,,,-0.006,,,,-0.046,,,,0.037,,,,-0.007,,,,0.04,,,,0.016,,,,0.008,,,,0.006,,,,-0.016,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,,,,-0.019,,,,0.013,,,,0.0,,,,-0.023,,,,0.003,,,,0.009,,,,0.016,,,,0.049,,,,0.005,,,,0.029,,,,0.021,,,,0.011,,,,0.012,,,,0.02,,
EmployeeRelatedLiabilitiesCurrent / USD,,,,19699000.0,19699000.0,19699000.0,19699000.0,15435000.0,15435000.0,15435000.0,15435000.0,33564000.0,33564000.0,31358000.0,33564000.0,44255000.0,44255000.0,44255000.0,44255000.0,47763000.0,47763000.0,47763000.0,47763000.0,39919000.0,39919000.0,39919000.0,39919000.0,44843000.0,44843000.0,44843000.0,44843000.0,57499000.0,43261000.0,57499000.0,57499000.0,73695000.0,73695000.0,73695000.0,73695000.0,81791000.0,81791000.0,81791000.0,81791000.0,122404000.0,122404000.0,122404000.0,122404000.0,134000000.0,134000000.0,134000000.0,134000000.0,177500000.0,177500000.0,177500000.0,177500000.0,227300000.0,227300000.0,227300000.0,227300000.0,268300000.0,268300000.0
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount / USD,,,,,,,11413000.0,,,,11266000.0,,,,11220000.0,,,,6964000.0,,,,26156000.0,,,,17423000.0,,,,30367000.0,,,,74717000.0,,,,90914000.0,,,,75725000.0,,,,24451000.0,,,,30100000.0,,,,82100000.0,,,,74400000.0,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552000.0,,,,3561000.0,,,,48383000.0,,,,48687000.0,,,,21700000.0,,,,35400000.0,,,,45800000.0,,
EntityCommonStockSharesOutstanding / shares,84977766.0,85529946.0,86678915.0,86743220.0,86659775.0,89577402.0,89877335.0,90160732.0,90753166.0,91642586.0,91870014.0,92879333.0,97101554.0,98013610.0,98970156.0,83470429.0,84123809.0,84368648.0,84609452.0,85403489.0,84622403.0,84812555.0,84834119.0,86015312.0,86560317.0,101410198.0,103836895.0,106527814.0,114053077.0,114398287.0,114379624.0,113828217.0,113872075.0,113161938.0,112541501.0,113178103.0,113346942.0,113424323.0,113942760.0,114338838.0,115021621.0,115177650.0,115656093.0,116518331.0,115299786.0,115416162.0,115808814.0,166690699.0,167819126.0,168674529.0,169333577.0,169830769.0,170067620.0,170586411.0,171385386.0,175282774.0,175627391.0,176495706.0,177424908.0,184470212.0,184778832.0
EntityPublicFloat / USD,,,844769000.0,,,,1080996000.0,,,,902407000.0,,,,1690851000.0,,,,1864553000.0,,,,2352143000.0,,,,3782335339.0,,,,11405142125.0,,,,15537179720.0,,,,13938279654.0,,,,13938279654.0,,,,17527063287.0,,,,17945841641.0,,,,23342656391.0,,,,26579762843.0,,
EquitySecuritiesWithoutReadilyDeterminableFairValueAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000000.0,,20000000.0,20000000.0,20000000.0,20000000.0,25000000.0,7000000.0,20000000.0,20000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0
FairValueOptionChangesInFairValueGainLoss1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2000000.0,0.0,6100000.0,,-39600000.0,-38200000.0,-37100000.0,6000000.0,,-1400000.0,-1700000.0,-31500000.0,,-4300000.0
FinancialLiabilitiesFairValueDisclosure / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109200000.0,109200000.0,109200000.0,109200000.0,140500000.0,140500000.0,140500000.0,140500000.0,63600000.0,63600000.0,63600000.0,63600000.0,28600000.0,28600000.0
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,,,32565000.0,,,,34129000.0,,,,40320000.0,,,,44124000.0,,,,,,,,22250000.0,,,,18192000.0,,,,55941000.0,,,,54115000.0,,,,74239000.0,,,,110327000.0,282400000.0,608200000.0,915700000.0,169300000.0,,1204200000.0,1204200000.0,1204200000.0,1955600000.0,1955600000.0,1606300000.0,1955600000.0,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,,,,3593000.0,,,,425000.0,,,,160000.0,,,,4036000.0,,,,32617000.0,,,,31683000.0,,,,21469000.0,,,,20527000.0,,,,42182000.0,,,,52036000.0,872500000.0,909100000.0,943700000.0,862100000.0,,768500000.0,757300000.0,706400000.0,709600000.0,726000000.0,716500000.0,683000000.0,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734700000.0,590600000.0,305000000.0,,,388300000.0,196100000.0,,552500000.0,377500000.0,187500000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,,,,,,,,,25000.0,,,,,,,,,,,,5918000.0,,,,4295000.0,,,,3844000.0,,,,524000.0,,,,13998000.0,,,,29321000.0,,,,659300000.0,,,,234700000.0,,,,108900000.0,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,,,,,762000.0,,,,561000.0,,,,25000.0,,,,,,,,12354000.0,,,,10774000.0,,,,7084000.0,,,,3831000.0,,,,14838000.0,,,,36801000.0,775400000.0,778000000.0,807400000.0,725400000.0,,633200000.0,626900000.0,579500000.0,243600000.0,239800000.0,239000000.0,207100000.0,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,,,,,3969000.0,,,,4023000.0,,,,548000.0,,,,25000.0,,,,20290000.0,,,,18445000.0,,,,19371000.0,,,,7010000.0,,,,19307000.0,,,,39040000.0,792200000.0,837700000.0,870000000.0,788200000.0,,688400000.0,677100000.0,620100000.0,590200000.0,586800000.0,585100000.0,553200000.0,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,,,,,503000.0,,,,79000.0,,,,4036000.0,,,,548000.0,,,,21672000.0,,,,28223000.0,,,,20669000.0,,,,18934000.0,,,,22758000.0,,,,43875000.0,849400000.0,858700000.0,890900000.0,809200000.0,,750400000.0,739100000.0,681600000.0,634100000.0,636200000.0,628900000.0,593200000.0,,
FiniteLivedIntangibleAssetsGross / USD,,,,,,,50398000.0,,,,50395000.0,,,,49147000.0,,,,49237000.0,,,,,,,,26859000.0,,,,113627000.0,,,,154396000.0,,,,127230000.0,,,,125499000.0,,,,231918000.0,5737000000.0,5971100000.0,6138300000.0,435800000.0,,5657400000.0,5657400000.0,5657400000.0,5016200000.0,5016200000.0,4666900000.0,5016200000.0,,
FiniteLivedIntangibleAssetsNet / USD,23224000.0,23224000.0,23224000.0,17833000.0,17833000.0,17833000.0,17833000.0,16266000.0,16266000.0,16266000.0,16266000.0,8827000.0,8827000.0,8827000.0,8827000.0,5113000.0,5113000.0,5113000.0,5113000.0,4769000.0,4769000.0,4769000.0,4769000.0,4609000.0,4609000.0,4609000.0,4609000.0,110262000.0,110262000.0,110262000.0,95435000.0,103681000.0,103681000.0,103681000.0,98455000.0,73115000.0,73115000.0,73115000.0,73115000.0,51260000.0,51260000.0,51260000.0,51260000.0,121591000.0,121591000.0,121591000.0,121591000.0,266500000.0,266500000.0,266500000.0,266500000.0,4453200000.0,4453200000.0,4453200000.0,4453200000.0,3060600000.0,3060600000.0,3060600000.0,3060600000.0,,
ForeignCurrencyTransactionGainLossBeforeTax / USD,,,,,,,4289000.0,,,,1414000.0,,,,-1311000.0,,,,-778000.0,,,,209000.0,,,,-2068000.0,,,,-1407000.0,,,,4990000.0,,,,-3038000.0,,,,-505000.0,,,,-3589000.0,,,,700000.0,,,,-7300000.0,,,,-31800000.0,,
GainLossOnInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,-655000.0,38636000.0,-5333000.0,2000000.0,2400000.0,6100000.0,39600000.0,-39600000.0,-37700000.0,-36600000.0,6000000.0,800000.0,-1400000.0,-1700000.0,-31000000.0,,
GainsLossesOnExtinguishmentOfDebt / USD,,,,,,,,,,,,,-9014000.0,-9014000.0,-9014000.0,,-9014000.0,-9014000.0,-9014000.0,,,,-9014000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7700000.0,7000000.0,7700000.0,7700000.0,7700000.0,,
GeneralAndAdministrativeExpense / USD,97146000.0,21626000.0,166228000.0,26202000.0,52822000.0,80314000.0,130376000.0,30577000.0,56362000.0,86067000.0,109484000.0,43202000.0,74011000.0,106891000.0,121200000.0,32860000.0,75883000.0,110601000.0,147260000.0,39352000.0,83327000.0,136891000.0,161374000.0,49035000.0,98996000.0,148057000.0,175093000.0,46743000.0,96428000.0,149367000.0,192452000.0,60603000.0,121427000.0,187378000.0,211409000.0,67735000.0,135055000.0,205693000.0,247828000.0,74833000.0,151492000.0,236023000.0,281234000.0,102173000.0,193606000.0,292230000.0,318235000.0,104400000.0,232200000.0,363000000.0,390400000.0,237100000.0,451700000.0,620600000.0,510900000.0,197900000.0,376200000.0,541200000.0,839500000.0,210500000.0,463500000.0
Goodwill / USD,220881000.0,220881000.0,220881000.0,225170000.0,225170000.0,225170000.0,216289000.0,228169000.0,228169000.0,228169000.0,225170000.0,225992000.0,225992000.0,225992000.0,228169000.0,226705000.0,226705000.0,226705000.0,225992000.0,217288000.0,217288000.0,217288000.0,226705000.0,217080000.0,217080000.0,217080000.0,217288000.0,359115000.0,359115000.0,359115000.0,217080000.0,399530000.0,399530000.0,399530000.0,359115000.0,381717000.0,381717000.0,381717000.0,399530000.0,386494000.0,386494000.0,386494000.0,381717000.0,535306000.0,535306000.0,535306000.0,386494000.0,674600000.0,674600000.0,674600000.0,535300000.0,6767100000.0,6767100000.0,6767100000.0,674600000.0,4426400000.0,4426400000.0,4426400000.0,6767100000.0,1057300000.0,1057300000.0
GoodwillAcquiredDuringPeriod / USD,,,,,,,5272000.0,,,,5000000.0,,,,1500000.0,,,,,,,,,,,,,,,,4245000.0,,,,4245000.0,,,,,,,,13205000.0,,,,,,,,,,20000000.0,9700000.0,9700000.0,285200000.0,208400000.0,208400000.0,9700000.0,,
GoodwillForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1917000.0,,,,29934000.0,,,,-20962000.0,,,,-8428000.0,,,,16483000.0,-5500000.0,-36300000.0,-11500000.0,-11500000.0,,-21400000.0,2800000.0,-500000.0,-4800000.0,13900000.0,-16400000.0,-8300000.0,,
GoodwillGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6768500000.0,6768500000.0,6768500000.0,,
GoodwillImpairedAccumulatedImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2342100000.0,2342100000.0,2342100000.0,,
GoodwillImpairmentLoss / USD,,,,,,,14754000.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,165400000.0,165400000.0,0.0,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15800000.0,15800000.0,,
GrossProfit / USD,128997000.0,11077000.0,521387000.0,131344000.0,239674000.0,385283000.0,233481000.0,123161000.0,155492000.0,265350000.0,447495000.0,39408000.0,154005000.0,353479000.0,296968000.0,48825000.0,105186000.0,849321000.0,498646000.0,71269000.0,145530000.0,398664000.0,936241000.0,72682000.0,275716000.0,432076000.0,288071000.0,120172000.0,334734000.0,500133000.0,599825000.0,223647000.0,420661000.0,633518000.0,756789000.0,256617000.0,514404000.0,864657000.0,894581000.0,298990000.0,688583000.0,1181619000.0,1144750000.0,354621000.0,763258000.0,1277903000.0,1546520000.0,483600000.0,885100000.0,1438000000.0,1837700000.0,666700000.0,1346200000.0,2062100000.0,1969400000.0,679200000.0,1094600000.0,1772700000.0,2285300000.0,771100000.0,1499000000.0
ImpairmentOfIntangibleAssetsExcludingGoodwill / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219700000.0,273100000.0,,,219700000.0,273100000.0,,,
ImpairmentOfIntangibleAssetsFinitelived / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,7426000.0,,,,7426000.0,0.0,0.0,0.0,,19695000.0,19695000.0,0.0,0.0,9800000.0,65000000.0,,0.0,,,,0.0,,,,465300000.0,,
