fact_unit,2009-11-03,2010-02-05,2010-05-04,2010-08-26,2010-11-03,2011-02-07,2011-05-04,2011-08-26,2011-11-03,2012-02-06,2012-05-03,2012-08-24,2012-11-02,2013-02-05,2013-05-02,2013-08-23,2013-11-01,2014-02-05,2014-05-02,2014-08-25,2014-11-03,2014-12-04,2015-02-05,2015-05-04,2015-08-21,2015-11-02,2016-02-04,2016-05-03,2016-08-16,2016-11-02,2017-02-03,2017-05-03,2017-08-15,2017-11-01,2018-02-02,2018-05-02,2018-08-14,2018-10-31,2019-02-04,2019-05-01,2019-08-14,2019-10-31,2020-02-04,2020-05-01,2020-08-13,2020-11-02,2021-02-04,2021-04-30,2021-08-10,2021-11-01,2022-02-03,2022-05-02,2022-08-10,2022-11-01,2023-02-02,2023-05-02,2023-08-10,2023-11-01,2024-02-01,2024-04-30,2024-08-08,2024-10-30,2025-02-03,2025-05-05,2025-08-08,2025-11-03
AccountsPayableAndAccruedLiabilitiesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979000000.0,1035000000.0,1035000000.0,1035000000.0,1035000000.0,1005000000.0,1005000000.0,1005000000.0,1005000000.0,1001000000.0,1001000000.0,1001000000.0,1001000000.0,1035000000.0,1035000000.0,1035000000.0,1035000000.0,1329000000.0,1329000000.0,1329000000.0,1329000000.0,1675000000.0,1675000000.0,1675000000.0,1675000000.0,1469000000.0,1469000000.0,1469000000.0,1469000000.0,1659000000.0,1659000000.0,1659000000.0,1659000000.0,1486000000.0,1486000000.0,1486000000.0,1486000000.0,1828000000.0
AccountsPayableCurrent / USD,381000000.0,381000000.0,381000000.0,381000000.0,409000000.0,409000000.0,409000000.0,409000000.0,423000000.0,423000000.0,423000000.0,423000000.0,412000000.0,412000000.0,412000000.0,412000000.0,413000000.0,413000000.0,413000000.0,413000000.0,440000000.0,413000000.0,440000000.0,440000000.0,440000000.0,431000000.0,431000000.0,431000000.0,431000000.0,,,,490000000.0,,,,501000000.0,,,,507000000.0,,,,507000000.0,,,,575000000.0,,,,930000000.0,,,,960000000.0,,,,1021000000.0,,,,950000000.0,
AccrualForEnvironmentalLossContingencies / USD,,,,19000000.0,16000000.0,16000000.0,16000000.0,16000000.0,15000000.0,15000000.0,15000000.0,15000000.0,14000000.0,14000000.0,14000000.0,14000000.0,13000000.0,13000000.0,13000000.0,13000000.0,14000000.0,13000000.0,14000000.0,14000000.0,14000000.0,12000000.0,12000000.0,12000000.0,12000000.0,14000000.0,14000000.0,14000000.0,14000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,27000000.0,27000000.0,27000000.0,27000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,27000000.0
AccruedEnvironmentalLossContingenciesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000000.0,,,,24000000.0,,,,23000000.0,,,,24000000.0,,,,24000000.0,
AccruedIncomeTaxesCurrent / USD,86000000.0,86000000.0,86000000.0,86000000.0,74000000.0,74000000.0,74000000.0,74000000.0,41000000.0,41000000.0,41000000.0,41000000.0,5000000.0,5000000.0,5000000.0,5000000.0,29000000.0,29000000.0,29000000.0,29000000.0,8000000.0,29000000.0,8000000.0,8000000.0,8000000.0,31000000.0,31000000.0,31000000.0,31000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,9000000.0,9000000.0,9000000.0,9000000.0,25000000.0,25000000.0,25000000.0,25000000.0,,,,,,,0.0,0.0,121000000.0,121000000.0,121000000.0,121000000.0,0.0,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,1699000000.0,,,,1762000000.0,,,1835000000.0,1835000000.0,1804000000.0,1804000000.0,1804000000.0,1804000000.0,1711000000.0,1711000000.0,1711000000.0,1711000000.0,1776000000.0,1711000000.0,1776000000.0,1776000000.0,1776000000.0,1839000000.0,1839000000.0,1839000000.0,1839000000.0,1911000000.0,1911000000.0,1911000000.0,1911000000.0,2001000000.0,2001000000.0,2001000000.0,2001000000.0,2061000000.0,2061000000.0,2061000000.0,2061000000.0,2150000000.0,2150000000.0,2150000000.0,2150000000.0,2224000000.0,2224000000.0,2224000000.0,2224000000.0,2382000000.0,2382000000.0,2382000000.0,2382000000.0,2530000000.0,2530000000.0,2530000000.0,2530000000.0,2705000000.0,2705000000.0,2705000000.0,2705000000.0,2821000000.0,2821000000.0,2821000000.0,2821000000.0,2911000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-347000000.0,-347000000.0,-347000000.0,-179000000.0,-371000000.0,-371000000.0,-371000000.0,-347000000.0,-250000000.0,-250000000.0,-250000000.0,-371000000.0,-396000000.0,-396000000.0,-396000000.0,-250000000.0,-367000000.0,-367000000.0,-367000000.0,-396000000.0,-417000000.0,-396000000.0,-417000000.0,-417000000.0,-417000000.0,-502000000.0,-502000000.0,-502000000.0,-367000000.0,-502000000.0,-502000000.0,-570000000.0,-570000000.0,-543000000.0,-543000000.0,-543000000.0,-543000000.0,-547000000.0,-547000000.0,-547000000.0,-547000000.0,-602000000.0,-602000000.0,-602000000.0,-602000000.0,-640000000.0,-640000000.0,-640000000.0,-640000000.0,-546000000.0,-546000000.0,-546000000.0,-546000000.0,-479000000.0,-479000000.0,-479000000.0,-479000000.0,-493000000.0,-493000000.0,-493000000.0,-493000000.0,-155000000.0,-155000000.0,-155000000.0,-155000000.0,-157000000.0
AdditionalPaidInCapitalCommonStock / USD,579000000.0,579000000.0,579000000.0,579000000.0,617000000.0,617000000.0,617000000.0,617000000.0,632000000.0,632000000.0,632000000.0,632000000.0,633000000.0,633000000.0,633000000.0,633000000.0,661000000.0,661000000.0,661000000.0,661000000.0,709000000.0,661000000.0,709000000.0,709000000.0,709000000.0,775000000.0,775000000.0,775000000.0,775000000.0,868000000.0,868000000.0,868000000.0,868000000.0,928000000.0,928000000.0,928000000.0,928000000.0,975000000.0,975000000.0,975000000.0,975000000.0,1046000000.0,1046000000.0,1046000000.0,1046000000.0,1137000000.0,1137000000.0,1137000000.0,1137000000.0,1186000000.0,1186000000.0,1186000000.0,1186000000.0,1202000000.0,1202000000.0,1202000000.0,1202000000.0,1245000000.0,1245000000.0,1245000000.0,1245000000.0,1288000000.0,1288000000.0,1288000000.0,1288000000.0,1319000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,82000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37000000.0,51000000.0,8000000.0,18000000.0,34000000.0,53000000.0,6000000.0,19000000.0,37000000.0,43000000.0,13000000.0,35000000.0,52000000.0,50000000.0,9000000.0,25000000.0,44000000.0,50000000.0,10000000.0,31000000.0,60000000.0,52000000.0,13000000.0,29000000.0,55000000.0,73000000.0,13000000.0
AdvertisingExpense / USD,119000000.0,226000000.0,351000000.0,486000000.0,122000000.0,245000000.0,367000000.0,474000000.0,118000000.0,235000000.0,360000000.0,494000000.0,118000000.0,233000000.0,359000000.0,502000000.0,122000000.0,238000000.0,370000000.0,482000000.0,120000000.0,477000000.0,242000000.0,362000000.0,498000000.0,121000000.0,248000000.0,372000000.0,503000000.0,123000000.0,249000000.0,395000000.0,523000000.0,128000000.0,256000000.0,417000000.0,587000000.0,134000000.0,274000000.0,424000000.0,599000000.0,139000000.0,284000000.0,445000000.0,570000000.0,137000000.0,277000000.0,461000000.0,612000000.0,179000000.0,366000000.0,566000000.0,675000000.0,182000000.0,349000000.0,502000000.0,790000000.0,161000000.0,317000000.0,523000000.0,709000000.0,165000000.0,351000000.0,566000000.0,734000000.0,201000000.0
