fact_unit,2009-09-23,2009-12-16,2010-03-24,2010-07-16,2010-09-27,2010-12-20,2011-03-23,2011-07-15,2011-09-27,2011-12-20,2012-03-28,2012-07-20,2012-09-24,2012-12-20,2013-03-27,2013-07-22,2013-09-30,2013-12-20,2014-03-26,2014-07-22,2014-09-24,2014-12-19,2015-03-25,2015-07-21,2015-09-30,2015-12-23,2016-03-30,2016-07-22,2016-09-30,2016-12-23,2017-03-31,2017-07-21,2017-10-06,2017-12-21,2018-03-28,2018-07-20,2018-10-05,2018-12-21,2019-03-29,2019-07-24,2019-10-04,2019-12-20,2020-03-27,2020-07-17,2020-10-09,2020-12-23,2021-04-07,2021-07-16,2021-10-01,2021-12-22,2022-03-31,2022-07-15,2022-09-29,2022-12-22,2023-03-30,2023-07-14,2023-09-28,2023-12-21,2024-04-02,2024-07-11,2024-10-01,2024-12-19,2025-03-26,2025-07-11,2025-09-30
AllowanceForDoubtfulAccountsReceivable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18200000.0,21300000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,,,,,1900000.0,,,,2100000.0,,,,1200000.0,,,,1000000.0,,,,1500000.0,,,1400000.0,1400000.0,4200000.0,4200000.0,4200000.0,4200000.0,,,,,,,,7000000.0,7500000.0,7500000.0,7500000.0,7500000.0,12500000.0,12500000.0,12500000.0,12500000.0,16000000.0,16000000.0,16000000.0,16000000.0,18200000.0,18200000.0,18200000.0,18200000.0,20500000.0,20500000.0,20500000.0,20500000.0,21300000.0,21300000.0,21300000.0,21300000.0,26000000.0
AmortizationOfIntangibleAssets / USD,,,,,5200000.0,10900000.0,16400000.0,21000000.0,4700000.0,9300000.0,14700000.0,21100000.0,5700000.0,11400000.0,17200000.0,20300000.0,4700000.0,9400000.0,14300000.0,23000000.0,3700000.0,7500000.0,11700000.0,19000000.0,3800000.0,7300000.0,10900000.0,15900000.0,3000000.0,6000000.0,11300000.0,14500000.0,4400000.0,8900000.0,13500000.0,15900000.0,3900000.0,9200000.0,14300000.0,18100000.0,6500000.0,13100000.0,34000000.0,21100000.0,21100000.0,43000000.0,62400000.0,55800000.0,18300000.0,36500000.0,52500000.0,81900000.0,15000000.0,31100000.0,44600000.0,68600000.0,12600000.0,25200000.0,36700000.0,58100000.0,10800000.0,23700000.0,36200000.0,48200000.0,11800000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,14600000.0,14000000.0,13500000.0,13500000.0,14200000.0,13800000.0,12300000.0,13000000.0,12600000.0,11000000.0,10300000.0,11500000.0,7400000.0,7500000.0,7300000.0,9900000.0,800000.0,800000.0,600000.0,6500000.0,500000.0,600000.0,400000.0,700000.0,500000.0,600000.0,700000.0,300000.0,500000.0,600000.0,700000.0,500000.0,1100000.0,1100000.0,800000.0,700000.0,300000.0,500000.0,500000.0,700000.0,300000.0,500000.0,500000.0,400000.0,1000000.0,1100000.0,700000.0,700000.0,200000.0,300000.0,300000.0,600000.0,400000.0,700000.0,700000.0,200000.0,600000.0,700000.0,600000.0,700000.0,600000.0
Assets / USD,5127415000.0,5127415000.0,5127415000.0,5127415000.0,5226300000.0,5226300000.0,5226300000.0,5226300000.0,5393800000.0,5393800000.0,5393800000.0,5393800000.0,6479600000.0,6479600000.0,6479600000.0,6479600000.0,6163700000.0,6163700000.0,6163700000.0,6163700000.0,6370100000.0,6370100000.0,6370100000.0,6370100000.0,6482500000.0,6482500000.0,6482500000.0,6467500000.0,6440800000.0,6440800000.0,6440800000.0,6440800000.0,6833700000.0,6833700000.0,6833700000.0,6833700000.0,7915400000.0,7915400000.0,7915400000.0,7915400000.0,8676000000.0,8676000000.0,8676000000.0,8676000000.0,8550700000.0,8550700000.0,8550700000.0,8550700000.0,9227200000.0,9227200000.0,9227200000.0,9227200000.0,9635200000.0,9635200000.0,9635200000.0,9635200000.0,10546400000.0,10546400000.0,10546400000.0,10546400000.0,10383100000.0,10383100000.0,10383100000.0,10383100000.0,16564100000.0
AssetsCurrent / USD,4239826000.0,4239826000.0,4239826000.0,4239826000.0,4159100000.0,4159100000.0,4159100000.0,4159100000.0,4257900000.0,4257900000.0,4257900000.0,4257900000.0,5075900000.0,5075900000.0,5075900000.0,5075900000.0,4832600000.0,4832600000.0,4832600000.0,4832600000.0,5002500000.0,5002500000.0,5002500000.0,5002500000.0,5103200000.0,5103200000.0,5103200000.0,5088200000.0,4863600000.0,4863600000.0,4863600000.0,4863600000.0,5272000000.0,5272000000.0,5272000000.0,5272000000.0,5893600000.0,5893600000.0,5893600000.0,5893600000.0,5677700000.0,5677700000.0,5677700000.0,5677700000.0,5464600000.0,5464600000.0,5464600000.0,5464600000.0,6169500000.0,6169500000.0,6169500000.0,6169500000.0,6581600000.0,6581600000.0,6581600000.0,6581600000.0,7528100000.0,7528100000.0,7528100000.0,7528100000.0,7251500000.0,7251500000.0,7251500000.0,7251500000.0,8916500000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,21100000.0,21100000.0,21100000.0,21100000.0,48300000.0,48300000.0,48300000.0,48300000.0,37800000.0,37800000.0,37800000.0,37800000.0,2400000.0,2400000.0,2400000.0,2400000.0,22400000.0,22400000.0,22400000.0,22400000.0,101700000.0,101700000.0,101700000.0,101700000.0,83300000.0,83300000.0,83300000.0,83300000.0,2700000.0,2700000.0,2700000.0,2700000.0,4100000.0,4100000.0,4100000.0,4100000.0,1700000.0,1700000.0,1700000.0,1700000.0,14400000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,7500000.0,7500000.0,7500000.0,7500000.0,700000.0,700000.0,700000.0,700000.0,5800000.0,5800000.0,5800000.0,5800000.0,40700000.0,40700000.0,40700000.0,40700000.0,2700000.0,2700000.0,2700000.0,2700000.0,1700000.0,1700000.0,1700000.0,1700000.0,4000000.0,4000000.0,4000000.0,4000000.0,139000000.0,139000000.0,139000000.0,139000000.0,179400000.0,179400000.0,179400000.0,179400000.0,164200000.0,164200000.0,164200000.0,164200000.0,68000000.0
AvailableForSaleDebtSecuritiesAmortizedCostBasis / USD,,,,,,,,,,,,,,,,,,,,,2726100000.0,3246400000.0,3147500000.0,3582000000.0,2878800000.0,2883400000.0,2922200000.0,3582000000.0,4094300000.0,4094300000.0,4094300000.0,4094300000.0,4581200000.0,4581200000.0,4581200000.0,4581200000.0,3143100000.0,3143100000.0,3143100000.0,3143100000.0,3601100000.0,3601100000.0,3601100000.0,3601100000.0,2657200000.0,2657200000.0,2657200000.0,2657200000.0,2940900000.0,2940900000.0,2940900000.0,2940900000.0,4165500000.0,4165500000.0,4165500000.0,4165500000.0,3779900000.0,3779900000.0,3779900000.0,3779900000.0,3492100000.0,3492100000.0,3492100000.0,3492100000.0,3809100000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost / USD,,,,,391200000.0,379700000.0,425800000.0,408700000.0,428800000.0,377200000.0,317500000.0,323100000.0,,,,,,,,,,,,,,,,359600000.0,371100000.0,354900000.0,319700000.0,308800000.0,286300000.0,326800000.0,317900000.0,356000000.0,382800000.0,193300000.0,154600000.0,183500000.0,254500000.0,336900000.0,332600000.0,353400000.0,347800000.0,301100000.0,336000000.0,335700000.0,318700000.0,349500000.0,319200000.0,295600000.0,289400000.0,307300000.0,388800000.0,186400000.0,201900000.0,165800000.0,157000000.0,211000000.0,263700000.0,394300000.0,460100000.0,624400000.0,677900000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,,,395900000.0,383600000.0,429900000.0,412300000.0,434400000.0,381100000.0,321100000.0,325800000.0,,,,,,,,,,,,,,,,360700000.0,372300000.0,355400000.0,320400000.0,309300000.0,287000000.0,326800000.0,317900000.0,355700000.0,382400000.0,192900000.0,154500000.0,183400000.0,255600000.0,337800000.0,333900000.0,355700000.0,351000000.0,303700000.0,338800000.0,338600000.0,322000000.0,352400000.0,321200000.0,296300000.0,288400000.0,305000000.0,384700000.0,184100000.0,199400000.0,163700000.0,154500000.0,207100000.0,259700000.0,388600000.0,455400000.0,618600000.0,672200000.0
AvailableForSaleSecuritiesDebtSecurities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595600000.0,4141900000.0,4141900000.0,4141900000.0,4141900000.0,4613200000.0,4613200000.0,4613200000.0,4613200000.0,3104800000.0,3104800000.0,3104800000.0,3104800000.0,3620800000.0,3620800000.0,3620800000.0,3620800000.0,2757200000.0,2757200000.0,2757200000.0,2757200000.0,3020200000.0,3020200000.0,3020200000.0,3020200000.0,4029200000.0,4029200000.0,4029200000.0,4029200000.0,3604600000.0,3604600000.0,3604600000.0,3604600000.0,3329600000.0,3329600000.0,3329600000.0,3329600000.0,3755500000.0
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7100000.0,5000000.0,5000000.0,5000000.0,5000000.0,3800000.0,3800000.0,3800000.0,3800000.0,3700000.0,3700000.0,3700000.0,3700000.0,
BusinessAcquisitionsProFormaNetIncomeLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772700000.0,984200000.0,,,791300000.0,984200000.0,,,,1021700000.0,,,,,,,,,,,,,,,,1405400000.0,345600000.0
BusinessAcquisitionsProFormaRevenue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2758300000.0,3680500000.0,,,2977600000.0,3680500000.0,,,,3958000000.0,,,,,,,,,,,,,,,,5933200000.0,1486000000.0
CapitalizedContractCostAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130500000.0,169400000.0,44600000.0,89500000.0,134800000.0,174700000.0,46000000.0,92400000.0,139100000.0,180200000.0,47300000.0,95100000.0,143000000.0,186100000.0,49100000.0,99100000.0,150200000.0,191400000.0,53000000.0,107500000.0,163000000.0,202100000.0,57200000.0,115100000.0,173400000.0,219100000.0,58500000.0
CapitalizedContractCostImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CapitalizedContractCostNetNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361000000.0,361000000.0,361000000.0,361000000.0,366300000.0,366300000.0,366300000.0,366300000.0,372500000.0,372500000.0,372500000.0,372500000.0,384100000.0,384100000.0,384100000.0,384100000.0,433300000.0,433300000.0,433300000.0,433300000.0,470100000.0,470100000.0,470100000.0,470100000.0,477100000.0,477100000.0,477100000.0,477100000.0,482400000.0
CashAndCashEquivalentsAtCarryingValue / USD,164237000.0,164237000.0,164237000.0,79353000.0,472800000.0,472800000.0,472800000.0,164200000.0,284300000.0,284300000.0,284300000.0,472800000.0,119000000.0,119000000.0,119000000.0,284300000.0,108800000.0,108800000.0,108800000.0,119000000.0,107300000.0,107300000.0,107300000.0,108800000.0,152500000.0,152500000.0,152500000.0,107300000.0,170000000.0,170000000.0,170000000.0,152500000.0,131500000.0,131500000.0,131500000.0,170000000.0,184600000.0,184600000.0,323900000.0,184600000.0,440100000.0,510600000.0,696400000.0,358200000.0,586400000.0,600600000.0,780000000.0,673600000.0,835700000.0,693500000.0,787000000.0,905200000.0,1102000000.0,636200000.0,267500000.0,995200000.0,1184200000.0,1096500000.0,1316900000.0,370000000.0,1645900000.0,1363100000.0,1693600000.0,1222000000.0,1459600000.0
CashAndCashEquivalentsFairValueDisclosure / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,103100000.0,1500000.0,100000.0,18700000.0,,80400000.0,43600000.0,405000000.0,862100000.0,862100000.0,862100000.0,862100000.0,862100000.0,39200000.0,39200000.0,39200000.0,39200000.0,43500000.0,43500000.0,43500000.0,43500000.0,2900000.0,2900000.0,2900000.0,2900000.0,219200000.0,219200000.0,219200000.0,219200000.0,43800000.0,43800000.0,43800000.0,43800000.0,417800000.0,417800000.0,417800000.0,417800000.0,663400000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449400000.0,633900000.0,2300500000.0,2300500000.0,2300500000.0,449400000.0,935200000.0,935200000.0,935200000.0,2300500000.0,1659800000.0,1659800000.0,1659800000.0,935200000.0,1823100000.0,1823100000.0,1823100000.0,1659800000.0,928400000.0,928400000.0,928400000.0,1823100000.0,2134900000.0,2134900000.0,2134900000.0,928400000.0,1897000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548400000.0,-184500000.0,-680600000.0,-832700000.0,1405000000.0,1851100000.0,426300000.0,484800000.0,1137300000.0,-1365300000.0,-404100000.0,-522100000.0,392400000.0,724600000.0,151600000.0,-198900000.0,-33200000.0,163300000.0,777700000.0,696400000.0,1434000000.0,-894700000.0,1749200000.0,1426900000.0,2398000000.0,1206500000.0,-48900000.0
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.84,0.56,1.12,1.68,2.06,0.62,1.24,1.86,2.3,0.62,1.24,1.86,2.48,0.66,1.32,1.98,2.52,0.79,1.58,2.37,2.77,0.89,1.78,2.67,3.26,0.98
CommonStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0
CommonStockSharesIssued / shares,360976000.0,360976000.0,360976000.0,360976000.0,361500000.0,361500000.0,361500000.0,361500000.0,362100000.0,362100000.0,362100000.0,362100000.0,362600000.0,362600000.0,362600000.0,362600000.0,365400000.0,365400000.0,365400000.0,365400000.0,363000000.0,363000000.0,363000000.0,363000000.0,361200000.0,361200000.0,361200000.0,361200000.0,360400000.0,360400000.0,360400000.0,360400000.0,359400000.0,359400000.0,359400000.0,359400000.0,359000000.0,359000000.0,359000000.0,359000000.0,359300000.0,359300000.0,359300000.0,359300000.0,358800000.0,358800000.0,358800000.0,358800000.0,359800000.0,359800000.0,359800000.0,359800000.0,359900000.0,359900000.0,359900000.0,359900000.0,360500000.0,360500000.0,360500000.0,360500000.0,360100000.0,360100000.0,360100000.0,360100000.0,360500000.0
CommonStockSharesOutstanding / shares,360976000.0,360976000.0,360976000.0,360976000.0,361500000.0,361500000.0,361500000.0,361500000.0,362100000.0,362100000.0,362100000.0,362100000.0,362600000.0,362600000.0,362600000.0,362600000.0,365400000.0,365400000.0,365400000.0,365400000.0,363000000.0,363000000.0,363000000.0,363000000.0,361200000.0,361200000.0,361200000.0,361200000.0,360400000.0,360400000.0,360400000.0,360400000.0,359400000.0,359400000.0,359400000.0,359400000.0,359000000.0,359000000.0,359000000.0,359000000.0,359300000.0,359300000.0,359300000.0,359300000.0,358800000.0,358800000.0,358800000.0,358800000.0,359800000.0,359800000.0,359800000.0,359800000.0,359900000.0,359900000.0,359900000.0,359900000.0,360500000.0,360500000.0,360500000.0,360500000.0,360100000.0,360100000.0,360100000.0,360100000.0,360500000.0
CommonStockValue / USD,3610000.0,3610000.0,3610000.0,3610000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3700000.0,3700000.0,3700000.0,3700000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0
ComprehensiveIncomeNetOfTax / USD,,,,601853000.0,124900000.0,257200000.0,368100000.0,559400000.0,143700000.0,262500000.0,383300000.0,477500000.0,155600000.0,285700000.0,430300000.0,510400000.0,152700000.0,303000000.0,440500000.0,548200000.0,135900000.0,313200000.0,484200000.0,553300000.0,175800000.0,345200000.0,514000000.0,627000000.0,215400000.0,411100000.0,608700000.0,660900000.0,227400000.0,373500000.0,597400000.0,778500000.0,214800000.0,380000000.0,729700000.0,817100000.0,244000000.0,468200000.0,820900000.0,937900000.0,290600000.0,534400000.0,922500000.0,1070700000.0,234600000.0,500600000.0,835200000.0,1154500000.0,326900000.0,617700000.0,997600000.0,1092800000.0,341700000.0,675100000.0,1136600000.0,1207100000.0,396000000.0,804600000.0,1325200000.0,1531300000.0,492200000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46400000.0,46400000.0,46400000.0,46400000.0,46400000.0,46400000.0,46400000.0,46400000.0,45700000.0,45700000.0,45700000.0,45700000.0,42600000.0,42600000.0,42600000.0,42600000.0,40200000.0,40200000.0,40200000.0,40200000.0,48900000.0,48900000.0,48900000.0,48900000.0,62000000.0,62000000.0,62000000.0,62000000.0,74900000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34600000.0,34600000.0,34600000.0,34600000.0,40300000.0,40300000.0,40300000.0,40300000.0,39200000.0,39200000.0,39200000.0,39200000.0,37900000.0,37900000.0,37900000.0,37900000.0,38400000.0,38400000.0,38400000.0,38400000.0,47300000.0,47300000.0,47300000.0,47300000.0,50200000.0,50200000.0,50200000.0,50200000.0,69400000.0
ContractWithCustomerLiabilityIncreaseDecreaseForContractAcquiredInBusinessCombination / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000000.0,
