fact_unit,2009-08-05,2009-11-04,2010-03-01,2010-05-10,2010-08-09,2010-11-09,2011-03-01,2011-05-10,2011-08-09,2011-11-09,2012-02-28,2012-05-10,2012-08-09,2012-11-08,2013-03-01,2013-05-09,2013-08-08,2013-11-07,2014-02-28,2014-05-09,2014-08-07,2014-11-05,2015-02-23,2015-05-05,2015-08-03,2015-11-03,2016-02-22,2016-03-02,2016-05-06,2016-08-04,2016-11-03,2017-02-27,2017-05-04,2017-08-04,2017-11-03,2018-02-26,2018-05-04,2018-08-03,2018-11-02,2019-02-26,2019-05-06,2019-08-05,2019-11-01,2020-02-21,2020-05-01,2020-08-07,2020-11-02,2021-02-22,2021-05-04,2021-08-04,2021-11-01,2022-02-25,2022-05-02,2022-08-04,2022-11-03,2023-02-24,2023-05-04,2023-08-03,2023-11-03,2024-02-23,2024-02-28,2024-05-03,2024-08-02,2024-11-04,2025-02-27,2025-05-02,2025-08-01,2025-10-31
Assets / USD,884547000000.0,884547000000.0,884547000000.0,848942000000.0,889544000000.0,882185000000.0,884547000000.0,880528000000.0,883188000000.0,908679000000.0,848942000000.0,933289000000.0,936910000000.0,948909000000.0,911332000000.0,950932000000.0,948638000000.0,949207000000.0,923225000000.0,959223000000.0,938456000000.0,923223000000.0,938555000000.0,915665000000.0,859914000000.0,868531000000.0,911124000000.0,911124000000.0,865045000000.0,859454000000.0,880559000000.0,855842000000.0,878036000000.0,896843000000.0,879987000000.0,861395000000.0,894069000000.0,906518000000.0,916776000000.0,916776000000.0,931796000000.0,931796000000.0,931796000000.0,931796000000.0,992968000000.0,992968000000.0,992968000000.0,992968000000.0,1163028000000.0,1163028000000.0,1163028000000.0,1163028000000.0,1463988000000.0,1463988000000.0,1463988000000.0,1463988000000.0,1441799000000.0,1441799000000.0,1441799000000.0,1441799000000.0,,1641594000000.0,1641594000000.0,1641594000000.0,1641594000000.0,1675972000000.0,1675972000000.0,1675972000000.0
AssetsAverageOutstanding / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500225000000.0,,1579237000000.0,1579237000000.0,1579237000000.0,1579237000000.0,1699419000000.0,1699419000000.0,
AssetsFairValueDisclosure / USD,,,,,,,,,,637514000000.0,637514000000.0,651312000000.0,651312000000.0,651312000000.0,651312000000.0,638513000000.0,638513000000.0,638513000000.0,638513000000.0,600173000000.0,600173000000.0,600173000000.0,600173000000.0,546288000000.0,546288000000.0,546288000000.0,546288000000.0,546288000000.0,526687000000.0,526687000000.0,526687000000.0,526687000000.0,497693000000.0,497693000000.0,497693000000.0,497693000000.0,518123000000.0,518123000000.0,518123000000.0,518123000000.0,501712000000.0,501712000000.0,501712000000.0,501712000000.0,539568000000.0,539568000000.0,539568000000.0,539568000000.0,627073000000.0,627073000000.0,627073000000.0,627073000000.0,715812000000.0,715812000000.0,715812000000.0,715812000000.0,650966000000.0,650966000000.0,650966000000.0,650966000000.0,,828645000000.0,828645000000.0,828645000000.0,828645000000.0,907669000000.0,907669000000.0,907669000000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000000.0,285000000.0,,518000000.0,518000000.0,518000000.0,518000000.0,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9293000000.0,9293000000.0,9293000000.0,12185000000.0,12185000000.0,12185000000.0,12185000000.0,19037000000.0,19037000000.0,19037000000.0,19037000000.0,45402000000.0,45402000000.0,45402000000.0,45402000000.0,49593000000.0,49593000000.0,49593000000.0,49593000000.0,52746000000.0,52746000000.0,52746000000.0,52746000000.0,,51001000000.0,51001000000.0,51001000000.0,51001000000.0,80777000000.0,80777000000.0,80777000000.0
AvailableForSaleDebtSecuritiesGrossUnrealizedGain / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137000000.0,275000000.0,137000000.0,137000000.0,137000000.0,137000000.0,137000000.0,631000000.0,631000000.0,631000000.0,631000000.0,118000000.0,118000000.0,118000000.0,118000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AvailableForSaleDebtSecuritiesGrossUnrealizedLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488000000.0,387000000.0,432000000.0,779000000.0,779000000.0,779000000.0,779000000.0,779000000.0,3520000000.0,3520000000.0,3520000000.0,3520000000.0,,1890000000.0,1890000000.0,1890000000.0,1890000000.0,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51001000000.0,,57290000000.0,62071000000.0,78853000000.0,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49141000000.0,,55583000000.0,60562000000.0,78018000000.0,,,,
AvailableForSaleSecuritiesDebtSecurities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89000000.0,,,,9276000000.0,9276000000.0,9276000000.0,12032000000.0,12032000000.0,12032000000.0,12032000000.0,19094000000.0,19094000000.0,19094000000.0,19094000000.0,46016000000.0,46016000000.0,46016000000.0,46016000000.0,48932000000.0,48932000000.0,48932000000.0,48932000000.0,49234000000.0,49234000000.0,49234000000.0,49234000000.0,,49141000000.0,49141000000.0,49141000000.0,49141000000.0,79458000000.0,79458000000.0,79458000000.0
BankingRegulationLeverageBufferMinimum / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02
BankingRegulationSupplementaryLeverageRatioCapitalAdequacyMinimum / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.03,,0.03,0.03,0.03,0.03,0.03,0.03,0.03
BankingRegulationSupplementaryLeverageRatioWellCapitalizedMinimum / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.05,0.05,0.05,0.05,0.05,0.05,0.05
BrokerageCommissionsRevenue / USD,,,,,1995000000.0,2925000000.0,,,,,,,,,,,,2407000000.0,3773000000.0,829000000.0,1702000000.0,2467000000.0,3161000000.0,872000000.0,1658000000.0,2441000000.0,3255000000.0,3255000000.0,853000000.0,1658000000.0,2517000000.0,3316000000.0,917000000.0,1694000000.0,2447000000.0,3320000000.0,771000000.0,1565000000.0,2279000000.0,3208000000.0,862000000.0,1657000000.0,2361000000.0,3051000000.0,745000000.0,1553000000.0,2301000000.0,3199000000.0,1020000000.0,1895000000.0,2699000000.0,2988000000.0,1073000000.0,1906000000.0,2766000000.0,3539000000.0,1003000000.0,2074000000.0,3066000000.0,3590000000.0,,1088000000.0,1981000000.0,2864000000.0,4034000000.0,1077000000.0,2128000000.0,3001000000.0
BusinessDevelopment / USD,270000000.0,389000000.0,601000000.0,68000000.0,150000000.0,234000000.0,485000000.0,110000000.0,226000000.0,355000000.0,342000000.0,179000000.0,362000000.0,502000000.0,530000000.0,117000000.0,246000000.0,369000000.0,640000000.0,141000000.0,281000000.0,398000000.0,509000000.0,138000000.0,279000000.0,408000000.0,541000000.0,541000000.0,139000000.0,286000000.0,409000000.0,549000000.0,122000000.0,234000000.0,326000000.0,557000000.0,134000000.0,275000000.0,413000000.0,457000000.0,182000000.0,365000000.0,532000000.0,588000000.0,184000000.0,370000000.0,539000000.0,740000000.0,153000000.0,242000000.0,312000000.0,739000000.0,80000000.0,195000000.0,360000000.0,401000000.0,162000000.0,397000000.0,596000000.0,553000000.0,,172000000.0,318000000.0,454000000.0,812000000.0,153000000.0,306000000.0,465000000.0
CashAndCashEquivalentsAtCarryingValue / USD,,,,,,,,,,,,,,,,,72669000000.0,56008000000.0,39788000000.0,72669000000.0,72669000000.0,72669000000.0,56008000000.0,61133000000.0,61133000000.0,61133000000.0,72669000000.0,72669000000.0,57600000000.0,57600000000.0,57600000000.0,78867000000.0,93439000000.0,93439000000.0,93439000000.0,75025000000.0,121711000000.0,121711000000.0,121711000000.0,93439000000.0,110051000000.0,110051000000.0,110051000000.0,121711000000.0,130547000000.0,130547000000.0,130547000000.0,110051000000.0,133546000000.0,133546000000.0,133546000000.0,130547000000.0,155842000000.0,261036000000.0,261036000000.0,261036000000.0,241825000000.0,241825000000.0,241825000000.0,241825000000.0,,241577000000.0,241577000000.0,241577000000.0,241577000000.0,182092000000.0,182092000000.0,182092000000.0
CashAndDueFromBanks / USD,,,,,4450000000.0,4450000000.0,4450000000.0,5750000000.0,5750000000.0,5750000000.0,5750000000.0,7950000000.0,7950000000.0,7950000000.0,7950000000.0,6750000000.0,6750000000.0,6750000000.0,6750000000.0,4140000000.0,4140000000.0,4140000000.0,4140000000.0,5790000000.0,5790000000.0,5790000000.0,5790000000.0,5790000000.0,6470000000.0,6470000000.0,6470000000.0,14710000000.0,11150000000.0,11150000000.0,11150000000.0,11150000000.0,10790000000.0,10790000000.0,10790000000.0,10790000000.0,10660000000.0,10660000000.0,10660000000.0,10660000000.0,12570000000.0,12570000000.0,12570000000.0,12570000000.0,11950000000.0,11950000000.0,11950000000.0,11950000000.0,10140000000.0,10140000000.0,10140000000.0,10140000000.0,7870000000.0,7870000000.0,7870000000.0,7870000000.0,,7930000000.0,7930000000.0,7930000000.0,7930000000.0,5360000000.0,5360000000.0,5360000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155842000000.0,155842000000.0,133546000000.0,261036000000.0,261036000000.0,261036000000.0,155842000000.0,,241825000000.0,241825000000.0,241825000000.0,261036000000.0,241577000000.0,241577000000.0,241577000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22296000000.0,13128000000.0,27570000000.0,23215000000.0,105194000000.0,,-12498000000.0,29106000000.0,-1946000000.0,-19211000000.0,-32192000000.0,-35251000000.0,-86888000000.0
CashFlowsBetweenTransferorAndTransfereeBeneficialInterest / USD,,,,,,,,,,366000000.0,507000000.0,228000000.0,367000000.0,594000000.0,517000000.0,147000000.0,226000000.0,333000000.0,569000000.0,165000000.0,246000000.0,235000000.0,389000000.0,81000000.0,177000000.0,220000000.0,249000000.0,249000000.0,40000000.0,117000000.0,142000000.0,215000000.0,21000000.0,1257000000.0,168000000.0,174000000.0,73000000.0,142000000.0,206000000.0,189000000.0,96000000.0,201000000.0,241000000.0,264000000.0,93000000.0,178000000.0,267000000.0,296000000.0,94000000.0,184000000.0,274000000.0,286000000.0,149000000.0,412000000.0,452000000.0,331000000.0,193000000.0,331000000.0,428000000.0,513000000.0,,102000000.0,234000000.0,407000000.0,551000000.0,187000000.0,302000000.0,503000000.0
CollateralAlreadyPostedAggregateFairValue / USD,,,,,14480000000.0,14480000000.0,14475000000.0,16640000000.0,16640000000.0,16640000000.0,16640000000.0,29002000000.0,29002000000.0,29002000000.0,29002000000.0,24296000000.0,24296000000.0,24296000000.0,24296000000.0,18178000000.0,18178000000.0,18178000000.0,18178000000.0,30824000000.0,30824000000.0,30824000000.0,30824000000.0,30824000000.0,26075000000.0,26075000000.0,26075000000.0,26075000000.0,27840000000.0,27840000000.0,27840000000.0,27840000000.0,25329000000.0,25329000000.0,25329000000.0,25329000000.0,24393000000.0,24393000000.0,24393000000.0,24393000000.0,28510000000.0,28510000000.0,28510000000.0,28510000000.0,35296000000.0,35296000000.0,35296000000.0,35296000000.0,29214000000.0,29214000000.0,29214000000.0,29214000000.0,27657000000.0,27657000000.0,27657000000.0,27657000000.0,,20758000000.0,20758000000.0,20758000000.0,20758000000.0,20262000000.0,20262000000.0,20262000000.0
CommercialPaper / USD,,,,,1660000000.0,1660000000.0,1660000000.0,1306000000.0,1306000000.0,1306000000.0,1306000000.0,1491000000.0,1491000000.0,1491000000.0,1491000000.0,884000000.0,884000000.0,884000000.0,884000000.0,1011000000.0,1011000000.0,1011000000.0,1011000000.0,617000000.0,617000000.0,617000000.0,617000000.0,617000000.0,208000000.0,208000000.0,208000000.0,208000000.0,,,,,,,,,,,,,,,1098000000.0,6085000000.0,6085000000.0,6085000000.0,6085000000.0,6085000000.0,6730000000.0,6730000000.0,6730000000.0,6730000000.0,1718000000.0,1718000000.0,1718000000.0,1718000000.0,,1213000000.0,1213000000.0,1213000000.0,1213000000.0,,,
CommonEquityTierOneCapital / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98050000000.0,,99442000000.0,99442000000.0,99442000000.0,99442000000.0,103065000000.0,103065000000.0,
CommonStockDividendsPerShareDeclared / USD/shares,0.7,1.05,0.47,0.35,0.35,0.7,1.4,0.35,0.7,1.05,,0.35,0.7,1.05,,0.35,0.81,1.27,,0.5,1.0,1.5,1.77,0.55,1.1,1.65,2.05,2.05,0.6,1.25,1.9,2.25,0.65,1.3,1.95,2.55,0.65,1.4,2.15,2.6,0.75,1.55,2.35,2.9,0.8,1.65,2.9,3.15,1.25,2.5,3.75,4.15,1.25,2.5,4.5,5.0,2.0,4.0,6.5,6.5,,2.5,5.0,7.75,9.0,2.75,5.5,8.5
CommonStockParOrStatedValuePerShare / USD/shares,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,,,,,,,,,,0.01,0.01,0.01,0.01,0.01,0.01,,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0
CommonStockSharesIssued / shares,680953836.0,680953836.0,680953836.0,753412247.0,753412247.0,753412247.0,753412247.0,770949268.0,770949268.0,770949268.0,770949268.0,795555310.0,795555310.0,795555310.0,795555310.0,816807400.0,816807400.0,816807400.0,816807400.0,837219068.0,837219068.0,837219068.0,837219068.0,852784764.0,852784764.0,852784764.0,852784764.0,852784764.0,863976731.0,863976731.0,863976731.0,863976731.0,873608100.0,873608100.0,873608100.0,873608100.0,884592863.0,884592863.0,884592863.0,884592863.0,891356284.0,891356284.0,891356284.0,891356284.0,896782650.0,896782650.0,896782650.0,896782650.0,901692039.0,901692039.0,901692039.0,901692039.0,906430314.0,906430314.0,906430314.0,906430314.0,917815030.0,917815030.0,917815030.0,917815030.0,,922895030.0,922895030.0,922895030.0,922895030.0,927499667.0,927499667.0,927499667.0
CommonStockSharesOutstanding / shares,442537317.0,442537317.0,442537317.0,515113890.0,515113890.0,515113890.0,515113890.0,507530772.0,507530772.0,507530772.0,507530772.0,485467565.0,485467565.0,485467565.0,485467565.0,465148387.0,465148387.0,465148387.0,465148387.0,446359012.0,446359012.0,446359012.0,446359012.0,430259102.0,430259102.0,430259102.0,430259102.0,430259102.0,419480736.0,419480736.0,419480736.0,419480736.0,392632230.0,392632230.0,392632230.0,392632230.0,374808805.0,374808805.0,374808805.0,374808805.0,367741973.0,367741973.0,367741973.0,367741973.0,347343184.0,347343184.0,347343184.0,347343184.0,344088725.0,344088725.0,344088725.0,344088725.0,333573254.0,333573254.0,333573254.0,333573254.0,334918639.0,334918639.0,334918639.0,334918639.0,,323376354.0,323376354.0,323376354.0,323376354.0,310653708.0,310653708.0,310653708.0
CommonStockValue / USD,7000000.0,7000000.0,7000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0
CommunicationsAndInformationTechnology / USD,379000000.0,571000000.0,665000000.0,173000000.0,346000000.0,540000000.0,759000000.0,176000000.0,362000000.0,554000000.0,709000000.0,198000000.0,408000000.0,617000000.0,758000000.0,196000000.0,398000000.0,588000000.0,828000000.0,188000000.0,370000000.0,572000000.0,782000000.0,200000000.0,386000000.0,576000000.0,776000000.0,776000000.0,198000000.0,401000000.0,601000000.0,779000000.0,197000000.0,402000000.0,609000000.0,806000000.0,223000000.0,447000000.0,667000000.0,809000000.0,251000000.0,511000000.0,761000000.0,897000000.0,286000000.0,576000000.0,859000000.0,1023000000.0,321000000.0,666000000.0,1006000000.0,1167000000.0,375000000.0,746000000.0,1143000000.0,1347000000.0,424000000.0,868000000.0,1327000000.0,1573000000.0,,466000000.0,948000000.0,1416000000.0,1808000000.0,470000000.0,970000000.0,1468000000.0
ComprehensiveIncomeNetOfTax / USD,3580000000.0,4396000000.0,11662000000.0,1829000000.0,5271000000.0,8569000000.0,2238000000.0,3462000000.0,4113000000.0,6045000000.0,13395000000.0,2691000000.0,3761000000.0,3401000000.0,8430000000.0,2118000000.0,3081000000.0,4717000000.0,4212000000.0,2245000000.0,3801000000.0,5301000000.0,7798000000.0,1997000000.0,3999000000.0,6192000000.0,7709000000.0,7709000000.0,2816000000.0,3727000000.0,5150000000.0,8258000000.0,1070000000.0,2819000000.0,4882000000.0,6108000000.0,2101000000.0,3687000000.0,5714000000.0,6595000000.0,2942000000.0,6319000000.0,7962000000.0,3622000000.0,945000000.0,3164000000.0,5372000000.0,13032000000.0,4634000000.0,2729000000.0,5802000000.0,6289000000.0,6196000000.0,11867000000.0,17178000000.0,9509000000.0,3323000000.0,6980000000.0,10131000000.0,21001000000.0,,3643000000.0,4223000000.0,6919000000.0,10319000000.0,3733000000.0,7193000000.0,10580000000.0
ConsiderationReceivedForBeneficialInterestObtainedForTransferringFinancialAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886000000.0,,44000000.0,110000000.0,149000000.0,792000000.0,37000000.0,130000000.0,250000000.0
