fact_unit,2010-05-11,2010-08-10,2010-11-29,2011-02-08,2011-05-11,2011-08-09,2011-11-28,2012-02-07,2012-05-08,2012-08-01,2012-11-21,2013-01-31,2013-05-01,2013-07-31,2013-11-18,2014-01-29,2014-05-02,2014-07-30,2014-11-25,2015-02-04,2015-05-06,2015-08-05,2015-11-24,2016-02-03,2016-05-04,2016-08-03,2016-11-22,2017-02-07,2017-05-03,2017-07-27,2017-11-13,2018-02-05,2018-05-04,2018-07-20,2018-11-15,2019-02-06,2019-05-03,2019-08-07,2019-11-14,2020-01-24,2020-01-27,2020-05-05,2020-07-24,2020-11-17,2021-01-29,2021-04-30,2021-07-30,2021-11-24,2022-01-28,2022-02-04,2022-05-04,2022-08-05,2022-11-23,2023-01-27,2023-02-07,2023-05-09,2023-08-08,2023-11-17,2024-01-26,2024-01-31,2024-05-01,2024-07-31,2024-11-15,2025-01-24,2025-02-05,2025-05-07,2025-08-05,2025-11-07
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,5900000.0,5600000.0,16500000.0,1700000.0,900000.0,1500000.0,4600000.0,5600000.0,5600000.0,4900000.0,2000000.0,6200000.0,6300000.0,6200000.0,4000000.0,1800000.0,1700000.0,1200000.0,5400000.0,1100000.0,600000.0,400000.0,900000.0,700000.0,1400000.0,1500000.0,300000.0,1400000.0,1200000.0,800000.0,1500000.0,400000.0,200000.0,200000.0,600000.0,1700000.0,,1800000.0,1500000.0,200000.0,500000.0,1500000.0,200000.0,1400000.0,,0.0,0.0,0.0,100000.0,,200000.0,600000.0,800000.0,0.0,,1000000.0,600000.0,500000.0,700000.0,,0.0,0.0,0.0,100000.0
AssetImpairmentCharges / USD,5616000.0,5616000.0,5616000.0,,,,5616000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,11800000.0,0.0,,,,,11800000.0,,,0.0,0.0,7100000.0,,0.0,17000000.0,17000000.0,20700000.0,,16100000.0,16100000.0,16800000.0,64500000.0
Assets / USD,1352591000.0,1352591000.0,1352591000.0,1564052000.0,1564052000.0,1564052000.0,1564052000.0,1890389000.0,1890389000.0,1890389000.0,1890389000.0,2136646000.0,2136600000.0,2136600000.0,2136600000.0,2333100000.0,2333100000.0,2333100000.0,2333100000.0,2973800000.0,2973800000.0,2973800000.0,2973800000.0,3719400000.0,3719400000.0,3719400000.0,3719400000.0,3855400000.0,3855400000.0,3855400000.0,3855400000.0,4573600000.0,4573600000.0,4573600000.0,4573600000.0,4828900000.0,4828900000.0,4828900000.0,4828900000.0,4839600000.0,,4839600000.0,4839600000.0,4839600000.0,5106700000.0,5106700000.0,5106700000.0,5106700000.0,,8590700000.0,8590700000.0,8590700000.0,8590700000.0,,8873800000.0,8873800000.0,8873800000.0,8873800000.0,,8426700000.0,8426700000.0,8426700000.0,8426700000.0,,8283300000.0,8283300000.0,8283300000.0,8283300000.0
AssetsCurrent / USD,590127000.0,590127000.0,590127000.0,789865000.0,789865000.0,789865000.0,789865000.0,816334000.0,816334000.0,816334000.0,816334000.0,883363000.0,883300000.0,883300000.0,883300000.0,1073300000.0,1073300000.0,1073300000.0,1073300000.0,1429200000.0,1429200000.0,1429200000.0,1429200000.0,1914700000.0,1914700000.0,1914700000.0,1914700000.0,2002100000.0,2002100000.0,2002100000.0,2002100000.0,2633700000.0,2633700000.0,2633700000.0,2633700000.0,2262200000.0,2262200000.0,2262200000.0,2262200000.0,2234600000.0,,2234600000.0,2234600000.0,2234600000.0,2317600000.0,2317600000.0,2317600000.0,2317600000.0,,2865400000.0,2865400000.0,2865400000.0,2865400000.0,,3229900000.0,3229900000.0,3229900000.0,3229900000.0,,3179500000.0,3179500000.0,3179500000.0,3179500000.0,,3341000000.0,3341000000.0,3341000000.0,3341000000.0
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8600000.0,22200000.0,28000000.0,94100000.0,94100000.0,94100000.0,94100000.0,,56700000.0,,69900000.0,121500000.0,108000000.0,70100000.0,95400000.0,105800000.0,101500000.0,,94300000.0,124300000.0,149900000.0,78700000.0,,73200000.0,77300000.0,127300000.0,29300000.0,,37200000.0,27400000.0,20900000.0,43200000.0,,7400000.0,27100000.0,34300000.0,12000000.0
CashAndCashEquivalentsAtCarryingValue / USD,225104000.0,225104000.0,241577000.0,364221000.0,364221000.0,364221000.0,225104000.0,453257000.0,453257000.0,453257000.0,364221000.0,410087000.0,410800000.0,410800000.0,459400000.0,306300000.0,307100000.0,307100000.0,410800000.0,511100000.0,511100000.0,511100000.0,307100000.0,805800000.0,805800000.0,805800000.0,511100000.0,1043600000.0,1043600000.0,1043600000.0,805800000.0,1083800000.0,1083800000.0,1083800000.0,1043600000.0,1616800000.0,1616800000.0,1616800000.0,1083800000.0,733300000.0,,733300000.0,733300000.0,1616800000.0,851300000.0,851300000.0,851300000.0,733300000.0,,566700000.0,882900000.0,882900000.0,851300000.0,,566000000.0,566000000.0,566000000.0,566700000.0,,718800000.0,718800000.0,718800000.0,718800000.0,,1368600000.0,1368600000.0,1368600000.0,1368600000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566700000.0,566700000.0,566700000.0,,882900000.0,882900000.0,882900000.0,882900000.0,,566000000.0,566000000.0,566000000.0,882900000.0,,718800000.0,718800000.0,718800000.0,566000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83000000.0,9500000.0,-883500000.0,76900000.0,61100000.0,-60000000.0,118000000.0,,50500000.0,493200000.0,2278300000.0,-284600000.0,,-6500000.0,-226500000.0,-239900000.0,316200000.0,,253900000.0,266600000.0,155600000.0,-316900000.0,,310900000.0,486600000.0,544600000.0,152800000.0
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.11,0.0,0.13,0.26,0.39,0.22,0.26,0.52,0.78,0.65,0.28,0.56,0.84,1.06,0.32,0.64,0.96,0.32,0.38,,0.76,1.14,1.34,0.44,0.44,0.44,0.44,,0.5,0.5,0.5,0.5,,0.56,0.56,0.56,0.56,,0.62,0.62,0.62,0.62,,0.68,0.68,0.68,0.68
CommonStockParOrStatedValuePerShare / USD/shares,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,,0.25,0.25,0.25,0.25,0.25,0.25,0.25,,0.25,0.25,0.25,0.25,,0.25,0.25,0.25,0.25,,0.25,0.25,0.25,0.25,,0.25,0.25,0.25,0.25
CommonStockSharesAuthorized / shares,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,525000000.0,,525000000.0,525000000.0,525000000.0,525000000.0,,525000000.0,525000000.0,525000000.0,525000000.0,,525000000.0,525000000.0,525000000.0,525000000.0,,525000000.0,525000000.0,525000000.0,525000000.0
CommonStockSharesIssued / shares,177873000.0,177873000.0,177873000.0,185683000.0,185683000.0,185683000.0,185683000.0,195407396.0,195407000.0,195407000.0,195407000.0,202937547.0,202900000.0,202900000.0,202900000.0,207500000.0,207500000.0,207500000.0,207500000.0,214200000.0,214200000.0,214200000.0,214200000.0,219000000.0,219000000.0,219000000.0,219000000.0,222500000.0,222500000.0,222500000.0,222500000.0,226000000.0,226000000.0,226000000.0,226000000.0,228400000.0,228400000.0,228400000.0,228400000.0,230200000.0,,230200000.0,230200000.0,230200000.0,232300000.0,232300000.0,232300000.0,232300000.0,,165300000.0,165300000.0,165300000.0,165300000.0,,160200000.0,160200000.0,160200000.0,159500000.0,,159500000.0,159500000.0,159500000.0,159500000.0,,159900000.0,159900000.0,159900000.0,159900000.0
CommonStockSharesOutstanding / shares,172815000.0,172815000.0,172815000.0,180263000.0,180263000.0,180263000.0,180263000.0,186386197.0,186386000.0,186386000.0,186386000.0,192296130.0,192300000.0,192300000.0,192300000.0,187900000.0,187900000.0,187900000.0,187900000.0,189200000.0,189200000.0,189200000.0,189200000.0,190300000.0,190300000.0,190300000.0,190300000.0,184900000.0,184900000.0,184900000.0,184900000.0,183100000.0,183100000.0,183100000.0,183100000.0,177400000.0,177400000.0,177400000.0,177400000.0,170100000.0,,170100000.0,170100000.0,170100000.0,165600000.0,165600000.0,165600000.0,165600000.0,,165300000.0,165300000.0,165300000.0,165300000.0,,160200000.0,160200000.0,160200000.0,160200000.0,,159500000.0,159500000.0,159500000.0,159500000.0,,159900000.0,159900000.0,159900000.0,159900000.0
CommonStockValue / USD,43204000.0,43204000.0,43204000.0,45066000.0,45066000.0,45066000.0,45066000.0,46597000.0,46597000.0,46597000.0,46597000.0,48074000.0,48100000.0,48100000.0,48100000.0,47000000.0,47000000.0,47000000.0,47000000.0,47300000.0,47300000.0,47300000.0,47300000.0,47600000.0,47600000.0,47600000.0,47600000.0,46200000.0,46200000.0,46200000.0,46200000.0,45800000.0,45800000.0,45800000.0,45800000.0,44400000.0,44400000.0,44400000.0,44400000.0,42500000.0,,42500000.0,42500000.0,42500000.0,41400000.0,41400000.0,41400000.0,41400000.0,,41300000.0,41300000.0,41300000.0,41300000.0,,40000000.0,40000000.0,40000000.0,40000000.0,,39900000.0,39900000.0,39900000.0,39900000.0,,40000000.0,40000000.0,40000000.0,40000000.0
ComprehensiveIncomeNetOfTax / USD,,,110041000.0,,,,94783000.0,,,,137377000.0,57126000.0,91200000.0,140500000.0,226600000.0,66500000.0,128200000.0,193900000.0,201700000.0,94500000.0,171400000.0,282800000.0,278800000.0,191400000.0,358700000.0,566100000.0,453700000.0,355300000.0,563100000.0,747600000.0,795000000.0,259700000.0,484300000.0,730600000.0,992500000.0,70400000.0,346100000.0,632600000.0,1012600000.0,285000000.0,,499500000.0,644000000.0,918100000.0,257000000.0,438500000.0,568200000.0,854400000.0,,509400000.0,834300000.0,1171800000.0,814900000.0,,403100000.0,708600000.0,976100000.0,1498200000.0,,308600000.0,541400000.0,737200000.0,1278300000.0,,231200000.0,414500000.0,535400000.0,982000000.0
ContractWithCustomerRefundLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38500000.0,,38500000.0,38500000.0,38500000.0,20300000.0,20300000.0,20300000.0,20300000.0,,119700000.0,119700000.0,119700000.0,119700000.0,,226900000.0,226900000.0,226900000.0,226900000.0,,270900000.0,270900000.0,270900000.0,270900000.0,,192200000.0,192200000.0,192200000.0,192200000.0
CostOfRevenue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412500000.0,,486900000.0,,897000000.0,1351600000.0,,451800000.0,842300000.0,1244900000.0,,,748300000.0,1341700000.0,1899500000.0,,,795700000.0,1493600000.0,2142900000.0,,,691600000.0,1317400000.0,1924400000.0,,,694900000.0,1320700000.0,1862000000.0,
CurrentFederalTaxExpenseBenefit / USD,,,,,,,-251000.0,15200000.0,31650000.0,49236000.0,11855000.0,15492000.0,23900000.0,36200000.0,25400000.0,17800000.0,21700000.0,37900000.0,32400000.0,23700000.0,47800000.0,82400000.0,38000000.0,48500000.0,98100000.0,142200000.0,88200000.0,53800000.0,93600000.0,137200000.0,199500000.0,56500000.0,108200000.0,161200000.0,181800000.0,304900000.0,312700000.0,328700000.0,215700000.0,29500000.0,,50900000.0,52700000.0,347700000.0,11500000.0,23300000.0,27300000.0,85300000.0,,41000000.0,77400000.0,63700000.0,44400000.0,,18400000.0,52700000.0,88500000.0,87500000.0,,26400000.0,42500000.0,60000000.0,88700000.0,,12100000.0,7500000.0,,164400000.0
CurrentForeignTaxExpenseBenefit / USD,,,,,,,966000.0,700000.0,1743000.0,4368000.0,684000.0,2044000.0,3000000.0,3500000.0,4400000.0,2500000.0,4300000.0,6900000.0,8600000.0,-2200000.0,-700000.0,1800000.0,14800000.0,3800000.0,8200000.0,16100000.0,13500000.0,9100000.0,16300000.0,23900000.0,33900000.0,6800000.0,11600000.0,19200000.0,25800000.0,10300000.0,18800000.0,27100000.0,24400000.0,9400000.0,,15400000.0,31300000.0,31200000.0,10100000.0,20300000.0,30400000.0,23500000.0,,20600000.0,34600000.0,46800000.0,49500000.0,,17800000.0,31900000.0,42900000.0,70700000.0,,14900000.0,25800000.0,34600000.0,51500000.0,,8300000.0,22500000.0,,74400000.0
DebtCurrent / USD,81865000.0,81865000.0,81865000.0,50000000.0,50000000.0,50000000.0,50000000.0,26089000.0,26089000.0,26089000.0,26089000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,499200000.0,499200000.0,499200000.0,499200000.0,,299400000.0,299400000.0,299400000.0,299400000.0,,,,0.0,0.0
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40800000.0,40800000.0,40800000.0,55300000.0,55300000.0,55300000.0,55300000.0,,119500000.0,119500000.0,119500000.0,119500000.0,,52700000.0,52700000.0,52700000.0,52700000.0,,192300000.0,192300000.0,192300000.0,192300000.0,,303500000.0,303500000.0,303500000.0,303500000.0
DeferredIncomeTaxesAndTaxCredits / USD,,,,,,,-24866000.0,12790000.0,5205000.0,6954000.0,38543000.0,324000.0,2200000.0,2300000.0,12400000.0,1600000.0,-1300000.0,900000.0,12900000.0,-3500000.0,-800000.0,1100000.0,13700000.0,-7200000.0,-3700000.0,-4700000.0,3300000.0,2000000.0,-200000.0,1500000.0,-3900000.0,1200000.0,900000.0,2800000.0,0.0,21400000.0,25600000.0,35600000.0,2200000.0,1800000.0,,-27600000.0,-12100000.0,27300000.0,,1100000.0,-1800000.0,-6100000.0,,-700000.0,-3600000.0,-2600000.0,-13400000.0,,6100000.0,6400000.0,30300000.0,-59500000.0,,-29900000.0,-57000000.0,-86300000.0,68400000.0,,-2600000.0,-3100000.0,-2200000.0,-151200000.0
Depreciation / USD,22815000.0,33991000.0,44712000.0,10870000.0,22250000.0,34155000.0,44413000.0,13589000.0,27882000.0,43120000.0,46573000.0,17274000.0,35000000.0,52100000.0,59800000.0,18500000.0,37000000.0,55400000.0,69500000.0,20800000.0,42400000.0,66500000.0,74300000.0,35700000.0,74500000.0,116400000.0,96800000.0,51500000.0,105000000.0,159600000.0,162300000.0,55300000.0,111200000.0,166800000.0,214400000.0,63600000.0,129600000.0,198900000.0,227200000.0,77500000.0,,156400000.0,235400000.0,272500000.0,79800000.0,160300000.0,238200000.0,314900000.0,,78400000.0,158200000.0,242900000.0,318300000.0,,94200000.0,192600000.0,289600000.0,332200000.0,,99400000.0,198400000.0,295800000.0,394400000.0,,64700000.0,130000000.0,196300000.0,387800000.0
Dividends / USD,,,,,,,,,,,,,,,,,,20900000.0,41700000.0,,,,41700000.0,,,,41700000.0,,,,124000000.0,,,,200800000.0,58800000.0,58800000.0,58800000.0,214200000.0,67100000.0,,67100000.0,67100000.0,243200000.0,75100000.0,75100000.0,75100000.0,273900000.0,,83000000.0,83000000.0,83000000.0,307000000.0,,92500000.0,92500000.0,92500000.0,340600000.0,,99400000.0,99400000.0,99400000.0,373100000.0,,108900000.0,108900000.0,108900000.0,405200000.0
EarningsPerShareBasic / USD/shares,0.11,0.22,0.69,0.16,0.32,0.52,0.57,0.34,0.61,0.89,0.78,0.31,0.49,0.76,1.24,0.35,0.68,1.03,1.09,0.51,0.92,1.51,1.48,1.03,1.91,3.0,2.44,1.87,2.96,3.94,4.21,1.39,2.61,3.95,5.27,0.38,1.89,3.47,5.48,1.61,,2.85,3.69,5.06,1.51,2.58,3.36,4.92,,3.08,5.05,7.1,4.84,,2.42,4.29,5.96,9.07,,1.94,3.4,4.63,7.85,,1.45,2.59,3.34,6.17
EarningsPerShareDiluted / USD/shares,0.11,0.22,0.67,0.16,0.31,0.5,0.56,0.32,0.58,0.85,0.75,0.3,0.48,0.74,1.19,0.34,0.66,1.01,1.05,0.49,0.89,1.47,1.45,1.01,1.86,2.92,2.38,1.82,2.9,3.87,4.1,1.38,2.58,3.9,5.18,0.38,1.87,3.44,5.41,1.6,,2.83,3.67,5.01,1.5,2.56,3.33,4.89,,3.05,5.0,7.02,4.8,,2.4,4.27,5.93,8.97,,1.93,3.39,4.61,7.81,,1.44,2.57,3.32,6.13
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,,,,,,,,0.235,0.228,0.22,,0.234,0.169,0.188,,0.185,0.216,0.229,,0.211,0.227,0.218,,0.15,0.163,0.177,,0.197,0.199,0.198,,0.817,0.489,0.36,,0.12,,0.118,0.116,,0.078,0.09,0.092,,,0.108,0.118,0.086,,,0.083,0.107,0.119,,,0.118,0.112,0.114,,,0.081,0.067,0.074,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,0.35,0.35,,,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.21,0.246,0.246,0.35,0.21,,0.21,0.21,0.246,0.21,0.21,0.21,0.246,,0.21,0.21,0.21,0.246,,0.21,0.21,0.21,0.21,,0.21,0.21,0.21,0.21,,0.21,0.21,0.21,0.21
EmployeeRelatedLiabilitiesCurrent / USD,29449000.0,29449000.0,29449000.0,35695000.0,35695000.0,35695000.0,35695000.0,35684000.0,35684000.0,35684000.0,35684000.0,31339000.0,31300000.0,31300000.0,31300000.0,41200000.0,41200000.0,41200000.0,41200000.0,70700000.0,70700000.0,70700000.0,70700000.0,81500000.0,81500000.0,81500000.0,81500000.0,42300000.0,42300000.0,42300000.0,42300000.0,68100000.0,68100000.0,68100000.0,68100000.0,85200000.0,85200000.0,85200000.0,85200000.0,76000000.0,,76000000.0,76000000.0,76000000.0,113500000.0,113500000.0,113500000.0,113500000.0,,135300000.0,135300000.0,135300000.0,135300000.0,,114300000.0,114300000.0,114300000.0,114300000.0,,94300000.0,94300000.0,94300000.0,94300000.0,,127900000.0,127900000.0,127900000.0,127900000.0
EntityCommonStockSharesOutstanding / shares,176793291.0,177700396.0,183287033.0,185435623.0,186187121.0,186277145.0,187889808000.0,188415515000.0,189651416.0,190841047.0,194321490.0,191983618.0,191193425.0,187738368.0,188414735.0,188930302.0,189592345.0,189526242.0,190653624.0,190819868.0,191098414.0,190737961.0,191151089.0,191668400.0,190238136.0,187496060.0,185813926.0,184918356.0,184524549.0,183740136.0,183189590.0,182482749.0,182074657.0,178981545.0,177531995.0,174064672.0,172693582.0,171703134.0,170375324.0,170155181.0,170155181.0,166835903.0,167036087.0,166081720.0,164900017.0,165092532.0,165144931.0,165387253.0,166691622.0,164005766.0,160926134.0,160445593.0,160161064.0,158974105.0,158974172.0,159154716.0,159392574.0,159954867.0,160225891.0,160225891.0,160446602.0,159716371.0,159920649.0,160741022.0,160741022.0,150129146.0,148427568.0,148679767.0
