fact_unit,2011-07-19,2011-10-18,2012-02-07,2012-04-17,2012-07-17,2012-10-16,2013-01-23,2013-04-16,2013-07-16,2013-10-16,2014-01-22,2014-04-16,2014-07-16,2014-10-15,2015-01-21,2015-04-21,2015-07-22,2015-10-21,2016-01-27,2016-04-20,2016-07-20,2016-10-19,2017-01-25,2017-04-19,2017-07-19,2017-10-18,2018-01-24,2018-04-18,2018-07-18,2018-10-17,2019-01-23,2019-04-17,2019-07-17,2019-10-16,2020-01-29,2020-04-29,2020-07-29,2020-10-28,2021-01-27,2021-04-28,2021-07-28,2021-10-27,2022-01-26,2022-04-27,2022-07-27,2022-10-26,2023-01-25,2023-04-26,2023-07-26,2023-10-25,2024-01-24,2024-04-24,2024-07-24,2024-10-23,2025-01-29,2025-04-23,2025-07-23,2025-10-22
AssetsCurrent / USD,725000000.0,725000000.0,725000000.0,723000000.0,723000000.0,723000000.0,723000000.0,1343000000.0,1343000000.0,1343000000.0,1343000000.0,1362000000.0,1362000000.0,1362000000.0,1362000000.0,1546000000.0,1546000000.0,1546000000.0,1298000000.0,1294000000.0,1294000000.0,1294000000.0,1294000000.0,1361000000.0,1361000000.0,1361000000.0,1361000000.0,1772000000.0,1772000000.0,1772000000.0,1772000000.0,1761000000.0,1761000000.0,1761000000.0,1761000000.0,1842000000.0,1842000000.0,1842000000.0,1842000000.0,2017000000.0,2017000000.0,2017000000.0,2017000000.0,2151000000.0,2151000000.0,2151000000.0,2151000000.0,2723000000.0,2723000000.0,2723000000.0,2723000000.0,2933000000.0,2933000000.0,2933000000.0,2933000000.0,3249000000.0,3249000000.0,3249000000.0
BusinessAcquisitionsProFormaRevenue / USD,,,,,,,4133000000.0,,,,4133000000.0,,2400000000.0,3766000000.0,5163000000.0,1240000000.0,2639000000.0,4183000000.0,5163000000.0,,,,,,2902000000.0,4505000000.0,6529000000.0,1533000000.0,3235000000.0,5311000000.0,8037000000.0,1996000000.0,4163000000.0,6526000000.0,8896000000.0,,,,,,4237000000.0,6505000000.0,8872000000.0,2146000000.0,4488000000.0,7084000000.0,10702000000.0,2727000000.0,5723000000.0,9000000000.0,12469000000.0,3376000000.0,7023000000.0,10874000000.0,14685000000.0,,,
BusinessCombinationContingentConsiderationLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,169000000.0,169000000.0,77000000.0,203000000.0,203000000.0,203000000.0,169000000.0,36000000.0,36000000.0,36000000.0,203000000.0,106000000.0,106000000.0,106000000.0,36000000.0,175000000.0,175000000.0,175000000.0,106000000.0,158000000.0,158000000.0,158000000.0,175000000.0,179000000.0,179000000.0,179000000.0,158000000.0,312000000.0,312000000.0,312000000.0,179000000.0,352000000.0,43000000.0,43000000.0,43000000.0,52000000.0,52000000.0,52000000.0,52000000.0,202000000.0,202000000.0,202000000.0,202000000.0,144000000.0,144000000.0,144000000.0,144000000.0,106000000.0,106000000.0,106000000.0,106000000.0,363000000.0,363000000.0,363000000.0,363000000.0,457000000.0,457000000.0,457000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352000000.0,352000000.0,312000000.0,43000000.0,43000000.0,43000000.0,352000000.0,52000000.0,52000000.0,52000000.0,43000000.0,202000000.0,202000000.0,202000000.0,52000000.0,144000000.0,144000000.0,144000000.0,202000000.0,106000000.0,106000000.0,106000000.0,144000000.0,363000000.0,363000000.0,363000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-235000000.0,-287000000.0,40000000.0,9000000.0,32000000.0,17000000.0,-309000000.0,461000000.0,75000000.0,122000000.0,9000000.0,76000000.0,134000000.0,118000000.0,150000000.0,-43000000.0,-76000000.0,-68000000.0,-58000000.0,-7000000.0,121000000.0,178000000.0,-38000000.0,66000000.0,104000000.0,116000000.0
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,2.96,4.44,5.92,1.48,2.96,4.44,5.92,1.63,3.26,4.89
CommonStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0
CommonStockSharesIssued / shares,60621338.0,60621338.0,60621338.0,62877530.0,62877530.0,62877530.0,62877530.0,95891809.0,95891809.0,95891809.0,95891809.0,97966802.0,97966802.0,97966802.0,97966802.0,108233686.0,108233686.0,108233686.0,108233686.0,111586585.0,111586585.0,111586585.0,111586585.0,111985215.0,111985215.0,111985215.0,111985215.0,112394395.0,112394395.0,112394395.0,112394395.0,112907209.0,112907209.0,112907209.0,112907209.0,113825667.0,113825667.0,113825667.0,113825667.0,114210157.0,114210157.0,114210157.0,114210157.0,114434075.0,114434075.0,114434075.0,114434075.0,114758508.0,114758508.0,114758508.0,114758508.0,115010396.0,115010396.0,115010396.0,115010396.0,115179350.0,115179350.0,115179350.0
CommonStockSharesOutstanding / shares,60621338.0,60621338.0,60621338.0,62877530.0,62877530.0,62877530.0,62877530.0,92984016.0,92984016.0,92984016.0,92984016.0,93288936.0,93288936.0,93288936.0,93288936.0,97877580.0,97877580.0,97877580.0,97877580.0,91776436.0,91776436.0,91776436.0,91776436.0,84222042.0,84222042.0,84222042.0,84222042.0,84463662.0,84463662.0,84463662.0,84463662.0,79872956.0,79872956.0,79872956.0,79872956.0,74362195.0,74362195.0,74362195.0,74362195.0,72196648.0,72196648.0,72196648.0,72196648.0,72420566.0,72420566.0,72420566.0,72420566.0,69356981.0,69356981.0,69356981.0,69356981.0,67269577.0,67269577.0,67269577.0,67269577.0,65305731.0,65305731.0,65305731.0
CommonStockValue / USD,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
ComprehensiveIncomeNetOfTax / USD,,,,-8000000.0,20000000.0,48000000.0,-6000000.0,23000000.0,-41000000.0,53000000.0,89000000.0,1000000.0,52000000.0,216000000.0,84000000.0,21000000.0,151000000.0,292000000.0,322000000.0,26000000.0,129000000.0,272000000.0,447000000.0,155000000.0,289000000.0,467000000.0,409000000.0,117000000.0,283000000.0,524000000.0,598000000.0,158000000.0,408000000.0,759000000.0,1413000000.0,196000000.0,488000000.0,856000000.0,1010000000.0,67000000.0,324000000.0,565000000.0,1225000000.0,209000000.0,525000000.0,882000000.0,930000000.0,387000000.0,814000000.0,1325000000.0,1361000000.0,451000000.0,1065000000.0,1741000000.0,2012000000.0,491000000.0,1114000000.0,1877000000.0
ContractWithCustomerAssetNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,46000000.0,56000000.0,56000000.0,56000000.0,56000000.0,55000000.0,55000000.0,55000000.0,55000000.0,51000000.0,51000000.0,51000000.0,51000000.0,83000000.0,83000000.0,83000000.0,83000000.0,131000000.0,131000000.0,131000000.0,131000000.0,138000000.0,138000000.0,138000000.0,138000000.0,185000000.0,185000000.0,185000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46000000.0,,,,56000000.0,,,,55000000.0,,,,51000000.0,,,,83000000.0,,,,131000000.0,,,,138000000.0,,,
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ContractWithCustomerPerformanceObligationSatisfiedInPreviousPeriod / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ContractWithCustomerRefundLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000.0,,,,50000000.0,,,,69000000.0,,,,87000000.0,,,,84000000.0,,,,95000000.0,,,,120000000.0,,,,173000000.0,,,
CooperativeAdvertisingAmount / USD,,,,,,,,,,,,,,,13000000.0,,,,15000000.0,,,,16000000.0,,,,17000000.0,,,,19000000.0,,,,35000000.0,,,,41000000.0,,,,49000000.0,,,,22000000.0,,,,49000000.0,,,,53000000.0,,,
CostOfGoodsAndServicesSoldDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794000000.0,1211000000.0,1363000000.0,426000000.0,821000000.0,1216000000.0,1631000000.0,375000000.0,760000000.0,1172000000.0,1601000000.0,435000000.0,892000000.0,1362000000.0,1611000000.0,575000000.0,1167000000.0,1755000000.0,1853000000.0,582000000.0,1190000000.0,1819000000.0
CostOfRevenue / USD,761000000.0,1157000000.0,1748000000.0,385000000.0,803000000.0,1242000000.0,1579000000.0,443000000.0,1062000000.0,1776000000.0,1713000000.0,715000000.0,1450000000.0,2197000000.0,2530000000.0,730000000.0,1540000000.0,2396000000.0,2968000000.0,791000000.0,1602000000.0,2462000000.0,3253000000.0,810000000.0,1641000000.0,2493000000.0,3337000000.0,842000000.0,1784000000.0,2777000000.0,3359000000.0,1088000000.0,2197000000.0,3375000000.0,3872000000.0,1356000000.0,2735000000.0,4190000000.0,4683000000.0,1398000000.0,2636000000.0,3937000000.0,5681000000.0,1343000000.0,2755000000.0,4248000000.0,5347000000.0,1532000000.0,3153000000.0,4838000000.0,5863000000.0,2044000000.0,4173000000.0,6353000000.0,6646000000.0,2139000000.0,4394000000.0,6738000000.0
CurrentFederalTaxExpenseBenefit / USD,,,-55000000.0,,,,0.0,,,,0.0,,,,0.0,,,,10000000.0,,,,2000000.0,,,,13000000.0,,,,186000000.0,,,,190000000.0,,,,47000000.0,,,,97000000.0,,,,290000000.0,,,,78000000.0,,,,-34000000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,5000000.0,,,,16000000.0,,,,22000000.0,,,,27000000.0,,,,39000000.0,,,,42000000.0,,,,15000000.0,,,,10000000.0,,,,15000000.0,,,,18000000.0,,,,-6000000.0,,,,15000000.0,,,,26000000.0,,,,100000000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,-51000000.0,,,,17000000.0,,,,24000000.0,,,,29000000.0,,,,51000000.0,,,,49000000.0,,,,42000000.0,,,,220000000.0,,,,235000000.0,,,,123000000.0,,,,136000000.0,,,,370000000.0,,,,192000000.0,,,,160000000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,-1000000.0,,,,1000000.0,,,,2000000.0,,,,2000000.0,,,,2000000.0,,,,5000000.0,,,,14000000.0,,,,24000000.0,,,,30000000.0,,,,58000000.0,,,,45000000.0,,,,65000000.0,,,,88000000.0,,,,94000000.0,,,
DebtAndCapitalLeaseObligations / USD,,,,2987000000.0,2987000000.0,2987000000.0,2987000000.0,7309000000.0,7309000000.0,7309000000.0,7309000000.0,7173000000.0,7173000000.0,7173000000.0,7173000000.0,8052000000.0,8052000000.0,8052000000.0,7962000000.0,8162000000.0,8162000000.0,8162000000.0,8162000000.0,7790000000.0,7790000000.0,7790000000.0,7790000000.0,9440000000.0,9440000000.0,9440000000.0,9440000000.0,11747000000.0,11747000000.0,11747000000.0,11747000000.0,11428000000.0,11428000000.0,11428000000.0,11428000000.0,9682000000.0,9682000000.0,9682000000.0,9682000000.0,9685000000.0,9685000000.0,9685000000.0,9685000000.0,11370000000.0,11370000000.0,11370000000.0,11370000000.0,11518000000.0,11518000000.0,11518000000.0,11518000000.0,13406000000.0,13406000000.0,13406000000.0
DebtCurrent / USD,229000000.0,229000000.0,229000000.0,395000000.0,395000000.0,395000000.0,395000000.0,630000000.0,630000000.0,630000000.0,630000000.0,604000000.0,604000000.0,604000000.0,604000000.0,618000000.0,618000000.0,618000000.0,618000000.0,607000000.0,607000000.0,607000000.0,607000000.0,597000000.0,597000000.0,597000000.0,597000000.0,723000000.0,723000000.0,723000000.0,723000000.0,903000000.0,903000000.0,903000000.0,903000000.0,997000000.0,997000000.0,997000000.0,997000000.0,704000000.0,704000000.0,704000000.0,704000000.0,906000000.0,906000000.0,906000000.0,906000000.0,161000000.0,161000000.0,161000000.0,161000000.0,1465000000.0,1465000000.0,1465000000.0,1465000000.0,1178000000.0,1178000000.0,1178000000.0
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,,,,12000000.0,,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,13000000.0,,,,-48000000.0,,,,36000000.0,,,,-22000000.0,,,,149000000.0,,,,240000000.0,,,,300000000.0,,,,119000000.0,,,,-580000000.0,,,,243000000.0,,,,185000000.0,,,,-107000000.0,,,,260000000.0,,,,525000000.0,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,2000000.0,,,,-1000000.0,,,,1000000.0,,,,2000000.0,,,,4000000.0,,,,2000000.0,,,,5000000.0,,,,-1000000.0,,,,-2000000.0,,,,3000000.0,,,,14000000.0,,,,6000000.0,,,,14000000.0,,,,-16000000.0,,,
DeferredIncomeTaxExpenseBenefit / USD,,,4000000.0,,,,-58000000.0,,,,39000000.0,,,,-16000000.0,,,,167000000.0,,,,261000000.0,,,90000000.0,336000000.0,10000000.0,40000000.0,97000000.0,123000000.0,37000000.0,93000000.0,190000000.0,-533000000.0,21000000.0,49000000.0,117000000.0,257000000.0,1000000.0,-62000000.0,-66000000.0,204000000.0,3000000.0,73000000.0,157000000.0,-121000000.0,37000000.0,64000000.0,130000000.0,268000000.0,35000000.0,53000000.0,88000000.0,537000000.0,-17000000.0,-32000000.0,-31000000.0
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,1765000000.0,1896000000.0,1896000000.0,1896000000.0,1896000000.0,1419000000.0,1419000000.0,1419000000.0,1419000000.0,1687000000.0,1687000000.0,1687000000.0,1687000000.0,1887000000.0,1887000000.0,1887000000.0,1887000000.0,1768000000.0,1768000000.0,1768000000.0,1768000000.0,2154000000.0,2154000000.0,2154000000.0,2154000000.0,2671000000.0,2671000000.0,2671000000.0,2671000000.0,2701000000.0,2701000000.0,2701000000.0,2701000000.0,2685000000.0,2685000000.0,2685000000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,-11000000.0,,,,-9000000.0,,,,2000000.0,,,,4000000.0,,,,14000000.0,,,,19000000.0,,,,31000000.0,,,,5000000.0,,,,49000000.0,,,,11000000.0,,,,5000000.0,,,,-20000000.0,,,,-6000000.0,,,,28000000.0,,,
DeferredTaxAssetsGross / USD,,,326000000.0,,,,279000000.0,,,,605000000.0,,,,429000000.0,,,,403000000.0,,,,233000000.0,,,,164000000.0,,,,292000000.0,,,,572000000.0,,,,672000000.0,,,,564000000.0,,,,566000000.0,,,,675000000.0,,,,594000000.0,,,
DeferredTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526000000.0,,,,629000000.0,,,,543000000.0,,,,557000000.0,,,,656000000.0,,,,590000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals / USD,,,,,,,,,,,,,,,113000000.0,,,,107000000.0,,,,112000000.0,,,,103000000.0,,,,87000000.0,,,,126000000.0,,,,111000000.0,,,,129000000.0,,,,165000000.0,,,,186000000.0,,,,193000000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,2000000.0,,,,2000000.0,,,,1000000.0,,,,0.0,,,,0.0,,,,12000000.0,,,,9000000.0,,,,39000000.0,,,,46000000.0,,,,43000000.0,,,,21000000.0,,,,9000000.0,,,,19000000.0,,,,4000000.0,,,
DeferredTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,1444000000.0,,,,1765000000.0,,,,1896000000.0,,,,1419000000.0,,,,1687000000.0,,,,1887000000.0,,,,1768000000.0,,,,2154000000.0,,,,2671000000.0,,,,2701000000.0,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets / USD,,,0.0,,,,5000000.0,,,,405000000.0,,,,369000000.0,,,,312000000.0,,,,272000000.0,,,,231000000.0,,,,174000000.0,,,,237000000.0,,,,199000000.0,,,,166000000.0,,,,152000000.0,,,,125000000.0,,,,85000000.0,,,
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182000000.0,,,,182000000.0,,,,183000000.0,,,,210000000.0,,,,216000000.0,,,,285000000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,618000000.0,,,,620000000.0,,,,1236000000.0,,,,1259000000.0,,,,1535000000.0,,,,1714000000.0,,,,1820000000.0,,,,1498000000.0,,,,1976000000.0,,,,2135000000.0,,,,1962000000.0,,,,2349000000.0,,,,2986000000.0,,,,2921000000.0,,,
DefinedContributionPlanCostRecognized / USD,,,2000000.0,,,,2000000.0,,,,6000000.0,,,,,,,,,,,,,,,,22000000.0,,,,23000000.0,,,,26000000.0,,,,31000000.0,,,,37000000.0,,,,33000000.0,,,,36000000.0,,,,45000000.0,,,
