fact_unit,2010-09-09,2010-12-10,2011-03-11,2011-06-28,2011-09-08,2011-10-13,2011-12-09,2012-03-09,2012-06-25,2012-09-06,2012-12-04,2013-03-01,2013-06-21,2013-08-28,2013-11-27,2014-02-27,2014-06-23,2014-08-27,2014-11-26,2015-02-27,2015-06-25,2015-09-02,2015-12-04,2016-03-03,2016-06-21,2016-08-30,2016-11-22,2017-02-24,2017-06-19,2017-08-31,2017-11-22,2018-02-23,2018-06-18,2018-08-27,2018-11-28,2019-02-26,2019-06-17,2019-08-27,2019-11-22,2020-02-27,2020-06-19,2020-08-25,2020-11-24,2021-02-25,2021-06-17,2021-08-26,2021-11-23,2022-03-01,2022-06-16,2022-08-23,2022-11-21,2023-02-28,2023-06-20,2023-08-29,2023-12-05,2024-02-27,2024-06-18,2024-08-28,2024-11-26,2025-02-27,2025-06-18,2025-08-27,2025-11-25
AmortizationOfIntangibleAssets / USD,18377000.0,36689000.0,55259000.0,38823000.0,18497000.0,38823000.0,36998000.0,55513000.0,73657000.0,20235000.0,40794000.0,62825000.0,73800000.0,24200000.0,48400000.0,72600000.0,88100000.0,24500000.0,49200000.0,74100000.0,96800000.0,24900000.0,50100000.0,75300000.0,98900000.0,53000000.0,106000000.0,158200000.0,109700000.0,51700000.0,103500000.0,155200000.0,208400000.0,51500000.0,103100000.0,154700000.0,207300000.0,60500000.0,120200000.0,179900000.0,206800000.0,58800000.0,117600000.0,176400000.0,240300000.0,59600000.0,119100000.0,176100000.0,236300000.0,55400000.0,110800000.0,166100000.0,233000000.0,55600000.0,111200000.0,166800000.0,223600000.0,39800000.0,79400000.0,135100000.0,206900000.0,56000000.0,111800000.0
AssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000000.0,1000000000.0,,
Assets / USD,7974853000.0,7974853000.0,7974853000.0,8192161000.0,8324585000.0,8192161000.0,8324585000.0,8324585000.0,7974853000.0,9115226000.0,9115226000.0,9115226000.0,8324600000.0,9031800000.0,9031800000.0,9031800000.0,9115200000.0,9072100000.0,9072100000.0,9072100000.0,9024100000.0,16882600000.0,16882600000.0,16882600000.0,9041400000.0,15984100000.0,15984100000.0,15984100000.0,16806300000.0,15639700000.0,15639700000.0,15639700000.0,15984100000.0,15301200000.0,15301200000.0,15301200000.0,15639700000.0,16711300000.0,16711300000.0,16711300000.0,15301200000.0,16970400000.0,16970400000.0,16970400000.0,16711300000.0,16284200000.0,16284200000.0,16284200000.0,16970400000.0,16055000000.0,16055000000.0,16055000000.0,16284200000.0,14991400000.0,14991400000.0,14991400000.0,16055000000.0,20273700000.0,20273700000.0,20273700000.0,14991400000.0,17563300000.0,17563300000.0
AssetsCurrent / USD,1223630000.0,1223630000.0,1223630000.0,1223630000.0,1636999000.0,1223630000.0,1636999000.0,1636999000.0,1636999000.0,1643465000.0,1643465000.0,1643465000.0,1643500000.0,1595200000.0,1595200000.0,1595200000.0,1595200000.0,1539100000.0,1539100000.0,1539100000.0,1539100000.0,2060200000.0,2060200000.0,2060200000.0,1983900000.0,1573400000.0,1573400000.0,1573400000.0,1573400000.0,1641800000.0,1641800000.0,1641800000.0,1641800000.0,1555000000.0,1555000000.0,1555000000.0,1555000000.0,1625200000.0,1625200000.0,1625200000.0,1625200000.0,1972700000.0,1972700000.0,1972700000.0,1972700000.0,1941700000.0,1941700000.0,1941700000.0,1941700000.0,2010100000.0,2010100000.0,2010100000.0,2010100000.0,2858700000.0,2858700000.0,2858700000.0,2858700000.0,1966900000.0,1966900000.0,1966900000.0,1966900000.0,2146600000.0,2146600000.0
BuildingsAndImprovementsGross / USD,308358000.0,308358000.0,308358000.0,308358000.0,347950000.0,308358000.0,347950000.0,347950000.0,347950000.0,460242000.0,460242000.0,460242000.0,460200000.0,494400000.0,494400000.0,494400000.0,494400000.0,516000000.0,516000000.0,516000000.0,516000000.0,666300000.0,666300000.0,666300000.0,666300000.0,727700000.0,727700000.0,727700000.0,727700000.0,766200000.0,766200000.0,766200000.0,766200000.0,812600000.0,812600000.0,812600000.0,812600000.0,903200000.0,903200000.0,903200000.0,903200000.0,977900000.0,977900000.0,977900000.0,977900000.0,967000000.0,967000000.0,967000000.0,967000000.0,959700000.0,959700000.0,959700000.0,959700000.0,956100000.0,956100000.0,956100000.0,956100000.0,1174900000.0,1174900000.0,1174900000.0,1174900000.0,1383500000.0,1383500000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192600000.0,192600000.0,166800000.0,101300000.0,101300000.0,101300000.0,192600000.0,391100000.0,391100000.0,391100000.0,101300000.0,334300000.0,334300000.0,334300000.0,391100000.0,169900000.0,169900000.0,169900000.0,334300000.0,655800000.0,655800000.0,655800000.0,169900000.0,62000000.0,62000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21400000.0,13900000.0,25800000.0,-52500000.0,-52500000.0,-26900000.0,-91300000.0,5500000.0,14500000.0,110400000.0,289800000.0,-165500000.0,-179000000.0,-50000000.0,-56800000.0,-18300000.0,-142800000.0,-65700000.0,-164400000.0,-414700000.0,2968100000.0,-619900000.0,485900000.0,-22500000.0,-12800000.0
CommonStockDividendsPerShareDeclared / USD/shares,0.35,0.7,1.05,6.31,0.4,6.31,0.8,1.24,1.45,0.48,0.96,1.44,1.68,0.52,1.04,1.56,1.92,0.58,1.16,1.74,2.08,0.64,1.28,1.92,2.32,0.67,1.34,2.01,2.56,0.75,1.5,2.25,2.68,0.78,1.56,2.34,3.0,0.85,0.85,0.85,3.12,0.88,0.88,0.88,3.4,0.9,0.9,0.9,3.52,0.99,0.99,0.99,3.6,1.02,1.02,1.02,3.96,1.06,1.06,1.06,4.08,1.08,1.08
CommonStockSharesAuthorized / shares,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0
CommonStockSharesOutstanding / shares,119119152.0,119119152.0,119119152.0,119119152.0,114172122.0,119119152.0,114172122.0,114172122.0,114172122.0,110284715.0,110284715.0,110284715.0,110284715.0,106486935.0,106486935.0,106486935.0,106486935.0,101697400.0,101697400.0,101697400.0,101697400.0,120000000.0,120000000.0,120000000.0,120000000.0,120000000.0,120000000.0,120000000.0,120000000.0,113400000.0,113400000.0,113400000.0,113439553.0,113600000.0,113600000.0,113600000.0,113572840.0,113700000.0,113700000.0,113700000.0,113742296.0,114100000.0,114100000.0,114100000.0,114072726.0,108300000.0,108300000.0,108300000.0,108339057.0,106500000.0,106500000.0,106500000.0,106458317.0,104400000.0,104400000.0,104400000.0,104398618.0,106200000.0,106200000.0,106200000.0,106194281.0,106400000.0,106400000.0
CommonStockValueOutstanding / USD,29780000.0,29780000.0,29780000.0,29780000.0,28543000.0,29780000.0,28543000.0,28543000.0,28543000.0,27571000.0,27571000.0,27571000.0,27600000.0,26600000.0,26600000.0,26600000.0,26600000.0,25400000.0,25400000.0,25400000.0,25400000.0,29900000.0,29900000.0,29900000.0,29900000.0,29100000.0,29100000.0,29100000.0,29100000.0,28400000.0,28400000.0,28400000.0,28400000.0,28900000.0,28900000.0,28900000.0,28900000.0,28900000.0,28900000.0,28900000.0,28900000.0,29000000.0,29000000.0,29000000.0,29000000.0,27100000.0,27100000.0,27100000.0,27100000.0,26600000.0,26600000.0,26600000.0,26600000.0,26100000.0,26100000.0,26100000.0,26100000.0,26500000.0,26500000.0,26500000.0,26500000.0,26600000.0,26600000.0
ComprehensiveIncomeNetOfTax / USD,124037000.0,262945000.0,400416000.0,,103681000.0,103681000.0,255401000.0,394277000.0,,100356000.0,205290000.0,319259000.0,503700000.0,110500000.0,263500000.0,423000000.0,372100000.0,123900000.0,273600000.0,429000000.0,551600000.0,110700000.0,251700000.0,377300000.0,590200000.0,115300000.0,293400000.0,460700000.0,286700000.0,172500000.0,339600000.0,483900000.0,650100000.0,163500000.0,351100000.0,1205000000.0,597300000.0,130900000.0,130900000.0,130900000.0,1380300000.0,119700000.0,119700000.0,119700000.0,449300000.0,255100000.0,255100000.0,255100000.0,582300000.0,149700000.0,149700000.0,149700000.0,977900000.0,113800000.0,113800000.0,113800000.0,671700000.0,193800000.0,193800000.0,193800000.0,-93100000.0,187400000.0,187400000.0
ConstructionInProgressGross / USD,31426000.0,31426000.0,31426000.0,31426000.0,76778000.0,31426000.0,76778000.0,76778000.0,76778000.0,142983000.0,142983000.0,142983000.0,143000000.0,124900000.0,124900000.0,124900000.0,124900000.0,163900000.0,163900000.0,163900000.0,163900000.0,135300000.0,135300000.0,135300000.0,135300000.0,91300000.0,91300000.0,91300000.0,91300000.0,116900000.0,116900000.0,116900000.0,116900000.0,212100000.0,212100000.0,212100000.0,212100000.0,321800000.0,321800000.0,321800000.0,321800000.0,232600000.0,232600000.0,232600000.0,232600000.0,282300000.0,282300000.0,282300000.0,282300000.0,527800000.0,527800000.0,527800000.0,527800000.0,629400000.0,629400000.0,629400000.0,629400000.0,911700000.0,911700000.0,911700000.0,911700000.0,619400000.0,619400000.0
CostOfGoodsAndServicesSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4557000000.0,1224300000.0,2474500000.0,3712600000.0,4521000000.0,1079300000.0,2283100000.0,3495400000.0,4922300000.0,1196400000.0,2412200000.0,3679500000.0,4799000000.0,1218600000.0,2557100000.0,3931100000.0,4864000000.0,1320500000.0,2824500000.0,4285000000.0,5298200000.0,1150400000.0,2364800000.0,3770900000.0,5727400000.0,1327900000.0,2713000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,97182000.0,,97182000.0,,,256444000.0,,,,271400000.0,,,,228200000.0,,,,262100000.0,,,,265400000.0,,,,147800000.0,,,,342500000.0,,,,325100000.0,,,,277900000.0,,,,227900000.0,,,,188700000.0,,,,251300000.0,,,,201800000.0,,,,217900000.0,,
CurrentForeignTaxExpenseBenefit / USD,,,,1688000.0,,1688000.0,,,6584000.0,,,,4600000.0,,,,6800000.0,,,,6100000.0,,,,4200000.0,,,,4700000.0,,,,4800000.0,,,,11000000.0,,,,7900000.0,,,,16000000.0,,,,8500000.0,,,,11700000.0,,,,9200000.0,,,,5400000.0,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,5717000.0,,5717000.0,,,12907000.0,,,,21500000.0,,,,23700000.0,,,,20500000.0,,,,22900000.0,,,,17900000.0,,,,37100000.0,,,,29400000.0,,,,40000000.0,,,,36800000.0,,,,42400000.0,,,,46700000.0,,,,39000000.0,,,,49500000.0,,
DebtInstrumentFaceAmount / USD,,,,,,,750000000.0,,,,,,,,,,,,,,3700000000.0,5950000000.0,5950000000.0,5950000000.0,5950000000.0,5150000000.0,5150000000.0,5150000000.0,5150000000.0,4950000000.0,4950000000.0,4950000000.0,4950000000.0,4700000000.0,4700000000.0,4700000000.0,4700000000.0,5500000000.0,5500000000.0,5500000000.0,5500000000.0,5400000000.0,5400000000.0,5400000000.0,5400000000.0,4700000000.0,4700000000.0,4700000000.0,4700000000.0,4350000000.0,4350000000.0,4350000000.0,4350000000.0,4350000000.0,4350000000.0,4350000000.0,4350000000.0,7850000000.0,7850000000.0,7850000000.0,7850000000.0,7103200000.0,7103200000.0
DebtInstrumentRepurchaseAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335900000.0,335900000.0,,
DebtInstrumentRepurchasedFaceAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000000.0,300000000.0,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,27158000.0,,27158000.0,,,-21362000.0,,,,-51000000.0,,,,-10200000.0,,,,-15600000.0,,,,-13900000.0,,,,2300000.0,,,,-32100000.0,,,,-78300000.0,,,,-802300000.0,,,,-73600000.0,,,,7100000.0,,,,-3300000.0,,,,-48100000.0,,,,-158500000.0,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,-831000.0,,-831000.0,,,-4386000.0,,,,-7300000.0,,,,-6900000.0,,,,900000.0,,,,2400000.0,,,,500000.0,,,,1300000.0,,,,1600000.0,,,,500000.0,,,,-100000.0,,,,600000.0,,,,-7900000.0,,,,300000.0,,,,-1000000.0,,
DeferredIncomeTaxExpenseBenefit / USD,,,,25525000.0,,25525000.0,,,-39320000.0,,,,-59800000.0,,,,-17200000.0,,,,-15600000.0,,,,-8000000.0,,,,7700000.0,,,,-95200000.0,,,,-79400000.0,,,,-803400000.0,,,,-93500000.0,,,,7600000.0,,,,-13900000.0,0.0,0.0,0.0,-38100000.0,-8900000.0,-16300000.0,-22100000.0,-190800000.0,2600000.0,23900000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,1123400000.0,,,,1142600000.0,,,,2667000000.0,,,,2483200000.0,,,,2394300000.0,,,,1506300000.0,,,,1562200000.0,,,,1596400000.0,,,,1578900000.0,,,,1519200000.0,,,,1335700000.0,,,,2017200000.0,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398600000.0,1398600000.0,1398600000.0,1351600000.0,1351600000.0,1351600000.0,1351600000.0,1349300000.0,1349300000.0,1349300000.0,1349300000.0,1325800000.0,1325800000.0,1325800000.0,1325800000.0,1138900000.0,1138900000.0,1138900000.0,1138900000.0,1737400000.0,1737400000.0,1737400000.0,1737400000.0,1548600000.0,1548600000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,-802000.0,,-802000.0,,,-13572000.0,,,,-1500000.0,,,,-100000.0,,,,-900000.0,,,,3500000.0,,,,4900000.0,,,,-64400000.0,,,,-2700000.0,,,,-1600000.0,,,,-19800000.0,,,,-100000.0,,,,-2900000.0,,,,9900000.0,,,,-31200000.0,,
DeferredTaxAssetsGoodwillAndIntangibleAssets / USD,,,,,,,,,,,,,3400000.0,,,,5400000.0,,,,7600000.0,,,,22100000.0,,,,23200000.0,,,,25400000.0,,,,18800000.0,,,,17200000.0,,,,16900000.0,,,,17100000.0,,,,15900000.0,,,,19000000.0,,,,40700000.0,,
DeferredTaxAssetsGross / USD,,,,100167000.0,,100167000.0,,,120253000.0,,,,,,,,,,,,140700000.0,,,,274200000.0,,,,259100000.0,,,,230900000.0,,,,132000000.0,,,,167100000.0,,,,274500000.0,,,,260300000.0,,,,223300000.0,,,,222800000.0,,,,306000000.0,,
DeferredTaxAssetsHedgingTransactions / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900000.0,,,,15600000.0,,,,59500000.0,,,,43400000.0,,,,47600000.0,,,,46900000.0,,,,49900000.0,,
DeferredTaxAssetsNet / USD,,,,96697000.0,,96697000.0,,,116929000.0,,,,154100000.0,,,,160900000.0,,,,140700000.0,,,,270000000.0,,,,252900000.0,,,,227300000.0,,,,129100000.0,,,,163600000.0,,,,244800000.0,,,,229600000.0,,,,193400000.0,,,,196800000.0,,,,279800000.0,,
DeferredTaxAssetsOther / USD,,,,21247000.0,,21247000.0,,,27668000.0,,,,40700000.0,,,,39200000.0,,,,29800000.0,,,,32900000.0,,,,47300000.0,,,,43800000.0,,,,24300000.0,,,,39400000.0,,,,37800000.0,,,,38500000.0,,,,42300000.0,,,,38200000.0,,,,82300000.0,,
DeferredTaxAssetsOtherTaxCarryforwards / USD,,,,,,,,,,,,,,,,,,,,,0.0,,,,44800000.0,,,,3700000.0,,,,1800000.0,,,,200000.0,,,,10000000.0,,,,28100000.0,,,,28300000.0,,,,27800000.0,,,,26100000.0,,,,27700000.0,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits / USD,,,,69887000.0,,69887000.0,,,84723000.0,,,,107500000.0,,,,116300000.0,,,,103300000.0,,,,143400000.0,,,,171800000.0,,,,146300000.0,,,,75500000.0,,,,84900000.0,,,,100300000.0,,,,103600000.0,,,,66200000.0,,,,75100000.0,,,,69100000.0,,
DeferredTaxAssetsValuationAllowance / USD,,,,3470000.0,,3470000.0,,,3324000.0,,,,,,,,,,,,0.0,,,,4200000.0,,,,6200000.0,,,,3600000.0,,,,2900000.0,,,,3500000.0,,,,29700000.0,,,,30700000.0,,,,29900000.0,,,,26000000.0,,,,26200000.0,,
DeferredTaxLiabilities / USD,,,,1186367000.0,,1186367000.0,,,1146854000.0,,,,1132600000.0,,,,962500000.0,,,,1001900000.0,,,,2397000000.0,,,,2230300000.0,,,,2167000000.0,,,,1377200000.0,,,,1398600000.0,,,,1351600000.0,,,,1349300000.0,,,,1325800000.0,,,,1138900000.0,,,,1737400000.0,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,2499400000.0,,,,2330800000.0,,,,2248000000.0,,,,1393600000.0,,,,1428300000.0,,,,1399700000.0,,,,1347400000.0,,,,1303500000.0,,,,1119900000.0,,,,1683900000.0,,
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,30300000.0,,,,27400000.0,,,,21800000.0,,,,15600000.0,,,,33800000.0,,
DeferredTaxLiabilitiesOther / USD,,,,22042000.0,,22042000.0,,,10016000.0,,,,8100000.0,,,,9400000.0,,,,19400000.0,,,,9600000.0,,,,11900000.0,,,,16500000.0,,,,14200000.0,,,,13400000.0,,,,15100000.0,,,,16200000.0,,,,19200000.0,,,,8200000.0,,,,22600000.0,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,121950000.0,,121950000.0,,,111537000.0,,,,102600000.0,,,,94400000.0,,,,94500000.0,,,,158000000.0,,,,140500000.0,,,,129800000.0,,,,98500000.0,,,,120500000.0,,,,151300000.0,,,,187900000.0,,,,174700000.0,,,,192000000.0,,,,276900000.0,,
DefinedBenefitPensionPlanLiabilitiesNoncurrent / USD,,,,86968000.0,,86968000.0,,,98722000.0,,,,147600000.0,,,,163000000.0,,,,135700000.0,,,,188900000.0,,,,222300000.0,,,,189800000.0,,,,144100000.0,,,,139100000.0,,,,179300000.0,,,,151900000.0,,,,114900000.0,,,,62100000.0,,,,54100000.0,,
DefinedBenefitPlanContributionsByEmployer / USD,,,,-34665000.0,-10544000.0,-34665000.0,-12312000.0,-13432000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000000.0,70000000.0,70000000.0,,70000000.0,70000000.0,70000000.0,,,,1000000.0,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter / USD,,,,,,,,,,,,,211900000.0,,,,216100000.0,,,,304000000.0,,,,295700000.0,,,,254500000.0,,,,238800000.0,,,,222400000.0,,,,213300000.0,,,,172700000.0,,,,176000000.0,,,,165500000.0,,,,112000000.0,,,,108500000.0,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths / USD,,,,,,,,,,,,,42900000.0,,,,44900000.0,,,,49900000.0,,,,77000000.0,,,,49400000.0,,,,54800000.0,,,,49500000.0,,,,43700000.0,,,,56300000.0,,,,44000000.0,,,,40400000.0,,,,162100000.0,,,,150500000.0,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive / USD,,,,,,,,,,,,,42300000.0,,,,38400000.0,,,,60200000.0,,,,54400000.0,,,,48800000.0,,,,51700000.0,,,,46400000.0,,,,45400000.0,,,,38000000.0,,,,35800000.0,,,,33500000.0,,,,21900000.0,,,,21700000.0,,
