fact_unit,2011-08-11,2011-11-10,2012-03-29,2012-05-09,2012-08-08,2012-11-08,2013-02-27,2013-05-08,2013-08-07,2013-11-07,2014-02-27,2014-05-08,2014-08-07,2014-11-06,2014-11-10,2015-02-19,2015-05-07,2015-08-06,2015-11-05,2016-02-18,2016-05-05,2016-08-04,2016-11-03,2017-02-16,2017-05-04,2017-08-03,2017-11-08,2018-02-15,2018-05-03,2018-08-02,2018-11-08,2019-02-14,2019-05-02,2019-08-01,2019-11-07,2020-02-13,2020-05-07,2020-08-06,2020-11-05,2021-02-11,2021-05-06,2021-08-05,2021-11-04,2022-02-10,2022-05-05,2022-08-04,2022-11-03,2023-02-09,2023-05-04,2023-08-03,2023-11-02,2024-02-01,2024-05-02,2024-08-01,2024-10-31,2025-02-06,2025-05-01,2025-07-31,2025-10-30
CapitalExpendituresIncurredButNotYetPaid / USD,27000000.0,29000000.0,47000000.0,,1000000.0,3000000.0,44000000.0,3000000.0,2000000.0,2000000.0,48000000.0,2000000.0,3000000.0,2000000.0,48000000.0,20000000.0,2000000.0,3000000.0,4000000.0,12000000.0,3000000.0,3000000.0,3000000.0,9000000.0,4000000.0,2000000.0,11000000.0,17000000.0,5000000.0,3000000.0,3000000.0,24000000.0,4000000.0,7000000.0,7000000.0,33000000.0,34000000.0,9000000.0,12000000.0,55000000.0,10000000.0,5000000.0,8000000.0,22000000.0,12000000.0,5000000.0,4000000.0,7000000.0,1000000.0,6000000.0,5000000.0,6000000.0,8000000.0,4000000.0,6000000.0,12000000.0,6000000.0,9000000.0,12000000.0
CapitalizedComputerSoftwareGross / USD,,,185000000.0,,,,199000000.0,,,,208000000.0,,,,208000000.0,216000000.0,,,,172000000.0,,,,180000000.0,,,,199000000.0,,,,211000000.0,,,,211000000.0,,,,218000000.0,,,,234000000.0,,,,226000000.0,,,,246000000.0,,,,261000000.0,,,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555000000.0,75000000.0,330000000.0,375000000.0,117000000.0,512000000.0,318000000.0,467000000.0,467000000.0,627000000.0,430000000.0,430000000.0,430000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43000000.0,437000000.0,-297000000.0,-252000000.0,-510000000.0,115000000.0,-149000000.0,-154000000.0,-358000000.0,-160000000.0,-420000000.0,-419000000.0,-420000000.0
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.1,0.2,0.4,0.6,0.5,0.4,0.8,1.2,1.0,0.5,1.0,1.5,0.4,0.6,1.2,1.8,0.5,0.72,1.44,2.16,0.6,0.86,1.72,2.58,0.72,1.03,2.06,3.09,0.86,1.14,2.28,3.42,1.03,1.18,2.36,3.54,1.14,1.24,2.48,3.72,1.18,1.3,2.6,3.9
CommonStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,150000000.0,150000000.0,150000000.0,150000000000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0
CommonStockSharesIssued / shares,48799261.0,48808341.0,0.0,48821563000000.0,48821563.0,48821563.0,48800000.0,49600000.0,49600000.0,49600000.0,48800000.0,50500000.0,50500000.0,50500000.0,48800000.0,50500000.0,51500000.0,51500000.0,51500000.0,51500000.0,52000000.0,52000000.0,52000000.0,52000000.0,52600000.0,52600000.0,52600000.0,52600000.0,53000000.0,53000000.0,53000000.0,53000000.0,53100000.0,53100000.0,53100000.0,53100000.0,53200000.0,53200000.0,53200000.0,53200000.0,53300000.0,53300000.0,53300000.0,53300000.0,53400000.0,53400000.0,53400000.0,53400000.0,53500000.0,53500000.0,53503317.0,53503317.0,53595748.0,53595748.0,53595748.0,53595748.0,53714128.0,53714128.0,53714128.0
CommonStockSharesOutstanding / shares,48799261.0,48808341.0,0.0,48821563000000.0,48821563.0,48821563.0,48765841.0,49600000.0,49600000.0,49600000.0,48765841.0,48700000.0,48700000.0,48700000.0,48765841.0,48700000.0,48300000.0,48300000.0,48300000.0,48300000.0,46900000.0,46900000.0,46900000.0,46900000.0,46200000.0,46200000.0,46200000.0,46200000.0,45100000.0,45100000.0,45100000.0,45100000.0,41900000.0,41900000.0,41900000.0,41900000.0,40800000.0,40800000.0,40800000.0,40800000.0,40500000.0,40500000.0,40500000.0,40500000.0,40000000.0,40000000.0,40000000.0,40000000.0,39900000.0,39900000.0,39863456.0,39863456.0,39618880.0,39618880.0,39618880.0,39618880.0,39129419.0,39129419.0,39129419.0
CommonStockValueOutstanding / USD,,,0.0,0.0,,,,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
ComprehensiveIncomeNetOfTax / USD,56000000.0,105000000.0,210000000.0,62000000.0,109000000.0,-131000000.0,144000000.0,48000000.0,111000000.0,141000000.0,-430000000.0,46000000.0,231000000.0,318000000.0,-430000000.0,-218000000.0,96000000.0,202000000.0,301000000.0,966000000.0,100000000.0,269000000.0,390000000.0,-3000000.0,148000000.0,293000000.0,413000000.0,421000000.0,135000000.0,298000000.0,417000000.0,467000000.0,171000000.0,423000000.0,667000000.0,530000000.0,137000000.0,283000000.0,456000000.0,661000000.0,187000000.0,258000000.0,499000000.0,428000000.0,172000000.0,323000000.0,501000000.0,558000000.0,76000000.0,263000000.0,409000000.0,1168000000.0,132000000.0,266000000.0,416000000.0,903000000.0,156000000.0,333000000.0,437000000.0
ContractWithCustomerAssetNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759000000.0,759000000.0,759000000.0,759000000.0,1003000000.0,1003000000.0,1003000000.0,1003000000.0,989000000.0,989000000.0,989000000.0,989000000.0,1049000000.0,1049000000.0,1049000000.0,1049000000.0,1310000000.0,1310000000.0,1310000000.0,1310000000.0,1240000000.0,1240000000.0,1240000000.0,1240000000.0,1537000000.0,1537000000.0,1537000000.0,1537000000.0,1683000000.0,1683000000.0,1683000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146000000.0,146000000.0,146000000.0,,331000000.0,331000000.0,331000000.0,,373000000.0,373000000.0,373000000.0,,585000000.0,585000000.0,585000000.0,,651000000.0,651000000.0,651000000.0,651000000.0,766000000.0,766000000.0,766000000.0,766000000.0,1063000000.0,1063000000.0,1063000000.0,1063000000.0,774000000.0,774000000.0,774000000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86000000.0,87000000.0,87000000.0,85000000.0,217000000.0,244000000.0,87000000.0,85000000.0,217000000.0,244000000.0,261000000.0,85000000.0,274000000.0,256000000.0,265000000.0,279000000.0,397000000.0,453000000.0,447000000.0,266000000.0,379000000.0,531000000.0,548000000.0,382000000.0,551000000.0,673000000.0,678000000.0,562000000.0,641000000.0,924000000.0,930000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,89000000.0,,,,72000000.0,,,,72000000.0,49000000.0,,,,150000000.0,,,,191000000.0,,,,242000000.0,,,,134000000.0,,,,121000000.0,,,,127000000.0,,,,50000000.0,,,,90000000.0,,,,-12000000.0,,,,138000000.0,,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,-21000000.0,,,,24000000.0,,,,24000000.0,46000000.0,,,,-17000000.0,,,,-22000000.0,,,,-14000000.0,,,,77000000.0,,,,172000000.0,,,,8000000.0,,,,84000000.0,,,,24000000.0,,,,90000000.0,,,,2000000.0,,,
DeferredIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184000000.0,,,,10000000.0,,,,97000000.0,,,,23000000.0,,,,98000000.0,,,,2000000.0,,,
DeferredIncomeTaxLiabilities / USD,,,,,,,566000000.0,,,,578000000.0,,,,578000000.0,587000000.0,,,,545000000.0,,,,556000000.0,,,,595000000.0,,,,380000000.0,,,,393000000.0,,,,517000000.0,,,,584000000.0,,,,841000000.0,,,,890000000.0,,,,885000000.0,,,
DeferredTaxAndOtherLiabilitiesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313000000.0,,,313000000.0,313000000.0,418000000.0,418000000.0,418000000.0,418000000.0,367000000.0,367000000.0,367000000.0,367000000.0,378000000.0,378000000.0,378000000.0
DeferredTaxAssetsGross / USD,,,,,,,975000000.0,,,,1141000000.0,,,,1141000000.0,686000000.0,,,,900000000.0,,,,903000000.0,,,,920000000.0,,,,506000000.0,,,,568000000.0,,,,640000000.0,,,,739000000.0,,,,550000000.0,,,,500000000.0,,,,547000000.0,,,
DeferredTaxAssetsNet / USD,,,,,,,957000000.0,,,,1120000000.0,,,,1120000000.0,674000000.0,,,,886000000.0,,,,892000000.0,,,,909000000.0,,,,494000000.0,,,,556000000.0,,,,625000000.0,,,,717000000.0,,,,528000000.0,,,,472000000.0,,,,518000000.0,,,
DeferredTaxAssetsOther / USD,,,,,,,29000000.0,,,,37000000.0,,,,37000000.0,16000000.0,,,,9000000.0,,,,12000000.0,,,,7000000.0,,,,5000000.0,,,,5000000.0,,,,11000000.0,,,,9000000.0,,,,6000000.0,,,,13000000.0,,,,10000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost / USD,,,,,,,15000000.0,,,,18000000.0,,,,18000000.0,20000000.0,,,,14000000.0,,,,19000000.0,,,,16000000.0,,,,11000000.0,,,,10000000.0,,,,8000000.0,,,,6000000.0,,,,7000000.0,,,,7000000.0,,,,7000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities / USD,,,,,,,63000000.0,,,,27000000.0,,,,27000000.0,36000000.0,,,,9000000.0,,,,21000000.0,,,,56000000.0,,,,44000000.0,,,,52000000.0,,,,47000000.0,,,,90000000.0,,,,75000000.0,,,,61000000.0,,,,61000000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,18000000.0,,,,21000000.0,,,,21000000.0,12000000.0,,,,14000000.0,,,,11000000.0,,,,11000000.0,,,,12000000.0,,,,12000000.0,,,,15000000.0,,,,22000000.0,,,,22000000.0,,,,28000000.0,,,,29000000.0,,,
DeferredTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313000000.0,,,,418000000.0,,,,367000000.0,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets / USD,,,,,,,219000000.0,,,,212000000.0,,,,212000000.0,205000000.0,,,,195000000.0,,,,161000000.0,,,,167000000.0,,,,106000000.0,,,,103000000.0,,,,97000000.0,,,,92000000.0,,,,275000000.0,,,,250000000.0,,,,234000000.0,,,
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000000.0,,,,55000000.0,,,,51000000.0,,,,62000000.0,,,,73000000.0,,,,72000000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,,347000000.0,,,,366000000.0,,,,366000000.0,337000000.0,,,,297000000.0,,,,310000000.0,,,,320000000.0,,,,223000000.0,,,,247000000.0,,,,303000000.0,,,,364000000.0,,,,423000000.0,,,,444000000.0,,,,447000000.0,,,
DefinedBenefitPensionPlanLiabilitiesNoncurrent / USD,381000000.0,381000000.0,381000000.0,936000000.0,936000000.0,936000000.0,936000000.0,1301000000.0,1301000000.0,1301000000.0,1301000000.0,529000000.0,529000000.0,529000000.0,1301000000.0,529000000.0,939000000.0,939000000.0,939000000.0,939000000.0,1001000000.0,1001000000.0,1001000000.0,1001000000.0,1116000000.0,1116000000.0,1116000000.0,1116000000.0,922000000.0,922000000.0,922000000.0,922000000.0,764000000.0,764000000.0,764000000.0,764000000.0,975000000.0,975000000.0,975000000.0,975000000.0,960000000.0,960000000.0,960000000.0,960000000.0,351000000.0,351000000.0,351000000.0,351000000.0,214000000.0,214000000.0,214000000.0,214000000.0,212000000.0,212000000.0,212000000.0,212000000.0,142000000.0,142000000.0,142000000.0
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeLossNetGainLossBeforeTax / USD,,,,,39000000.0,51000000.0,4000000.0,24000000.0,45000000.0,68000000.0,-538000000.0,5000000.0,215000000.0,246000000.0,-538000000.0,-605000000.0,8000000.0,16000000.0,24000000.0,1159000000.0,22000000.0,44000000.0,65000000.0,-558000000.0,20000000.0,39000000.0,59000000.0,34000000.0,22000000.0,45000000.0,-7000000.0,-172000000.0,20000000.0,41000000.0,61000000.0,59000000.0,25000000.0,49000000.0,74000000.0,-232000000.0,23000000.0,46000000.0,70000000.0,-167000000.0,29000000.0,59000000.0,102000000.0,-187000000.0,-86000000.0,-73000000.0,-61000000.0,838000000.0,4000000.0,9000000.0,13000000.0,436000000.0,5000000.0,9000000.0,14000000.0
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent / USD,131000000.0,131000000.0,131000000.0,64000000.0,64000000.0,64000000.0,64000000.0,,,,124000000.0,124000000.0,124000000.0,124000000.0,124000000.0,124000000.0,17000000.0,17000000.0,17000000.0,17000000.0,,,,,,,,,,,,,,,,,,,,,,,,281000000.0,281000000.0,281000000.0,281000000.0,281000000.0,600000000.0,600000000.0,600000000.0,600000000.0,888000000.0,888000000.0,888000000.0,888000000.0,1422000000.0,1422000000.0,1422000000.0
DefinedBenefitPlanFairValueOfPlanAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,4613000000.0,,,,4911000000.0,,,,5837000000.0,,,,5726000000.0,,,,6733000000.0,,,,7710000000.0,,,,8460000000.0,,,,6781000000.0,,,,6873000000.0,,,
DefinedBenefitPlanHealthCareCostTrendRateAssumedNextFiscalYear / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,,,,0.06,,,,0.055,,,,0.055,,,,0.055,,,,0.055,,,,0.06,,,,0.06,,,
DefinedBenefitPlanSettlementsBenefitObligation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000000.0,,,
DefinedBenefitPlanUltimateHealthCareCostTrendRate1 / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,0.045,,,,0.045,,,,0.045,,,,0.045,,,,0.045,,,,0.045,,,,0.045,,,
DefinedContributionPlanCostRecognized / USD,,,,,,,51000000.0,,,,55000000.0,,,,55000000.0,56000000.0,,,,61000000.0,,,,70000000.0,,,,73000000.0,,,,71000000.0,,,,78000000.0,,,,102000000.0,,,,120000000.0,,,,130000000.0,,,,140000000.0,,,,153000000.0,,,
