fact_unit,2010-08-09,2010-11-09,2011-03-01,2011-05-10,2011-08-09,2011-11-09,2012-02-29,2012-05-10,2012-08-09,2012-11-09,2013-03-01,2013-05-10,2013-08-09,2013-11-12,2014-03-03,2014-05-12,2014-08-11,2014-11-10,2015-03-02,2015-05-11,2015-08-10,2015-11-09,2016-02-29,2016-05-10,2016-08-09,2016-11-09,2017-03-01,2017-05-10,2017-08-09,2017-11-09,2018-03-01,2018-05-10,2018-08-09,2018-11-09,2019-03-01,2019-05-10,2019-08-09,2019-11-06,2020-03-02,2020-05-07,2020-08-04,2020-10-29,2021-02-24,2021-04-29,2021-07-30,2021-10-28,2022-03-01,2022-05-09,2022-08-05,2022-10-27,2023-02-27,2023-04-27,2023-07-27,2023-10-27,2024-02-20,2024-05-03,2024-07-25,2024-10-24,2025-02-14,2025-04-24,2025-07-29,2025-10-23
AccountsPayableAndOtherAccruedLiabilitiesCurrent / USD,,,,,,,,,,,,,,,,,,,817519000.0,827530000.0,827530000.0,827530000.0,827530000.0,1484119000.0,1484119000.0,1484119000.0,1484119000.0,1446438000.0,1446438000.0,1446438000.0,1446438000.0,1573672000.0,1573672000.0,1573672000.0,1573672000.0,1919827000.0,1919827000.0,1919827000.0,1919827000.0,2436084000.0,2436084000.0,2436084000.0,2436084000.0,2692939000.0,2692939000.0,2692939000.0,2692939000.0,2916331000.0,2916331000.0,2916331000.0,2916331000.0,3078781000.0,3078781000.0,3078781000.0,3079000000.0,3562000000.0,3562000000.0,3562000000.0,3562000000.0,4102000000.0,4102000000.0,4102000000.0
AccountsReceivableNetCurrent / USD,,,,,,,,,,,,,,,,,,,1486489000.0,1736229000.0,1736229000.0,1736229000.0,1736229000.0,2471740000.0,2471740000.0,2471740000.0,2471740000.0,2605602000.0,2605602000.0,2605602000.0,2605602000.0,3112289000.0,3112289000.0,3112289000.0,3112289000.0,3668591000.0,3668591000.0,3668591000.0,3668591000.0,4466674000.0,4466674000.0,4466674000.0,4466674000.0,4394954000.0,4394954000.0,4394954000.0,4394954000.0,5150473000.0,5150473000.0,5150473000.0,5150473000.0,5326807000.0,5326807000.0,5326807000.0,5327000000.0,6370000000.0,6370000000.0,6370000000.0,6370000000.0,7005000000.0,7005000000.0,7005000000.0
AccruedBonusesCurrent / USD,278444000.0,278444000.0,278444000.0,455523000.0,455523000.0,455523000.0,455523000.0,544628000.0,544628000.0,544628000.0,544628000.0,540144000.0,540144000.0,540144000.0,540144000.0,612114000.0,612114000.0,612114000.0,612114000.0,788858000.0,788858000.0,788858000.0,788858000.0,866894000.0,866894000.0,866894000.0,866894000.0,890321000.0,890321000.0,890321000.0,890321000.0,1078345000.0,1078345000.0,1078345000.0,1078345000.0,1189395000.0,1189395000.0,1189395000.0,1189395000.0,1261974000.0,1261974000.0,1261974000.0,1261974000.0,1183786000.0,1183786000.0,1183786000.0,1183786000.0,1694590000.0,1694590000.0,1694590000.0,1694590000.0,1691118000.0,1691118000.0,1691118000.0,1691000000.0,1556000000.0,1556000000.0,1556000000.0,1556000000.0,1695000000.0,1695000000.0,1695000000.0
AccruedIncomeTaxesCurrent / USD,,,18398000.0,18398000.0,18398000.0,18398000.0,18398000.0,28368000.0,28368000.0,28368000.0,28368000.0,,,,11111000.0,11111000.0,11111000.0,11111000.0,11111000.0,,,,53131000.0,82194000.0,82194000.0,82194000.0,82194000.0,58351000.0,58351000.0,58351000.0,58351000.0,70634000.0,70634000.0,70634000.0,70634000.0,68100000.0,68100000.0,68100000.0,68100000.0,30207000.0,30207000.0,30207000.0,30207000.0,57892000.0,57892000.0,57892000.0,57892000.0,246035000.0,246035000.0,246035000.0,246035000.0,184453000.0,184453000.0,184453000.0,184000000.0,217000000.0,217000000.0,217000000.0,217000000.0,209000000.0,209000000.0,209000000.0
AccruedIncomeTaxesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93647000.0,93647000.0,93647000.0,93647000.0,85966000.0,54761000.0,54761000.0,54761000.0,54761000.0,54761000.0,54761000.0,54761000.0,54761000.0,54761000.0,54761000.0,54761000.0,55000000.0,30000000.0,30000000.0,30000000.0,30000000.0,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,340020000.0,,,,376096000.0,,,,427628000.0,,,,483590000.0,,,,519116000.0,,,,614965000.0,,,,724445000.0,,,,758691000.0,,,,908027000.0,,,,1070898000.0,,,1074887000.0,1074887000.0,1288509000.0,1288509000.0,1288509000.0,1288509000.0,1386261000.0,1386261000.0,1386261000.0,1386300000.0,1576100000.0,1576100000.0,1576000000.0,1576000000.0,1795000000.0,1795000000.0,1795000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-115077000.0,-115077000.0,-115077000.0,-94602000.0,-94602000.0,94602000.0,-94602000.0,-158439000.0,-158439000.0,-158439000.0,-158439000.0,-165044000.0,-165044000.0,-165044000.0,-165044000.0,-146123000.0,-146123000.0,-146123000.0,-146123000.0,-324020000.0,-324020000.0,-324020000.0,-324020000.0,-485675000.0,-485675000.0,-485675000.0,-485675000.0,-791018000.0,-791018000.0,-791018000.0,-791018000.0,-552414000.0,-552414000.0,-552414000.0,-552414000.0,-718269000.0,-718269000.0,-718269000.0,-718269000.0,-679748000.0,-679748000.0,-679748000.0,-679748000.0,-529726000.0,-529726000.0,-529726000.0,-529726000.0,-640659000.0,-640659000.0,-640659000.0,-640659000.0,-982780000.0,-982780000.0,-982780000.0,-983000000.0,-924000000.0,-924000000.0,-924000000.0,-924000000.0,-1159000000.0,-1159000000.0,-1159000000.0
AdditionalPaidInCapitalCommonStock / USD,755989000.0,755989000.0,755989000.0,814244000.0,814244000.0,814244000.0,814244000.0,882141000.0,882141000.0,882141000.0,882141000.0,960900000.0,960900000.0,960900000.0,960900000.0,981997000.0,981997000.0,981997000.0,981997000.0,1039425000.0,1039425000.0,1039425000.0,1039425000.0,1106758000.0,1106758000.0,1106758000.0,1106758000.0,1145226000.0,1145226000.0,1145226000.0,1145226000.0,1220508000.0,1220508000.0,1220508000.0,1220508000.0,1149013000.0,1149013000.0,1149013000.0,1149013000.0,1115944000.0,1115944000.0,1115944000.0,1115944000.0,1074639000.0,1074639000.0,1074639000.0,1074639000.0,798892000.0,798892000.0,798892000.0,798892000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AdjustmentForAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47000000.0,92000000.0,140000000.0
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,,,,,,,,,,,,,,,,24517000.0,,,,,,,,,,,,,,,,,,,,,29386000.0,,,,18426000.0,,,,43835000.0,31395000.0,34841000.0,35162000.0,39000000.0,46000000.0,50000000.0,54000000.0,38000000.0,97000000.0,97000000.0,105000000.0
