fact_unit,2010-08-04,2010-11-04,2011-02-25,2011-05-06,2011-08-05,2011-11-04,2012-02-27,2012-05-07,2012-08-07,2012-11-08,2013-02-27,2013-05-10,2013-08-06,2013-11-07,2014-02-27,2014-05-09,2014-08-05,2014-11-07,2015-03-02,2015-05-08,2015-08-06,2015-11-09,2016-02-26,2016-05-10,2016-08-09,2016-11-09,2017-03-01,2017-05-08,2017-08-04,2017-11-07,2018-03-01,2018-05-07,2018-08-06,2018-11-08,2019-02-28,2019-05-09,2019-08-06,2019-11-07,2020-02-24,2020-05-06,2020-08-06,2020-11-05,2021-02-25,2021-05-06,2021-08-05,2021-11-05,2022-03-01,2022-04-29,2022-08-04,2022-11-03,2023-03-01,2023-05-09,2023-08-03,2023-11-07,2024-02-28,2024-05-06,2024-08-02,2024-11-01,2025-02-26,2025-05-01,2025-08-07,2025-11-06
AccountsPayableCurrent / USD,9219000.0,9219000.0,9219000.0,11847000.0,11847000.0,11847000.0,11847000.0,12755000.0,12755000.0,12755000.0,12755000.0,27694000.0,27694000.0,27694000.0,27694000.0,24302000.0,24302000.0,24302000.0,24302000.0,42851000.0,42851000.0,42851000.0,42851000.0,27105000.0,27105000.0,27105000.0,27105000.0,28320000.0,28320000.0,28320000.0,28320000.0,33334000.0,33334000.0,33334000.0,33334000.0,34308000.0,34308000.0,34308000.0,34308000.0,31846000.0,31846000.0,31846000.0,31846000.0,109969000.0,109969000.0,109969000.0,109969000.0,34066000.0,34066000.0,34066000.0,34066000.0,51427000.0,51427000.0,51427000.0,51427000.0,42202000.0,42202000.0,42202000.0,42202000.0,59549000.0,59549000.0,59549000.0
AccountsReceivableNetCurrent / USD,19644000.0,19644000.0,19644000.0,18784000.0,18784000.0,18784000.0,18784000.0,22100000.0,22100000.0,22100000.0,22100000.0,39099000.0,39099000.0,39099000.0,39099000.0,71339000.0,71339000.0,71339000.0,71339000.0,104268000.0,104268000.0,104268000.0,104268000.0,83326000.0,83326000.0,83326000.0,83326000.0,78344000.0,78344000.0,78344000.0,78344000.0,90673000.0,90673000.0,90673000.0,90673000.0,111035000.0,111035000.0,111035000.0,111035000.0,132125000.0,132125000.0,132125000.0,132125000.0,74088000.0,74088000.0,74088000.0,74088000.0,101950000.0,101950000.0,101950000.0,101950000.0,184368000.0,184368000.0,184368000.0,184368000.0,182746000.0,182746000.0,182746000.0,182746000.0,145695000.0,145695000.0,145695000.0
AccrualForTaxesOtherThanIncomeTaxesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8336000.0,8422000.0,8422000.0,8422000.0,8422000.0,7149000.0,7149000.0,7149000.0,7149000.0,7204000.0,7204000.0,7204000.0
AccruedEmployeeBenefitsCurrent / USD,,,,,,,5087000.0,,,,5432000.0,,,,8810000.0,11351000.0,11351000.0,11351000.0,11351000.0,13440000.0,13440000.0,13440000.0,13440000.0,14253000.0,14253000.0,14253000.0,14253000.0,11910000.0,11910000.0,,,13506000.0,13506000.0,13506000.0,13506000.0,16015000.0,16015000.0,16015000.0,16015000.0,19838000.0,19838000.0,19838000.0,19838000.0,20958000.0,20958000.0,20958000.0,20958000.0,24962000.0,24962000.0,24962000.0,24962000.0,27727000.0,27727000.0,27727000.0,27727000.0,25630000.0,25630000.0,25630000.0,25630000.0,24996000.0,24996000.0,24996000.0
AccruedLiabilitiesCurrent / USD,28110000.0,28110000.0,28110000.0,21429000.0,21429000.0,21429000.0,21429000.0,23746000.0,23746000.0,23746000.0,23746000.0,42052000.0,42052000.0,42052000.0,42052000.0,86131000.0,86131000.0,86131000.0,86131000.0,65553000.0,65553000.0,65553000.0,65553000.0,63755000.0,63755000.0,63755000.0,63755000.0,61129000.0,61129000.0,61129000.0,61129000.0,69862000.0,69862000.0,69862000.0,69862000.0,63665000.0,63665000.0,63665000.0,63665000.0,67618000.0,67618000.0,67618000.0,67618000.0,63031000.0,63031000.0,63031000.0,63031000.0,68070000.0,68070000.0,68070000.0,68070000.0,101484000.0,101484000.0,101484000.0,101484000.0,92622000.0,92622000.0,92622000.0,92622000.0,81977000.0,81977000.0,81977000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,1065478000.0,1065478000.0,1065478000.0,1226279000.0,1226279000.0,1226279000.0,1226279000.0,1438205000.0,1438205000.0,1438205000.0,1438205000.0,1672417000.0,1672417000.0,1672417000.0,1672417000.0,1946619000.0,1946619000.0,1946619000.0,1946619000.0,2193906000.0,2193906000.0,2193906000.0,2193906000.0,2439957000.0,2439957000.0,2439957000.0,2439957000.0,2678780000.0,2678780000.0,2678780000.0,2678780000.0,2923995000.0,2923995000.0,2923995000.0,2923995000.0,3191178000.0,3191178000.0,3191178000.0,3191178000.0,3446640000.0,3446640000.0,3446640000.0,3446640000.0,3703871000.0,3703871000.0,3703871000.0,3703871000.0,3971435000.0,3971435000.0,3971435000.0,3971435000.0,4247782000.0,4247782000.0,4247782000.0,4247782000.0,4280092000.0,4280092000.0,4280092000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-2803000.0,-2803000.0,-2803000.0,2175000.0,2175000.0,2175000.0,2175000.0,485000.0,485000.0,485000.0,485000.0,2791000.0,2791000.0,2791000.0,2791000.0,-33679000.0,-33679000.0,-33679000.0,-33679000.0,-182486000.0,-182486000.0,-182486000.0,-182486000.0,-502045000.0,-502045000.0,-502045000.0,-502045000.0,-370184000.0,-370184000.0,-370184000.0,-370184000.0,-379460000.0,-379460000.0,-379460000.0,-379460000.0,-511905000.0,-511905000.0,-511905000.0,-511905000.0,-568765000.0,-568765000.0,-568765000.0,-568765000.0,-807582000.0,-807582000.0,-807582000.0,-807582000.0,-762309000.0,-762309000.0,-762309000.0,-762309000.0,-590510000.0,-590510000.0,-590510000.0,-590510000.0,-615198000.0,-615198000.0,-615198000.0,-615198000.0,-760280000.0,-760280000.0,-760280000.0
AdditionalPaidInCapital / USD,2228268000.0,2228268000.0,2228268000.0,2243457000.0,2243457000.0,2243457000.0,2243457000.0,2268244000.0,2268244000.0,2268244000.0,2268244000.0,3111107000.0,3111107000.0,3111107000.0,3111107000.0,2907446000.0,2907446000.0,2907446000.0,2907446000.0,2062775000.0,2062775000.0,2062775000.0,2062775000.0,1962713000.0,1962713000.0,1962713000.0,1962713000.0,2010520000.0,2010520000.0,2010520000.0,2010520000.0,2167470000.0,2167470000.0,2167470000.0,2167470000.0,2270326000.0,2270326000.0,2270326000.0,2270326000.0,2461335000.0,2461335000.0,2461335000.0,2461335000.0,2586130000.0,2586130000.0,2586130000.0,2586130000.0,2681347000.0,2681347000.0,2681347000.0,2681347000.0,2795176000.0,2795176000.0,2795176000.0,2795176000.0,2894060000.0,2894060000.0,2894060000.0,2894060000.0,2975455000.0,2975455000.0,2975455000.0
AdjustmentsToAdditionalPaidInCapitalOther / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1130000.0,-484000.0,130000.0,-511000.0,-1130000.0,-484000.0,130000.0,-511000.0,-1130000.0,1517000.0,1517000.0,1517000.0,749000.0,-19221000.0,-23509000.0,-24495000.0,-2806000.0,-7112000.0,-7435000.0,-7408000.0,-16319000.0,-12230000.0,-7942000.0,-19197000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,5377000.0,7849000.0,7415000.0,2797000.0,6002000.0,8822000.0,8260000.0,3109000.0,7025000.0,10770000.0,10560000.0,3910000.0,8922000.0,13162000.0,11639000.0,4684000.0,10972000.0,17480000.0,14202000.0,7083000.0,15417000.0,22240000.0,17422000.0,7933000.0,16926000.0,25123000.0,22999000.0,9470000.0,19803000.0,29347000.0,29208000.0,10636000.0,22129000.0,32800000.0,33403000.0,10636000.0,10636000.0,10636000.0,38844000.0,23722000.0,48469000.0,61467000.0,43140000.0,16660000.0,35651000.0,53038000.0,74270000.0,20812000.0,42787000.0,60197000.0,70363000.0,25143000.0,49549000.0,75566000.0,85779000.0,26701000.0,45326000.0,67113000.0,101846000.0,21917000.0,41027000.0,57754000.0
