fact_unit,2010-08-19,2010-11-18,2011-03-17,2011-05-19,2011-08-18,2011-11-17,2012-03-22,2012-05-17,2012-08-16,2012-11-15,2013-03-15,2013-05-23,2013-08-22,2013-11-21,2014-03-14,2014-05-22,2014-08-21,2014-11-20,2015-03-13,2015-05-21,2015-09-01,2015-11-24,2016-03-28,2016-05-05,2016-06-09,2016-09-02,2016-12-06,2017-03-28,2017-05-25,2017-08-24,2017-11-21,2018-03-16,2018-03-26,2018-05-31,2018-08-30,2018-11-29,2019-03-27,2019-05-31,2019-08-29,2019-11-26,2020-03-20,2020-05-28,2020-08-27,2020-11-24,2021-03-16,2021-05-27,2021-08-26,2021-11-23,2022-03-15,2022-05-26,2022-08-25,2022-11-22,2023-03-10,2023-05-25,2023-08-24,2023-11-29,2024-03-20,2024-06-05,2024-09-04,2024-12-04,2025-03-26,2025-06-04,2025-09-03,2025-12-03
AssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000.0,0.0,0.0,0.0,0.0,0.0,50900000.0,53500000.0,53500000.0,0.0,,,,,,,,,,,,,,,,14000000.0,,,,14000000.0,800000.0,1300000.0,2400000.0,,0.0,200000.0,1200000.0
Assets / USD,2135100000.0,2180500000.0,2289700000.0,2142700000.0,2257300000.0,2362100000.0,2380500000.0,2381300000.0,2478900000.0,2431200000.0,2328600000.0,2451100000.0,2499700000.0,2639300000.0,2752000000.0,2811800000.0,2908300000.0,2882800000.0,2771900000.0,2953900000.0,3129900000.0,3367700000.0,3492700000.0,3492700000.0,10869200000.0,16565100000.0,16699000000.0,15901200000.0,16060900000.0,16329400000.0,16195000000.0,15701600000.0,15701600000.0,15994700000.0,15532300000.0,15730200000.0,16332800000.0,15827100000.0,16103600000.0,16649300000.0,13501200000.0,19354300000.0,19493800000.0,19742100000.0,19574600000.0,20471800000.0,20671000000.0,20652200000.0,20696000000.0,21050700000.0,20445200000.0,21390000000.0,21721800000.0,22372300000.0,22676300000.0,22909500000.0,23022100000.0,23108600000.0,23428000000.0,24031200000.0,22023500000.0,22110200000.0,22616600000.0,23332800000.0
AssetsCurrent / USD,1167000000.0,1220700000.0,1305600000.0,1144800000.0,1261700000.0,1366400000.0,1333300000.0,1325500000.0,1408300000.0,1332500000.0,1209400000.0,1304400000.0,1321600000.0,1408500000.0,1473500000.0,1489800000.0,1533200000.0,1487800000.0,1378500000.0,1537000000.0,1663200000.0,1796100000.0,1994600000.0,1994600000.0,9335600000.0,4524700000.0,4628000000.0,3935900000.0,4172100000.0,4449400000.0,4342400000.0,3938000000.0,3938000000.0,4278100000.0,3815200000.0,3972600000.0,4576300000.0,4042000000.0,4272800000.0,4749500000.0,4293300000.0,4246100000.0,4340800000.0,4572300000.0,4269400000.0,5165400000.0,5232500000.0,5171000000.0,5050800000.0,5304900000.0,4648100000.0,5374500000.0,5609200000.0,6282300000.0,6377300000.0,6446600000.0,6367100000.0,6267600000.0,6157400000.0,6302100000.0,6132700000.0,6082200000.0,6092300000.0,6631500000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7792000000.0,7777600000.0,7764300000.0,7624000000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3070400000.0,2969500000.0,2929000000.0,2957700000.0
BankOverdrafts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50300000.0,,,
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,,,,,,,10300000.0,21000000.0,19400000.0,0.0,0.0,19600000.0,50900000.0,34300000.0,19700000.0,73000000.0,78700000.0,71500000.0,72400000.0,72400000.0,43200000.0,37600000.0,53500000.0,30300000.0,53500000.0,46400000.0,51200000.0,45000000.0,55100000.0,55700000.0,73800000.0,43200000.0,54200000.0,43000000.0,41300000.0,51100000.0,51100000.0,61200000.0,63400000.0,44900000.0,45200000.0,96100000.0,65200000.0,68300000.0,68600000.0,86300000.0,115500000.0,86600000.0,103900000.0,78700000.0,48100000.0
CapitalizedContractCostImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600000.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,364400000.0,364400000.0,40600000.0,571600000.0,571600000.0,571600000.0,364400000.0,311200000.0,311200000.0,311200000.0,571600000.0,288300000.0,288300000.0,288300000.0,311200000.0,399900000.0,399900000.0,399900000.0,288300000.0,267700000.0,267700000.0,267700000.0,399900000.0,399900000.0,864100000.0,864100000.0,864100000.0,267700000.0,736100000.0,736100000.0,736100000.0,864100000.0,864100000.0,866400000.0,866400000.0,866400000.0,1097800000.0,475200000.0,647300000.0,708300000.0,422100000.0,725800000.0,623400000.0,433700000.0,539200000.0,1755100000.0,1750300000.0,1118300000.0,1416700000.0,1473900000.0,720800000.0,701400000.0,984900000.0,1218500000.0,688900000.0,439000000.0,642800000.0,872800000.0,512700000.0,444600000.0,425200000.0,390600000.0,380200000.0,478300000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736100000.0,1097800000.0,1097800000.0,1097800000.0,866400000.0,446700000.0,446700000.0,446700000.0,1097800000.0,586000000.0,586000000.0,586000000.0,446700000.0,1463600000.0,1463600000.0,1463600000.0,586000000.0,1038300000.0,1038300000.0,1038300000.0,1463600000.0,711300000.0,711300000.0,711300000.0,1038300000.0,757200000.0,757200000.0,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsDisposalGroupIncludingDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259700000.0,,,219300000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227900000.0,190100000.0,757200000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130300000.0,-622600000.0,-450500000.0,-389500000.0,231400000.0,303800000.0,201600000.0,33600000.0,-651100000.0,1216000000.0,1211200000.0,579200000.0,139300000.0,57200000.0,-695900000.0,-708800000.0,877600000.0,233600000.0,-295900000.0,-531400000.0,-425300000.0,230700000.0,-128500000.0,-195700000.0,-327000000.0,-65500000.0,-112800000.0,15500000.0
CashDivestedFromDeconsolidation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
CashEquivalentsAtCarryingValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390600000.0,380200000.0,478300000.0
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-610100000.0,-156300000.0,-311100000.0,-397600000.0
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196900000.0,190500000.0,264900000.0,452400000.0
CommonStockParOrStatedValuePerShare / USD/shares,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,0.01,,,,0.01,,,,0.01,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,,,400000000.0,,,,400000000.0,,,,400000000.0,,400000000.0,400000000.0,400000000.0,,,,600000000.0,,,,600000000.0,600000000.0,,,,600000000.0,,,,600000000.0,600000000.0,,,,600000000.0,,,,600000000.0,,,,600000000.0,,,,600000000.0,,,,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,600000000.0
CommonStockSharesIssued / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,234968078.0,,,,,,,,,237325963.0,,,,238081664.0,,,,236726563.0,,,,233383199.0,,,,225100198.0,225568429.0,223932187.0,221181239.0,221222984.0,220648374.0,219918166.0,217858778.0,217907206.0,216165909.0,214985820.0,215031619.0
CommonStockSharesOutstanding / shares,134100000.0,132400000.0,131284455.0,127.2,127.4,125.6,123393816.0,122300000.0,244600000.0,238000000.0,231164300.0,232.0,230400000.0,227200000.0,224584393.0,223800000.0,223000000.0,208100000.0,208131669.0,206800000.0,205600000.0,205700000.0,205683113.0,205683113.0,206200000.0,234700000.0,234800000.0,234968078.0,235600000.0,235700000.0,236000000.0,236136439.0,236136439.0,236700000.0,236800000.0,237100000.0,237325963.0,237800000.0,237900000.0,238000000.0,238081664.0,237600000.0,236800000.0,236700000.0,236726563.0,237200000.0,237300000.0,235200000.0,233383199.0,231800000.0,224900000.0,224900000.0,225100198.0,225568429.0,223932187.0,221181239.0,221222984.0,220648374.0,219918166.0,217858778.0,217907206.0,216165909.0,214985820.0,215031619.0
CommonStockValue / USD,,,900000.0,,,,1200000.0,,,,1100000.0,,,,2200000.0,,,,2100000.0,,,,2100000.0,2100000.0,,,,2400000.0,,,,2400000.0,2400000.0,,,,2400000.0,,,,2400000.0,,,,2400000.0,,,,2300000.0,,,,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0
ComprehensiveIncomeNetOfTax / USD,,,,64100000.0,142500000.0,236300000.0,,,,,399300000.0,118600000.0,232800000.0,389800000.0,488100000.0,131800000.0,251900000.0,376700000.0,618400000.0,139500000.0,261800000.0,390500000.0,581300000.0,581300000.0,75000000.0,-32000000.0,49900000.0,582000000.0,241600000.0,409400000.0,578600000.0,273400000.0,273400000.0,197500000.0,439300000.0,676500000.0,901700000.0,156600000.0,429200000.0,710300000.0,1719600000.0,265100000.0,446900000.0,703100000.0,-1596800000.0,239600000.0,507700000.0,838300000.0,825500000.0,379500000.0,660100000.0,877600000.0,1346500000.0,536300000.0,895200000.0,1153800000.0,1327900000.0,296200000.0,500500000.0,705600000.0,1609400000.0,298100000.0,427100000.0,655200000.0
CostOfGoodsAndServicesSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10964000000.0,14324500000.0,3854100000.0,7715800000.0,11582700000.0,15223600000.0,4081500000.0,8173600000.0,12215300000.0,15875800000.0,4491900000.0,8853300000.0,13105900000.0,16570100000.0,4512700000.0,8991900000.0,13643600000.0,17721000000.0,4559600000.0,9200500000.0,14065600000.0,18583900000.0,5089100000.0,10274500000.0,15410600000.0,9630200000.0,2689100000.0,5363300000.0,8167200000.0
CurrentFederalTaxExpenseBenefit / USD,,,91900000.0,,,,160200000.0,,,,215700000.0,,,,240400000.0,,,,324500000.0,,,,304600000.0,304600000.0,,,,325100000.0,,,,126900000.0,126900000.0,,,,480500000.0,,,,439300000.0,,,,245600000.0,,,,210100000.0,,,,279500000.0,,,,271100000.0,,,,342100000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,0.0,,,,0.0,,,,300000.0,,,,500000.0,,,,400000.0,400000.0,,,,400000.0,,,,500000.0,500000.0,,,,800000.0,,,,300000.0,,,,400000.0,,,,100000.0,,,,200000.0,,,,100000.0,,,,100000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,112600000.0,,,,187700000.0,,,,247000000.0,,,,280100000.0,,,,367400000.0,,,,350900000.0,350900000.0,,,,373100000.0,,,,142000000.0,142000000.0,,,,560800000.0,,,,463400000.0,,,,293800000.0,,,,262700000.0,,,,367100000.0,,,,327500000.0,,,,416400000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,20700000.0,,,,27500000.0,,,,31300000.0,,,,39400000.0,,,,42400000.0,,,,45900000.0,45900000.0,,,,47600000.0,,,,14600000.0,14600000.0,,,,79500000.0,,,,23800000.0,,,,47800000.0,,,,52500000.0,,,,87400000.0,,,,56300000.0,,,,74200000.0,,,
DebtCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
DebtInstrumentCarryingAmount / USD,,,267500000.0,,,,266500000.0,,,,265500000.0,,,,271300000.0,,,,769800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3450000000.0,,,,3450000000.0,,,
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,119100000.0,,,,70000000.0,70000000.0,66600000.0,61800000.0,58300000.0,54700000.0,,,,34700000.0,,,,27800000.0,,,,23800000.0,,,,33000000.0,,,,28400000.0,,,,23700000.0,,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,15400000.0,,,,-400000.0,,,,-10000000.0,,,,14900000.0,,,,300000.0,,,,10500000.0,10500000.0,,,,-9700000.0,,,,7400000.0,7400000.0,,,,-37700000.0,,,,-456000000.0,,,,300000.0,,,,39200000.0,,,,32600000.0,,,,50300000.0,,,,42100000.0,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,0.0,,,,0.0,,,,-3900000.0,,,,-4600000.0,,,,-4700000.0,-4700000.0,,,,-5200000.0,,,,13100000.0,13100000.0,,,,,,,,0.0,,,,0.0,,,,-24600000.0,,,,2000000.0,,,,3000000.0,,,,4500000.0,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,24400000.0,23300000.0,24000000.0,23300000.0,23200000.0,24400000.0,23900000.0,22300000.0,20300000.0,19300000.0,17700000.0,15700000.0,15000000.0,13900000.0,13100000.0,11100000.0,9000000.0,8700000.0,7500000.0,5300000.0
DeferredIncomeTaxExpenseBenefit / USD,,,17000000.0,,,,-600000.0,,,,-14400000.0,,,,11100000.0,,,6900000.0,-7800000.0,-1400000.0,-16200000.0,-32200000.0,6700000.0,6700000.0,1200000.0,-17600000.0,-67400000.0,-18100000.0,-20400000.0,-31100000.0,-91100000.0,23800000.0,23800000.0,-23000000.0,-6800000.0,15800000.0,-127600000.0,-9000000.0,-9400000.0,13800000.0,-473700000.0,3000000.0,9000000.0,50300000.0,-12000000.0,52700000.0,23600000.0,59400000.0,9000000.0,22000000.0,17300000.0,85000000.0,30800000.0,74300000.0,78800000.0,117400000.0,-23200000.0,3000000.0,3800000.0,63100000.0,55200000.0,20800000.0,31100000.0,53800000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,54000000.0,,,,56500000.0,,,,72800000.0,,75800000.0,75800000.0,75800000.0,75800000.0,,,,1789900000.0,,,,1707000000.0,1707000000.0,,,,1128700000.0,,,,1139100000.0,,,,2745100000.0,,,,2868100000.0,,,,2820900000.0,,,,2941200000.0,,,,2780800000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586600000.0,,,,1458900000.0,1458900000.0,,,,985200000.0,,976000000.0,999200000.0,973200000.0,954200000.0,960200000.0,1001500000.0,984700000.0,1037700000.0,1008100000.0,1043100000.0,1013500000.0,1035700000.0,1030900000.0,1096800000.0,987200000.0,1060700000.0,1063600000.0,1101100000.0,1105700000.0,1107800000.0,1107600000.0,1165300000.0,841100000.0,902400000.0,916700000.0,964500000.0
DeferredIncomeTaxesAndTaxCredits / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-473500000.0,,,,-12100000.0,,,,9100000.0,,,,30700000.0,,,,-23200000.0,,,,55200000.0,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,1600000.0,,,,-200000.0,,,,-4400000.0,,,,100000.0,,,,-3500000.0,,,,900000.0,900000.0,,,,-3200000.0,,,,3300000.0,3300000.0,,,,-89900000.0,,,,-17700000.0,,,,-12300000.0,,,,-5600000.0,,,,-3800000.0,,,,-76500000.0,,,,8600000.0,,,
DeferredTaxAssetsGross / USD,,,83000000.0,,,,87600000.0,,,,100500000.0,,,,111600000.0,,,,121800000.0,,148500000.0,148500000.0,148500000.0,148500000.0,,,,251700000.0,,,,297800000.0,297800000.0,,,,182100000.0,,,,208500000.0,,,,1803300000.0,,,,1894600000.0,,,,1867000000.0,,,,1854500000.0,,,,1966000000.0,,,
DeferredTaxAssetsLiabilitiesNet / USD,,,41200000.0,,,,54300000.0,,,,43000000.0,,,,50800000.0,,,,43000000.0,,58900000.0,58900000.0,58900000.0,58900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260600000.0,,,
DeferredTaxAssetsNet / USD,,,76900000.0,,,,82800000.0,,,,97000000.0,,,,107300000.0,,,,115800000.0,,134700000.0,134700000.0,134700000.0,134700000.0,,,,203300000.0,,,,248100000.0,248100000.0,,,,143500000.0,,,,165900000.0,,,,1784800000.0,,,,1877800000.0,,,,1854000000.0,,,,1850500000.0,,,,1948700000.0,,,
DeferredTaxAssetsOther / USD,,,2000000.0,,,,1900000.0,,,,1500000.0,,,,800000.0,,,,600000.0,,5100000.0,5100000.0,5100000.0,5100000.0,,,,300000.0,,,,3400000.0,3400000.0,,,,0.0,,,,3000000.0,,,,2400000.0,,,,3200000.0,,,,2400000.0,,,,2500000.0,,,,4700000.0,,,
DeferredTaxAssetsStateTaxes / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20900000.0,,,,19300000.0,,,,17400000.0,,,,15800000.0,,,,14300000.0,,,,13100000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits / USD,,,22200000.0,,,,22500000.0,,,,27000000.0,,,,28200000.0,,,,29500000.0,,33800000.0,33800000.0,33800000.0,33800000.0,,,,77800000.0,,,,71300000.0,71300000.0,,,,23200000.0,,,,31600000.0,,,,31600000.0,,,,47200000.0,,,,34900000.0,,,,33900000.0,,,,39300000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities / USD,,,24800000.0,,,,25400000.0,,,,31400000.0,,,,32600000.0,,,,34200000.0,,37600000.0,37600000.0,37600000.0,37600000.0,,,,73200000.0,,,,71400000.0,71400000.0,,,,17800000.0,,,,18000000.0,,,,26000000.0,,,,72900000.0,,,,50700000.0,,,,31000000.0,,,,35700000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,,,,,,,,,,,,,,,22100000.0,22100000.0,,,,,,,,,,,,,,,,,,,42600000.0,,,,18500000.0,,,,16800000.0,,,,13000000.0,,,,4000000.0,,,,17300000.0,,,
DeferredTaxLiabilities / USD,,,-35700000.0,,,,-28500000.0,,,,,,,,,,,,,,1569700000.0,1518900000.0,1586600000.0,1586600000.0,,,,1586600000.0,,,,1458900000.0,1458900000.0,,,,985200000.0,,,,973200000.0,,,,960300000.0,,,,990300000.0,,,,966900000.0,,,,1090700000.0,,,,832100000.0,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts / USD,,,,,,,,,,,,,,,,,,,,,5400000.0,5400000.0,,,,,,,,,,,,,,,,,,,17800000.0,,,,14400000.0,,,,4800000.0,,,,0.0,,,,14800000.0,,,,4400000.0,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,18700000.0,18700000.0,,,,,,,,,,,,,,,,,,,864000000.0,,,,852200000.0,,,,840400000.0,,,,780900000.0,,,,760400000.0,,,,529100000.0,,,
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550100000.0,,,,1550100000.0,,,,1587200000.0,,,,1578400000.0,,,,1630900000.0,,,,1639700000.0,,,
DeferredTaxLiabilitiesPrepaidExpenses / USD,,,,,,,,,,,400000.0,,,,4000000.0,,,,3700000.0,,3000000.0,3000000.0,3000000.0,3000000.0,,,,3300000.0,,,,0.0,0.0,,,,0.0,,,,21800000.0,,,,24100000.0,,,,25200000.0,,,,26000000.0,,,,25900000.0,,,,35800000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,0.0,,,,-4600000.0,,,,34000000.0,,,,32800000.0,,,,46600000.0,,48700000.0,48700000.0,48700000.0,48700000.0,,,,369300000.0,,,,331300000.0,331300000.0,,,,218500000.0,,,,235500000.0,,,,304300000.0,,,,410500000.0,,,,435600000.0,,,,509200000.0,,,,571800000.0,,,
