fact_unit,2010-08-03,2010-11-02,2011-02-18,2011-05-10,2011-09-08,2011-11-08,2012-02-29,2012-05-08,2012-08-07,2012-11-06,2013-02-28,2013-05-08,2013-08-08,2013-11-05,2014-02-26,2014-05-07,2014-08-06,2014-11-05,2015-02-25,2015-05-04,2015-07-31,2015-11-02,2016-02-19,2016-05-06,2016-07-29,2016-11-03,2017-02-15,2017-04-25,2017-07-27,2017-10-27,2018-02-15,2018-04-24,2018-07-23,2018-10-22,2019-02-13,2019-04-23,2019-07-22,2019-10-21,2020-02-11,2020-05-01,2020-07-28,2020-10-28,2021-02-11,2021-04-27,2021-07-27,2021-10-26,2022-02-09,2022-04-26,2022-08-08,2022-10-28,2023-02-14,2023-05-01,2023-07-26,2023-10-27,2024-02-13,2024-04-25,2024-07-26,2024-10-25,2025-02-14,2025-04-29,2025-07-30,2025-10-28
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent / USD,,,,,388536000.0,388536000.0,388536000.0,639490000.0,639490000.0,639490000.0,639490000.0,611770000.0,611770000.0,611770000.0,611770000.0,641011000.0,641011000.0,641011000.0,563993000.0,627999000.0,627999000.0,627999000.0,627999000.0,712725000.0,712725000.0,712725000.0,712725000.0,556179000.0,556179000.0,556179000.0,556179000.0,702804000.0,702804000.0,702804000.0,702804000.0,760515000.0,760515000.0,760515000.0,760515000.0,704954000.0,704954000.0,704954000.0,704954000.0,1143372000.0,1143372000.0,1143372000.0,1143372000.0,1252767000.0,1252767000.0,1252767000.0,1252767000.0,1711885000.0,1711885000.0,1711885000.0,1711885000.0,1766018000.0,1766018000.0,1766018000.0,1766018000.0,1769327000.0,1769327000.0,1769327000.0
AccountsReceivableNet / USD,,,,,58979000.0,58979000.0,58979000.0,147999000.0,147999000.0,147999000.0,147999000.0,171084000.0,171084000.0,171084000.0,171084000.0,128196000.0,128196000.0,128196000.0,107955000.0,,,,103445000.0,,,,89611000.0,,,,110918000.0,,,,85118000.0,,,,107141000.0,,,,85835000.0,,,,189356000.0,,,,424240000.0,,,,377996000.0,,,,325698000.0,,,
AccrualForEnvironmentalLossContingencies / USD,,,,,,,,,,,,,30075000.0,30075000.0,30075000.0,,,,16926000.0,,,,10878000.0,,,,21484000.0,,,,24572000.0,,,,25728000.0,,,,88863000.0,,,,63577000.0,,,,69930000.0,,,,86920000.0,,,,209935000.0,,,,178201000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,,,,,-3160000.0,-3160000.0,-3160000.0,-182321000.0,-182321000.0,-182321000.0,-182321000.0,-233563000.0,-233563000.0,-233563000.0,-233563000.0,-435675000.0,-435675000.0,-435675000.0,-435675000.0,-600337000.0,-600337000.0,-600337000.0,-600337000.0,-791429000.0,-791429000.0,-791429000.0,-791429000.0,-937473000.0,-937473000.0,-937473000.0,-937473000.0,-901658000.0,-901658000.0,-901658000.0,-901658000.0,-1084671000.0,-1084671000.0,-1084671000.0,-1084671000.0,-990398000.0,-990398000.0,-990398000.0,-990398000.0,-1193739000.0,-1193739000.0,-1193739000.0,-1193739000.0,-878253000.0,-878253000.0,-878253000.0,-878253000.0,-443609000.0,-443609000.0,-443609000.0,-443609000.0,-514201000.0,-514201000.0,-514201000.0,-514201000.0,-120215000.0,-120215000.0,-120215000.0
AdditionalPaidInCapital / USD,,,,,9671560000.0,9671560000.0,9671560000.0,16349328000.0,16349328000.0,16349328000.0,16349328000.0,16411855000.0,16411855000.0,16411855000.0,16411855000.0,17974509000.0,17974509000.0,17974509000.0,17974509000.0,18467009000.0,18467009000.0,18467009000.0,18467009000.0,19302367000.0,19302367000.0,19302367000.0,19302367000.0,19455039000.0,19455039000.0,19455039000.0,19455039000.0,19363007000.0,19363007000.0,19363007000.0,19363007000.0,25685987000.0,25685987000.0,25685987000.0,25685987000.0,25719427000.0,25719427000.0,25719427000.0,25719427000.0,35488634000.0,35488634000.0,35488634000.0,35488634000.0,35561608000.0,35561608000.0,35561608000.0,35561608000.0,54065407000.0,54065407000.0,54065407000.0,54065407000.0,54249801000.0,54249801000.0,54249801000.0,54249801000.0,54464055000.0,54464055000.0,54464055000.0
AdvanceRent / USD,,,,,,,,,,,,,,,,,,,,,,,74873000.0,,,,77730000.0,,,,90233000.0,,,,71392000.0,,,,86083000.0,,,,106152000.0,,,,152536000.0,,,,164669000.0,,,,305299000.0,,,,319946000.0,,,
AmortizationOfDebtDiscountPremium / USD,,,,,27532000.0,,67542000.0,,,,47136000.0,,,,228000.0,,,,-36687000.0,,,,-39015000.0,,,,-21440000.0,,,,-45253000.0,,,,-30596000.0,,,,-13728000.0,,,,-590000.0,,,,3713000.0,,,,-6741000.0,,,,-7478000.0,,,,6602000.0,,,
AmortizationOfFinancingCosts / USD,,,,,13917000.0,,17069000.0,,,,32402000.0,,,,20476000.0,,,,16781000.0,,,,14374000.0,,,,14116000.0,,,,13412000.0,,,,15459000.0,,,,14479000.0,,,,13243000.0,,,,13293000.0,,,,14600000.0,,,,16134000.0,,,,17134000.0,,,
AmortizationOfFinancingCostsAndDiscounts / USD,,,,,,58439000.0,84755000.0,12835000.0,27590000.0,35892000.0,79538000.0,7682000.0,13144000.0,17360000.0,43556000.0,2492000.0,4399000.0,6583000.0,21008000.0,5326000.0,11646000.0,-2091000.0,-24641000.0,-6419000.0,-14386000.0,-22271000.0,-7324000.0,-5391000.0,-9616000.0,-13047000.0,-31841000.0,-2905000.0,-4445000.0,-1585000.0,-15137000.0,3014000.0,5971000.0,8533000.0,751000.0,4162000.0,8419000.0,12642000.0,12653000.0,1175000.0,3465000.0,5568000.0,17006000.0,2091000.0,4168000.0,6632000.0,7859000.0,1980000.0,4275000.0,6875000.0,8656000.0,17623000.0,35755000.0,55526000.0,23736000.0,18044000.0,38112000.0,58446000.0
AreaOfLand / acre,,,,,,,,,167.0,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,225.0,,,
