fact_unit,2009-08-07,2009-11-06,2010-02-25,2010-05-07,2010-08-06,2010-11-03,2011-02-23,2011-05-05,2011-08-04,2011-11-04,2012-02-27,2012-05-09,2012-08-06,2012-11-08,2013-02-26,2013-05-09,2013-08-07,2013-11-06,2014-02-25,2014-05-08,2014-08-07,2014-11-06,2015-02-27,2015-05-04,2015-08-06,2015-11-05,2016-02-25,2016-05-06,2016-08-05,2016-11-07,2017-03-01,2017-05-05,2017-08-03,2017-11-01,2018-02-27,2018-05-07,2018-08-02,2018-10-30,2019-02-19,2019-05-03,2019-08-01,2019-10-31,2020-02-14,2020-05-08,2020-07-30,2020-10-29,2021-02-12,2021-05-06,2021-07-29,2021-10-28,2022-02-16,2022-05-05,2022-07-28,2022-11-03,2023-02-15,2023-05-04,2023-08-03,2023-11-02,2024-02-14,2024-05-02,2024-08-01,2024-10-31,2025-02-12,2025-05-01,2025-07-31,2025-10-29
AccountsPayableCurrent / USD,,39970000.0,39970000.0,54640000.0,54640000.0,54640000.0,54640000.0,75373000.0,75373000.0,75373000.0,75373000.0,72205000.0,72205000.0,72205000.0,72205000.0,108707000.0,108707000.0,108707000.0,108707000.0,113394000.0,113394000.0,113394000.0,113394000.0,145700000.0,145700000.0,145700000.0,145700000.0,165300000.0,165300000.0,165300000.0,165000000.0,175000000.0,175000000.0,175000000.0,175000000.0,210000000.0,210000000.0,210000000.0,210000000.0,215000000.0,215000000.0,215000000.0,215000000.0,239000000.0,239000000.0,239000000.0,239000000.0,389000000.0,389000000.0,389000000.0,389000000.0,361000000.0,361000000.0,361000000.0,361000000.0,360000000.0,360000000.0,360000000.0,360000000.0,337000000.0,337000000.0,337000000.0,337000000.0,340000000.0,340000000.0,340000000.0
AccountsReceivableNetCurrent / USD,517481000.0,517481000.0,517481000.0,626288000.0,626288000.0,626288000.0,626288000.0,901308000.0,901308000.0,901308000.0,901308000.0,1179043000.0,1179043000.0,1179043000.0,1179043000.0,1345661000.0,1345661000.0,1345661000.0,1345661000.0,1648785000.0,1648785000.0,1648785000.0,1648785000.0,1968700000.0,1968700000.0,1968700000.0,1968700000.0,2252600000.0,2252600000.0,2252600000.0,2253000000.0,2556000000.0,2556000000.0,2556000000.0,2556000000.0,2865000000.0,2865000000.0,2865000000.0,2865000000.0,3257000000.0,3257000000.0,3257000000.0,3190000000.0,3256000000.0,3256000000.0,3256000000.0,3256000000.0,3087000000.0,3087000000.0,3087000000.0,3087000000.0,3557000000.0,3557000000.0,3557000000.0,3557000000.0,3796000000.0,3796000000.0,3796000000.0,3796000000.0,3849000000.0,3849000000.0,3849000000.0,3849000000.0,4059000000.0,4059000000.0,4059000000.0
AccruedIncomeTaxesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17100000.0,17100000.0,17000000.0,10000000.0,10000000.0,10000000.0,10000000.0,48000000.0,48000000.0,48000000.0,48000000.0,162000000.0,162000000.0,162000000.0,162000000.0,152000000.0,152000000.0,152000000.0,152000000.0,34000000.0,34000000.0,34000000.0,34000000.0,74000000.0,74000000.0,74000000.0,74000000.0,217000000.0,217000000.0,217000000.0,217000000.0,27000000.0,27000000.0,27000000.0,27000000.0,100000000.0,100000000.0,100000000.0
AccruedIncomeTaxesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,584000000.0,584000000.0,584000000.0,584000000.0,478000000.0,478000000.0,478000000.0,478000000.0,478000000.0,478000000.0,478000000.0,478000000.0,428000000.0,428000000.0,428000000.0,428000000.0,378000000.0,378000000.0,378000000.0,378000000.0,283000000.0,283000000.0,283000000.0,283000000.0,157000000.0,157000000.0,157000000.0,157000000.0,,,
AccruedLiabilitiesAndOtherLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,1478221000.0,,1522300000.0,1522300000.0,1522300000.0,1522300000.0,1818400000.0,1818400000.0,1818400000.0,1819000000.0,1856000000.0,1856000000.0,1856000000.0,1856000000.0,2071000000.0,2071000000.0,2071000000.0,2071000000.0,2267000000.0,2267000000.0,2267000000.0,2200000000.0,2191000000.0,2191000000.0,2191000000.0,2191000000.0,2519000000.0,2519000000.0,2519000000.0,2519000000.0,2532000000.0,2532000000.0,2532000000.0,2532000000.0,2407000000.0,2407000000.0,2407000000.0,2407000000.0,2425000000.0,2425000000.0,2425000000.0,2425000000.0,2610000000.0,2610000000.0,2610000000.0
AccruedProfessionalFeesCurrent / USD,,,,,26508000.0,26508000.0,26508000.0,34121000.0,34121000.0,34121000.0,34121000.0,32861000.0,32861000.0,32861000.0,32861000.0,35366000.0,35366000.0,35366000.0,35366000.0,45453000.0,45453000.0,45453000.0,45453000.0,82700000.0,82700000.0,82700000.0,82700000.0,69600000.0,69600000.0,69600000.0,70000000.0,99000000.0,99000000.0,99000000.0,99000000.0,100000000.0,100000000.0,100000000.0,100000000.0,110000000.0,110000000.0,110000000.0,110000000.0,137000000.0,137000000.0,137000000.0,137000000.0,143000000.0,143000000.0,143000000.0,143000000.0,220000000.0,220000000.0,220000000.0,220000000.0,165000000.0,165000000.0,165000000.0,165000000.0,146000000.0,146000000.0,146000000.0,146000000.0,171000000.0,171000000.0,171000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,199188000.0,199188000.0,199188000.0,274570000.0,274570000.0,274570000.0,274570000.0,352472000.0,352472000.0,352472000.0,352472000.0,455506000.0,455506000.0,455506000.0,455506000.0,573792000.0,573792000.0,573792000.0,573792000.0,719336000.0,719336000.0,719336000.0,719336000.0,852100000.0,852100000.0,852100000.0,852100000.0,1079100000.0,1079100000.0,1079100000.0,1079000000.0,,,,1313000000.0,,,,1516000000.0,,,,1790000000.0,,,,2042000000.0,,,,2322000000.0,,,,2496000000.0,,,,2716000000.0,,,,2772000000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-9479000.0,-9479000.0,-9479000.0,20277000.0,20277000.0,20277000.0,20277000.0,35598000.0,35598000.0,35598000.0,35598000.0,-325394000.0,-325394000.0,-325394000.0,-325394000.0,-325394000.0,-325394000.0,-325394000.0,35598000.0,-239683000.0,-239683000.0,-239683000.0,-325394000.0,-276300000.0,-276300000.0,-276300000.0,-239700000.0,-123100000.0,-123100000.0,-106200000.0,-106000000.0,-114000000.0,-114000000.0,-114000000.0,-114000000.0,70000000.0,70000000.0,70000000.0,70000000.0,-114000000.0,-114000000.0,-114000000.0,-114000000.0,-38000000.0,-38000000.0,-38000000.0,-38000000.0,110000000.0,110000000.0,110000000.0,110000000.0,37000000.0,37000000.0,37000000.0,37000000.0,-299000000.0,-299000000.0,-299000000.0,-299000000.0,-94000000.0,-94000000.0,-94000000.0,-94000000.0,-296000000.0,-296000000.0,-296000000.0
AdditionalPaidInCapital / USD,541735000.0,541735000.0,541735000.0,664560000.0,664560000.0,664560000.0,664560000.0,846886000.0,846886000.0,846886000.0,846886000.0,692723000.0,692723000.0,692723000.0,692723000.0,457260000.0,457260000.0,457260000.0,457260000.0,543606000.0,543606000.0,543606000.0,543606000.0,555600000.0,555600000.0,555600000.0,555600000.0,453000000.0,453000000.0,453000000.0,453000000.0,358000000.0,358000000.0,358000000.0,358000000.0,49000000.0,49000000.0,49000000.0,49000000.0,47000000.0,47000000.0,47000000.0,47000000.0,33000000.0,33000000.0,33000000.0,33000000.0,32000000.0,32000000.0,32000000.0,32000000.0,27000000.0,27000000.0,27000000.0,27000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,13000000.0,13000000.0,13000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,,,,43900000.0,,,,44816000.0,,,,56984000.0,,,,90232000.0,,,,107355000.0,,,,118800000.0,,,,135000000.0,,,,192000000.0,54000000.0,109000000.0,161000000.0,217000000.0,59000000.0,59000000.0,59000000.0,221000000.0,66000000.0,66000000.0,66000000.0,267000000.0,55000000.0,55000000.0,55000000.0,217000000.0,62000000.0,62000000.0,62000000.0,232000000.0,56000000.0,56000000.0,56000000.0,246000000.0,44000000.0,44000000.0,44000000.0,261000000.0,42000000.0,42000000.0,42000000.0
AllocatedShareBasedCompensationExpense / USD,,,,,,,43900000.0,,,,44816000.0,,,,56984000.0,,,,90232000.0,,,,107355000.0,,,,118800000.0,,,,135000000.0,,,,192000000.0,,,,217000000.0,,,,221000000.0,,,,267000000.0,,,,217000000.0,,,,232000000.0,,,,246000000.0,,,,261000000.0,,,
AllowanceForDoubtfulAccountsReceivable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67000000.0,67000000.0,67000000.0,78000000.0,67000000.0,67000000.0,67000000.0,78000000.0,57000000.0,57000000.0,57000000.0,67000000.0,50000000.0,50000000.0,50000000.0,57000000.0,43000000.0,43000000.0,43000000.0,50000000.0,32000000.0,32000000.0,32000000.0
AllowanceForDoubtfulAccountsReceivableWriteOffs / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,9000000.0,11000000.0,0.0,2000000.0,9000000.0,11000000.0,0.0,6000000.0,9000000.0,12000000.0,17000000.0,2000000.0,7000000.0,11000000.0,13000000.0,11000000.0,15000000.0,18000000.0,16000000.0,3000000.0,4000000.0,9000000.0
AmortizationOfIntangibleAssets / USD,,,,,,,8116000.0,,,,10245000.0,,,,16982000.0,,,,16918000.0,,,,19027000.0,,,,24200000.0,,,,36000000.0,,,,97000000.0,,,,113000000.0,,,,130000000.0,,,,151000000.0,,,,162000000.0,,,,152000000.0,,,,182000000.0,,,,184000000.0,,,
Assets / USD,2374560000.0,2374560000.0,2374560000.0,3338240000.0,3338240000.0,3338240000.0,3338240000.0,4583074000.0,4583074000.0,4583074000.0,4583074000.0,5507933000.0,5507933000.0,5507933000.0,5507933000.0,6521571000.0,6521571000.0,6521571000.0,6521571000.0,8134718000.0,8134718000.0,8134718000.0,8134718000.0,11718900000.0,11718900000.0,11718900000.0,11479000000.0,13061000000.0,13061000000.0,13061000000.0,13061000000.0,14262000000.0,14262000000.0,14262000000.0,14262000000.0,15221000000.0,15221000000.0,15221000000.0,15221000000.0,15913000000.0,15913000000.0,15913000000.0,15846000000.0,16204000000.0,16204000000.0,16204000000.0,16204000000.0,16923000000.0,16923000000.0,16923000000.0,16923000000.0,17852000000.0,17852000000.0,17852000000.0,17852000000.0,17852000000.0,17852000000.0,17852000000.0,17852000000.0,18483000000.0,18483000000.0,18483000000.0,18483000000.0,19966000000.0,19966000000.0,19966000000.0
AssetsCurrent / USD,1468119000.0,1468119000.0,1468119000.0,2307568000.0,2307568000.0,2307568000.0,2307568000.0,3518234000.0,3518234000.0,3518234000.0,3518234000.0,4085506000.0,4085506000.0,4085506000.0,4085506000.0,4814294000.0,4814294000.0,4814294000.0,4814294000.0,6147882000.0,6147882000.0,6147882000.0,6147882000.0,6750300000.0,6750300000.0,6750300000.0,6420600000.0,7908600000.0,7908600000.0,7908600000.0,7909000000.0,8600000000.0,8600000000.0,8600000000.0,8600000000.0,9111000000.0,9111000000.0,9111000000.0,9111000000.0,8677000000.0,8677000000.0,8677000000.0,8610000000.0,7611000000.0,7611000000.0,7611000000.0,7611000000.0,6851000000.0,6851000000.0,6851000000.0,6851000000.0,7342000000.0,7342000000.0,7342000000.0,7342000000.0,7266000000.0,7266000000.0,7266000000.0,7266000000.0,7506000000.0,7506000000.0,7506000000.0,7506000000.0,7504000000.0,7504000000.0,7504000000.0
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222000000.0,,,,222000000.0,,,,301000000.0,,,,301000000.0,,,,130000000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCapitalLeaseObligation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41000000.0,48000000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000000.0,,13000000.0,33000000.0,45000000.0,13000000.0,45000000.0,47000000.0,35000000.0,,,,54000000.0,20000000.0,20000000.0,20000000.0,54000000.0,,,63000000.0,5000000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000.0,12000000.0,12000000.0,12000000.0,,,31000000.0,12000000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63000000.0,89000000.0,89000000.0,22000000.0,61000000.0,73000000.0,89000000.0,,,,91000000.0,10000000.0,10000000.0,10000000.0,91000000.0,,,198000000.0,28000000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67000000.0,,51000000.0,99000000.0,71000000.0,31000000.0,65000000.0,71000000.0,96000000.0,,,,83000000.0,55000000.0,26000000.0,27000000.0,83000000.0,,,98000000.0,21000000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000000.0,37000000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000000.0,45000000.0,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122000000.0,,544000000.0,1144000000.0,695000000.0,330000000.0,712000000.0,778000000.0,1201000000.0,,,,1049000000.0,429000000.0,429000000.0,428000000.0,1049000000.0,,,1791000000.0,375000000.0,,,
