fact_unit,2009-08-05,2009-11-20,2010-02-02,2010-05-04,2010-08-02,2010-11-22,2011-02-04,2011-05-06,2011-08-05,2011-11-18,2012-01-31,2012-05-02,2012-08-02,2012-11-16,2013-01-29,2013-04-30,2013-07-30,2013-11-18,2014-01-28,2014-04-29,2014-07-29,2014-11-14,2015-01-27,2015-04-28,2015-07-28,2015-11-12,2016-01-26,2016-04-26,2016-07-27,2016-11-18,2017-01-31,2017-05-02,2017-08-01,2017-11-17,2018-01-31,2018-05-01,2018-07-31,2018-11-16,2019-01-29,2019-04-30,2019-07-30,2019-11-15,2020-01-28,2020-04-28,2020-07-28,2020-11-12,2021-01-26,2021-04-27,2021-07-27,2021-11-19,2022-02-01,2022-05-03,2022-08-02,2022-11-18,2023-02-02,2023-05-02,2023-08-01,2023-11-17,2024-01-30,2024-02-16,2024-04-30,2024-07-30,2024-11-20,2025-01-28,2025-04-29,2025-07-29,2025-11-14
AccountsPayableCurrent / USD,324900000.0,324900000.0,267100000.0,267100000.0,267100000.0,267100000.0,282600000.0,282600000.0,282600000.0,282600000.0,540000000.0,540000000.0,540000000.0,540000000.0,540000000.0,398100000.0,398100000.0,398100000.0,491700000.0,491700000.0,491700000.0,491700000.0,533700000.0,533700000.0,533700000.0,533700000.0,684200000.0,684200000.0,684200000.0,684200000.0,730600000.0,730600000.0,730600000.0,730600000.0,782500000.0,782500000.0,782500000.0,782500000.0,1179300000.0,1179300000.0,1179300000.0,1179300000.0,1189700000.0,1189700000.0,1189700000.0,1189700000.0,997900000.0,997900000.0,997900000.0,997900000.0,1211600000.0,1211600000.0,1211600000.0,1211600000.0,1441400000.0,1441400000.0,1441400000.0,1441400000.0,1544300000.0,,1544300000.0,1544300000.0,1544300000.0,1595500000.0,1595500000.0,1595500000.0,1595500000.0
AccountsReceivableNetCurrent / USD,329500000.0,329500000.0,271000000.0,271000000.0,271000000.0,271000000.0,302700000.0,302700000.0,302700000.0,302700000.0,386500000.0,386500000.0,386500000.0,386500000.0,386500000.0,485900000.0,485900000.0,485900000.0,561400000.0,561400000.0,561400000.0,561400000.0,631000000.0,631000000.0,631000000.0,631000000.0,719000000.0,719000000.0,719000000.0,719000000.0,768800000.0,768800000.0,768800000.0,768800000.0,870400000.0,870400000.0,870400000.0,870400000.0,693100000.0,693100000.0,693100000.0,693100000.0,879200000.0,879200000.0,879200000.0,879200000.0,883400000.0,883400000.0,883400000.0,883400000.0,940000000.0,940000000.0,940000000.0,940000000.0,1175500000.0,1175500000.0,1175500000.0,1175500000.0,1184100000.0,,1184100000.0,1184100000.0,1184100000.0,1213800000.0,1213800000.0,1213800000.0,1213800000.0
AccruedIncomeTaxesCurrent / USD,76100000.0,,,,,57200000.0,,,,24700000.0,,,,30100000.0,30100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,102800000.0,1291700000.0,1291700000.0,1291700000.0,1291700000.0,98200000.0,98200000.0,98200000.0,98200000.0,348000000.0,348000000.0,348000000.0,348000000.0,139200000.0,139200000.0,139200000.0,139200000.0,189300000.0,,189300000.0,189300000.0,189300000.0,123500000.0,123500000.0,123500000.0,123500000.0
AccruedLiabilitiesCurrent / USD,136100000.0,136100000.0,188100000.0,,,,,,,,940900000.0,940900000.0,940900000.0,940900000.0,940900000.0,1133800000.0,1133800000.0,1133800000.0,1269300000.0,1269300000.0,1269300000.0,1269300000.0,1514400000.0,1514400000.0,1514400000.0,1514400000.0,1755300000.0,1755300000.0,1755300000.0,1755300000.0,1999100000.0,1999100000.0,1999100000.0,1999100000.0,1934500000.0,1934500000.0,1934500000.0,1934500000.0,2298400000.0,2298400000.0,2298400000.0,1752500000.0,1753700000.0,1753700000.0,1753700000.0,1753700000.0,1160700000.0,1160700000.0,1160700000.0,1160700000.0,2321200000.0,2321200000.0,2321200000.0,2321200000.0,2137100000.0,2137100000.0,2137100000.0,2137100000.0,2145100000.0,,2145100000.0,2145100000.0,2145100000.0,2194700000.0,2194700000.0,2194700000.0,2194700000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,3164500000.0,3164500000.0,3472200000.0,3472200000.0,3472200000.0,3472200000.0,3808100000.0,3808100000.0,3808100000.0,3808100000.0,3808100000.0,4244200000.0,4244200000.0,4244200000.0,4581600000.0,4581600000.0,4581600000.0,4581600000.0,5062100000.0,5062100000.0,5062100000.0,5062100000.0,5553500000.0,5553500000.0,5553500000.0,5553500000.0,6039500000.0,6039500000.0,6039500000.0,6039500000.0,6664500000.0,6664500000.0,6664500000.0,6664500000.0,7268000000.0,7268000000.0,7268000000.0,7268000000.0,7841800000.0,7841800000.0,7841800000.0,7841800000.0,7913900000.0,7913900000.0,7913900000.0,7913900000.0,8459300000.0,8459300000.0,8459300000.0,8459300000.0,9049300000.0,9049300000.0,9049300000.0,9049300000.0,9923100000.0,,9923100000.0,9923100000.0,9923100000.0,10775500000.0,10775500000.0,10775500000.0,10775500000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,48400000.0,48400000.0,65400000.0,65400000.0,65400000.0,65400000.0,57200000.0,57200000.0,57200000.0,57200000.0,46300000.0,46300000.0,46300000.0,46300000.0,46300000.0,22700000.0,22700000.0,22700000.0,67000000.0,67000000.0,67000000.0,67000000.0,25300000.0,25300000.0,25300000.0,25300000.0,-199400000.0,-199400000.0,-199400000.0,-199400000.0,-108400000.0,-108400000.0,-108400000.0,-108400000.0,-155600000.0,-155600000.0,-155600000.0,-155600000.0,-330300000.0,-330300000.0,-330300000.0,-330300000.0,-503300000.0,-503300000.0,-503300000.0,-503300000.0,-364600000.0,-364600000.0,-364600000.0,-364600000.0,147200000.0,147200000.0,147200000.0,147200000.0,-463200000.0,-463200000.0,-463200000.0,-463200000.0,-778200000.0,,-778200000.0,-778200000.0,-778200000.0,-428800000.0,-428800000.0,-428800000.0,-428800000.0
AdditionalPaidInCapitalCommonStock / USD,0.0,,,147000000.0,147000000.0,147000000.0,106200000.0,106200000.0,106200000.0,106200000.0,40500000.0,40500000.0,40500000.0,40500000.0,40500000.0,39400000.0,39400000.0,39400000.0,282100000.0,282100000.0,282100000.0,282100000.0,39400000.0,39400000.0,39400000.0,39400000.0,41100000.0,41100000.0,41100000.0,41100000.0,41100000.0,41100000.0,41100000.0,41100000.0,41100000.0,41100000.0,41100000.0,41100000.0,41100000.0,41100000.0,41100000.0,41100000.0,41100000.0,41100000.0,41100000.0,41100000.0,373900000.0,373900000.0,373900000.0,373900000.0,846100000.0,846100000.0,846100000.0,846100000.0,205300000.0,205300000.0,205300000.0,205300000.0,38100000.0,,38100000.0,38100000.0,38100000.0,322600000.0,322600000.0,322600000.0,322600000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,106400000.0,,,63900000.0,76800000.0,24300000.0,54300000.0,83300000.0,84300000.0,37100000.0,72300000.0,109800000.0,115600000.0,115600000.0,77100000.0,116300000.0,147200000.0,37900000.0,71900000.0,107000000.0,155200000.0,48400000.0,92600000.0,144000000.0,144100000.0,52500000.0,105200000.0,157600000.0,185100000.0,57900000.0,109500000.0,159600000.0,211700000.0,55700000.0,105800000.0,150100000.0,219600000.0,62200000.0,118000000.0,187400000.0,177900000.0,98000000.0,194000000.0,258000000.0,253800000.0,91300000.0,148400000.0,190700000.0,311300000.0,100500000.0,177200000.0,258100000.0,252100000.0,97100000.0,151500000.0,209700000.0,322800000.0,86400000.0,,161400000.0,231300000.0,275500000.0,96100000.0,175200000.0,239400000.0,306400000.0
AdvertisingExpense / USD,,,,,,129000000.0,,,,126300000.0,,,,176200000.0,176200000.0,,,141400000.0,,,,182400000.0,,,,205800000.0,,,,198900000.0,,,,227900000.0,,,,248600000.0,,,,282600000.0,,,,260300000.0,,,,245700000.0,,,,258800000.0,,,,305100000.0,,,,,416700000.0,,,,507800000.0
AllocatedShareBasedCompensationExpense / USD,,,,,,,,53400000.0,81900000.0,83200000.0,36500000.0,71200000.0,108200000.0,113600000.0,113600000.0,76000000.0,114800000.0,145200000.0,37400000.0,70900000.0,105600000.0,153600000.0,47800000.0,91600000.0,142600000.0,142300000.0,51900000.0,104200000.0,156200000.0,183200000.0,57300000.0,108600000.0,158400000.0,209800000.0,55000000.0,104900000.0,148800000.0,218100000.0,61400000.0,116500000.0,184900000.0,176000000.0,97200000.0,192100000.0,255400000.0,250300000.0,90300000.0,146600000.0,188000000.0,308000000.0,99300000.0,175300000.0,255300000.0,248500000.0,95800000.0,149300000.0,206600000.0,319100000.0,85100000.0,,159300000.0,228500000.0,271600000.0,94800000.0,173000000.0,236500000.0,302700000.0
