fact_unit,2009-08-04,2009-11-05,2010-02-19,2010-05-05,2010-08-04,2010-09-28,2010-11-04,2011-02-22,2011-05-04,2011-08-03,2011-11-03,2012-02-27,2012-04-26,2012-05-09,2012-08-08,2012-11-08,2013-02-22,2013-05-07,2013-08-06,2013-11-06,2014-02-14,2014-05-07,2014-08-06,2014-11-06,2015-02-12,2015-05-07,2015-08-06,2015-11-05,2016-02-11,2016-05-03,2016-06-28,2016-08-02,2016-11-01,2017-02-14,2017-05-03,2017-08-02,2017-11-01,2018-02-14,2018-05-02,2018-08-01,2018-10-31,2019-02-12,2019-05-01,2019-07-31,2019-10-30,2020-02-12,2020-04-30,2020-07-30,2020-10-29,2021-02-11,2021-04-29,2021-07-29,2021-10-28,2022-02-23,2022-05-03,2022-08-02,2022-11-01,2023-02-21,2023-05-02,2023-08-01,2023-11-02,2024-02-20,2024-04-30,2024-08-06,2024-11-08,2025-02-18,2025-05-08,2025-08-05,2025-11-04
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,7900000.0,,,7900000.0,,10100000.0,,,,7400000.0,7400000.0,,,,10300000.0,,,,13400000.0,,,,13600000.0,,,,11500000.0,,11500000.0,,,8700000.0,,,,10700000.0,,,,17200000.0,,,,14500000.0,,,,12100000.0,,,,18100000.0,,,,19000000.0,13200000.0,13200000.0,13200000.0,13200000.0,12700000.0,12700000.0,12700000.0,12700000.0,8900000.0,8900000.0,8900000.0
AmortizationOfFinancingCostsAndDiscounts / USD,,,13200000.0,,,13200000.0,,17100000.0,,,,19400000.0,19400000.0,5300000.0,10600000.0,16900000.0,20600000.0,5600000.0,25000000.0,34500000.0,22500000.0,7300000.0,14200000.0,18600000.0,41700000.0,1600000.0,4200000.0,5600000.0,20300000.0,1400000.0,20300000.0,2600000.0,3600000.0,7000000.0,16700000.0,35500000.0,63200000.0,11100000.0,6500000.0,11200000.0,17600000.0,66500000.0,4100000.0,7200000.0,10000000.0,23200000.0,3700000.0,7500000.0,11200000.0,12700000.0,2100000.0,4000000.0,6300000.0,13600000.0,1800000.0,3100000.0,4800000.0,8100000.0,1600000.0,4100000.0,6200000.0,6700000.0,1500000.0,2900000.0,4400000.0,7700000.0,1300000.0,2700000.0,4100000.0
AmortizationOfIntangibleAssets / USD,,,,,19000000.0,19000000.0,29600000.0,43300000.0,11000000.0,22000000.0,32900000.0,40500000.0,40500000.0,9800000.0,20300000.0,30000000.0,42700000.0,9300000.0,18600000.0,30400000.0,40100000.0,11900000.0,23600000.0,35700000.0,42400000.0,15500000.0,21000000.0,31100000.0,48000000.0,7800000.0,48000000.0,13700000.0,20100000.0,44600000.0,9600000.0,19700000.0,29500000.0,29900000.0,55200000.0,110300000.0,166100000.0,82100000.0,56600000.0,112800000.0,168600000.0,222100000.0,55400000.0,110600000.0,166000000.0,224100000.0,54900000.0,109500000.0,164900000.0,221200000.0,54500000.0,109300000.0,163300000.0,220000000.0,53300000.0,105500000.0,157300000.0,218000000.0,51100000.0,102500000.0,154900000.0,208100000.0,52400000.0,104600000.0,155300000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,22100000.0,22100000.0,21700000.0,21300000.0,22000000.0,22000000.0,21900000.0,21600000.0,21600000.0,21400000.0,22000000.0,22000000.0,21700000.0,22600000.0,23400000.0,12400000.0,900000.0,200000.0,200000.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700000.0,2200000.0,1500000.0,900000.0,1800000.0,1700000.0,600000.0,600000.0,3100000.0,1100000.0,1300000.0,1300000.0
Assets / USD,10386600000.0,10386600000.0,10386600000.0,12021100000.0,12021100000.0,10386600000.0,12021100000.0,12021100000.0,12697600000.0,12697600000.0,12697600000.0,12697600000.0,12697600000.0,12423800000.0,12423800000.0,12423800000.0,12423800000.0,16212200000.0,16212200000.0,16212200000.0,16212200000.0,15580100000.0,15580100000.0,15580100000.0,15580100000.0,13996300000.0,13996300000.0,13980100000.0,13980100000.0,12276300000.0,13980100000.0,12276300000.0,12276300000.0,12276300000.0,29341500000.0,29341500000.0,29341500000.0,29341500000.0,30246900000.0,30246900000.0,30246900000.0,30246900000.0,30109800000.0,30109800000.0,30109800000.0,30109800000.0,28859800000.0,28859800000.0,28859800000.0,28859800000.0,27331100000.0,27331100000.0,27331100000.0,27331100000.0,27619000000.0,27619000000.0,27619000000.0,27619000000.0,25868300000.0,25868300000.0,25868300000.0,25868300000.0,26375100000.0,26375100000.0,26375100000.0,26375100000.0,26064300000.0,26064300000.0,26064300000.0
AssetsCurrent / USD,1107100000.0,1107100000.0,1107100000.0,1762800000.0,1762800000.0,1107100000.0,1762800000.0,1707900000.0,2220900000.0,2220900000.0,2220900000.0,2220900000.0,2220900000.0,2118000000.0,2118000000.0,2118000000.0,2118000000.0,1748000000.0,1748000000.0,1748000000.0,1748000000.0,1537700000.0,1537700000.0,1537700000.0,1537700000.0,1578900000.0,1578900000.0,1577100000.0,1577100000.0,1258800000.0,1577100000.0,1258800000.0,1258800000.0,1258800000.0,2169600000.0,2169600000.0,2169600000.0,2169600000.0,2189700000.0,2189700000.0,2189700000.0,2189700000.0,2766300000.0,2766300000.0,2766300000.0,2766300000.0,2184400000.0,2184400000.0,2184400000.0,2184400000.0,2418800000.0,2418800000.0,2418800000.0,2418800000.0,2778700000.0,2778700000.0,2778700000.0,2778700000.0,2638000000.0,2638000000.0,2638000000.0,2638000000.0,2848500000.0,2848500000.0,2848500000.0,2848500000.0,2848400000.0,2848400000.0,2848400000.0
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59800000.0,176000000.0,163100000.0,153800000.0,177400000.0,140800000.0,138000000.0,154700000.0,231700000.0,112700000.0,149900000.0,126300000.0,221000000.0,153500000.0,135400000.0,128600000.0,214900000.0,116200000.0,164200000.0,140400000.0,171900000.0,139900000.0,158900000.0,149800000.0,206600000.0,203300000.0,204200000.0,168600000.0,234300000.0,182100000.0,163600000.0,119700000.0
CashAndCashEquivalentsAtCarryingValue / USD,377000000.0,377000000.0,182200000.0,216200000.0,216200000.0,182200000.0,216200000.0,377000000.0,734200000.0,734200000.0,734200000.0,216200000.0,216200000.0,1217600000.0,1217600000.0,1217600000.0,734200000.0,1078900000.0,1078900000.0,1078900000.0,1217600000.0,624000000.0,624000000.0,624000000.0,1078900000.0,442300000.0,442300000.0,442300000.0,624000000.0,624600000.0,624000000.0,624600000.0,624600000.0,442300000.0,430900000.0,430900000.0,430900000.0,624600000.0,560900000.0,560900000.0,560900000.0,430900000.0,418600000.0,418600000.0,418600000.0,560900000.0,523400000.0,523400000.0,523400000.0,523400000.0,770100000.0,770100000.0,770100000.0,770100000.0,637400000.0,637400000.0,637400000.0,637400000.0,600000000.0,600000000.0,600000000.0,600000000.0,868900000.0,868900000.0,868900000.0,868900000.0,969300000.0,969300000.0,969300000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057900000.0,1057900000.0,1057900000.0,418600000.0,523400000.0,523400000.0,523400000.0,1057900000.0,770100000.0,770100000.0,770100000.0,523400000.0,637400000.0,637400000.0,637400000.0,770100000.0,600000000.0,600000000.0,600000000.0,637400000.0,868900000.0,868900000.0,868900000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-153800000.0,246700000.0,-278700000.0,-195300000.0,-112200000.0,-132700000.0,-271800000.0,360900000.0,201700000.0,-37400000.0,-410500000.0,778400000.0,152800000.0
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths / USD,,,,,,,,,15100000.0,7200000.0,,,,,,,,,,,,,,,7000000.0,,,,,,,,,8000000.0,,,,9000000.0,,,,4000000.0,,,,2000000.0,,3000000.0,,6000000.0,7000000.0,8000000.0,5000000.0,-5000000.0,6000000.0,3000000.0,5000000.0,2000000.0,1000000.0,-2000000.0,1000000.0,-3000000.0,-1000000.0,-1000000.0,-3000000.0,4000000.0,5000000.0,-1000000.0,2000000.0
CommonStockDividendsPerShareDeclared / USD/shares,,,,,0.44,0.44,0.68,0.76,0.24,0.52,0.8,0.92,0.92,0.28,0.6,0.92,1.08,0.32,0.64,0.96,1.24,0.32,0.64,0.96,1.28,0.37,0.74,1.11,1.28,0.41,1.28,0.82,1.23,1.48,0.41,0.82,1.23,1.64,0.41,0.82,1.23,,,,,,,0.82,1.39,1.64,0.57,0.57,0.34,,0.38,0.38,0.38,1.52,0.38,0.76,1.14,1.64,0.44,0.44,1.32,1.52,0.44,0.88,1.32
ComprehensiveIncomeNetOfTax / USD,,,,,646900000.0,646900000.0,1009000000.0,,103100000.0,305300000.0,644800000.0,,,253400000.0,443500000.0,521500000.0,858100000.0,190600000.0,246300000.0,708000000.0,375500000.0,-232700000.0,-52100000.0,363500000.0,598300000.0,1900000.0,455300000.0,-60600000.0,760200000.0,-556300000.0,760200000.0,-92700000.0,-332100000.0,-539300000.0,419700000.0,456000000.0,599100000.0,-437000000.0,281200000.0,857400000.0,1326300000.0,1726200000.0,327200000.0,536800000.0,904100000.0,2277400000.0,193500000.0,527000000.0,-75500000.0,826500000.0,-616100000.0,-305400000.0,199600000.0,304300000.0,206500000.0,602400000.0,959000000.0,-954600000.0,207900000.0,135800000.0,18700000.0,1167500000.0,107400000.0,527000000.0,852500000.0,-374800000.0,131500000.0,533800000.0,847300000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,,1000000.0,1000000.0,2100000.0,,800000.0,1900000.0,2800000.0,,,-200000.0,800000.0,400000.0,,-100000.0,-6500000.0,3500000.0,,,3000000.0,4800000.0,,-500000.0,1700000.0,3500000.0,,1500000.0,1500000.0,3800000.0,2400000.0,3800000.0,400000.0,800000.0,2100000.0,2300000.0,6900000.0,13200000.0,20100000.0,3000000.0,5200000.0,10300000.0,17300000.0,24700000.0,-2100000.0,-1600000.0,900000.0,16100000.0,-1300000.0,2000000.0,7100000.0,5100000.0,-2000000.0,100000.0,-100000.0,5500000.0,-14600000.0,-15600000.0,-15900000.0,2300000.0,1000000.0,5200000.0,5400000.0,-13600000.0,1800000.0,100000.0,29400000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,1295200000.0,,647900000.0,1295200000.0,1011100000.0,-1245300000.0,103900000.0,307200000.0,647600000.0,1140700000.0,1140700000.0,253200000.0,444300000.0,521900000.0,860300000.0,190500000.0,239800000.0,704500000.0,376300000.0,-231300000.0,-49100000.0,368300000.0,594400000.0,1400000.0,457000000.0,-57100000.0,765400000.0,-554800000.0,765400000.0,-88900000.0,-329700000.0,-535500000.0,420100000.0,456800000.0,601200000.0,-434700000.0,288100000.0,870600000.0,1346400000.0,1729200000.0,332400000.0,547100000.0,921400000.0,2302100000.0,191400000.0,525400000.0,-74600000.0,842600000.0,-617400000.0,-303400000.0,206700000.0,309400000.0,204500000.0,602500000.0,958900000.0,-949100000.0,193300000.0,120200000.0,2800000.0,1169800000.0,108400000.0,532200000.0,857900000.0,-388400000.0,133300000.0,533900000.0,876700000.0
CostOfGoodsAndServicesSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3127800000.0,4716900000.0,2999000000.0,1535700000.0,3274800000.0,4988800000.0,6236700000.0,1413000000.0,3172800000.0,4858200000.0,6584800000.0,1479000000.0,2935600000.0,4486600000.0,6378200000.0,1167400000.0,2835300000.0,4464400000.0,5885700000.0,1286800000.0,3388500000.0,5340000000.0,6226300000.0,1575600000.0,3623300000.0,5575500000.0,7045800000.0,1632900000.0,3555300000.0,5395500000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,,-8100000.0,,,,-51300000.0,-51300000.0,,,,7400000.0,,,,29800000.0,,,,45500000.0,,,,39100000.0,,39100000.0,,,78400000.0,,,,116100000.0,,,,83400000.0,,,,-177100000.0,,,,-22900000.0,,,,69100000.0,,,,79000000.0,,,,43500000.0,,,,146100000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,,25500000.0,,,,-100800000.0,-100800000.0,,,,38700000.0,,,,25000000.0,,,,28200000.0,,,,50700000.0,,50700000.0,,,-22500000.0,,,,25200000.0,,,,31900000.0,,,,36500000.0,,,,38700000.0,,,,46700000.0,,,,111400000.0,,,,-1000000.0,,,,-17200000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,,17800000.0,,,,-142500000.0,-142500000.0,,,,70700000.0,,,,60500000.0,24800000.0,12200000.0,8200000.0,82000000.0,24800000.0,-12200000.0,-8200000.0,101600000.0,-4500000.0,101600000.0,-4300000.0,-18600000.0,68800000.0,-5700000.0,-12200000.0,-17200000.0,153100000.0,-8400000.0,,,127300000.0,,,,-135900000.0,,,,11100000.0,,,,125200000.0,,,,195600000.0,,,,49600000.0,,,,151200000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,,400000.0,,,,9600000.0,9600000.0,,,,24600000.0,,,,5700000.0,,,,8300000.0,,,,11800000.0,,11800000.0,,,12900000.0,,,,11800000.0,,,,12000000.0,,,,4700000.0,,,,-4700000.0,,,,9400000.0,,,,5200000.0,,,,7100000.0,,,,22300000.0,,,
DebtCurrent / USD,,,,,,,,300300000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,46900000.0,46900000.0,46900000.0,46900000.0,1245600000.0,1245600000.0,1245600000.0,1245600000.0,586900000.0,586900000.0,586900000.0,586900000.0,849400000.0,849400000.0,849000000.0,849000000.0,28700000.0,849000000.0,28700000.0,28700000.0,28700000.0,684800000.0,684800000.0,684800000.0,684800000.0,714800000.0,714800000.0,714800000.0,714800000.0,1594500000.0,1594500000.0,1594500000.0,1594500000.0,928200000.0,928200000.0,928200000.0,928200000.0,1020100000.0,1020100000.0,1020100000.0,1020100000.0,514900000.0,514900000.0,514900000.0,514900000.0,397100000.0,397100000.0,397100000.0,397100000.0,911800000.0,911800000.0,911800000.0,911800000.0,32200000.0,32200000.0,32200000.0
DebtInstrumentUnamortizedDiscountPremiumNet / USD,,,,,63800000.0,63800000.0,63800000.0,63800000.0,48500000.0,48500000.0,48500000.0,-48500000.0,-48500000.0,30800000.0,30800000.0,30800000.0,30800000.0,17400000.0,17400000.0,17400000.0,17400000.0,5100000.0,5100000.0,5100000.0,5100000.0,4200000.0,4200000.0,20400000.0,-20400000.0,21300000.0,-20400000.0,21300000.0,21300000.0,21300000.0,85000000.0,85000000.0,85000000.0,85000000.0,75900000.0,75900000.0,75900000.0,75900000.0,64800000.0,64800000.0,64800000.0,64800000.0,56700000.0,56700000.0,56700000.0,56700000.0,50300000.0,50300000.0,50300000.0,50300000.0,44600000.0,44600000.0,44600000.0,44600000.0,39700000.0,39700000.0,39700000.0,39700000.0,35500000.0,35500000.0,35500000.0,35500000.0,38200000.0,38200000.0,38200000.0
DebtLongtermAndShorttermCombinedAmount / USD,,,,,,,,,,,,1992700000.0,1992700000.0,,,,4677600000.0,,,,3805000000.0,,,,3179900000.0,,,,2940300000.0,,2940300000.0,,,12142300000.0,,,,11380500000.0,,,,10540000000.0,,,,8993600000.0,,,,8210900000.0,,,,7138600000.0,,,,6515100000.0,,,,6182200000.0,,,,6117500000.0,,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,,60200000.0,,,,87000000.0,87000000.0,,,,87000000.0,,,,58800000.0,,,,47900000.0,,,,59600000.0,,59600000.0,,,27600000.0,,,,-26100000.0,,,,1033800000.0,,,,-79500000.0,,,,232200000.0,,,,128300000.0,,,,101900000.0,,,,163500000.0,,,,56400000.0,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,,3000000.0,,,,26100000.0,26100000.0,,,,-24200000.0,,,,-22000000.0,,,,18300000.0,,,,-82300000.0,,-82300000.0,,,-29400000.0,,,,-59700000.0,,,,143200000.0,,,,-22700000.0,,,,-49300000.0,,,,-42000000.0,,,,-15200000.0,,,,-53000000.0,,,,-57400000.0,,,
DeferredIncomeTaxExpenseBenefit / USD,,,,,,,,78600000.0,,,,127800000.0,127800000.0,,,,68000000.0,,,,38900000.0,,,,72500000.0,,,,-17600000.0,,-17600000.0,,,200000.0,,,,-91600000.0,,,,1327000000.0,,,,-68700000.0,,,,214100000.0,,,,108500000.0,,,,106200000.0,,,,180900000.0,,,,-27200000.0,,,
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3011300000.0,,,,2986800000.0,,,,3085700000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258600000.0,,,,2381600000.0,2704600000.0,2704600000.0,2704600000.0,2704600000.0,2646400000.0,2646400000.0,2646400000.0,2646400000.0,2697200000.0,2697200000.0,2697200000.0,2697200000.0,2733400000.0,2733400000.0,2733400000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,,15400000.0,,,,14700000.0,14700000.0,,,,5200000.0,,,,2100000.0,,,,6300000.0,,,,5100000.0,,5100000.0,,,2000000.0,,,,-5800000.0,,,,150000000.0,,,,33500000.0,,,,31200000.0,,,,22200000.0,,,,19500000.0,,,,70400000.0,,,,-26200000.0,,,
DeferredTaxAssetsGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497000000.0,,,,640900000.0,,,,513600000.0,,,,500300000.0,,,,556300000.0,,,
DeferredTaxAssetsTaxCreditCarryforwards / USD,,,,,,,,,,,,,,,,,,,,,0.0,,,,1700000.0,,,,1500000.0,,1500000.0,,,1500000.0,,,,13000000.0,,,,23600000.0,,,,54500000.0,,,,41100000.0,,,,56200000.0,,,,38300000.0,,,,39000000.0,,,,36000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther / USD,,,,,,,,,,,,20500000.0,20500000.0,,,,22200000.0,,,,19300000.0,,,,5500000.0,,,,1000000.0,,1000000.0,,,32300000.0,,,,46100000.0,,,,28300000.0,,,,76200000.0,,,,50100000.0,,,,75500000.0,,,,97700000.0,,,,149000000.0,,,,202500000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,,,,,,0.0,0.0,,,,6100000.0,,,,20200000.0,,,,3000000.0,,,,4900000.0,,4900000.0,,,,,,,,,,,,,,,,,,,73800000.0,,,,62200000.0,,,,60700000.0,,,,57200000.0,,,,61900000.0,,,
DeferredTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433900000.0,,,,228400000.0,,,,101100000.0,,,,21500000.0,,,,363800000.0,,,,2497700000.0,,,,2486500000.0,,,,2529400000.0,,,
DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
DeferredTaxLiabilitiesDerivatives / USD,,,,,,,,,,,,,,,,,,,,,0.0,,,,7200000.0,,,,12500000.0,,12500000.0,,,,,,,13800000.0,,,,,,,,,,,,,,,,0.0,,,,19500000.0,,,,31500000.0,,,,12200000.0,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets / USD,,,,,,,,575500000.0,,,,589100000.0,589100000.0,,,,579500000.0,,,,1028700000.0,,,,939500000.0,,,,789100000.0,,789100000.0,,,644000000.0,,,,800500000.0,,,,881200000.0,,,,2167100000.0,,,,2279900000.0,,,,2396900000.0,,,,2539700000.0,,,,2563200000.0,,,,2679900000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,,,120800000.0,,,,119800000.0,119800000.0,,,,117800000.0,,,,132600000.0,,,,120500000.0,,,,107300000.0,,107300000.0,,,69700000.0,,,,72500000.0,,,,69400000.0,,,,345800000.0,,,,353700000.0,,,,358300000.0,,,,422400000.0,,,,358900000.0,,,,354900000.0,,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142100000.0,,,,26700000.0,,,,34000000.0,,,,44100000.0,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax / USD,,,,,,,,,,,,,,,,,733800000.0,,,,978400000.0,,,,1121000000.0,,,,788600000.0,,788600000.0,,,919500000.0,,,,838900000.0,,,,752900000.0,,,,562000000.0,,,,500700000.0,,,,520400000.0,,,,418000000.0,,,,497100000.0,,,,520600000.0,,,
