fact_unit,2010-08-09,2010-11-09,2011-02-24,2011-05-06,2011-08-05,2011-11-04,2012-02-24,2012-05-08,2012-08-07,2012-11-05,2013-02-22,2013-05-02,2013-08-02,2013-11-01,2014-02-21,2014-05-01,2014-08-01,2014-11-03,2015-02-20,2015-05-07,2015-08-04,2015-11-02,2016-02-19,2016-05-05,2016-08-04,2016-11-03,2017-02-24,2017-05-04,2017-08-03,2017-11-02,2018-02-23,2018-05-03,2018-08-02,2018-11-01,2019-02-21,2019-05-02,2019-07-31,2019-10-31,2020-02-18,2020-04-30,2020-07-31,2020-10-29,2021-02-18,2021-04-29,2021-07-30,2021-10-29,2022-02-17,2022-04-28,2022-07-29,2022-10-28,2023-02-16,2023-04-27,2023-07-28,2023-11-03,2024-02-15,2024-05-02,2024-08-02,2024-11-01,2025-02-13,2025-05-01,2025-08-01,2025-10-31
AccountsPayableAndAccruedLiabilitiesCurrent / USD,332450000.0,332450000.0,332450000.0,355300000.0,355300000.0,355300000.0,355300000.0,379300000.0,379300000.0,379300000.0,379300000.0,432000000.0,432000000.0,432000000.0,432000000.0,495100000.0,495100000.0,495100000.0,495100000.0,507700000.0,507700000.0,507700000.0,507700000.0,508300000.0,508300000.0,508300000.0,508300000.0,568900000.0,568900000.0,568900000.0,568900000.0,659100000.0,659100000.0,659100000.0,659100000.0,725100000.0,725100000.0,725100000.0,659100000.0,831900000.0,831900000.0,831900000.0,659100000.0,1024500000.0,1024500000.0,1024500000.0,738700000.0,1119700000.0,1119700000.0,1119700000.0,1119700000.0,1102800000.0,1102800000.0,1102800000.0,1102800000.0,1211000000.0,1211000000.0,1211000000.0,1211000000.0,1310600000.0,1310600000.0,1278900000.0
AccountsPayableAndOtherAccruedLiabilitiesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436100000.0,436100000.0,,,580400000.0,580400000.0,,,605500000.0,573800000.0
AccountsPayableCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666700000.0,666700000.0,666700000.0,630600000.0,630600000.0,630600000.0,630600000.0,705100000.0,705100000.0,705100000.0
AccountsPayableTradeCurrent / USD,,,,,,,206300000.0,,,,231800000.0,,,,240600000.0,256700000.0,256700000.0,256700000.0,256700000.0,284100000.0,284100000.0,284100000.0,284100000.0,293900000.0,293900000.0,293900000.0,293900000.0,331600000.0,331600000.0,331600000.0,331600000.0,398900000.0,398900000.0,398900000.0,398900000.0,430200000.0,430200000.0,430200000.0,430200000.0,473300000.0,473300000.0,473300000.0,473300000.0,588100000.0,588100000.0,588100000.0,588100000.0,663800000.0,663800000.0,663800000.0,663800000.0,666700000.0,666700000.0,666700000.0,666700000.0,630600000.0,630600000.0,630600000.0,630600000.0,705100000.0,705100000.0,705100000.0
AccountsReceivableNetCurrent / USD,222158000.0,222158000.0,222158000.0,231100000.0,231100000.0,231100000.0,231100000.0,264600000.0,264600000.0,264600000.0,264600000.0,303100000.0,303100000.0,303100000.0,303100000.0,330200000.0,330200000.0,330200000.0,330200000.0,322900000.0,322900000.0,322900000.0,322900000.0,276200000.0,276200000.0,276200000.0,276200000.0,287000000.0,287000000.0,287000000.0,287000000.0,345900000.0,345900000.0,345900000.0,345900000.0,345300000.0,345300000.0,345300000.0,345300000.0,356400000.0,356400000.0,356400000.0,356400000.0,398800000.0,398800000.0,398800000.0,398800000.0,405500000.0,405500000.0,405500000.0,405500000.0,422000000.0,422000000.0,422000000.0,422000000.0,526900000.0,526900000.0,526900000.0,526900000.0,600800000.0,600800000.0,600800000.0
AccruedIncomeTaxesCurrent / USD,15633000.0,15633000.0,15633000.0,1800000.0,1800000.0,1800000.0,1800000.0,1700000.0,1700000.0,1700000.0,1700000.0,39800000.0,39800000.0,39800000.0,39800000.0,2300000.0,2300000.0,2300000.0,2300000.0,1000000.0,1000000.0,1000000.0,1000000.0,7200000.0,7200000.0,7200000.0,7200000.0,6200000.0,6200000.0,6200000.0,6200000.0,5000000.0,5000000.0,5000000.0,5000000.0,2900000.0,2900000.0,2900000.0,5000000.0,7500000.0,7500000.0,7500000.0,5000000.0,12700000.0,12700000.0,12700000.0,12700000.0,3300000.0,3300000.0,3300000.0,3300000.0,7000000.0,7000000.0,7000000.0,7000000.0,7200000.0,7200000.0,7200000.0,7200000.0,5300000.0,5300000.0,5300000.0
AccruedLiabilitiesAndOtherLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436100000.0,580400000.0,,,580400000.0,605500000.0,,
AccruedMarketingCostsCurrent / USD,,,,,,,83900000.0,,,,89000000.0,,,,91200000.0,123700000.0,123700000.0,123700000.0,123700000.0,114800000.0,114800000.0,114800000.0,114800000.0,91500000.0,91500000.0,91500000.0,91500000.0,82000000.0,82000000.0,82000000.0,82000000.0,108400000.0,108400000.0,108400000.0,108400000.0,116200000.0,116200000.0,116200000.0,116200000.0,138100000.0,138100000.0,138100000.0,138100000.0,177800000.0,177800000.0,177800000.0,177800000.0,201600000.0,201600000.0,201600000.0,201600000.0,234400000.0,234400000.0,234400000.0,234400000.0,276700000.0,276700000.0,276700000.0,276700000.0,259600000.0,259600000.0,259600000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,394900000.0,394900000.0,394900000.0,404500000.0,404500000.0,404500000.0,404500000.0,436200000.0,436200000.0,436200000.0,436200000.0,473100000.0,473100000.0,473100000.0,473100000.0,505400000.0,505400000.0,505400000.0,505400000.0,535400000.0,535400000.0,535400000.0,535400000.0,576700000.0,576700000.0,576700000.0,576700000.0,618700000.0,618700000.0,618700000.0,618700000.0,669000000.0,669000000.0,669000000.0,669000000.0,693200000.0,693200000.0,693200000.0,693200000.0,749100000.0,749100000.0,749100000.0,749100000.0,800100000.0,800100000.0,800100000.0,800100000.0,840100000.0,840100000.0,840100000.0,840100000.0,889700000.0,889700000.0,889700000.0,889700000.0,920100000.0,920100000.0,920100000.0
AccumulatedOtherComprehensiveIncomeLossBeforeTax1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27200000.0,-27200000.0,-27200000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,10078000.0,10078000.0,10078000.0,16300000.0,10100000.0,10100000.0,-20400000.0,16300000.0,16300000.0,16300000.0,10100000.0,2500000.0,2500000.0,2500000.0,16300000.0,2500000.0,2500000.0,2500000.0,2900000.0,200000.0,200000.0,200000.0,2500000.0,-34700000.0,-34700000.0,-34700000.0,200000.0,-45900000.0,-45900000.0,-45900000.0,-34700000.0,-63800000.0,-63800000.0,-63800000.0,-36400000.0,-36400000.0,-36400000.0,-36400000.0,-63800000.0,-53600000.0,-53600000.0,-53600000.0,-36400000.0,-66700000.0,-66700000.0,-66700000.0,-53600000.0,-77600000.0,-77600000.0,-77600000.0,-66700000.0,-68200000.0,-68200000.0,-68200000.0,-77600000.0,-29300000.0,-29300000.0,-29300000.0,-68200000.0,-30900000.0,-30900000.0,-30900000.0
AdditionalPaidInCapitalCommonStock / USD,,,,,,,,,,,,,,,,,,,,364800000.0,364800000.0,364800000.0,364800000.0,376400000.0,376400000.0,230000000.0,230000000.0,251400000.0,251400000.0,251400000.0,251400000.0,264600000.0,264600000.0,264600000.0,264600000.0,280800000.0,280800000.0,280800000.0,280800000.0,295500000.0,295500000.0,295500000.0,295500000.0,274400000.0,274400000.0,274400000.0,274400000.0,310300000.0,310300000.0,310300000.0,310300000.0,366200000.0,366200000.0,366200000.0,366200000.0,454800000.0,454800000.0,454800000.0,454800000.0,563100000.0,563100000.0,563100000.0
AdjustmentForAmortization / USD,14294000.0,21418000.0,25804000.0,6900000.0,13800000.0,20500000.0,28500000.0,6800000.0,13600000.0,20400000.0,27500000.0,6400000.0,12800000.0,19200000.0,27300000.0,7800000.0,15500000.0,23000000.0,29000000.0,8100000.0,16300000.0,24400000.0,30800000.0,11400000.0,21800000.0,32200000.0,34100000.0,11900000.0,23700000.0,35200000.0,42700000.0,14500000.0,29500000.0,46500000.0,47900000.0,19300000.0,38500000.0,57800000.0,64500000.0,22800000.0,51000000.0,82000000.0,76700000.0,30200000.0,60400000.0,90500000.0,112600000.0,38100000.0,76200000.0,113600000.0,123500000.0,37100000.0,73900000.0,110500000.0,150700000.0,38000000.0,76100000.0,114100000.0,152000000.0,39200000.0,78400000.0,117600000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,5782000.0,5782000.0,5782000.0,5500000.0,5500000.0,5500000.0,5500000.0,1800000.0,1800000.0,1800000.0,1800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,1900000.0,1900000.0,1900000.0,1900000.0,1000000.0,1000000.0,1000000.0,1000000.0,2100000.0,2100000.0,2100000.0,2100000.0,2900000.0,2900000.0,2900000.0,2900000.0,3100000.0,3100000.0,3100000.0,3100000.0,2400000.0,2400000.0,2400000.0,2400000.0,3700000.0,3700000.0,3700000.0,3700000.0,5500000.0,5500000.0,5500000.0,5500000.0,3500000.0,3500000.0,3500000.0,3500000.0,7300000.0,7300000.0,7300000.0,7300000.0,5100000.0,5100000.0,5100000.0
