fact_unit,2009-09-23,2009-12-17,2010-03-30,2010-06-28,2010-09-22,2010-12-13,2011-03-29,2011-06-23,2011-09-16,2011-12-15,2012-03-27,2012-06-26,2012-09-18,2012-12-11,2013-04-02,2013-06-28,2013-09-24,2013-12-13,2014-04-01,2014-07-01,2014-09-23,2014-12-16,2015-03-31,2015-04-01,2015-06-30,2015-09-22,2015-12-17,2016-03-29,2016-06-28,2016-09-20,2016-12-13,2017-03-28,2017-06-27,2017-09-15,2017-12-08,2018-04-03,2018-04-18,2018-06-29,2018-09-25,2018-12-18,2019-04-02,2019-06-28,2019-09-24,2019-12-17,2020-04-01,2020-06-26,2020-09-22,2020-12-15,2021-03-30,2021-06-25,2021-09-17,2021-12-10,2022-03-29,2022-06-24,2022-09-16,2022-12-09,2023-03-28,2023-06-23,2023-09-15,2023-12-08,2024-04-02,2024-06-28,2024-09-20,2024-12-13,2025-04-01,2025-06-27,2025-09-19
AccountsPayableCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10381000000.0,10381000000.0,10381000000.0,10381000000.0,10124000000.0,10124000000.0
AccruedSalariesCurrent / USD,828000000.0,828000000.0,828000000.0,786000000.0,786000000.0,786000000.0,786000000.0,888000000.0,888000000.0,888000000.0,888000000.0,1056000000.0,1056000000.0,1056000000.0,1056000000.0,1017000000.0,1017000000.0,1017000000.0,1017000000.0,1150000000.0,1150000000.0,1150000000.0,1150000000.0,1150000000.0,1291000000.0,1291000000.0,1291000000.0,1291000000.0,1426000000.0,1426000000.0,1426000000.0,1426000000.0,1234000000.0,1234000000.0,1234000000.0,1234000000.0,1234000000.0,1099000000.0,1099000000.0,1099000000.0,1099000000.0,1227000000.0,1227000000.0,1227000000.0,1227000000.0,1168000000.0,1168000000.0,1168000000.0,1168000000.0,1413000000.0,1413000000.0,1413000000.0,1413000000.0,1736000000.0,1736000000.0,1736000000.0,1736000000.0,1746000000.0,1746000000.0,1746000000.0,1746000000.0,1323000000.0,1323000000.0,1323000000.0,1323000000.0,1330000000.0,1330000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-495000000.0,-495000000.0,-495000000.0,-593000000.0,-593000000.0,-593000000.0,-593000000.0,-550000000.0,-550000000.0,-550000000.0,-550000000.0,-844000000.0,-844000000.0,-844000000.0,-550000000.0,-753000000.0,-753000000.0,-753000000.0,-753000000.0,-753000000.0,-753000000.0,-753000000.0,-753000000.0,-753000000.0,-464000000.0,-464000000.0,-464000000.0,-464000000.0,-812000000.0,-812000000.0,-680000000.0,-680000000.0,-715000000.0,-715000000.0,-715000000.0,-715000000.0,-715000000.0,-471000000.0,-471000000.0,-471000000.0,-471000000.0,-346000000.0,-346000000.0,-346000000.0,-346000000.0,-640000000.0,-640000000.0,-640000000.0,-640000000.0,-630000000.0,-630000000.0,-630000000.0,-630000000.0,-467000000.0,-467000000.0,-467000000.0,-467000000.0,-632000000.0,-632000000.0,-632000000.0,-632000000.0,-489000000.0,-489000000.0,-489000000.0,-489000000.0,-621000000.0,-621000000.0
AdditionalPaidInCapitalCommonStock / USD,3266000000.0,3266000000.0,3266000000.0,3361000000.0,3361000000.0,3361000000.0,3361000000.0,3394000000.0,3394000000.0,3394000000.0,3394000000.0,3427000000.0,3427000000.0,3427000000.0,3427000000.0,3451000000.0,3451000000.0,3451000000.0,3451000000.0,3549000000.0,3549000000.0,3549000000.0,3549000000.0,3549000000.0,3707000000.0,2748000000.0,2748000000.0,2748000000.0,2980000000.0,2980000000.0,2980000000.0,2980000000.0,3070000000.0,3070000000.0,3070000000.0,3070000000.0,3070000000.0,3161000000.0,3161000000.0,3161000000.0,3161000000.0,3245000000.0,3245000000.0,3245000000.0,3245000000.0,3337000000.0,3337000000.0,3337000000.0,3337000000.0,3461000000.0,3461000000.0,3461000000.0,3461000000.0,3657000000.0,3657000000.0,3657000000.0,3657000000.0,3805000000.0,3805000000.0,3805000000.0,3805000000.0,3922000000.0,3922000000.0,3922000000.0,3922000000.0,3087000000.0,3087000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,,45000000.0,64000000.0,91000000.0,26000000.0,44000000.0,62000000.0,83000000.0,24000000.0,44000000.0,62000000.0,79000000.0,24000000.0,41000000.0,61000000.0,81000000.0,24000000.0,47000000.0,78000000.0,82000000.0,82000000.0,40000000.0,76000000.0,115000000.0,107000000.0,52000000.0,95000000.0,130000000.0,155000000.0,43000000.0,77000000.0,110000000.0,165000000.0,165000000.0,53000000.0,85000000.0,118000000.0,141000000.0,45000000.0,45000000.0,45000000.0,151000000.0,48000000.0,48000000.0,48000000.0,154000000.0,63000000.0,63000000.0,63000000.0,155000000.0,56000000.0,56000000.0,56000000.0,185000000.0,57000000.0,57000000.0,57000000.0,203000000.0,49000000.0,49000000.0,49000000.0,190000000.0,57000000.0,57000000.0
AdvertisingExpense / USD,,,,,,,532000000.0,,,,529000000.0,,,,533000000.0,,,,532000000.0,,,,553000000.0,553000000.0,,,,587000000.0,,,,648000000.0,,,,679000000.0,679000000.0,,,,717000000.0,,,,707000000.0,,,,752000000.0,,,,854000000.0,,,,888000000.0,,,,984000000.0,,,,1030000000.0,,
AllocatedShareBasedCompensationExpense / USD,,,,,45000000.0,64000000.0,91000000.0,,44000000.0,62000000.0,83000000.0,,44000000.0,62000000.0,79000000.0,,41000000.0,61000000.0,81000000.0,,47000000.0,78000000.0,82000000.0,82000000.0,,76000000.0,115000000.0,107000000.0,,,,155000000.0,,,,165000000.0,165000000.0,,,,141000000.0,,,,151000000.0,,,,154000000.0,,,,155000000.0,,,,185000000.0,,,,203000000.0,,,,190000000.0,,
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,12000000.0,,,,13000000.0,13000000.0,,,,18000000.0,,,,41000000.0,,,,51000000.0,51000000.0,,,,63000000.0,,,,59000000.0,,,,80000000.0,,,,85000000.0,,,,67000000.0,,,,59000000.0,,,,52000000.0,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,21000000.0,21000000.0,11800000.0,19000000.0,21000000.0,21000000.0,20200000.0,13000000.0,13000000.0,13000000.0,21200000.0,10000000.0,13000000.0,12000000.0,12200000.0,2000000.0,1000000.0,2000000.0,12200000.0,12200000.0,2000000.0,3000000.0,4000000.0,4700000.0,65000.0,1000000.0,1000000.0,4600000.0,3000000.0,6000000.0,7000000.0,1900000.0,1900000.0,9000000.0,10000000.0,15000000.0,7100000.0,17000000.0,17000000.0,11000000.0,15600000.0,16000000.0,24000000.0,24000000.0,10100000.0,11000000.0,10000000.0,9000000.0,18400000.0,8000000.0,8000000.0,3000000.0,9100000.0,1000000.0,1000000.0,2000000.0,2400000.0,3000000.0,3000000.0,3000000.0,1700000.0,4000000.0,3000000.0
Assets / USD,23211000000.0,23211000000.0,23257000000.0,23126000000.0,23126000000.0,23126000000.0,23126000000.0,23505000000.0,23505000000.0,23505000000.0,23505000000.0,23476000000.0,23476000000.0,23476000000.0,23476000000.0,24635000000.0,24635000000.0,24635000000.0,24634000000.0,29281000000.0,29281000000.0,29281000000.0,29281000000.0,29281000000.0,30497000000.0,30497000000.0,30497000000.0,30497000000.0,33897000000.0,33897000000.0,33897000000.0,33897000000.0,36505000000.0,36505000000.0,36505000000.0,36505000000.0,36505000000.0,37197000000.0,37197000000.0,37197000000.0,37197000000.0,38118000000.0,38118000000.0,38118000000.0,38118000000.0,45256000000.0,45256000000.0,45256000000.0,45256000000.0,48662000000.0,48662000000.0,48662000000.0,48662000000.0,49086000000.0,49086000000.0,49086000000.0,49086000000.0,49623000000.0,49623000000.0,49623000000.0,49623000000.0,50505000000.0,50505000000.0,50505000000.0,50505000000.0,52616000000.0,52616000000.0
