fact_unit,2009-09-21,2009-12-22,2010-03-29,2010-07-01,2010-09-29,2010-12-21,2011-03-29,2011-06-28,2011-09-23,2011-12-23,2012-03-23,2012-06-26,2012-09-24,2012-12-21,2013-03-22,2013-06-26,2013-09-20,2013-12-20,2014-03-20,2014-06-26,2014-09-23,2014-12-19,2015-03-19,2015-06-25,2015-09-18,2015-12-18,2016-03-18,2016-06-22,2016-09-19,2016-12-19,2017-03-17,2017-06-27,2017-09-18,2017-12-18,2018-03-21,2018-06-22,2018-09-19,2018-12-19,2019-03-18,2019-06-21,2019-09-13,2019-12-13,2020-03-13,2020-06-22,2020-09-15,2020-12-11,2021-03-11,2021-06-21,2021-09-13,2021-12-10,2022-03-11,2022-06-21,2022-09-13,2022-12-13,2023-03-10,2023-06-20,2023-09-12,2023-12-12,2024-03-12,2024-06-20,2024-09-10,2024-12-10,2025-03-11,2025-06-18,2025-09-10
AllowanceForDoubtfulAccountsReceivableCurrent / USD,270000000.0,270000000.0,270000000.0,270000000.0,305000000.0,305000000.0,305000000.0,303000000.0,372000000.0,372000000.0,372000000.0,270000000.0,323000000.0,323000000.0,323000000.0,305000000.0,296000000.0,296000000.0,296000000.0,372000000.0,306000000.0,306000000.0,306000000.0,323000000.0,285000000.0,285000000.0,285000000.0,296000000.0,327000000.0,327000000.0,327000000.0,306000000.0,319000000.0,319000000.0,319000000.0,285000000.0,370000000.0,370000000.0,370000000.0,327000000.0,371000000.0,371000000.0,371000000.0,319000000.0,409000000.0,409000000.0,409000000.0,370000000.0,373000000.0,373000000.0,373000000.0,373000000.0,362000000.0,362000000.0,362000000.0,362000000.0,428000000.0,428000000.0,428000000.0,428000000.0,485000000.0,485000000.0,485000000.0,485000000.0,557000000.0
AmortizationOfIntangibleAssets / USD,413000000.0,839000000.0,1276000000.0,1212000000.0,431000000.0,867000000.0,1369000000.0,1713000000.0,603000000.0,1217000000.0,1829000000.0,1973000000.0,592000000.0,1184000000.0,1790000000.0,2428000000.0,619000000.0,1203000000.0,1789000000.0,2430000000.0,595000000.0,1172000000.0,1732000000.0,2385000000.0,547000000.0,1116000000.0,1642000000.0,2300000000.0,452000000.0,875000000.0,1283000000.0,2149000000.0,311000000.0,613000000.0,1010000000.0,1638000000.0,411000000.0,811000000.0,1205000000.0,1451000000.0,434000000.0,858000000.0,1265000000.0,1620000000.0,414000000.0,821000000.0,1221000000.0,1689000000.0,345000000.0,690000000.0,1037000000.0,1586000000.0,303000000.0,603000000.0,882000000.0,1379000000.0,919000000.0,1826000000.0,2712000000.0,1150000000.0,763000000.0,1518000000.0,2267000000.0,3582000000.0,624000000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,201000000.0,189000000.0,169000000.0,173000000.0,159000000.0,100000000.0,71000000.0,141000000.0,85000000.0,101000000.0,106000000.0,57000000.0,188000000.0,206000000.0,207000000.0,110000000.0,289000000.0,297000000.0,168000000.0,208000000.0,26000000.0,35000000.0,36000000.0,76000000.0,57000000.0,61000000.0,62000000.0,37000000.0,72000000.0,74000000.0,75000000.0,63000000.0,31000000.0,53000000.0,60000000.0,74000000.0,81000000.0,76000000.0,73000000.0,64000000.0,55000000.0,55000000.0,55000000.0,71000000.0,36000000.0,36000000.0,36000000.0,56000000.0,30000000.0,31000000.0,32000000.0,36000000.0,71000000.0,68000000.0,56000000.0,34000000.0,27000000.0,27000000.0,27000000.0,50000000.0,24000000.0
AociLossCashFlowHedgeCumulativeGainLossAfterTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-102000000.0,,,,179000000.0,
Assets / USD,47416000000.0,47416000000.0,47416000000.0,47416000000.0,61578000000.0,61578000000.0,61578000000.0,61578000000.0,73535000000.0,73535000000.0,73535000000.0,73535000000.0,78327000000.0,78327000000.0,78327000000.0,78327000000.0,81812000000.0,81812000000.0,81812000000.0,81812000000.0,90344000000.0,90344000000.0,90344000000.0,90266000000.0,110903000000.0,110903000000.0,110903000000.0,110903000000.0,112180000000.0,112180000000.0,112180000000.0,112180000000.0,134991000000.0,134991000000.0,134991000000.0,134991000000.0,137851000000.0,137851000000.0,137851000000.0,137851000000.0,108709000000.0,108709000000.0,108709000000.0,108709000000.0,115438000000.0,115438000000.0,115438000000.0,115438000000.0,131107000000.0,131107000000.0,131107000000.0,131107000000.0,109297000000.0,109297000000.0,109297000000.0,109297000000.0,134384000000.0,134384000000.0,134384000000.0,134384000000.0,140976000000.0,140976000000.0,140976000000.0,140976000000.0,168361000000.0
AssetsCurrent / USD,18581000000.0,18581000000.0,18581000000.0,18581000000.0,27004000000.0,27004000000.0,27004000000.0,27004000000.0,39174000000.0,39174000000.0,39174000000.0,39174000000.0,40023000000.0,40023000000.0,40023000000.0,40023000000.0,41692000000.0,41692000000.0,41692000000.0,41692000000.0,48138000000.0,48138000000.0,48138000000.0,48128000000.0,63183000000.0,62520000000.0,62520000000.0,62520000000.0,64313000000.0,64313000000.0,64313000000.0,64313000000.0,74515000000.0,74515000000.0,74515000000.0,74515000000.0,76159000000.0,76159000000.0,76159000000.0,76159000000.0,46386000000.0,46386000000.0,46386000000.0,46386000000.0,52140000000.0,52140000000.0,52140000000.0,52140000000.0,55567000000.0,55567000000.0,55567000000.0,55567000000.0,31633000000.0,31633000000.0,31633000000.0,31633000000.0,21004000000.0,21004000000.0,21004000000.0,21004000000.0,22554000000.0,22554000000.0,22554000000.0,22554000000.0,24579000000.0
AssetsNoncurrent / USD,28835000000.0,28835000000.0,28835000000.0,28835000000.0,34574000000.0,34574000000.0,34574000000.0,34574000000.0,34361000000.0,34361000000.0,34361000000.0,34361000000.0,38304000000.0,38304000000.0,38304000000.0,38304000000.0,40120000000.0,40120000000.0,40120000000.0,40120000000.0,42206000000.0,42206000000.0,42206000000.0,42138000000.0,47720000000.0,48383000000.0,48383000000.0,48383000000.0,47867000000.0,47867000000.0,47867000000.0,47867000000.0,60476000000.0,60476000000.0,60476000000.0,60476000000.0,61692000000.0,61692000000.0,61692000000.0,61692000000.0,62323000000.0,62323000000.0,62323000000.0,62323000000.0,63298000000.0,63298000000.0,63298000000.0,63298000000.0,75540000000.0,75540000000.0,75540000000.0,75540000000.0,77664000000.0,77664000000.0,77664000000.0,77664000000.0,113380000000.0,113380000000.0,113380000000.0,113380000000.0,118422000000.0,118422000000.0,118422000000.0,118422000000.0,143782000000.0
AvailableForSaleSecuritiesDebtSecuritiesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45641000000.0,45641000000.0,45641000000.0,17313000000.0,17313000000.0,17313000000.0,17313000000.0,5818000000.0,5818000000.0,5818000000.0,5818000000.0,16456000000.0,16456000000.0,16456000000.0,16456000000.0,519000000.0,519000000.0,519000000.0,519000000.0,422000000.0,422000000.0,422000000.0,422000000.0,207000000.0,207000000.0,207000000.0,207000000.0,417000000.0
BuildingsAndImprovementsGross / USD,,,,,,,,1995000000.0,,,,2245000000.0,,,,2351000000.0,,,,2477000000.0,,,,2582000000.0,,,,2721000000.0,,,,2754000000.0,,,,3466000000.0,,,,3893000000.0,,,,4253000000.0,,,,4394000000.0,,,,4734000000.0,,,,4729000000.0,,,,5880000000.0,,,,6493000000.0,
BusinessCombinationAcquisitionRelatedCosts / USD,49000000.0,71000000.0,98000000.0,124000000.0,6000000.0,16000000.0,50000000.0,117000000.0,83000000.0,130000000.0,160000000.0,154000000.0,19000000.0,25000000.0,63000000.0,208000000.0,-258000000.0,-380000000.0,-347000000.0,56000000.0,10000000.0,27000000.0,21000000.0,-604000000.0,25000000.0,4000000.0,12000000.0,41000000.0,31000000.0,25000000.0,35000000.0,211000000.0,14000000.0,54000000.0,84000000.0,42000000.0,12000000.0,28000000.0,32000000.0,103000000.0,14000000.0,32000000.0,29000000.0,52000000.0,25000000.0,37000000.0,44000000.0,44000000.0,19000000.0,95000000.0,107000000.0,56000000.0,21000000.0,4687000000.0,4707000000.0,138000000.0,41000000.0,103000000.0,140000000.0,4713000000.0,11000000.0,58000000.0,214000000.0,190000000.0,13000000.0
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731000000.0,507000000.0,563000000.0,941000000.0,588000000.0,1582000000.0
CashAndCashEquivalentsAtCarryingValue / USD,8262000000.0,8262000000.0,8262000000.0,6218000000.0,8995000000.0,8995000000.0,8995000000.0,8262000000.0,9914000000.0,9914000000.0,9914000000.0,8995000000.0,16163000000.0,16163000000.0,16163000000.0,9914000000.0,14955000000.0,14955000000.0,14955000000.0,16163000000.0,14613000000.0,14613000000.0,14613000000.0,14955000000.0,17769000000.0,17769000000.0,17769000000.0,14613000000.0,21716000000.0,21716000000.0,21716000000.0,17769000000.0,20152000000.0,20152000000.0,20152000000.0,21716000000.0,21784000000.0,21620000000.0,21620000000.0,21620000000.0,20514000000.0,20514000000.0,20514000000.0,20514000000.0,37239000000.0,37239000000.0,37239000000.0,37239000000.0,30098000000.0,30098000000.0,30098000000.0,30098000000.0,21383000000.0,21383000000.0,21383000000.0,21383000000.0,9765000000.0,9765000000.0,9765000000.0,9765000000.0,10454000000.0,10454000000.0,10454000000.0,10454000000.0,10786000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21784000000.0,21784000000.0,20152000000.0,21620000000.0,21620000000.0,21620000000.0,21784000000.0,20514000000.0,20514000000.0,20514000000.0,21620000000.0,37239000000.0,37239000000.0,37239000000.0,20514000000.0,30098000000.0,30098000000.0,30098000000.0,37239000000.0,21383000000.0,21383000000.0,21383000000.0,30098000000.0,9765000000.0,9765000000.0,9765000000.0,21383000000.0,10454000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-474000000.0,-2297000000.0,1632000000.0,-3165000000.0,-10796000000.0,-6900000000.0,-164000000.0,10569000000.0,4026000000.0,3315000000.0,-1106000000.0,-9963000000.0,-9238000000.0,-14918000000.0,16725000000.0,-7039000000.0,-12160000000.0,-7416000000.0,-7141000000.0,-10935000000.0,-14570000000.0,-13164000000.0,-8715000000.0,1848000000.0,-1521000000.0,-284000000.0,-11618000000.0,162000000.0
CashEquivalentsAtCarryingValue / USD,,,,,,,,2512000000.0,,,,5702000000.0,,,,570000000.0,,,,1375000000.0,,,,3576000000.0,,,,6063000000.0,,,,5420000000.0,,,,5679000000.0,,,,6808000000.0,,,,10629000000.0,,,,25034000000.0,,,,16989000000.0,,,,12843000000.0,,,,1740000000.0,,,,2723000000.0,
CommonStockDividendsPerShareCashPaid / USD/shares,,,,,0.05,0.1,0.15,0.21,0.05,0.1,0.15,0.2,0.06,0.12,0.18,0.21,0.06,0.12,0.3,0.24,0.12,0.24,0.36,0.3,0.12,0.24,0.36,0.48,0.15,0.3,0.45,0.51,0.15,0.3,0.45,0.6,0.19,0.38,0.57,0.64,0.19,0.38,0.57,0.76,0.24,0.48,0.72,0.81,0.24,0.48,0.72,0.96,0.32,0.64,0.96,1.04,0.32,0.64,0.96,1.28,0.4,0.8,1.2,1.36,0.4
CommonStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0,11000000000.0
CommonStockSharesOutstanding / shares,5005000000.0,5005000000.0,5005000000.0,5005000000.0,5026000000.0,5026000000.0,5026000000.0,5026000000.0,5068000000.0,5068000000.0,5068000000.0,5005000000.0,4905000000.0,4905000000.0,4905000000.0,5026000000.0,4646000000.0,4646000000.0,4646000000.0,5068000000.0,4464000000.0,4464000000.0,4464000000.0,4905000000.0,4343000000.0,4343000000.0,4343000000.0,4646000000.0,4131000000.0,4131000000.0,4131000000.0,4464000000.0,4137000000.0,4137000000.0,4137000000.0,4343000000.0,3997000000.0,3997000000.0,3997000000.0,4131000000.0,3359000000.0,3359000000.0,3359000000.0,4137000000.0,3067000000.0,3067000000.0,3067000000.0,3067000000.0,2814000000.0,2814000000.0,2814000000.0,2814000000.0,2665000000.0,2665000000.0,2665000000.0,2665000000.0,2713000000.0,2713000000.0,2713000000.0,2713000000.0,2755000000.0,2755000000.0,2755000000.0,2755000000.0,2807000000.0
CommonStocksIncludingAdditionalPaidInCapital / USD,,,,,,,,,,,,,,,,,18893000000.0,18893000000.0,18893000000.0,18893000000.0,21077000000.0,21077000000.0,21077000000.0,21077000000.0,23156000000.0,23156000000.0,23156000000.0,23156000000.0,24217000000.0,24217000000.0,24217000000.0,24217000000.0,27065000000.0,27065000000.0,27065000000.0,27065000000.0,28950000000.0,28950000000.0,28950000000.0,28950000000.0,26909000000.0,26909000000.0,26909000000.0,26909000000.0,26486000000.0,26486000000.0,26486000000.0,26486000000.0,26533000000.0,26533000000.0,26533000000.0,26533000000.0,26808000000.0,26808000000.0,26808000000.0,26808000000.0,30215000000.0,30215000000.0,30215000000.0,30215000000.0,32764000000.0,32764000000.0,32764000000.0,32764000000.0,37107000000.0
ComprehensiveIncomeNetOfTax / USD,,,,0.0,1169000000.0,2827000000.0,3802000000.0,,1504000000.0,3546000000.0,5761000000.0,,1890000000.0,3782000000.0,6403000000.0,,,,,,,,,,,,,,,,,,,,,,,4269000000.0,-160000000.0,9451000000.0,2188000000.0,4322000000.0,7298000000.0,2758000000.0,2194000000.0,4439000000.0,6968000000.0,11144000000.0,2630000000.0,5123000000.0,10275000000.0,10047000000.0,2236000000.0,768000000.0,3025000000.0,14287000000.0,1276000000.0,3204000000.0,5182000000.0,6200000000.0,2445000000.0,5018000000.0,7379000000.0,8673000000.0,3033000000.0
ConstructionInProgressGross / USD,,,,,,,,87000000.0,,,,60000000.0,,,,113000000.0,,,,28000000.0,,,,26000000.0,,,,93000000.0,,,,97000000.0,,,,235000000.0,,,,229000000.0,,,,158000000.0,,,,280000000.0,,,,233000000.0,,,,512000000.0,,,,3846000000.0,,,,5634000000.0,
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8966000000.0,8966000000.0,8966000000.0,8966000000.0,9043000000.0,9043000000.0,9043000000.0,9043000000.0,8599000000.0,8599000000.0,8599000000.0,8599000000.0,9454000000.0,9454000000.0,9454000000.0,9454000000.0,9110000000.0,9110000000.0,9110000000.0,9110000000.0,9938000000.0,9938000000.0,9938000000.0,9938000000.0,10546000000.0,10546000000.0,10546000000.0,10546000000.0,10733000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8341000000.0,8341000000.0,8341000000.0,8341000000.0,8374000000.0,8374000000.0,8374000000.0,8374000000.0,8002000000.0,8002000000.0,8002000000.0,8002000000.0,8775000000.0,8775000000.0,8775000000.0,8775000000.0,8357000000.0,8357000000.0,8357000000.0,8357000000.0,8970000000.0,8970000000.0,8970000000.0,8970000000.0,9313000000.0,9313000000.0,9313000000.0,9313000000.0,9387000000.0
ContractWithCustomerLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625000000.0,625000000.0,625000000.0,625000000.0,669000000.0,669000000.0,669000000.0,669000000.0,597000000.0,597000000.0,597000000.0,597000000.0,679000000.0,679000000.0,679000000.0,679000000.0,753000000.0,753000000.0,753000000.0,753000000.0,968000000.0,968000000.0,968000000.0,968000000.0,1233000000.0,1233000000.0,1233000000.0,1233000000.0,1346000000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500000000.0,6200000000.0,7700000000.0,8300000000.0,3500000000.0,6200000000.0,7700000000.0,8300000000.0,3500000000.0,6200000000.0,7700000000.0,8400000000.0,3400000000.0,5900000000.0,7400000000.0,8000000000.0,3700000000.0,6500000000.0,8100000000.0,8800000000.0,3500000000.0,6200000000.0,7700000000.0,8300000000.0,3900000000.0,6800000000.0,8500000000.0,9000000000.0,3900000000.0
CostsAndExpenses / USD,3810000000.0,7442000000.0,10955000000.0,14586000000.0,3314000000.0,6993000000.0,11553000000.0,14931000000.0,5585000000.0,11397000000.0,17173000000.0,17758000000.0,5691000000.0,11372000000.0,17094000000.0,23589000000.0,5302000000.0,10925000000.0,16549000000.0,23415000000.0,5499000000.0,11364000000.0,17105000000.0,22496000000.0,5633000000.0,11688000000.0,17631000000.0,23516000000.0,5794000000.0,11832000000.0,17817000000.0,24355000000.0,5954000000.0,11952000000.0,18199000000.0,24443000000.0,6355000000.0,12904000000.0,19266000000.0,24879000000.0,6415000000.0,12877000000.0,19091000000.0,26119000000.0,6341000000.0,12772000000.0,19041000000.0,25971000000.0,6156000000.0,12373000000.0,18580000000.0,25172000000.0,6301000000.0,17485000000.0,24176000000.0,25266000000.0,8822000000.0,18026000000.0,27165000000.0,31514000000.0,9157000000.0,18476000000.0,28007000000.0,36861000000.0,9316000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,,1341000000.0,,,,1307000000.0,,,,1817000000.0,,,,1611000000.0,,,,1720000000.0,,,,1613000000.0,,,,2153000000.0,,,,1301000000.0,,,,936000000.0,,,,8320000000.0,,,,979000000.0,,,,1616000000.0,,,,516000000.0,,,,-709000000.0,,,,625000000.0,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,,934000000.0,,,,1013000000.0,,,,1037000000.0,,,,1104000000.0,,,,1116000000.0,,,,1047000000.0,,,,981000000.0,,,,1074000000.0,,,,1475000000.0,,,,1100000000.0,,,,1097000000.0,,,,1144000000.0,,,,929000000.0,,,,-1183000000.0,,,,1767000000.0,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,,2636000000.0,,,,2619000000.0,,,,3117000000.0,,,,2972000000.0,,,,3090000000.0,,,,2997000000.0,,,,3444000000.0,,,,2646000000.0,,,,2668000000.0,,,,9684000000.0,,,,2376000000.0,,,,2779000000.0,,,,1678000000.0,,,,-2078000000.0,,,,2790000000.0,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,,361000000.0,,,,299000000.0,,,,263000000.0,,,,257000000.0,,,,254000000.0,,,,337000000.0,,,,310000000.0,,,,271000000.0,,,,257000000.0,,,,264000000.0,,,,300000000.0,,,,19000000.0,,,,233000000.0,,,,-186000000.0,,,,398000000.0,
DebtCurrent / USD,,,,,,,,,,,1150000000.0,1150000000.0,2950000000.0,2950000000.0,2950000000.0,2950000000.0,1533000000.0,1525000000.0,1516000000.0,1508000000.0,1508000000.0,1508000000.0,1508000000.0,1508000000.0,1999000000.0,1999000000.0,1999000000.0,1999000000.0,3750000000.0,3750000000.0,3750000000.0,3750000000.0,9797000000.0,9797000000.0,9797000000.0,9797000000.0,4491000000.0,4491000000.0,4491000000.0,4491000000.0,,,,4494000000.0,,,,2371000000.0,,,,8250000000.0,,,,3749000000.0,,,,4061000000.0,,,,10605000000.0,
DebtInstrumentCarryingAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,42162000000.0,14000000000.0,14000000000.0,14000000000.0,43980000000.0,,10000000000.0,10000000000.0,58145000000.0,,,,60927000000.0,,,,56342000000.0,,,,71807000000.0,,,,84529000000.0,,7000000000.0,12250000000.0,76166000000.0,,,,90856000000.0,,6250000000.0,14000000000.0,87202000000.0,
