fact_unit,2009-08-07,2009-11-24,2010-02-08,2010-05-06,2010-08-18,2010-11-16,2011-02-08,2011-05-03,2011-08-02,2011-11-15,2012-02-01,2012-05-02,2012-07-30,2012-11-15,2013-02-01,2013-04-30,2013-07-29,2013-11-12,2014-01-30,2014-04-28,2014-07-30,2014-11-12,2015-01-30,2015-04-29,2015-07-29,2015-11-12,2016-02-03,2016-04-27,2016-07-28,2016-11-14,2017-01-27,2017-04-28,2017-07-28,2017-11-13,2018-01-30,2018-04-26,2018-07-27,2018-11-09,2019-01-30,2019-04-26,2019-07-30,2019-11-12,2020-01-30,2020-04-30,2020-07-28,2020-11-23,2021-02-02,2021-05-04,2021-08-03,2021-11-19,2022-02-01,2022-05-03,2022-07-28,2022-11-14,2023-01-30,2023-05-01,2023-07-28,2023-11-14,2024-01-29,2024-04-29,2024-07-26,2024-11-12,2025-01-31,2025-05-02,2025-08-01,2025-11-10
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent / USD,,,,,,,,,,,,,,265900000.0,241600000.0,241600000.0,241600000.0,241600000.0,262800000.0,262800000.0,273700000.0,273700000.0,237500000.0,237500000.0,237500000.0,237500000.0,232100000.0,232100000.0,232100000.0,232100000.0,233300000.0,233300000.0,233300000.0,233300000.0,167400000.0,167400000.0,167400000.0,167400000.0,158900000.0,158900000.0,158900000.0,158900000.0,222900000.0,222900000.0,222900000.0,222900000.0,426900000.0,426900000.0,426900000.0,426900000.0,479300000.0,479300000.0,479300000.0,479300000.0,466200000.0,466200000.0,466200000.0,466200000.0,530000000.0,530000000.0,530000000.0,530000000.0,551500000.0,551500000.0,551500000.0,551500000.0
AccountsReceivableNet / USD,,,,,,,,,,,,,,773200000.0,850200000.0,850200000.0,850200000.0,850200000.0,1038900000.0,1038900000.0,1038900000.0,1038900000.0,950000000.0,950000000.0,950000000.0,950000000.0,838000000.0,838000000.0,838000000.0,838000000.0,794300000.0,794300000.0,794300000.0,746400000.0,767800000.0,767800000.0,767800000.0,767800000.0,733700000.0,733700000.0,733700000.0,733700000.0,740000000.0,740000000.0,740000000.0,740000000.0,1200600000.0,1200600000.0,1233100000.0,1233100000.0,1428200000.0,1428200000.0,1428200000.0,1428200000.0,1264800000.0,1264800000.0,1264800000.0,1264800000.0,1348400000.0,1348400000.0,1348400000.0,1348400000.0,1479100000.0,1479100000.0,1479100000.0,1479100000.0
AccruedIncomeTaxes / USD,,,,,,,,,,,,,,128800000.0,11400000.0,,,,20800000.0,,,,23400000.0,,,,32500000.0,,,,23000000.0,,,,74700000.0,74700000.0,74700000.0,74700000.0,1034800000.0,1034800000.0,1034800000.0,1034800000.0,824700000.0,824700000.0,824700000.0,824700000.0,703300000.0,703300000.0,703300000.0,703300000.0,693600000.0,693600000.0,693600000.0,693600000.0,523100000.0,523100000.0,523100000.0,523100000.0,513500000.0,513500000.0,513500000.0,513500000.0,406400000.0,406400000.0,406400000.0,406400000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,576259000.0,,,,643704000.0,,,,684600000.0,,,,720000000.0,,,,786100000.0,,,,799400000.0,,,,854700000.0,,,,870800000.0,,,,942600000.0,,,,965800000.0,,,,1032300000.0,,,,1096800000.0,,,,1180700000.0,,,,957700000.0,,,,957300000.0,,,,961700000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,6354000.0,6354000.0,103351000.0,103351000.0,103351000.0,103351000.0,173716000.0,173716000.0,173716000.0,173716000.0,40462000.0,40462000.0,40462000.0,40400000.0,62000000.0,62000000.0,62000000.0,62000000.0,6100000.0,6100000.0,6100000.0,6100000.0,-117700000.0,-117700000.0,-117700000.0,-117700000.0,-314200000.0,-117700000.0,-117700000.0,-117700000.0,-314200000.0,-314200000.0,-314200000.0,-314200000.0,-347400000.0,-347400000.0,-347400000.0,-347400000.0,-284800000.0,-284800000.0,-284800000.0,-284800000.0,-370600000.0,-370600000.0,-370600000.0,-284800000.0,-431600000.0,-431600000.0,-431600000.0,-370600000.0,-407600000.0,-407600000.0,-407600000.0,-431600000.0,-621000000.0,-621000000.0,-621000000.0,-407600000.0,-509300000.0,-509300000.0,-509300000.0,-377600000.0,-419500000.0,-419500000.0,-419500000.0,-621000000.0
AdditionalPaidInCapitalCommonStock / USD,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,947600000.0,947600000.0,947600000.0,947600000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,3866000.0,,,,,,,,,,,,,,,,,,,,,,,,6300000.0,,,,10700000.0,33000000.0,79500000.0,110500000.0,8500000.0,28500000.0,71700000.0,102100000.0,2100000.0,2400000.0,2400000.0,2400000.0,14600000.0,-2800000.0,-2800000.0,-2800000.0,10600000.0,-900000.0,-900000.0,-900000.0,4000000.0,7400000.0,7400000.0,7400000.0,16300000.0,11200000.0,11200000.0,11200000.0,60800000.0,35600000.0,35600000.0,35600000.0,60000000.0,39900000.0,39900000.0,39900000.0,-9000000.0
AllocatedShareBasedCompensationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,113400000.0,,,,127700000.0,,,,140000000.0,,,,131500000.0,,,,123400000.0,,,,117800000.0,,,,113200000.0,,,,125000000.0,,,,202300000.0,,,,221700000.0,,,,215800000.0
AmortizationOfDeferredSalesCommissions / USD,129808000.0,158114000.0,36612000.0,70366000.0,103231000.0,178004000.0,,,,,,,,,,,99100000.0,155200000.0,32900000.0,67800000.0,102800000.0,129900000.0,34200000.0,66300000.0,97200000.0,138000000.0,30200000.0,59400000.0,87200000.0,127800000.0,22800000.0,36900000.0,57800000.0,112800000.0,17100000.0,34400000.0,52900000.0,75200000.0,19100000.0,40500000.0,60500000.0,72000000.0,21700000.0,39800000.0,60100000.0,80700000.0,20300000.0,41500000.0,60100000.0,85800000.0,19000000.0,38400000.0,58800000.0,80300000.0,18400000.0,35000000.0,49600000.0,78200000.0,12400000.0,25000000.0,37200000.0,64800000.0,13400000.0,28300000.0,43300000.0,50000000.0
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,10400000.0,2600000.0,5300000.0,7900000.0,10900000.0,,,,10600000.0,,,,20000000.0,,10200000.0,15300000.0,20800000.0,,,,20100000.0,,,,10400000.0,,3100000.0,7200000.0,3900000.0,,,,1800000.0,4800000.0,9200000.0,13900000.0,14700000.0,58200000.0,116100000.0,174100000.0,54000000.0,58300000.0,118700000.0,200500000.0,232000000.0,83200000.0,169200000.0,254600000.0,282000000.0,85800000.0,170400000.0,254400000.0,341100000.0
