fact_unit,2011-08-15,2011-11-14,2012-02-29,2012-05-10,2012-08-09,2012-11-09,2013-03-01,2013-05-10,2013-08-07,2013-11-08,2014-03-03,2014-05-12,2014-08-06,2014-11-10,2015-03-02,2015-05-11,2015-08-10,2015-11-09,2016-02-29,2016-05-09,2016-08-09,2016-11-09,2017-03-01,2017-05-09,2017-08-08,2017-11-09,2018-03-01,2018-05-10,2018-08-09,2018-11-08,2019-03-01,2019-05-10,2019-08-09,2019-11-12,2020-03-02,2020-05-11,2020-08-10,2020-11-09,2021-02-26,2021-05-10,2021-08-09,2021-11-09,2022-03-01,2022-05-02,2022-05-09,2022-08-09,2022-11-08,2023-02-28,2023-05-10,2023-08-09,2023-11-09,2024-02-29,2024-05-09,2024-08-09,2024-11-08,2025-02-27,2025-05-12,2025-08-07,2025-11-10
AdditionalPaidInCapitalCommonStock / USD,,,,,,,,,,,,,,,,1852442000.0,1852442000.0,1852442000.0,1852442000.0,1988917000.0,1988917000.0,1988917000.0,1988917000.0,2074094000.0,2074094000.0,2074094000.0,2074094000.0,2214224000.0,2214224000.0,2214224000.0,2214224000.0,2306843000.0,2306843000.0,2306843000.0,2306843000.0,2494721000.0,2494721000.0,2494721000.0,2494721000.0,2749900000.0,2749900000.0,2749900000.0,2749900000.0,,2878751000.0,2878751000.0,2878751000.0,2878751000.0,3049570000.0,3049570000.0,3049570000.0,3049570000.0,3266185000.0,3266185000.0,3266185000.0,3266185000.0,3811131000.0,3811131000.0,3811131000.0
AdjustmentForLongTermIntercompanyTransactionsNetOfTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79600000.0,,,,79600000.0,,,,79600000.0,,,,88100000.0,,,,,219800000.0,,,,44400000.0,4900000.0,12300000.0,43400000.0,205700000.0,-12400000.0,-80800000.0,-148200000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14403000.0,14403000.0,14403000.0,93297000.0,12541000.0,12541000.0,12541000.0,69939000.0,14175000.0,14175000.0,14175000.0,60953000.0,,17747000.0,17747000.0,17747000.0,43384000.0,32631000.0,32631000.0,32631000.0,80071000.0,26096000.0,26096000.0,26096000.0,121416000.0,24979000.0,24979000.0,24979000.0
AdvertisingExpense / USD,,,9800000.0,,,,8200000.0,,,,8900000.0,,,,11500000.0,,,,12300000.0,,,,14400000.0,,,,19900000.0,,,,22200000.0,,,,26100000.0,,,,26300000.0,,,,33700000.0,,,,,28500000.0,,,,54800000.0,,,,65500000.0,,,
AllowanceForDoubtfulAccountsReceivableCurrent / USD,14256000.0,14256000.0,14256000.0,15315000.0,14256000.0,14256000.0,15315000.0,15315000.0,15315000.0,15315000.0,14256000.0,19463000.0,19463000.0,19463000.0,15315000.0,22416000.0,22416000.0,22416000.0,19463000.0,23842000.0,23842000.0,23842000.0,22416000.0,21903000.0,21903000.0,21903000.0,23842000.0,32506000.0,32506000.0,32506000.0,21903000.0,46031000.0,46031000.0,46031000.0,32506000.0,59963000.0,59963000.0,59963000.0,46031000.0,70890000.0,70890000.0,70890000.0,59963000.0,,86886000.0,86886000.0,86886000.0,70890000.0,98719000.0,98719000.0,98719000.0,86886000.0,149846000.0,149846000.0,149846000.0,98719000.0,180163000.0,180163000.0,180163000.0
AllowanceForDoubtfulAccountsReceivableRecoveries / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3297000.0,3644000.0,2222000.0,5443000.0,7861000.0,4798000.0,,8264000.0,9956000.0,11519000.0,9603000.0,2847000.0,4350000.0,5329000.0,13459000.0,2444000.0,5943000.0,8242000.0,10320000.0,3093000.0,6470000.0,8272000.0
AllowanceForDoubtfulAccountsReceivableWriteOffs / USD,,,,,,,,,,,,,,,,,,,,,,,22986000.0,,,,26568000.0,,,,25282000.0,,,37529000.0,31332000.0,15933000.0,31771000.0,51273000.0,50287000.0,108444000.0,119210000.0,138939000.0,67732000.0,,5963000.0,14878000.0,24563000.0,146063000.0,15417000.0,33416000.0,58284000.0,35868000.0,34128000.0,65167000.0,92406000.0,90540000.0,19532000.0,85262000.0,115856000.0
AmortizationOfFinancingCostsAndDiscounts / USD,,,,,,,,,,,,,,,,531000.0,1062000.0,1599000.0,3276000.0,1744000.0,3517000.0,5295000.0,2796000.0,1822000.0,3651000.0,5568000.0,7049000.0,1914000.0,3800000.0,5411000.0,7582000.0,1339000.0,2678000.0,4035000.0,6952000.0,1205000.0,2428000.0,3741000.0,5342000.0,1354000.0,2886000.0,5028000.0,5106000.0,,1471000.0,3248000.0,4903000.0,6486000.0,1968000.0,4131000.0,5949000.0,6831000.0,1787000.0,3574000.0,5417000.0,7748000.0,2029000.0,4080000.0,5876000.0
AmortizationOfIntangibleAssets / USD,8414000.0,12749000.0,13900000.0,4600000.0,9187000.0,13969000.0,17205000.0,7276000.0,14357000.0,23044000.0,19590000.0,9022000.0,19239000.0,31535000.0,32376000.0,18272000.0,36482000.0,55737000.0,49313000.0,39771000.0,80186000.0,120055000.0,86149000.0,27362000.0,66114000.0,112455000.0,159740000.0,52654000.0,104894000.0,158897000.0,161635000.0,57800000.0,112500000.0,165000000.0,211800000.0,51200000.0,105400000.0,155900000.0,216300000.0,47600000.0,92800000.0,138800000.0,206900000.0,,47300000.0,97300000.0,151200000.0,184200000.0,54900000.0,109900000.0,163100000.0,205500000.0,57700000.0,113300000.0,169500000.0,227200000.0,55800000.0,110600000.0,169600000.0
Assets / USD,1484118000.0,1484118000.0,1484118000.0,2324492000.0,2342262000.0,2343687000.0,2349169000.0,2721870000.0,2721870000.0,2721870000.0,2721870000.0,3932235000.0,3932235000.0,3932235000.0,3932235000.0,8674506000.0,8674506000.0,8674506000.0,8524701000.0,7889806000.0,7889806000.0,7889806000.0,7889806000.0,9626732000.0,9626732000.0,9626732000.0,9626732000.0,11318359000.0,11318359000.0,11318359000.0,11318359000.0,11202477000.0,11202477000.0,11202477000.0,11202477000.0,12248541000.0,12248541000.0,12248541000.0,12248541000.0,11194579000.0,11194579000.0,11194579000.0,11194579000.0,,13404653000.0,13404653000.0,13404653000.0,13404653000.0,14089260000.0,14089260000.0,14089260000.0,14089260000.0,15476252000.0,15476252000.0,15476252000.0,15476252000.0,17957031000.0,17957031000.0,17957031000.0
AssetsCurrent / USD,618983000.0,618983000.0,618983000.0,1122925000.0,1122925000.0,1122925000.0,1124268000.0,1195354000.0,1195354000.0,1195354000.0,1195354000.0,1353512000.0,1353512000.0,1353512000.0,1353512000.0,2137350000.0,2137350000.0,2137350000.0,2137350000.0,1944624000.0,1944624000.0,1944624000.0,1944624000.0,2527693000.0,2527693000.0,2527693000.0,2527693000.0,3549701000.0,3549701000.0,3549701000.0,3549701000.0,3875986000.0,3875986000.0,3875986000.0,3875986000.0,4618571000.0,4618571000.0,4618571000.0,4618571000.0,3956318000.0,3956318000.0,3956318000.0,3956318000.0,,5488048000.0,5488048000.0,5488048000.0,5488048000.0,6106152000.0,6106152000.0,6106152000.0,6106152000.0,7084265000.0,7084265000.0,7084265000.0,7084265000.0,8675869000.0,8675869000.0,8675869000.0
AssetsFairValueDisclosure / USD,,,12600000.0,,,100077000.0,100077000.0,140118000.0,140118000.0,140118000.0,140118000.0,171164000.0,,,,,,,,,,,,,,534281000.0,517723000.0,517723000.0,517723000.0,517723000.0,517723000.0,723163000.0,723163000.0,723163000.0,723163000.0,1010689000.0,1010689000.0,1010689000.0,1010689000.0,650377000.0,650377000.0,650377000.0,650377000.0,,641909000.0,641909000.0,641909000.0,641909000.0,761088000.0,761088000.0,761088000.0,761088000.0,1479453000.0,1479453000.0,1479453000.0,1479453000.0,2168234000.0,2168234000.0,2168234000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
CapitalizedComputerSoftwareAdditions / USD,,,,,,,4800000.0,,,,6500000.0,,,,10600000.0,,,,12800000.0,,,,17700000.0,,,,23400000.0,,,,33100000.0,,,,37400000.0,,,,37300000.0,,,,49800000.0,,,,,51600000.0,,,,76700000.0,,,,120500000.0,,,
CapitalizedComputerSoftwareAmortization1 / USD,,,,,,,,,,,,,,,,,,,,,,,9200000.0,,,,11600000.0,,,,17700000.0,,,,21800000.0,,,,24200000.0,,,,37200000.0,,,,,40200000.0,,,,46700000.0,,,,61300000.0,,,
CapitalizedComputerSoftwareNet / USD,,,,,,,13800000.0,,,,19000000.0,,,,24600000.0,,,,33000000.0,,,,44900000.0,,,,60200000.0,,,,75800000.0,,,,86500000.0,,,,118800000.0,,,,129900000.0,,,,,155300000.0,,,,213300000.0,,,,268900000.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,84701000.0,84701000.0,70355000.0,114804000.0,114804000.0,114804000.0,84701000.0,285159000.0,285159000.0,285159000.0,114804000.0,283649000.0,283649000.0,283649000.0,285159000.0,338105000.0,338105000.0,338105000.0,283649000.0,477069000.0,477069000.0,477069000.0,338105000.0,447152000.0,447152000.0,447152000.0,477069000.0,913595000.0,913595000.0,913595000.0,913595000.0,1031145000.0,1031145000.0,1031145000.0,1031145000.0,1271494000.0,1271494000.0,1271494000.0,1271494000.0,934900000.0,934900000.0,934900000.0,934900000.0,,1520027000.0,1520027000.0,1520027000.0,1520027000.0,1435163000.0,1435163000.0,1435163000.0,1435163000.0,1389648000.0,1389648000.0,1435163000.0,1435163000.0,1389648000.0,1389648000.0,1389648000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,643770000.0,643770000.0,643770000.0,614644000.0,1130870000.0,1130870000.0,1130870000.0,643770000.0,1364893000.0,1364893000.0,1364893000.0,1130870000.0,1675237000.0,1675237000.0,1675237000.0,1364893000.0,,1476619000.0,1476619000.0,1476619000.0,1675237000.0,2250695000.0,2250695000.0,2250695000.0,1476619000.0,2289180000.0,2289180000.0,2289180000.0,2250695000.0,3141535000.0,3141535000.0,3141535000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,91223000.0,121847000.0,374501000.0,29126000.0,91631000.0,54568000.0,57680000.0,487100000.0,7678000.0,123733000.0,100984000.0,234023000.0,-123001000.0,-483891000.0,-304377000.0,310344000.0,,-45097000.0,582684000.0,532318000.0,-198618000.0,-161257000.0,105738000.0,50185000.0,774076000.0,530221000.0,694335000.0,507094000.0,38485000.0,61141000.0,405761000.0,1013476000.0
CommonStockParOrStatedValuePerShare / USD/shares,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized / shares,475000000.0,475000000.0,130000000.0,475000000.0,475000000000.0,475000000.0,130000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0,475000000.0
CommonStockSharesIssued / shares,111522354.0,111522354.0,111522354.0,113741883.0,113741883000.0,113741883.0,113741883.0,116772324.0,116772324.0,116772324.0,116772324.0,118206262.0,118206262.0,118206262.0,118206262.0,119771155.0,119771155.0,119771155.0,119771155.0,120539041.0,120539041.0,120539041.0,120539041.0,121259960.0,121259960.0,121259960.0,121259960.0,122083059.0,122083059.0,122083059.0,122083059.0,123035859.0,123035859.0,123035859.0,123035859.0,124626786.0,124626786.0,124626786.0,124626786.0,126448078.0,126448078.0,126448078.0,126448078.0,,127113023.0,127113023.0,127113023.0,127113023.0,127802590.0,127802590.0,127802590.0,127802590.0,128759639.0,128759639.0,128759639.0,128759639.0,131425669.0,131425669.0,131425669.0
CommonStockSharesOutstanding / shares,79655213.0,79655213.0,79655213.0,81860213.0,81860213000.0,81860213.0,81860213.0,81037832.0,81037832.0,81037832.0,81037832.0,82471770.0,82471770.0,82471770.0,82471770.0,91662043.0,91662043.0,91662043.0,91662043.0,92376335.0,92376335.0,92376335.0,92376335.0,91836938.0,91836938.0,91836938.0,91836938.0,89803982.0,89803982.0,89803982.0,89803982.0,85845344.0,85845344.0,85845344.0,85845344.0,85342156.0,85342156.0,85342156.0,85342156.0,83666163.0,83666163.0,83666163.0,83666163.0,,78879551.0,78879551.0,78879551.0,78879551.0,73356709.0,73356709.0,73356709.0,73356709.0,71715804.0,71715804.0,71715804.0,71715804.0,70170016.0,70170016.0,70170016.0
CommonStockValue / USD,112000.0,112000.0,112000.0,114000.0,114000.0,114000.0,114000.0,116000.0,116000.0,116000.0,116000.0,117000.0,117000.0,117000.0,117000.0,120000.0,120000.0,120000.0,120000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,121000.0,122000.0,122000.0,122000.0,122000.0,123000.0,123000.0,123000.0,123000.0,124000.0,124000.0,124000.0,124000.0,126000.0,126000.0,126000.0,126000.0,,127000.0,127000.0,127000.0,127000.0,128000.0,128000.0,128000.0,128000.0,129000.0,129000.0,129000.0,129000.0,131000.0,131000.0,131000.0
ComprehensiveIncomeNetOfTax / USD,,,,,,,,,,,,,,,,,,,,,91893000.0,45633000.0,,142292000.0,238413000.0,315622000.0,83128000.0,217307000.0,311034000.0,657539000.0,356793000.0,218191000.0,32958000.0,116594000.0,854746000.0,151773000.0,419419000.0,458743000.0,449482000.0,-472599000.0,-303962000.0,-116306000.0,836466000.0,,66378000.0,478467000.0,541607000.0,313523000.0,419131000.0,530906000.0,533179000.0,738039000.0,290469000.0,606924000.0,873749000.0,909293000.0,178021000.0,271508000.0,584916000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-208000.0,-3169000.0,-2582000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,96157000.0,36307000.0,73389000.0,109018000.0,111968000.0,51151000.0,96355000.0,164777000.0,141720000.0,53930000.0,103607000.0,200520000.0,226569000.0,91036000.0,186417000.0,213448000.0,220030000.0,-65801000.0,,,145016000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290469000.0,606924000.0,873749000.0,909293000.0,177813000.0,268339000.0,582334000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,24700000.0,24700000.0,24700000.0,30200000.0,30600000.0,30600000.0,30600000.0,30600000.0,71800000.0,71800000.0,71800000.0,71800000.0,73000000.0,73000000.0,73000000.0,73000000.0,,73700000.0,73700000.0,73700000.0,73700000.0,57700000.0,57700000.0,57700000.0,57700000.0,45700000.0,45700000.0,45700000.0,45700000.0,39000000.0,39000000.0,39000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732171000.0,732171000.0,732171000.0,926685000.0,926685000.0,926685000.0,926685000.0,1007631000.0,1007631000.0,,1007631000.0,,,,1175322000.0,,,,,1788705000.0,,,,1505004000.0,2397279000.0,2397279000.0,2397279000.0,2397279000.0,3266126000.0,3266126000.0,3266126000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000000.0,39100000.0,56200000.0,26600000.0,16200000.0,23900000.0,29600000.0,27500000.0,18000000.0,27500000.0,34000000.0,37700000.0,18100000.0,27700000.0,35200000.0,41000000.0,,19300000.0,30200000.0,38000000.0,41700000.0,16900000.0,25800000.0,31900000.0,36400000.0,15700000.0,22200000.0,26400000.0,29400000.0,14600000.0,20700000.0,24800000.0
CurrentFederalTaxExpenseBenefit / USD,,,16636000.0,,,,31337000.0,,,,45817000.0,,,,62886000.0,,,,72909000.0,,,,39168000.0,,,,82926000.0,,,,147406000.0,,,,303514000.0,,,,165303000.0,,,,50145000.0,,,,,71123000.0,,,,118861000.0,,,,166172000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,13355000.0,,,,13496000.0,,,,17375000.0,,,,29551000.0,,,,46026000.0,,,,55144000.0,,,,51970000.0,,,,61084000.0,,,,78354000.0,,,,95053000.0,,,,84433000.0,,,,,71921000.0,,,,107751000.0,,,,153388000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,31312000.0,,,,47378000.0,,,,65770000.0,,,,96988000.0,,,,126304000.0,,,,102520000.0,,,,142947000.0,,,,219215000.0,,,,401102000.0,,,,286392000.0,,,,144863000.0,,,,,162641000.0,,,,258286000.0,,,,354507000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,1321000.0,,,,2545000.0,,,,2578000.0,,,,4551000.0,,,,7369000.0,,,,8208000.0,,,,8051000.0,,,,10725000.0,,,,19234000.0,,,,26036000.0,,,,10285000.0,,,,,19597000.0,,,,31674000.0,,,,34947000.0,,,
DebtInstrumentCarryingAmount / USD,,,469413000.0,698783000.0,698783000.0,698783000.0,704265000.0,945391000.0,945391000.0,925092000.0,925092000.0,1486378000.0,1486378000.0,1486378000.0,1486378000.0,3593717000.0,3593717000.0,3593717000.0,3593717000.0,2935000000.0,2935000000.0,2935000000.0,2935000000.0,3858233000.0,3858233000.0,3858233000.0,3858233000.0,4518616000.0,4518616000.0,4518616000.0,4518616000.0,4819047000.0,4819047000.0,4819047000.0,4819047000.0,5036785000.0,5036785000.0,5036785000.0,5036785000.0,4332623000.0,4332623000.0,4332623000.0,4303277000.0,,5977667000.0,5977667000.0,5977667000.0,7060825000.0,7036894000.0,7036894000.0,7036894000.0,,6722905000.0,6722905000.0,6722905000.0,,,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,10558000.0,,,,-1308000.0,,,,1538000.0,,,,2295000.0,,,,-1287000.0,,,,41814000.0,,,,36723000.0,,,,-18723000.0,,,,-255188000.0,,,,-19688000.0,,,,-10479000.0,,,,,143000.0,,,,-12165000.0,,,,-36613000.0,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,-2207000.0,,,,-2593000.0,,,,-3898000.0,,,,-5109000.0,,,,-6079000.0,,,,498000.0,,,,-7622000.0,,,,-11566000.0,,,,7200000.0,,,,8211000.0,,,,44617000.0,,,,,19848000.0,,,,27730000.0,,,,9505000.0,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3152000.0,,,,2655000.0,,,,4851000.0,,,,,1934000.0,,,,1348000.0,,,,1400000.0,,,
