fact_unit,2009-08-05,2009-11-05,2010-02-25,2010-05-06,2010-08-06,2010-11-05,2011-03-01,2011-05-06,2011-08-05,2011-11-03,2012-02-24,2012-05-04,2012-08-03,2012-11-02,2013-02-22,2013-05-03,2013-08-02,2013-11-01,2014-02-21,2014-05-02,2014-08-01,2014-11-10,2015-02-20,2015-05-05,2015-08-07,2015-11-06,2016-02-18,2016-05-05,2016-08-04,2016-11-03,2017-02-17,2017-05-04,2017-08-03,2017-11-03,2018-02-20,2018-05-03,2018-08-02,2018-10-12,2018-11-02,2019-02-20,2019-05-06,2019-05-07,2019-08-05,2019-11-05,2020-02-20,2020-05-06,2020-08-05,2020-11-05,2021-02-25,2021-05-06,2021-06-21,2021-08-05,2021-11-04,2022-02-16,2022-05-03,2022-08-04,2022-11-03,2023-02-13,2023-05-01,2023-07-27,2023-10-31,2024-02-23,2024-05-02,2024-07-25,2024-10-29,2025-02-12,2025-04-29,2025-07-24,2025-10-31
CurrentFederalTaxExpenseBenefit / USD,,,,,,,1158000000.0,,,,2849000000.0,,,,307000000.0,,,,-420000000.0,,,,451000000.0,,,,3044000000.0,,,,1610000000.0,,,,2496000000.0,,,2496000000.0,,2915000000.0,,,,,682000000.0,,,,3258000000.0,,3258000000.0,,,584000000.0,,,,-346000000.0,,,,-2400000000.0,,,,579000000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,71000000.0,,,,163000000.0,,,,320000000.0,,,320000000.0,,335000000.0,,,,,471000000.0,,,,539000000.0,,539000000.0,,,605000000.0,,,,14000000.0,,,,-66000000.0,,,,106000000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,-132000000.0,,,,-102000000.0,,,,72000000.0,,,72000000.0,,282000000.0,,,,,79000000.0,,,,513000000.0,,513000000.0,,,603000000.0,,,,338000000.0,,,,289000000.0,,,,21000000.0,,,
DebtCurrent / USD,14119000000.0,14119000000.0,14119000000.0,7361000000.0,7361000000.0,7361000000.0,7361000000.0,7196000000.0,7196000000.0,7196000000.0,7196000000.0,3453000000.0,3453000000.0,3453000000.0,3453000000.0,3486000000.0,3486000000.0,3486000000.0,3486000000.0,5498000000.0,5498000000.0,5498000000.0,5498000000.0,6056000000.0,6056000000.0,6056000000.0,6056000000.0,7636000000.0,7636000000.0,7636000000.0,7636000000.0,9832000000.0,9832000000.0,9832000000.0,9832000000.0,38374000000.0,38374000000.0,9832000000.0,38374000000.0,38374000000.0,10255000000.0,10255000000.0,10255000000.0,10255000000.0,10255000000.0,11838000000.0,11838000000.0,11838000000.0,11838000000.0,3470000000.0,11838000000.0,3470000000.0,3470000000.0,3470000000.0,24630000000.0,24620000000.0,24620000000.0,24620000000.0,7467000000.0,7467000000.0,7467000000.0,7467000000.0,9477000000.0,9477000000.0,9477000000.0,9477000000.0,5089000000.0,5089000000.0,5089000000.0
DebtInstrumentCarryingAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164557000000.0,,164557000000.0,,,165451000000.0,,,,177742000000.0,,,,143284000000.0,,,,143347000000.0,,,
DebtInstrumentUnamortizedDiscountPremiumNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2968000000.0,,,,,2526000000.0,,,,2996000000.0,,2996000000.0,,,9710000000.0,,,,9758000000.0,,,,9650000000.0,,,,9509000000.0,,,
DeferredCreditsAndOtherLiabilitiesNoncurrent / USD,,,,,,,,,,,,,,,72453000000.0,81475000000.0,81475000000.0,81475000000.0,81475000000.0,82020000000.0,82020000000.0,82020000000.0,82020000000.0,92612000000.0,92612000000.0,93617000000.0,93504000000.0,112701000000.0,112701000000.0,112701000000.0,112701000000.0,115454000000.0,115454000000.0,115454000000.0,115454000000.0,94729000000.0,94729000000.0,115454000000.0,94729000000.0,94729000000.0,107310000000.0,107310000000.0,107310000000.0,107310000000.0,107310000000.0,129515000000.0,129515000000.0,129515000000.0,129515000000.0,129308000000.0,129515000000.0,129308000000.0,129308000000.0,129308000000.0,129455000000.0,110526000000.0,110526000000.0,110526000000.0,111800000000.0,111800000000.0,111800000000.0,111800000000.0,108664000000.0,108664000000.0,108664000000.0,108664000000.0,109255000000.0,109255000000.0,109255000000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,-2970000000.0,,,,2149000000.0,,,,-2105000000.0,,,,2555000000.0,,,,2256000000.0,,,,5783000000.0,,,,2060000000.0,,,,3828000000.0,,,3828000000.0,,3127000000.0,,,,,-17970000000.0,,,,277000000.0,,277000000.0,,,1656000000.0,,,,858000000.0,,,,6872000000.0,,,,2206000000.0,,,
DeferredFinanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452000000.0,,452000000.0,,,532000000.0,,,,508000000.0,,,,427000000.0,,,,436000000.0,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,-34000000.0,,,,-39000000.0,,,,-382000000.0,,,-382000000.0,,-519000000.0,,,,,989000000.0,,,,-140000000.0,,-140000000.0,,,-99000000.0,,,,32000000.0,,,,52000000.0,,,,-44000000.0,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168000000.0,,168000000.0,,,198000000.0,,,,9000000.0,,,,86000000.0,,,,83000000.0,,,
DeferredIncomeTaxExpenseBenefit / USD,1384000000.0,4063000000.0,-240000000.0,126000000.0,746000000.0,2476000000.0,-4202000000.0,1609000000.0,2249000000.0,-4184000000.0,1885000000.0,731000000.0,2818000000.0,4942000000.0,-3280000000.0,337000000.0,-639000000.0,3441000000.0,2929000000.0,433000000.0,1081000000.0,1081000000.0,1747000000.0,578000000.0,546000000.0,1450000000.0,6345000000.0,252000000.0,1244000000.0,1539000000.0,1948000000.0,1346000000.0,1767000000.0,3011000000.0,4117000000.0,480000000.0,964000000.0,4117000000.0,3254000000.0,2947000000.0,1222000000.0,1222000000.0,2285000000.0,4337000000.0,-15265000000.0,753000000.0,1080000000.0,1039000000.0,4931000000.0,259000000.0,4931000000.0,653000000.0,2248000000.0,1806000000.0,1848000000.0,3525000000.0,5234000000.0,2145000000.0,1150000000.0,2324000000.0,2947000000.0,7412000000.0,529000000.0,1836000000.0,3163000000.0,2975000000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,38436000000.0,,,,55088000000.0,,,,58717000000.0,,,58717000000.0,,43176000000.0,,,,,57748000000.0,59502000000.0,59502000000.0,59502000000.0,59502000000.0,60472000000.0,59502000000.0,60472000000.0,60472000000.0,60472000000.0,65226000000.0,53767000000.0,53767000000.0,53767000000.0,57032000000.0,57032000000.0,57032000000.0,57032000000.0,58666000000.0,58666000000.0,58666000000.0,58666000000.0,58939000000.0,58939000000.0,58939000000.0
DeferredIncomeTaxesAndOtherAssetsCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079000000.0,,,,2079000000.0,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,596000000.0,,,,-73000000.0,,,,671000000.0,,,671000000.0,,339000000.0,,,,,1041000000.0,,,,473000000.0,,473000000.0,,,144000000.0,,,,272000000.0,,,,648000000.0,,,,912000000.0,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,,,,,,,,,,1502000000.0,,,,2167000000.0,,,,2272000000.0,,,,2126000000.0,,,,4029000000.0,,,,4304000000.0,,,4304000000.0,,6067000000.0,,,,,6470000000.0,,,,7301000000.0,,7301000000.0,,,7355000000.0,,,,6109000000.0,,,,5817000000.0,,,,6484000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits / USD,,,,,,,-14375000000.0,,,,13612000000.0,,,,14950000000.0,,,,13350000000.0,,,,9072000000.0,,,,11679000000.0,,,,10517000000.0,,,,10045000000.0,,,10045000000.0,,6202000000.0,,,,,5366000000.0,,,,5143000000.0,,5143000000.0,,,5279000000.0,,,,3178000000.0,,,,2251000000.0,,,,2970000000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,1179000000.0,,,,949000000.0,,,,917000000.0,,,,886000000.0,,,,927000000.0,,,,1182000000.0,,,,2141000000.0,,,,2283000000.0,,,2283000000.0,,4640000000.0,,,,,4588000000.0,,,,4941000000.0,,4941000000.0,,,4773000000.0,,,,4343000000.0,,,,4175000000.0,,,,4656000000.0,,,
DeferredTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59334000000.0,,59334000000.0,,,60274000000.0,,,,53758000000.0,,,,56946000000.0,,,,58583000000.0,,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,3285000000.0,,,,3284000000.0,,,,2943000000.0,,,
DefinedBenefitPlanActuarialGainLoss / USD,,,,,,,,,,,,,,0.0,-2521000000.0,,,,-6280000000.0,,,,-9994000000.0,,,,7584000000.0,,,,-7869000000.0,,0.0,0.0,2152000000.0,0.0,259000000.0,2152000000.0,259000000.0,-1024000000.0,930000000.0,930000000.0,2726000000.0,2726000000.0,-1258000000.0,-432000000.0,-2131000000.0,-4048000000.0,3412000000.0,0.0,3412000000.0,0.0,-63000000.0,-5171000000.0,2844000000.0,2647000000.0,3021000000.0,-4169000000.0,1053000000.0,,,4143000000.0,,,,1999000000.0,,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease / pure,,,,,,,,,,,,,,,0.04,,,,0.04,,,,0.03,,,,0.03,,,,0.031,,,,0.03,,,0.03,,0.03,,,,,0.03,,,,0.03,,0.03,,,0.03,,,,0.03,,,,0.03,,,,0.03,,,
DefinedBenefitPlanBenefitObligationPeriodIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3820000000.0,-4551000000.0,-5897000000.0,,-1952000000.0,-4097000000.0,-6186000000.0,,-670000000.0,-1415000000.0,-2111000000.0,,-471000000.0,-941000000.0,-1412000000.0
DefinedBenefitPlanNetPeriodicBenefitCost / USD,,,,,1120000000.0,1552000000.0,25237000000.0,368000000.0,559000000.0,1104000000.0,,280000000.0,559000000.0,839000000.0,3750000000.0,240000000.0,473000000.0,703000000.0,7288000000.0,130000000.0,261000000.0,261000000.0,10257000000.0,-33000000.0,-65000000.0,-98000000.0,-7390000000.0,-207000000.0,-413000000.0,-616000000.0,7232000000.0,-148000000.0,-297000000.0,-445000000.0,-2821000000.0,-201000000.0,-718000000.0,-2821000000.0,-1004000000.0,303000000.0,,,,,155000000.0,,,,-4251000000.0,-747000000.0,-4251000000.0,-1496000000.0,-2243000000.0,2762000000.0,,,,711000000.0,,,,-7652000000.0,,,,-4789000000.0,,,
DefinedContributionPlanCostRecognized / USD,,,,,,,664000000.0,,,,586000000.0,,,,607000000.0,,,,636000000.0,,,,634000000.0,,,,654000000.0,,,,654000000.0,,,,653000000.0,,,653000000.0,,631000000.0,,,,,703000000.0,,,,724000000.0,,724000000.0,,,793000000.0,,,,646000000.0,,,,614000000.0,,,,611000000.0,,,
Depreciation / USD,,,,,,,15191000000.0,,,,15849000000.0,,,,16402000000.0,,,,16368000000.0,,,,16933000000.0,,,,17722000000.0,,,,17773000000.0,,,,19289000000.0,,,19289000000.0,,20661000000.0,,,,,19761000000.0,,,,20083000000.0,,20083000000.0,,,20758000000.0,,,,19028000000.0,,,,17634000000.0,,,,17852000000.0,,,
DepreciationDepletionAndAmortization / USD,9861000000.0,14839000000.0,21577000000.0,4886000000.0,9733000000.0,14614000000.0,19673000000.0,4780000000.0,9599000000.0,14472000000.0,19515000000.0,4584000000.0,9186000000.0,13804000000.0,19379000000.0,4560000000.0,9059000000.0,13571000000.0,18377000000.0,4529000000.0,9100000000.0,9100000000.0,18143000000.0,4617000000.0,9167000000.0,13706000000.0,18395000000.0,4578000000.0,9274000000.0,15539000000.0,18273000000.0,6563000000.0,13139000000.0,19718000000.0,22016000000.0,6127000000.0,12274000000.0,22016000000.0,18316000000.0,25847000000.0,5994000000.0,5994000000.0,12372000000.0,20538000000.0,24387000000.0,7206000000.0,14307000000.0,21256000000.0,28430000000.0,7222000000.0,28430000000.0,14507000000.0,21537000000.0,28217000000.0,5809000000.0,8895000000.0,13352000000.0,22523000000.0,4462000000.0,8912000000.0,13426000000.0,17852000000.0,4631000000.0,9306000000.0,14011000000.0,18021000000.0,5047000000.0,10119000000.0,15206000000.0
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral / USD,,,,,222000000.0,222000000.0,222000000.0,26000000.0,26000000.0,26000000.0,26000000.0,0.0,0.0,0.0,0.0,543000000.0,543000000.0,543000000.0,543000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,599000000.0,599000000.0,599000000.0,599000000.0,124000000.0,124000000.0,124000000.0,124000000.0,0.0,0.0,0.0,0.0,968000000.0,968000000.0,0.0,968000000.0,968000000.0,103000000.0,103000000.0,103000000.0,103000000.0,103000000.0,44000000.0,44000000.0,44000000.0,44000000.0,694000000.0,44000000.0,694000000.0,694000000.0,694000000.0,7000000.0,7000000.0,7000000.0,7000000.0,0.0,0.0,0.0,0.0,5000000.0,5000000.0,5000000.0,5000000.0,0.0,0.0,0.0
DerivativeNotionalAmount / USD,,,,,20395000000.0,20395000000.0,20395000000.0,22173000000.0,22173000000.0,22173000000.0,22173000000.0,,,,17309000000.0,15122000000.0,15122000000.0,15122000000.0,15122000000.0,22537000000.0,22537000000.0,22537000000.0,22537000000.0,39805000000.0,39805000000.0,39805000000.0,39805000000.0,36792000000.0,36792000000.0,36792000000.0,36792000000.0,39292000000.0,39292000000.0,39292000000.0,39292000000.0,48527000000.0,48527000000.0,39292000000.0,48527000000.0,48527000000.0,47769000000.0,47769000000.0,47769000000.0,47769000000.0,47769000000.0,46947000000.0,46947000000.0,46947000000.0,46947000000.0,40835000000.0,46947000000.0,40835000000.0,40835000000.0,40835000000.0,40767000000.0,40737000000.0,40737000000.0,40737000000.0,38830000000.0,38830000000.0,38830000000.0,38830000000.0,39756000000.0,39756000000.0,39756000000.0,39756000000.0,34884000000.0,34884000000.0,34884000000.0
DilutiveSecurities / USD,,,,,5000000.0,7000000.0,9000000.0,3000000.0,4000000.0,8000000.0,10000000.0,3000000.0,6000000.0,8000000.0,11000000.0,3000000.0,6000000.0,9000000.0,11000000.0,4000000.0,6000000.0,6000000.0,12000000.0,4000000.0,7000000.0,9000000.0,13000000.0,4000000.0,6000000.0,9000000.0,13000000.0,4000000.0,6000000.0,9000000.0,13000000.0,4000000.0,6000000.0,13000000.0,9000000.0,13000000.0,5000000.0,5000000.0,9000000.0,13000000.0,13000000.0,6000000.0,10000000.0,16000000.0,19000000.0,6000000.0,19000000.0,11000000.0,16000000.0,21000000.0,,,,,,,,,,,,,0.0,0.0,0.0
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816000000.0,2428000000.0,1946000000.0,1946000000.0,1946000000.0,1816000000.0,,,,1946000000.0,,,
DividendsPayableCurrent / USD,2416000000.0,2416000000.0,2416000000.0,2479000000.0,2479000000.0,2479000000.0,2479000000.0,2542000000.0,2542000000.0,2542000000.0,2542000000.0,2608000000.0,2608000000.0,2608000000.0,2608000000.0,2556000000.0,2556000000.0,2556000000.0,2556000000.0,2404000000.0,2404000000.0,2404000000.0,2404000000.0,2438000000.0,2438000000.0,2438000000.0,2438000000.0,2950000000.0,2950000000.0,2950000000.0,2950000000.0,3008000000.0,3008000000.0,3008000000.0,3008000000.0,3070000000.0,3070000000.0,3008000000.0,3070000000.0,3070000000.0,3854000000.0,3854000000.0,3854000000.0,3854000000.0,3854000000.0,3781000000.0,3781000000.0,3781000000.0,3781000000.0,3741000000.0,3781000000.0,3741000000.0,3741000000.0,3741000000.0,3749000000.0,3749000000.0,3749000000.0,3749000000.0,2014000000.0,2014000000.0,2014000000.0,2014000000.0,2020000000.0,2020000000.0,2020000000.0,2020000000.0,2027000000.0,2027000000.0,2027000000.0
DividendsPreferredStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,,,,8000000.0,,8000000.0,,,36000000.0,,,,36000000.0,,,,36000000.0,,,,36000000.0,,,
EarningsPerShareBasic / USD/shares,1.21,1.76,1.95,0.53,1.07,1.61,-0.44,0.42,1.09,3.18,2.06,0.57,1.18,1.79,3.36,0.6,1.27,1.9,0.66,0.67,1.38,1.38,1.25,0.7,1.38,2.0,3.42,0.63,1.22,1.71,,0.62,1.17,1.7,2.37,0.56,1.19,2.37,1.69,2.1,0.75,0.75,1.56,2.19,0.75,0.56,1.06,1.57,2.85,0.63,2.85,0.81,1.19,1.9,1.04,1.25,2.07,-0.75,0.66,1.23,2.06,2.77,0.58,1.19,1.67,-1.13,0.47,0.96,0.93
EarningsPerShareDiluted / USD/shares,1.21,1.75,1.94,0.53,1.07,1.61,-0.44,0.41,1.09,3.16,2.05,0.57,1.18,1.79,3.35,0.6,1.27,1.9,0.66,0.67,1.38,1.38,1.25,0.7,1.38,2.0,3.42,0.63,1.22,1.71,,0.61,1.17,1.7,2.37,0.56,1.19,2.37,1.69,2.1,0.75,0.75,1.56,2.19,0.75,0.56,1.06,1.57,2.85,0.63,2.85,0.81,1.19,1.89,1.02,1.24,2.04,-0.75,0.65,1.21,2.01,2.73,0.57,1.19,1.67,-1.13,0.47,0.96,0.93
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,34.6,0.334,0.483,0.53,0.431,-0.093,0.329,,,,-0.064,,,,0.377,,,,0.278,,,,0.333,,,,0.349,,,,0.339,,,0.339,,0.327,,,,,-0.972,,,,0.198,,0.198,,,0.189,,,,-3.299,,,,0.185,,,,-1.222,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized / USD,,,,,,,,,,,329000000.0,,,,314000000.0,,,,348000000.0,,,,425000000.0,,,,563000000.0,,,,587000000.0,,,,572000000.0,,,572000000.0,,638000000.0,,,,,693000000.0,,,,709000000.0,,709000000.0,,,916000000.0,,,,547000000.0,,,,445000000.0,,,,666000000.0,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,63000000.0,,,,121000000.0,,,,196000000.0,,,,187000000.0,,,,195000000.0,,,,175000000.0,,,,122000000.0,,,,172000000.0,,,172000000.0,,250000000.0,,,,,184000000.0,,,,114000000.0,,114000000.0,,,202000000.0,,,,104000000.0,,,,110000000.0,,,,127000000.0,,,
EntityCommonStockSharesOutstanding / shares,5900000000.0,5901000000.0,5902074438.0,5909000000.0,5909046451.0,5910000000.0,0.0,5922000000.0,5926000000.0,5926000000.0,5929000000.0,5863000000.0,5769000000.0,5680000000.0,5492000000.0,5380000000.0,5311000000.0,5268000000.0,5207000000.0,5190000000.0,5186000000.0,5186000000.0,5190000000.0,5193000000.0,6151000000.0,6152000000.0,6151000000.0,6156000000.0,6152000000.0,6141000000.0,6142000000.0,6148000000.0,6140000000.0,6139000000.0,6142000000.0,6141000000.0,7262000000.0,6142000000.0,7278000000.0,7285000000.0,7298000000.0,7298000000.0,7307000000.0,7305000000.0,7172884070.0,7125000000.0,7125000000.0,7126000000.0,7131763496.0,7140000000.0,,7140000000.0,7141000000.0,7142892741.0,7159000000.0,7126000000.0,7127000000.0,7129870323.0,7149000000.0,7149000000.0,7150020118.0,7152792253.0,7170165104.0,7170243877.0,7175289157.0,7178183000.0,7195602178.0,7150385480.0,7089449495.0
EntityNumberOfEmployees / employee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140990.0,,,
EntityPublicFloat / USD,198500000000.0,198500000000.0,146600000000.0,146600000000.0,146600000000.0,146600000000.0,0.0,,,,186100000000.0,,,,207000000000.0,,,,188900000000.0,,,,183500000000.0,,,,184000000000.0,,,,266000000000.0,,,,232000000000.0,,,232000000000.0,,233000000000.0,,,,,245000000000.0,,,,215000000000.0,,,,,205000000000.0,,,,149000000000.0,,,,114000000000.0,,,,137000000000.0,,,
EquityMethodInvestmentDividendsOrDistributions / USD,,,,,,,-315000000.0,,,,159000000.0,,,,161000000.0,,,,137000000.0,,,,318000000.0,,,,148000000.0,,,,30000000.0,,,,61000000.0,,,61000000.0,,46000000.0,,,,,243000000.0,,,,301000000.0,,301000000.0,,,133000000.0,,,,701000000.0,,,,1815000000.0,,,,1668000000.0,,,
EquityMethodInvestmentOtherThanTemporaryImpairment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,146000000.0,,,,,,,,0.0,,,,450000000.0,,,
EquityMethodInvestments / USD,2332000000.0,2332000000.0,2332000000.0,2921000000.0,2921000000.0,2921000000.0,2332000000.0,4515000000.0,4515000000.0,4515000000.0,2921000000.0,3718000000.0,3718000000.0,3718000000.0,4515000000.0,4581000000.0,4581000000.0,4581000000.0,3718000000.0,3860000000.0,3860000000.0,3860000000.0,4581000000.0,250000000.0,250000000.0,250000000.0,3860000000.0,1606000000.0,1606000000.0,1606000000.0,250000000.0,1674000000.0,1674000000.0,1674000000.0,1606000000.0,1560000000.0,1560000000.0,1606000000.0,1560000000.0,1674000000.0,6245000000.0,6245000000.0,6245000000.0,6245000000.0,1560000000.0,3695000000.0,3695000000.0,3695000000.0,6245000000.0,1780000000.0,6245000000.0,1780000000.0,1780000000.0,3695000000.0,7274000000.0,6168000000.0,6168000000.0,742000000.0,3533000000.0,3533000000.0,3533000000.0,6168000000.0,1251000000.0,1251000000.0,1251000000.0,3533000000.0,295000000.0,295000000.0,295000000.0
EquitySecuritiesFvNiGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231000000.0,-130000000.0,-203000000.0,-130000000.0,-42000000.0,22000000.0,301000000.0,55000000.0,142000000.0,151000000.0,171000000.0,-95000000.0,-332000000.0,-411000000.0,293000000.0,83000000.0,165000000.0,107000000.0,-309000000.0,97000000.0,126000000.0,206000000.0
EquitySecuritiesFvNiRealizedGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101000000.0,-10000000.0,-33000000.0,-10000000.0,-24000000.0,-24000000.0,100000000.0,0.0,0.0,-2000000.0,-25000000.0,-7000000.0,-48000000.0,-56000000.0,-5000000.0,4000000.0,1000000.0,-1000000.0,-80000000.0,-3000000.0,-8000000.0,-8000000.0
EquitySecuritiesFvNiUnrealizedGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000000.0,-120000000.0,-170000000.0,-120000000.0,-18000000.0,46000000.0,201000000.0,55000000.0,142000000.0,153000000.0,196000000.0,-88000000.0,-284000000.0,-355000000.0,298000000.0,79000000.0,164000000.0,108000000.0,-229000000.0,100000000.0,134000000.0,214000000.0
FederalIncomeTaxExpenseBenefitContinuingOperations / USD,,,,,,,-1812000000.0,,,,4998000000.0,,,,-1798000000.0,,,,2135000000.0,,,,2707000000.0,,,,8827000000.0,,,,3670000000.0,,,,6324000000.0,,,6324000000.0,,6042000000.0,,,,,-17288000000.0,,,,3535000000.0,,3535000000.0,,,2240000000.0,,,,512000000.0,,,,4472000000.0,,,,2785000000.0,,,
FinanceLeaseInterestExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000000.0,42000000.0,84000000.0,126000000.0,169000000.0,,84000000.0,126000000.0,169000000.0,41000000.0,169000000.0,77000000.0,116000000.0,169000000.0,39000000.0,70000000.0,108000000.0,133000000.0,37000000.0,81000000.0,120000000.0,145000000.0,,,,159000000.0,,,
FinanceLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987000000.0,1987000000.0,1946000000.0,1976000000.0,1911000000.0,2034000000.0,2034000000.0,2034000000.0,2034000000.0,2036000000.0,2034000000.0,2036000000.0,2036000000.0,2036000000.0,1621000000.0,1569000000.0,1569000000.0,1569000000.0,1817000000.0,1817000000.0,1817000000.0,1817000000.0,,,,1838000000.0,,,
FinanceLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000000.0,135000000.0,,153000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,189000000.0,162000000.0,189000000.0,189000000.0,189000000.0,137000000.0,127000000.0,127000000.0,127000000.0,170000000.0,170000000.0,170000000.0,170000000.0,,,,183000000.0,,,
FinanceLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852000000.0,1852000000.0,,1823000000.0,1872000000.0,1872000000.0,1872000000.0,1872000000.0,1872000000.0,1847000000.0,1872000000.0,1847000000.0,1847000000.0,1847000000.0,1484000000.0,1442000000.0,1442000000.0,1442000000.0,1647000000.0,1647000000.0,1647000000.0,1647000000.0,,,,1655000000.0,,,
FinanceLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3160000000.0,3160000000.0,3070000000.0,3071000000.0,3115000000.0,2763000000.0,2926000000.0,2969000000.0,3140000000.0,2975000000.0,3140000000.0,2562000000.0,2776000000.0,2396000000.0,2365000000.0,2366000000.0,2282000000.0,2549000000.0,2710000000.0,2783000000.0,2535000000.0,2508000000.0,,,,1858000000.0,,,
FinanceLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828000000.0,1828000000.0,1814000000.0,1591000000.0,1649000000.0,1509000000.0,1632000000.0,1720000000.0,1609000000.0,1587000000.0,1609000000.0,1344000000.0,1466000000.0,1068000000.0,1060000000.0,1143000000.0,1136000000.0,1032000000.0,1091000000.0,1166000000.0,1147000000.0,840000000.0,,,,416000000.0,,,
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306000000.0,340000000.0,,309000000.0,316000000.0,350000000.0,314000000.0,350000000.0,290000000.0,340000000.0,299000000.0,295000000.0,281000000.0,279000000.0,315000000.0,364000000.0,384000000.0,326000000.0,334000000.0,,,,293000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254000000.0,254000000.0,253000000.0,247000000.0,258000000.0,214000000.0,,,272000000.0,,272000000.0,,,243000000.0,,,,290000000.0,,,,334000000.0,,,,294000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263000000.0,263000000.0,264000000.0,264000000.0,274000000.0,232000000.0,242000000.0,258000000.0,276000000.0,269000000.0,276000000.0,251000000.0,281000000.0,246000000.0,254000000.0,255000000.0,253000000.0,291000000.0,306000000.0,327000000.0,323000000.0,331000000.0,,,,286000000.0,,,
