fact_unit,2009-08-25,2009-10-29,2010-02-16,2010-04-30,2010-07-29,2010-10-28,2011-02-18,2011-04-28,2011-07-28,2011-10-28,2012-02-21,2012-05-02,2012-07-31,2012-10-31,2013-02-15,2013-05-02,2013-05-08,2013-07-31,2013-10-29,2014-02-14,2014-04-30,2014-07-29,2014-10-28,2015-02-13,2015-04-28,2015-07-28,2015-10-27,2016-02-12,2016-04-26,2016-07-26,2016-10-25,2017-02-09,2017-04-25,2017-07-27,2017-10-24,2018-02-08,2018-04-24,2018-07-31,2018-10-30,2019-02-07,2019-04-25,2019-07-25,2019-10-30,2020-02-11,2020-04-29,2020-07-30,2020-10-28,2021-02-09,2021-04-28,2021-07-29,2021-10-27,2022-02-08,2022-04-27,2022-07-28,2022-10-26,2023-02-09,2023-04-26,2023-07-27,2023-10-26,2024-02-08,2024-04-24,2024-07-25,2024-10-29,2025-02-11,2025-04-23,2025-07-31,2025-10-29
AccountsPayableCurrent / USD,531000000.0,531000000.0,531000000.0,578000000.0,578000000.0,578000000.0,578000000.0,602000000.0,602000000.0,602000000.0,602000000.0,770000000.0,770000000.0,770000000.0,770000000.0,788000000.0,727000000.0,788000000.0,788000000.0,788000000.0,902000000.0,902000000.0,902000000.0,902000000.0,950000000.0,721000000.0,721000000.0,721000000.0,749000000.0,749000000.0,749000000.0,749000000.0,800000000.0,800000000.0,800000000.0,800000000.0,824000000.0,824000000.0,824000000.0,824000000.0,926000000.0,926000000.0,851000000.0,736000000.0,697000000.0,697000000.0,697000000.0,697000000.0,893000000.0,893000000.0,893000000.0,893000000.0,1045000000.0,1045000000.0,1045000000.0,1045000000.0,877000000.0,877000000.0,877000000.0,877000000.0,840000000.0,840000000.0,840000000.0,840000000.0,789000000.0,789000000.0,789000000.0
AccruedAdvertisingCurrent / USD,,,,,,,80000000.0,,,,90000000.0,,,,83000000.0,,83000000.0,,,93000000.0,,,,111000000.0,,,,111000000.0,,,,132000000.0,,,,146000000.0,,,,158000000.0,,,,170000000.0,,,,189000000.0,,,,293000000.0,,,,297000000.0,,,,295000000.0,,,,274000000.0,,,
AccruedIncomeTaxesCurrent / USD,,,,,,,,,,,,,,,,,,,,27000000.0,,,,32000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34000000.0,,,,48000000.0,,,,32000000.0,,,
AccruedInsuranceCurrent / USD,,,,,,,193000000.0,,,,176000000.0,,,,163000000.0,,163000000.0,,,170000000.0,,,,70000000.0,,,,39000000.0,,,,44000000.0,,,,41000000.0,,,,40000000.0,,,,31000000.0,,,,37000000.0,,,,29000000.0,,,,27000000.0,,,,20000000.0,,,,20000000.0,,,
AccruedLiabilitiesCurrent / USD,945000000.0,945000000.0,945000000.0,839000000.0,839000000.0,839000000.0,839000000.0,819000000.0,819000000.0,819000000.0,819000000.0,782000000.0,782000000.0,782000000.0,782000000.0,823000000.0,766000000.0,823000000.0,823000000.0,823000000.0,874000000.0,874000000.0,874000000.0,778000000.0,756000000.0,685000000.0,685000000.0,685000000.0,752000000.0,752000000.0,650000000.0,650000000.0,658000000.0,658000000.0,658000000.0,658000000.0,727000000.0,727000000.0,727000000.0,727000000.0,750000000.0,750000000.0,676000000.0,645000000.0,700000000.0,700000000.0,700000000.0,700000000.0,1038000000.0,1038000000.0,1038000000.0,1038000000.0,884000000.0,884000000.0,884000000.0,884000000.0,807000000.0,807000000.0,807000000.0,807000000.0,852000000.0,852000000.0,852000000.0,852000000.0,767000000.0,767000000.0,767000000.0
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax / USD,,,,,,0.0,,,,,,,,,,,,,,409000000.0,,,,272000000.0,,,,406000000.0,,,,382000000.0,,,,397000000.0,,,,335000000.0,,,,383000000.0,,,,444000000.0,,,,460000000.0,,,,80000000.0,,,,35000000.0,,,,42000000.0,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax / USD,,,,,,,,,,,,,,,,,,,,501000000.0,,,,418000000.0,,,,325000000.0,,,,245000000.0,,,,177000000.0,,,,282000000.0,,,,266000000.0,,,,273000000.0,,,,325000000.0,,,,312000000.0,,,,261000000.0,,,,291000000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,308000000.0,308000000.0,308000000.0,366000000.0,366000000.0,366000000.0,366000000.0,273000000.0,273000000.0,273000000.0,273000000.0,76000000.0,76000000.0,76000000.0,76000000.0,59000000.0,76000000.0,59000000.0,59000000.0,59000000.0,115000000.0,115000000.0,115000000.0,115000000.0,-111000000.0,-111000000.0,-111000000.0,-111000000.0,-165000000.0,-165000000.0,-165000000.0,-165000000.0,-235000000.0,-235000000.0,-235000000.0,-235000000.0,-65000000.0,-65000000.0,-65000000.0,-65000000.0,-127000000.0,-127000000.0,-127000000.0,-127000000.0,-179000000.0,-179000000.0,-179000000.0,-179000000.0,-142000000.0,-142000000.0,-142000000.0,-142000000.0,232000000.0,232000000.0,232000000.0,232000000.0,226000000.0,226000000.0,226000000.0,226000000.0,249000000.0,249000000.0,249000000.0,249000000.0,201000000.0,201000000.0,201000000.0
AdditionalPaidInCapital / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000000.0,16000000.0,16000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,118000000.0,,,,78000000.0,15000000.0,30000000.0,44000000.0,56000000.0,15000000.0,31000000.0,45000000.0,50000000.0,13000000.0,50000000.0,28000000.0,40000000.0,60000000.0,14000000.0,29000000.0,39000000.0,50000000.0,12000000.0,26000000.0,33000000.0,47000000.0,8000000.0,17000000.0,41000000.0,36000000.0,15000000.0,23000000.0,35000000.0,83000000.0,7000000.0,16000000.0,22000000.0,41000000.0,7000000.0,7000000.0,7000000.0,29000000.0,7000000.0,7000000.0,7000000.0,30000000.0,18000000.0,18000000.0,18000000.0,30000000.0,28000000.0,28000000.0,28000000.0,41000000.0,27000000.0,27000000.0,27000000.0,55000000.0,11000000.0,11000000.0,11000000.0,48000000.0,20000000.0,20000000.0,20000000.0
